"","date","SLP"
"1939","2014-09-15",6.74
"1940","2014-09-16",6.84
"1941","2014-09-17",6.85
"1942","2014-09-18",7
"1943","2014-09-19",7
"1944","2014-09-22",6.69
"1945","2014-09-23",6.72
"1946","2014-09-24",6.85
"1947","2014-09-25",6.89
"1948","2014-09-26",6.75
"1949","2014-09-29",6.76
"1950","2014-09-30",6.95
"1951","2014-10-01",6.95
"1952","2014-10-02",6.97
"1953","2014-10-03",6.9
"1954","2014-10-06",6.71
"1955","2014-10-07",6.72
"1956","2014-10-08",6.14
"1957","2014-10-09",6.14
"1958","2014-10-10",6.3
"1959","2014-10-13",6.2
"1960","2014-10-14",6.01
"1961","2014-10-15",5.87
"1962","2014-10-16",5.95
"1963","2014-10-17",5.96
"1964","2014-10-20",5.94
"1965","2014-10-21",6
"1966","2014-10-22",6.06
"1967","2014-10-23",6.16
"1968","2014-10-24",6.11
"1969","2014-10-27",6.09
"1970","2014-10-28",6.03
"1971","2014-10-29",6.2
"1972","2014-10-30",6.16
"1973","2014-10-31",6.34
"1974","2014-11-03",6.33
"1975","2014-11-04",6.31
"1976","2014-11-05",6.42
"1977","2014-11-06",6.42
"1978","2014-11-07",6.5
"1979","2014-11-10",6.5
"1980","2014-11-11",6.31
"1981","2014-11-12",6.56
"1982","2014-11-13",6.56
"1983","2014-11-14",6.5
"1984","2014-11-17",6.53
"1985","2014-11-18",6.47
"1986","2014-11-19",6.5
"1987","2014-11-20",6.41
"1988","2014-11-21",6.25
"1989","2014-11-24",6.39
"1990","2014-11-25",6.48
"1991","2014-11-26",6.26
"1992","2014-11-28",6.36
"1993","2014-12-01",6.31
"1994","2014-12-02",6.45
"1995","2014-12-03",6.4
"1996","2014-12-04",6.36
"1997","2014-12-05",6.35
"1998","2014-12-08",6.26
"1999","2014-12-09",6.28
"2000","2014-12-10",6.32
"2001","2014-12-11",6.29
"2002","2014-12-12",6.28
"2003","2014-12-15",6.23
"2004","2014-12-16",6.4
"2005","2014-12-17",6.52
"2006","2014-12-18",6.45
"2007","2014-12-19",6.39
"2008","2014-12-22",6.4
"2009","2014-12-23",6.59
"2010","2014-12-24",6.6
"2011","2014-12-26",6.68
"2012","2014-12-29",6.78
"2013","2014-12-30",6.72
"2014","2014-12-31",6.68
"2015","2015-01-02",6.77
"2016","2015-01-05",6.93
"2017","2015-01-06",6.7
"2018","2015-01-07",6.74
"2019","2015-01-08",6.78
"2020","2015-01-09",6.7
"2021","2015-01-12",6.78
"2022","2015-01-13",6.64
"2023","2015-01-14",6.7
"2024","2015-01-15",6.6
"2025","2015-01-16",6.6
"2026","2015-01-20",6.58
"2027","2015-01-21",6.6
"2028","2015-01-22",6.55
"2029","2015-01-23",6.46
"2030","2015-01-26",6.48
"2031","2015-01-27",6.43
"2032","2015-01-28",6.36
"2033","2015-01-29",6.49
"2034","2015-01-30",6.36
"2035","2015-02-02",6.27
"2036","2015-02-03",6.5
"2037","2015-02-04",6.48
"2038","2015-02-05",6.47
"2039","2015-02-06",6.43
"2040","2015-02-09",6.47
"2041","2015-02-10",6.42
"2042","2015-02-11",6.5
"2043","2015-02-12",6.26
"2044","2015-02-13",6.3
"2045","2015-02-17",6.25
"2046","2015-02-18",6.25
"2047","2015-02-19",6.19
"2048","2015-02-20",6.27
"2049","2015-02-23",6.24
"2050","2015-02-24",6.22
"2051","2015-02-25",6.3
"2052","2015-02-26",6.25
"2053","2015-02-27",6.36
"2054","2015-03-02",6.33
"2055","2015-03-03",6.35
"2056","2015-03-04",6.18
"2057","2015-03-05",6.16
"2058","2015-03-06",6.23
"2059","2015-03-09",6.32
"2060","2015-03-10",6.21
"2061","2015-03-11",6.14
"2062","2015-03-12",6.31
"2063","2015-03-13",6.26
"2064","2015-03-16",6.07
"2065","2015-03-17",6.15
"2066","2015-03-18",6.12
"2067","2015-03-19",6.1
"2068","2015-03-20",5.94
"2069","2015-03-23",6.02
"2070","2015-03-24",6.01
"2071","2015-03-25",5.95
"2072","2015-03-26",6.02
"2073","2015-03-27",5.97
"2074","2015-03-30",5.99
"2075","2015-03-31",6.14
"2076","2015-04-01",6.05
"2077","2015-04-02",6.01
"2078","2015-04-06",5.96
"2079","2015-04-07",6
"2080","2015-04-08",5.99
"2081","2015-04-09",5.84
"2082","2015-04-10",5.98
"2083","2015-04-13",5.95
"2084","2015-04-14",6.04
"2085","2015-04-15",5.99
"2086","2015-04-16",5.9
"2087","2015-04-17",5.89
"2088","2015-04-20",5.84
"2089","2015-04-21",5.86
"2090","2015-04-22",5.84
"2091","2015-04-23",5.85
"2092","2015-04-24",5.9
"2093","2015-04-27",5.8
"2094","2015-04-28",5.82
"2095","2015-04-29",5.83
"2096","2015-04-30",5.85
"2097","2015-05-01",5.78
"2098","2015-05-04",5.7
"2099","2015-05-05",5.71
"2100","2015-05-06",5.8
"2101","2015-05-07",5.9
"2102","2015-05-08",5.83
"2103","2015-05-11",5.81
"2104","2015-05-12",5.74
"2105","2015-05-13",5.78
"2106","2015-05-14",5.8
"2107","2015-05-15",5.8
"2108","2015-05-18",5.75
"2109","2015-05-19",5.71
"2110","2015-05-20",5.82
"2111","2015-05-21",5.79
"2112","2015-05-22",5.8
"2113","2015-05-26",5.86
"2114","2015-05-27",5.91
"2115","2015-05-28",5.9
"2116","2015-05-29",5.9
"2117","2015-06-01",5.88
"2118","2015-06-02",5.84
"2119","2015-06-03",5.76
"2120","2015-06-04",5.71
"2121","2015-06-05",5.77
"2122","2015-06-08",5.78
"2123","2015-06-09",5.82
"2124","2015-06-10",5.94
"2125","2015-06-11",6.11
"2126","2015-06-12",6.27
"2127","2015-06-15",6.3
"2128","2015-06-16",6.2
"2129","2015-06-17",6.29
"2130","2015-06-18",6.1
"2131","2015-06-19",6.12
"2132","2015-06-22",6.14
"2133","2015-06-23",6.08
"2134","2015-06-24",6.23
"2135","2015-06-25",6.2
"2136","2015-06-26",6.15
"2137","2015-06-29",5.91
"2138","2015-06-30",6.27
"2139","2015-07-01",6.19
"2140","2015-07-02",6.21
"2141","2015-07-06",6.24
"2142","2015-07-07",6.09
"2143","2015-07-08",6.01
"2144","2015-07-09",6.08
"2145","2015-07-10",6.1
"2146","2015-07-13",6.19
"2147","2015-07-14",6.87
"2148","2015-07-15",6.75
"2149","2015-07-16",6.68
"2150","2015-07-17",6.66
"2151","2015-07-20",6.62
"2152","2015-07-21",6.74
"2153","2015-07-22",6.7
"2154","2015-07-23",6.5
"2155","2015-07-24",6.33
"2156","2015-07-27",6.49
"2157","2015-07-28",6.35
"2158","2015-07-29",6.32
"2159","2015-07-30",6.49
"2160","2015-07-31",6.46
"2161","2015-08-03",6.66
"2162","2015-08-04",6.45
"2163","2015-08-05",6.33
"2164","2015-08-06",6.47
"2165","2015-08-07",6.22
"2166","2015-08-10",6.25
"2167","2015-08-11",6.3
"2168","2015-08-12",6.31
"2169","2015-08-13",6.36
"2170","2015-08-14",6.32
"2171","2015-08-17",6.45
"2172","2015-08-18",6.45
"2173","2015-08-19",6.46
"2174","2015-08-20",6.46
"2175","2015-08-21",6.46
"2176","2015-08-24",6.26
"2177","2015-08-25",6.31
"2178","2015-08-26",6.43
"2179","2015-08-27",6.5
"2180","2015-08-28",6.67
"2181","2015-08-31",6.75
"2182","2015-09-01",6.71
"2183","2015-09-02",6.71
"2184","2015-09-03",7.3
"2185","2015-09-04",7.22
"2186","2015-09-08",7.84
"2187","2015-09-09",8.23
"2188","2015-09-10",8.2
"2189","2015-09-11",8.48
"2190","2015-09-14",8.69
"2191","2015-09-15",8.19
"2192","2015-09-16",8.01
"2193","2015-09-17",7.94
"2194","2015-09-18",8.12
"2195","2015-09-21",8.72
"2196","2015-09-22",9.11
"2197","2015-09-23",9.14
"2198","2015-09-24",9.57
"2199","2015-09-25",9.6
"2200","2015-09-28",9.47
"2201","2015-09-29",9.36
"2202","2015-09-30",9.44
"2203","2015-10-01",9.82
"2204","2015-10-02",10.2
"2205","2015-10-05",9.39
"2206","2015-10-06",9.31
"2207","2015-10-07",9.34
"2208","2015-10-08",9.27
"2209","2015-10-09",9.31
"2210","2015-10-12",9.76
"2211","2015-10-13",9.62
"2212","2015-10-14",9.5
"2213","2015-10-15",9.5
"2214","2015-10-16",9.17
"2215","2015-10-19",9.51
"2216","2015-10-20",9.41
"2217","2015-10-21",9.3
"2218","2015-10-22",9.18
"2219","2015-10-23",9.45
"2220","2015-10-26",9.16
"2221","2015-10-27",8.88
"2222","2015-10-28",9.07
"2223","2015-10-29",8.7
"2224","2015-10-30",8.19
"2225","2015-11-02",8.65
"2226","2015-11-03",8.85
"2227","2015-11-04",9.12
"2228","2015-11-05",8.9
"2229","2015-11-06",9.08
"2230","2015-11-09",8.9
"2231","2015-11-10",8.97
"2232","2015-11-11",8.96
"2233","2015-11-12",8.83
"2234","2015-11-13",8.66
"2235","2015-11-16",8.67
"2236","2015-11-17",8.7
"2237","2015-11-18",9.03
"2238","2015-11-19",9.1
"2239","2015-11-20",8.98
"2240","2015-11-23",8.83
"2241","2015-11-24",8.73
"2242","2015-11-25",8.83
"2243","2015-11-27",9.03
"2244","2015-11-30",8.93
"2245","2015-12-01",8.93
"2246","2015-12-02",8.96
"2247","2015-12-03",8.9
"2248","2015-12-04",8.97
"2249","2015-12-07",9.28
"2250","2015-12-08",9.2
"2251","2015-12-09",9.19
"2252","2015-12-10",9.44
"2253","2015-12-11",9.53
"2254","2015-12-14",9.31
"2255","2015-12-15",9.24
"2256","2015-12-16",9.27
"2257","2015-12-17",9.2
"2258","2015-12-18",9.15
"2259","2015-12-21",9.22
"2260","2015-12-22",9.23
"2261","2015-12-23",9.26
"2262","2015-12-24",9.26
"2263","2015-12-28",9.42
"2264","2015-12-29",9.73
"2265","2015-12-30",9.67
"2266","2015-12-31",9.91
"2267","2016-01-04",9.64
"2268","2016-01-05",9.9
"2269","2016-01-06",9.89
"2270","2016-01-07",9.87
"2271","2016-01-08",10.13
"2272","2016-01-11",10.51
"2273","2016-01-12",10.64
"2274","2016-01-13",10.39
"2275","2016-01-14",10.94
"2276","2016-01-15",10.55
"2277","2016-01-19",11.39
"2278","2016-01-20",11.3
"2279","2016-01-21",10.87
"2280","2016-01-22",11.2
"2281","2016-01-25",11
"2282","2016-01-26",10.94
"2283","2016-01-27",10.33
"2284","2016-01-28",10.61
"2285","2016-01-29",11.11
"2286","2016-02-01",11.29
"2287","2016-02-02",11.1
"2288","2016-02-03",11.22
"2289","2016-02-04",11.06
"2290","2016-02-05",10.64
"2291","2016-02-08",8.92
"2292","2016-02-09",9.55
"2293","2016-02-10",10.12
"2294","2016-02-11",9.99
"2295","2016-02-12",9.95
"2296","2016-02-16",9.84
"2297","2016-02-17",9.55
"2298","2016-02-18",9.32
"2299","2016-02-19",9.76
"2300","2016-02-22",9.35
"2301","2016-02-23",8.91
"2302","2016-02-24",9.22
"2303","2016-02-25",9.71
"2304","2016-02-26",9.71
"2305","2016-02-29",9.57
"2306","2016-03-01",9.66
"2307","2016-03-02",9.63
"2308","2016-03-03",9.37
"2309","2016-03-04",9.02
"2310","2016-03-07",8.83
"2311","2016-03-08",8.99
"2312","2016-03-09",8.99
"2313","2016-03-10",8.98
"2314","2016-03-11",9
"2315","2016-03-14",9
"2316","2016-03-15",8.93
"2317","2016-03-16",8.95
"2318","2016-03-17",8.9
"2319","2016-03-18",8.82
"2320","2016-03-21",8.82
"2321","2016-03-22",8.49
"2322","2016-03-23",8.48
"2323","2016-03-24",8.61
"2324","2016-03-28",8.75
"2325","2016-03-29",8.81
"2326","2016-03-30",8.85
"2327","2016-03-31",8.83
"2328","2016-04-01",8.84
"2329","2016-04-04",8.84
"2330","2016-04-05",8.42
"2331","2016-04-06",8.8
"2332","2016-04-07",8.78
"2333","2016-04-08",8.77
"2334","2016-04-11",8.79
"2335","2016-04-12",8.8
"2336","2016-04-13",8.82
"2337","2016-04-14",8.73
"2338","2016-04-15",8.66
"2339","2016-04-18",8.58
"2340","2016-04-19",8.48
"2341","2016-04-20",8.6
"2342","2016-04-21",8.58
"2343","2016-04-22",8.58
"2344","2016-04-25",8.58
"2345","2016-04-26",8.59
"2346","2016-04-27",8.5
"2347","2016-04-28",8.2
"2348","2016-04-29",8.06
"2349","2016-05-02",8.09
"2350","2016-05-03",8.09
"2351","2016-05-04",8.13
"2352","2016-05-05",8.31
"2353","2016-05-06",8.33
"2354","2016-05-09",8.82
"2355","2016-05-10",9.2
"2356","2016-05-11",9.16
"2357","2016-05-12",8.7
"2358","2016-05-13",8.66
"2359","2016-05-16",8.54
"2360","2016-05-17",8.05
"2361","2016-05-18",7.84
"2362","2016-05-19",7.77
"2363","2016-05-20",7.61
"2364","2016-05-23",7.77
"2365","2016-05-24",8.05
"2366","2016-05-25",7.85
"2367","2016-05-26",7.9
"2368","2016-05-27",7.73
"2369","2016-05-31",7.64
"2370","2016-06-01",7.56
"2371","2016-06-02",7.5
"2372","2016-06-03",7.52
"2373","2016-06-06",7.8
"2374","2016-06-07",7.69
"2375","2016-06-08",7.79
"2376","2016-06-09",7.79
"2377","2016-06-10",7.72
"2378","2016-06-13",7.38
"2379","2016-06-14",7.52
"2380","2016-06-15",7.3
"2381","2016-06-16",7.32
"2382","2016-06-17",7.2
"2383","2016-06-20",7.21
"2384","2016-06-21",7.36
"2385","2016-06-22",7.26
"2386","2016-06-23",7.31
"2387","2016-06-24",6.77
"2388","2016-06-27",7
"2389","2016-06-28",7.22
"2390","2016-06-29",7.24
"2391","2016-06-30",7.56
"2392","2016-07-01",7.49
"2393","2016-07-05",7.55
"2394","2016-07-06",7.52
"2395","2016-07-07",7.53
"2396","2016-07-08",7.71
"2397","2016-07-11",7.68
"2398","2016-07-12",7.96
"2399","2016-07-13",7.77
"2400","2016-07-14",8.23
"2401","2016-07-15",7.81
"2402","2016-07-18",7.84
"2403","2016-07-19",8.02
"2404","2016-07-20",8.04
"2405","2016-07-21",7.89
"2406","2016-07-22",8.07
"2407","2016-07-25",7.98
"2408","2016-07-26",8.01
"2409","2016-07-27",7.92
"2410","2016-07-28",7.96
"2411","2016-07-29",8.01
"2412","2016-08-01",8.05
"2413","2016-08-02",8.03
"2414","2016-08-03",8.17
"2415","2016-08-04",8.16
"2416","2016-08-05",8.23
"2417","2016-08-08",8.26
"2418","2016-08-09",8.28
"2419","2016-08-10",8.28
"2420","2016-08-11",8.25
"2421","2016-08-12",8.19
"2422","2016-08-15",8.22
"2423","2016-08-16",8.24
"2424","2016-08-17",8.15
"2425","2016-08-18",8.2
"2426","2016-08-19",8.17
"2427","2016-08-22",8
"2428","2016-08-23",8.19
"2429","2016-08-24",8.05
"2430","2016-08-25",8.12
"2431","2016-08-26",8.19
"2432","2016-08-29",8.31
"2433","2016-08-30",8.68
"2434","2016-08-31",8.62
"2435","2016-09-01",8.85
"2436","2016-09-02",9.02
"2437","2016-09-06",9.14
"2438","2016-09-07",9.18
"2439","2016-09-08",9.15
"2440","2016-09-09",8.92
"2441","2016-09-12",9.21
"2442","2016-09-13",8.76
"2443","2016-09-14",8.64
"2444","2016-09-15",8.76
"2445","2016-09-16",8.79
"2446","2016-09-19",8.7
"2447","2016-09-20",8.53
"2448","2016-09-21",8.37
"2449","2016-09-22",8.87
"2450","2016-09-23",8.61
"2451","2016-09-26",8.53
"2452","2016-09-27",8.86
"2453","2016-09-28",8.76
"2454","2016-09-29",8.82
"2455","2016-09-30",8.82
"2456","2016-10-03",8.89
"2457","2016-10-04",8.61
"2458","2016-10-05",8.64
"2459","2016-10-06",8.48
"2460","2016-10-07",8.41
"2461","2016-10-10",8.75
"2462","2016-10-11",8.48
"2463","2016-10-12",8.45
"2464","2016-10-13",8.39
"2465","2016-10-14",8.45
"2466","2016-10-17",8.67
"2467","2016-10-18",8.73
"2468","2016-10-19",8.55
"2469","2016-10-20",8.47
"2470","2016-10-21",8.72
"2471","2016-10-24",8.55
"2472","2016-10-25",8.45
"2473","2016-10-26",8.55
"2474","2016-10-27",8.6
"2475","2016-10-28",8.55
"2476","2016-10-31",8.4
"2477","2016-11-01",8.55
"2478","2016-11-02",8.5
"2479","2016-11-03",8.65
"2480","2016-11-04",8.65
"2481","2016-11-07",8.85
"2482","2016-11-08",8.75
"2483","2016-11-09",8.75
"2484","2016-11-10",8.7
"2485","2016-11-11",9.2
"2486","2016-11-14",8.95
"2487","2016-11-15",9
"2488","2016-11-16",9.1
"2489","2016-11-17",10.55
"2490","2016-11-18",9.9
"2491","2016-11-21",9.65
"2492","2016-11-22",9.75
"2493","2016-11-23",9.95
"2494","2016-11-25",10.1
"2495","2016-11-28",9.85
"2496","2016-11-29",9.7
"2497","2016-11-30",9.45
"2498","2016-12-01",9.1
"2499","2016-12-02",9
"2500","2016-12-05",9.3
"2501","2016-12-06",9.15
"2502","2016-12-07",9.1
"2503","2016-12-08",9.1
"2504","2016-12-09",9.65
"2505","2016-12-12",9.35
"2506","2016-12-13",9.5
"2507","2016-12-14",9.4
"2508","2016-12-15",9.25
"2509","2016-12-16",9
"2510","2016-12-19",9.3
"2511","2016-12-20",9.35
"2512","2016-12-21",9.35
"2513","2016-12-22",9.45
"2514","2016-12-23",9.5
"2515","2016-12-27",9.5
"2516","2016-12-28",9.5
"2517","2016-12-29",9.35
"2518","2016-12-30",9.65
"2519","2017-01-03",9
"2520","2017-01-04",9.5
"2521","2017-01-05",9.65
"2522","2017-01-06",9.6
"2523","2017-01-09",9.55
"2524","2017-01-10",10
"2525","2017-01-11",9.85
"2526","2017-01-12",10.05
"2527","2017-01-13",10.05
"2528","2017-01-17",10.05
"2529","2017-01-18",10.1
"2530","2017-01-19",10.05
"2531","2017-01-20",10.05
"2532","2017-01-23",9.85
"2533","2017-01-24",9.9
"2534","2017-01-25",9.9
"2535","2017-01-26",9.85
"2536","2017-01-27",9.85
"2537","2017-01-30",9.8
"2538","2017-01-31",10
"2539","2017-02-01",10.15
"2540","2017-02-02",9.95
"2541","2017-02-03",9.9
"2542","2017-02-06",9.85
"2543","2017-02-07",9.75
"2544","2017-02-08",9.75
"2545","2017-02-09",9.85
"2546","2017-02-10",9.9
"2547","2017-02-13",9.98
"2548","2017-02-14",10.05
"2549","2017-02-15",10.05
"2550","2017-02-16",10.05
"2551","2017-02-17",10.1
"2552","2017-02-21",10
"2553","2017-02-22",9.95
"2554","2017-02-23",10.05
"2555","2017-02-24",10
"2556","2017-02-27",9.8
"2557","2017-02-28",9.65
"2558","2017-03-01",9.85
"2559","2017-03-02",10.05
"2560","2017-03-03",9.9
"2561","2017-03-06",10.05
"2562","2017-03-07",10.05
"2563","2017-03-08",10.1
"2564","2017-03-09",10.15
"2565","2017-03-10",10.15
"2566","2017-03-13",10.2
"2567","2017-03-14",10.1
"2568","2017-03-15",10.1
"2569","2017-03-16",10.15
"2570","2017-03-17",10.1
"2571","2017-03-20",10.35
"2572","2017-03-21",10.7
"2573","2017-03-22",10.55
"2574","2017-03-23",10.6
"2575","2017-03-24",10.95
"2576","2017-03-27",11.2
"2577","2017-03-28",11
"2578","2017-03-29",11.1
"2579","2017-03-30",11.45
"2580","2017-03-31",11.75
"2581","2017-04-03",11.15
"2582","2017-04-04",11.05
"2583","2017-04-05",10.95
"2584","2017-04-06",11.15
"2585","2017-04-07",11.15
"2586","2017-04-10",11.55
"2587","2017-04-11",10.9
"2588","2017-04-12",11.15
"2589","2017-04-13",11.15
"2590","2017-04-17",11.25
"2591","2017-04-18",11.15
"2592","2017-04-19",11.3
"2593","2017-04-20",11.4
"2594","2017-04-21",11.55
"2595","2017-04-24",11.6
"2596","2017-04-25",12.05
"2597","2017-04-26",11.75
"2598","2017-04-27",11.7
"2599","2017-04-28",11.7
"2600","2017-05-01",12.1
"2601","2017-05-02",12.55
"2602","2017-05-03",12.55
"2603","2017-05-04",12.65
"2604","2017-05-05",12.45
"2605","2017-05-08",12.45
"2606","2017-05-09",12.4
"2607","2017-05-10",12.2
"2608","2017-05-11",12.05
"2609","2017-05-12",11.7
"2610","2017-05-15",11.4
"2611","2017-05-16",11.35
"2612","2017-05-17",11.3
"2613","2017-05-18",11.5
"2614","2017-05-19",11.55
"2615","2017-05-22",11.73
"2616","2017-05-23",11.75
"2617","2017-05-24",11.7
"2618","2017-05-25",11.65
"2619","2017-05-26",11.85
"2620","2017-05-30",11.8
"2621","2017-05-31",12.2
"2622","2017-06-01",12.95
"2623","2017-06-02",12.6
"2624","2017-06-05",12.7
"2625","2017-06-06",12.35
"2626","2017-06-07",12.45
"2627","2017-06-08",12.4
"2628","2017-06-09",12.6
"2629","2017-06-12",11.75
"2630","2017-06-13",11.65
"2631","2017-06-14",11.7
"2632","2017-06-15",12.1
"2633","2017-06-16",11.95
"2634","2017-06-19",11.95
"2635","2017-06-20",11.95
"2636","2017-06-21",12.05
"2637","2017-06-22",12.5
"2638","2017-06-23",12.55
"2639","2017-06-26",12.6
"2640","2017-06-27",12.35
"2641","2017-06-28",12.4
"2642","2017-06-29",12.35
"2643","2017-06-30",12.35
"2644","2017-07-03",12.55
"2645","2017-07-05",12.6
"2646","2017-07-06",12.55
"2647","2017-07-07",12.95
"2648","2017-07-10",12.9
"2649","2017-07-11",13.7
"2650","2017-07-12",14.2
"2651","2017-07-13",13.85
"2652","2017-07-14",14.05
"2653","2017-07-17",13.7
"2654","2017-07-18",13.8
"2655","2017-07-19",14.45
"2656","2017-07-20",15.15
"2657","2017-07-21",15.25
"2658","2017-07-24",15.7
"2659","2017-07-25",15.9
"2660","2017-07-26",15.7
"2661","2017-07-27",14.8
"2662","2017-07-28",15
"2663","2017-07-31",14.8
"2664","2017-08-01",14.65
"2665","2017-08-02",14.35
"2666","2017-08-03",14.25
"2667","2017-08-04",14.6
"2668","2017-08-07",14.65
"2669","2017-08-08",14.45
"2670","2017-08-09",14.05
"2671","2017-08-10",13.7
"2672","2017-08-11",13.95
"2673","2017-08-14",14
"2674","2017-08-15",14.2
"2675","2017-08-16",14.35
"2676","2017-08-17",14.55
"2677","2017-08-18",14.2
"2678","2017-08-21",14.45
"2679","2017-08-22",14.4
"2680","2017-08-23",14.3
"2681","2017-08-24",14.35
"2682","2017-08-25",14.3
"2683","2017-08-28",14.25
"2684","2017-08-29",14.2
"2685","2017-08-30",14.3
"2686","2017-08-31",14.5
"2687","2017-09-01",15.65
"2688","2017-09-05",15.25
"2689","2017-09-06",14.95
"2690","2017-09-07",14.45
"2691","2017-09-08",15.15
"2692","2017-09-11",15.05
"2693","2017-09-12",14.95
"2694","2017-09-13",14.75
"2695","2017-09-14",14.95
"2696","2017-09-15",14.95
"2697","2017-09-18",15.25
"2698","2017-09-19",15.1
"2699","2017-09-20",15.05
"2700","2017-09-21",14.9
"2701","2017-09-22",15.2
"2702","2017-09-25",14.9
"2703","2017-09-26",15.1
"2704","2017-09-27",15.45
"2705","2017-09-28",15.6
"2706","2017-09-29",15.5
"2707","2017-10-02",16.15
"2708","2017-10-03",16.950001
"2709","2017-10-04",16.65
"2710","2017-10-05",16.700001
"2711","2017-10-06",16.450001
"2712","2017-10-09",16.799999
"2713","2017-10-10",17.1
"2714","2017-10-11",17.15
"2715","2017-10-12",17.1
"2716","2017-10-13",17.4
"2717","2017-10-16",17.35
"2718","2017-10-17",17.25
"2719","2017-10-18",17
"2720","2017-10-19",16.75
"2721","2017-10-20",17.25
"2722","2017-10-23",16.85
"2723","2017-10-24",17.1
"2724","2017-10-25",16.6
"2725","2017-10-26",16.549999
"2726","2017-10-27",16.65
"2727","2017-10-30",16.299999
"2728","2017-10-31",16.299999
"2729","2017-11-01",16
"2730","2017-11-02",16.5
"2731","2017-11-03",16.450001
"2732","2017-11-06",16.25
"2733","2017-11-07",16.450001
"2734","2017-11-08",16.549999
"2735","2017-11-09",16.450001
"2736","2017-11-10",16.5
"2737","2017-11-13",16.5
"2738","2017-11-14",16.950001
"2739","2017-11-15",15.75
"2740","2017-11-16",16
"2741","2017-11-17",15.8
"2742","2017-11-20",16.25
"2743","2017-11-21",16.700001
"2744","2017-11-22",16.5
"2745","2017-11-24",16.15
"2746","2017-11-27",15.85
"2747","2017-11-28",15.9
"2748","2017-11-29",15.3
"2749","2017-11-30",15.55
"2750","2017-12-01",15.6
"2751","2017-12-04",15.7
"2752","2017-12-05",15.7
"2753","2017-12-06",15.65
"2754","2017-12-07",15.95
"2755","2017-12-08",15.95
"2756","2017-12-11",15.9
"2757","2017-12-12",15.9
"2758","2017-12-13",16
"2759","2017-12-14",16.15
"2760","2017-12-15",16.450001
"2761","2017-12-18",16.549999
"2762","2017-12-19",16.75
"2763","2017-12-20",16.85
"2764","2017-12-21",16.950001
"2765","2017-12-22",16.6
"2766","2017-12-26",16.6
"2767","2017-12-27",16.9
"2768","2017-12-28",16.4
"2769","2017-12-29",16.1
"2770","2018-01-02",15.65
"2771","2018-01-03",15.8
"2772","2018-01-04",15.95
"2773","2018-01-05",15.65
"2774","2018-01-08",15.5
"2775","2018-01-09",15.85
"2776","2018-01-10",15.8
"2777","2018-01-11",16.299999
"2778","2018-01-12",16.299999
"2779","2018-01-16",16.049999
"2780","2018-01-17",16
"2781","2018-01-18",15.88
"2782","2018-01-19",16.299999
"2783","2018-01-22",16.35
"2784","2018-01-23",16.25
"2785","2018-01-24",16.049999
"2786","2018-01-25",16.1
"2787","2018-01-26",16.549999
"2788","2018-01-29",16.65
"2789","2018-01-30",16.1
"2790","2018-01-31",16.15
"2791","2018-02-01",16.35
"2792","2018-02-02",16.299999
"2793","2018-02-05",16.35
"2794","2018-02-06",16.799999
"2795","2018-02-07",16.799999
"2796","2018-02-08",15.7
"2797","2018-02-09",15.95
"2798","2018-02-12",15.55
"2799","2018-02-13",15.85
"2800","2018-02-14",15.9
"2801","2018-02-15",16.4
"2802","2018-02-16",16.15
"2803","2018-02-20",16.1
"2804","2018-02-21",16.4
"2805","2018-02-22",16.5
"2806","2018-02-23",16.6
"2807","2018-02-26",16.549999
"2808","2018-02-27",15.85
"2809","2018-02-28",15.55
"2810","2018-03-01",15.6
"2811","2018-03-02",16
"2812","2018-03-05",16.08
"2813","2018-03-06",16
"2814","2018-03-07",16.4
"2815","2018-03-08",16
"2816","2018-03-09",16
"2817","2018-03-12",16.4
"2818","2018-03-13",16
"2819","2018-03-14",16.25
"2820","2018-03-15",16.200001
"2821","2018-03-16",16.200001
"2822","2018-03-19",16.15
"2823","2018-03-20",15.85
"2824","2018-03-21",15.9
"2825","2018-03-22",15.45
"2826","2018-03-23",14.95
"2827","2018-03-26",15.23
"2828","2018-03-27",14.55
"2829","2018-03-28",14.4
"2830","2018-03-29",14.75
"2831","2018-04-02",14.65
"2832","2018-04-03",14.65
"2833","2018-04-04",14.85
"2834","2018-04-05",15.25
"2835","2018-04-06",15.3
"2836","2018-04-09",15.8
"2837","2018-04-10",16.799999
"2838","2018-04-11",16.65
"2839","2018-04-12",17
"2840","2018-04-13",16.85
"2841","2018-04-16",17.049999
"2842","2018-04-17",17.35
"2843","2018-04-18",17.700001
"2844","2018-04-19",17.950001
"2845","2018-04-20",17.85
"2846","2018-04-23",17.65
"2847","2018-04-24",17.549999
"2848","2018-04-25",17.700001
"2849","2018-04-26",17.65
"2850","2018-04-27",16.65
"2851","2018-04-30",16.450001
"2852","2018-05-01",17.200001
"2853","2018-05-02",17.4
"2854","2018-05-03",17.6
"2855","2018-05-04",18.200001
"2856","2018-05-07",18.5
"2857","2018-05-08",18.9
"2858","2018-05-09",19.049999
"2859","2018-05-10",19.25
"2860","2018-05-11",19.049999
"2861","2018-05-14",19
"2862","2018-05-15",19
"2863","2018-05-16",19.4
"2864","2018-05-17",19.15
"2865","2018-05-18",19
"2866","2018-05-21",18.799999
"2867","2018-05-22",18.950001
"2868","2018-05-23",19
"2869","2018-05-24",19
"2870","2018-05-25",19.700001
"2871","2018-05-29",19.299999
"2872","2018-05-30",19.299999
