"","date","HLIT"
"1935","2014-09-09",6.9
"1936","2014-09-10",6.93
"1937","2014-09-11",6.97
"1938","2014-09-12",6.74
"1939","2014-09-15",6.49
"1940","2014-09-16",6.61
"1941","2014-09-17",6.59
"1942","2014-09-18",6.71
"1943","2014-09-19",6.6
"1944","2014-09-22",6.48
"1945","2014-09-23",6.41
"1946","2014-09-24",6.45
"1947","2014-09-25",6.35
"1948","2014-09-26",6.39
"1949","2014-09-29",6.45
"1950","2014-09-30",6.34
"1951","2014-10-01",6.21
"1952","2014-10-02",6.35
"1953","2014-10-03",6.36
"1954","2014-10-06",6.22
"1955","2014-10-07",6.08
"1956","2014-10-08",6.2
"1957","2014-10-09",6.01
"1958","2014-10-10",5.66
"1959","2014-10-13",5.72
"1960","2014-10-14",5.76
"1961","2014-10-15",6.11
"1962","2014-10-16",6.05
"1963","2014-10-17",6
"1964","2014-10-20",6.03
"1965","2014-10-21",6.16
"1966","2014-10-22",6.08
"1967","2014-10-23",6.32
"1968","2014-10-24",6.23
"1969","2014-10-27",6.14
"1970","2014-10-28",6.37
"1971","2014-10-29",6.12
"1972","2014-10-30",6.5
"1973","2014-10-31",6.67
"1974","2014-11-03",6.87
"1975","2014-11-04",6.85
"1976","2014-11-05",7.01
"1977","2014-11-06",7.07
"1978","2014-11-07",7.07
"1979","2014-11-10",6.91
"1980","2014-11-11",6.81
"1981","2014-11-12",6.9
"1982","2014-11-13",6.79
"1983","2014-11-14",6.79
"1984","2014-11-17",6.69
"1985","2014-11-18",6.75
"1986","2014-11-19",6.64
"1987","2014-11-20",6.78
"1988","2014-11-21",6.83
"1989","2014-11-24",6.88
"1990","2014-11-25",7.23
"1991","2014-11-26",7.21
"1992","2014-11-28",7
"1993","2014-12-01",6.93
"1994","2014-12-02",7.06
"1995","2014-12-03",7.09
"1996","2014-12-04",7.16
"1997","2014-12-05",7.24
"1998","2014-12-08",7.16
"1999","2014-12-09",7.35
"2000","2014-12-10",7.21
"2001","2014-12-11",7.01
"2002","2014-12-12",6.83
"2003","2014-12-15",6.55
"2004","2014-12-16",6.55
"2005","2014-12-17",6.67
"2006","2014-12-18",6.87
"2007","2014-12-19",6.97
"2008","2014-12-22",6.99
"2009","2014-12-23",6.97
"2010","2014-12-24",7.31
"2011","2014-12-26",7.32
"2012","2014-12-29",7.22
"2013","2014-12-30",7.13
"2014","2014-12-31",7.01
"2015","2015-01-02",7.01
"2016","2015-01-05",6.87
"2017","2015-01-06",6.75
"2018","2015-01-07",6.78
"2019","2015-01-08",6.87
"2020","2015-01-09",6.78
"2021","2015-01-12",6.82
"2022","2015-01-13",6.87
"2023","2015-01-14",6.94
"2024","2015-01-15",6.76
"2025","2015-01-16",6.82
"2026","2015-01-20",6.82
"2027","2015-01-21",6.81
"2028","2015-01-22",6.99
"2029","2015-01-23",7.01
"2030","2015-01-26",7.1
"2031","2015-01-27",7.08
"2032","2015-01-28",7.04
"2033","2015-01-29",6.91
"2034","2015-01-30",7.65
"2035","2015-02-02",7.64
"2036","2015-02-03",7.78
"2037","2015-02-04",7.69
"2038","2015-02-05",7.77
"2039","2015-02-06",7.74
"2040","2015-02-09",7.76
"2041","2015-02-10",7.75
"2042","2015-02-11",7.77
"2043","2015-02-12",7.89
"2044","2015-02-13",7.9
"2045","2015-02-17",7.92
"2046","2015-02-18",7.89
"2047","2015-02-19",7.87
"2048","2015-02-20",7.9
"2049","2015-02-23",7.87
"2050","2015-02-24",7.75
"2051","2015-02-25",7.81
"2052","2015-02-26",7.86
"2053","2015-02-27",7.81
"2054","2015-03-02",7.92
"2055","2015-03-03",7.72
"2056","2015-03-04",7.71
"2057","2015-03-05",7.65
"2058","2015-03-06",7.54
"2059","2015-03-09",7.59
"2060","2015-03-10",7.39
"2061","2015-03-11",7.48
"2062","2015-03-12",7.68
"2063","2015-03-13",7.58
"2064","2015-03-16",7.58
"2065","2015-03-17",7.59
"2066","2015-03-18",7.55
"2067","2015-03-19",7.54
"2068","2015-03-20",7.63
"2069","2015-03-23",7.66
"2070","2015-03-24",7.61
"2071","2015-03-25",7.3
"2072","2015-03-26",7.28
"2073","2015-03-27",7.3
"2074","2015-03-30",7.4
"2075","2015-03-31",7.41
"2076","2015-04-01",7.35
"2077","2015-04-02",7.38
"2078","2015-04-06",7.37
"2079","2015-04-07",7.31
"2080","2015-04-08",7.37
"2081","2015-04-09",7.39
"2082","2015-04-10",7.57
"2083","2015-04-13",7.5
"2084","2015-04-14",7.39
"2085","2015-04-15",7.35
"2086","2015-04-16",7.42
"2087","2015-04-17",7.27
"2088","2015-04-20",7.38
"2089","2015-04-21",7.46
"2090","2015-04-22",7.44
"2091","2015-04-23",7.48
"2092","2015-04-24",7.45
"2093","2015-04-27",7.31
"2094","2015-04-28",7.45
"2095","2015-04-29",6.96
"2096","2015-04-30",7.01
"2097","2015-05-01",6.95
"2098","2015-05-04",6.94
"2099","2015-05-05",6.78
"2100","2015-05-06",6.73
"2101","2015-05-07",6.73
"2102","2015-05-08",6.84
"2103","2015-05-11",6.91
"2104","2015-05-12",7.13
"2105","2015-05-13",6.9
"2106","2015-05-14",6.96
"2107","2015-05-15",6.93
"2108","2015-05-18",6.93
"2109","2015-05-19",6.9
"2110","2015-05-20",6.93
"2111","2015-05-21",6.9
"2112","2015-05-22",6.83
"2113","2015-05-26",6.78
"2114","2015-05-27",6.86
"2115","2015-05-28",6.83
"2116","2015-05-29",6.81
"2117","2015-06-01",6.78
"2118","2015-06-02",6.88
"2119","2015-06-03",7.12
"2120","2015-06-04",6.86
"2121","2015-06-05",7.05
"2122","2015-06-08",7.08
"2123","2015-06-09",7.13
"2124","2015-06-10",7.24
"2125","2015-06-11",7.22
"2126","2015-06-12",7.18
"2127","2015-06-15",7.17
"2128","2015-06-16",7.25
"2129","2015-06-17",7.24
"2130","2015-06-18",7.27
"2131","2015-06-19",7.17
"2132","2015-06-22",7.23
"2133","2015-06-23",7.29
"2134","2015-06-24",7.09
"2135","2015-06-25",7.13
"2136","2015-06-26",7.14
"2137","2015-06-29",6.91
"2138","2015-06-30",6.83
"2139","2015-07-01",6.84
"2140","2015-07-02",6.71
"2141","2015-07-06",6.61
"2142","2015-07-07",6.65
"2143","2015-07-08",6.68
"2144","2015-07-09",6.65
"2145","2015-07-10",6.82
"2146","2015-07-13",6.9
"2147","2015-07-14",6.99
"2148","2015-07-15",6.95
"2149","2015-07-16",6.87
"2150","2015-07-17",6.78
"2151","2015-07-20",6.72
"2152","2015-07-21",6.71
"2153","2015-07-22",6.62
"2154","2015-07-23",6.48
"2155","2015-07-24",6.58
"2156","2015-07-27",6.47
"2157","2015-07-28",6.02
"2158","2015-07-29",5.9
"2159","2015-07-30",6
"2160","2015-07-31",6.01
"2161","2015-08-03",5.94
"2162","2015-08-04",5.83
"2163","2015-08-05",5.88
"2164","2015-08-06",5.87
"2165","2015-08-07",5.87
"2166","2015-08-10",5.93
"2167","2015-08-11",5.85
"2168","2015-08-12",5.9
"2169","2015-08-13",5.85
"2170","2015-08-14",5.84
"2171","2015-08-17",5.81
"2172","2015-08-18",5.86
"2173","2015-08-19",5.81
"2174","2015-08-20",5.66
"2175","2015-08-21",5.58
"2176","2015-08-24",5.47
"2177","2015-08-25",5.49
"2178","2015-08-26",5.61
"2179","2015-08-27",5.67
"2180","2015-08-28",5.79
"2181","2015-08-31",5.77
"2182","2015-09-01",5.64
"2183","2015-09-02",5.7
"2184","2015-09-03",5.69
"2185","2015-09-04",5.6
"2186","2015-09-08",5.68
"2187","2015-09-09",5.6
"2188","2015-09-10",6.15
"2189","2015-09-11",6.11
"2190","2015-09-14",6.02
"2191","2015-09-15",6.12
"2192","2015-09-16",6.14
"2193","2015-09-17",6.1
"2194","2015-09-18",5.87
"2195","2015-09-21",5.85
"2196","2015-09-22",5.72
"2197","2015-09-23",5.84
"2198","2015-09-24",5.88
"2199","2015-09-25",5.89
"2200","2015-09-28",5.84
"2201","2015-09-29",5.77
"2202","2015-09-30",5.8
"2203","2015-10-01",5.75
"2204","2015-10-02",5.84
"2205","2015-10-05",6.11
"2206","2015-10-06",6.13
"2207","2015-10-07",6.31
"2208","2015-10-08",5.76
"2209","2015-10-09",5.94
"2210","2015-10-12",5.97
"2211","2015-10-13",5.92
"2212","2015-10-14",5.89
"2213","2015-10-15",6
"2214","2015-10-16",6
"2215","2015-10-19",6
"2216","2015-10-20",6.1
"2217","2015-10-21",5.89
"2218","2015-10-22",5.98
"2219","2015-10-23",6.02
"2220","2015-10-26",5.89
"2221","2015-10-27",5.7
"2222","2015-10-28",5.85
"2223","2015-10-29",5.83
"2224","2015-10-30",5.76
"2225","2015-11-02",5.8
"2226","2015-11-03",5.96
"2227","2015-11-04",5.87
"2228","2015-11-05",5.85
"2229","2015-11-06",5.9
"2230","2015-11-09",5.78
"2231","2015-11-10",5.65
"2232","2015-11-11",5.51
"2233","2015-11-12",5.41
"2234","2015-11-13",5.16
"2235","2015-11-16",5.19
"2236","2015-11-17",5.23
"2237","2015-11-18",5.31
"2238","2015-11-19",5.32
"2239","2015-11-20",5.4
"2240","2015-11-23",5.49
"2241","2015-11-24",5.45
"2242","2015-11-25",5.55
"2243","2015-11-27",5.59
"2244","2015-11-30",5.53
"2245","2015-12-01",5.62
"2246","2015-12-02",5.46
"2247","2015-12-03",5.42
"2248","2015-12-04",5.34
"2249","2015-12-07",5.25
"2250","2015-12-08",4.49
"2251","2015-12-09",4.34
"2252","2015-12-10",4.3
"2253","2015-12-11",4.26
"2254","2015-12-14",4.2
"2255","2015-12-15",4.34
"2256","2015-12-16",4.3
"2257","2015-12-17",4.21
"2258","2015-12-18",4.21
"2259","2015-12-21",4.24
"2260","2015-12-22",4.2
"2261","2015-12-23",4.21
"2262","2015-12-24",4.31
"2263","2015-12-28",4.18
"2264","2015-12-29",4.2
"2265","2015-12-30",4.16
"2266","2015-12-31",4.07
"2267","2016-01-04",3.95
"2268","2016-01-05",3.68
"2269","2016-01-06",3.64
"2270","2016-01-07",3.53
"2271","2016-01-08",3.46
"2272","2016-01-11",3.5
"2273","2016-01-12",3.43
"2274","2016-01-13",3.33
"2275","2016-01-14",3.4
"2276","2016-01-15",3.33
"2277","2016-01-19",3.27
"2278","2016-01-20",3.21
"2279","2016-01-21",3.28
"2280","2016-01-22",3.3
"2281","2016-01-25",3.26
"2282","2016-01-26",3.44
"2283","2016-01-27",3.31
"2284","2016-01-28",3.14
"2285","2016-01-29",3.3
"2286","2016-02-01",3.29
"2287","2016-02-02",3.11
"2288","2016-02-03",3.2
"2289","2016-02-04",3.29
"2290","2016-02-05",3.09
"2291","2016-02-08",3.13
"2292","2016-02-09",3.12
"2293","2016-02-10",3.15
"2294","2016-02-11",3.14
"2295","2016-02-12",3.19
"2296","2016-02-16",3.32
"2297","2016-02-17",3.13
"2298","2016-02-18",3.36
"2299","2016-02-19",3.43
"2300","2016-02-22",3.19
"2301","2016-02-23",2.99
"2302","2016-02-24",3.09
"2303","2016-02-25",3.18
"2304","2016-02-26",3.04
"2305","2016-02-29",3.35
"2306","2016-03-01",3.37
"2307","2016-03-02",3.44
"2308","2016-03-03",3.39
"2309","2016-03-04",3.25
"2310","2016-03-07",3.27
"2311","2016-03-08",3.18
"2312","2016-03-09",3.28
"2313","2016-03-10",3.15
"2314","2016-03-11",3.28
"2315","2016-03-14",3.14
"2316","2016-03-15",2.96
"2317","2016-03-16",3.03
"2318","2016-03-17",3.15
"2319","2016-03-18",3.22
"2320","2016-03-21",3.26
"2321","2016-03-22",3.23
"2322","2016-03-23",3.19
"2323","2016-03-24",3.23
"2324","2016-03-28",3.19
"2325","2016-03-29",3.3
"2326","2016-03-30",3.31
"2327","2016-03-31",3.27
"2328","2016-04-01",3.29
"2329","2016-04-04",3.28
"2330","2016-04-05",3.23
"2331","2016-04-06",3.17
"2332","2016-04-07",3.06
"2333","2016-04-08",3.09
"2334","2016-04-11",3.2
"2335","2016-04-12",3.23
"2336","2016-04-13",3.29
"2337","2016-04-14",3.3
"2338","2016-04-15",3.31
"2339","2016-04-18",3.34
"2340","2016-04-19",3.36
"2341","2016-04-20",3.34
"2342","2016-04-21",3.46
"2343","2016-04-22",3.61
"2344","2016-04-25",3.43
"2345","2016-04-26",3.57
"2346","2016-04-27",3.54
"2347","2016-04-28",3.5
"2348","2016-04-29",3.46
"2349","2016-05-02",3.48
"2350","2016-05-03",3.47
"2351","2016-05-04",3.41
"2352","2016-05-05",3.33
"2353","2016-05-06",3.3
"2354","2016-05-09",3.32
"2355","2016-05-10",3.33
"2356","2016-05-11",3.11
"2357","2016-05-12",3.07
"2358","2016-05-13",2.94
"2359","2016-05-16",2.85
"2360","2016-05-17",2.67
"2361","2016-05-18",2.68
"2362","2016-05-19",2.56
"2363","2016-05-20",2.62
"2364","2016-05-23",2.57
"2365","2016-05-24",2.7
"2366","2016-05-25",2.89
"2367","2016-05-26",2.87
"2368","2016-05-27",2.88
"2369","2016-05-31",2.86
"2370","2016-06-01",2.84
"2371","2016-06-02",2.84
"2372","2016-06-03",2.89
"2373","2016-06-06",3.07
"2374","2016-06-07",3
"2375","2016-06-08",3
"2376","2016-06-09",2.88
"2377","2016-06-10",2.82
"2378","2016-06-13",2.73
"2379","2016-06-14",2.7
"2380","2016-06-15",2.74
"2381","2016-06-16",2.83
"2382","2016-06-17",2.94
"2383","2016-06-20",2.98
"2384","2016-06-21",2.96
"2385","2016-06-22",2.95
"2386","2016-06-23",3.09
"2387","2016-06-24",2.83
"2388","2016-06-27",2.65
"2389","2016-06-28",2.79
"2390","2016-06-29",2.8
"2391","2016-06-30",2.85
"2392","2016-07-01",3.01
"2393","2016-07-05",2.8
"2394","2016-07-06",2.76
"2395","2016-07-07",2.78
"2396","2016-07-08",2.93
"2397","2016-07-11",3
"2398","2016-07-12",3.15
"2399","2016-07-13",3.13
"2400","2016-07-14",3.11
"2401","2016-07-15",3.1
"2402","2016-07-18",3.08
"2403","2016-07-19",2.98
"2404","2016-07-20",3.07
"2405","2016-07-21",3.12
"2406","2016-07-22",3.16
"2407","2016-07-25",3.17
"2408","2016-07-26",3.23
"2409","2016-07-27",3.32
"2410","2016-07-28",3.29
"2411","2016-07-29",3.29
"2412","2016-08-01",3.21
"2413","2016-08-02",3.03
"2414","2016-08-03",3.12
"2415","2016-08-04",3.17
"2416","2016-08-05",3.25
"2417","2016-08-08",3.26
"2418","2016-08-09",3.37
"2419","2016-08-10",3.95
"2420","2016-08-11",4.06
"2421","2016-08-12",4.17
"2422","2016-08-15",4.21
"2423","2016-08-16",4.11
"2424","2016-08-17",4.14
"2425","2016-08-18",4.18
"2426","2016-08-19",4.12
"2427","2016-08-22",4.16
"2428","2016-08-23",4.23
"2429","2016-08-24",4.19
"2430","2016-08-25",4.44
"2431","2016-08-26",4.45
"2432","2016-08-29",4.35
"2433","2016-08-30",4.36
"2434","2016-08-31",4.34
"2435","2016-09-01",4.45
"2436","2016-09-02",5.1
"2437","2016-09-06",5.08
"2438","2016-09-07",5.14
"2439","2016-09-08",5.04
"2440","2016-09-09",4.82
"2441","2016-09-12",5.01
"2442","2016-09-13",4.81
"2443","2016-09-14",4.66
"2444","2016-09-15",4.75
"2445","2016-09-16",4.66
"2446","2016-09-19",4.64
"2447","2016-09-20",4.65
"2448","2016-09-21",4.76
"2449","2016-09-22",4.78
"2450","2016-09-23",4.7
"2451","2016-09-26",4.6
"2452","2016-09-27",4.66
"2453","2016-09-28",5.83
"2454","2016-09-29",5.88
"2455","2016-09-30",5.93
"2456","2016-10-03",5.76
"2457","2016-10-04",5.84
"2458","2016-10-05",5.93
"2459","2016-10-06",5.93
"2460","2016-10-07",5.91
"2461","2016-10-10",5.9
"2462","2016-10-11",5.67
"2463","2016-10-12",5.56
"2464","2016-10-13",5.47
"2465","2016-10-14",5.32
"2466","2016-10-17",5.45
"2467","2016-10-18",5.55
"2468","2016-10-19",5.4
"2469","2016-10-20",5.45
"2470","2016-10-21",5.45
"2471","2016-10-24",5.4
"2472","2016-10-25",5.3
"2473","2016-10-26",5.15
"2474","2016-10-27",4.85
"2475","2016-10-28",5
"2476","2016-10-31",5.1
"2477","2016-11-01",5
"2478","2016-11-02",4.75
"2479","2016-11-03",4.9
"2480","2016-11-04",4.75
"2481","2016-11-07",4.9
"2482","2016-11-08",4.95
"2483","2016-11-09",5.35
"2484","2016-11-10",4.5
"2485","2016-11-11",4.9
"2486","2016-11-14",5.05
"2487","2016-11-15",4.6
"2488","2016-11-16",4.9
"2489","2016-11-17",4.7
"2490","2016-11-18",4.55
"2491","2016-11-21",4.65
"2492","2016-11-22",4.7
"2493","2016-11-23",4.75
"2494","2016-11-25",4.7
"2495","2016-11-28",4.65
"2496","2016-11-29",4.7
"2497","2016-11-30",4.65
"2498","2016-12-01",4.95
"2499","2016-12-02",4.85
"2500","2016-12-05",4.75
"2501","2016-12-06",5.25
"2502","2016-12-07",5.2
"2503","2016-12-08",5.1
"2504","2016-12-09",5.15
"2505","2016-12-12",4.95
"2506","2016-12-13",5.2
"2507","2016-12-14",4.85
"2508","2016-12-15",5.05
"2509","2016-12-16",5.35
"2510","2016-12-19",5.3
"2511","2016-12-20",5.4
"2512","2016-12-21",5.35
"2513","2016-12-22",5.15
"2514","2016-12-23",5.2
"2515","2016-12-27",5.25
"2516","2016-12-28",5.2
"2517","2016-12-29",5.1
"2518","2016-12-30",5
"2519","2017-01-03",5.25
"2520","2017-01-04",5.15
"2521","2017-01-05",5.05
"2522","2017-01-06",4.95
"2523","2017-01-09",4.9
"2524","2017-01-10",5.05
"2525","2017-01-11",5.1
"2526","2017-01-12",5.1
"2527","2017-01-13",5.3
"2528","2017-01-17",5.1
"2529","2017-01-18",5.1
"2530","2017-01-19",5.1
"2531","2017-01-20",5.15
"2532","2017-01-23",5.15
"2533","2017-01-24",5.4
"2534","2017-01-25",5.3
"2535","2017-01-26",5.25
"2536","2017-01-27",5.15
"2537","2017-01-30",5.05
"2538","2017-01-31",5.3
"2539","2017-02-01",5.05
"2540","2017-02-02",4.9
"2541","2017-02-03",5.2
"2542","2017-02-06",5.15
"2543","2017-02-07",5.1
"2544","2017-02-08",5.1
"2545","2017-02-09",5.25
"2546","2017-02-10",5.4
"2547","2017-02-13",5.5
"2548","2017-02-14",5.75
"2549","2017-02-15",5.7
"2550","2017-02-16",5.75
"2551","2017-02-17",5.7
"2552","2017-02-21",5.6
"2553","2017-02-22",5.65
"2554","2017-02-23",5.45
"2555","2017-02-24",5.45
"2556","2017-02-27",5.5
"2557","2017-02-28",5.4
"2558","2017-03-01",5.9
"2559","2017-03-02",5.9
"2560","2017-03-03",5.85
"2561","2017-03-06",6.1
"2562","2017-03-07",6
"2563","2017-03-08",5.95
"2564","2017-03-09",5.9
"2565","2017-03-10",5.85
"2566","2017-03-13",5.85
"2567","2017-03-14",5.65
"2568","2017-03-15",5.65
"2569","2017-03-16",5.8
"2570","2017-03-17",5.85
"2571","2017-03-20",5.8
"2572","2017-03-21",5.7
"2573","2017-03-22",5.7
"2574","2017-03-23",5.8
"2575","2017-03-24",5.9
"2576","2017-03-27",5.8
"2577","2017-03-28",5.75
"2578","2017-03-29",5.85
"2579","2017-03-30",5.9
"2580","2017-03-31",5.95
"2581","2017-04-03",5.75
"2582","2017-04-04",5.85
"2583","2017-04-05",5.4
"2584","2017-04-06",5.55
"2585","2017-04-07",5.5
"2586","2017-04-10",5.5
"2587","2017-04-11",5.55
"2588","2017-04-12",5.6
"2589","2017-04-13",5.5
"2590","2017-04-17",5.65
"2591","2017-04-18",5.6
"2592","2017-04-19",5.65
"2593","2017-04-20",5.7
"2594","2017-04-21",5.65
"2595","2017-04-24",5.7
"2596","2017-04-25",5.75
"2597","2017-04-26",6
"2598","2017-04-27",5.7
"2599","2017-04-28",5.8
"2600","2017-05-01",5.8
"2601","2017-05-02",5.33
"2602","2017-05-03",5.18
"2603","2017-05-04",5.05
"2604","2017-05-05",5.05
"2605","2017-05-08",5.05
"2606","2017-05-09",5.15
"2607","2017-05-10",5.2
"2608","2017-05-11",5.15
"2609","2017-05-12",5.15
"2610","2017-05-15",5.2
"2611","2017-05-16",5.1
"2612","2017-05-17",4.9
"2613","2017-05-18",4.95
"2614","2017-05-19",5.15
"2615","2017-05-22",5.25
"2616","2017-05-23",5.2
"2617","2017-05-24",5.25
"2618","2017-05-25",5.25
"2619","2017-05-26",5.25
"2620","2017-05-30",5.1
"2621","2017-05-31",5.05
"2622","2017-06-01",5.25
"2623","2017-06-02",5.4
"2624","2017-06-05",5.5
"2625","2017-06-06",5.45
"2626","2017-06-07",5.4
"2627","2017-06-08",5.6
"2628","2017-06-09",5.35
"2629","2017-06-12",5.3
"2630","2017-06-13",5.35
"2631","2017-06-14",5.15
"2632","2017-06-15",5.15
"2633","2017-06-16",5.35
"2634","2017-06-19",5.45
"2635","2017-06-20",5.35
"2636","2017-06-21",5.3
"2637","2017-06-22",5.4
"2638","2017-06-23",5.4
"2639","2017-06-26",5.4
"2640","2017-06-27",5.25
"2641","2017-06-28",5.4
"2642","2017-06-29",5.3
"2643","2017-06-30",5.25
"2644","2017-07-03",5.25
"2645","2017-07-05",5.2
"2646","2017-07-06",5.2
"2647","2017-07-07",5.35
"2648","2017-07-10",5.15
"2649","2017-07-11",5.15
"2650","2017-07-12",5.2
"2651","2017-07-13",5.15
"2652","2017-07-14",4.68
"2653","2017-07-17",4.65
"2654","2017-07-18",4.35
"2655","2017-07-19",4.25
"2656","2017-07-20",4.25
"2657","2017-07-21",4.25
"2658","2017-07-24",4.15
"2659","2017-07-25",4.15
"2660","2017-07-26",4.05
"2661","2017-07-27",4.05
"2662","2017-07-28",4
"2663","2017-07-31",4.1
"2664","2017-08-01",4.1
"2665","2017-08-02",3.9
"2666","2017-08-03",3.95
"2667","2017-08-04",4
"2668","2017-08-07",3.93
"2669","2017-08-08",3.85
"2670","2017-08-09",3.65
"2671","2017-08-10",3.6
"2672","2017-08-11",3.65
"2673","2017-08-14",3.5
"2674","2017-08-15",3.55
"2675","2017-08-16",3.5
"2676","2017-08-17",3.4
"2677","2017-08-18",3.35
"2678","2017-08-21",3.3
"2679","2017-08-22",3.28
"2680","2017-08-23",3.28
"2681","2017-08-24",3.3
"2682","2017-08-25",3.28
"2683","2017-08-28",3.25
"2684","2017-08-29",3.3
"2685","2017-08-30",3.3
"2686","2017-08-31",3.25
"2687","2017-09-01",3.4
"2688","2017-09-05",3.2
"2689","2017-09-06",3.1
"2690","2017-09-07",3.05
"2691","2017-09-08",2.9
"2692","2017-09-11",2.95
"2693","2017-09-12",2.9
"2694","2017-09-13",2.95
"2695","2017-09-14",2.9
"2696","2017-09-15",2.85
"2697","2017-09-18",2.8
"2698","2017-09-19",2.95
"2699","2017-09-20",3.05
"2700","2017-09-21",2.9
"2701","2017-09-22",3
"2702","2017-09-25",2.95
"2703","2017-09-26",3
"2704","2017-09-27",3.05
"2705","2017-09-28",3
"2706","2017-09-29",3.05
"2707","2017-10-02",3.15
"2708","2017-10-03",3.25
"2709","2017-10-04",3.1
"2710","2017-10-05",3.15
"2711","2017-10-06",3.05
"2712","2017-10-09",3.1
"2713","2017-10-10",3.15
"2714","2017-10-11",3.25
"2715","2017-10-12",3.15
"2716","2017-10-13",3.15
"2717","2017-10-16",3.2
"2718","2017-10-17",3.15
"2719","2017-10-18",3.08
"2720","2017-10-19",2.95
"2721","2017-10-20",2.93
"2722","2017-10-23",3.15
"2723","2017-10-24",3
"2724","2017-10-25",3
"2725","2017-10-26",2.9
"2726","2017-10-27",2.85
"2727","2017-10-30",2.95
"2728","2017-10-31",3.7
"2729","2017-11-01",3.7
"2730","2017-11-02",3.75
"2731","2017-11-03",3.8
"2732","2017-11-06",3.85
"2733","2017-11-07",3.8
"2734","2017-11-08",3.9
"2735","2017-11-09",3.8
"2736","2017-11-10",3.8
"2737","2017-11-13",3.9
"2738","2017-11-14",3.8
"2739","2017-11-15",3.85
"2740","2017-11-16",3.8
"2741","2017-11-17",3.9
"2742","2017-11-20",4.15
"2743","2017-11-21",4.25
"2744","2017-11-22",4.45
"2745","2017-11-24",4.55
"2746","2017-11-27",4.45
"2747","2017-11-28",4.4
"2748","2017-11-29",4.35
"2749","2017-11-30",4.2
"2750","2017-12-01",4
"2751","2017-12-04",4.05
"2752","2017-12-05",4.1
"2753","2017-12-06",4.05
"2754","2017-12-07",4.15
"2755","2017-12-08",4.25
"2756","2017-12-11",4.3
"2757","2017-12-12",4.35
"2758","2017-12-13",4.35
"2759","2017-12-14",4.3
"2760","2017-12-15",4.3
"2761","2017-12-18",4.15
"2762","2017-12-19",4
"2763","2017-12-20",4.2
"2764","2017-12-21",4.25
"2765","2017-12-22",4.1
"2766","2017-12-26",4.1
"2767","2017-12-27",4.25
"2768","2017-12-28",4.3
"2769","2017-12-29",4.2
"2770","2018-01-02",4.2
"2771","2018-01-03",3.95
"2772","2018-01-04",4.05
"2773","2018-01-05",4.15
"2774","2018-01-08",4
"2775","2018-01-09",3.9
"2776","2018-01-10",3.85
"2777","2018-01-11",4
"2778","2018-01-12",4
"2779","2018-01-16",3.9
"2780","2018-01-17",4
"2781","2018-01-18",3.95
"2782","2018-01-19",3.95
"2783","2018-01-22",3.95
"2784","2018-01-23",3.83
"2785","2018-01-24",3.85
"2786","2018-01-25",3.73
"2787","2018-01-26",3.7
"2788","2018-01-29",3.75
"2789","2018-01-30",3.75
"2790","2018-01-31",3.65
"2791","2018-02-01",3.7
"2792","2018-02-02",3.45
"2793","2018-02-05",3.45
"2794","2018-02-06",3.55
"2795","2018-02-07",3.5
"2796","2018-02-08",3.15
"2797","2018-02-09",3.2
"2798","2018-02-12",3.25
"2799","2018-02-13",3.3
"2800","2018-02-14",3.3
"2801","2018-02-15",3.23
"2802","2018-02-16",2.95
"2803","2018-02-20",3
"2804","2018-02-21",3
"2805","2018-02-22",2.95
"2806","2018-02-23",2.95
"2807","2018-02-26",3
"2808","2018-02-27",2.98
"2809","2018-02-28",3.03
"2810","2018-03-01",3.5
"2811","2018-03-02",3.45
"2812","2018-03-05",3.6
"2813","2018-03-06",3.7
"2814","2018-03-07",3.7
"2815","2018-03-08",3.75
"2816","2018-03-09",3.55
"2817","2018-03-12",3.7
"2818","2018-03-13",3.75
"2819","2018-03-14",3.7
"2820","2018-03-15",3.65
"2821","2018-03-16",3.85
"2822","2018-03-19",3.9
"2823","2018-03-20",3.85
"2824","2018-03-21",3.8
"2825","2018-03-22",3.9
"2826","2018-03-23",3.8
"2827","2018-03-26",3.85
"2828","2018-03-27",3.85
"2829","2018-03-28",3.9
"2830","2018-03-29",3.8
"2831","2018-04-02",3.75
"2832","2018-04-03",3.85
"2833","2018-04-04",3.75
"2834","2018-04-05",3.9
"2835","2018-04-06",3.75
"2836","2018-04-09",3.75
"2837","2018-04-10",3.75
"2838","2018-04-11",3.9
"2839","2018-04-12",3.73
"2840","2018-04-13",3.7
"2841","2018-04-16",3.65
"2842","2018-04-17",3.68
"2843","2018-04-18",3.65
"2844","2018-04-19",3.75
"2845","2018-04-20",3.75
"2846","2018-04-23",3.58
"2847","2018-04-24",3.7
"2848","2018-04-25",3.6
"2849","2018-04-26",3.6
"2850","2018-04-27",3.55
"2851","2018-04-30",3.65
"2852","2018-05-01",3.95
"2853","2018-05-02",3.7
"2854","2018-05-03",3.6
"2855","2018-05-04",3.4
"2856","2018-05-07",3.65
"2857","2018-05-08",3.55
"2858","2018-05-09",3.65
"2859","2018-05-10",3.8
"2860","2018-05-11",3.8
"2861","2018-05-14",3.75
"2862","2018-05-15",3.75
"2863","2018-05-16",3.85
"2864","2018-05-17",3.85
"2865","2018-05-18",3.95
"2866","2018-05-21",4
"2867","2018-05-22",4
"2868","2018-05-23",4
"2869","2018-05-24",3.9
"2870","2018-05-25",3.9
"2871","2018-05-29",3.85
