"","date","XELB"
"1959","2020-07-16",0.84
"1960","2020-07-17",0.8499
"1961","2020-07-20",0.87
"1962","2020-07-21",0.9001
"1963","2020-07-22",0.8988
"1964","2020-07-23",0.85
"1965","2020-07-24",0.86
"1966","2020-07-27",0.8032
"1967","2020-07-28",0.8102
"1968","2020-07-29",0.82
"1969","2020-07-30",0.8253
"1970","2020-07-31",0.8403
"1971","2020-08-03",0.8399
"1972","2020-08-04",0.8644
"1973","2020-08-05",0.8405
"1974","2020-08-06",0.8749
"1975","2020-08-07",0.8715
"1976","2020-08-10",0.8901
"1977","2020-08-11",0.89
"1978","2020-08-12",0.8175
"1979","2020-08-13",0.8389
"1980","2020-08-14",0.87
"1981","2020-08-17",0.9144
"1982","2020-08-18",0.8099
"1983","2020-08-19",0.824
"1984","2020-08-20",1.04
"1985","2020-08-21",0.999
"1986","2020-08-24",0.83
"1987","2020-08-25",0.8404
"1988","2020-08-26",0.8096
"1989","2020-08-27",0.8212
"1990","2020-08-28",0.835
"1991","2020-08-31",0.8021
"1992","2020-09-01",0.8199
"1993","2020-09-02",0.78
"1994","2020-09-03",0.7562
"1995","2020-09-04",0.7603
"1996","2020-09-08",0.76
"1997","2020-09-09",0.75
"1998","2020-09-10",0.7501
"1999","2020-09-11",0.7266
"2000","2020-09-14",0.6802
"2001","2020-09-15",0.724
"2002","2020-09-16",0.69
"2003","2020-09-17",0.7479
"2004","2020-09-18",0.7612
"2005","2020-09-21",0.7347
"2006","2020-09-22",0.717
"2007","2020-09-23",0.67
"2008","2020-09-24",0.653
"2009","2020-09-25",0.669
"2010","2020-09-28",0.7128
"2011","2020-09-29",0.76
"2012","2020-09-30",0.7661
"2013","2020-10-01",0.7601
"2014","2020-10-02",0.7839
"2015","2020-10-05",0.7405
"2016","2020-10-06",0.74
"2017","2020-10-07",0.7501
"2018","2020-10-08",0.768
"2019","2020-10-09",0.7888
"2020","2020-10-12",0.96
"2021","2020-10-13",0.7829
"2022","2020-10-14",0.8501
"2023","2020-10-15",0.8711
"2024","2020-10-16",0.945
"2025","2020-10-19",0.9908
"2026","2020-10-20",0.9975
"2027","2020-10-21",0.9795
"2028","2020-10-22",1.1
"2029","2020-10-23",1.08
"2030","2020-10-26",0.919
"2031","2020-10-27",0.9006
"2032","2020-10-28",0.89
"2033","2020-10-29",0.8964
"2034","2020-10-30",0.8896
"2035","2020-11-02",0.8376
"2036","2020-11-03",0.89
"2037","2020-11-04",0.8726
"2038","2020-11-05",0.9499
"2039","2020-11-06",0.9122
"2040","2020-11-09",0.9311
"2041","2020-11-10",0.9401
"2042","2020-11-11",0.9612
"2043","2020-11-12",1.02
"2044","2020-11-13",0.95
"2045","2020-11-16",0.9406
"2046","2020-11-17",0.9613
"2047","2020-11-18",1.17
"2048","2020-11-19",1.02
"2049","2020-11-20",1.07
"2050","2020-11-23",1.07
"2051","2020-11-24",1.29
"2052","2020-11-25",1.18
"2053","2020-11-27",1.1201
