"","date","CF"
"1876","2014-06-16",47.883999
"1877","2014-06-17",48.310001
"1878","2014-06-18",48.776001
"1879","2014-06-19",49.198002
"1880","2014-06-20",49.198002
"1881","2014-06-23",49.105999
"1882","2014-06-24",48.206001
"1883","2014-06-25",48.346001
"1884","2014-06-26",48.296001
"1885","2014-06-27",48.054001
"1886","2014-06-30",48.105999
"1887","2014-07-01",48.818001
"1888","2014-07-02",48.93
"1889","2014-07-03",49.084
"1890","2014-07-07",48.439999
"1891","2014-07-08",49
"1892","2014-07-09",48.627998
"1893","2014-07-10",48.091999
"1894","2014-07-11",47.956001
"1895","2014-07-14",48.214001
"1896","2014-07-15",48.610001
"1897","2014-07-16",49.066002
"1898","2014-07-17",50.169998
"1899","2014-07-18",50.507999
"1900","2014-07-21",50.450001
"1901","2014-07-22",50.765999
"1902","2014-07-23",50.438
"1903","2014-07-24",50.911999
"1904","2014-07-25",50.521999
"1905","2014-07-28",50.998001
"1906","2014-07-29",51.006001
"1907","2014-07-30",50.924
"1908","2014-07-31",50.068001
"1909","2014-08-01",50.518002
"1910","2014-08-04",50.486
"1911","2014-08-05",49.933998
"1912","2014-08-06",50.613998
"1913","2014-08-07",48.762001
"1914","2014-08-08",49.374001
"1915","2014-08-11",49.389999
"1916","2014-08-12",49.562
"1917","2014-08-13",49.240002
"1918","2014-08-14",49.486
"1919","2014-08-15",50.481998
"1920","2014-08-18",51.388
"1921","2014-08-19",51.312
"1922","2014-08-20",51.492001
"1923","2014-08-21",51.740002
"1924","2014-08-22",51.234001
"1925","2014-08-25",51.584
"1926","2014-08-26",51.764
"1927","2014-08-27",51.936001
"1928","2014-08-28",52.049999
"1929","2014-08-29",51.534
"1930","2014-09-02",51.304001
"1931","2014-09-03",51.141998
"1932","2014-09-04",50.894001
"1933","2014-09-05",50.778
"1934","2014-09-08",50.616001
"1935","2014-09-09",50.194
"1936","2014-09-10",50.299999
"1937","2014-09-11",50.153999
"1938","2014-09-12",50.127998
"1939","2014-09-15",50.408001
"1940","2014-09-16",50.891998
"1941","2014-09-17",51.262001
"1942","2014-09-18",51.942001
"1943","2014-09-19",51.675999
"1944","2014-09-22",51.155998
"1945","2014-09-23",53.874001
"1946","2014-09-24",54.466
"1947","2014-09-25",54.209999
"1948","2014-09-26",55.571999
"1949","2014-09-29",55.723999
"1950","2014-09-30",55.844002
"1951","2014-10-01",53.849998
"1952","2014-10-02",55.192001
"1953","2014-10-03",55.004002
"1954","2014-10-06",54.622002
"1955","2014-10-07",56.551998
"1956","2014-10-08",56.056
"1957","2014-10-09",54.209999
"1958","2014-10-10",53.222
"1959","2014-10-13",50.563999
"1960","2014-10-14",50.528
"1961","2014-10-15",50.854
"1962","2014-10-16",50.77
"1963","2014-10-17",48.992001
"1964","2014-10-20",49.66
"1965","2014-10-21",50.582001
"1966","2014-10-22",50.905998
"1967","2014-10-23",51.139999
"1968","2014-10-24",52.082001
"1969","2014-10-27",51.004002
"1970","2014-10-28",52.068001
"1971","2014-10-29",51.478001
"1972","2014-10-30",51.848
"1973","2014-10-31",52
"1974","2014-11-03",51.220001
"1975","2014-11-04",50.493999
"1976","2014-11-05",50.726002
"1977","2014-11-06",50.304001
"1978","2014-11-07",50.183998
"1979","2014-11-10",50.880001
"1980","2014-11-11",53.362
"1981","2014-11-12",53.276001
"1982","2014-11-13",53.424
"1983","2014-11-14",53.222
"1984","2014-11-17",54.001999
"1985","2014-11-18",53.938
"1986","2014-11-19",54.405998
"1987","2014-11-20",54.613998
"1988","2014-11-21",55.675999
"1989","2014-11-24",55.425999
"1990","2014-11-25",54.512001
"1991","2014-11-26",54.327999
"1992","2014-11-28",53.630001
"1993","2014-12-01",53.422001
"1994","2014-12-02",53.644001
"1995","2014-12-03",53.998001
"1996","2014-12-04",53.992001
"1997","2014-12-05",53.666
"1998","2014-12-08",52.790001
"1999","2014-12-09",52.141998
"2000","2014-12-10",50.492001
"2001","2014-12-11",50.383999
"2002","2014-12-12",49.759998
"2003","2014-12-15",49.598
"2004","2014-12-16",49.773998
"2005","2014-12-17",51.352001
"2006","2014-12-18",51.872002
"2007","2014-12-19",53.189999
"2008","2014-12-22",54.094002
"2009","2014-12-23",55.73
"2010","2014-12-24",55.098
"2011","2014-12-26",54.922001
"2012","2014-12-29",54.580002
"2013","2014-12-30",54.703999
"2014","2014-12-31",54.507999
"2015","2015-01-02",55.580002
"2016","2015-01-05",55.389999
"2017","2015-01-06",56.535999
"2018","2015-01-07",58.147999
"2019","2015-01-08",58.956001
"2020","2015-01-09",59.436001
"2021","2015-01-12",59.523998
"2022","2015-01-13",59.848
"2023","2015-01-14",57.868
"2024","2015-01-15",57.748001
"2025","2015-01-16",59.526001
"2026","2015-01-20",60.661999
"2027","2015-01-21",60.452
"2028","2015-01-22",61.450001
"2029","2015-01-23",60.349998
"2030","2015-01-26",60.764
"2031","2015-01-27",61.242001
"2032","2015-01-28",60.23
"2033","2015-01-29",61.358002
"2034","2015-01-30",61.076
"2035","2015-02-02",60.953999
"2036","2015-02-03",60.208
"2037","2015-02-04",59.411999
"2038","2015-02-05",59.919998
"2039","2015-02-06",59.327999
"2040","2015-02-09",59.402
"2041","2015-02-10",59.608002
"2042","2015-02-11",59.757999
"2043","2015-02-12",60.52
"2044","2015-02-13",60.279999
"2045","2015-02-17",59.742001
"2046","2015-02-18",59.240002
"2047","2015-02-19",60.875999
"2048","2015-02-20",61.678001
"2049","2015-02-23",62.535999
"2050","2015-02-24",62.375999
"2051","2015-02-25",61.448002
"2052","2015-02-26",61.321999
"2053","2015-02-27",61.245998
"2054","2015-03-02",62.273998
"2055","2015-03-03",62.245998
"2056","2015-03-04",60.987999
"2057","2015-03-05",60.658001
"2058","2015-03-06",59.608002
"2059","2015-03-09",60.854
"2060","2015-03-10",58.584
"2061","2015-03-11",58.153999
"2062","2015-03-12",58.380001
"2063","2015-03-13",58.528
"2064","2015-03-16",58.602001
"2065","2015-03-17",57.886002
"2066","2015-03-18",58.959999
"2067","2015-03-19",58.006001
"2068","2015-03-20",58.046001
"2069","2015-03-23",57.998001
"2070","2015-03-24",59.001999
"2071","2015-03-25",58.75
"2072","2015-03-26",58.849998
"2073","2015-03-27",57.731998
"2074","2015-03-30",58.195999
"2075","2015-03-31",56.736
"2076","2015-04-01",56.827999
"2077","2015-04-02",56.043999
"2078","2015-04-06",56.264
"2079","2015-04-07",56.25
"2080","2015-04-08",56.990002
"2081","2015-04-09",56.962002
"2082","2015-04-10",56.903999
"2083","2015-04-13",56.801998
"2084","2015-04-14",56.48
"2085","2015-04-15",57.335999
"2086","2015-04-16",58.591999
"2087","2015-04-17",58.245998
"2088","2015-04-20",57.594002
"2089","2015-04-21",57.164001
"2090","2015-04-22",57.127998
"2091","2015-04-23",57.953999
"2092","2015-04-24",58.888
"2093","2015-04-27",57.709999
"2094","2015-04-28",57.568001
"2095","2015-04-29",58.299999
"2096","2015-04-30",57.493999
"2097","2015-05-01",58.900002
"2098","2015-05-04",58.759998
"2099","2015-05-05",58.042
"2100","2015-05-06",58.919998
"2101","2015-05-07",60.018002
"2102","2015-05-08",62.172001
"2103","2015-05-11",61.678001
"2104","2015-05-12",60.664001
"2105","2015-05-13",61.068001
"2106","2015-05-14",60.858002
"2107","2015-05-15",61.346001
"2108","2015-05-18",61.514
"2109","2015-05-19",62.049999
"2110","2015-05-20",62.192001
"2111","2015-05-21",63.417999
"2112","2015-05-22",64.183998
"2113","2015-05-26",63.818001
"2114","2015-05-27",64.265999
"2115","2015-05-28",64.330002
"2116","2015-05-29",63.175999
"2117","2015-06-01",63.321999
"2118","2015-06-02",63.854
"2119","2015-06-03",64.363998
"2120","2015-06-04",63.694
"2121","2015-06-05",63.574001
"2122","2015-06-08",63.063999
"2123","2015-06-09",63.118
"2124","2015-06-10",64.084
"2125","2015-06-11",63.852001
"2126","2015-06-12",63.231998
"2127","2015-06-15",63.518002
"2128","2015-06-16",64.164001
"2129","2015-06-17",63.335999
"2130","2015-06-18",64.25
"2131","2015-06-19",63.240002
"2132","2015-06-22",64.190002
"2133","2015-06-23",63.639999
"2134","2015-06-24",63.099998
"2135","2015-06-25",63.959999
"2136","2015-06-26",63.810001
"2137","2015-06-29",62.560001
"2138","2015-06-30",64.279999
"2139","2015-07-01",65.099998
"2140","2015-07-02",64.540001
"2141","2015-07-06",63.549999
"2142","2015-07-07",62.110001
"2143","2015-07-08",60.150002
"2144","2015-07-09",60.799999
"2145","2015-07-10",61.709999
"2146","2015-07-13",62.099998
"2147","2015-07-14",62.68
"2148","2015-07-15",62.150002
"2149","2015-07-16",62.740002
"2150","2015-07-17",68.919998
"2151","2015-07-20",65
"2152","2015-07-21",63.939999
"2153","2015-07-22",62.52
"2154","2015-07-23",62.32
"2155","2015-07-24",60.849998
"2156","2015-07-27",59.09
"2157","2015-07-28",58.900002
"2158","2015-07-29",59.23
"2159","2015-07-30",59.119999
"2160","2015-07-31",59.200001
"2161","2015-08-03",59.02
"2162","2015-08-04",60.529999
"2163","2015-08-05",61.619999
"2164","2015-08-06",63
"2165","2015-08-07",58.939999
"2166","2015-08-10",60.950001
"2167","2015-08-11",57.27
"2168","2015-08-12",61.639999
"2169","2015-08-13",63.220001
"2170","2015-08-14",63.830002
"2171","2015-08-17",64.029999
"2172","2015-08-18",63.470001
"2173","2015-08-19",61.93
"2174","2015-08-20",61.07
"2175","2015-08-21",59.52
"2176","2015-08-24",55.900002
"2177","2015-08-25",55.790001
"2178","2015-08-26",56.110001
"2179","2015-08-27",57.880001
"2180","2015-08-28",57.470001
"2181","2015-08-31",57.380001
"2182","2015-09-01",54.84
"2183","2015-09-02",55.549999
"2184","2015-09-03",56.970001
"2185","2015-09-04",55.48
"2186","2015-09-08",56.91
"2187","2015-09-09",56.959999
"2188","2015-09-10",56.400002
"2189","2015-09-11",55.880001
"2190","2015-09-14",53.849998
"2191","2015-09-15",54.779999
"2192","2015-09-16",54.779999
"2193","2015-09-17",53.849998
"2194","2015-09-18",52.029999
"2195","2015-09-21",51.720001
"2196","2015-09-22",51.099998
"2197","2015-09-23",47.740002
"2198","2015-09-24",46.419998
"2199","2015-09-25",46.369999
"2200","2015-09-28",44.060001
"2201","2015-09-29",44.189999
"2202","2015-09-30",44.900002
"2203","2015-10-01",44.799999
"2204","2015-10-02",47.110001
"2205","2015-10-05",49.040001
"2206","2015-10-06",49.549999
"2207","2015-10-07",52.220001
"2208","2015-10-08",52.860001
"2209","2015-10-09",50.779999
"2210","2015-10-12",50.380001
"2211","2015-10-13",51.080002
"2212","2015-10-14",52.529999
"2213","2015-10-15",53.41
"2214","2015-10-16",52.32
"2215","2015-10-19",51.48
"2216","2015-10-20",51.77
"2217","2015-10-21",52.209999
"2218","2015-10-22",53.700001
"2219","2015-10-23",54.119999
"2220","2015-10-26",53.099998
"2221","2015-10-27",51.57
"2222","2015-10-28",52.259998
"2223","2015-10-29",51.299999
"2224","2015-10-30",50.77
"2225","2015-11-02",52.349998
"2226","2015-11-03",51.959999
"2227","2015-11-04",51.759998
"2228","2015-11-05",46.84
"2229","2015-11-06",46.52
"2230","2015-11-09",48.169998
"2231","2015-11-10",47.34
"2232","2015-11-11",47.610001
"2233","2015-11-12",47.110001
"2234","2015-11-13",48.049999
"2235","2015-11-16",47.970001
"2236","2015-11-17",49.490002
"2237","2015-11-18",49.580002
"2238","2015-11-19",46.57
"2239","2015-11-20",43.900002
"2240","2015-11-23",45
"2241","2015-11-24",45.799999
"2242","2015-11-25",45.369999
"2243","2015-11-27",45.110001
"2244","2015-11-30",46.139999
"2245","2015-12-01",45
"2246","2015-12-02",45.060001
"2247","2015-12-03",45.860001
"2248","2015-12-04",44.439999
"2249","2015-12-07",43.25
"2250","2015-12-08",42.080002
"2251","2015-12-09",43.119999
"2252","2015-12-10",42.240002
"2253","2015-12-11",41.110001
"2254","2015-12-14",40.07
"2255","2015-12-15",40.810001
"2256","2015-12-16",41.43
"2257","2015-12-17",41.240002
"2258","2015-12-18",41.610001
"2259","2015-12-21",41.32
"2260","2015-12-22",42.740002
"2261","2015-12-23",44.169998
"2262","2015-12-24",43.25
"2263","2015-12-28",42.240002
"2264","2015-12-29",42.639999
"2265","2015-12-30",41.16
"2266","2015-12-31",40.810001
"2267","2016-01-04",40.5
"2268","2016-01-05",39.23
"2269","2016-01-06",35.84
"2270","2016-01-07",34.139999
"2271","2016-01-08",33.82
"2272","2016-01-11",32.450001
"2273","2016-01-12",32.540001
"2274","2016-01-13",31.76
"2275","2016-01-14",32.619999
"2276","2016-01-15",31.57
"2277","2016-01-19",30.25
"2278","2016-01-20",29.219999
"2279","2016-01-21",30.27
"2280","2016-01-22",29.959999
"2281","2016-01-25",28.6
"2282","2016-01-26",29.49
"2283","2016-01-27",30.059999
"2284","2016-01-28",30.33
"2285","2016-01-29",30
"2286","2016-02-01",30.24
"2287","2016-02-02",29.450001
"2288","2016-02-03",30.049999
"2289","2016-02-04",30.59
"2290","2016-02-05",29.969999
"2291","2016-02-08",28.01
"2292","2016-02-09",28.469999
"2293","2016-02-10",27.83
"2294","2016-02-11",29.040001
"2295","2016-02-12",30
"2296","2016-02-16",31.139999
"2297","2016-02-17",31.700001
"2298","2016-02-18",34.369999
"2299","2016-02-19",33
"2300","2016-02-22",33.540001
"2301","2016-02-23",32.130001
"2302","2016-02-24",31.75
"2303","2016-02-25",33.16
"2304","2016-02-26",34.950001
"2305","2016-02-29",36.459999
"2306","2016-03-01",36.25
"2307","2016-03-02",34.740002
"2308","2016-03-03",36.189999
"2309","2016-03-04",34.59
"2310","2016-03-07",36.880001
"2311","2016-03-08",35.259998
"2312","2016-03-09",35.419998
"2313","2016-03-10",33.639999
"2314","2016-03-11",35.639999
"2315","2016-03-14",35.540001
"2316","2016-03-15",33.630001
"2317","2016-03-16",34.150002
"2318","2016-03-17",35.049999
"2319","2016-03-18",34.990002
"2320","2016-03-21",35.060001
"2321","2016-03-22",33.93
"2322","2016-03-23",32.970001
"2323","2016-03-24",31.940001
"2324","2016-03-28",31.790001
"2325","2016-03-29",31.91
"2326","2016-03-30",31.98
"2327","2016-03-31",31.34
"2328","2016-04-01",32.130001
"2329","2016-04-04",31.209999
"2330","2016-04-05",30.110001
"2331","2016-04-06",29.32
"2332","2016-04-07",29.190001
"2333","2016-04-08",29.77
"2334","2016-04-11",30.15
"2335","2016-04-12",30.540001
"2336","2016-04-13",31.219999
"2337","2016-04-14",30.59
"2338","2016-04-15",31.030001
"2339","2016-04-18",31.370001
"2340","2016-04-19",33.700001
"2341","2016-04-20",34.869999
"2342","2016-04-21",34.240002
"2343","2016-04-22",33.240002
"2344","2016-04-25",33.169998
"2345","2016-04-26",33.689999
"2346","2016-04-27",33.790001
"2347","2016-04-28",34.32
"2348","2016-04-29",33.07
"2349","2016-05-02",33.34
"2350","2016-05-03",31.67
"2351","2016-05-04",32.110001
"2352","2016-05-05",30.790001
"2353","2016-05-06",31
"2354","2016-05-09",30.41
"2355","2016-05-10",30.5
"2356","2016-05-11",29.459999
"2357","2016-05-12",27.85
"2358","2016-05-13",27.65
"2359","2016-05-16",28.620001
"2360","2016-05-17",29.120001
"2361","2016-05-18",28.58
"2362","2016-05-19",28.74
"2363","2016-05-20",28.59
"2364","2016-05-23",29.85
"2365","2016-05-24",27.610001
"2366","2016-05-25",29.52
"2367","2016-05-26",28.959999
"2368","2016-05-27",27.700001
"2369","2016-05-31",27.66
"2370","2016-06-01",27.639999
"2371","2016-06-02",27.98
"2372","2016-06-03",28.610001
"2373","2016-06-06",31.15
"2374","2016-06-07",31.959999
"2375","2016-06-08",31.08
"2376","2016-06-09",29.790001
"2377","2016-06-10",29.23
"2378","2016-06-13",28.620001
"2379","2016-06-14",27.73
"2380","2016-06-15",27.68
"2381","2016-06-16",27.59
"2382","2016-06-17",28.35
"2383","2016-06-20",27.959999
"2384","2016-06-21",27.309999
"2385","2016-06-22",27.02
"2386","2016-06-23",27.639999
"2387","2016-06-24",25.43
"2388","2016-06-27",23.48
"2389","2016-06-28",24.059999
"2390","2016-06-29",24.34
"2391","2016-06-30",24.1
"2392","2016-07-01",24.219999
"2393","2016-07-05",23.540001
"2394","2016-07-06",23.75
"2395","2016-07-07",23.5
"2396","2016-07-08",24.860001
"2397","2016-07-11",24.67
"2398","2016-07-12",26.030001
"2399","2016-07-13",26.92
"2400","2016-07-14",27.870001
"2401","2016-07-15",27.440001
"2402","2016-07-18",27.690001
"2403","2016-07-19",26.549999
"2404","2016-07-20",26.610001
"2405","2016-07-21",26.290001
"2406","2016-07-22",25.18
"2407","2016-07-25",25.33
"2408","2016-07-26",25.799999
"2409","2016-07-27",25.41
"2410","2016-07-28",24.66
"2411","2016-07-29",24.68
"2412","2016-08-01",24.42
"2413","2016-08-02",24.49
"2414","2016-08-03",24.52
"2415","2016-08-04",21.43
"2416","2016-08-05",22.09
"2417","2016-08-08",23.190001
"2418","2016-08-09",22.120001
"2419","2016-08-10",21.57
"2420","2016-08-11",22.26
"2421","2016-08-12",22.35
"2422","2016-08-15",23.200001
"2423","2016-08-16",23.200001
"2424","2016-08-17",23.309999
"2425","2016-08-18",22.74
"2426","2016-08-19",23.02
"2427","2016-08-22",23.690001
"2428","2016-08-23",24.83
"2429","2016-08-24",24.040001
"2430","2016-08-25",24.23
"2431","2016-08-26",23.98
"2432","2016-08-29",24.98
"2433","2016-08-30",26.17
"2434","2016-08-31",26
"2435","2016-09-01",25.6
"2436","2016-09-02",25.940001
"2437","2016-09-06",25.65
"2438","2016-09-07",25.530001
"2439","2016-09-08",25.959999
"2440","2016-09-09",25
"2441","2016-09-12",25.51
"2442","2016-09-13",24.01
"2443","2016-09-14",24.030001
"2444","2016-09-15",24.09
"2445","2016-09-16",24.02
"2446","2016-09-19",23.68
"2447","2016-09-20",23.299999
"2448","2016-09-21",23.030001
"2449","2016-09-22",23.23
"2450","2016-09-23",22.629999
"2451","2016-09-26",22.639999
"2452","2016-09-27",22.889999
"2453","2016-09-28",23.950001
"2454","2016-09-29",24.200001
"2455","2016-09-30",24.35
"2456","2016-10-03",24.209999
"2457","2016-10-04",24.4
"2458","2016-10-05",24.860001
"2459","2016-10-06",24.66
"2460","2016-10-07",23.950001
"2461","2016-10-10",23.860001
"2462","2016-10-11",23.459999
"2463","2016-10-12",22.92
"2464","2016-10-13",23.040001
"2465","2016-10-14",22.280001
"2466","2016-10-17",22.6
"2467","2016-10-18",23.459999
"2468","2016-10-19",24.15
"2469","2016-10-20",24.98
"2470","2016-10-21",25.92
"2471","2016-10-24",25.35
"2472","2016-10-25",25.540001
"2473","2016-10-26",25.549999
"2474","2016-10-27",24.530001
"2475","2016-10-28",24.52
"2476","2016-10-31",24.01
"2477","2016-11-01",24.889999
"2478","2016-11-02",24.700001
"2479","2016-11-03",22.6
"2480","2016-11-04",23.110001
"2481","2016-11-07",23.290001
"2482","2016-11-08",24.34
"2483","2016-11-09",26.48
"2484","2016-11-10",27.129999
"2485","2016-11-11",27.780001
"2486","2016-11-14",28.200001
"2487","2016-11-15",27.799999
"2488","2016-11-16",27.440001
"2489","2016-11-17",27.09
"2490","2016-11-18",28.959999
"2491","2016-11-21",29.870001
"2492","2016-11-22",28.389999
"2493","2016-11-23",28.379999
"2494","2016-11-25",28.549999
"2495","2016-11-28",28.190001
"2496","2016-11-29",27.43
"2497","2016-11-30",28.940001
"2498","2016-12-01",28.719999
"2499","2016-12-02",28.379999
"2500","2016-12-05",28.58
"2501","2016-12-06",28.57
"2502","2016-12-07",29.719999
"2503","2016-12-08",30.370001
"2504","2016-12-09",30.950001
"2505","2016-12-12",29
"2506","2016-12-13",28.41
"2507","2016-12-14",28.110001
"2508","2016-12-15",28.65
"2509","2016-12-16",29.48
"2510","2016-12-19",28.290001
"2511","2016-12-20",28.99
"2512","2016-12-21",28.9
"2513","2016-12-22",30.110001
"2514","2016-12-23",30.709999
"2515","2016-12-27",31.950001
"2516","2016-12-28",31.629999
"2517","2016-12-29",31.9
"2518","2016-12-30",31.48
"2519","2017-01-03",31.870001
"2520","2017-01-04",33.040001
"2521","2017-01-05",33.049999
"2522","2017-01-06",33.470001
"2523","2017-01-09",33.77
"2524","2017-01-10",32.73
"2525","2017-01-11",34.189999
"2526","2017-01-12",34.509998
"2527","2017-01-13",33.98
"2528","2017-01-17",32.889999
"2529","2017-01-18",32.32
"2530","2017-01-19",32.25
"2531","2017-01-20",34.200001
"2532","2017-01-23",35.25
"2533","2017-01-24",36.849998
"2534","2017-01-25",36.540001
"2535","2017-01-26",36.209999
"2536","2017-01-27",36.509998
"2537","2017-01-30",35.389999
"2538","2017-01-31",35.290001
"2539","2017-02-01",36.630001
"2540","2017-02-02",35.630001
"2541","2017-02-03",35.68
"2542","2017-02-06",35.490002
"2543","2017-02-07",34.889999
"2544","2017-02-08",34.939999
"2545","2017-02-09",34.490002
"2546","2017-02-10",35.84
"2547","2017-02-13",36.709999
"2548","2017-02-14",36.32
"2549","2017-02-15",34.490002
"2550","2017-02-16",33.52
"2551","2017-02-17",34.110001
"2552","2017-02-21",33.93
"2553","2017-02-22",33.220001
"2554","2017-02-23",31.82
"2555","2017-02-24",31.15
"2556","2017-02-27",31.49
"2557","2017-02-28",31.42
"2558","2017-03-01",32.150002
"2559","2017-03-02",31.559999
"2560","2017-03-03",30.950001
"2561","2017-03-06",30.83
"2562","2017-03-07",30.200001
"2563","2017-03-08",29.620001
"2564","2017-03-09",29.34
"2565","2017-03-10",29.42
"2566","2017-03-13",29.42
"2567","2017-03-14",28.68
"2568","2017-03-15",28.85
"2569","2017-03-16",28.709999
"2570","2017-03-17",29.290001
"2571","2017-03-20",30.389999
"2572","2017-03-21",29.540001
"2573","2017-03-22",29.23
"2574","2017-03-23",29.389999
"2575","2017-03-24",29.18
"2576","2017-03-27",29.24
"2577","2017-03-28",30.24
"2578","2017-03-29",30.860001
"2579","2017-03-30",29.67
"2580","2017-03-31",29.35
"2581","2017-04-03",28.42
"2582","2017-04-04",29.23
"2583","2017-04-05",28.799999
"2584","2017-04-06",29.66
"2585","2017-04-07",29.51
"2586","2017-04-10",29.860001
"2587","2017-04-11",29.65
"2588","2017-04-12",28.620001
"2589","2017-04-13",28.42
"2590","2017-04-17",27.51
"2591","2017-04-18",27.08
"2592","2017-04-19",26.6
"2593","2017-04-20",26.58
"2594","2017-04-21",26
"2595","2017-04-24",26.41
"2596","2017-04-25",27.34
"2597","2017-04-26",27.26
"2598","2017-04-27",27.43
"2599","2017-04-28",26.74
"2600","2017-05-01",26.73
"2601","2017-05-02",26.370001
"2602","2017-05-03",25.51
"2603","2017-05-04",27.07
"2604","2017-05-05",28.42
"2605","2017-05-08",27.76
"2606","2017-05-09",27.42
"2607","2017-05-10",27.620001
"2608","2017-05-11",27.200001
"2609","2017-05-12",26.780001
"2610","2017-05-15",27.74
"2611","2017-05-16",28.07
"2612","2017-05-17",27.459999
"2613","2017-05-18",27.41
"2614","2017-05-19",28.559999
"2615","2017-05-22",28.290001
"2616","2017-05-23",28.950001
"2617","2017-05-24",28.440001
"2618","2017-05-25",28.09
"2619","2017-05-26",28.129999
"2620","2017-05-30",27.91
"2621","2017-05-31",26.9
"2622","2017-06-01",27.030001
"2623","2017-06-02",26.4
"2624","2017-06-05",26.280001
"2625","2017-06-06",26.1
"2626","2017-06-07",26.219999
"2627","2017-06-08",26.77
"2628","2017-06-09",27.25
"2629","2017-06-12",27.360001
"2630","2017-06-13",28.48
"2631","2017-06-14",27.370001
"2632","2017-06-15",26.75
"2633","2017-06-16",27.58
"2634","2017-06-19",28.24
"2635","2017-06-20",27.18
"2636","2017-06-21",26.700001
"2637","2017-06-22",27.34
"2638","2017-06-23",27.450001
"2639","2017-06-26",27.41
"2640","2017-06-27",26.870001
"2641","2017-06-28",27.17
"2642","2017-06-29",27.43
"2643","2017-06-30",27.959999
"2644","2017-07-03",29.219999
"2645","2017-07-05",28.719999
"2646","2017-07-06",27.58
"2647","2017-07-07",27.889999
"2648","2017-07-10",29.719999
"2649","2017-07-11",29.440001
"2650","2017-07-12",28.92
"2651","2017-07-13",29.51
"2652","2017-07-14",29.49
"2653","2017-07-17",29.27
"2654","2017-07-18",29.43
"2655","2017-07-19",30.809999
"2656","2017-07-20",31.129999
"2657","2017-07-21",31.139999
"2658","2017-07-24",30.219999
"2659","2017-07-25",30.17
"2660","2017-07-26",28.879999
"2661","2017-07-27",28.809999
"2662","2017-07-28",28.99
"2663","2017-07-31",29.35
"2664","2017-08-01",29.219999
"2665","2017-08-02",28.719999
"2666","2017-08-03",30.709999
"2667","2017-08-04",32.209999
"2668","2017-08-07",31.93
"2669","2017-08-08",31.49
"2670","2017-08-09",31.879999
"2671","2017-08-10",30.76
"2672","2017-08-11",30.51
"2673","2017-08-14",30.219999
"2674","2017-08-15",30.299999
"2675","2017-08-16",30.209999
"2676","2017-08-17",29.16
"2677","2017-08-18",29.030001
"2678","2017-08-21",29.18
"2679","2017-08-22",29.24
"2680","2017-08-23",28.93
"2681","2017-08-24",29.030001
"2682","2017-08-25",28.98
"2683","2017-08-28",29.030001
"2684","2017-08-29",28.83
"2685","2017-08-30",28.940001
"2686","2017-08-31",28.99
"2687","2017-09-01",29.98
"2688","2017-09-05",29.08
"2689","2017-09-06",31.200001
"2690","2017-09-07",31.68
"2691","2017-09-08",32.040001
"2692","2017-09-11",32.310001
"2693","2017-09-12",32.189999
"2694","2017-09-13",32.099998
"2695","2017-09-14",32.360001
"2696","2017-09-15",32.889999
"2697","2017-09-18",35.099998
"2698","2017-09-19",35.540001
"2699","2017-09-20",35.189999
"2700","2017-09-21",35.959999
"2701","2017-09-22",35.23
"2702","2017-09-25",35.91
"2703","2017-09-26",34.880001
"2704","2017-09-27",35.09
"2705","2017-09-28",34.84
"2706","2017-09-29",35.16
"2707","2017-10-02",35.400002
"2708","2017-10-03",35.389999
"2709","2017-10-04",35.099998
"2710","2017-10-05",35.029999
"2711","2017-10-06",34.200001
"2712","2017-10-09",34.439999
"2713","2017-10-10",34.48
"2714","2017-10-11",34.91
"2715","2017-10-12",35.84
"2716","2017-10-13",36.799999
"2717","2017-10-16",36.889999
"2718","2017-10-17",37
"2719","2017-10-18",36.830002
"2720","2017-10-19",36.330002
"2721","2017-10-20",36.990002
"2722","2017-10-23",36.310001
"2723","2017-10-24",37.610001
"2724","2017-10-25",37.68
"2725","2017-10-26",37.450001
"2726","2017-10-27",37.110001
"2727","2017-10-30",37.369999
"2728","2017-10-31",37.98
"2729","2017-11-01",38.040001
"2730","2017-11-02",38.549999
"2731","2017-11-03",38.599998
"2732","2017-11-06",39.209999
"2733","2017-11-07",36.889999
"2734","2017-11-08",37.779999
"2735","2017-11-09",37.139999
"2736","2017-11-10",37.279999
"2737","2017-11-13",37.369999
"2738","2017-11-14",35.52
"2739","2017-11-15",35.32
"2740","2017-11-16",36.169998
"2741","2017-11-17",35.48
"2742","2017-11-20",35.779999
"2743","2017-11-21",36.450001
"2744","2017-11-22",36.310001
"2745","2017-11-24",35.939999
"2746","2017-11-27",35.919998
"2747","2017-11-28",36.450001
"2748","2017-11-29",36.849998
"2749","2017-11-30",37.470001
"2750","2017-12-01",37.59
"2751","2017-12-04",36.900002
"2752","2017-12-05",37.360001
"2753","2017-12-06",36.549999
"2754","2017-12-07",38.220001
"2755","2017-12-08",39.259998
"2756","2017-12-11",39.400002
"2757","2017-12-12",40.599998
"2758","2017-12-13",41.259998
"2759","2017-12-14",41.02
"2760","2017-12-15",41.09
"2761","2017-12-18",40.93
"2762","2017-12-19",41.200001
"2763","2017-12-20",40.880001
"2764","2017-12-21",41.25
"2765","2017-12-22",41.709999
"2766","2017-12-26",42.849998
"2767","2017-12-27",43.07
"2768","2017-12-28",42.610001
"2769","2017-12-29",42.540001
"2770","2018-01-02",43.139999
"2771","2018-01-03",43.150002
