"","date","HTBI"
"1901","2020-01-30",26.82
"1902","2020-01-31",26.52
"1903","2020-02-03",26.65
"1904","2020-02-04",26.68
"1905","2020-02-05",27.41
"1906","2020-02-06",27.41
"1907","2020-02-07",27.030001
"1908","2020-02-10",27.01
"1909","2020-02-11",27.110001
"1910","2020-02-12",26.99
"1911","2020-02-13",27
"1912","2020-02-14",26.82
"1913","2020-02-18",26.82
"1914","2020-02-19",26.879999
"1915","2020-02-20",26.99
"1916","2020-02-21",26.870001
"1917","2020-02-24",26.49
"1918","2020-02-25",26.110001
"1919","2020-02-26",25.99
"1920","2020-02-27",24.780001
"1921","2020-02-28",23.76
"1922","2020-03-02",23.9
"1923","2020-03-03",23.690001
"1924","2020-03-04",23.549999
"1925","2020-03-05",22.98
"1926","2020-03-06",22.200001
"1927","2020-03-09",19.25
"1928","2020-03-10",20.690001
"1929","2020-03-11",19.629999
"1930","2020-03-12",17.99
"1931","2020-03-13",19.4
"1932","2020-03-16",17.219999
"1933","2020-03-17",17.26
"1934","2020-03-18",12.5
"1935","2020-03-19",14
"1936","2020-03-20",12.48
"1937","2020-03-23",13.67
"1938","2020-03-24",14.57
"1939","2020-03-25",14.53
"1940","2020-03-26",15.75
"1941","2020-03-27",15.3
"1942","2020-03-30",15.06
"1943","2020-03-31",15.92
"1944","2020-04-01",14.68
"1945","2020-04-02",14.56
"1946","2020-04-03",14.44
"1947","2020-04-06",14.69
"1948","2020-04-07",13.79
"1949","2020-04-08",14.52
"1950","2020-04-09",15.92
"1951","2020-04-13",15.12
"1952","2020-04-14",14.59
"1953","2020-04-15",13.86
"1954","2020-04-16",13.36
"1955","2020-04-17",14.25
"1956","2020-04-20",14.16
"1957","2020-04-21",14.31
"1958","2020-04-22",14.3
"1959","2020-04-23",14.76
"1960","2020-04-24",14.87
"1961","2020-04-27",15.75
"1962","2020-04-28",16.52
"1963","2020-04-29",16.700001
"1964","2020-04-30",15.37
"1965","2020-05-01",14.77
"1966","2020-05-04",15.07
"1967","2020-05-05",14.13
"1968","2020-05-06",13.88
"1969","2020-05-07",13.98
"1970","2020-05-08",14.51
"1971","2020-05-11",14
"1972","2020-05-12",13.47
"1973","2020-05-13",12.92
"1974","2020-05-14",12.92
"1975","2020-05-15",13.01
"1976","2020-05-18",14.28
"1977","2020-05-19",13.85
"1978","2020-05-20",14.43
"1979","2020-05-21",14.55
"1980","2020-05-22",14.44
"1981","2020-05-26",15.39
"1982","2020-05-27",16.629999
"1983","2020-05-28",15.95
"1984","2020-05-29",15.42
"1985","2020-06-01",14.94
"1986","2020-06-02",14.98
"1987","2020-06-03",15.64
"1988","2020-06-04",16.17
"1989","2020-06-05",17.85
"1990","2020-06-08",17.91
"1991","2020-06-09",17.35
"1992","2020-06-10",16.450001
"1993","2020-06-11",15.44
"1994","2020-06-12",15.79
"1995","2020-06-15",16.059999
"1996","2020-06-16",16.469999
"1997","2020-06-17",15.81
"1998","2020-06-18",15.71
"1999","2020-06-19",15.8
"2000","2020-06-22",15.45
"2001","2020-06-23",15.31
"2002","2020-06-24",14.82
"2003","2020-06-25",15.31
"2004","2020-06-26",14.59
"2005","2020-06-29",15.63
"2006","2020-06-30",16
"2007","2020-07-01",15.13
"2008","2020-07-02",15.03
"2009","2020-07-06",14.98
"2010","2020-07-07",14.53
"2011","2020-07-08",14.33
"2012","2020-07-09",13.77
"2013","2020-07-10",14.45
"2014","2020-07-13",14.46
"2015","2020-07-14",14.38
"2016","2020-07-15",14.77
"2017","2020-07-16",14.62
"2018","2020-07-17",14.25
"2019","2020-07-20",13.95
"2020","2020-07-21",14.48
"2021","2020-07-22",14.07
"2022","2020-07-23",14.35
"2023","2020-07-24",14.48
"2024","2020-07-27",14.16
"2025","2020-07-28",14.07
"2026","2020-07-29",14.53
"2027","2020-07-30",14.43
"2028","2020-07-31",14.42
"2029","2020-08-03",14.13
"2030","2020-08-04",13.86
"2031","2020-08-05",13.83
"2032","2020-08-06",13.87
"2033","2020-08-07",14.95
"2034","2020-08-10",15.48
"2035","2020-08-11",15.63
"2036","2020-08-12",15.57
"2037","2020-08-13",15.06
"2038","2020-08-14",15.09
"2039","2020-08-17",14.93
"2040","2020-08-18",14.51
"2041","2020-08-19",14.34
"2042","2020-08-20",14.37
"2043","2020-08-21",14.07
"2044","2020-08-24",14.51
"2045","2020-08-25",14.55
"2046","2020-08-26",14.33
"2047","2020-08-27",14.32
"2048","2020-08-28",14.2
"2049","2020-08-31",14.03
"2050","2020-09-01",14.25
"2051","2020-09-02",14.23
"2052","2020-09-03",14.56
"2053","2020-09-04",15.14
"2054","2020-09-08",14.81
"2055","2020-09-09",14.89
"2056","2020-09-10",14.8
"2057","2020-09-11",14.54
"2058","2020-09-14",14.88
"2059","2020-09-15",14.72
"2060","2020-09-16",14.71
"2061","2020-09-17",14.57
"2062","2020-09-18",14.37
"2063","2020-09-21",13.81
"2064","2020-09-22",13.51
"2065","2020-09-23",13.28
"2066","2020-09-24",13.37
"2067","2020-09-25",13.48
"2068","2020-09-28",13.77
"2069","2020-09-29",13.72
"2070","2020-09-30",13.58
"2071","2020-10-01",13.67
"2072","2020-10-02",13.86
"2073","2020-10-05",13.99
"2074","2020-10-06",14.07
"2075","2020-10-07",14.39
"2076","2020-10-08",15.28
"2077","2020-10-09",14.89
"2078","2020-10-12",15.14
"2079","2020-10-13",14.75
"2080","2020-10-14",14.75
"2081","2020-10-15",15.32
"2082","2020-10-16",14.95
"2083","2020-10-19",14.69
"2084","2020-10-20",15.14
"2085","2020-10-21",15.34
"2086","2020-10-22",16.17
"2087","2020-10-23",16.42
"2088","2020-10-26",15.85
"2089","2020-10-27",15.46
"2090","2020-10-28",15.14
"2091","2020-10-29",15.72
"2092","2020-10-30",15.97
"2093","2020-11-02",16.559999
"2094","2020-11-03",16.92
"2095","2020-11-04",16.25
"2096","2020-11-05",16.59
"2097","2020-11-06",16.200001
"2098","2020-11-09",18.18
"2099","2020-11-10",19.09
"2100","2020-11-11",18.18
"2101","2020-11-12",17.639999
"2102","2020-11-13",17.950001
"2103","2020-11-16",19.07
"2104","2020-11-17",18.799999
"2105","2020-11-18",18.52
"2106","2020-11-19",17.969999
"2107","2020-11-20",18.34
"2108","2020-11-23",18.200001
"2109","2020-11-24",18.91
"2110","2020-11-25",18.48
"2111","2020-11-27",18.559999
