"","date","REFR"
"1939","2014-09-15",5.06
"1940","2014-09-16",5.09
"1941","2014-09-17",5.16
"1942","2014-09-18",5.18
"1943","2014-09-19",5.28
"1944","2014-09-22",5.15
"1945","2014-09-23",5.07
"1946","2014-09-24",5.13
"1947","2014-09-25",5.32
"1948","2014-09-26",5.4
"1949","2014-09-29",5.53
"1950","2014-09-30",5.75
"1951","2014-10-01",5.69
"1952","2014-10-02",5.46
"1953","2014-10-03",5.47
"1954","2014-10-06",5.33
"1955","2014-10-07",5.25
"1956","2014-10-08",5.32
"1957","2014-10-09",5.15
"1958","2014-10-10",5.09
"1959","2014-10-13",5.05
"1960","2014-10-14",4.9
"1961","2014-10-15",4.71
"1962","2014-10-16",4.82
"1963","2014-10-17",4.86
"1964","2014-10-20",4.98
"1965","2014-10-21",4.9
"1966","2014-10-22",4.95
"1967","2014-10-23",4.97
"1968","2014-10-24",4.99
"1969","2014-10-27",5.05
"1970","2014-10-28",5.18
"1971","2014-10-29",5.11
"1972","2014-10-30",5.07
"1973","2014-10-31",4.98
"1974","2014-11-03",4.96
"1975","2014-11-04",4.81
"1976","2014-11-05",4.81
"1977","2014-11-06",4.73
"1978","2014-11-07",4.99
"1979","2014-11-10",4.9
"1980","2014-11-11",4.89
"1981","2014-11-12",4.95
"1982","2014-11-13",4.85
"1983","2014-11-14",4.9
"1984","2014-11-17",4.8
"1985","2014-11-18",4.89
"1986","2014-11-19",4.8
"1987","2014-11-20",4.89
"1988","2014-11-21",4.87
"1989","2014-11-24",4.86
"1990","2014-11-25",5.1
"1991","2014-11-26",5.13
"1992","2014-11-28",5.07
"1993","2014-12-01",5.06
"1994","2014-12-02",5.11
"1995","2014-12-03",5.13
"1996","2014-12-04",5.19
"1997","2014-12-05",5.07
"1998","2014-12-08",5.13
"1999","2014-12-09",5.16
"2000","2014-12-10",5.22
"2001","2014-12-11",5.28
"2002","2014-12-12",5.21
"2003","2014-12-15",5.11
"2004","2014-12-16",5.24
"2005","2014-12-17",5.15
"2006","2014-12-18",5.16
"2007","2014-12-19",5.12
"2008","2014-12-22",5.06
"2009","2014-12-23",5.19
"2010","2014-12-24",5.27
"2011","2014-12-26",5.25
"2012","2014-12-29",5.23
"2013","2014-12-30",5.14
"2014","2014-12-31",5.12
"2015","2015-01-02",5.13
"2016","2015-01-05",5.12
"2017","2015-01-06",5.01
"2018","2015-01-07",4.97
"2019","2015-01-08",5.03
"2020","2015-01-09",5.08
"2021","2015-01-12",5.14
"2022","2015-01-13",5.14
"2023","2015-01-14",5.08
"2024","2015-01-15",5.01
"2025","2015-01-16",5
"2026","2015-01-20",5.08
"2027","2015-01-21",5.03
"2028","2015-01-22",5
"2029","2015-01-23",4.95
"2030","2015-01-26",5.05
"2031","2015-01-27",5.09
"2032","2015-01-28",5.04
"2033","2015-01-29",5.04
"2034","2015-01-30",5.03
"2035","2015-02-02",5.01
"2036","2015-02-03",5.04
"2037","2015-02-04",5.01
"2038","2015-02-05",5.03
"2039","2015-02-06",5.05
"2040","2015-02-09",5.04
"2041","2015-02-10",5.09
"2042","2015-02-11",5.13
"2043","2015-02-12",5.04
"2044","2015-02-13",5.06
"2045","2015-02-17",5.08
"2046","2015-02-18",5.06
"2047","2015-02-19",5.05
"2048","2015-02-20",5.07
"2049","2015-02-23",5.12
"2050","2015-02-24",5.54
"2051","2015-02-25",5.58
"2052","2015-02-26",5.5
"2053","2015-02-27",5.42
"2054","2015-03-02",5.33
"2055","2015-03-03",5.33
"2056","2015-03-04",5.28
"2057","2015-03-05",5.32
"2058","2015-03-06",5.37
"2059","2015-03-09",5.26
"2060","2015-03-10",5.26
"2061","2015-03-11",5.25
"2062","2015-03-12",5.31
"2063","2015-03-13",5.42
"2064","2015-03-16",5.48
"2065","2015-03-17",5.3
"2066","2015-03-18",5.38
"2067","2015-03-19",5.29
"2068","2015-03-20",5.23
"2069","2015-03-23",5.3
"2070","2015-03-24",5.25
"2071","2015-03-25",5.16
"2072","2015-03-26",5.08
"2073","2015-03-27",5.19
"2074","2015-03-30",6.53
"2075","2015-03-31",6.1
"2076","2015-04-01",6.05
"2077","2015-04-02",5.91
"2078","2015-04-06",5.71
"2079","2015-04-07",5.81
"2080","2015-04-08",5.84
"2081","2015-04-09",5.91
"2082","2015-04-10",5.89
"2083","2015-04-13",5.99
"2084","2015-04-14",6.22
"2085","2015-04-15",6.3
"2086","2015-04-16",6.31
"2087","2015-04-17",6.32
"2088","2015-04-20",6.31
"2089","2015-04-21",6.3
"2090","2015-04-22",6.3
"2091","2015-04-23",6.2
"2092","2015-04-24",6.09
"2093","2015-04-27",5.97
"2094","2015-04-28",5.85
"2095","2015-04-29",5.83
"2096","2015-04-30",5.67
"2097","2015-05-01",5.74
"2098","2015-05-04",5.81
"2099","2015-05-05",5.73
"2100","2015-05-06",5.67
"2101","2015-05-07",5.78
"2102","2015-05-08",5.85
"2103","2015-05-11",6.05
"2104","2015-05-12",6.18
"2105","2015-05-13",6.11
"2106","2015-05-14",6.17
"2107","2015-05-15",6.24
"2108","2015-05-18",6.24
"2109","2015-05-19",6.18
"2110","2015-05-20",6.08
"2111","2015-05-21",6
"2112","2015-05-22",5.99
"2113","2015-05-26",5.92
"2114","2015-05-27",5.92
"2115","2015-05-28",5.9
"2116","2015-05-29",5.9
"2117","2015-06-01",5.5
"2118","2015-06-02",5.56
"2119","2015-06-03",5.62
"2120","2015-06-04",5.56
"2121","2015-06-05",5.66
"2122","2015-06-08",5.69
"2123","2015-06-09",5.64
"2124","2015-06-10",5.67
"2125","2015-06-11",5.67
"2126","2015-06-12",5.86
"2127","2015-06-15",5.84
"2128","2015-06-16",5.69
"2129","2015-06-17",5.78
"2130","2015-06-18",5.83
"2131","2015-06-19",5.78
"2132","2015-06-22",5.76
"2133","2015-06-23",5.75
"2134","2015-06-24",5.75
"2135","2015-06-25",5.74
"2136","2015-06-26",5.5
"2137","2015-06-29",5.37
"2138","2015-06-30",5.34
"2139","2015-07-01",5.41
"2140","2015-07-02",5.46
"2141","2015-07-06",5.5
"2142","2015-07-07",5.51
"2143","2015-07-08",5.61
"2144","2015-07-09",5.61
"2145","2015-07-10",5.63
"2146","2015-07-13",5.53
"2147","2015-07-14",5.62
"2148","2015-07-15",5.58
"2149","2015-07-16",5.58
"2150","2015-07-17",5.53
"2151","2015-07-20",5.45
"2152","2015-07-21",5.39
"2153","2015-07-22",5.48
"2154","2015-07-23",5.52
"2155","2015-07-24",5.33
"2156","2015-07-27",5.21
"2157","2015-07-28",5.1
"2158","2015-07-29",5.05
"2159","2015-07-30",5.12
"2160","2015-07-31",5.15
"2161","2015-08-03",5.19
"2162","2015-08-04",5.66
"2163","2015-08-05",5.62
"2164","2015-08-06",5.46
"2165","2015-08-07",5.37
"2166","2015-08-10",5.26
"2167","2015-08-11",5.16
"2168","2015-08-12",5.29
"2169","2015-08-13",5.35
"2170","2015-08-14",5.4
"2171","2015-08-17",5.43
"2172","2015-08-18",5.58
"2173","2015-08-19",5.42
"2174","2015-08-20",5.19
"2175","2015-08-21",5
"2176","2015-08-24",4.91
"2177","2015-08-25",5.08
"2178","2015-08-26",5.16
"2179","2015-08-27",5.26
"2180","2015-08-28",5.27
"2181","2015-08-31",5.32
"2182","2015-09-01",5.16
"2183","2015-09-02",5.09
"2184","2015-09-03",5.3
"2185","2015-09-04",5.38
"2186","2015-09-08",5.34
"2187","2015-09-09",5.29
"2188","2015-09-10",5.14
"2189","2015-09-11",5.11
"2190","2015-09-14",5.06
"2191","2015-09-15",5.09
"2192","2015-09-16",5.12
"2193","2015-09-17",5.21
"2194","2015-09-18",5.29
"2195","2015-09-21",5.34
"2196","2015-09-22",5.28
"2197","2015-09-23",5.27
"2198","2015-09-24",5.14
"2199","2015-09-25",5.18
"2200","2015-09-28",4.98
"2201","2015-09-29",5.02
"2202","2015-09-30",5.07
"2203","2015-10-01",5.04
"2204","2015-10-02",5.08
"2205","2015-10-05",5.09
"2206","2015-10-06",5.25
"2207","2015-10-07",5.27
"2208","2015-10-08",5.25
"2209","2015-10-09",5.35
"2210","2015-10-12",5.23
"2211","2015-10-13",5.27
"2212","2015-10-14",5.16
"2213","2015-10-15",5.27
"2214","2015-10-16",5.18
"2215","2015-10-19",5.21
"2216","2015-10-20",5.13
"2217","2015-10-21",5.14
"2218","2015-10-22",5.19
"2219","2015-10-23",5.27
"2220","2015-10-26",5.2
"2221","2015-10-27",5.01
"2222","2015-10-28",5.03
"2223","2015-10-29",5.02
"2224","2015-10-30",5.03
"2225","2015-11-02",5.01
"2226","2015-11-03",5.05
"2227","2015-11-04",5.05
"2228","2015-11-05",5.03
"2229","2015-11-06",5.01
"2230","2015-11-09",4.93
"2231","2015-11-10",4.9
"2232","2015-11-11",4.9
"2233","2015-11-12",4.86
"2234","2015-11-13",4.84
"2235","2015-11-16",4.81
"2236","2015-11-17",4.9
"2237","2015-11-18",4.9
"2238","2015-11-19",4.86
"2239","2015-11-20",4.91
"2240","2015-11-23",4.92
"2241","2015-11-24",5.04
"2242","2015-11-25",5
"2243","2015-11-27",4.94
"2244","2015-11-30",5.02
"2245","2015-12-01",4.97
"2246","2015-12-02",4.87
"2247","2015-12-03",4.77
"2248","2015-12-04",4.86
"2249","2015-12-07",4.96
"2250","2015-12-08",4.9
"2251","2015-12-09",4.81
"2252","2015-12-10",4.74
"2253","2015-12-11",4.7
"2254","2015-12-14",4.54
"2255","2015-12-15",4.57
"2256","2015-12-16",4.71
"2257","2015-12-17",4.85
"2258","2015-12-18",4.91
"2259","2015-12-21",5
"2260","2015-12-22",5.01
"2261","2015-12-23",5.14
"2262","2015-12-24",5.21
"2263","2015-12-28",5.33
"2264","2015-12-29",5.36
"2265","2015-12-30",5.24
"2266","2015-12-31",5.21
"2267","2016-01-04",4.86
"2268","2016-01-05",5.04
"2269","2016-01-06",5.03
"2270","2016-01-07",4.84
"2271","2016-01-08",4.83
"2272","2016-01-11",4.82
"2273","2016-01-12",4.7
"2274","2016-01-13",4.5
"2275","2016-01-14",4.52
"2276","2016-01-15",4.38
"2277","2016-01-19",4.21
"2278","2016-01-20",4.25
"2279","2016-01-21",4.34
"2280","2016-01-22",4.52
"2281","2016-01-25",4.21
"2282","2016-01-26",4.4
"2283","2016-01-27",4.24
"2284","2016-01-28",4.23
"2285","2016-01-29",4.29
"2286","2016-02-01",4.34
"2287","2016-02-02",4.22
"2288","2016-02-03",4.17
"2289","2016-02-04",4.32
"2290","2016-02-05",4.28
"2291","2016-02-08",4.14
"2292","2016-02-09",4.17
"2293","2016-02-10",4.21
"2294","2016-02-11",4.1
"2295","2016-02-12",4.18
"2296","2016-02-16",4.29
"2297","2016-02-17",4.3
"2298","2016-02-18",4.33
"2299","2016-02-19",4.32
"2300","2016-02-22",4.39
"2301","2016-02-23",4.32
"2302","2016-02-24",4.33
"2303","2016-02-25",4.45
"2304","2016-02-26",4.61
"2305","2016-02-29",4.63
"2306","2016-03-01",4.61
"2307","2016-03-02",4.59
"2308","2016-03-03",4.61
"2309","2016-03-04",4.4
"2310","2016-03-07",4.56
"2311","2016-03-08",4.55
"2312","2016-03-09",4.67
"2313","2016-03-10",4.3
"2314","2016-03-11",4.44
"2315","2016-03-14",4.38
"2316","2016-03-15",4.43
"2317","2016-03-16",4.52
"2318","2016-03-17",4.5
"2319","2016-03-18",4.6
"2320","2016-03-21",4.83
"2321","2016-03-22",4.78
"2322","2016-03-23",4.74
"2323","2016-03-24",4.85
"2324","2016-03-28",4.8
"2325","2016-03-29",4.7
"2326","2016-03-30",4.69
"2327","2016-03-31",4.56
"2328","2016-04-01",4.68
"2329","2016-04-04",4.76
"2330","2016-04-05",4.68
"2331","2016-04-06",4.75
"2332","2016-04-07",4.84
"2333","2016-04-08",4.87
"2334","2016-04-11",5
"2335","2016-04-12",4.99
"2336","2016-04-13",4.98
"2337","2016-04-14",4.81
"2338","2016-04-15",4.78
"2339","2016-04-18",4.69
"2340","2016-04-19",4.53
"2341","2016-04-20",4.61
"2342","2016-04-21",4.53
"2343","2016-04-22",4.56
"2344","2016-04-25",4.64
"2345","2016-04-26",4.58
"2346","2016-04-27",4.56
"2347","2016-04-28",4.59
"2348","2016-04-29",4.54
"2349","2016-05-02",4.52
"2350","2016-05-03",4.6
"2351","2016-05-04",4.69
"2352","2016-05-05",4.51
"2353","2016-05-06",4.4
"2354","2016-05-09",4.21
"2355","2016-05-10",4.28
"2356","2016-05-11",4.29
"2357","2016-05-12",4.17
"2358","2016-05-13",3.96
"2359","2016-05-16",4.11
"2360","2016-05-17",3.96
"2361","2016-05-18",3.96
"2362","2016-05-19",3.94
"2363","2016-05-20",3.92
"2364","2016-05-23",3.92
"2365","2016-05-24",3.95
"2366","2016-05-25",3.97
"2367","2016-05-26",3.99
"2368","2016-05-27",4.05
"2369","2016-05-31",4.07
"2370","2016-06-01",4.05
"2371","2016-06-02",3.98
"2372","2016-06-03",3.92
"2373","2016-06-06",3.91
"2374","2016-06-07",3.92
"2375","2016-06-08",3.84
"2376","2016-06-09",3.77
"2377","2016-06-10",3.76
"2378","2016-06-13",3.73
"2379","2016-06-14",3.78
"2380","2016-06-15",3.79
"2381","2016-06-16",3.84
"2382","2016-06-17",3.8
"2383","2016-06-20",3.81
"2384","2016-06-21",3.75
"2385","2016-06-22",3.72
"2386","2016-06-23",3.66
"2387","2016-06-24",3.61
"2388","2016-06-27",3.31
"2389","2016-06-28",3.48
"2390","2016-06-29",3.56
"2391","2016-06-30",3.65
"2392","2016-07-01",3.6
"2393","2016-07-05",3.43
"2394","2016-07-06",3.62
"2395","2016-07-07",3.73
"2396","2016-07-08",3.73
"2397","2016-07-11",3.79
"2398","2016-07-12",3.76
"2399","2016-07-13",3.59
"2400","2016-07-14",3.44
"2401","2016-07-15",3.4
"2402","2016-07-18",3.43
"2403","2016-07-19",3.42
"2404","2016-07-20",3.43
"2405","2016-07-21",3.41
"2406","2016-07-22",3.31
"2407","2016-07-25",3.26
"2408","2016-07-26",3.25
"2409","2016-07-27",3.13
"2410","2016-07-28",3.23
"2411","2016-07-29",3.44
"2412","2016-08-01",3.53
"2413","2016-08-02",3.73
"2414","2016-08-03",3.69
"2415","2016-08-04",3.49
"2416","2016-08-05",3.22
"2417","2016-08-08",2.91
"2418","2016-08-09",3
"2419","2016-08-10",3.02
"2420","2016-08-11",3.04
"2421","2016-08-12",3.07
"2422","2016-08-15",3.1
"2423","2016-08-16",3.09
"2424","2016-08-17",3.06
"2425","2016-08-18",3.01
"2426","2016-08-19",3.01
"2427","2016-08-22",2.91
"2428","2016-08-23",3
"2429","2016-08-24",2.95
"2430","2016-08-25",2.93
"2431","2016-08-26",2.97
"2432","2016-08-29",3.07
"2433","2016-08-30",3.09
"2434","2016-08-31",3.11
"2435","2016-09-01",3.06
"2436","2016-09-02",3.01
"2437","2016-09-06",2.95
"2438","2016-09-07",3
"2439","2016-09-08",2.98
"2440","2016-09-09",2.93
"2441","2016-09-12",3.13
"2442","2016-09-13",2.93
"2443","2016-09-14",2.91
"2444","2016-09-15",2.87
"2445","2016-09-16",2.87
"2446","2016-09-19",2.95
"2447","2016-09-20",2.83
"2448","2016-09-21",2.8
"2449","2016-09-22",2.66
"2450","2016-09-23",2.65
"2451","2016-09-26",2.61
"2452","2016-09-27",2.61
"2453","2016-09-28",2.58
"2454","2016-09-29",2.59
"2455","2016-09-30",2.59
"2456","2016-10-03",2.56
"2457","2016-10-04",2.44
"2458","2016-10-05",2.47
"2459","2016-10-06",2.52
"2460","2016-10-07",2.48
"2461","2016-10-10",2.49
"2462","2016-10-11",2.42
"2463","2016-10-12",2.26
"2464","2016-10-13",2.16
"2465","2016-10-14",2.11
"2466","2016-10-17",2.2
"2467","2016-10-18",2.22
"2468","2016-10-19",2.23
"2469","2016-10-20",2.35
"2470","2016-10-21",2.38
"2471","2016-10-24",2.38
"2472","2016-10-25",2.25
"2473","2016-10-26",2.22
"2474","2016-10-27",2.16
"2475","2016-10-28",2.15
"2476","2016-10-31",2.19
"2477","2016-11-01",2.09
"2478","2016-11-02",2.02
"2479","2016-11-03",1.91
"2480","2016-11-04",2.07
"2481","2016-11-07",2.04
"2482","2016-11-08",2.07
"2483","2016-11-09",1.99
"2484","2016-11-10",2
"2485","2016-11-11",2.04
"2486","2016-11-14",2.04
"2487","2016-11-15",2.05
"2488","2016-11-16",2.2
"2489","2016-11-17",2.18
"2490","2016-11-18",2.16
"2491","2016-11-21",2.15
"2492","2016-11-22",2.13
"2493","2016-11-23",2.11
"2494","2016-11-25",2.11
"2495","2016-11-28",2.02
"2496","2016-11-29",1.87
"2497","2016-11-30",1.77
"2498","2016-12-01",1.69
"2499","2016-12-02",1.75
"2500","2016-12-05",1.7
"2501","2016-12-06",1.81
"2502","2016-12-07",1.86
"2503","2016-12-08",1.84
"2504","2016-12-09",1.91
"2505","2016-12-12",1.82
"2506","2016-12-13",1.91
"2507","2016-12-14",1.86
"2508","2016-12-15",1.96
"2509","2016-12-16",1.93
"2510","2016-12-19",1.87
"2511","2016-12-20",1.84
"2512","2016-12-21",1.88
"2513","2016-12-22",1.86
"2514","2016-12-23",1.98
"2515","2016-12-27",1.9
"2516","2016-12-28",1.79
"2517","2016-12-29",1.77
"2518","2016-12-30",1.82
"2519","2017-01-03",1.78
"2520","2017-01-04",1.85
"2521","2017-01-05",1.87
"2522","2017-01-06",1.85
"2523","2017-01-09",1.76
"2524","2017-01-10",1.94
"2525","2017-01-11",2.09
"2526","2017-01-12",1.99
"2527","2017-01-13",2.04
"2528","2017-01-17",1.96
"2529","2017-01-18",1.99
"2530","2017-01-19",2
"2531","2017-01-20",1.98
"2532","2017-01-23",1.89
"2533","2017-01-24",1.97
"2534","2017-01-25",1.98
"2535","2017-01-26",1.9
"2536","2017-01-27",1.94
"2537","2017-01-30",1.9
"2538","2017-01-31",1.91
"2539","2017-02-01",1.93
"2540","2017-02-02",1.88
"2541","2017-02-03",1.88
"2542","2017-02-06",1.79
"2543","2017-02-07",1.78
"2544","2017-02-08",1.76
"2545","2017-02-09",1.81
"2546","2017-02-10",1.82
"2547","2017-02-13",1.8
"2548","2017-02-14",1.81
"2549","2017-02-15",1.77
"2550","2017-02-16",1.77
"2551","2017-02-17",1.8
"2552","2017-02-21",1.76
"2553","2017-02-22",1.77
"2554","2017-02-23",1.74
"2555","2017-02-24",1.7
"2556","2017-02-27",1.72
"2557","2017-02-28",1.68
"2558","2017-03-01",1.66
"2559","2017-03-02",1.6
"2560","2017-03-03",1.61
"2561","2017-03-06",1.57
"2562","2017-03-07",1.55
"2563","2017-03-08",1.51
"2564","2017-03-09",1.6
"2565","2017-03-10",1.6
"2566","2017-03-13",1.58
"2567","2017-03-14",1.42
"2568","2017-03-15",1.43
"2569","2017-03-16",1.5
"2570","2017-03-17",1.46
"2571","2017-03-20",1.4
"2572","2017-03-21",1.29
"2573","2017-03-22",1.3
"2574","2017-03-23",1.35
"2575","2017-03-24",1.44
"2576","2017-03-27",1.47
"2577","2017-03-28",1.47
"2578","2017-03-29",1.44
"2579","2017-03-30",1.43
"2580","2017-03-31",1.4
"2581","2017-04-03",1.34
"2582","2017-04-04",1.29
"2583","2017-04-05",1.29
"2584","2017-04-06",1.31
"2585","2017-04-07",1.27
"2586","2017-04-10",1.23
"2587","2017-04-11",1.38
"2588","2017-04-12",1.37
"2589","2017-04-13",1.38
"2590","2017-04-17",1.29
"2591","2017-04-18",1.3
"2592","2017-04-19",1.31
"2593","2017-04-20",1.3
"2594","2017-04-21",1.38
"2595","2017-04-24",1.37
"2596","2017-04-25",1.39
"2597","2017-04-26",1.34
"2598","2017-04-27",1.31
"2599","2017-04-28",1.26
"2600","2017-05-01",1.21
"2601","2017-05-02",1.17
"2602","2017-05-03",1.2
"2603","2017-05-04",1.2
"2604","2017-05-05",1.41
"2605","2017-05-08",1.38
"2606","2017-05-09",1.4
"2607","2017-05-10",1.37
"2608","2017-05-11",1.29
"2609","2017-05-12",1.27
"2610","2017-05-15",1.14
"2611","2017-05-16",1.13
"2612","2017-05-17",1.07
"2613","2017-05-18",1
"2614","2017-05-19",1.1
"2615","2017-05-22",1.13
"2616","2017-05-23",1.08
"2617","2017-05-24",1.15
"2618","2017-05-25",1.15
"2619","2017-05-26",1.09
"2620","2017-05-30",1.06
"2621","2017-05-31",1.07
"2622","2017-06-01",1.06
"2623","2017-06-02",1.08
"2624","2017-06-05",1.16
"2625","2017-06-06",1.19
"2626","2017-06-07",1.2
"2627","2017-06-08",1.2
"2628","2017-06-09",1.42
"2629","2017-06-12",1.29
"2630","2017-06-13",1.36
"2631","2017-06-14",1.33
"2632","2017-06-15",1.33
"2633","2017-06-16",1.36
"2634","2017-06-19",1.33
"2635","2017-06-20",1.34
"2636","2017-06-21",1.31
"2637","2017-06-22",1.32
"2638","2017-06-23",1.3
"2639","2017-06-26",1.28
"2640","2017-06-27",1.27
"2641","2017-06-28",1.25
"2642","2017-06-29",1.28
"2643","2017-06-30",1.29
"2644","2017-07-03",1.27
"2645","2017-07-05",1.22
"2646","2017-07-06",1.23
"2647","2017-07-07",1.25
"2648","2017-07-10",1.23
"2649","2017-07-11",1.2
"2650","2017-07-12",1.21
"2651","2017-07-13",1.31
"2652","2017-07-14",1.31
"2653","2017-07-17",1.26
"2654","2017-07-18",1.26
"2655","2017-07-19",1.26
"2656","2017-07-20",1.27
"2657","2017-07-21",1.29
"2658","2017-07-24",1.23
"2659","2017-07-25",1.24
"2660","2017-07-26",1.24
"2661","2017-07-27",1.29
"2662","2017-07-28",1.28
"2663","2017-07-31",1.26
"2664","2017-08-01",1.21
"2665","2017-08-02",1.16
"2666","2017-08-03",1.16
"2667","2017-08-04",1.23
"2668","2017-08-07",1.22
"2669","2017-08-08",1.14
"2670","2017-08-09",1.13
"2671","2017-08-10",1.1
"2672","2017-08-11",1.08
"2673","2017-08-14",1.08
"2674","2017-08-15",1.02
"2675","2017-08-16",1.02
"2676","2017-08-17",1.1
"2677","2017-08-18",1.1
"2678","2017-08-21",1.14
"2679","2017-08-22",1.17
"2680","2017-08-23",1.16
"2681","2017-08-24",1.17
"2682","2017-08-25",1.27
"2683","2017-08-28",1.25
"2684","2017-08-29",1.21
"2685","2017-08-30",1.28
"2686","2017-08-31",1.18
"2687","2017-09-01",1.25
"2688","2017-09-05",1.19
"2689","2017-09-06",1.19
"2690","2017-09-07",1.2
"2691","2017-09-08",1.2
"2692","2017-09-11",1.2
"2693","2017-09-12",1.17
"2694","2017-09-13",1.16
"2695","2017-09-14",1.16
"2696","2017-09-15",1.25
"2697","2017-09-18",1.21
"2698","2017-09-19",1.22
"2699","2017-09-20",1.19
"2700","2017-09-21",1.18
"2701","2017-09-22",1.19
"2702","2017-09-25",1.18
"2703","2017-09-26",1.17
"2704","2017-09-27",1.19
"2705","2017-09-28",1.18
"2706","2017-09-29",1.19
"2707","2017-10-02",1.19
"2708","2017-10-03",1.16
"2709","2017-10-04",1.16
"2710","2017-10-05",1.14
"2711","2017-10-06",1.17
"2712","2017-10-09",1.17
"2713","2017-10-10",1.16
"2714","2017-10-11",1.19
"2715","2017-10-12",1.36
"2716","2017-10-13",1.34
"2717","2017-10-16",1.27
"2718","2017-10-17",1.21
"2719","2017-10-18",1.23
"2720","2017-10-19",1.15
"2721","2017-10-20",1.18
"2722","2017-10-23",1.15
"2723","2017-10-24",1.15
"2724","2017-10-25",1.14
"2725","2017-10-26",1.14
"2726","2017-10-27",1.09
"2727","2017-10-30",1.1
"2728","2017-10-31",1.11
"2729","2017-11-01",1.12
"2730","2017-11-02",1.1
"2731","2017-11-03",1.16
"2732","2017-11-06",1.18
"2733","2017-11-07",1.16
"2734","2017-11-08",1.12
"2735","2017-11-09",1.08
"2736","2017-11-10",1.07
"2737","2017-11-13",1.11
"2738","2017-11-14",1.05
"2739","2017-11-15",1.05
"2740","2017-11-16",1.08
"2741","2017-11-17",1.08
"2742","2017-11-20",1.05
"2743","2017-11-21",1.03
"2744","2017-11-22",1.03
"2745","2017-11-24",1.07
"2746","2017-11-27",1.05
"2747","2017-11-28",1.05
"2748","2017-11-29",1.03
"2749","2017-11-30",1.04
"2750","2017-12-01",1.05
"2751","2017-12-04",0.97
"2752","2017-12-05",0.94
"2753","2017-12-06",0.92
"2754","2017-12-07",0.99
"2755","2017-12-08",0.94
"2756","2017-12-11",0.93
"2757","2017-12-12",0.91
"2758","2017-12-13",0.91
"2759","2017-12-14",0.93
"2760","2017-12-15",0.98
"2761","2017-12-18",1.02
"2762","2017-12-19",1.01
"2763","2017-12-20",1.01
"2764","2017-12-21",1.04
"2765","2017-12-22",1.07
"2766","2017-12-26",1.08
"2767","2017-12-27",1.09
"2768","2017-12-28",1.02
"2769","2017-12-29",1.04
"2770","2018-01-02",1.04
"2771","2018-01-03",1.11
"2772","2018-01-04",1.1
"2773","2018-01-05",1.07
"2774","2018-01-08",1.12
"2775","2018-01-09",1.09
"2776","2018-01-10",1.11
"2777","2018-01-11",1.1
"2778","2018-01-12",1.13
"2779","2018-01-16",1.09
"2780","2018-01-17",1.09
"2781","2018-01-18",1.06
"2782","2018-01-19",1.03
"2783","2018-01-22",1.03
"2784","2018-01-23",1.02
"2785","2018-01-24",1.04
"2786","2018-01-25",1.03
"2787","2018-01-26",1.03
"2788","2018-01-29",1.01
"2789","2018-01-30",0.97
"2790","2018-01-31",0.97
"2791","2018-02-01",0.96
"2792","2018-02-02",0.91
"2793","2018-02-05",0.88
"2794","2018-02-06",0.86
"2795","2018-02-07",0.92
"2796","2018-02-08",0.9
"2797","2018-02-09",0.89
"2798","2018-02-12",0.9
"2799","2018-02-13",0.9
"2800","2018-02-14",0.88
"2801","2018-02-15",0.89
"2802","2018-02-16",0.96
"2803","2018-02-20",0.98
"2804","2018-02-21",0.9
"2805","2018-02-22",0.88
"2806","2018-02-23",0.92
"2807","2018-02-26",0.91
"2808","2018-02-27",0.93
"2809","2018-02-28",0.94
"2810","2018-03-01",0.91
"2811","2018-03-02",0.86
"2812","2018-03-05",0.9
"2813","2018-03-06",0.87
"2814","2018-03-07",0.89
"2815","2018-03-08",0.91
"2816","2018-03-09",0.97
"2817","2018-03-12",0.99
"2818","2018-03-13",0.93
"2819","2018-03-14",0.98
"2820","2018-03-15",1
"2821","2018-03-16",1
"2822","2018-03-19",1
"2823","2018-03-20",0.96
"2824","2018-03-21",0.96
"2825","2018-03-22",0.92
"2826","2018-03-23",0.92
"2827","2018-03-26",0.92
"2828","2018-03-27",0.94
"2829","2018-03-28",0.96
"2830","2018-03-29",0.98
"2831","2018-04-02",1.02
"2832","2018-04-03",1.14
"2833","2018-04-04",1.13
"2834","2018-04-05",1.05
"2835","2018-04-06",1.03
"2836","2018-04-09",1.17
"2837","2018-04-10",1.04
"2838","2018-04-11",1.04
"2839","2018-04-12",1.02
"2840","2018-04-13",1.04
"2841","2018-04-16",0.99
"2842","2018-04-17",1
"2843","2018-04-18",0.99
"2844","2018-04-19",1
"2845","2018-04-20",1
"2846","2018-04-23",1
"2847","2018-04-24",0.94
"2848","2018-04-25",0.95
"2849","2018-04-26",0.94
"2850","2018-04-27",0.95
"2851","2018-04-30",0.95
"2852","2018-05-01",0.93
"2853","2018-05-02",0.93
"2854","2018-05-03",0.87
"2855","2018-05-04",0.92
"2856","2018-05-07",0.9
"2857","2018-05-08",0.87
"2858","2018-05-09",0.89
"2859","2018-05-10",0.86
"2860","2018-05-11",0.85
"2861","2018-05-14",0.86
"2862","2018-05-15",0.93
"2863","2018-05-16",0.87
"2864","2018-05-17",0.86
"2865","2018-05-18",0.86
"2866","2018-05-21",0.82
"2867","2018-05-22",0.84
"2868","2018-05-23",0.84
"2869","2018-05-24",0.84
"2870","2018-05-25",0.85
"2871","2018-05-29",0.83
"2872","2018-05-30",0.8
"2873","2018-05-31",0.81
