"","date","CLFD"
"1934","2014-09-08",13.66
"1935","2014-09-09",13.35
"1936","2014-09-10",13.49
"1937","2014-09-11",13.62
"1938","2014-09-12",13.38
"1939","2014-09-15",13.12
"1940","2014-09-16",12.93
"1941","2014-09-17",13.2
"1942","2014-09-18",13.28
"1943","2014-09-19",13.1
"1944","2014-09-22",12.35
"1945","2014-09-23",12.7
"1946","2014-09-24",12.96
"1947","2014-09-25",12.56
"1948","2014-09-26",12.77
"1949","2014-09-29",12.91
"1950","2014-09-30",12.73
"1951","2014-10-01",12.65
"1952","2014-10-02",12.54
"1953","2014-10-03",12.29
"1954","2014-10-06",11.7
"1955","2014-10-07",11.24
"1956","2014-10-08",11.09
"1957","2014-10-09",11.12
"1958","2014-10-10",11.06
"1959","2014-10-13",11.35
"1960","2014-10-14",11.83
"1961","2014-10-15",12.87
"1962","2014-10-16",14.14
"1963","2014-10-17",13.87
"1964","2014-10-20",13.33
"1965","2014-10-21",13.73
"1966","2014-10-22",13.23
"1967","2014-10-23",13.54
"1968","2014-10-24",13.79
"1969","2014-10-27",13.63
"1970","2014-10-28",13.82
"1971","2014-10-29",14.3
"1972","2014-10-30",14.5
"1973","2014-10-31",14.68
"1974","2014-11-03",14.48
"1975","2014-11-04",14.44
"1976","2014-11-05",14.02
"1977","2014-11-06",14.03
"1978","2014-11-07",14.03
"1979","2014-11-10",14.25
"1980","2014-11-11",13.96
"1981","2014-11-12",13.9
"1982","2014-11-13",12.34
"1983","2014-11-14",12.5
"1984","2014-11-17",13.64
"1985","2014-11-18",13.85
"1986","2014-11-19",13.07
"1987","2014-11-20",13.25
"1988","2014-11-21",13.07
"1989","2014-11-24",12.99
"1990","2014-11-25",13.1
"1991","2014-11-26",13.02
"1992","2014-11-28",13.1
"1993","2014-12-01",13.01
"1994","2014-12-02",12.84
"1995","2014-12-03",12.86
"1996","2014-12-04",12.86
"1997","2014-12-05",12.82
"1998","2014-12-08",12.52
"1999","2014-12-09",12.82
"2000","2014-12-10",12.52
"2001","2014-12-11",11.71
"2002","2014-12-12",11.92
"2003","2014-12-15",11.69
"2004","2014-12-16",11.86
"2005","2014-12-17",12.22
"2006","2014-12-18",12.98
"2007","2014-12-19",12.59
"2008","2014-12-22",12.92
"2009","2014-12-23",12.76
"2010","2014-12-24",12.75
"2011","2014-12-26",12.83
"2012","2014-12-29",12.84
"2013","2014-12-30",12.45
"2014","2014-12-31",12.31
"2015","2015-01-02",12.56
"2016","2015-01-05",12.26
"2017","2015-01-06",11.79
"2018","2015-01-07",11.89
"2019","2015-01-08",12.04
"2020","2015-01-09",12.13
"2021","2015-01-12",11.86
"2022","2015-01-13",12.01
"2023","2015-01-14",11.76
"2024","2015-01-15",11.53
"2025","2015-01-16",11.77
"2026","2015-01-20",11.79
"2027","2015-01-21",11.85
"2028","2015-01-22",11.77
"2029","2015-01-23",11.94
"2030","2015-01-26",12.11
"2031","2015-01-27",12.2
"2032","2015-01-28",11.83
"2033","2015-01-29",11.46
"2034","2015-01-30",11.78
"2035","2015-02-02",13.06
"2036","2015-02-03",13.36
"2037","2015-02-04",13.35
"2038","2015-02-05",13.06
"2039","2015-02-06",12.97
"2040","2015-02-09",12.87
"2041","2015-02-10",13.12
"2042","2015-02-11",13.13
"2043","2015-02-12",13.6
"2044","2015-02-13",13.57
"2045","2015-02-17",13.31
"2046","2015-02-18",13.5
"2047","2015-02-19",13.66
"2048","2015-02-20",13.48
"2049","2015-02-23",13.45
"2050","2015-02-24",14
"2051","2015-02-25",14.02
"2052","2015-02-26",14.01
"2053","2015-02-27",13.92
"2054","2015-03-02",13.64
"2055","2015-03-03",13.49
"2056","2015-03-04",13.55
"2057","2015-03-05",13.77
"2058","2015-03-06",13.45
"2059","2015-03-09",13.66
"2060","2015-03-10",13.62
"2061","2015-03-11",14.4
"2062","2015-03-12",15.06
"2063","2015-03-13",15.31
"2064","2015-03-16",14.79
"2065","2015-03-17",15
"2066","2015-03-18",14.96
"2067","2015-03-19",15.17
"2068","2015-03-20",15.23
"2069","2015-03-23",15.02
"2070","2015-03-24",15.01
"2071","2015-03-25",14.6
"2072","2015-03-26",14.4
"2073","2015-03-27",14.64
"2074","2015-03-30",14.86
"2075","2015-03-31",14.82
"2076","2015-04-01",14.67
"2077","2015-04-02",14.93
"2078","2015-04-06",15.2
"2079","2015-04-07",15.2
"2080","2015-04-08",15.45
"2081","2015-04-09",15.49
"2082","2015-04-10",15.56
"2083","2015-04-13",15.14
"2084","2015-04-14",15.45
"2085","2015-04-15",16.67
"2086","2015-04-16",16.27
"2087","2015-04-17",15.3
"2088","2015-04-20",15.61
"2089","2015-04-21",15.44
"2090","2015-04-22",15.63
"2091","2015-04-23",14.21
"2092","2015-04-24",14.25
"2093","2015-04-27",14.59
"2094","2015-04-28",14.44
"2095","2015-04-29",13.84
"2096","2015-04-30",13.55
"2097","2015-05-01",13.8
"2098","2015-05-04",13.63
"2099","2015-05-05",13.58
"2100","2015-05-06",13.5
"2101","2015-05-07",13.5
"2102","2015-05-08",13.27
"2103","2015-05-11",13.23
"2104","2015-05-12",13.29
"2105","2015-05-13",13.49
"2106","2015-05-14",13.5
"2107","2015-05-15",13.27
"2108","2015-05-18",13.44
"2109","2015-05-19",13.27
"2110","2015-05-20",14.6
"2111","2015-05-21",14.88
"2112","2015-05-22",14.97
"2113","2015-05-26",15.03
"2114","2015-05-27",15.17
"2115","2015-05-28",15.45
"2116","2015-05-29",15.19
"2117","2015-06-01",15.32
"2118","2015-06-02",15.27
"2119","2015-06-03",15.53
"2120","2015-06-04",15.51
"2121","2015-06-05",15.51
"2122","2015-06-08",15.7
"2123","2015-06-09",15.79
"2124","2015-06-10",15.83
"2125","2015-06-11",16.16
"2126","2015-06-12",15.55
"2127","2015-06-15",15.65
"2128","2015-06-16",15.24
"2129","2015-06-17",15.14
"2130","2015-06-18",15.6
"2131","2015-06-19",15.89
"2132","2015-06-22",15.8
"2133","2015-06-23",15.93
"2134","2015-06-24",15.7
"2135","2015-06-25",15.88
"2136","2015-06-26",16.040001
"2137","2015-06-29",15.73
"2138","2015-06-30",15.91
"2139","2015-07-01",15.84
"2140","2015-07-02",15.73
"2141","2015-07-06",16.110001
"2142","2015-07-07",16.09
"2143","2015-07-08",15.92
"2144","2015-07-09",15.86
"2145","2015-07-10",16.23
"2146","2015-07-13",16.889999
"2147","2015-07-14",17.290001
"2148","2015-07-15",16.389999
"2149","2015-07-16",16.48
"2150","2015-07-17",16.469999
"2151","2015-07-20",15.63
"2152","2015-07-21",15.56
"2153","2015-07-22",15.46
"2154","2015-07-23",18
"2155","2015-07-24",19.379999
"2156","2015-07-27",19.299999
"2157","2015-07-28",19.280001
"2158","2015-07-29",19.01
"2159","2015-07-30",19.26
"2160","2015-07-31",19.68
"2161","2015-08-03",19.700001
"2162","2015-08-04",19.370001
"2163","2015-08-05",19.5
"2164","2015-08-06",19.49
"2165","2015-08-07",18.77
"2166","2015-08-10",19.040001
"2167","2015-08-11",18.709999
"2168","2015-08-12",18.290001
"2169","2015-08-13",18.389999
"2170","2015-08-14",18.18
"2171","2015-08-17",18.530001
"2172","2015-08-18",18.16
"2173","2015-08-19",18.110001
"2174","2015-08-20",17.26
"2175","2015-08-21",16.889999
"2176","2015-08-24",16.690001
"2177","2015-08-25",16.450001
"2178","2015-08-26",16.98
"2179","2015-08-27",16.809999
"2180","2015-08-28",17.209999
"2181","2015-08-31",16.99
"2182","2015-09-01",16.780001
"2183","2015-09-02",17.209999
"2184","2015-09-03",16.93
"2185","2015-09-04",16.83
"2186","2015-09-08",17.09
"2187","2015-09-09",16.790001
"2188","2015-09-10",17.1
"2189","2015-09-11",16.969999
"2190","2015-09-14",16.82
"2191","2015-09-15",16.540001
"2192","2015-09-16",16.709999
"2193","2015-09-17",16.459999
"2194","2015-09-18",15.98
"2195","2015-09-21",15.29
"2196","2015-09-22",14.02
"2197","2015-09-23",14.05
"2198","2015-09-24",14.16
"2199","2015-09-25",13.63
"2200","2015-09-28",13.16
"2201","2015-09-29",13.42
"2202","2015-09-30",13.43
"2203","2015-10-01",14.09
"2204","2015-10-02",14.02
"2205","2015-10-05",14.07
"2206","2015-10-06",13.96
"2207","2015-10-07",14.62
"2208","2015-10-08",14.43
"2209","2015-10-09",14.05
"2210","2015-10-12",13.74
"2211","2015-10-13",13.27
"2212","2015-10-14",13.02
"2213","2015-10-15",14.06
"2214","2015-10-16",14.26
"2215","2015-10-19",14.47
"2216","2015-10-20",13.9
"2217","2015-10-21",13.46
"2218","2015-10-22",13.94
"2219","2015-10-23",14.07
"2220","2015-10-26",13.65
"2221","2015-10-27",13.65
"2222","2015-10-28",14.79
"2223","2015-10-29",14.04
"2224","2015-10-30",14.03
"2225","2015-11-02",14.38
"2226","2015-11-03",14.35
"2227","2015-11-04",14.66
"2228","2015-11-05",15.1
"2229","2015-11-06",15.74
"2230","2015-11-09",16.51
"2231","2015-11-10",16.049999
"2232","2015-11-11",15.51
"2233","2015-11-12",12.26
"2234","2015-11-13",12.41
"2235","2015-11-16",12
"2236","2015-11-17",12.42
"2237","2015-11-18",12.66
"2238","2015-11-19",12.91
"2239","2015-11-20",13.24
"2240","2015-11-23",13.64
"2241","2015-11-24",13.63
"2242","2015-11-25",13.48
"2243","2015-11-27",13.92
"2244","2015-11-30",13.51
"2245","2015-12-01",13.51
"2246","2015-12-02",13.19
"2247","2015-12-03",12.76
"2248","2015-12-04",12.86
"2249","2015-12-07",12.59
"2250","2015-12-08",12.87
"2251","2015-12-09",12.65
"2252","2015-12-10",12.49
"2253","2015-12-11",12.25
"2254","2015-12-14",12.53
"2255","2015-12-15",12.94
"2256","2015-12-16",13.31
"2257","2015-12-17",13.34
"2258","2015-12-18",13.2
"2259","2015-12-21",13.38
"2260","2015-12-22",13.57
"2261","2015-12-23",13.95
"2262","2015-12-24",14.27
"2263","2015-12-28",14.01
"2264","2015-12-29",14.06
"2265","2015-12-30",14.02
"2266","2015-12-31",13.41
"2267","2016-01-04",13.07
"2268","2016-01-05",13.23
"2269","2016-01-06",12.72
"2270","2016-01-07",12.4
"2271","2016-01-08",12.56
"2272","2016-01-11",12.67
"2273","2016-01-12",12.82
"2274","2016-01-13",12.65
"2275","2016-01-14",13.26
"2276","2016-01-15",12.66
"2277","2016-01-19",13.21
"2278","2016-01-20",13.77
"2279","2016-01-21",13.48
"2280","2016-01-22",13.73
"2281","2016-01-25",13.31
"2282","2016-01-26",13.77
"2283","2016-01-27",12.98
"2284","2016-01-28",13.93
"2285","2016-01-29",14.8
"2286","2016-02-01",14.53
"2287","2016-02-02",14.05
"2288","2016-02-03",13.88
"2289","2016-02-04",13.86
"2290","2016-02-05",13.49
"2291","2016-02-08",13.57
"2292","2016-02-09",13.48
"2293","2016-02-10",13.75
"2294","2016-02-11",13.57
"2295","2016-02-12",13.59
"2296","2016-02-16",13.89
"2297","2016-02-17",14.32
"2298","2016-02-18",14.07
"2299","2016-02-19",13.95
"2300","2016-02-22",14.23
"2301","2016-02-23",14.21
"2302","2016-02-24",14.26
"2303","2016-02-25",14.84
"2304","2016-02-26",14.73
"2305","2016-02-29",14.53
"2306","2016-03-01",14.75
"2307","2016-03-02",14.78
"2308","2016-03-03",14.75
"2309","2016-03-04",14.68
"2310","2016-03-07",14.59
"2311","2016-03-08",14.45
"2312","2016-03-09",14.28
"2313","2016-03-10",14.29
"2314","2016-03-11",14.54
"2315","2016-03-14",15.3
"2316","2016-03-15",14.45
"2317","2016-03-16",14.53
"2318","2016-03-17",14.76
"2319","2016-03-18",15.55
"2320","2016-03-21",15.52
"2321","2016-03-22",15.55
"2322","2016-03-23",15.06
"2323","2016-03-24",15.35
"2324","2016-03-28",15.16
"2325","2016-03-29",15.97
"2326","2016-03-30",15.98
"2327","2016-03-31",16.07
"2328","2016-04-01",15.78
"2329","2016-04-04",15.6
"2330","2016-04-05",15.4
"2331","2016-04-06",15.61
"2332","2016-04-07",15.71
"2333","2016-04-08",16.26
"2334","2016-04-11",16.17
"2335","2016-04-12",15.81
"2336","2016-04-13",16.379999
"2337","2016-04-14",16.450001
"2338","2016-04-15",16.26
"2339","2016-04-18",16.41
"2340","2016-04-19",16.16
"2341","2016-04-20",16.34
"2342","2016-04-21",16.549999
"2343","2016-04-22",16.459999
"2344","2016-04-25",16.34
"2345","2016-04-26",16.73
"2346","2016-04-27",16.959999
"2347","2016-04-28",18.57
"2348","2016-04-29",18.559999
"2349","2016-05-02",18.790001
"2350","2016-05-03",18.639999
"2351","2016-05-04",18.25
"2352","2016-05-05",18.110001
"2353","2016-05-06",18.16
"2354","2016-05-09",18.139999
"2355","2016-05-10",18.02
"2356","2016-05-11",17.870001
"2357","2016-05-12",17.66
"2358","2016-05-13",17.6
"2359","2016-05-16",17.74
"2360","2016-05-17",17.459999
"2361","2016-05-18",17.76
"2362","2016-05-19",16.91
"2363","2016-05-20",17.18
"2364","2016-05-23",16.950001
"2365","2016-05-24",17.549999
"2366","2016-05-25",17.860001
"2367","2016-05-26",17.549999
"2368","2016-05-27",17.82
"2369","2016-05-31",18.110001
"2370","2016-06-01",17.82
"2371","2016-06-02",18.25
"2372","2016-06-03",18.200001
"2373","2016-06-06",18.290001
"2374","2016-06-07",18.049999
"2375","2016-06-08",18.190001
"2376","2016-06-09",18.280001
"2377","2016-06-10",18.219999
"2378","2016-06-13",18.1
"2379","2016-06-14",18.139999
"2380","2016-06-15",17.950001
"2381","2016-06-16",18.290001
"2382","2016-06-17",17.99
"2383","2016-06-20",18.51
"2384","2016-06-21",18.65
"2385","2016-06-22",18.07
"2386","2016-06-23",18.309999
"2387","2016-06-24",17.76
"2388","2016-06-27",17.389999
"2389","2016-06-28",17.690001
"2390","2016-06-29",17.76
"2391","2016-06-30",17.889999
"2392","2016-07-01",17.870001
"2393","2016-07-05",17.379999
"2394","2016-07-06",17.49
"2395","2016-07-07",17.559999
"2396","2016-07-08",17.67
"2397","2016-07-11",18.08
"2398","2016-07-12",17.969999
"2399","2016-07-13",18.209999
"2400","2016-07-14",18.16
"2401","2016-07-15",18.24
"2402","2016-07-18",18.42
"2403","2016-07-19",18.219999
"2404","2016-07-20",18.459999
"2405","2016-07-21",18.6
"2406","2016-07-22",18.59
"2407","2016-07-25",18.389999
"2408","2016-07-26",18.860001
"2409","2016-07-27",19.67
"2410","2016-07-28",19.35
"2411","2016-07-29",20.01
"2412","2016-08-01",20.049999
"2413","2016-08-02",19.35
"2414","2016-08-03",18.98
"2415","2016-08-04",19
"2416","2016-08-05",19.41
"2417","2016-08-08",19.610001
"2418","2016-08-09",19.879999
"2419","2016-08-10",19.6
"2420","2016-08-11",19.459999
"2421","2016-08-12",19.73
"2422","2016-08-15",19
"2423","2016-08-16",17.77
"2424","2016-08-17",17.719999
"2425","2016-08-18",18.25
"2426","2016-08-19",18.07
"2427","2016-08-22",17.780001
"2428","2016-08-23",17.84
"2429","2016-08-24",17.809999
"2430","2016-08-25",17.93
"2431","2016-08-26",17.870001
"2432","2016-08-29",18.23
"2433","2016-08-30",18.809999
"2434","2016-08-31",18.120001
"2435","2016-09-01",18.190001
"2436","2016-09-02",18
"2437","2016-09-06",18
"2438","2016-09-07",18.190001
"2439","2016-09-08",18.17
"2440","2016-09-09",17.799999
"2441","2016-09-12",18.41
"2442","2016-09-13",18.08
"2443","2016-09-14",17.98
"2444","2016-09-15",18.309999
"2445","2016-09-16",18.440001
"2446","2016-09-19",18.620001
"2447","2016-09-20",18.540001
"2448","2016-09-21",18.629999
"2449","2016-09-22",18.99
"2450","2016-09-23",18.530001
"2451","2016-09-26",18.57
"2452","2016-09-27",18.59
"2453","2016-09-28",18.620001
"2454","2016-09-29",18.290001
"2455","2016-09-30",18.799999
"2456","2016-10-03",18.43
"2457","2016-10-04",18.469999
"2458","2016-10-05",18.639999
"2459","2016-10-06",18.58
"2460","2016-10-07",18.76
"2461","2016-10-10",18.870001
"2462","2016-10-11",18.57
"2463","2016-10-12",18.65
"2464","2016-10-13",18.139999
"2465","2016-10-14",18.110001
"2466","2016-10-17",17.950001
"2467","2016-10-18",18.299999
"2468","2016-10-19",18.35
"2469","2016-10-20",18.200001
"2470","2016-10-21",17.950001
"2471","2016-10-24",18.200001
"2472","2016-10-25",18.4
"2473","2016-10-26",17.5
"2474","2016-10-27",16.25
"2475","2016-10-28",16.450001
"2476","2016-10-31",16.75
"2477","2016-11-01",16.35
"2478","2016-11-02",16.299999
"2479","2016-11-03",16.25
"2480","2016-11-04",16.35
"2481","2016-11-07",16.9
"2482","2016-11-08",16.85
"2483","2016-11-09",18.450001
"2484","2016-11-10",18.700001
"2485","2016-11-11",19.25
"2486","2016-11-14",19.450001
"2487","2016-11-15",18.9
"2488","2016-11-16",19.200001
"2489","2016-11-17",19.200001
"2490","2016-11-18",19.6
"2491","2016-11-21",19.549999
"2492","2016-11-22",19.299999
"2493","2016-11-23",19.4
"2494","2016-11-25",19.450001
"2495","2016-11-28",19.35
"2496","2016-11-29",19.75
"2497","2016-11-30",19.200001
"2498","2016-12-01",19.1
"2499","2016-12-02",18.950001
"2500","2016-12-05",19.5
"2501","2016-12-06",19.950001
"2502","2016-12-07",19.9
"2503","2016-12-08",19.950001
"2504","2016-12-09",20.049999
"2505","2016-12-12",20.25
"2506","2016-12-13",21.1
"2507","2016-12-14",20.549999
"2508","2016-12-15",20.799999
"2509","2016-12-16",20.049999
"2510","2016-12-19",20.5
"2511","2016-12-20",21.1
"2512","2016-12-21",20.950001
"2513","2016-12-22",21.049999
"2514","2016-12-23",21.450001
"2515","2016-12-27",21.35
"2516","2016-12-28",21.1
"2517","2016-12-29",21.25
"2518","2016-12-30",20.700001
"2519","2017-01-03",21.15
"2520","2017-01-04",21.299999
"2521","2017-01-05",21.299999
"2522","2017-01-06",20.799999
"2523","2017-01-09",20.700001
"2524","2017-01-10",21
"2525","2017-01-11",20.35
"2526","2017-01-12",20.299999
"2527","2017-01-13",20.299999
"2528","2017-01-17",19.85
"2529","2017-01-18",19.799999
"2530","2017-01-19",19.299999
"2531","2017-01-20",19.35
"2532","2017-01-23",19
"2533","2017-01-24",19.15
"2534","2017-01-25",18.9
"2535","2017-01-26",18.85
"2536","2017-01-27",18.200001
"2537","2017-01-30",17.75
"2538","2017-01-31",17.200001
"2539","2017-02-01",17.4
"2540","2017-02-02",17.65
"2541","2017-02-03",17.15
"2542","2017-02-06",16.549999
"2543","2017-02-07",16.1
"2544","2017-02-08",15.7
"2545","2017-02-09",16
"2546","2017-02-10",15.85
"2547","2017-02-13",16.5
"2548","2017-02-14",16.75
"2549","2017-02-15",16.200001
"2550","2017-02-16",16
"2551","2017-02-17",16.6
"2552","2017-02-21",16.450001
"2553","2017-02-22",16.25
"2554","2017-02-23",16.18
"2555","2017-02-24",16.450001
"2556","2017-02-27",16.4
"2557","2017-02-28",16.35
"2558","2017-03-01",16.700001
"2559","2017-03-02",16.5
"2560","2017-03-03",16.6
"2561","2017-03-06",17.25
"2562","2017-03-07",17.049999
"2563","2017-03-08",17.25
"2564","2017-03-09",17.25
"2565","2017-03-10",17.25
"2566","2017-03-13",17.1
"2567","2017-03-14",17.049999
"2568","2017-03-15",17
"2569","2017-03-16",17.049999
"2570","2017-03-17",17.35
"2571","2017-03-20",17.35
"2572","2017-03-21",16.9
"2573","2017-03-22",16.85
"2574","2017-03-23",16.9
"2575","2017-03-24",16.700001
"2576","2017-03-27",16.700001
"2577","2017-03-28",16.75
"2578","2017-03-29",16.65
"2579","2017-03-30",16.700001
"2580","2017-03-31",16.450001
"2581","2017-04-03",16.1
"2582","2017-04-04",15.35
"2583","2017-04-05",14.9
"2584","2017-04-06",15.5
"2585","2017-04-07",15.25
"2586","2017-04-10",14.95
"2587","2017-04-11",15.35
"2588","2017-04-12",15.05
"2589","2017-04-13",15.25
"2590","2017-04-17",15.5
"2591","2017-04-18",15.8
"2592","2017-04-19",15.6
"2593","2017-04-20",16
"2594","2017-04-21",15.85
"2595","2017-04-24",16.1
"2596","2017-04-25",16.049999
"2597","2017-04-26",15.95
"2598","2017-04-27",14.55
"2599","2017-04-28",14.15
"2600","2017-05-01",14.05
"2601","2017-05-02",13.95
"2602","2017-05-03",13.9
"2603","2017-05-04",14.55
"2604","2017-05-05",14
"2605","2017-05-08",14.3
"2606","2017-05-09",14.2
"2607","2017-05-10",14.2
"2608","2017-05-11",14.15
"2609","2017-05-12",14.1
"2610","2017-05-15",14.45
"2611","2017-05-16",14.2
"2612","2017-05-17",13.95
"2613","2017-05-18",14.05
"2614","2017-05-19",13.6
"2615","2017-05-22",13.95
"2616","2017-05-23",13.85
"2617","2017-05-24",13.9
"2618","2017-05-25",13.95
"2619","2017-05-26",13.8
"2620","2017-05-30",13.65
"2621","2017-05-31",13.05
"2622","2017-06-01",13.25
"2623","2017-06-02",13
"2624","2017-06-05",12.45
"2625","2017-06-06",12.75
"2626","2017-06-07",12.85
"2627","2017-06-08",13.1
"2628","2017-06-09",13.2
"2629","2017-06-12",13.4
"2630","2017-06-13",13.55
"2631","2017-06-14",13.55
"2632","2017-06-15",13.5
"2633","2017-06-16",13.65
"2634","2017-06-19",13.65
"2635","2017-06-20",13.43
"2636","2017-06-21",13.15
"2637","2017-06-22",13.3
"2638","2017-06-23",13.2
"2639","2017-06-26",13.25
"2640","2017-06-27",13.35
"2641","2017-06-28",13.5
"2642","2017-06-29",13.2
"2643","2017-06-30",13.2
"2644","2017-07-03",13.35
"2645","2017-07-05",13.2
"2646","2017-07-06",13.15
"2647","2017-07-07",13.15
"2648","2017-07-10",13.05
"2649","2017-07-11",13.1
"2650","2017-07-12",13.45
"2651","2017-07-13",13.35
"2652","2017-07-14",13.45
"2653","2017-07-17",13.45
"2654","2017-07-18",13.35
"2655","2017-07-19",13.45
"2656","2017-07-20",13.33
"2657","2017-07-21",13.4
"2658","2017-07-24",13.55
"2659","2017-07-25",14.25
"2660","2017-07-26",13.8
"2661","2017-07-27",12.4
"2662","2017-07-28",11.95
"2663","2017-07-31",11.5
"2664","2017-08-01",11.35
"2665","2017-08-02",11.5
"2666","2017-08-03",11.95
"2667","2017-08-04",11.9
"2668","2017-08-07",11.5
"2669","2017-08-08",11.55
"2670","2017-08-09",11.5
"2671","2017-08-10",11.4
"2672","2017-08-11",11.45
"2673","2017-08-14",11.85
"2674","2017-08-15",11.7
"2675","2017-08-16",11.55
"2676","2017-08-17",11.5
"2677","2017-08-18",11.7
"2678","2017-08-21",11.5
"2679","2017-08-22",11.6
"2680","2017-08-23",11.6
"2681","2017-08-24",11.8
"2682","2017-08-25",12.2
"2683","2017-08-28",11.55
"2684","2017-08-29",11.5
"2685","2017-08-30",11.65
"2686","2017-08-31",12.2
"2687","2017-09-01",12.05
"2688","2017-09-05",12.6
"2689","2017-09-06",12.65
"2690","2017-09-07",12.35
"2691","2017-09-08",12.4
"2692","2017-09-11",12.2
"2693","2017-09-12",12.3
"2694","2017-09-13",12.55
"2695","2017-09-14",12.8
"2696","2017-09-15",12.5
"2697","2017-09-18",12.6
"2698","2017-09-19",12.4
"2699","2017-09-20",12.6
"2700","2017-09-21",12.75
"2701","2017-09-22",12.85
"2702","2017-09-25",12.65
"2703","2017-09-26",12.55
"2704","2017-09-27",13
"2705","2017-09-28",13.3
"2706","2017-09-29",13.6
"2707","2017-10-02",13.7
"2708","2017-10-03",13.9
"2709","2017-10-04",13.7
"2710","2017-10-05",13.8
"2711","2017-10-06",13.9
"2712","2017-10-09",13.9
"2713","2017-10-10",13.85
"2714","2017-10-11",13.85
"2715","2017-10-12",13.7
"2716","2017-10-13",13.55
"2717","2017-10-16",13.75
"2718","2017-10-17",13.8
"2719","2017-10-18",13.6
"2720","2017-10-19",13.35
"2721","2017-10-20",13.05
"2722","2017-10-23",13.5
"2723","2017-10-24",13.4
"2724","2017-10-25",13.55
"2725","2017-10-26",14.05
"2726","2017-10-27",13.75
"2727","2017-10-30",13.75
"2728","2017-10-31",13.7
"2729","2017-11-01",13.85
"2730","2017-11-02",14.1
"2731","2017-11-03",13.95
"2732","2017-11-06",14.15
"2733","2017-11-07",13.9
"2734","2017-11-08",14.25
"2735","2017-11-09",13.8
"2736","2017-11-10",12.4
"2737","2017-11-13",12.45
"2738","2017-11-14",12.45
"2739","2017-11-15",12.8
"2740","2017-11-16",13.3
"2741","2017-11-17",13.25
"2742","2017-11-20",13.65
"2743","2017-11-21",14
"2744","2017-11-22",13.9
"2745","2017-11-24",14.35
"2746","2017-11-27",14.2
"2747","2017-11-28",14.3
"2748","2017-11-29",14.5
"2749","2017-11-30",14.6
"2750","2017-12-01",14.05
"2751","2017-12-04",13.6
"2752","2017-12-05",13.55
"2753","2017-12-06",13.25
"2754","2017-12-07",13.3
"2755","2017-12-08",13.15
"2756","2017-12-11",13.15
"2757","2017-12-12",13.15
"2758","2017-12-13",13.25
"2759","2017-12-14",12.95
"2760","2017-12-15",12.95
"2761","2017-12-18",13
"2762","2017-12-19",12.95
"2763","2017-12-20",12.85
"2764","2017-12-21",12.7
"2765","2017-12-22",12.05
"2766","2017-12-26",12.1
"2767","2017-12-27",12.4
"2768","2017-12-28",12.35
"2769","2017-12-29",12.25
"2770","2018-01-02",12.05
"2771","2018-01-03",12.25
"2772","2018-01-04",12.1
"2773","2018-01-05",12.25
"2774","2018-01-08",12.7
"2775","2018-01-09",12.45
"2776","2018-01-10",12.25
"2777","2018-01-11",12.8
"2778","2018-01-12",12.35
"2779","2018-01-16",12.3
"2780","2018-01-17",12.6
"2781","2018-01-18",12.2
"2782","2018-01-19",12.4
"2783","2018-01-22",12.15
"2784","2018-01-23",12.05
"2785","2018-01-24",12
"2786","2018-01-25",11.9
"2787","2018-01-26",12.25
"2788","2018-01-29",12.5
"2789","2018-01-30",12.35
"2790","2018-01-31",12.95
"2791","2018-02-01",13
"2792","2018-02-02",12.75
"2793","2018-02-05",12.4
"2794","2018-02-06",12.55
"2795","2018-02-07",12.45
"2796","2018-02-08",12.2
"2797","2018-02-09",12.05
"2798","2018-02-12",12.05
"2799","2018-02-13",12.05
"2800","2018-02-14",12.3
"2801","2018-02-15",12.45
"2802","2018-02-16",12.25
"2803","2018-02-20",12.45
"2804","2018-02-21",13.05
"2805","2018-02-22",13.7
"2806","2018-02-23",14.75
"2807","2018-02-26",14.4
"2808","2018-02-27",14.2
"2809","2018-02-28",13.5
"2810","2018-03-01",13.35
"2811","2018-03-02",13.75
"2812","2018-03-05",14.35
"2813","2018-03-06",13.2
"2814","2018-03-07",13.55
"2815","2018-03-08",13.55
"2816","2018-03-09",13.2
"2817","2018-03-12",13.85
"2818","2018-03-13",13.75
"2819","2018-03-14",13.65
"2820","2018-03-15",13.9
"2821","2018-03-16",13.7
"2822","2018-03-19",13.75
"2823","2018-03-20",13.15
"2824","2018-03-21",13.35
"2825","2018-03-22",13.25
"2826","2018-03-23",13
"2827","2018-03-26",13.3
"2828","2018-03-27",13.05
"2829","2018-03-28",12.95
"2830","2018-03-29",12.9
"2831","2018-04-02",11.9
"2832","2018-04-03",12.1
"2833","2018-04-04",12.6
"2834","2018-04-05",13.35
"2835","2018-04-06",13.7
"2836","2018-04-09",14.05
"2837","2018-04-10",13.35
"2838","2018-04-11",13.55
"2839","2018-04-12",13.45
"2840","2018-04-13",13.25
"2841","2018-04-16",13.35
"2842","2018-04-17",13.45
"2843","2018-04-18",13.45
"2844","2018-04-19",13.45
"2845","2018-04-20",13.4
"2846","2018-04-23",13.4
"2847","2018-04-24",13.35
"2848","2018-04-25",13.3
"2849","2018-04-26",13.1
"2850","2018-04-27",12.8
"2851","2018-04-30",12.2
"2852","2018-05-01",12.25
"2853","2018-05-02",12.6
"2854","2018-05-03",12.2
"2855","2018-05-04",12
"2856","2018-05-07",11.95
"2857","2018-05-08",12.1
"2858","2018-05-09",12.05
"2859","2018-05-10",11.85
