"","date","KNOP"
"1892","2020-10-12",13.32
"1893","2020-10-13",13.24
"1894","2020-10-14",13.78
"1895","2020-10-15",13.98
"1896","2020-10-16",13.58
"1897","2020-10-19",13.71
"1898","2020-10-20",13.67
"1899","2020-10-21",13.23
"1900","2020-10-22",13.7
"1901","2020-10-23",13.9
"1902","2020-10-26",13.7
"1903","2020-10-27",13.79
"1904","2020-10-28",13.44
"1905","2020-10-29",13.07
"1906","2020-10-30",12.98
"1907","2020-11-02",12.71
"1908","2020-11-03",12.62
"1909","2020-11-04",12.62
"1910","2020-11-05",12.2
"1911","2020-11-06",11.94
"1912","2020-11-09",12.84
"1913","2020-11-10",13.18
"1914","2020-11-11",13
"1915","2020-11-12",12.6
"1916","2020-11-13",12.87
"1917","2020-11-16",13.39
"1918","2020-11-17",13.51
"1919","2020-11-18",13.32
"1920","2020-11-19",13.72
"1921","2020-11-20",14.09
"1922","2020-11-23",14.45
"1923","2020-11-24",14.83
"1924","2020-11-25",15.3
"1925","2020-11-27",15.16
