"","date","RSSS"
"1953","2018-08-17",1.95
"1954","2018-08-20",1.85
"1955","2018-08-21",1.95
"1956","2018-08-22",1.95
"1957","2018-08-23",1.95
"1958","2018-08-24",1.95
"1959","2018-08-27",1.85
"1960","2018-08-28",1.85
"1961","2018-08-29",1.85
"1962","2018-08-30",1.9
"1963","2018-08-31",1.9
"1964","2018-09-04",1.9
"1965","2018-09-05",1.75
"1966","2018-09-06",1.75
"1967","2018-09-07",2.14
"1968","2018-09-10",2.01
"1969","2018-09-11",2.01
"1970","2018-09-12",2.05
"1971","2018-09-13",2.1
"1972","2018-09-14",2.1
"1973","2018-09-17",2
"1974","2018-09-18",2.05
"1975","2018-09-19",2.11
"1976","2018-09-20",2.2
"1977","2018-09-21",2.2
"1978","2018-09-24",2.2
"1979","2018-09-25",2.2
"1980","2018-09-26",2.3
"1981","2018-09-27",2.4
"1982","2018-09-28",2.4
"1983","2018-10-01",2.45
"1984","2018-10-02",2.44
"1985","2018-10-03",2.4
"1986","2018-10-04",2.4
"1987","2018-10-05",2.4
"1988","2018-10-08",2.4
"1989","2018-10-09",2.4
"1990","2018-10-10",2.4
"1991","2018-10-11",2.4
"1992","2018-10-12",2.3
"1993","2018-10-15",2.28
"1994","2018-10-16",2.28
"1995","2018-10-17",2.28
"1996","2018-10-18",2.25
"1997","2018-10-19",2.25
"1998","2018-10-22",2.15
"1999","2018-10-23",2.1
"2000","2018-10-24",2.31
"2001","2018-10-25",2.2
"2002","2018-10-26",2.34
"2003","2018-10-29",2.35
"2004","2018-10-30",2.4
"2005","2018-10-31",2.4
"2006","2018-11-01",2.4
"2007","2018-11-02",2.5
"2008","2018-11-05",2.5
"2009","2018-11-06",2.58
"2010","2018-11-07",2.32
"2011","2018-11-08",2.55
"2012","2018-11-09",2.55
"2013","2018-11-12",2.4
"2014","2018-11-13",2.4
"2015","2018-11-14",2.58
"2016","2018-11-15",2.25
"2017","2018-11-16",2.45
"2018","2018-11-19",2.44
"2019","2018-11-20",2.4
"2020","2018-11-21",2.4
"2021","2018-11-23",2.4
"2022","2018-11-26",2.5
"2023","2018-11-27",2.6
"2024","2018-11-28",2.5
"2025","2018-11-29",2.65
"2026","2018-11-30",2.66
"2027","2018-12-03",2.7
"2028","2018-12-04",2.7
"2029","2018-12-06",2.7
"2030","2018-12-07",2.6
"2031","2018-12-10",2.45
"2032","2018-12-11",2.6
"2033","2018-12-12",2.6
"2034","2018-12-13",2.62
"2035","2018-12-14",2.62
"2036","2018-12-17",2.7
"2037","2018-12-18",2.45
"2038","2018-12-19",2.44
"2039","2018-12-20",2.41
"2040","2018-12-21",2.45
"2041","2018-12-24",2.45
"2042","2018-12-26",2.45
"2043","2018-12-27",2.45
"2044","2018-12-28",2.5
"2045","2018-12-31",2.45
"2046","2019-01-02",2.2
"2047","2019-01-03",2.3
"2048","2019-01-04",2.3
"2049","2019-01-07",2.25
"2050","2019-01-08",2.4
"2051","2019-01-09",2.2
"2052","2019-01-10",2.4
"2053","2019-01-11",2.41
"2054","2019-01-14",2.41
"2055","2019-01-15",2.25
"2056","2019-01-16",2.4
"2057","2019-01-17",2.4
"2058","2019-01-18",2.4
"2059","2019-01-22",2.45
"2060","2019-01-23",2.3
"2061","2019-01-24",2.27
"2062","2019-01-25",2.45
"2063","2019-01-28",2.43
"2064","2019-01-29",2.43
"2065","2019-01-30",2.43
"2066","2019-01-31",2.4
"2067","2019-02-01",2.39
"2068","2019-02-04",2.35
"2069","2019-02-05",2.35
"2070","2019-02-06",2.35
"2071","2019-02-07",2.35
"2072","2019-02-08",2.35
"2073","2019-02-11",2.35
"2074","2019-02-12",2.35
"2075","2019-02-13",2.35
"2076","2019-02-14",2.35
"2077","2019-02-15",2.35
"2078","2019-02-19",2.35
"2079","2019-02-20",2.35
"2080","2019-02-21",2.35
"2081","2019-02-22",2.35
"2082","2019-02-25",2.35
"2083","2019-02-26",2.35
"2084","2019-02-27",2.35
"2085","2019-02-28",2.3
"2086","2019-03-01",2.3
"2087","2019-03-04",2.3
"2088","2019-03-05",2.3
"2089","2019-03-06",2.3
"2090","2019-03-07",2.3
"2091","2019-03-08",2.22
"2092","2019-03-11",2.3
"2093","2019-03-12",2.29
"2094","2019-03-13",2.28
"2095","2019-03-14",2.28
"2096","2019-03-15",2.26
"2097","2019-03-18",2
"2098","2019-03-19",2.24
"2099","2019-03-20",2.24
"2100","2019-03-21",2.24
"2101","2019-03-22",2.24
"2102","2019-03-25",2.24
"2103","2019-03-26",2.15
"2104","2019-03-27",2.15
"2105","2019-03-28",2.15
"2106","2019-03-29",2.15
"2107","2019-04-01",2.28
"2108","2019-04-02",2.28
"2109","2019-04-03",2.28
"2110","2019-04-04",2.28
"2111","2019-04-05",2.28
"2112","2019-04-08",2.15
"2113","2019-04-09",2.15
"2114","2019-04-10",2.2
"2115","2019-04-11",2.19
"2116","2019-04-12",2.19
"2117","2019-04-15",2
"2118","2019-04-16",2
"2119","2019-04-17",2.1
"2120","2019-04-18",2.24
"2121","2019-04-22",2.24
"2122","2019-04-23",2.21
"2123","2019-04-24",2.2
"2124","2019-04-25",2.01
"2125","2019-04-26",2.1
"2126","2019-04-29",2.25
"2127","2019-04-30",2.25
"2128","2019-05-01",2.25
"2129","2019-05-02",2.03
"2130","2019-05-03",2.22
"2131","2019-05-06",2.22
"2132","2019-05-07",2.22
"2133","2019-05-08",2.22
"2134","2019-05-09",2.45
"2135","2019-05-10",2.5
"2136","2019-05-13",2.5
"2137","2019-05-14",2.5
"2138","2019-05-15",2.5
"2139","2019-05-16",2.5
"2140","2019-05-17",2.5
"2141","2019-05-20",2.5
"2142","2019-05-21",2.5
"2143","2019-05-22",2.5
"2144","2019-05-23",2.5
"2145","2019-05-24",2.13
"2146","2019-05-28",2.13
"2147","2019-05-29",2.13
"2148","2019-05-30",2.13
"2149","2019-05-31",2.4
"2150","2019-06-03",2.4
"2151","2019-06-04",2.4
"2152","2019-06-05",2.4
"2153","2019-06-06",2.4
"2154","2019-06-07",2.4
"2155","2019-06-10",2.4
"2156","2019-06-11",2.4
"2157","2019-06-12",2.4
"2158","2019-06-13",2.4
"2159","2019-06-14",2.3
"2160","2019-06-17",2.3
"2161","2019-06-18",2.3
"2162","2019-06-19",2.3
"2163","2019-06-20",2.3
"2164","2019-06-21",2.3
"2165","2019-06-24",2.28
"2166","2019-06-25",2.39
"2167","2019-06-26",2.4
"2168","2019-06-27",2.49
"2169","2019-06-28",2.78
"2170","2019-07-01",2.8
"2171","2019-07-02",2.7
"2172","2019-07-03",2.7
"2173","2019-07-05",2.75
"2174","2019-07-08",2.81
"2175","2019-07-09",2.8
"2176","2019-07-10",2.8
"2177","2019-07-11",2.8
"2178","2019-07-12",2.56
"2179","2019-07-15",2.7
"2180","2019-07-16",2.65
"2181","2019-07-17",2.49
"2182","2019-07-18",2.7
"2183","2019-07-19",2.69
"2184","2019-07-22",2.69
"2185","2019-07-23",2.75
"2186","2019-07-24",2.75
"2187","2019-07-25",2.65
"2188","2019-07-26",2.7
"2189","2019-07-29",2.65
"2190","2019-07-30",2.7
"2191","2019-07-31",2.75
"2192","2019-08-01",2.75
"2193","2019-08-02",2.73
"2194","2019-08-05",2.84
"2195","2019-08-06",2.71
"2196","2019-08-07",2.75
"2197","2019-08-08",2.67
"2198","2019-08-09",2.5
"2199","2019-08-12",2.51
"2200","2019-08-13",2.51
"2201","2019-08-14",2.4
"2202","2019-08-15",2.4
"2203","2019-08-16",2.48
"2204","2019-08-19",2.36
"2205","2019-08-20",2.37
"2206","2019-08-21",2.35
"2207","2019-08-22",2.49
"2208","2019-08-23",2.49
"2209","2019-08-26",2.49
"2210","2019-08-27",2.3
"2211","2019-08-28",2.35
"2212","2019-08-29",2.35
"2213","2019-08-30",2.35
"2214","2019-09-03",2.59
"2215","2019-09-04",2.59
"2216","2019-09-05",2.48
"2217","2019-09-06",2.5
"2218","2019-09-09",2.41
"2219","2019-09-10",2.45
"2220","2019-09-11",2.5
"2221","2019-09-12",2.61
"2222","2019-09-13",2.64
"2223","2019-09-16",2.58
"2224","2019-09-17",2.51
"2225","2019-09-18",2.49
"2226","2019-09-19",2.5
"2227","2019-09-20",2.5
"2228","2019-09-23",2.5
"2229","2019-09-24",2.5
"2230","2019-09-25",2.49
"2231","2019-09-26",2.49
"2232","2019-09-27",2.49
"2233","2019-09-30",2.45
"2234","2019-10-01",2.75
"2235","2019-10-02",2.49
"2236","2019-10-03",2.5
"2237","2019-10-04",2.4
"2238","2019-10-07",2.36
"2239","2019-10-08",2.6
"2240","2019-10-09",2.6
"2241","2019-10-10",2.4
"2242","2019-10-11",2.56
"2243","2019-10-14",2.42
"2244","2019-10-15",2.49
"2245","2019-10-16",2.44
"2246","2019-10-17",2.41
"2247","2019-10-18",2.4
"2248","2019-10-21",2.4
"2249","2019-10-22",2.44
"2250","2019-10-23",2.4
"2251","2019-10-24",2.5
"2252","2019-10-25",2.5
"2253","2019-10-28",2.45
"2254","2019-10-29",2.54
"2255","2019-10-30",2.44
"2256","2019-10-31",2.46
"2257","2019-11-01",2.55
"2258","2019-11-04",3.09
"2259","2019-11-05",3.13
"2260","2019-11-06",3.13
"2261","2019-11-07",3.2
"2262","2019-11-08",3.2
"2263","2019-11-11",3.2
"2264","2019-11-12",3.13
"2265","2019-11-13",3.13
"2266","2019-11-14",3.13
"2267","2019-11-15",3.14
"2268","2019-11-18",3.25
"2269","2019-11-19",3.21
"2270","2019-11-20",3.2
"2271","2019-11-21",3.2
"2272","2019-11-22",3.2
"2273","2019-11-25",3.24
"2274","2019-11-26",3.24
"2275","2019-11-27",3.2
"2276","2019-11-29",3.3
"2277","2019-12-02",3.3
"2278","2019-12-03",3.3
"2279","2019-12-04",3.25
"2280","2019-12-05",3.25
"2281","2019-12-06",3.29
"2282","2019-12-09",3.29
"2283","2019-12-10",3.29
"2284","2019-12-11",3.29
"2285","2019-12-12",3.29
"2286","2019-12-13",3.2
"2287","2019-12-16",3.29
"2288","2019-12-17",3.25
"2289","2019-12-18",3.25
"2290","2019-12-19",3.25
"2291","2019-12-20",3.28
"2292","2019-12-23",3.25
"2293","2019-12-24",3.25
"2294","2019-12-26",3.25
"2295","2019-12-27",3.29
"2296","2019-12-30",3.59
"2297","2019-12-31",3.6
"2298","2020-01-02",3.55
"2299","2020-01-03",3.55
"2300","2020-01-06",3.6
"2301","2020-01-07",3.6
"2302","2020-01-08",3.6
"2303","2020-01-09",3.6
"2304","2020-01-10",3.52
"2305","2020-01-13",3.5
"2306","2020-01-14",3.5
"2307","2020-01-15",3.38
"2308","2020-01-16",3.4
"2309","2020-01-17",3.4
"2310","2020-01-21",3.4
"2311","2020-01-22",3.5
"2312","2020-01-23",3.5
"2313","2020-01-24",3.5
"2314","2020-01-27",3.4
"2315","2020-01-28",3.4
"2316","2020-01-29",3.5
"2317","2020-01-30",3.5
"2318","2020-01-31",3.48
"2319","2020-02-03",3.49
"2320","2020-02-04",3.49
"2321","2020-02-05",3.5
"2322","2020-02-06",3.49
"2323","2020-02-07",3.58
"2324","2020-02-10",3.5
"2325","2020-02-11",3.5
"2326","2020-02-12",3.5
"2327","2020-02-13",3.55
"2328","2020-02-14",3.35
"2329","2020-02-18",3.35
"2330","2020-02-19",3.4
"2331","2020-02-20",3.4
"2332","2020-02-21",3.38
"2333","2020-02-24",3.5
"2334","2020-02-25",3.5
"2335","2020-02-26",3.5
"2336","2020-02-27",3.34
"2337","2020-02-28",3.2
"2338","2020-03-02",3.31
"2339","2020-03-03",3.33
"2340","2020-03-04",3.35
"2341","2020-03-05",3.33
"2342","2020-03-06",3.33
"2343","2020-03-09",3.5
"2344","2020-03-10",3.2
"2345","2020-03-11",3.05
"2346","2020-03-12",3.05
"2347","2020-03-13",3.1
"2348","2020-03-16",2.78
"2349","2020-03-17",2.85
"2350","2020-03-18",2.5
"2351","2020-03-19",2.94
"2352","2020-03-20",2.75
"2353","2020-03-23",2.53
"2354","2020-03-24",2.69
"2355","2020-03-25",2.69
"2356","2020-03-26",2.8
"2357","2020-03-27",2.78
"2358","2020-03-30",2.78
"2359","2020-03-31",2.99
"2360","2020-04-01",2.97
"2361","2020-04-02",3
"2362","2020-04-03",2.85
"2363","2020-04-06",2.85
"2364","2020-04-07",2.59
"2365","2020-04-08",2.94
"2366","2020-04-09",3
"2367","2020-04-13",3
"2368","2020-04-14",2.97
"2369","2020-04-15",2.95
"2370","2020-04-16",2.92
"2371","2020-04-17",2.92
"2372","2020-04-20",2.56
"2373","2020-04-21",2.92
"2374","2020-04-22",2.8
"2375","2020-04-23",2.8
"2376","2020-04-24",2.95
"2377","2020-04-27",3
"2378","2020-04-28",3.09
"2379","2020-04-29",3
"2380","2020-04-30",3
"2381","2020-05-01",3.03
"2382","2020-05-04",3.05
"2383","2020-05-05",3.1
"2384","2020-05-06",3.07
"2385","2020-05-07",3.04
"2386","2020-05-08",2.88
"2387","2020-05-11",2.9
"2388","2020-05-12",2.86
"2389","2020-05-13",2.82
"2390","2020-05-14",2.85
"2391","2020-05-15",3
"2392","2020-05-18",2.79
"2393","2020-05-19",3
"2394","2020-05-20",2.95
"2395","2020-05-21",2.87
"2396","2020-05-22",2.86
"2397","2020-05-26",2.99
"2398","2020-05-27",2.9
"2399","2020-05-28",3
"2400","2020-05-29",3.03
"2401","2020-06-01",2.98
"2402","2020-06-02",2.95
"2403","2020-06-03",2.95
"2404","2020-06-04",2.9
"2405","2020-06-05",2.8
"2406","2020-06-08",2.99
"2407","2020-06-09",3
"2408","2020-06-10",2.99
"2409","2020-06-11",3
"2410","2020-06-12",3.02
"2411","2020-06-15",2.78
"2412","2020-06-16",2.83
"2413","2020-06-17",2.75
"2414","2020-06-18",2.75
"2415","2020-06-19",2.68
"2416","2020-06-22",2.55
"2417","2020-06-23",2.59
"2418","2020-06-24",2.62
"2419","2020-06-25",2.6
"2420","2020-06-26",2.66
"2421","2020-06-29",2.56
"2422","2020-06-30",2.37
"2423","2020-07-01",2.4
"2424","2020-07-02",2.44
"2425","2020-07-06",2.33
"2426","2020-07-07",2.3
"2427","2020-07-08",2.37
"2428","2020-07-09",2.4
"2429","2020-07-10",2.52
"2430","2020-07-13",2.55
"2431","2020-07-14",2.42
"2432","2020-07-15",2.41
"2433","2020-07-16",2.4
"2434","2020-07-17",2.35
"2435","2020-07-20",2.42
"2436","2020-07-21",2.42
"2437","2020-07-22",2.36
"2438","2020-07-23",2.36
"2439","2020-07-24",2.46
"2440","2020-07-27",2.46
"2441","2020-07-28",2.39
"2442","2020-07-29",2.43
"2443","2020-07-30",2.41
"2444","2020-07-31",2.37
"2445","2020-08-03",2.45
"2446","2020-08-04",2.53
"2447","2020-08-05",2.51
"2448","2020-08-06",2.51
"2449","2020-08-07",2.64
"2450","2020-08-10",2.64
"2451","2020-08-11",2.53
"2452","2020-08-12",2.65
"2453","2020-08-13",2.64
"2454","2020-08-14",2.79
"2455","2020-08-17",2.66
"2456","2020-08-18",2.56
"2457","2020-08-19",2.4
"2458","2020-08-20",2.46
"2459","2020-08-21",2.5
"2460","2020-08-24",2.52
"2461","2020-08-25",2.6
"2462","2020-08-26",2.54
"2463","2020-08-27",2.5
"2464","2020-08-28",2.58
"2465","2020-08-31",2.56
"2466","2020-09-01",2.55
"2467","2020-09-02",2.52
"2468","2020-09-03",2.55
"2469","2020-09-04",2.49
"2470","2020-09-08",2.68
"2471","2020-09-09",2.65
"2472","2020-09-10",2.57
"2473","2020-09-11",2.45
"2474","2020-09-14",2.49
"2475","2020-09-15",2.45
"2476","2020-09-16",2.42
"2477","2020-09-17",2.43
"2478","2020-09-18",2.29
"2479","2020-09-21",2.35
"2480","2020-09-22",2.35
"2481","2020-09-23",2.39
"2482","2020-09-24",2.43
"2483","2020-09-25",2.39
"2484","2020-09-28",2.28
"2485","2020-09-29",2.36
"2486","2020-09-30",2.26
"2487","2020-10-01",2.27
"2488","2020-10-02",2.35
"2489","2020-10-05",2.36
"2490","2020-10-06",2.35
"2491","2020-10-07",2.33
"2492","2020-10-08",2.33
"2493","2020-10-09",2.3
"2494","2020-10-12",2.35
"2495","2020-10-13",2.29
"2496","2020-10-14",2.31
"2497","2020-10-15",2.38
"2498","2020-10-16",2.38
"2499","2020-10-19",2.4
"2500","2020-10-20",2.35
"2501","2020-10-21",2.33
"2502","2020-10-22",2.26
"2503","2020-10-23",2.32
"2504","2020-10-26",2.4
"2505","2020-10-27",2.36
"2506","2020-10-28",2.39
"2507","2020-10-29",2.27
"2508","2020-10-30",2.3
"2509","2020-11-02",2.32
"2510","2020-11-03",2.23
"2511","2020-11-04",2.27
"2512","2020-11-05",2.26
"2513","2020-11-06",2.28
"2514","2020-11-09",2.23
"2515","2020-11-10",2.29
"2516","2020-11-11",2.22
"2517","2020-11-12",2.33
"2518","2020-11-13",2.17
"2519","2020-11-16",2.16
"2520","2020-11-17",2.13
"2521","2020-11-18",2.19
"2522","2020-11-19",2.3
"2523","2020-11-20",2.32
"2524","2020-11-23",2.27
"2525","2020-11-24",2.28
"2526","2020-11-25",2.4
"2527","2020-11-27",2.35
