"","date","FBC"
"2933","2018-08-24",33.669998
"2934","2018-08-27",33.75
"2935","2018-08-28",33.209999
"2936","2018-08-29",33.279999
"2937","2018-08-30",32.98
"2938","2018-08-31",33.049999
"2939","2018-09-04",33.490002
"2940","2018-09-05",33.630001
"2941","2018-09-06",33.369999
"2942","2018-09-07",33.040001
"2943","2018-09-10",32.540001
"2944","2018-09-11",32.630001
"2945","2018-09-12",32.009998
"2946","2018-09-13",31.700001
"2947","2018-09-14",31.030001
"2948","2018-09-17",31.15
"2949","2018-09-18",31.4
"2950","2018-09-19",31.85
"2951","2018-09-20",32.439999
"2952","2018-09-21",32.150002
"2953","2018-09-24",31.309999
"2954","2018-09-25",31.190001
"2955","2018-09-26",31.450001
"2956","2018-09-27",31.41
"2957","2018-09-28",31.469999
"2958","2018-10-01",31.120001
"2959","2018-10-02",30.959999
"2960","2018-10-03",31.280001
"2961","2018-10-04",30.68
"2962","2018-10-05",30.07
"2963","2018-10-08",30.370001
"2964","2018-10-09",30.35
"2965","2018-10-10",30.219999
"2966","2018-10-11",28.700001
"2967","2018-10-12",28.52
"2968","2018-10-15",29.280001
"2969","2018-10-16",29.540001
"2970","2018-10-17",29.620001
"2971","2018-10-18",29.23
"2972","2018-10-19",30.719999
"2973","2018-10-22",30.139999
"2974","2018-10-23",29.799999
"2975","2018-10-24",28.620001
"2976","2018-10-25",29.879999
"2977","2018-10-26",29.33
"2978","2018-10-29",30.57
"2979","2018-10-30",30.879999
"2980","2018-10-31",30.790001
"2981","2018-11-01",31.09
"2982","2018-11-02",31.25
"2983","2018-11-05",31.370001
"2984","2018-11-06",31.610001
"2985","2018-11-07",31.59
"2986","2018-11-08",32.189999
"2987","2018-11-09",32.02
"2988","2018-11-12",31.879999
"2989","2018-11-13",31.629999
"2990","2018-11-14",31.209999
"2991","2018-11-15",31.440001
"2992","2018-11-16",31.4
"2993","2018-11-19",31.360001
"2994","2018-11-20",30.950001
"2995","2018-11-21",31.139999
"2996","2018-11-23",31.26
"2997","2018-11-26",31.709999
"2998","2018-11-27",31.4
"2999","2018-11-28",32.029999
"3000","2018-11-29",32.27
"3001","2018-11-30",32.450001
"3002","2018-12-03",32.259998
"3003","2018-12-04",30.9
"3004","2018-12-06",30.530001
"3005","2018-12-07",30.15
"3006","2018-12-10",29.040001
"3007","2018-12-11",28.299999
"3008","2018-12-12",28.32
"3009","2018-12-13",28.030001
"3010","2018-12-14",27.42
"3011","2018-12-17",27
"3012","2018-12-18",27.200001
"3013","2018-12-19",26.290001
"3014","2018-12-20",26.15
"3015","2018-12-21",25.690001
"3016","2018-12-24",25.59
"3017","2018-12-26",26.469999
"3018","2018-12-27",26.26
"3019","2018-12-28",26.469999
"3020","2018-12-31",26.4
"3021","2019-01-02",26.85
"3022","2019-01-03",27.15
"3023","2019-01-04",27.99
"3024","2019-01-07",28.110001
"3025","2019-01-08",28.959999
"3026","2019-01-09",29.309999
"3027","2019-01-10",29.17
"3028","2019-01-11",28.83
"3029","2019-01-14",29.43
"3030","2019-01-15",28.559999
"3031","2019-01-16",28.549999
"3032","2019-01-17",29.280001
"3033","2019-01-18",29.98
"3034","2019-01-22",31.1
"3035","2019-01-23",30.93
"3036","2019-01-24",30.15
"3037","2019-01-25",30.08
"3038","2019-01-28",30.24
"3039","2019-01-29",30.27
"3040","2019-01-30",30.469999
"3041","2019-01-31",30.85
"3042","2019-02-01",32.02
"3043","2019-02-04",32.09
"3044","2019-02-05",32.34
"3045","2019-02-06",32.34
"3046","2019-02-07",32.369999
"3047","2019-02-08",31.700001
"3048","2019-02-11",32.02
"3049","2019-02-12",32.09
"3050","2019-02-13",31.99
"3051","2019-02-14",31.83
"3052","2019-02-15",32.490002
"3053","2019-02-19",32.41
"3054","2019-02-20",32.549999
"3055","2019-02-21",32.560001
"3056","2019-02-22",32.720001
"3057","2019-02-25",32.68
"3058","2019-02-26",32.439999
"3059","2019-02-27",32.619999
"3060","2019-02-28",32.66
"3061","2019-03-01",32.57
"3062","2019-03-04",32.849998
"3063","2019-03-05",32.869999
"3064","2019-03-06",32.5
"3065","2019-03-07",32.220001
"3066","2019-03-08",32.439999
"3067","2019-03-11",32.599998
"3068","2019-03-12",32.380001
"3069","2019-03-13",32.41
"3070","2019-03-14",32.5
"3071","2019-03-15",32.41
"3072","2019-03-18",32.740002
"3073","2019-03-19",32.349998
"3074","2019-03-20",31.75
"3075","2019-03-21",31.6
"3076","2019-03-22",31.15
"3077","2019-03-25",31.549999
"3078","2019-03-26",32.34
"3079","2019-03-27",32.650002
"3080","2019-03-28",33.23
"3081","2019-03-29",32.919998
"3082","2019-04-01",33.400002
"3083","2019-04-02",33.529999
"3084","2019-04-03",33.599998
"3085","2019-04-04",33.970001
"3086","2019-04-05",34.360001
"3087","2019-04-08",34.48
"3088","2019-04-09",34.189999
"3089","2019-04-10",34.849998
"3090","2019-04-11",35.150002
"3091","2019-04-12",35.189999
"3092","2019-04-15",35.700001
"3093","2019-04-16",35.799999
"3094","2019-04-17",35.599998
"3095","2019-04-18",35.400002
"3096","2019-04-22",35.869999
"3097","2019-04-23",35.080002
"3098","2019-04-24",35.369999
"3099","2019-04-25",34.880001
"3100","2019-04-26",35.16
"3101","2019-04-29",35.27
"3102","2019-04-30",35.75
"3103","2019-05-01",35.369999
"3104","2019-05-02",35.389999
"3105","2019-05-03",35.549999
"3106","2019-05-06",35.709999
"3107","2019-05-07",35.099998
"3108","2019-05-08",34.740002
"3109","2019-05-09",34.650002
"3110","2019-05-10",34.740002
"3111","2019-05-13",31.93
"3112","2019-05-14",32.57
"3113","2019-05-15",32.43
"3114","2019-05-16",32.139999
"3115","2019-05-17",31.82
"3116","2019-05-20",32.16
"3117","2019-05-21",31.950001
"3118","2019-05-22",31.709999
"3119","2019-05-23",31.049999
"3120","2019-05-24",31.41
"3121","2019-05-28",31.110001
"3122","2019-05-29",31.950001
"3123","2019-05-30",31.370001
"3124","2019-05-31",31.48
"3125","2019-06-03",31.59
"3126","2019-06-04",32.450001
"3127","2019-06-05",31.9
"3128","2019-06-06",31.719999
"3129","2019-06-07",31.620001
"3130","2019-06-10",31.790001
"3131","2019-06-11",31.959999
"3132","2019-06-12",31.809999
"3133","2019-06-13",31.59
"3134","2019-06-14",31.51
"3135","2019-06-17",31.809999
"3136","2019-06-18",32.139999
"3137","2019-06-19",32.349998
"3138","2019-06-20",32.470001
"3139","2019-06-21",32.080002
"3140","2019-06-24",31.879999
"3141","2019-06-25",31.68
"3142","2019-06-26",31.75
"3143","2019-06-27",32.299999
"3144","2019-06-28",33.139999
"3145","2019-07-01",33.330002
"3146","2019-07-02",33.369999
"3147","2019-07-03",33.290001
"3148","2019-07-05",33.610001
"3149","2019-07-08",33.369999
"3150","2019-07-09",33.380001
"3151","2019-07-10",33.119999
"3152","2019-07-11",33.299999
"3153","2019-07-12",33.52
"3154","2019-07-15",32.880001
"3155","2019-07-16",32.599998
"3156","2019-07-17",32.5
"3157","2019-07-18",33.040001
"3158","2019-07-19",33.16
"3159","2019-07-22",33.169998
"3160","2019-07-23",34.349998
"3161","2019-07-24",34.75
"3162","2019-07-25",34.209999
"3163","2019-07-26",34.830002
"3164","2019-07-29",34.889999
"3165","2019-07-30",35.07
"3166","2019-07-31",34.48
"3167","2019-08-01",33.759998
"3168","2019-08-02",33.580002
"3169","2019-08-05",32.799999
"3170","2019-08-06",33.040001
"3171","2019-08-07",33.189999
"3172","2019-08-08",33.91
"3173","2019-08-09",33.77
"3174","2019-08-12",34.009998
"3175","2019-08-13",34.25
"3176","2019-08-14",34.18
"3177","2019-08-15",35
"3178","2019-08-16",35.689999
"3179","2019-08-19",36.139999
"3180","2019-08-20",35.700001
"3181","2019-08-21",35.669998
"3182","2019-08-22",36.040001
"3183","2019-08-23",35.43
"3184","2019-08-26",35.849998
"3185","2019-08-27",35.189999
"3186","2019-08-28",35.639999
"3187","2019-08-29",36.18
"3188","2019-08-30",36.349998
"3189","2019-09-03",36.150002
"3190","2019-09-04",36.189999
"3191","2019-09-05",36.650002
"3192","2019-09-06",36.619999
"3193","2019-09-09",36.869999
"3194","2019-09-10",36.689999
"3195","2019-09-11",37.09
"3196","2019-09-12",37.07
"3197","2019-09-13",36.98
"3198","2019-09-16",37.16
"3199","2019-09-17",37.389999
"3200","2019-09-18",37.279999
"3201","2019-09-19",37.34
"3202","2019-09-20",37.34
"3203","2019-09-23",37.400002
"3204","2019-09-24",37.529999
"3205","2019-09-25",38.049999
"3206","2019-09-26",37.650002
"3207","2019-09-27",37.59
"3208","2019-09-30",37.349998
"3209","2019-10-01",36.720001
"3210","2019-10-02",37.07
"3211","2019-10-03",37.150002
"3212","2019-10-04",37.889999
"3213","2019-10-07",37.970001
"3214","2019-10-08",37.869999
"3215","2019-10-09",37.740002
"3216","2019-10-10",37.959999
"3217","2019-10-11",38.400002
"3218","2019-10-14",38.27
"3219","2019-10-15",38.669998
"3220","2019-10-16",38.139999
"3221","2019-10-17",38.720001
"3222","2019-10-18",38.34
"3223","2019-10-21",38.759998
"3224","2019-10-22",36.779999
"3225","2019-10-23",37.349998
"3226","2019-10-24",37.59
"3227","2019-10-25",37.540001
"3228","2019-10-28",37.599998
"3229","2019-10-29",37.66
"3230","2019-10-30",36.23
"3231","2019-10-31",36.34
"3232","2019-11-01",36.34
"3233","2019-11-04",36.48
"3234","2019-11-05",36.68
"3235","2019-11-06",36.41
"3236","2019-11-07",36.419998
"3237","2019-11-08",36.330002
"3238","2019-11-11",36.459999
"3239","2019-11-12",36.68
"3240","2019-11-13",36.630001
"3241","2019-11-14",36.66
"3242","2019-11-15",36.349998
"3243","2019-11-18",36.68
"3244","2019-11-19",36.630001
"3245","2019-11-20",36.560001
"3246","2019-11-21",36.380001
"3247","2019-11-22",36.709999
"3248","2019-11-25",36.57
"3249","2019-11-26",36.5
"3250","2019-11-27",37.310001
"3251","2019-11-29",37.259998
"3252","2019-12-02",36.330002
"3253","2019-12-03",35.98
"3254","2019-12-04",36.610001
"3255","2019-12-05",36.919998
"3256","2019-12-06",37.200001
"3257","2019-12-09",37.25
"3258","2019-12-10",37.349998
"3259","2019-12-11",37.619999
"3260","2019-12-12",37.849998
"3261","2019-12-13",37.700001
"3262","2019-12-16",37.970001
"3263","2019-12-17",38.880001
"3264","2019-12-18",39.080002
"3265","2019-12-19",38.529999
"3266","2019-12-20",38.900002
"3267","2019-12-23",38.049999
"3268","2019-12-24",38.099998
"3269","2019-12-26",38.41
"3270","2019-12-27",38.299999
"3271","2019-12-30",38.360001
"3272","2019-12-31",38.25
"3273","2020-01-02",37.950001
"3274","2020-01-03",38.130001
"3275","2020-01-06",38.549999
"3276","2020-01-07",38.119999
"3277","2020-01-08",38.48
"3278","2020-01-09",38.48
"3279","2020-01-10",38.200001
"3280","2020-01-13",37.82
"3281","2020-01-14",37.810001
"3282","2020-01-15",37.470001
"3283","2020-01-16",37.82
"3284","2020-01-17",37.57
"3285","2020-01-21",37.389999
"3286","2020-01-22",37.279999
"3287","2020-01-23",37.490002
"3288","2020-01-24",37.060001
"3289","2020-01-27",37.049999
"3290","2020-01-28",35.599998
"3291","2020-01-29",35.349998
"3292","2020-01-30",35.82
"3293","2020-01-31",35.240002
"3294","2020-02-03",35.490002
"3295","2020-02-04",35.939999
"3296","2020-02-05",36.549999
"3297","2020-02-06",35.900002
"3298","2020-02-07",35.759998
"3299","2020-02-10",35.900002
"3300","2020-02-11",35.919998
"3301","2020-02-12",35.82
"3302","2020-02-13",36.34
"3303","2020-02-14",35.849998
"3304","2020-02-18",35.529999
"3305","2020-02-19",35.150002
"3306","2020-02-20",35.32
"3307","2020-02-21",35.310001
"3308","2020-02-24",34.490002
"3309","2020-02-25",34.029999
"3310","2020-02-26",34.810001
"3311","2020-02-27",33.369999
"3312","2020-02-28",31.879999
"3313","2020-03-02",33
"3314","2020-03-03",32.939999
"3315","2020-03-04",34.73
"3316","2020-03-05",33.860001
"3317","2020-03-06",32.869999
"3318","2020-03-09",29.93
"3319","2020-03-10",30.440001
"3320","2020-03-11",29
"3321","2020-03-12",25.540001
"3322","2020-03-13",27.73
"3323","2020-03-16",24.549999
"3324","2020-03-17",25.889999
"3325","2020-03-18",20.27
"3326","2020-03-19",18.139999
"3327","2020-03-20",18.799999
"3328","2020-03-23",17.16
"3329","2020-03-24",18.559999
"3330","2020-03-25",17.559999
"3331","2020-03-26",20.299999
"3332","2020-03-27",19.950001
"3333","2020-03-30",20.440001
"3334","2020-03-31",19.83
"3335","2020-04-01",17.969999
"3336","2020-04-02",18.219999
"3337","2020-04-03",17.299999
"3338","2020-04-06",19.389999
"3339","2020-04-07",20.33
"3340","2020-04-08",21.809999
"3341","2020-04-09",23.17
"3342","2020-04-13",21.379999
"3343","2020-04-14",21.530001
"3344","2020-04-15",19.719999
"3345","2020-04-16",19.290001
"3346","2020-04-17",21.43
"3347","2020-04-20",20.690001
"3348","2020-04-21",20.690001
"3349","2020-04-22",20.190001
"3350","2020-04-23",20.940001
"3351","2020-04-24",21.389999
"3352","2020-04-27",22.75
"3353","2020-04-28",24.42
"3354","2020-04-29",27.24
"3355","2020-04-30",25.91
"3356","2020-05-01",26.059999
"3357","2020-05-04",26.459999
"3358","2020-05-05",26.209999
"3359","2020-05-06",25.120001
"3360","2020-05-07",25.68
"3361","2020-05-08",27.48
"3362","2020-05-11",26.01
"3363","2020-05-12",24.530001
"3364","2020-05-13",23.18
"3365","2020-05-14",24.309999
"3366","2020-05-15",24.4
"3367","2020-05-18",26.66
"3368","2020-05-19",26
"3369","2020-05-20",27.110001
"3370","2020-05-21",26.780001
"3371","2020-05-22",26.620001
"3372","2020-05-26",28.059999
"3373","2020-05-27",31.07
"3374","2020-05-28",29.530001
"3375","2020-05-29",29.299999
"3376","2020-06-01",28.57
"3377","2020-06-02",28.23
"3378","2020-06-03",29.040001
"3379","2020-06-04",29.92
"3380","2020-06-05",29.719999
"3381","2020-06-08",31.219999
"3382","2020-06-09",31.23
"3383","2020-06-10",30.110001
"3384","2020-06-11",27.52
"3385","2020-06-12",28.24
"3386","2020-06-15",28.43
"3387","2020-06-16",29.43
"3388","2020-06-17",28.959999
"3389","2020-06-18",28.85
"3390","2020-06-19",28.639999
"3391","2020-06-22",28.84
"3392","2020-06-23",29.5
"3393","2020-06-24",27.75
"3394","2020-06-25",28.530001
"3395","2020-06-26",26.99
"3396","2020-06-29",28.459999
"3397","2020-06-30",29.43
"3398","2020-07-01",28.25
"3399","2020-07-02",28.07
"3400","2020-07-06",28.129999
"3401","2020-07-07",27.25
"3402","2020-07-08",27.360001
"3403","2020-07-09",26.809999
"3404","2020-07-10",27.969999
"3405","2020-07-13",27.76
"3406","2020-07-14",27.27
"3407","2020-07-15",28.889999
"3408","2020-07-16",28.629999
"3409","2020-07-17",28.190001
"3410","2020-07-20",28.049999
"3411","2020-07-21",29.08
"3412","2020-07-22",29.200001
"3413","2020-07-23",29.370001
"3414","2020-07-24",29.129999
"3415","2020-07-27",28.82
"3416","2020-07-28",31.030001
"3417","2020-07-29",31.49
"3418","2020-07-30",31.32
"3419","2020-07-31",31.379999
"3420","2020-08-03",30.959999
"3421","2020-08-04",30.639999
"3422","2020-08-05",31.32
"3423","2020-08-06",31.07
"3424","2020-08-07",32.830002
"3425","2020-08-10",31.58
"3426","2020-08-11",32.150002
"3427","2020-08-12",32.360001
"3428","2020-08-13",30.639999
"3429","2020-08-14",30.709999
"3430","2020-08-17",30.610001
"3431","2020-08-18",30.200001
"3432","2020-08-19",30.07
"3433","2020-08-20",30.01
"3434","2020-08-21",29.9
"3435","2020-08-24",31.41
"3436","2020-08-25",31.82
"3437","2020-08-26",30.889999
"3438","2020-08-27",30.99
"3439","2020-08-28",31.459999
"3440","2020-08-31",31.42
"3441","2020-09-01",31.440001
"3442","2020-09-02",31.93
"3443","2020-09-03",30.809999
"3444","2020-09-04",31.07
"3445","2020-09-08",30.889999
"3446","2020-09-09",31.379999
"3447","2020-09-10",30.690001
"3448","2020-09-11",31.1
"3449","2020-09-14",32
"3450","2020-09-15",31.51
"3451","2020-09-16",31.57
"3452","2020-09-17",31.4
"3453","2020-09-18",30.65
"3454","2020-09-21",29.1
"3455","2020-09-22",28.67
"3456","2020-09-23",28.15
"3457","2020-09-24",28.49
"3458","2020-09-25",29.110001
"3459","2020-09-28",30.02
"3460","2020-09-29",29.77
"3461","2020-09-30",29.629999
"3462","2020-10-01",30.040001
"3463","2020-10-02",31.040001
"3464","2020-10-05",31.48
"3465","2020-10-06",31.25
"3466","2020-10-07",31.48
"3467","2020-10-08",32.290001
"3468","2020-10-09",32.5
"3469","2020-10-12",32.889999
"3470","2020-10-13",31.889999
"3471","2020-10-14",31.77
"3472","2020-10-15",31.92
"3473","2020-10-16",31.75
"3474","2020-10-19",31.780001
"3475","2020-10-20",32.799999
"3476","2020-10-21",31.82
"3477","2020-10-22",31.950001
"3478","2020-10-23",32.299999
"3479","2020-10-26",31.18
"3480","2020-10-27",31.049999
"3481","2020-10-28",29.889999
"3482","2020-10-29",30
"3483","2020-10-30",29.35
"3484","2020-11-02",30.129999
"3485","2020-11-03",30.6
"3486","2020-11-04",31.209999
"3487","2020-11-05",31.190001
"3488","2020-11-06",31.610001
"3489","2020-11-09",30.73
"3490","2020-11-10",33
"3491","2020-11-11",32.57
"3492","2020-11-12",32.41
"3493","2020-11-13",33.130001
"3494","2020-11-16",34.599998
"3495","2020-11-17",34.73
"3496","2020-11-18",35.09
"3497","2020-11-19",35.259998
"3498","2020-11-20",34.580002
"3499","2020-11-23",35.049999
"3500","2020-11-24",36.060001
"3501","2020-11-25",35.830002
"3502","2020-11-27",35.82
