"","date","INN"
"1931","2018-10-10",12.94
"1932","2018-10-11",12.69
"1933","2018-10-12",12.39
"1934","2018-10-15",12.37
"1935","2018-10-16",12.64
"1936","2018-10-17",12.33
"1937","2018-10-18",11.95
"1938","2018-10-19",12.04
"1939","2018-10-22",11.87
"1940","2018-10-23",11.17
"1941","2018-10-24",11
"1942","2018-10-25",11.35
"1943","2018-10-26",11.35
"1944","2018-10-29",11.56
"1945","2018-10-30",11.54
"1946","2018-10-31",11.52
"1947","2018-11-01",11.46
"1948","2018-11-02",11.3
"1949","2018-11-05",11.46
"1950","2018-11-06",11.38
"1951","2018-11-07",11.66
"1952","2018-11-08",11.69
"1953","2018-11-09",11.67
"1954","2018-11-12",11.52
"1955","2018-11-13",11.28
"1956","2018-11-14",11.2
"1957","2018-11-15",10.94
"1958","2018-11-16",11.03
"1959","2018-11-19",10.87
"1960","2018-11-20",10.83
"1961","2018-11-21",10.84
"1962","2018-11-23",10.75
"1963","2018-11-26",10.84
"1964","2018-11-27",10.89
"1965","2018-11-28",11.08
"1966","2018-11-29",11.09
"1967","2018-11-30",11.15
"1968","2018-12-03",11.24
"1969","2018-12-04",10.94
"1970","2018-12-06",11.12
"1971","2018-12-07",10.96
"1972","2018-12-10",10.74
"1973","2018-12-11",10.62
"1974","2018-12-12",10.44
"1975","2018-12-13",10.41
"1976","2018-12-14",10.41
"1977","2018-12-17",10.41
"1978","2018-12-18",10.6
"1979","2018-12-19",10.23
"1980","2018-12-20",9.84
"1981","2018-12-21",9.77
"1982","2018-12-24",9.55
"1983","2018-12-26",9.77
"1984","2018-12-27",9.67
"1985","2018-12-28",9.67
"1986","2018-12-31",9.73
"1987","2019-01-02",9.68
"1988","2019-01-03",9.56
"1989","2019-01-04",10
"1990","2019-01-07",10.03
"1991","2019-01-08",10.22
"1992","2019-01-09",10.46
"1993","2019-01-10",10.39
"1994","2019-01-11",10.45
"1995","2019-01-14",10.55
"1996","2019-01-15",10.53
"1997","2019-01-16",10.64
"1998","2019-01-17",10.73
"1999","2019-01-18",10.86
"2000","2019-01-22",10.79
"2001","2019-01-23",10.56
"2002","2019-01-24",10.55
"2003","2019-01-25",10.75
"2004","2019-01-28",10.92
"2005","2019-01-29",10.91
"2006","2019-01-30",11.04
"2007","2019-01-31",11.17
"2008","2019-02-01",11.1
"2009","2019-02-04",11.28
"2010","2019-02-05",11.33
"2011","2019-02-06",11.39
"2012","2019-02-07",11.39
"2013","2019-02-08",11.07
"2014","2019-02-11",11.24
"2015","2019-02-12",11.09
"2016","2019-02-13",11.18
"2017","2019-02-14",11.19
"2018","2019-02-15",11.37
"2019","2019-02-19",11.38
"2020","2019-02-20",11.62
"2021","2019-02-21",11.7
"2022","2019-02-22",11.93
"2023","2019-02-25",11.67
"2024","2019-02-26",11.51
"2025","2019-02-27",11.76
"2026","2019-02-28",11.39
"2027","2019-03-01",11.36
"2028","2019-03-04",11.49
"2029","2019-03-05",11.55
"2030","2019-03-06",11.46
"2031","2019-03-07",11.32
"2032","2019-03-08",11.29
"2033","2019-03-11",11.53
"2034","2019-03-12",11.26
"2035","2019-03-13",11.38
"2036","2019-03-14",11.38
"2037","2019-03-15",11.21
"2038","2019-03-18",11.39
"2039","2019-03-19",11.22
"2040","2019-03-20",11.11
"2041","2019-03-21",11.35
"2042","2019-03-22",10.99
"2043","2019-03-25",10.99
"2044","2019-03-26",11.14
"2045","2019-03-27",11.43
"2046","2019-03-28",11.56
"2047","2019-03-29",11.41
"2048","2019-04-01",11.59
"2049","2019-04-02",11.63
"2050","2019-04-03",11.65
"2051","2019-04-04",11.79
"2052","2019-04-05",11.97
"2053","2019-04-08",11.79
"2054","2019-04-09",11.57
"2055","2019-04-10",11.81
"2056","2019-04-11",11.68
"2057","2019-04-12",11.74
"2058","2019-04-15",11.7
"2059","2019-04-16",11.65
"2060","2019-04-17",11.63
"2061","2019-04-18",11.7
"2062","2019-04-22",11.37
"2063","2019-04-23",11.55
"2064","2019-04-24",11.58
"2065","2019-04-25",11.5
"2066","2019-04-26",11.68
"2067","2019-04-29",11.59
"2068","2019-04-30",11.61
"2069","2019-05-01",11.64
"2070","2019-05-02",12.29
"2071","2019-05-03",12.42
"2072","2019-05-06",12.56
"2073","2019-05-07",12.45
"2074","2019-05-08",12.29
"2075","2019-05-09",12.41
"2076","2019-05-10",12.44
"2077","2019-05-13",12.22
"2078","2019-05-14",12.27
"2079","2019-05-15",12.5
"2080","2019-05-16",12.25
"2081","2019-05-17",12.11
"2082","2019-05-20",11.94
"2083","2019-05-21",12.1
"2084","2019-05-22",12
"2085","2019-05-23",11.97
"2086","2019-05-24",12
"2087","2019-05-28",11.84
"2088","2019-05-29",11.74
"2089","2019-05-30",11.62
"2090","2019-05-31",11.43
"2091","2019-06-03",11.48
"2092","2019-06-04",11.54
"2093","2019-06-05",11.59
"2094","2019-06-06",11.45
"2095","2019-06-07",11.6
"2096","2019-06-10",11.73
"2097","2019-06-11",11.74
"2098","2019-06-12",11.67
"2099","2019-06-13",11.71
"2100","2019-06-14",11.65
"2101","2019-06-17",11.8
"2102","2019-06-18",11.81
"2103","2019-06-19",11.65
"2104","2019-06-20",11.66
"2105","2019-06-21",11.43
"2106","2019-06-24",11.31
"2107","2019-06-25",11.17
"2108","2019-06-26",11.15
"2109","2019-06-27",11.45
"2110","2019-06-28",11.47
"2111","2019-07-01",11.39
"2112","2019-07-02",11.5
"2113","2019-07-03",11.65
"2114","2019-07-05",11.63
"2115","2019-07-08",11.53
"2116","2019-07-09",11.51
"2117","2019-07-10",11.58
"2118","2019-07-11",11.42
"2119","2019-07-12",11.49
"2120","2019-07-15",11.46
"2121","2019-07-16",11.54
"2122","2019-07-17",11.5
"2123","2019-07-18",11.37
"2124","2019-07-19",11.23
"2125","2019-07-22",11.26
"2126","2019-07-23",11.43
"2127","2019-07-24",11.52
"2128","2019-07-25",11.46
"2129","2019-07-26",11.38
"2130","2019-07-29",11.49
"2131","2019-07-30",11.57
"2132","2019-07-31",11.11
"2133","2019-08-01",11.42
"2134","2019-08-02",11.45
"2135","2019-08-05",11.17
"2136","2019-08-06",11.32
"2137","2019-08-07",11.18
"2138","2019-08-08",11.5
"2139","2019-08-09",11.44
"2140","2019-08-12",11.49
"2141","2019-08-13",11.49
"2142","2019-08-14",11.33
"2143","2019-08-15",11.02
"2144","2019-08-16",11.2
"2145","2019-08-19",11.27
"2146","2019-08-20",11.15
"2147","2019-08-21",11.14
"2148","2019-08-22",11.21
"2149","2019-08-23",10.86
"2150","2019-08-26",10.81
"2151","2019-08-27",10.68
"2152","2019-08-28",11.03
"2153","2019-08-29",11.02
"2154","2019-08-30",11.16
"2155","2019-09-03",11
"2156","2019-09-04",11.09
"2157","2019-09-05",11.3
"2158","2019-09-06",11.34
"2159","2019-09-09",11.58
"2160","2019-09-10",11.65
"2161","2019-09-11",12.13
"2162","2019-09-12",12.04
"2163","2019-09-13",11.95
"2164","2019-09-16",11.98
"2165","2019-09-17",11.93
"2166","2019-09-18",11.84
"2167","2019-09-19",11.82
"2168","2019-09-20",11.71
"2169","2019-09-23",11.55
"2170","2019-09-24",11.59
"2171","2019-09-25",11.75
"2172","2019-09-26",11.69
"2173","2019-09-27",11.61
"2174","2019-09-30",11.6
"2175","2019-10-01",11.44
"2176","2019-10-02",11.4
"2177","2019-10-03",11.45
"2178","2019-10-04",11.43
"2179","2019-10-07",11.44
"2180","2019-10-08",11.36
"2181","2019-10-09",11.38
"2182","2019-10-10",11.62
"2183","2019-10-11",11.93
"2184","2019-10-14",11.88
"2185","2019-10-15",12.05
"2186","2019-10-16",11.81
"2187","2019-10-17",11.75
"2188","2019-10-18",11.74
"2189","2019-10-21",12.16
"2190","2019-10-22",12.13
"2191","2019-10-23",12.28
"2192","2019-10-24",12.2
"2193","2019-10-25",12.13
"2194","2019-10-28",12.15
"2195","2019-10-29",12.07
"2196","2019-10-30",12.21
"2197","2019-10-31",12.26
"2198","2019-11-01",12.36
"2199","2019-11-04",12.53
"2200","2019-11-05",12.5
"2201","2019-11-06",12.1
"2202","2019-11-07",11.91
"2203","2019-11-08",12.04
"2204","2019-11-11",12.11
"2205","2019-11-12",11.97
"2206","2019-11-13",11.93
"2207","2019-11-14",11.95
"2208","2019-11-15",12.01
"2209","2019-11-18",12.06
"2210","2019-11-19",11.81
"2211","2019-11-20",11.78
"2212","2019-11-21",11.73
"2213","2019-11-22",11.76
"2214","2019-11-25",12.06
"2215","2019-11-26",12.11
"2216","2019-11-27",12.22
"2217","2019-11-29",12.12
"2218","2019-12-02",12.11
"2219","2019-12-03",12.09
"2220","2019-12-04",12.05
"2221","2019-12-05",12.08
"2222","2019-12-06",12.24
"2223","2019-12-09",12.26
"2224","2019-12-10",12.21
"2225","2019-12-11",12.07
"2226","2019-12-12",12.05
"2227","2019-12-13",11.95
"2228","2019-12-16",11.96
"2229","2019-12-17",11.98
"2230","2019-12-18",12.14
"2231","2019-12-19",12.15
"2232","2019-12-20",12.3
"2233","2019-12-23",12.17
"2234","2019-12-24",12.21
"2235","2019-12-26",12.29
"2236","2019-12-27",12.28
"2237","2019-12-30",12.32
"2238","2019-12-31",12.34
"2239","2020-01-02",12.24
"2240","2020-01-03",12.23
"2241","2020-01-06",11.93
"2242","2020-01-07",11.84
"2243","2020-01-08",11.95
"2244","2020-01-09",11.89
"2245","2020-01-10",11.76
"2246","2020-01-13",12.11
"2247","2020-01-14",12.09
"2248","2020-01-15",12.15
"2249","2020-01-16",12.16
"2250","2020-01-17",12.11
"2251","2020-01-21",12.08
"2252","2020-01-22",11.99
"2253","2020-01-23",11.95
"2254","2020-01-24",11.67
"2255","2020-01-27",11.54
"2256","2020-01-28",11.62
"2257","2020-01-29",11.52
"2258","2020-01-30",11.4
"2259","2020-01-31",11.09
"2260","2020-02-03",11.23
"2261","2020-02-04",11.41
"2262","2020-02-05",11.64
"2263","2020-02-06",11.71
"2264","2020-02-07",11.65
"2265","2020-02-10",11.65
"2266","2020-02-11",11.74
"2267","2020-02-12",11.95
"2268","2020-02-13",11.57
"2269","2020-02-14",11.49
"2270","2020-02-18",11.49
"2271","2020-02-19",11.31
"2272","2020-02-20",11.33
"2273","2020-02-21",11.32
"2274","2020-02-24",10.75
"2275","2020-02-25",10.1
"2276","2020-02-26",9.86
"2277","2020-02-27",9.27
"2278","2020-02-28",9.27
"2279","2020-03-02",9.35
"2280","2020-03-03",8.82
"2281","2020-03-04",8.95
"2282","2020-03-05",8.28
"2283","2020-03-06",8.47
"2284","2020-03-09",7.17
"2285","2020-03-10",7.32
"2286","2020-03-11",6.52
"2287","2020-03-12",5.73
"2288","2020-03-13",6
"2289","2020-03-16",4.66
"2290","2020-03-17",4.56
"2291","2020-03-18",2.61
"2292","2020-03-19",3.1
"2293","2020-03-20",3.36
"2294","2020-03-23",3.62
"2295","2020-03-24",4.02
"2296","2020-03-25",4.16
"2297","2020-03-26",4.37
"2298","2020-03-27",4.24
"2299","2020-03-30",4.06
"2300","2020-03-31",4.22
"2301","2020-04-01",3.98
"2302","2020-04-02",3.71
"2303","2020-04-03",3.45
"2304","2020-04-06",3.66
"2305","2020-04-07",3.55
"2306","2020-04-08",4.07
"2307","2020-04-09",4.63
"2308","2020-04-13",4.57
"2309","2020-04-14",4.65
"2310","2020-04-15",4.64
"2311","2020-04-16",4.6
"2312","2020-04-17",4.9
"2313","2020-04-20",4.57
"2314","2020-04-21",4.61
"2315","2020-04-22",4.61
"2316","2020-04-23",4.7
"2317","2020-04-24",4.8
"2318","2020-04-27",5.24
"2319","2020-04-28",5.54
"2320","2020-04-29",6.45
"2321","2020-04-30",6.06
"2322","2020-05-01",5.68
"2323","2020-05-04",5.43
"2324","2020-05-05",5.22
"2325","2020-05-06",4.9
"2326","2020-05-07",5.24
"2327","2020-05-08",5.94
"2328","2020-05-11",5.27
"2329","2020-05-12",5.2
"2330","2020-05-13",4.74
"2331","2020-05-14",4.77
"2332","2020-05-15",4.67
"2333","2020-05-18",5.29
"2334","2020-05-19",5.34
"2335","2020-05-20",5.48
"2336","2020-05-21",5.65
"2337","2020-05-22",5.46
"2338","2020-05-26",6.1
"2339","2020-05-27",6.47
"2340","2020-05-28",6.31
"2341","2020-05-29",6.25
"2342","2020-06-01",6.5
"2343","2020-06-02",6.72
"2344","2020-06-03",7.22
"2345","2020-06-04",8.05
"2346","2020-06-05",8.02
"2347","2020-06-08",8.59
"2348","2020-06-09",8.24
"2349","2020-06-10",7.02
"2350","2020-06-11",6.75
"2351","2020-06-12",7.27
"2352","2020-06-15",7.17
"2353","2020-06-16",7.24
"2354","2020-06-17",6.76
"2355","2020-06-18",6.42
"2356","2020-06-19",6.09
"2357","2020-06-22",6.04
"2358","2020-06-23",5.78
"2359","2020-06-24",5.51
"2360","2020-06-25",5.72
"2361","2020-06-26",5.66
"2362","2020-06-29",6.07
"2363","2020-06-30",5.93
"2364","2020-07-01",5.81
"2365","2020-07-02",5.69
"2366","2020-07-06",5.83
"2367","2020-07-07",5.4
"2368","2020-07-08",5.31
"2369","2020-07-09",5.3
"2370","2020-07-10",5.54
"2371","2020-07-13",5.43
"2372","2020-07-14",5.36
"2373","2020-07-15",5.78
"2374","2020-07-16",5.67
"2375","2020-07-17",5.43
"2376","2020-07-20",5.22
"2377","2020-07-21",5.5
"2378","2020-07-22",5.6
"2379","2020-07-23",5.47
"2380","2020-07-24",5.34
"2381","2020-07-27",5.23
"2382","2020-07-28",5.42
"2383","2020-07-29",5.5
"2384","2020-07-30",5.35
"2385","2020-07-31",5.18
"2386","2020-08-03",5.06
"2387","2020-08-04",5.41
"2388","2020-08-05",5.77
"2389","2020-08-06",5.72
"2390","2020-08-07",6.06
"2391","2020-08-10",6.3
"2392","2020-08-11",6.33
"2393","2020-08-12",6.43
"2394","2020-08-13",6.18
"2395","2020-08-14",6.18
"2396","2020-08-17",6.06
"2397","2020-08-18",5.8
"2398","2020-08-19",5.72
"2399","2020-08-20",5.84
"2400","2020-08-21",5.66
"2401","2020-08-24",5.97
"2402","2020-08-25",6.05
"2403","2020-08-26",5.88
"2404","2020-08-27",6.09
"2405","2020-08-28",6.25
"2406","2020-08-31",5.89
"2407","2020-09-01",5.88
"2408","2020-09-02",5.86
"2409","2020-09-03",5.87
"2410","2020-09-04",6.05
"2411","2020-09-08",5.79
"2412","2020-09-09",5.72
"2413","2020-09-10",5.68
"2414","2020-09-11",5.51
"2415","2020-09-14",5.79
"2416","2020-09-15",6
"2417","2020-09-16",6.08
"2418","2020-09-17",5.91
"2419","2020-09-18",5.82
"2420","2020-09-21",5.21
"2421","2020-09-22",5.16
"2422","2020-09-23",4.91
"2423","2020-09-24",4.78
"2424","2020-09-25",4.94
"2425","2020-09-28",5.26
"2426","2020-09-29",5.23
"2427","2020-09-30",5.18
"2428","2020-10-01",5.35
"2429","2020-10-02",5.39
"2430","2020-10-05",5.29
"2431","2020-10-06",5.28
"2432","2020-10-07",5.38
"2433","2020-10-08",5.47
"2434","2020-10-09",5.49
"2435","2020-10-12",5.5
"2436","2020-10-13",5.11
"2437","2020-10-14",5.07
"2438","2020-10-15",5.22
"2439","2020-10-16",5.14
"2440","2020-10-19",5.16
"2441","2020-10-20",5.36
"2442","2020-10-21",5.47
"2443","2020-10-22",5.75
"2444","2020-10-23",5.82
"2445","2020-10-26",5.67
"2446","2020-10-27",5.28
"2447","2020-10-28",5.17
"2448","2020-10-29",5.44
"2449","2020-10-30",5.28
"2450","2020-11-02",5.52
"2451","2020-11-03",5.97
"2452","2020-11-04",5.66
"2453","2020-11-05",5.93
"2454","2020-11-06",5.81
"2455","2020-11-09",8.02
"2456","2020-11-10",8.04
"2457","2020-11-11",7.05
"2458","2020-11-12",6.82
"2459","2020-11-13",7.56
"2460","2020-11-16",7.85
"2461","2020-11-17",8.21
"2462","2020-11-18",8.1
"2463","2020-11-19",8.19
"2464","2020-11-20",8.25
"2465","2020-11-23",8.75
"2466","2020-11-24",9.34
"2467","2020-11-25",9.18
"2468","2020-11-27",9.1
