"","date","QLYS"
"1860","2020-02-21",91.639999
"1861","2020-02-24",88.860001
"1862","2020-02-25",83.919998
"1863","2020-02-26",81.879997
"1864","2020-02-27",77.68
"1865","2020-02-28",80.18
"1866","2020-03-02",82.029999
"1867","2020-03-03",79.949997
"1868","2020-03-04",83.160004
"1869","2020-03-05",82.230003
"1870","2020-03-06",78.870003
"1871","2020-03-09",75.010002
"1872","2020-03-10",77.410004
"1873","2020-03-11",74.400002
"1874","2020-03-12",68
"1875","2020-03-13",71.349998
"1876","2020-03-16",69.550003
"1877","2020-03-17",74.389999
"1878","2020-03-18",76.349998
"1879","2020-03-19",78.839996
"1880","2020-03-20",81.25
"1881","2020-03-23",78.059998
"1882","2020-03-24",81.550003
"1883","2020-03-25",80.879997
"1884","2020-03-26",87.580002
"1885","2020-03-27",84.139999
"1886","2020-03-30",87.660004
"1887","2020-03-31",86.989998
"1888","2020-04-01",82.800003
"1889","2020-04-02",85.540001
"1890","2020-04-03",87.889999
"1891","2020-04-06",91.129997
"1892","2020-04-07",89.43
"1893","2020-04-08",95.5
"1894","2020-04-09",100.699997
"1895","2020-04-13",104.610001
"1896","2020-04-14",107.239998
"1897","2020-04-15",105.5
"1898","2020-04-16",105.809998
"1899","2020-04-17",106.129997
"1900","2020-04-20",107.839996
"1901","2020-04-21",106.919998
"1902","2020-04-22",107.550003
"1903","2020-04-23",106.120003
"1904","2020-04-24",109.260002
"1905","2020-04-27",108.309998
"1906","2020-04-28",104.800003
"1907","2020-04-29",104.839996
"1908","2020-04-30",105.440002
"1909","2020-05-01",99.860001
"1910","2020-05-04",101.239998
"1911","2020-05-05",102.580002
"1912","2020-05-06",105.410004
"1913","2020-05-07",111.25
"1914","2020-05-08",104.400002
"1915","2020-05-11",106.519997
"1916","2020-05-12",104.809998
"1917","2020-05-13",101.769997
"1918","2020-05-14",104.589996
"1919","2020-05-15",105.809998
"1920","2020-05-18",108.75
"1921","2020-05-19",109.360001
"1922","2020-05-20",111.419998
"1923","2020-05-21",109.599998
"1924","2020-05-22",112
"1925","2020-05-26",117.32
"1926","2020-05-27",112.790001
"1927","2020-05-28",111.660004
"1928","2020-05-29",115.32
"1929","2020-06-01",117.93
"1930","2020-06-02",113.839996
"1931","2020-06-03",114.290001
"1932","2020-06-04",110.910004
"1933","2020-06-05",108.540001
"1934","2020-06-08",108.010002
"1935","2020-06-09",107.379997
"1936","2020-06-10",108.010002
"1937","2020-06-11",102.279999
"1938","2020-06-12",103.110001
"1939","2020-06-15",101.610001
"1940","2020-06-16",102.599998
"1941","2020-06-17",103.199997
"1942","2020-06-18",101.160004
"1943","2020-06-19",100.400002
"1944","2020-06-22",103.169998
"1945","2020-06-23",103.190002
"1946","2020-06-24",102.43
"1947","2020-06-25",102.790001
"1948","2020-06-26",100.870003
"1949","2020-06-29",100.830002
"1950","2020-06-30",104.019997
"1951","2020-07-01",104.010002
"1952","2020-07-02",104.709999
"1953","2020-07-06",106.830002
"1954","2020-07-07",105.949997
"1955","2020-07-08",107.279999
"1956","2020-07-09",109.489998
"1957","2020-07-10",110.010002
"1958","2020-07-13",106.93
"1959","2020-07-14",109.059998
"1960","2020-07-15",109.739998
"1961","2020-07-16",106.230003
"1962","2020-07-17",108.489998
"1963","2020-07-20",113.5
"1964","2020-07-21",112.849998
"1965","2020-07-22",112.150002
"1966","2020-07-23",111.57
"1967","2020-07-24",110.279999
"1968","2020-07-27",113.5
"1969","2020-07-28",114.709999
"1970","2020-07-29",121.650002
"1971","2020-07-30",122.43
"1972","2020-07-31",123.480003
"1973","2020-08-03",123.510002
"1974","2020-08-04",124.019997
"1975","2020-08-05",124.110001
"1976","2020-08-06",123.519997
"1977","2020-08-07",120.389999
"1978","2020-08-10",112.870003
"1979","2020-08-11",104.760002
"1980","2020-08-12",100.949997
"1981","2020-08-13",103.730003
"1982","2020-08-14",102.970001
"1983","2020-08-17",104.690002
"1984","2020-08-18",107.239998
"1985","2020-08-19",107.589996
"1986","2020-08-20",108.540001
"1987","2020-08-21",106.129997
"1988","2020-08-24",107.120003
"1989","2020-08-25",107.059998
"1990","2020-08-26",108.400002
"1991","2020-08-27",106.720001
"1992","2020-08-28",106.489998
"1993","2020-08-31",106.139999
"1994","2020-09-01",108.419998
"1995","2020-09-02",110.989998
"1996","2020-09-03",102.360001
"1997","2020-09-04",100.269997
"1998","2020-09-08",98.669998
"1999","2020-09-09",103.489998
"2000","2020-09-10",98.889999
"2001","2020-09-11",96.230003
"2002","2020-09-14",97.690002
"2003","2020-09-15",98.449997
"2004","2020-09-16",94.870003
"2005","2020-09-17",93.870003
"2006","2020-09-18",93.839996
"2007","2020-09-21",96.110001
"2008","2020-09-22",97.199997
"2009","2020-09-23",97.110001
"2010","2020-09-24",97.540001
"2011","2020-09-25",99.190002
"2012","2020-09-28",100.510002
"2013","2020-09-29",99.459999
"2014","2020-09-30",98.010002
"2015","2020-10-01",97.559998
"2016","2020-10-02",96.129997
"2017","2020-10-05",98.339996
"2018","2020-10-06",96.910004
"2019","2020-10-07",98.900002
"2020","2020-10-08",99.019997
"2021","2020-10-09",99.900002
"2022","2020-10-12",102.330002
"2023","2020-10-13",104.339996
"2024","2020-10-14",101.639999
"2025","2020-10-15",101.75
"2026","2020-10-16",101.620003
"2027","2020-10-19",100.370003
"2028","2020-10-20",98.760002
"2029","2020-10-21",98.480003
"2030","2020-10-22",96.730003
"2031","2020-10-23",97.669998
"2032","2020-10-26",96.019997
"2033","2020-10-27",96.029999
"2034","2020-10-28",91.68
"2035","2020-10-29",91.110001
"2036","2020-10-30",87.849998
"2037","2020-11-02",89.870003
"2038","2020-11-03",90.660004
"2039","2020-11-04",94.739998
"2040","2020-11-05",94.129997
"2041","2020-11-06",91.989998
"2042","2020-11-09",91.550003
"2043","2020-11-10",91.919998
"2044","2020-11-11",91.629997
"2045","2020-11-12",90.470001
"2046","2020-11-13",92.800003
"2047","2020-11-16",91.010002
"2048","2020-11-17",91.410004
"2049","2020-11-18",89.169998
"2050","2020-11-19",89.879997
"2051","2020-11-20",91.330002
"2052","2020-11-23",90.709999
"2053","2020-11-24",91.279999
"2054","2020-11-25",91.879997
"2055","2020-11-27",93.709999
