"","date","ATHX"
"1941","2015-02-25",2.52
"1942","2015-02-26",2.57
"1943","2015-02-27",2.59
"1944","2015-03-02",2.95
"1945","2015-03-03",2.91
"1946","2015-03-04",2.97
"1947","2015-03-05",2.88
"1948","2015-03-06",2.98
"1949","2015-03-09",2.91
"1950","2015-03-10",2.87
"1951","2015-03-11",2.87
"1952","2015-03-12",2.86
"1953","2015-03-13",2.82
"1954","2015-03-16",2.98
"1955","2015-03-17",3.07
"1956","2015-03-18",3.09
"1957","2015-03-19",3.17
"1958","2015-03-20",3.2
"1959","2015-03-23",3.27
"1960","2015-03-24",3.24
"1961","2015-03-25",2.87
"1962","2015-03-26",2.87
"1963","2015-03-27",2.92
"1964","2015-03-30",2.86
"1965","2015-03-31",2.88
"1966","2015-04-01",2.84
"1967","2015-04-02",2.79
"1968","2015-04-06",2.83
"1969","2015-04-07",2.85
"1970","2015-04-08",3.12
"1971","2015-04-09",3
"1972","2015-04-10",3.03
"1973","2015-04-13",3.05
"1974","2015-04-14",2.98
"1975","2015-04-15",2.63
"1976","2015-04-16",2.18
"1977","2015-04-17",1.4
"1978","2015-04-20",1.35
"1979","2015-04-21",1.33
"1980","2015-04-22",1.34
"1981","2015-04-23",1.32
"1982","2015-04-24",1.29
"1983","2015-04-27",1.23
"1984","2015-04-28",1.29
"1985","2015-04-29",1.27
"1986","2015-04-30",1.2
"1987","2015-05-01",1.16
"1988","2015-05-04",1.23
"1989","2015-05-05",1.28
"1990","2015-05-06",1.2
"1991","2015-05-07",1.19
"1992","2015-05-08",1.31
"1993","2015-05-11",1.39
"1994","2015-05-12",1.35
"1995","2015-05-13",1.3
"1996","2015-05-14",1.28
"1997","2015-05-15",1.27
"1998","2015-05-18",1.33
"1999","2015-05-19",1.4
"2000","2015-05-20",1.37
"2001","2015-05-21",1.37
"2002","2015-05-22",1.34
"2003","2015-05-26",1.36
"2004","2015-05-27",1.35
"2005","2015-05-28",1.33
"2006","2015-05-29",1.31
"2007","2015-06-01",1.32
"2008","2015-06-02",1.31
"2009","2015-06-03",1.3
"2010","2015-06-04",1.26
"2011","2015-06-05",1.28
"2012","2015-06-08",1.27
"2013","2015-06-09",1.26
"2014","2015-06-10",1.22
"2015","2015-06-11",1.24
"2016","2015-06-12",1.24
"2017","2015-06-15",1.2
"2018","2015-06-16",1.24
"2019","2015-06-17",1.22
"2020","2015-06-18",1.21
"2021","2015-06-19",1.2
"2022","2015-06-22",1.19
"2023","2015-06-23",1.25
"2024","2015-06-24",1.28
"2025","2015-06-25",1.27
"2026","2015-06-26",1.26
"2027","2015-06-29",1.18
"2028","2015-06-30",1.21
"2029","2015-07-01",1.21
"2030","2015-07-02",1.22
"2031","2015-07-06",1.19
"2032","2015-07-07",1.16
"2033","2015-07-08",1.15
"2034","2015-07-09",1.15
"2035","2015-07-10",1.14
"2036","2015-07-13",1.17
"2037","2015-07-14",1.22
"2038","2015-07-15",1.23
"2039","2015-07-16",1.26
"2040","2015-07-17",1.25
"2041","2015-07-20",1.15
"2042","2015-07-21",1.15
"2043","2015-07-22",1.16
"2044","2015-07-23",1.13
"2045","2015-07-24",1.11
"2046","2015-07-27",1.09
"2047","2015-07-28",1.11
"2048","2015-07-29",1.1
"2049","2015-07-30",1.07
"2050","2015-07-31",1.05
"2051","2015-08-03",1.07
"2052","2015-08-04",1.07
"2053","2015-08-05",1.04
"2054","2015-08-06",1.02
"2055","2015-08-07",1.11
"2056","2015-08-10",1.17
"2057","2015-08-11",1.18
"2058","2015-08-12",1.22
"2059","2015-08-13",1.19
"2060","2015-08-14",1.19
"2061","2015-08-17",1.17
"2062","2015-08-18",1.2
"2063","2015-08-19",1.2
"2064","2015-08-20",1.17
"2065","2015-08-21",1.17
"2066","2015-08-24",1.13
"2067","2015-08-25",1.07
"2068","2015-08-26",1.11
"2069","2015-08-27",1.14
"2070","2015-08-28",1.15
"2071","2015-08-31",1.13
"2072","2015-09-01",1.13
"2073","2015-09-02",1.13
"2074","2015-09-03",1.13
"2075","2015-09-04",1.14
"2076","2015-09-08",1.18
"2077","2015-09-09",1.18
"2078","2015-09-10",1.22
"2079","2015-09-11",1.2
"2080","2015-09-14",1.2
"2081","2015-09-15",1.22
"2082","2015-09-16",1.26
"2083","2015-09-17",1.45
"2084","2015-09-18",1.35
"2085","2015-09-21",1.34
"2086","2015-09-22",1.35
"2087","2015-09-23",1.31
"2088","2015-09-24",1.3
"2089","2015-09-25",1.22
"2090","2015-09-28",1.13
"2091","2015-09-29",1.13
"2092","2015-09-30",1.1
"2093","2015-10-01",1.07
"2094","2015-10-02",1.08
"2095","2015-10-05",1.13
"2096","2015-10-06",1.09
"2097","2015-10-07",1.13
"2098","2015-10-08",1.15
"2099","2015-10-09",1.14
"2100","2015-10-12",1.13
"2101","2015-10-13",1.14
"2102","2015-10-14",1.12
"2103","2015-10-15",1.15
"2104","2015-10-16",1.12
"2105","2015-10-19",1.12
"2106","2015-10-20",1.1
"2107","2015-10-21",1.02
"2108","2015-10-22",1.05
"2109","2015-10-23",1.07
"2110","2015-10-26",1.08
"2111","2015-10-27",1.03
"2112","2015-10-28",1.02
"2113","2015-10-29",1.01
"2114","2015-10-30",1
"2115","2015-11-02",1.05
"2116","2015-11-03",1.04
"2117","2015-11-04",1.05
"2118","2015-11-05",1.08
"2119","2015-11-06",0.99
"2120","2015-11-09",1.04
"2121","2015-11-10",1.02
"2122","2015-11-11",1.06
"2123","2015-11-12",1.04
"2124","2015-11-13",1.05
"2125","2015-11-16",1.02
"2126","2015-11-17",1.03
"2127","2015-11-18",1.01
"2128","2015-11-19",1.03
"2129","2015-11-20",1.05
"2130","2015-11-23",1.07
"2131","2015-11-24",1.07
"2132","2015-11-25",1.05
"2133","2015-11-27",1.05
"2134","2015-11-30",1.1
"2135","2015-12-01",1.07
"2136","2015-12-02",1.05
"2137","2015-12-03",1.04
"2138","2015-12-04",1.1
"2139","2015-12-07",1.07
"2140","2015-12-08",1.07
"2141","2015-12-09",1.06
"2142","2015-12-10",1.07
"2143","2015-12-11",1.02
"2144","2015-12-14",1
"2145","2015-12-15",1
"2146","2015-12-16",0.99
"2147","2015-12-17",1.03
"2148","2015-12-18",1.03
"2149","2015-12-21",1.01
"2150","2015-12-22",1.08
"2151","2015-12-23",1.12
"2152","2015-12-24",1.04
"2153","2015-12-28",1.06
"2154","2015-12-29",1.04
"2155","2015-12-30",1.04
"2156","2015-12-31",1.03
"2157","2016-01-04",1.01
"2158","2016-01-05",1.01
"2159","2016-01-06",1
"2160","2016-01-07",1.03
"2161","2016-01-08",1.25
"2162","2016-01-11",1.27
"2163","2016-01-12",1.22
"2164","2016-01-13",1.06
"2165","2016-01-14",1.16
"2166","2016-01-15",1.13
"2167","2016-01-19",1.1
"2168","2016-01-20",1.16
"2169","2016-01-21",1.18
"2170","2016-01-22",1.23
"2171","2016-01-25",1.18
"2172","2016-01-26",1.2
"2173","2016-01-27",1.14
"2174","2016-01-28",1.15
"2175","2016-01-29",1.16
"2176","2016-02-01",1.22
"2177","2016-02-02",1.24
"2178","2016-02-03",1.27
"2179","2016-02-04",1.24
"2180","2016-02-05",1.23
"2181","2016-02-08",1.16
"2182","2016-02-09",1.18
"2183","2016-02-10",1.21
"2184","2016-02-11",1.23
"2185","2016-02-12",1.24
"2186","2016-02-16",1.34
"2187","2016-02-17",1.45
"2188","2016-02-18",1.69
"2189","2016-02-19",1.6
"2190","2016-02-22",1.78
"2191","2016-02-23",1.73
"2192","2016-02-24",1.83
"2193","2016-02-25",1.96
"2194","2016-02-26",1.74
"2195","2016-02-29",1.78
"2196","2016-03-01",1.87
"2197","2016-03-02",1.89
"2198","2016-03-03",1.78
"2199","2016-03-04",1.78
"2200","2016-03-07",1.84
"2201","2016-03-08",1.85
"2202","2016-03-09",1.87
"2203","2016-03-10",1.83
"2204","2016-03-11",2.18
"2205","2016-03-14",2.33
"2206","2016-03-15",2.33
"2207","2016-03-16",2.37
"2208","2016-03-17",2.47
"2209","2016-03-18",2.43
"2210","2016-03-21",2.4
"2211","2016-03-22",2.65
"2212","2016-03-23",2.51
"2213","2016-03-24",2.63
"2214","2016-03-28",2.33
"2215","2016-03-29",2.42
"2216","2016-03-30",2.23
"2217","2016-03-31",2.25
"2218","2016-04-01",2.26
"2219","2016-04-04",2.34
"2220","2016-04-05",2.3
"2221","2016-04-06",2.3
"2222","2016-04-07",2.27
"2223","2016-04-08",2.27
"2224","2016-04-11",2.19
"2225","2016-04-12",2.1
"2226","2016-04-13",2.37
"2227","2016-04-14",2.49
"2228","2016-04-15",2.42
"2229","2016-04-18",2.36
"2230","2016-04-19",2.32
"2231","2016-04-20",2.33
"2232","2016-04-21",2.41
"2233","2016-04-22",2.37
"2234","2016-04-25",2.35
"2235","2016-04-26",2.4
"2236","2016-04-27",2.37
"2237","2016-04-28",2.25
"2238","2016-04-29",2.31
"2239","2016-05-02",2.33
"2240","2016-05-03",2.33
"2241","2016-05-04",2.32
"2242","2016-05-05",2.22
"2243","2016-05-06",2.24
"2244","2016-05-09",2.31
"2245","2016-05-10",2.32
"2246","2016-05-11",2.29
"2247","2016-05-12",2.23
"2248","2016-05-13",2.18
"2249","2016-05-16",2.18
"2250","2016-05-17",2.16
"2251","2016-05-18",2.19
"2252","2016-05-19",2.18
"2253","2016-05-20",2.23
"2254","2016-05-23",2.25
"2255","2016-05-24",2.28
"2256","2016-05-25",2.29
"2257","2016-05-26",2.29
"2258","2016-05-27",2.29
"2259","2016-05-31",2.3
"2260","2016-06-01",2.35
"2261","2016-06-02",2.38
"2262","2016-06-03",2.5
"2263","2016-06-06",2.39
"2264","2016-06-07",2.48
"2265","2016-06-08",2.39
"2266","2016-06-09",2.35
"2267","2016-06-10",2.38
"2268","2016-06-13",2.26
"2269","2016-06-14",2.21
"2270","2016-06-15",2.2
"2271","2016-06-16",2.19
"2272","2016-06-17",2.16
"2273","2016-06-20",2.19
"2274","2016-06-21",2.16
"2275","2016-06-22",1.95
"2276","2016-06-23",2
"2277","2016-06-24",1.97
"2278","2016-06-27",1.96
"2279","2016-06-28",2.08
"2280","2016-06-29",2.12
"2281","2016-06-30",2.17
"2282","2016-07-01",2.22
"2283","2016-07-05",2.28
"2284","2016-07-06",2.27
"2285","2016-07-07",2.24
"2286","2016-07-08",2.29
"2287","2016-07-11",2.32
"2288","2016-07-12",2.32
"2289","2016-07-13",2.26
"2290","2016-07-14",2.21
"2291","2016-07-15",2.26
"2292","2016-07-18",2.24
"2293","2016-07-19",2.22
"2294","2016-07-20",2.18
"2295","2016-07-21",2.12
"2296","2016-07-22",2.15
"2297","2016-07-25",2.15
"2298","2016-07-26",2.17
"2299","2016-07-27",2.18
"2300","2016-07-28",2.2
"2301","2016-07-29",2.22
"2302","2016-08-01",2.17
"2303","2016-08-02",2.12
"2304","2016-08-03",2.12
"2305","2016-08-04",2.09
"2306","2016-08-05",2.14
"2307","2016-08-08",2.08
"2308","2016-08-09",2.1
"2309","2016-08-10",1.96
"2310","2016-08-11",1.96
"2311","2016-08-12",1.95
"2312","2016-08-15",2.02
"2313","2016-08-16",1.98
"2314","2016-08-17",1.95
"2315","2016-08-18",2.02
"2316","2016-08-19",2.01
"2317","2016-08-22",2.01
"2318","2016-08-23",1.98
"2319","2016-08-24",1.94
"2320","2016-08-25",1.96
"2321","2016-08-26",1.92
"2322","2016-08-29",1.96
"2323","2016-08-30",1.94
"2324","2016-08-31",1.91
"2325","2016-09-01",1.94
"2326","2016-09-02",1.91
"2327","2016-09-06",1.93
"2328","2016-09-07",1.95
"2329","2016-09-08",1.95
"2330","2016-09-09",1.91
"2331","2016-09-12",2.01
"2332","2016-09-13",1.95
"2333","2016-09-14",1.95
"2334","2016-09-15",1.98
"2335","2016-09-16",1.97
"2336","2016-09-19",1.97
"2337","2016-09-20",1.98
"2338","2016-09-21",1.97
"2339","2016-09-22",2
"2340","2016-09-23",2.02
"2341","2016-09-26",1.96
"2342","2016-09-27",1.96
"2343","2016-09-28",2.06
"2344","2016-09-29",2.07
"2345","2016-09-30",2.13
"2346","2016-10-03",2.06
"2347","2016-10-04",2.05
"2348","2016-10-05",2.09
"2349","2016-10-06",2.18
"2350","2016-10-07",2.2
"2351","2016-10-10",2.24
"2352","2016-10-11",2.12
"2353","2016-10-12",2.1
"2354","2016-10-13",2.1
"2355","2016-10-14",2.04
"2356","2016-10-17",1.97
"2357","2016-10-18",2.01
"2358","2016-10-19",2.01
"2359","2016-10-20",2.05
"2360","2016-10-21",1.96
"2361","2016-10-24",1.96
"2362","2016-10-25",1.94
"2363","2016-10-26",1.93
"2364","2016-10-27",1.9
"2365","2016-10-28",1.89
"2366","2016-10-31",1.81
"2367","2016-11-01",1.7
"2368","2016-11-02",1.52
"2369","2016-11-03",1.57
"2370","2016-11-04",1.54
"2371","2016-11-07",1.6
"2372","2016-11-08",1.56
"2373","2016-11-09",1.66
"2374","2016-11-10",1.61
"2375","2016-11-11",1.7
"2376","2016-11-14",1.71
"2377","2016-11-15",1.68
"2378","2016-11-16",1.64
"2379","2016-11-17",1.67
"2380","2016-11-18",1.81
"2381","2016-11-21",1.81
"2382","2016-11-22",1.74
"2383","2016-11-23",1.75
"2384","2016-11-25",1.77
"2385","2016-11-28",1.68
"2386","2016-11-29",1.66
"2387","2016-11-30",1.65
"2388","2016-12-01",1.56
"2389","2016-12-02",1.56
"2390","2016-12-05",1.61
"2391","2016-12-06",1.61
"2392","2016-12-07",1.59
"2393","2016-12-08",1.6
"2394","2016-12-09",1.61
"2395","2016-12-12",1.58
"2396","2016-12-13",1.59
"2397","2016-12-14",1.6
"2398","2016-12-15",1.59
"2399","2016-12-16",1.59
"2400","2016-12-19",1.58
"2401","2016-12-20",1.63
"2402","2016-12-21",1.58
"2403","2016-12-22",1.54
"2404","2016-12-23",1.58
"2405","2016-12-27",1.6
"2406","2016-12-28",1.55
"2407","2016-12-29",1.5
"2408","2016-12-30",1.53
"2409","2017-01-03",1.54
"2410","2017-01-04",1.53
"2411","2017-01-05",1.52
"2412","2017-01-06",1.52
"2413","2017-01-09",1.53
"2414","2017-01-10",1.54
"2415","2017-01-11",1.52
"2416","2017-01-12",1.5
"2417","2017-01-13",1.51
"2418","2017-01-17",1.5
"2419","2017-01-18",1.45
"2420","2017-01-19",1.42
"2421","2017-01-20",1.44
"2422","2017-01-23",1.41
"2423","2017-01-24",1.43
"2424","2017-01-25",1.52
"2425","2017-01-26",1.52
"2426","2017-01-27",1.12
"2427","2017-01-30",1.14
"2428","2017-01-31",1.09
"2429","2017-02-01",1.13
"2430","2017-02-02",1.12
"2431","2017-02-03",1.15
"2432","2017-02-06",1.16
"2433","2017-02-07",1.16
"2434","2017-02-08",1.14
"2435","2017-02-09",1.21
"2436","2017-02-10",1.19
"2437","2017-02-13",1.2
"2438","2017-02-14",1.2
"2439","2017-02-15",1.2
"2440","2017-02-16",1.18
"2441","2017-02-17",1.17
"2442","2017-02-21",1.17
"2443","2017-02-22",1.13
"2444","2017-02-23",1.18
"2445","2017-02-24",1.18
"2446","2017-02-27",1.2
"2447","2017-02-28",1.2
"2448","2017-03-01",1.21
"2449","2017-03-02",1.17
"2450","2017-03-03",1.17
"2451","2017-03-06",1.17
"2452","2017-03-07",1.17
"2453","2017-03-08",1.19
"2454","2017-03-09",1.18
"2455","2017-03-10",1.15
"2456","2017-03-13",1.14
"2457","2017-03-14",1.13
"2458","2017-03-15",1.16
"2459","2017-03-16",1.15
"2460","2017-03-17",1.15
"2461","2017-03-20",1.14
"2462","2017-03-21",1.16
"2463","2017-03-22",1.14
"2464","2017-03-23",1.13
"2465","2017-03-24",1.14
"2466","2017-03-27",1.17
"2467","2017-03-28",1.18
"2468","2017-03-29",1.44
"2469","2017-03-30",1.9
"2470","2017-03-31",1.71
"2471","2017-04-03",1.76
"2472","2017-04-04",1.7
"2473","2017-04-05",1.54
"2474","2017-04-06",1.56
"2475","2017-04-07",1.48
"2476","2017-04-10",1.41
"2477","2017-04-11",1.49
"2478","2017-04-12",1.44
"2479","2017-04-13",1.51
"2480","2017-04-17",1.49
"2481","2017-04-18",1.47
"2482","2017-04-19",1.51
"2483","2017-04-20",1.49
"2484","2017-04-21",1.47
"2485","2017-04-24",1.5
"2486","2017-04-25",1.5
"2487","2017-04-26",1.51
"2488","2017-04-27",1.5
"2489","2017-04-28",1.48
"2490","2017-05-01",1.51
"2491","2017-05-02",1.47
"2492","2017-05-03",1.46
"2493","2017-05-04",1.46
"2494","2017-05-05",1.4
"2495","2017-05-08",1.43
"2496","2017-05-09",1.39
"2497","2017-05-10",1.44
"2498","2017-05-11",1.43
"2499","2017-05-12",1.52
"2500","2017-05-15",1.48
"2501","2017-05-16",1.5
"2502","2017-05-17",1.46
"2503","2017-05-18",1.44
"2504","2017-05-19",1.48
"2505","2017-05-22",1.46
"2506","2017-05-23",1.45
"2507","2017-05-24",1.45
"2508","2017-05-25",1.44
"2509","2017-05-26",1.42
"2510","2017-05-30",1.42
"2511","2017-05-31",1.4
"2512","2017-06-01",1.42
"2513","2017-06-02",1.48
"2514","2017-06-05",1.49
"2515","2017-06-06",1.47
"2516","2017-06-07",1.46
"2517","2017-06-08",1.42
"2518","2017-06-09",1.46
"2519","2017-06-12",1.47
"2520","2017-06-13",1.5
"2521","2017-06-14",1.5
"2522","2017-06-15",1.46
"2523","2017-06-16",1.42
"2524","2017-06-19",1.48
"2525","2017-06-20",1.5
"2526","2017-06-21",1.68
"2527","2017-06-22",1.58
"2528","2017-06-23",1.55
"2529","2017-06-26",1.57
"2530","2017-06-27",1.54
"2531","2017-06-28",1.56
"2532","2017-06-29",1.51
"2533","2017-06-30",1.51
"2534","2017-07-03",1.57
"2535","2017-07-05",1.62
"2536","2017-07-06",1.72
"2537","2017-07-07",1.75
"2538","2017-07-10",1.67
"2539","2017-07-11",1.65
"2540","2017-07-12",1.67
"2541","2017-07-13",1.65
"2542","2017-07-14",1.65
"2543","2017-07-17",1.62
"2544","2017-07-18",1.62
"2545","2017-07-19",1.63
"2546","2017-07-20",1.63
"2547","2017-07-21",1.64
"2548","2017-07-24",1.65
"2549","2017-07-25",1.63
"2550","2017-07-26",1.62
"2551","2017-07-27",1.57
"2552","2017-07-28",1.57
"2553","2017-07-31",1.49
"2554","2017-08-01",1.49
"2555","2017-08-02",1.46
"2556","2017-08-03",1.46
"2557","2017-08-04",1.47
"2558","2017-08-07",1.56
"2559","2017-08-08",1.52
"2560","2017-08-09",1.5
"2561","2017-08-10",1.53
"2562","2017-08-11",1.56
"2563","2017-08-14",1.65
"2564","2017-08-15",1.69
"2565","2017-08-16",1.65
"2566","2017-08-17",1.65
"2567","2017-08-18",1.67
"2568","2017-08-21",1.67
"2569","2017-08-22",1.63
"2570","2017-08-23",1.63
"2571","2017-08-24",1.63
"2572","2017-08-25",1.63
"2573","2017-08-28",1.7
"2574","2017-08-29",1.7
"2575","2017-08-30",1.74
"2576","2017-08-31",1.75
"2577","2017-09-01",1.75
"2578","2017-09-05",1.86
"2579","2017-09-06",2.05
"2580","2017-09-07",2.07
"2581","2017-09-08",2.09
"2582","2017-09-11",2.03
"2583","2017-09-12",1.99
"2584","2017-09-13",2.01
"2585","2017-09-14",2.15
"2586","2017-09-15",2.22
"2587","2017-09-18",2.38
"2588","2017-09-19",2.55
"2589","2017-09-20",2.43
"2590","2017-09-21",2.47
"2591","2017-09-22",2.55
"2592","2017-09-25",2.49
"2593","2017-09-26",2.45
"2594","2017-09-27",2.2
"2595","2017-09-28",2.13
"2596","2017-09-29",2.06
"2597","2017-10-02",2.19
"2598","2017-10-03",2.18
"2599","2017-10-04",2.14
"2600","2017-10-05",2.45
"2601","2017-10-06",2.42
"2602","2017-10-09",2.42
"2603","2017-10-10",2.23
"2604","2017-10-11",2.39
"2605","2017-10-12",2.25
"2606","2017-10-13",2.17
"2607","2017-10-16",2.1
"2608","2017-10-17",2.05
"2609","2017-10-18",1.95
"2610","2017-10-19",1.84
"2611","2017-10-20",1.99
"2612","2017-10-23",1.99
"2613","2017-10-24",1.96
"2614","2017-10-25",1.88
"2615","2017-10-26",1.84
"2616","2017-10-27",1.91
"2617","2017-10-30",1.86
"2618","2017-10-31",1.84
"2619","2017-11-01",1.79
"2620","2017-11-02",1.83
"2621","2017-11-03",1.89
"2622","2017-11-06",1.9
"2623","2017-11-07",1.88
"2624","2017-11-08",1.8
"2625","2017-11-09",1.86
"2626","2017-11-10",1.87
"2627","2017-11-13",1.86
"2628","2017-11-14",1.8
"2629","2017-11-15",1.78
"2630","2017-11-16",1.84
"2631","2017-11-17",1.84
"2632","2017-11-20",1.81
"2633","2017-11-21",1.86
"2634","2017-11-22",2
"2635","2017-11-24",2.05
"2636","2017-11-27",2
"2637","2017-11-28",2.03
"2638","2017-11-29",1.93
"2639","2017-11-30",1.95
"2640","2017-12-01",1.96
"2641","2017-12-04",1.93
"2642","2017-12-05",1.85
"2643","2017-12-06",1.85
"2644","2017-12-07",1.86
"2645","2017-12-08",1.78
"2646","2017-12-11",1.67
"2647","2017-12-12",1.65
"2648","2017-12-13",1.7
"2649","2017-12-14",1.67
"2650","2017-12-15",1.67
"2651","2017-12-18",1.79
"2652","2017-12-19",1.86
"2653","2017-12-20",1.81
"2654","2017-12-21",1.87
"2655","2017-12-22",1.91
"2656","2017-12-26",1.94
"2657","2017-12-27",1.87
"2658","2017-12-28",1.87
"2659","2017-12-29",1.81
"2660","2018-01-02",1.81
"2661","2018-01-03",1.82
"2662","2018-01-04",1.85
"2663","2018-01-05",1.91
"2664","2018-01-08",2.03
"2665","2018-01-09",1.95
"2666","2018-01-10",1.93
"2667","2018-01-11",1.96
"2668","2018-01-12",1.95
"2669","2018-01-16",1.97
"2670","2018-01-17",1.9
"2671","2018-01-18",1.88
"2672","2018-01-19",1.92
"2673","2018-01-22",1.93
"2674","2018-01-23",1.94
"2675","2018-01-24",1.87
"2676","2018-01-25",1.84
"2677","2018-01-26",1.87
"2678","2018-01-29",1.81
"2679","2018-01-30",1.79
"2680","2018-01-31",1.75
"2681","2018-02-01",1.76
"2682","2018-02-02",1.73
"2683","2018-02-05",1.66
"2684","2018-02-06",1.71
"2685","2018-02-07",1.69
"2686","2018-02-08",1.64
"2687","2018-02-09",1.64
"2688","2018-02-12",1.64
"2689","2018-02-13",1.61
"2690","2018-02-14",1.41
"2691","2018-02-15",1.46
"2692","2018-02-16",1.44
"2693","2018-02-20",1.38
"2694","2018-02-21",1.39
"2695","2018-02-22",1.38
"2696","2018-02-23",1.4
"2697","2018-02-26",1.38
"2698","2018-02-27",1.44
"2699","2018-02-28",1.37
"2700","2018-03-01",1.34
"2701","2018-03-02",1.36
"2702","2018-03-05",1.52
"2703","2018-03-06",1.53
"2704","2018-03-07",1.61
"2705","2018-03-08",1.53
"2706","2018-03-09",1.56
"2707","2018-03-12",1.56
"2708","2018-03-13",1.84
"2709","2018-03-14",1.92
"2710","2018-03-15",1.83
"2711","2018-03-16",1.86
"2712","2018-03-19",1.89
"2713","2018-03-20",1.9
"2714","2018-03-21",1.98
"2715","2018-03-22",1.94
"2716","2018-03-23",1.88
"2717","2018-03-26",1.92
"2718","2018-03-27",1.86
"2719","2018-03-28",1.83
"2720","2018-03-29",1.83
"2721","2018-04-02",1.78
"2722","2018-04-03",1.76
"2723","2018-04-04",1.91
"2724","2018-04-05",1.92
"2725","2018-04-06",1.81
"2726","2018-04-09",1.85
"2727","2018-04-10",1.92
"2728","2018-04-11",1.9
"2729","2018-04-12",1.95
"2730","2018-04-13",1.96
"2731","2018-04-16",1.94
"2732","2018-04-17",1.97
"2733","2018-04-18",2.02
"2734","2018-04-19",2.02
"2735","2018-04-20",2.02
"2736","2018-04-23",2.09
"2737","2018-04-24",2.06
"2738","2018-04-25",2.01
"2739","2018-04-26",1.99
"2740","2018-04-27",2.07
"2741","2018-04-30",2.01
"2742","2018-05-01",2.03
"2743","2018-05-02",2.06
"2744","2018-05-03",2.02
"2745","2018-05-04",2.08
"2746","2018-05-07",2.07
"2747","2018-05-08",2.08
"2748","2018-05-09",2.09
"2749","2018-05-10",2.1
"2750","2018-05-11",2.08
"2751","2018-05-14",2.21
"2752","2018-05-15",2.24
"2753","2018-05-16",2.41
"2754","2018-05-17",2.43
"2755","2018-05-18",2.45
"2756","2018-05-21",2.53
"2757","2018-05-22",2.47
"2758","2018-05-23",2.37
"2759","2018-05-24",2.45
"2760","2018-05-25",2.47
"2761","2018-05-29",2.46
"2762","2018-05-30",2.46
"2763","2018-05-31",2.44
"2764","2018-06-01",2.52
"2765","2018-06-04",2.71
"2766","2018-06-05",2.79
"2767","2018-06-06",2.79
"2768","2018-06-07",2.73
"2769","2018-06-08",2.74
"2770","2018-06-11",2.44
"2771","2018-06-12",2.46
"2772","2018-06-13",2.34
"2773","2018-06-14",2.33
"2774","2018-06-15",2.32
"2775","2018-06-18",2.31
"2776","2018-06-19",2.06
"2777","2018-06-20",2.02
"2778","2018-06-21",1.96
"2779","2018-06-22",2.04
"2780","2018-06-25",2.01
"2781","2018-06-26",2
"2782","2018-06-27",1.97
"2783","2018-06-28",1.94
"2784","2018-06-29",1.97
"2785","2018-07-02",1.9
"2786","2018-07-03",1.95
"2787","2018-07-05",1.9
"2788","2018-07-06",1.98
"2789","2018-07-09",2.01
"2790","2018-07-10",1.99
"2791","2018-07-11",2
"2792","2018-07-12",2.01
"2793","2018-07-13",2.06
"2794","2018-07-16",2.05
"2795","2018-07-17",2.02
"2796","2018-07-18",2
"2797","2018-07-19",2.07
"2798","2018-07-20",2.07
"2799","2018-07-23",2.14
"2800","2018-07-24",1.96
"2801","2018-07-25",2.04
"2802","2018-07-26",1.95
"2803","2018-07-27",1.92
"2804","2018-07-30",1.88
"2805","2018-07-31",2
"2806","2018-08-01",1.98
"2807","2018-08-02",1.95
"2808","2018-08-03",1.91
"2809","2018-08-06",1.87
"2810","2018-08-07",1.92
"2811","2018-08-08",1.93
"2812","2018-08-09",2
"2813","2018-08-10",2.06
"2814","2018-08-13",2.03
"2815","2018-08-14",2.05
"2816","2018-08-15",1.95
"2817","2018-08-16",1.98
"2818","2018-08-17",1.94
"2819","2018-08-20",1.94
"2820","2018-08-21",1.98
"2821","2018-08-22",2
"2822","2018-08-23",1.98
"2823","2018-08-24",2.01
"2824","2018-08-27",2.02
"2825","2018-08-28",1.99
"2826","2018-08-29",2.01
"2827","2018-08-30",2.03
"2828","2018-08-31",2.06
"2829","2018-09-04",2.06
"2830","2018-09-05",2.02
"2831","2018-09-06",2
"2832","2018-09-07",1.94
"2833","2018-09-10",1.92
"2834","2018-09-11",1.9
"2835","2018-09-12",1.92
"2836","2018-09-13",1.95
"2837","2018-09-14",1.9
"2838","2018-09-17",1.88
"2839","2018-09-18",1.87
"2840","2018-09-19",1.87
"2841","2018-09-20",1.86
"2842","2018-09-21",1.94
"2843","2018-09-24",1.95
"2844","2018-09-25",2.16
"2845","2018-09-26",2.12
"2846","2018-09-27",2.18
"2847","2018-09-28",2.1
"2848","2018-10-01",2.16
"2849","2018-10-02",2.11
"2850","2018-10-03",2.13
"2851","2018-10-04",2.16
"2852","2018-10-05",2.13
"2853","2018-10-08",2.11
"2854","2018-10-09",2.11
"2855","2018-10-10",2.06
"2856","2018-10-11",2
"2857","2018-10-12",1.99
"2858","2018-10-15",2.08
"2859","2018-10-16",2.15
"2860","2018-10-17",2.11
"2861","2018-10-18",2.1
"2862","2018-10-19",2.03
"2863","2018-10-22",2.02
"2864","2018-10-23",1.97
"2865","2018-10-24",1.88
"2866","2018-10-25",1.91
"2867","2018-10-26",1.94
"2868","2018-10-29",1.9
"2869","2018-10-30",1.92
"2870","2018-10-31",1.87
"2871","2018-11-01",2.02
"2872","2018-11-02",2.02
"2873","2018-11-05",2.03
"2874","2018-11-06",2.04
