"","date","SSSS"
"1932","2018-12-31",5.22
"1933","2019-01-02",5.21
"1934","2019-01-03",5.2
"1935","2019-01-04",5.43
"1936","2019-01-07",5.72
"1937","2019-01-08",5.73
"1938","2019-01-09",5.8
"1939","2019-01-10",5.9
"1940","2019-01-11",5.76
"1941","2019-01-14",5.75
"1942","2019-01-15",5.79
"1943","2019-01-16",5.72
"1944","2019-01-17",5.58
"1945","2019-01-18",5.78
"1946","2019-01-22",5.72
"1947","2019-01-23",5.63
"1948","2019-01-24",5.6
"1949","2019-01-25",5.78
"1950","2019-01-28",6.02
"1951","2019-01-29",5.71
"1952","2019-01-30",5.71
"1953","2019-01-31",5.66
"1954","2019-02-01",5.64
"1955","2019-02-04",5.67
"1956","2019-02-05",5.69
"1957","2019-02-06",5.65
"1958","2019-02-07",5.7
"1959","2019-02-08",5.62
"1960","2019-02-11",5.63
"1961","2019-02-12",5.64
"1962","2019-02-13",5.67
"1963","2019-02-14",5.57
"1964","2019-02-15",5.71
"1965","2019-02-19",5.71
"1966","2019-02-20",6.1
"1967","2019-02-21",6.91
"1968","2019-02-22",6.79
"1969","2019-02-25",6.34
"1970","2019-02-26",6.34
"1971","2019-02-27",6.22
"1972","2019-02-28",6.13
"1973","2019-03-01",6.41
"1974","2019-03-04",6.75
"1975","2019-03-05",6.68
"1976","2019-03-06",6.67
"1977","2019-03-07",6.57
"1978","2019-03-08",6.43
"1979","2019-03-11",6.64
"1980","2019-03-12",6.56
"1981","2019-03-13",6.68
"1982","2019-03-14",6.68
"1983","2019-03-15",6.76
"1984","2019-03-18",6.97
"1985","2019-03-19",6.95
"1986","2019-03-20",7.32
"1987","2019-03-21",7.22
"1988","2019-03-22",7.08
"1989","2019-03-25",7.49
"1990","2019-03-26",8.06
"1991","2019-03-27",8.07
"1992","2019-03-28",8.37
"1993","2019-03-29",7.58
"1994","2019-04-01",7.08
"1995","2019-04-02",6.99
"1996","2019-04-03",6.89
"1997","2019-04-04",6.98
"1998","2019-04-05",7.19
"1999","2019-04-08",6.83
"2000","2019-04-09",6.89
"2001","2019-04-10",6.71
"2002","2019-04-11",6.55
"2003","2019-04-12",6.35
"2004","2019-04-15",6.28
"2005","2019-04-16",6.5
"2006","2019-04-17",6.52
"2007","2019-04-18",6.59
"2008","2019-04-22",6.35
"2009","2019-04-23",6.15
"2010","2019-04-24",6.13
"2011","2019-04-25",6.17
"2012","2019-04-26",6.21
"2013","2019-04-29",6.48
"2014","2019-04-30",7.1
"2015","2019-05-01",6.88
"2016","2019-05-02",6.86
"2017","2019-05-03",7.07
"2018","2019-05-06",7.11
"2019","2019-05-07",6.87
"2020","2019-05-08",6.82
"2021","2019-05-09",7.13
"2022","2019-05-10",7.1
"2023","2019-05-13",6.64
"2024","2019-05-14",6.54
"2025","2019-05-15",6.42
"2026","2019-05-16",6.49
"2027","2019-05-17",6.57
"2028","2019-05-20",6.47
"2029","2019-05-21",6.65
"2030","2019-05-22",6.76
"2031","2019-05-23",6.49
"2032","2019-05-24",6.52
"2033","2019-05-28",6.39
"2034","2019-05-29",6.35
"2035","2019-05-30",6.35
"2036","2019-05-31",6.29
"2037","2019-06-03",6.36
"2038","2019-06-04",6.36
"2039","2019-06-05",6.39
"2040","2019-06-06",6.36
"2041","2019-06-07",6.48
"2042","2019-06-10",6.33
"2043","2019-06-11",6.34
"2044","2019-06-12",6.65
"2045","2019-06-13",6.63
"2046","2019-06-14",6.64
"2047","2019-06-17",6.8
"2048","2019-06-18",6.83
"2049","2019-06-19",6.77
"2050","2019-06-20",6.83
"2051","2019-06-21",6.74
"2052","2019-06-24",6.52
"2053","2019-06-25",6.36
"2054","2019-06-26",6.36
"2055","2019-06-27",6.37
"2056","2019-06-28",6.4
"2057","2019-07-01",6.34
"2058","2019-07-02",6.41
"2059","2019-07-03",6.48
"2060","2019-07-05",6.51
"2061","2019-07-08",6.49
"2062","2019-07-09",6.48
"2063","2019-07-10",6.43
"2064","2019-07-11",6.47
"2065","2019-07-12",6.56
"2066","2019-07-15",6.57
"2067","2019-07-16",6.64
"2068","2019-07-17",6.57
"2069","2019-07-18",6.59
"2070","2019-07-19",6.66
"2071","2019-07-22",6.57
"2072","2019-07-23",6.61
"2073","2019-07-24",6.64
"2074","2019-07-25",6.62
"2075","2019-07-26",6.62
"2076","2019-07-29",6.64
"2077","2019-07-30",6.6
"2078","2019-07-31",6.46
"2079","2019-08-01",6.43
"2080","2019-08-02",6.46
"2081","2019-08-05",6.46
"2082","2019-08-06",6.46
"2083","2019-08-07",6.22
"2084","2019-08-08",6.38
"2085","2019-08-09",6.31
"2086","2019-08-12",6.28
"2087","2019-08-13",6.3
"2088","2019-08-14",6.13
"2089","2019-08-15",6.18
"2090","2019-08-16",6.2
"2091","2019-08-19",6.33
"2092","2019-08-20",6.35
"2093","2019-08-21",6.36
"2094","2019-08-22",6.41
"2095","2019-08-23",6.39
"2096","2019-08-26",6.52
"2097","2019-08-27",6.49
"2098","2019-08-28",6.41
"2099","2019-08-29",6.45
"2100","2019-08-30",6.42
"2101","2019-09-03",6.36
"2102","2019-09-04",6.42
"2103","2019-09-05",6.45
"2104","2019-09-06",6.34
"2105","2019-09-09",6.36
"2106","2019-09-10",6.37
"2107","2019-09-11",6.45
"2108","2019-09-12",6.43
"2109","2019-09-13",6.39
"2110","2019-09-16",6.36
"2111","2019-09-17",6.41
"2112","2019-09-18",6.41
"2113","2019-09-19",6.43
"2114","2019-09-20",6.4
"2115","2019-09-23",6.59
"2116","2019-09-24",6.43
"2117","2019-09-25",6.38
"2118","2019-09-26",6.37
"2119","2019-09-27",6.33
"2120","2019-09-30",6.24
"2121","2019-10-01",5.91
"2122","2019-10-02",5.79
"2123","2019-10-03",5.75
"2124","2019-10-04",5.87
"2125","2019-10-07",5.98
"2126","2019-10-08",6.01
"2127","2019-10-09",5.96
"2128","2019-10-10",6
"2129","2019-10-11",5.99
"2130","2019-10-14",5.97
"2131","2019-10-15",5.96
"2132","2019-10-16",5.95
"2133","2019-10-17",5.97
"2134","2019-10-18",6.06
"2135","2019-10-21",6.48
"2136","2019-10-22",6.48
"2137","2019-10-23",6.52
"2138","2019-10-24",6.57
"2139","2019-10-25",6.65
"2140","2019-10-28",6.69
"2141","2019-10-29",6.72
"2142","2019-10-30",6.75
"2143","2019-10-31",6.66
"2144","2019-11-01",6.66
"2145","2019-11-04",6.69
"2146","2019-11-05",6.67
"2147","2019-11-06",6.75
"2148","2019-11-07",6.7
"2149","2019-11-08",6.76
"2150","2019-11-11",6.71
"2151","2019-11-12",6.68
"2152","2019-11-13",6.69
"2153","2019-11-14",6.67
"2154","2019-11-15",6.72
"2155","2019-11-18",6.81
"2156","2019-11-19",6.69
"2157","2019-11-20",6.66
"2158","2019-11-21",6.62
"2159","2019-11-22",6.8
"2160","2019-11-25",6.86
"2161","2019-11-26",6.9
"2162","2019-11-27",6.85
"2163","2019-11-29",6.81
"2164","2019-12-02",6.75
"2165","2019-12-03",6.65
"2166","2019-12-04",6.74
"2167","2019-12-05",6.75
"2168","2019-12-06",6.77
"2169","2019-12-09",6.72
"2170","2019-12-10",6.73
"2171","2019-12-11",6.78
"2172","2019-12-12",6.77
"2173","2019-12-13",6.75
"2174","2019-12-16",6.76
"2175","2019-12-17",6.79
"2176","2019-12-18",6.75
"2177","2019-12-19",6.8
"2178","2019-12-20",6.88
"2179","2019-12-23",6.85
"2180","2019-12-24",6.82
"2181","2019-12-26",6.88
"2182","2019-12-27",6.84
"2183","2019-12-30",6.56
"2184","2019-12-31",6.55
"2185","2020-01-02",6.6
"2186","2020-01-03",6.7
"2187","2020-01-06",6.8
"2188","2020-01-07",6.59
"2189","2020-01-08",6.78
"2190","2020-01-09",6.84
"2191","2020-01-10",6.86
"2192","2020-01-13",6.91
"2193","2020-01-14",6.86
"2194","2020-01-15",6.9
"2195","2020-01-16",6.81
"2196","2020-01-17",6.74
"2197","2020-01-21",6.8
"2198","2020-01-22",6.76
"2199","2020-01-23",6.8
"2200","2020-01-24",6.73
"2201","2020-01-27",6.87
"2202","2020-01-28",6.88
"2203","2020-01-29",7
"2204","2020-01-30",6.86
"2205","2020-01-31",6.86
"2206","2020-02-03",6.87
"2207","2020-02-04",6.91
"2208","2020-02-05",6.91
"2209","2020-02-06",6.91
"2210","2020-02-07",6.96
"2211","2020-02-10",6.38
"2212","2020-02-11",6.52
"2213","2020-02-12",6.49
"2214","2020-02-13",6.5
"2215","2020-02-14",6.51
"2216","2020-02-18",6.52
"2217","2020-02-19",6.5
"2218","2020-02-20",6.46
"2219","2020-02-21",6.35
"2220","2020-02-24",6.27
"2221","2020-02-25",6.14
"2222","2020-02-26",6.31
"2223","2020-02-27",5.89
"2224","2020-02-28",5.83
"2225","2020-03-02",6.28
"2226","2020-03-03",6.08
"2227","2020-03-04",6.62
"2228","2020-03-05",6.47
"2229","2020-03-06",6.2
"2230","2020-03-09",5.67
"2231","2020-03-10",6.27
"2232","2020-03-11",6.06
"2233","2020-03-12",5.27
"2234","2020-03-13",5
"2235","2020-03-16",4.8
"2236","2020-03-17",4.86
"2237","2020-03-18",3.95
"2238","2020-03-19",4
"2239","2020-03-20",3.61
"2240","2020-03-23",3.8
"2241","2020-03-24",4.31
"2242","2020-03-25",4.44
"2243","2020-03-26",4.92
"2244","2020-03-27",5.67
"2245","2020-03-30",5.72
"2246","2020-03-31",5.86
"2247","2020-04-01",5.57
"2248","2020-04-02",5.61
"2249","2020-04-03",5.47
"2250","2020-04-06",5.31
"2251","2020-04-07",5.56
"2252","2020-04-08",5.69
"2253","2020-04-09",5.94
"2254","2020-04-13",6.01
"2255","2020-04-14",5.96
"2256","2020-04-15",6.09
"2257","2020-04-16",6.11
"2258","2020-04-17",6.12
"2259","2020-04-20",6.12
"2260","2020-04-21",6.11
"2261","2020-04-22",6.17
"2262","2020-04-23",6.41
"2263","2020-04-24",6.49
"2264","2020-04-27",6.45
"2265","2020-04-28",6.3
"2266","2020-04-29",6.29
"2267","2020-04-30",6.42
"2268","2020-05-01",6.28
"2269","2020-05-04",6.36
"2270","2020-05-05",6.25
"2271","2020-05-06",6.19
"2272","2020-05-07",6.3
"2273","2020-05-08",6.2
"2274","2020-05-11",6.38
"2275","2020-05-12",6.29
"2276","2020-05-13",6.15
"2277","2020-05-14",6.02
"2278","2020-05-15",6.05
"2279","2020-05-18",6.2
"2280","2020-05-19",6.2
"2281","2020-05-20",6.24
"2282","2020-05-21",6.17
"2283","2020-05-22",6.24
"2284","2020-05-26",6.2
"2285","2020-05-27",6.41
"2286","2020-05-28",6.45
"2287","2020-05-29",6.42
"2288","2020-06-01",6.49
"2289","2020-06-02",6.28
"2290","2020-06-03",6.46
"2291","2020-06-04",6.53
"2292","2020-06-05",6.59
"2293","2020-06-08",6.54
"2294","2020-06-09",6.5
"2295","2020-06-10",6.72
"2296","2020-06-11",6.66
"2297","2020-06-12",7.67
"2298","2020-06-15",7.55
"2299","2020-06-16",9.15
"2300","2020-06-17",8.68
"2301","2020-06-18",8.95
"2302","2020-06-19",9.19
"2303","2020-06-22",8.12
"2304","2020-06-23",8.49
"2305","2020-06-24",8.91
"2306","2020-06-25",8.46
"2307","2020-06-26",8.95
"2308","2020-06-29",9.11
"2309","2020-06-30",8.47
"2310","2020-07-01",8.63
"2311","2020-07-02",9.09
"2312","2020-07-06",9.02
"2313","2020-07-07",9.57
"2314","2020-07-08",9.66
"2315","2020-07-09",9.91
"2316","2020-07-10",9.78
"2317","2020-07-13",11.99
"2318","2020-07-14",12.12
"2319","2020-07-15",12.79
"2320","2020-07-16",13.28
"2321","2020-07-17",13.48
"2322","2020-07-20",14.31
"2323","2020-07-21",13.72
"2324","2020-07-22",13.56
"2325","2020-07-23",13.44
"2326","2020-07-24",13.33
"2327","2020-07-27",12.97
"2328","2020-07-28",13
"2329","2020-07-29",13.02
"2330","2020-07-30",12.76
"2331","2020-07-31",12.61
"2332","2020-08-03",12.72
"2333","2020-08-04",12.81
"2334","2020-08-05",12.9
"2335","2020-08-06",14.03
"2336","2020-08-07",13.69
"2337","2020-08-10",13.03
"2338","2020-08-11",12.73
"2339","2020-08-12",12.59
"2340","2020-08-13",12.8
"2341","2020-08-14",12.53
"2342","2020-08-17",12.76
"2343","2020-08-18",12.7
"2344","2020-08-19",12.43
"2345","2020-08-20",12.62
"2346","2020-08-21",12.61
"2347","2020-08-24",13.07
"2348","2020-08-25",13.15
"2349","2020-08-26",14.12
"2350","2020-08-27",13.62
"2351","2020-08-28",13.9
"2352","2020-08-31",13.31
"2353","2020-09-01",13.19
"2354","2020-09-02",12.9
"2355","2020-09-03",12.44
"2356","2020-09-04",12.37
"2357","2020-09-08",12.58
"2358","2020-09-09",12.74
"2359","2020-09-10",12.35
"2360","2020-09-11",11.95
"2361","2020-09-14",12.03
"2362","2020-09-15",11.91
"2363","2020-09-16",12.78
"2364","2020-09-17",12.63
"2365","2020-09-18",12.58
"2366","2020-09-21",12.3
"2367","2020-09-22",12.75
"2368","2020-09-23",12.57
"2369","2020-09-24",11.99
"2370","2020-09-25",12.98
"2371","2020-09-28",13
"2372","2020-09-29",13.26
"2373","2020-09-30",10.84
"2374","2020-10-01",9.64
"2375","2020-10-02",9.21
"2376","2020-10-05",9.09
"2377","2020-10-06",9.11
"2378","2020-10-07",9.22
"2379","2020-10-08",9.21
"2380","2020-10-09",9.02
"2381","2020-10-12",8.56
"2382","2020-10-13",8.46
"2383","2020-10-14",8.32
"2384","2020-10-15",8.26
"2385","2020-10-16",8.42
"2386","2020-10-19",8.16
"2387","2020-10-20",8.51
"2388","2020-10-21",8.21
"2389","2020-10-22",8.36
"2390","2020-10-23",8.25
"2391","2020-10-26",8.17
"2392","2020-10-27",8.39
"2393","2020-10-28",8.29
"2394","2020-10-29",8.58
"2395","2020-10-30",8.24
"2396","2020-11-02",8.25
"2397","2020-11-03",8.31
"2398","2020-11-04",8.56
"2399","2020-11-05",9.08
"2400","2020-11-06",9.76
"2401","2020-11-09",9.38
"2402","2020-11-10",9.27
"2403","2020-11-11",9.67
"2404","2020-11-12",9.75
"2405","2020-11-13",9.78
"2406","2020-11-16",9.84
"2407","2020-11-17",10.28
"2408","2020-11-18",10.49
"2409","2020-11-19",11.23
"2410","2020-11-20",11.36
"2411","2020-11-23",11.85
"2412","2020-11-24",11.58
"2413","2020-11-25",12.13
"2414","2020-11-27",12.47
