"","date","CDXS"
"1935","2017-12-26",8.35
"1936","2017-12-27",8.3
"1937","2017-12-28",8.4
"1938","2017-12-29",8.35
"1939","2018-01-02",8.15
"1940","2018-01-03",8.05
"1941","2018-01-04",8
"1942","2018-01-05",8
"1943","2018-01-08",8.45
"1944","2018-01-09",8.8
"1945","2018-01-10",9.05
"1946","2018-01-11",9.05
"1947","2018-01-12",9
"1948","2018-01-16",8.5
"1949","2018-01-17",8.6
"1950","2018-01-18",8.5
"1951","2018-01-19",8.6
"1952","2018-01-22",8.35
"1953","2018-01-23",8.43
"1954","2018-01-24",8.55
"1955","2018-01-25",8.6
"1956","2018-01-26",8.75
"1957","2018-01-29",9
"1958","2018-01-30",8.95
"1959","2018-01-31",8.6
"1960","2018-02-01",8.55
"1961","2018-02-02",8.25
"1962","2018-02-05",8.35
"1963","2018-02-06",8.32
"1964","2018-02-07",8.25
"1965","2018-02-08",8.1
"1966","2018-02-09",8.5
"1967","2018-02-12",8.3
"1968","2018-02-13",8.4
"1969","2018-02-14",8.65
"1970","2018-02-15",8.8
"1971","2018-02-16",9.35
"1972","2018-02-20",8.95
"1973","2018-02-21",9.05
"1974","2018-02-22",8.98
"1975","2018-02-23",9.1
"1976","2018-02-26",9.15
"1977","2018-02-27",9.35
"1978","2018-02-28",9.55
"1979","2018-03-01",9.55
"1980","2018-03-02",10.4
"1981","2018-03-05",10.9
"1982","2018-03-06",11.05
"1983","2018-03-07",10.75
"1984","2018-03-08",10.65
"1985","2018-03-09",11.1
"1986","2018-03-12",12.8
"1987","2018-03-13",12.75
"1988","2018-03-14",11.45
"1989","2018-03-15",12.1
"1990","2018-03-16",11.5
"1991","2018-03-19",12
"1992","2018-03-20",12.1
"1993","2018-03-21",12.1
"1994","2018-03-22",11.55
"1995","2018-03-23",11
"1996","2018-03-26",11.5
"1997","2018-03-27",10.95
"1998","2018-03-28",10.95
"1999","2018-03-29",11
"2000","2018-04-02",10.35
"2001","2018-04-03",10.6
"2002","2018-04-04",10.8
"2003","2018-04-05",10.7
"2004","2018-04-06",10.4
"2005","2018-04-09",10.88
"2006","2018-04-10",11.65
"2007","2018-04-11",11.25
"2008","2018-04-12",11.45
"2009","2018-04-13",11.4
"2010","2018-04-16",11.1
"2011","2018-04-17",11.35
"2012","2018-04-18",11.35
"2013","2018-04-19",11.1
"2014","2018-04-20",11.1
"2015","2018-04-23",11.25
"2016","2018-04-24",11.7
"2017","2018-04-25",11.2
"2018","2018-04-26",11.3
"2019","2018-04-27",11.05
"2020","2018-04-30",11.25
"2021","2018-05-01",11.3
"2022","2018-05-02",11.55
"2023","2018-05-03",11.55
"2024","2018-05-04",11.85
"2025","2018-05-07",12.2
"2026","2018-05-08",11.8
"2027","2018-05-09",11.6
"2028","2018-05-10",11.65
"2029","2018-05-11",12.65
"2030","2018-05-14",13.1
"2031","2018-05-15",13.25
"2032","2018-05-16",13.95
"2033","2018-05-17",13.25
"2034","2018-05-18",13.5
"2035","2018-05-21",14.1
"2036","2018-05-22",14
"2037","2018-05-23",14.1
"2038","2018-05-24",14.1
"2039","2018-05-25",13.9
"2040","2018-05-29",14.2
"2041","2018-05-30",14.5
"2042","2018-05-31",15
"2043","2018-06-01",15.05
"2044","2018-06-04",15
"2045","2018-06-05",14.7
"2046","2018-06-06",15.05
"2047","2018-06-07",15.5
"2048","2018-06-08",14.6
"2049","2018-06-11",14.35
"2050","2018-06-12",14.35
"2051","2018-06-13",14.8
"2052","2018-06-14",14.95
"2053","2018-06-15",15.3
"2054","2018-06-18",15.45
"2055","2018-06-19",15.7
"2056","2018-06-20",16.450001
"2057","2018-06-21",15.8
"2058","2018-06-22",15.85
"2059","2018-06-25",14.45
"2060","2018-06-26",14.35
"2061","2018-06-27",13.9
"2062","2018-06-28",14.4
"2063","2018-06-29",14.4
"2064","2018-07-02",15
"2065","2018-07-03",14.65
"2066","2018-07-05",15.25
"2067","2018-07-06",15.5
"2068","2018-07-09",15.7
"2069","2018-07-10",15.45
"2070","2018-07-11",15.4
"2071","2018-07-12",15.5
"2072","2018-07-13",15.75
"2073","2018-07-16",15.2
"2074","2018-07-17",15.7
"2075","2018-07-18",15.75
"2076","2018-07-19",15.75
"2077","2018-07-20",15.9
"2078","2018-07-23",15.65
"2079","2018-07-24",15.15
"2080","2018-07-25",15.15
"2081","2018-07-26",14.85
"2082","2018-07-27",13.7
"2083","2018-07-30",13.4
"2084","2018-07-31",14.4
"2085","2018-08-01",14.4
"2086","2018-08-02",14.5
"2087","2018-08-03",13.75
"2088","2018-08-06",14.05
"2089","2018-08-07",13.9
"2090","2018-08-08",13.35
"2091","2018-08-09",14.45
"2092","2018-08-10",15
"2093","2018-08-13",15.35
"2094","2018-08-14",15.05
"2095","2018-08-15",14.45
"2096","2018-08-16",14.6
"2097","2018-08-17",15.05
"2098","2018-08-20",15.45
"2099","2018-08-21",15.2
"2100","2018-08-22",16
"2101","2018-08-23",15.85
"2102","2018-08-24",16.299999
"2103","2018-08-27",17.25
"2104","2018-08-28",17.25
"2105","2018-08-29",16.73
"2106","2018-08-30",17.200001
"2107","2018-08-31",17.200001
"2108","2018-09-04",17.25
"2109","2018-09-05",17.65
"2110","2018-09-06",17.85
"2111","2018-09-07",18.35
"2112","2018-09-10",18.700001
"2113","2018-09-11",18.700001
"2114","2018-09-12",18.65
"2115","2018-09-13",18.85
"2116","2018-09-14",18.5
"2117","2018-09-17",18.299999
"2118","2018-09-18",18.25
"2119","2018-09-19",17.950001
"2120","2018-09-20",18.299999
"2121","2018-09-21",18
"2122","2018-09-24",18.5
"2123","2018-09-25",19.1
"2124","2018-09-26",19.049999
"2125","2018-09-27",17.35
"2126","2018-09-28",17.15
"2127","2018-10-01",17.09
"2128","2018-10-02",16.82
"2129","2018-10-03",17.540001
"2130","2018-10-04",17.43
"2131","2018-10-05",17.469999
"2132","2018-10-08",16.51
"2133","2018-10-09",17.15
"2134","2018-10-10",16.280001
"2135","2018-10-11",15.41
"2136","2018-10-12",15.33
"2137","2018-10-15",15.11
"2138","2018-10-16",15.74
"2139","2018-10-17",15.99
"2140","2018-10-18",15.82
"2141","2018-10-19",15.32
"2142","2018-10-22",15.27
"2143","2018-10-23",15.07
"2144","2018-10-24",14.06
"2145","2018-10-25",14.58
"2146","2018-10-26",14.52
"2147","2018-10-29",14.57
"2148","2018-10-30",15.24
"2149","2018-10-31",15.57
"2150","2018-11-01",16.02
"2151","2018-11-02",16.09
"2152","2018-11-05",15.95
"2153","2018-11-06",15.92
"2154","2018-11-07",16.93
"2155","2018-11-08",16.719999
"2156","2018-11-09",15.71
"2157","2018-11-12",15.2
"2158","2018-11-13",15.41
"2159","2018-11-14",15.71
"2160","2018-11-15",16.200001
"2161","2018-11-16",16.9
"2162","2018-11-19",16.549999
"2163","2018-11-20",16.9
"2164","2018-11-21",17.42
"2165","2018-11-23",18.049999
"2166","2018-11-26",18.709999
"2167","2018-11-27",18.93
"2168","2018-11-28",20.290001
"2169","2018-11-29",20.870001
"2170","2018-11-30",21.92
"2171","2018-12-03",22.57
"2172","2018-12-04",21.9
"2173","2018-12-06",22.25
"2174","2018-12-07",21.209999
"2175","2018-12-10",21.200001
"2176","2018-12-11",20.51
"2177","2018-12-12",20.49
"2178","2018-12-13",19.860001
"2179","2018-12-14",19.51
"2180","2018-12-17",18.98
"2181","2018-12-18",19.110001
"2182","2018-12-19",19.030001
"2183","2018-12-20",17.459999
"2184","2018-12-21",15.93
"2185","2018-12-24",15.5
"2186","2018-12-26",16.049999
"2187","2018-12-27",16.32
"2188","2018-12-28",16.540001
"2189","2018-12-31",16.700001
"2190","2019-01-02",16.110001
"2191","2019-01-03",15.53
"2192","2019-01-04",16.040001
"2193","2019-01-07",16.49
"2194","2019-01-08",16.809999
"2195","2019-01-09",16.23
"2196","2019-01-10",16.200001
"2197","2019-01-11",16.120001
"2198","2019-01-14",15.63
"2199","2019-01-15",15.97
"2200","2019-01-16",16.4
"2201","2019-01-17",17.389999
"2202","2019-01-18",17
"2203","2019-01-22",16.469999
"2204","2019-01-23",16.77
"2205","2019-01-24",16.940001
"2206","2019-01-25",17.190001
"2207","2019-01-28",16.940001
"2208","2019-01-29",16.99
"2209","2019-01-30",17.690001
"2210","2019-01-31",18.82
"2211","2019-02-01",19.370001
"2212","2019-02-04",19.540001
"2213","2019-02-05",20.73
"2214","2019-02-06",21.52
"2215","2019-02-07",21.540001
"2216","2019-02-08",21.52
"2217","2019-02-11",21.68
"2218","2019-02-12",22.15
"2219","2019-02-13",21.450001
"2220","2019-02-14",21.790001
"2221","2019-02-15",21.92
"2222","2019-02-19",21.799999
"2223","2019-02-20",21.799999
"2224","2019-02-21",21.969999
"2225","2019-02-22",21.870001
"2226","2019-02-25",22.08
"2227","2019-02-26",21.950001
"2228","2019-02-27",21.73
"2229","2019-02-28",21.620001
"2230","2019-03-01",20.91
"2231","2019-03-04",19.83
"2232","2019-03-05",19.24
"2233","2019-03-06",19.860001
"2234","2019-03-07",19.99
"2235","2019-03-08",19.379999
"2236","2019-03-11",20.32
"2237","2019-03-12",20.65
"2238","2019-03-13",20.799999
"2239","2019-03-14",20.610001
"2240","2019-03-15",21.1
"2241","2019-03-18",20.82
"2242","2019-03-19",20.91
"2243","2019-03-20",21.07
"2244","2019-03-21",20.879999
"2245","2019-03-22",19.620001
"2246","2019-03-25",19.99
"2247","2019-03-26",20.25
"2248","2019-03-27",19.91
"2249","2019-03-28",20.389999
"2250","2019-03-29",20.530001
"2251","2019-04-01",20.93
"2252","2019-04-02",21.66
"2253","2019-04-03",21.879999
"2254","2019-04-04",21.440001
"2255","2019-04-05",21.700001
"2256","2019-04-08",21.379999
"2257","2019-04-09",21.15
"2258","2019-04-10",21.27
"2259","2019-04-11",21
"2260","2019-04-12",20.629999
"2261","2019-04-15",20.780001
"2262","2019-04-16",20.59
"2263","2019-04-17",19.5
"2264","2019-04-18",19.6
"2265","2019-04-22",20.23
"2266","2019-04-23",20.309999
"2267","2019-04-24",19.23
"2268","2019-04-25",19.209999
"2269","2019-04-26",19.139999
"2270","2019-04-29",19.610001
"2271","2019-04-30",19.700001
"2272","2019-05-01",19.559999
"2273","2019-05-02",19.84
"2274","2019-05-03",20.43
"2275","2019-05-06",20.620001
"2276","2019-05-07",19.27
"2277","2019-05-08",19.299999
"2278","2019-05-09",19.76
"2279","2019-05-10",19.76
"2280","2019-05-13",18.469999
"2281","2019-05-14",19
"2282","2019-05-15",19.370001
"2283","2019-05-16",19.620001
"2284","2019-05-17",18.99
"2285","2019-05-20",18.74
"2286","2019-05-21",19.02
"2287","2019-05-22",19.5
"2288","2019-05-23",18.74
"2289","2019-05-24",19.16
"2290","2019-05-28",19.200001
"2291","2019-05-29",18.190001
"2292","2019-05-30",18.120001
"2293","2019-05-31",18.1
"2294","2019-06-03",17.93
"2295","2019-06-04",18.16
"2296","2019-06-05",17.99
"2297","2019-06-06",17
"2298","2019-06-07",17.02
"2299","2019-06-10",17.450001
"2300","2019-06-11",17.18
"2301","2019-06-12",17.620001
"2302","2019-06-13",17.549999
"2303","2019-06-14",17.450001
"2304","2019-06-17",17.790001
"2305","2019-06-18",18.290001
"2306","2019-06-19",18.73
"2307","2019-06-20",19.190001
"2308","2019-06-21",19.26
"2309","2019-06-24",18.74
"2310","2019-06-25",18.43
"2311","2019-06-26",18.299999
"2312","2019-06-27",18.549999
"2313","2019-06-28",18.43
"2314","2019-07-01",18.99
"2315","2019-07-02",18.860001
"2316","2019-07-03",18.860001
"2317","2019-07-05",18.59
"2318","2019-07-08",18.59
"2319","2019-07-09",18.9
"2320","2019-07-10",18.82
"2321","2019-07-11",18.74
"2322","2019-07-12",19.01
"2323","2019-07-15",18.73
"2324","2019-07-16",18.9
"2325","2019-07-17",18.74
"2326","2019-07-18",18.84
"2327","2019-07-19",18.530001
"2328","2019-07-22",18.43
"2329","2019-07-23",18.5
"2330","2019-07-24",18.65
"2331","2019-07-25",18.389999
"2332","2019-07-26",18.57
"2333","2019-07-29",18.469999
"2334","2019-07-30",18.67
"2335","2019-07-31",18.370001
"2336","2019-08-01",18.16
"2337","2019-08-02",17.559999
"2338","2019-08-05",16.65
"2339","2019-08-06",16.99
"2340","2019-08-07",14.26
"2341","2019-08-08",14.16
"2342","2019-08-09",14.17
"2343","2019-08-12",13.74
"2344","2019-08-13",13.79
"2345","2019-08-14",13.03
"2346","2019-08-15",13.31
"2347","2019-08-16",13.39
"2348","2019-08-19",13.17
"2349","2019-08-20",13.01
"2350","2019-08-21",13.18
"2351","2019-08-22",12.75
"2352","2019-08-23",12.84
"2353","2019-08-26",13.83
"2354","2019-08-27",13.42
"2355","2019-08-28",13.67
"2356","2019-08-29",14.03
"2357","2019-08-30",14.03
"2358","2019-09-03",14.16
"2359","2019-09-04",13.51
"2360","2019-09-05",14
"2361","2019-09-06",13.7
"2362","2019-09-09",13.44
"2363","2019-09-10",13.98
"2364","2019-09-11",14.24
"2365","2019-09-12",14.2
"2366","2019-09-13",14.36
"2367","2019-09-16",14.75
"2368","2019-09-17",14.6
"2369","2019-09-18",14.73
"2370","2019-09-19",14.67
"2371","2019-09-20",14.9
"2372","2019-09-23",14.51
"2373","2019-09-24",13.99
"2374","2019-09-25",13.76
"2375","2019-09-26",13.54
"2376","2019-09-27",13.69
"2377","2019-09-30",13.72
"2378","2019-10-01",13.13
"2379","2019-10-02",13.12
"2380","2019-10-03",13.51
"2381","2019-10-04",13.88
"2382","2019-10-07",13.52
"2383","2019-10-08",13.17
"2384","2019-10-09",13.16
"2385","2019-10-10",13.15
"2386","2019-10-11",13.41
"2387","2019-10-14",13.31
"2388","2019-10-15",13.75
"2389","2019-10-16",13.54
"2390","2019-10-17",13.85
"2391","2019-10-18",13.46
"2392","2019-10-21",13.58
"2393","2019-10-22",13.44
"2394","2019-10-23",13.43
"2395","2019-10-24",13.29
"2396","2019-10-25",13.32
"2397","2019-10-28",13.52
"2398","2019-10-29",13.43
"2399","2019-10-30",13.73
"2400","2019-10-31",13.52
"2401","2019-11-01",13.87
"2402","2019-11-04",13.92
"2403","2019-11-05",14
"2404","2019-11-06",15.32
"2405","2019-11-07",15.01
"2406","2019-11-08",15.5
"2407","2019-11-11",15.28
"2408","2019-11-12",15.17
"2409","2019-11-13",15.22
"2410","2019-11-14",15
"2411","2019-11-15",15.06
"2412","2019-11-18",14.79
"2413","2019-11-19",14.95
"2414","2019-11-20",15.05
"2415","2019-11-21",15.39
"2416","2019-11-22",15.26
"2417","2019-11-25",15.7
"2418","2019-11-26",15.51
"2419","2019-11-27",15.73
"2420","2019-11-29",15.54
"2421","2019-12-02",15.45
"2422","2019-12-03",15.18
"2423","2019-12-04",15.33
"2424","2019-12-05",15.31
"2425","2019-12-06",15.53
"2426","2019-12-09",15.6
"2427","2019-12-10",15.68
"2428","2019-12-11",15.58
"2429","2019-12-12",15.82
"2430","2019-12-13",15.81
"2431","2019-12-16",15.87
"2432","2019-12-17",16.1
"2433","2019-12-18",16.1
"2434","2019-12-19",16.530001
"2435","2019-12-20",16.77
"2436","2019-12-23",16.950001
"2437","2019-12-24",16.98
"2438","2019-12-26",16.82
"2439","2019-12-27",17.059999
"2440","2019-12-30",16.09
"2441","2019-12-31",15.99
"2442","2020-01-02",16.42
"2443","2020-01-03",16.51
"2444","2020-01-06",16.6
"2445","2020-01-07",16.66
"2446","2020-01-08",17.200001
"2447","2020-01-09",17.48
"2448","2020-01-10",18.02
"2449","2020-01-13",18.5
"2450","2020-01-14",18.6
"2451","2020-01-15",18.5
"2452","2020-01-16",18.57
"2453","2020-01-17",18.110001
"2454","2020-01-21",17.59
"2455","2020-01-22",17.5
"2456","2020-01-23",17.129999
"2457","2020-01-24",16.879999
"2458","2020-01-27",16.74
"2459","2020-01-28",16.459999
"2460","2020-01-29",16.15
"2461","2020-01-30",16.02
"2462","2020-01-31",15.68
"2463","2020-02-03",16.02
"2464","2020-02-04",16.18
"2465","2020-02-05",16.290001
"2466","2020-02-06",16.360001
"2467","2020-02-07",15.88
"2468","2020-02-10",15.73
"2469","2020-02-11",14.43
"2470","2020-02-12",14.3
"2471","2020-02-13",14.06
"2472","2020-02-14",14.03
"2473","2020-02-18",14.14
"2474","2020-02-19",13.98
"2475","2020-02-20",14.07
"2476","2020-02-21",14
"2477","2020-02-24",13.51
"2478","2020-02-25",12.95
"2479","2020-02-26",12.98
"2480","2020-02-27",13.27
"2481","2020-02-28",11.65
"2482","2020-03-02",11.61
"2483","2020-03-03",11.4
"2484","2020-03-04",12.04
"2485","2020-03-05",11.95
"2486","2020-03-06",12.07
"2487","2020-03-09",11.43
"2488","2020-03-10",11.17
"2489","2020-03-11",10.12
"2490","2020-03-12",9.04
"2491","2020-03-13",9.8
"2492","2020-03-16",8.78
"2493","2020-03-17",10.29
"2494","2020-03-18",9.12
"2495","2020-03-19",9.45
"2496","2020-03-20",8.98
"2497","2020-03-23",9.97
"2498","2020-03-24",11.2
"2499","2020-03-25",10.11
"2500","2020-03-26",10.5
"2501","2020-03-27",10.31
"2502","2020-03-30",10.9
"2503","2020-03-31",11.16
"2504","2020-04-01",10.55
"2505","2020-04-02",10.4
"2506","2020-04-03",9.8
"2507","2020-04-06",10.45
"2508","2020-04-07",10.12
"2509","2020-04-08",10.56
"2510","2020-04-09",10.65
"2511","2020-04-13",10.93
"2512","2020-04-14",11.12
"2513","2020-04-15",10.33
"2514","2020-04-16",10.43
"2515","2020-04-17",10.87
"2516","2020-04-20",11
"2517","2020-04-21",10.75
"2518","2020-04-22",10.87
"2519","2020-04-23",11.24
"2520","2020-04-24",10.83
"2521","2020-04-27",11.5
"2522","2020-04-28",11.33
"2523","2020-04-29",11.81
"2524","2020-04-30",11.61
"2525","2020-05-01",11.02
"2526","2020-05-04",11.14
"2527","2020-05-05",11.79
"2528","2020-05-06",11.96
"2529","2020-05-07",12.28
"2530","2020-05-08",12.23
"2531","2020-05-11",11.96
"2532","2020-05-12",11.61
"2533","2020-05-13",11.19
"2534","2020-05-14",10.76
"2535","2020-05-15",11.1
"2536","2020-05-18",11.58
"2537","2020-05-19",11.15
"2538","2020-05-20",11.41
"2539","2020-05-21",11.13
"2540","2020-05-22",11.21
"2541","2020-05-26",12.35
"2542","2020-05-27",12.3
"2543","2020-05-28",12.61
"2544","2020-05-29",12.42
"2545","2020-06-01",12.35
"2546","2020-06-02",12.77
"2547","2020-06-03",12.42
"2548","2020-06-04",12.3
"2549","2020-06-05",12.22
"2550","2020-06-08",12.58
"2551","2020-06-09",12.16
"2552","2020-06-10",12.27
"2553","2020-06-11",10.34
"2554","2020-06-12",10.74
"2555","2020-06-15",11.07
"2556","2020-06-16",11.17
"2557","2020-06-17",10.8
"2558","2020-06-18",10.39
"2559","2020-06-19",10.84
"2560","2020-06-22",10.91
"2561","2020-06-23",11.12
"2562","2020-06-24",10.64
"2563","2020-06-25",11.35
"2564","2020-06-26",10.6
"2565","2020-06-29",11.09
"2566","2020-06-30",11.4
"2567","2020-07-01",11.67
"2568","2020-07-02",12.07
"2569","2020-07-06",12.39
"2570","2020-07-07",12.31
"2571","2020-07-08",12
"2572","2020-07-09",11.89
"2573","2020-07-10",11.46
"2574","2020-07-13",11.46
"2575","2020-07-14",11.21
"2576","2020-07-15",12.62
"2577","2020-07-16",12.34
"2578","2020-07-17",12.75
"2579","2020-07-20",12.67
"2580","2020-07-21",12.56
"2581","2020-07-22",12.23
"2582","2020-07-23",12.08
"2583","2020-07-24",11.43
"2584","2020-07-27",11.82
"2585","2020-07-28",11.56
"2586","2020-07-29",11.73
"2587","2020-07-30",11.72
"2588","2020-07-31",11.83
"2589","2020-08-03",12.16
"2590","2020-08-04",12.25
"2591","2020-08-05",12.87
"2592","2020-08-06",12.85
"2593","2020-08-07",13.75
"2594","2020-08-10",13.25
"2595","2020-08-11",13.12
"2596","2020-08-12",13.37
"2597","2020-08-13",13.42
"2598","2020-08-14",13.31
"2599","2020-08-17",13.56
"2600","2020-08-18",13.47
"2601","2020-08-19",13.58
"2602","2020-08-20",13.56
"2603","2020-08-21",13.35
"2604","2020-08-24",13.16
"2605","2020-08-25",13.36
"2606","2020-08-26",13.21
"2607","2020-08-27",13.34
"2608","2020-08-28",13.8
"2609","2020-08-31",13.8
"2610","2020-09-01",13.71
"2611","2020-09-02",13.82
"2612","2020-09-03",12.94
"2613","2020-09-04",12.24
"2614","2020-09-08",12.01
"2615","2020-09-09",11.82
"2616","2020-09-10",11.67
"2617","2020-09-11",11.41
"2618","2020-09-14",12
"2619","2020-09-15",12.03
"2620","2020-09-16",12.33
"2621","2020-09-17",12.01
"2622","2020-09-18",12.18
"2623","2020-09-21",11.65
"2624","2020-09-22",11.97
"2625","2020-09-23",11.78
"2626","2020-09-24",11.68
"2627","2020-09-25",11.81
"2628","2020-09-28",12.09
"2629","2020-09-29",12
"2630","2020-09-30",11.74
"2631","2020-10-01",12.14
"2632","2020-10-02",11.7
"2633","2020-10-05",12.28
"2634","2020-10-06",12.64
"2635","2020-10-07",12.69
"2636","2020-10-08",13.55
"2637","2020-10-09",13.82
"2638","2020-10-12",14.26
"2639","2020-10-13",14.76
"2640","2020-10-14",14.12
"2641","2020-10-15",13.61
"2642","2020-10-16",14.07
"2643","2020-10-19",14.26
"2644","2020-10-20",14.05
"2645","2020-10-21",13.93
"2646","2020-10-22",14.21
"2647","2020-10-23",14.42
"2648","2020-10-26",13.98
"2649","2020-10-27",14.4
"2650","2020-10-28",13.57
"2651","2020-10-29",13.71
"2652","2020-10-30",13.31
"2653","2020-11-02",12.97
"2654","2020-11-03",13.56
"2655","2020-11-04",14.17
"2656","2020-11-05",14.51
"2657","2020-11-06",14.5
"2658","2020-11-09",15.51
"2659","2020-11-10",15.46
"2660","2020-11-11",15.33
"2661","2020-11-12",15.24
"2662","2020-11-13",15.62
"2663","2020-11-16",15.85
"2664","2020-11-17",16.139999
"2665","2020-11-18",16.24
"2666","2020-11-19",16.459999
"2667","2020-11-20",17.35
"2668","2020-11-23",17.379999
"2669","2020-11-24",17.9
"2670","2020-11-25",17.860001
"2671","2020-11-27",18.01
