"","date","PETS"
"1923","2014-08-21",14.25
"1924","2014-08-22",14.33
"1925","2014-08-25",14.23
"1926","2014-08-26",14.37
"1927","2014-08-27",14.22
"1928","2014-08-28",14.19
"1929","2014-08-29",14.08
"1930","2014-09-02",14.04
"1931","2014-09-03",14.27
"1932","2014-09-04",14.32
"1933","2014-09-05",14.54
"1934","2014-09-08",14.25
"1935","2014-09-09",14.16
"1936","2014-09-10",14.09
"1937","2014-09-11",14.11
"1938","2014-09-12",14.06
"1939","2014-09-15",14.03
"1940","2014-09-16",14.04
"1941","2014-09-17",13.99
"1942","2014-09-18",14.07
"1943","2014-09-19",14.08
"1944","2014-09-22",13.96
"1945","2014-09-23",13.69
"1946","2014-09-24",13.9
"1947","2014-09-25",13.62
"1948","2014-09-26",13.8
"1949","2014-09-29",13.85
"1950","2014-09-30",13.6
"1951","2014-10-01",13.52
"1952","2014-10-02",13.52
"1953","2014-10-03",13.5
"1954","2014-10-06",13.45
"1955","2014-10-07",13.2
"1956","2014-10-08",13.43
"1957","2014-10-09",13.11
"1958","2014-10-10",13.02
"1959","2014-10-13",13.15
"1960","2014-10-14",13.04
"1961","2014-10-15",13.22
"1962","2014-10-16",13.33
"1963","2014-10-17",13.11
"1964","2014-10-20",12.62
"1965","2014-10-21",12.63
"1966","2014-10-22",12.56
"1967","2014-10-23",12.76
"1968","2014-10-24",13
"1969","2014-10-27",12.94
"1970","2014-10-28",13.1
"1971","2014-10-29",12.93
"1972","2014-10-30",13.1
"1973","2014-10-31",13.21
"1974","2014-11-03",13.09
"1975","2014-11-04",13.1
"1976","2014-11-05",13.03
"1977","2014-11-06",13.12
"1978","2014-11-07",13.28
"1979","2014-11-10",13.55
"1980","2014-11-11",13.6
"1981","2014-11-12",13.68
"1982","2014-11-13",13.67
"1983","2014-11-14",13.61
"1984","2014-11-17",13.51
"1985","2014-11-18",13.5
"1986","2014-11-19",13.3
"1987","2014-11-20",13.59
"1988","2014-11-21",13.53
"1989","2014-11-24",13.6
"1990","2014-11-25",13.62
"1991","2014-11-26",13.57
"1992","2014-11-28",13.5
"1993","2014-12-01",13.5
"1994","2014-12-02",13.46
"1995","2014-12-03",13.61
"1996","2014-12-04",13.52
"1997","2014-12-05",13.44
"1998","2014-12-08",13.41
"1999","2014-12-09",13.93
"2000","2014-12-10",13.58
"2001","2014-12-11",13.53
"2002","2014-12-12",13.52
"2003","2014-12-15",13.46
"2004","2014-12-16",13.76
"2005","2014-12-17",13.9
"2006","2014-12-18",14.04
"2007","2014-12-19",14
"2008","2014-12-22",14.04
"2009","2014-12-23",14.15
"2010","2014-12-24",14.23
"2011","2014-12-26",14.33
"2012","2014-12-29",14.72
"2013","2014-12-30",14.53
"2014","2014-12-31",14.37
"2015","2015-01-02",14.49
"2016","2015-01-05",14.34
"2017","2015-01-06",14.25
"2018","2015-01-07",14.57
"2019","2015-01-08",14.54
"2020","2015-01-09",14.23
"2021","2015-01-12",14.29
"2022","2015-01-13",14.25
"2023","2015-01-14",14.27
"2024","2015-01-15",14.04
"2025","2015-01-16",14.17
"2026","2015-01-20",15.7
"2027","2015-01-21",16.200001
"2028","2015-01-22",16.09
"2029","2015-01-23",16.059999
"2030","2015-01-26",16.23
"2031","2015-01-27",16.209999
"2032","2015-01-28",16.030001
"2033","2015-01-29",16.190001
"2034","2015-01-30",15.7
"2035","2015-02-02",15.8
"2036","2015-02-03",15.93
"2037","2015-02-04",15.58
"2038","2015-02-05",16.02
"2039","2015-02-06",15.98
"2040","2015-02-09",15.82
"2041","2015-02-10",15.64
"2042","2015-02-11",15.62
"2043","2015-02-12",15.62
"2044","2015-02-13",15.57
"2045","2015-02-17",15.3
"2046","2015-02-18",15.49
"2047","2015-02-19",15.39
"2048","2015-02-20",15.36
"2049","2015-02-23",15.38
"2050","2015-02-24",15.37
"2051","2015-02-25",15.49
"2052","2015-02-26",15.48
"2053","2015-02-27",15.39
"2054","2015-03-02",15.45
"2055","2015-03-03",15.13
"2056","2015-03-04",15.08
"2057","2015-03-05",15.11
"2058","2015-03-06",15.22
"2059","2015-03-09",15.41
"2060","2015-03-10",15.66
"2061","2015-03-11",15.43
"2062","2015-03-12",15.84
"2063","2015-03-13",15.72
"2064","2015-03-16",15.74
"2065","2015-03-17",15.75
"2066","2015-03-18",15.69
"2067","2015-03-19",15.71
"2068","2015-03-20",15.89
"2069","2015-03-23",16.120001
"2070","2015-03-24",16.129999
"2071","2015-03-25",16.120001
"2072","2015-03-26",16.110001
"2073","2015-03-27",16.18
"2074","2015-03-30",16.59
"2075","2015-03-31",16.52
"2076","2015-04-01",16.25
"2077","2015-04-02",16.52
"2078","2015-04-06",16.34
"2079","2015-04-07",16.43
"2080","2015-04-08",16.530001
"2081","2015-04-09",16.450001
"2082","2015-04-10",16.540001
"2083","2015-04-13",16.719999
"2084","2015-04-14",16.84
"2085","2015-04-15",16.879999
"2086","2015-04-16",16.969999
"2087","2015-04-17",16.74
"2088","2015-04-20",17.09
"2089","2015-04-21",16.98
"2090","2015-04-22",17.110001
"2091","2015-04-23",17.07
"2092","2015-04-24",17.35
"2093","2015-04-27",16.940001
"2094","2015-04-28",17.09
"2095","2015-04-29",16.299999
"2096","2015-04-30",15.83
"2097","2015-05-01",15.82
"2098","2015-05-04",16.34
"2099","2015-05-05",16.23
"2100","2015-05-06",16.309999
"2101","2015-05-07",16.58
"2102","2015-05-08",16.5
"2103","2015-05-11",16.440001
"2104","2015-05-12",16.290001
"2105","2015-05-13",16.16
"2106","2015-05-14",16.190001
"2107","2015-05-15",16.32
"2108","2015-05-18",16.440001
"2109","2015-05-19",16.51
"2110","2015-05-20",16.33
"2111","2015-05-21",16.280001
"2112","2015-05-22",16.309999
"2113","2015-05-26",16.389999
"2114","2015-05-27",16.59
"2115","2015-05-28",16.610001
"2116","2015-05-29",16.690001
"2117","2015-06-01",16.75
"2118","2015-06-02",16.860001
"2119","2015-06-03",16.950001
"2120","2015-06-04",17.17
"2121","2015-06-05",17.23
"2122","2015-06-08",16.75
"2123","2015-06-09",16.549999
"2124","2015-06-10",16.85
"2125","2015-06-11",17.030001
"2126","2015-06-12",17.18
"2127","2015-06-15",17.27
"2128","2015-06-16",16.799999
"2129","2015-06-17",17.280001
"2130","2015-06-18",17.639999
"2131","2015-06-19",17.73
"2132","2015-06-22",17.549999
"2133","2015-06-23",17.610001
"2134","2015-06-24",17.469999
"2135","2015-06-25",17.67
"2136","2015-06-26",17.66
"2137","2015-06-29",17.139999
"2138","2015-06-30",17.27
"2139","2015-07-01",17.440001
"2140","2015-07-02",17.34
"2141","2015-07-06",17.190001
"2142","2015-07-07",17.33
"2143","2015-07-08",17.389999
"2144","2015-07-09",17.549999
"2145","2015-07-10",18
"2146","2015-07-13",18.23
"2147","2015-07-14",17.950001
"2148","2015-07-15",17.15
"2149","2015-07-16",17.15
"2150","2015-07-17",16.959999
"2151","2015-07-20",16.540001
"2152","2015-07-21",17.040001
"2153","2015-07-22",17.18
"2154","2015-07-23",17.030001
"2155","2015-07-24",17.02
"2156","2015-07-27",17.110001
"2157","2015-07-28",17.059999
"2158","2015-07-29",16.98
"2159","2015-07-30",16.889999
"2160","2015-07-31",16.85
"2161","2015-08-03",16.82
"2162","2015-08-04",16.950001
"2163","2015-08-05",16.879999
"2164","2015-08-06",16.52
"2165","2015-08-07",16.809999
"2166","2015-08-10",17.07
"2167","2015-08-11",17.02
"2168","2015-08-12",16.66
"2169","2015-08-13",16.65
"2170","2015-08-14",16.85
"2171","2015-08-17",17.02
"2172","2015-08-18",16.85
"2173","2015-08-19",16.799999
"2174","2015-08-20",16.67
"2175","2015-08-21",16.35
"2176","2015-08-24",15.72
"2177","2015-08-25",15.85
"2178","2015-08-26",16.23
"2179","2015-08-27",16.51
"2180","2015-08-28",16.559999
"2181","2015-08-31",16.58
"2182","2015-09-01",16.33
"2183","2015-09-02",16.540001
"2184","2015-09-03",16.440001
"2185","2015-09-04",16.469999
"2186","2015-09-08",16.280001
"2187","2015-09-09",16.459999
"2188","2015-09-10",16.25
"2189","2015-09-11",16.530001
"2190","2015-09-14",16.49
"2191","2015-09-15",16.620001
"2192","2015-09-16",16.610001
"2193","2015-09-17",16.610001
"2194","2015-09-18",16.440001
"2195","2015-09-21",16.73
"2196","2015-09-22",16.360001
"2197","2015-09-23",16.389999
"2198","2015-09-24",16.440001
"2199","2015-09-25",16.6
"2200","2015-09-28",15.93
"2201","2015-09-29",15.86
"2202","2015-09-30",16.1
"2203","2015-10-01",16.040001
"2204","2015-10-02",16.32
"2205","2015-10-05",16.549999
"2206","2015-10-06",16.379999
"2207","2015-10-07",16.459999
"2208","2015-10-08",16.48
"2209","2015-10-09",16.440001
"2210","2015-10-12",16.450001
"2211","2015-10-13",16.26
"2212","2015-10-14",16.059999
"2213","2015-10-15",16.26
"2214","2015-10-16",16.469999
"2215","2015-10-19",16.299999
"2216","2015-10-20",16.82
"2217","2015-10-21",16.719999
"2218","2015-10-22",16.620001
"2219","2015-10-23",16.709999
"2220","2015-10-26",16.870001
"2221","2015-10-27",16.84
"2222","2015-10-28",17.030001
"2223","2015-10-29",16.76
"2224","2015-10-30",16.82
"2225","2015-11-02",16.85
"2226","2015-11-03",16.950001
"2227","2015-11-04",16.93
"2228","2015-11-05",17.040001
"2229","2015-11-06",17.35
"2230","2015-11-09",16.809999
"2231","2015-11-10",16.91
"2232","2015-11-11",16.780001
"2233","2015-11-12",16.610001
"2234","2015-11-13",16.209999
"2235","2015-11-16",16.190001
"2236","2015-11-17",16.780001
"2237","2015-11-18",16.67
"2238","2015-11-19",16.92
"2239","2015-11-20",17.16
"2240","2015-11-23",17.16
"2241","2015-11-24",16.959999
"2242","2015-11-25",16.959999
"2243","2015-11-27",16.99
"2244","2015-11-30",16.799999
"2245","2015-12-01",16.99
"2246","2015-12-02",17.18
"2247","2015-12-03",16.940001
"2248","2015-12-04",17.18
"2249","2015-12-07",17.1
"2250","2015-12-08",17.030001
"2251","2015-12-09",16.68
"2252","2015-12-10",16.629999
"2253","2015-12-11",16.559999
"2254","2015-12-14",16.5
"2255","2015-12-15",16.83
"2256","2015-12-16",16.92
"2257","2015-12-17",16.77
"2258","2015-12-18",16.629999
"2259","2015-12-21",16.99
"2260","2015-12-22",17.02
"2261","2015-12-23",17.190001
"2262","2015-12-24",17.360001
"2263","2015-12-28",17.43
"2264","2015-12-29",17.879999
"2265","2015-12-30",17.690001
"2266","2015-12-31",17.139999
"2267","2016-01-04",16.75
"2268","2016-01-05",16.9
"2269","2016-01-06",17.18
"2270","2016-01-07",17
"2271","2016-01-08",17.09
"2272","2016-01-11",17.34
"2273","2016-01-12",17.370001
"2274","2016-01-13",16.940001
"2275","2016-01-14",16.76
"2276","2016-01-15",16.709999
"2277","2016-01-19",17.190001
"2278","2016-01-20",17.360001
"2279","2016-01-21",17.99
"2280","2016-01-22",18.700001
"2281","2016-01-25",17.41
"2282","2016-01-26",17.809999
"2283","2016-01-27",17.5
"2284","2016-01-28",17.77
"2285","2016-01-29",18.02
"2286","2016-02-01",17.82
"2287","2016-02-02",17.66
"2288","2016-02-03",17.17
"2289","2016-02-04",16.370001
"2290","2016-02-05",16.059999
"2291","2016-02-08",16.370001
"2292","2016-02-09",15.77
"2293","2016-02-10",16.18
"2294","2016-02-11",16.280001
"2295","2016-02-12",16.389999
"2296","2016-02-16",16.76
"2297","2016-02-17",16.84
"2298","2016-02-18",16.83
"2299","2016-02-19",16.51
"2300","2016-02-22",16.700001
"2301","2016-02-23",16.6
"2302","2016-02-24",16.65
"2303","2016-02-25",16.82
"2304","2016-02-26",16.67
"2305","2016-02-29",16.5
"2306","2016-03-01",16.950001
"2307","2016-03-02",16.860001
"2308","2016-03-03",16.870001
"2309","2016-03-04",17
"2310","2016-03-07",17.190001
"2311","2016-03-08",17.059999
"2312","2016-03-09",17.200001
"2313","2016-03-10",16.889999
"2314","2016-03-11",17.25
"2315","2016-03-14",17.389999
"2316","2016-03-15",17.49
"2317","2016-03-16",17.469999
"2318","2016-03-17",17.620001
"2319","2016-03-18",17.65
"2320","2016-03-21",17.67
"2321","2016-03-22",17.52
"2322","2016-03-23",17.309999
"2323","2016-03-24",17.43
"2324","2016-03-28",17.49
"2325","2016-03-29",17.84
"2326","2016-03-30",17.940001
"2327","2016-03-31",17.91
"2328","2016-04-01",17.98
"2329","2016-04-04",17.940001
"2330","2016-04-05",17.51
"2331","2016-04-06",17.610001
"2332","2016-04-07",17.41
"2333","2016-04-08",17.48
"2334","2016-04-11",17.469999
"2335","2016-04-12",17.309999
"2336","2016-04-13",17.709999
"2337","2016-04-14",17.639999
"2338","2016-04-15",17.85
"2339","2016-04-18",17.860001
"2340","2016-04-19",18.049999
"2341","2016-04-20",17.9
"2342","2016-04-21",17.959999
"2343","2016-04-22",18.129999
"2344","2016-04-25",18.09
"2345","2016-04-26",18.379999
"2346","2016-04-27",18.23
"2347","2016-04-28",18.200001
"2348","2016-04-29",18.299999
"2349","2016-05-02",18.040001
"2350","2016-05-03",18.09
"2351","2016-05-04",17.950001
"2352","2016-05-05",17.950001
"2353","2016-05-06",18.75
"2354","2016-05-09",19.49
"2355","2016-05-10",19.290001
"2356","2016-05-11",18.99
"2357","2016-05-12",19.07
"2358","2016-05-13",18.780001
"2359","2016-05-16",18.98
"2360","2016-05-17",18.42
"2361","2016-05-18",18.73
"2362","2016-05-19",18.620001
"2363","2016-05-20",18.709999
"2364","2016-05-23",18.809999
"2365","2016-05-24",18.75
"2366","2016-05-25",18.75
"2367","2016-05-26",18.719999
"2368","2016-05-27",18.93
"2369","2016-05-31",18.83
"2370","2016-06-01",19.059999
"2371","2016-06-02",18.860001
"2372","2016-06-03",18.67
"2373","2016-06-06",18.940001
"2374","2016-06-07",18.9
"2375","2016-06-08",19.01
"2376","2016-06-09",18.879999
"2377","2016-06-10",18.799999
"2378","2016-06-13",18.51
"2379","2016-06-14",18.27
"2380","2016-06-15",18.26
"2381","2016-06-16",18.190001
"2382","2016-06-17",18.24
"2383","2016-06-20",18.459999
"2384","2016-06-21",18.25
"2385","2016-06-22",18.41
"2386","2016-06-23",18.5
"2387","2016-06-24",18.459999
"2388","2016-06-27",18.209999
"2389","2016-06-28",18.280001
"2390","2016-06-29",18.48
"2391","2016-06-30",18.76
"2392","2016-07-01",18.76
"2393","2016-07-05",18.799999
"2394","2016-07-06",18.98
"2395","2016-07-07",18.959999
"2396","2016-07-08",19.24
"2397","2016-07-11",19.290001
"2398","2016-07-12",19.33
"2399","2016-07-13",19.379999
"2400","2016-07-14",19.52
"2401","2016-07-15",19.41
"2402","2016-07-18",19.6
"2403","2016-07-19",19.5
"2404","2016-07-20",19.719999
"2405","2016-07-21",19.5
"2406","2016-07-22",19.6
"2407","2016-07-25",20.5
"2408","2016-07-26",20.780001
"2409","2016-07-27",20.629999
"2410","2016-07-28",20.940001
"2411","2016-07-29",20.73
"2412","2016-08-01",20.809999
"2413","2016-08-02",20.67
"2414","2016-08-03",20.450001
"2415","2016-08-04",20.299999
"2416","2016-08-05",20.559999
"2417","2016-08-08",20.530001
"2418","2016-08-09",20.450001
"2419","2016-08-10",20.5
"2420","2016-08-11",20.559999
"2421","2016-08-12",20.4
"2422","2016-08-15",20.32
"2423","2016-08-16",20.030001
"2424","2016-08-17",19.93
"2425","2016-08-18",20.040001
"2426","2016-08-19",20.030001
"2427","2016-08-22",20.209999
"2428","2016-08-23",20.219999
"2429","2016-08-24",20.24
"2430","2016-08-25",20.280001
"2431","2016-08-26",20.219999
"2432","2016-08-29",20.370001
"2433","2016-08-30",20.370001
"2434","2016-08-31",20.16
"2435","2016-09-01",20.190001
"2436","2016-09-02",20.379999
"2437","2016-09-06",20.15
"2438","2016-09-07",20.42
"2439","2016-09-08",20.370001
"2440","2016-09-09",20.1
"2441","2016-09-12",20.27
"2442","2016-09-13",20.27
"2443","2016-09-14",20.49
"2444","2016-09-15",20.639999
"2445","2016-09-16",20.52
"2446","2016-09-19",20.32
"2447","2016-09-20",20.360001
"2448","2016-09-21",20.68
"2449","2016-09-22",20.9
"2450","2016-09-23",20.790001
"2451","2016-09-26",20.51
"2452","2016-09-27",20.41
"2453","2016-09-28",20.51
"2454","2016-09-29",20.23
"2455","2016-09-30",20.280001
"2456","2016-10-03",20.559999
"2457","2016-10-04",20.459999
"2458","2016-10-05",20.459999
"2459","2016-10-06",20.27
"2460","2016-10-07",20.67
"2461","2016-10-10",20.870001
"2462","2016-10-11",20.32
"2463","2016-10-12",20.379999
"2464","2016-10-13",20.49
"2465","2016-10-14",20.629999
"2466","2016-10-17",20.65
"2467","2016-10-18",20.85
"2468","2016-10-19",20.9
"2469","2016-10-20",20.690001
"2470","2016-10-21",20.690001
"2471","2016-10-24",19.790001
"2472","2016-10-25",20.030001
"2473","2016-10-26",19.639999
"2474","2016-10-27",19.84
"2475","2016-10-28",19.870001
"2476","2016-10-31",19.870001
"2477","2016-11-01",19.41
"2478","2016-11-02",19.530001
"2479","2016-11-03",19.48
"2480","2016-11-04",19.34
"2481","2016-11-07",19.280001
"2482","2016-11-08",19.299999
"2483","2016-11-09",19.860001
"2484","2016-11-10",20.67
"2485","2016-11-11",21.290001
"2486","2016-11-14",22
"2487","2016-11-15",21.889999
"2488","2016-11-16",21.77
"2489","2016-11-17",21.85
"2490","2016-11-18",21.99
"2491","2016-11-21",21.9
"2492","2016-11-22",21.879999
"2493","2016-11-23",22.059999
"2494","2016-11-25",22.32
"2495","2016-11-28",21.879999
"2496","2016-11-29",22.01
"2497","2016-11-30",21.83
"2498","2016-12-01",22.6
"2499","2016-12-02",22.41
"2500","2016-12-05",22.68
"2501","2016-12-06",22.59
"2502","2016-12-07",22.91
"2503","2016-12-08",22.93
"2504","2016-12-09",22.809999
"2505","2016-12-12",22.66
"2506","2016-12-13",22.99
"2507","2016-12-14",22.65
"2508","2016-12-15",22.809999
"2509","2016-12-16",22.620001
"2510","2016-12-19",22.83
"2511","2016-12-20",23.49
"2512","2016-12-21",23.370001
"2513","2016-12-22",22.639999
"2514","2016-12-23",22.959999
"2515","2016-12-27",23.049999
"2516","2016-12-28",23.01
"2517","2016-12-29",23.1
"2518","2016-12-30",23.07
"2519","2017-01-03",23.42
"2520","2017-01-04",23.66
"2521","2017-01-05",22.99
"2522","2017-01-06",22.92
"2523","2017-01-09",22.790001
"2524","2017-01-10",23.25
"2525","2017-01-11",23.200001
"2526","2017-01-12",22.93
"2527","2017-01-13",22.75
"2528","2017-01-17",22.84
"2529","2017-01-18",22.83
"2530","2017-01-19",22.23
"2531","2017-01-20",22.200001
"2532","2017-01-23",21.809999
"2533","2017-01-24",21.07
"2534","2017-01-25",21.389999
"2535","2017-01-26",21.030001
"2536","2017-01-27",21
"2537","2017-01-30",21.110001
"2538","2017-01-31",21.190001
"2539","2017-02-01",21.440001
"2540","2017-02-02",21.07
"2541","2017-02-03",21.24
"2542","2017-02-06",20.950001
"2543","2017-02-07",20.959999
"2544","2017-02-08",20.969999
"2545","2017-02-09",21.08
"2546","2017-02-10",21.209999
"2547","2017-02-13",21.16
"2548","2017-02-14",21.23
"2549","2017-02-15",21.27
"2550","2017-02-16",21.17
"2551","2017-02-17",21.190001
"2552","2017-02-21",21.35
"2553","2017-02-22",21.41
"2554","2017-02-23",21.18
"2555","2017-02-24",21.33
"2556","2017-02-27",21.32
"2557","2017-02-28",21.059999
"2558","2017-03-01",21.26
"2559","2017-03-02",21.33
"2560","2017-03-03",20.780001
"2561","2017-03-06",20.02
"2562","2017-03-07",19.48
"2563","2017-03-08",19.48
"2564","2017-03-09",19.26
"2565","2017-03-10",19.389999
"2566","2017-03-13",19.58
"2567","2017-03-14",19.65
"2568","2017-03-15",19.82
"2569","2017-03-16",20.25
"2570","2017-03-17",20.559999
"2571","2017-03-20",20.27
"2572","2017-03-21",20.07
"2573","2017-03-22",20.26
"2574","2017-03-23",20.16
"2575","2017-03-24",20.07
"2576","2017-03-27",20.129999
"2577","2017-03-28",20.030001
"2578","2017-03-29",20.139999
"2579","2017-03-30",20.040001
"2580","2017-03-31",20.139999
"2581","2017-04-03",20.66
"2582","2017-04-04",20.200001
"2583","2017-04-05",20.709999
"2584","2017-04-06",21.16
"2585","2017-04-07",21.34
"2586","2017-04-10",21.209999
"2587","2017-04-11",21.540001
"2588","2017-04-12",21.370001
"2589","2017-04-13",21.450001
"2590","2017-04-17",21.950001
"2591","2017-04-18",22.17
"2592","2017-04-19",22.33
"2593","2017-04-20",22.66
"2594","2017-04-21",22.629999
"2595","2017-04-24",23.01
"2596","2017-04-25",23.040001
"2597","2017-04-26",23
"2598","2017-04-27",23.27
"2599","2017-04-28",23.1
"2600","2017-05-01",23.9
"2601","2017-05-02",24.01
"2602","2017-05-03",23.75
"2603","2017-05-04",23.82
"2604","2017-05-05",24.219999
"2605","2017-05-08",30.379999
"2606","2017-05-09",32.619999
"2607","2017-05-10",31.860001
"2608","2017-05-11",32.799999
"2609","2017-05-12",34.200001
"2610","2017-05-15",35.209999
"2611","2017-05-16",34.91
"2612","2017-05-17",34.07
"2613","2017-05-18",34.779999
"2614","2017-05-19",35.650002
"2615","2017-05-22",34.970001
"2616","2017-05-23",34.27
"2617","2017-05-24",34.099998
"2618","2017-05-25",34.529999
"2619","2017-05-26",34.459999
"2620","2017-05-30",35.060001
"2621","2017-05-31",35.09
"2622","2017-06-01",35.91
"2623","2017-06-02",35.790001
"2624","2017-06-05",35.580002
"2625","2017-06-06",35.130001
"2626","2017-06-07",35.950001
"2627","2017-06-08",36.299999
"2628","2017-06-09",35.330002
"2629","2017-06-12",36.080002
"2630","2017-06-13",36.41
"2631","2017-06-14",37.240002
"2632","2017-06-15",38.689999
"2633","2017-06-16",38.27
"2634","2017-06-19",38.330002
"2635","2017-06-20",38.790001
"2636","2017-06-21",39.450001
"2637","2017-06-22",40.700001
"2638","2017-06-23",40.470001
"2639","2017-06-26",40.369999
"2640","2017-06-27",39.709999
"2641","2017-06-28",41.060001
"2642","2017-06-29",40.490002
"2643","2017-06-30",40.599998
"2644","2017-07-03",40.549999
"2645","2017-07-05",40.189999
"2646","2017-07-06",39.700001
"2647","2017-07-07",41.290001
"2648","2017-07-10",40.509998
"2649","2017-07-11",39.450001
"2650","2017-07-12",39.849998
"2651","2017-07-13",40.02
"2652","2017-07-14",39.709999
"2653","2017-07-17",39.279999
"2654","2017-07-18",40.110001
"2655","2017-07-19",40.169998
"2656","2017-07-20",38.990002
"2657","2017-07-21",40.540001
"2658","2017-07-24",47.950001
"2659","2017-07-25",48.080002
"2660","2017-07-26",50.540001
"2661","2017-07-27",48.959999
"2662","2017-07-28",48.369999
"2663","2017-07-31",47.540001
"2664","2017-08-01",48.950001
"2665","2017-08-02",48.09
"2666","2017-08-03",47.84
"2667","2017-08-04",47.599998
"2668","2017-08-07",47.93
"2669","2017-08-08",48.23
"2670","2017-08-09",48.080002
"2671","2017-08-10",46.580002
"2672","2017-08-11",47.759998
"2673","2017-08-14",47.529999
"2674","2017-08-15",46.889999
"2675","2017-08-16",46.48
"2676","2017-08-17",45.459999
"2677","2017-08-18",44.290001
"2678","2017-08-21",41.73
"2679","2017-08-22",39.41
"2680","2017-08-23",36.220001
"2681","2017-08-24",35.959999
"2682","2017-08-25",35.139999
"2683","2017-08-28",35.990002
"2684","2017-08-29",36.970001
"2685","2017-08-30",37.060001
"2686","2017-08-31",36.27
"2687","2017-09-01",36.209999
"2688","2017-09-05",36.810001
"2689","2017-09-06",37.119999
"2690","2017-09-07",36.080002
"2691","2017-09-08",36.099998
"2692","2017-09-11",37.150002
"2693","2017-09-12",38.290001
"2694","2017-09-13",36.369999
"2695","2017-09-14",36.709999
"2696","2017-09-15",35.560001
"2697","2017-09-18",35.810001
"2698","2017-09-19",35.349998
"2699","2017-09-20",35.560001
"2700","2017-09-21",35.849998
"2701","2017-09-22",35.330002
"2702","2017-09-25",34.349998
"2703","2017-09-26",35.23
"2704","2017-09-27",35.98
"2705","2017-09-28",33.310001
"2706","2017-09-29",33.150002
"2707","2017-10-02",34.189999
"2708","2017-10-03",34.810001
"2709","2017-10-04",35.16
"2710","2017-10-05",35.16
"2711","2017-10-06",35.66
"2712","2017-10-09",35.73
"2713","2017-10-10",36.049999
"2714","2017-10-11",35.720001
"2715","2017-10-12",35.439999
"2716","2017-10-13",34.419998
"2717","2017-10-16",34.310001
"2718","2017-10-17",35.049999
"2719","2017-10-18",37.209999
"2720","2017-10-19",35.869999
"2721","2017-10-20",36.740002
"2722","2017-10-23",43.41
"2723","2017-10-24",38.369999
"2724","2017-10-25",36.25
"2725","2017-10-26",36.529999
"2726","2017-10-27",34.919998
"2727","2017-10-30",35.73
"2728","2017-10-31",35.360001
"2729","2017-11-01",36.549999
"2730","2017-11-02",37.349998
"2731","2017-11-03",36.560001
"2732","2017-11-06",36.810001
"2733","2017-11-07",37
"2734","2017-11-08",36.91
"2735","2017-11-09",36.759998
"2736","2017-11-10",37.290001
"2737","2017-11-13",37.389999
"2738","2017-11-14",37.389999
"2739","2017-11-15",38.869999
"2740","2017-11-16",39.450001
"2741","2017-11-17",38.669998
"2742","2017-11-20",39.48
"2743","2017-11-21",39.57
"2744","2017-11-22",40.029999
"2745","2017-11-24",38.68
"2746","2017-11-27",38.939999
"2747","2017-11-28",39.43
"2748","2017-11-29",39.560001
"2749","2017-11-30",39.349998
"2750","2017-12-01",39.34
"2751","2017-12-04",40.919998
"2752","2017-12-05",41.869999
"2753","2017-12-06",42.16
"2754","2017-12-07",43.09
"2755","2017-12-08",42.869999
"2756","2017-12-11",42.689999
"2757","2017-12-12",43.509998
"2758","2017-12-13",45.049999
"2759","2017-12-14",44.009998
"2760","2017-12-15",45.09
"2761","2017-12-18",47.34
"2762","2017-12-19",48.110001
"2763","2017-12-20",46.07
"2764","2017-12-21",45.900002
"2765","2017-12-22",45.639999
"2766","2017-12-26",46.59
"2767","2017-12-27",46.470001
"2768","2017-12-28",45.830002
"2769","2017-12-29",45.5
"2770","2018-01-02",47
"2771","2018-01-03",46.689999
"2772","2018-01-04",47.93
"2773","2018-01-05",48.330002
"2774","2018-01-08",49.400002
"2775","2018-01-09",48.619999
"2776","2018-01-10",49.66
"2777","2018-01-11",51.68
"2778","2018-01-12",52.939999
"2779","2018-01-16",51.779999
"2780","2018-01-17",50.880001
"2781","2018-01-18",50.57
"2782","2018-01-19",53.240002
"2783","2018-01-22",48.110001
"2784","2018-01-23",50.66
"2785","2018-01-24",46.48
"2786","2018-01-25",46.029999
"2787","2018-01-26",47.799999
"2788","2018-01-29",48.259998
"2789","2018-01-30",46.720001
"2790","2018-01-31",45.200001
"2791","2018-02-01",44.369999
"2792","2018-02-02",43.27
"2793","2018-02-05",43.919998
"2794","2018-02-06",44.689999
"2795","2018-02-07",44.119999
"2796","2018-02-08",42.490002
"2797","2018-02-09",42.869999
"2798","2018-02-12",43.860001
"2799","2018-02-13",43.689999
"2800","2018-02-14",44.060001
"2801","2018-02-15",44.880001
"2802","2018-02-16",44.169998
"2803","2018-02-20",45.689999
"2804","2018-02-21",46.869999
"2805","2018-02-22",45.23
"2806","2018-02-23",47.200001
"2807","2018-02-26",47.16
"2808","2018-02-27",47.5
"2809","2018-02-28",45.189999
"2810","2018-03-01",44.799999
"2811","2018-03-02",44.68
"2812","2018-03-05",44.869999
"2813","2018-03-06",45.73
"2814","2018-03-07",46.18
"2815","2018-03-08",47.369999
"2816","2018-03-09",46.75
"2817","2018-03-12",47.130001
"2818","2018-03-13",46.75
"2819","2018-03-14",46.490002
"2820","2018-03-15",46.200001
"2821","2018-03-16",43.27
"2822","2018-03-19",43.150002
"2823","2018-03-20",44.32
"2824","2018-03-21",44.66
"2825","2018-03-22",44.459999
"2826","2018-03-23",41.200001
"2827","2018-03-26",43.150002
"2828","2018-03-27",41.93
