"","date","RADA"
"1947","2014-09-25",5.08
"1948","2014-09-26",5.14
"1949","2014-09-29",7.34
"1950","2014-09-30",5.96
"1951","2014-10-01",5.72
"1952","2014-10-02",5.66
"1953","2014-10-03",5.74
"1954","2014-10-06",5.16
"1955","2014-10-07",5.14
"1956","2014-10-08",4.8
"1957","2014-10-09",4.58
"1958","2014-10-10",4.24
"1959","2014-10-13",4.12
"1960","2014-10-14",3.8
"1961","2014-10-15",3.74
"1962","2014-10-16",3.78
"1963","2014-10-17",4.14
"1964","2014-10-20",4.24
"1965","2014-10-21",4.6
"1966","2014-10-22",4.58
"1967","2014-10-23",4.62
"1968","2014-10-24",4.36
"1969","2014-10-27",4.32
"1970","2014-10-28",4.24
"1971","2014-10-29",4.36
"1972","2014-10-30",4.86
"1973","2014-10-31",5.06
"1974","2014-11-03",5.02
"1975","2014-11-04",4.96
"1976","2014-11-05",5
"1977","2014-11-06",5.62
"1978","2014-11-07",5.38
"1979","2014-11-10",5.3
"1980","2014-11-11",6.26
"1981","2014-11-12",5.7
"1982","2014-11-13",5.48
"1983","2014-11-14",5.1
"1984","2014-11-17",4.6
"1985","2014-11-18",5.08
"1986","2014-11-19",4.98
"1987","2014-11-20",5.08
"1988","2014-11-21",5.28
"1989","2014-11-24",5.54
"1990","2014-11-25",5.46
"1991","2014-11-26",5.72
"1992","2014-11-28",4.86
"1993","2014-12-01",4.68
"1994","2014-12-02",4.88
"1995","2014-12-03",4.76
"1996","2014-12-04",7.38
"1997","2014-12-05",5.88
"1998","2014-12-08",5.6
"1999","2014-12-09",5.54
"2000","2014-12-10",5.3
"2001","2014-12-11",5
"2002","2014-12-12",5.2
"2003","2014-12-15",4.88
"2004","2014-12-16",5.02
"2005","2014-12-17",5.16
"2006","2014-12-18",5.04
"2007","2014-12-19",5.12
"2008","2014-12-22",5.12
"2009","2014-12-23",5.16
"2010","2014-12-24",5.48
"2011","2014-12-26",5.52
"2012","2014-12-29",5.32
"2013","2014-12-30",5.16
"2014","2014-12-31",5
"2015","2015-01-02",5.02
"2016","2015-01-05",4.98
"2017","2015-01-06",4.64
"2018","2015-01-07",4.68
"2019","2015-01-08",4.76
"2020","2015-01-09",4.64
"2021","2015-01-12",4.64
"2022","2015-01-13",4.68
"2023","2015-01-14",4.92
"2024","2015-01-15",5.2
"2025","2015-01-16",5.06
"2026","2015-01-20",4.94
"2027","2015-01-21",5.1
"2028","2015-01-22",4.9
"2029","2015-01-23",4.98
"2030","2015-01-26",5.02
"2031","2015-01-27",4.86
"2032","2015-01-28",4.84
"2033","2015-01-29",4.78
"2034","2015-01-30",4.6
"2035","2015-02-02",4.6
"2036","2015-02-03",4.8
"2037","2015-02-04",5
"2038","2015-02-05",4.92
"2039","2015-02-06",4.96
"2040","2015-02-09",5
"2041","2015-02-10",4.9
"2042","2015-02-11",4.74
"2043","2015-02-12",4.9
"2044","2015-02-13",4.92
"2045","2015-02-17",4.76
"2046","2015-02-18",4.68
"2047","2015-02-19",4.62
"2048","2015-02-20",4.68
"2049","2015-02-23",4.84
"2050","2015-02-24",4.88
"2051","2015-02-25",4.86
"2052","2015-02-26",4.84
"2053","2015-02-27",4.86
"2054","2015-03-02",5
"2055","2015-03-03",4.88
"2056","2015-03-04",4.84
"2057","2015-03-05",4.88
"2058","2015-03-06",4.72
"2059","2015-03-09",4.62
"2060","2015-03-10",4.44
"2061","2015-03-11",4.54
"2062","2015-03-12",4.46
"2063","2015-03-13",4.4
"2064","2015-03-16",4.1
"2065","2015-03-17",3.58
"2066","2015-03-18",3.58
"2067","2015-03-19",3.22
"2068","2015-03-20",3.38
"2069","2015-03-23",5.8
"2070","2015-03-24",5.62
"2071","2015-03-25",5.12
"2072","2015-03-26",4.88
"2073","2015-03-27",4.8
"2074","2015-03-30",5.18
"2075","2015-03-31",5.8
"2076","2015-04-01",5.22
"2077","2015-04-02",5.12
"2078","2015-04-06",4.86
"2079","2015-04-07",5.38
"2080","2015-04-08",5.12
"2081","2015-04-09",5.16
"2082","2015-04-10",5.16
"2083","2015-04-13",5.56
"2084","2015-04-14",5.42
"2085","2015-04-15",5.64
"2086","2015-04-16",5.58
"2087","2015-04-17",5.26
"2088","2015-04-20",5.38
"2089","2015-04-21",5.4
"2090","2015-04-22",5.28
"2091","2015-04-23",5.18
"2092","2015-04-24",5.06
"2093","2015-04-27",5.1
"2094","2015-04-28",5.08
"2095","2015-04-29",5.04
"2096","2015-04-30",4.92
"2097","2015-05-01",4.86
"2098","2015-05-04",4.96
"2099","2015-05-05",4.9
"2100","2015-05-06",4.94
"2101","2015-05-07",4.9
"2102","2015-05-08",5.02
"2103","2015-05-11",4.96
"2104","2015-05-12",4.9
"2105","2015-05-13",5.26
"2106","2015-05-14",5.28
"2107","2015-05-15",5.28
"2108","2015-05-18",5.14
"2109","2015-05-19",4.98
"2110","2015-05-20",4.88
"2111","2015-05-21",4.92
"2112","2015-05-22",5.24
"2113","2015-05-26",4.48
"2114","2015-05-27",4.32
"2115","2015-05-28",4.26
"2116","2015-05-29",4.14
"2117","2015-06-01",4.02
"2118","2015-06-02",4.18
"2119","2015-06-03",4.34
"2120","2015-06-04",4.18
"2121","2015-06-05",4.18
"2122","2015-06-08",4.28
"2123","2015-06-09",4.22
"2124","2015-06-10",4.14
"2125","2015-06-11",4.12
"2126","2015-06-12",4.16
"2127","2015-06-15",4.12
"2128","2015-06-16",4.06
"2129","2015-06-17",4.16
"2130","2015-06-18",4.18
"2131","2015-06-19",4.18
"2132","2015-06-22",4.08
"2133","2015-06-23",4.1
"2134","2015-06-24",4.1
"2135","2015-06-25",3.94
"2136","2015-06-26",3.62
"2137","2015-06-29",3.68
"2138","2015-06-30",3.86
"2139","2015-07-01",4.04
"2140","2015-07-02",3.78
"2141","2015-07-06",4.16
"2142","2015-07-07",3.9
"2143","2015-07-08",3.82
"2144","2015-07-09",3.86
"2145","2015-07-10",3.86
"2146","2015-07-13",3.76
"2147","2015-07-14",3.88
"2148","2015-07-15",3.8
"2149","2015-07-16",3.94
"2150","2015-07-17",3.8
"2151","2015-07-20",3.92
"2152","2015-07-21",3.88
"2153","2015-07-22",3.78
"2154","2015-07-23",3.76
"2155","2015-07-24",3.74
"2156","2015-07-27",3.5
"2157","2015-07-28",4.34
"2158","2015-07-29",3.98
"2159","2015-07-30",3.68
"2160","2015-07-31",2.46
"2161","2015-08-03",2.22
"2162","2015-08-04",2.36
"2163","2015-08-05",2.52
"2164","2015-08-06",2.36
"2165","2015-08-07",2.22
"2166","2015-08-10",2.2
"2167","2015-08-11",2.06
"2168","2015-08-12",2.08
"2169","2015-08-13",2.16
"2170","2015-08-14",2.2
"2171","2015-08-17",2.14
"2172","2015-08-18",1.98
"2173","2015-08-19",1.96
"2174","2015-08-20",1.9
"2175","2015-08-21",1.88
"2176","2015-08-24",1.9
"2177","2015-08-25",2
"2178","2015-08-26",1.9
"2179","2015-08-27",1.88
"2180","2015-08-28",1.92
"2181","2015-08-31",1.96
"2182","2015-09-01",2.02
"2183","2015-09-02",1.84
"2184","2015-09-03",1.86
"2185","2015-09-04",1.8
"2186","2015-09-08",1.96
"2187","2015-09-09",1.86
"2188","2015-09-10",1.94
"2189","2015-09-11",1.96
"2190","2015-09-14",1.86
"2191","2015-09-15",1.82
"2192","2015-09-16",1.8
"2193","2015-09-17",1.72
"2194","2015-09-18",1.66
"2195","2015-09-21",1.64
"2196","2015-09-22",1.64
"2197","2015-09-23",1.64
"2198","2015-09-24",1.58
"2199","2015-09-25",1.52
"2200","2015-09-28",1.4
"2201","2015-09-29",1.4
"2202","2015-09-30",1.48
"2203","2015-10-01",1.42
"2204","2015-10-02",1.48
"2205","2015-10-05",1.56
"2206","2015-10-06",1.58
"2207","2015-10-07",1.48
"2208","2015-10-08",1.48
"2209","2015-10-09",1.46
"2210","2015-10-12",1.5
"2211","2015-10-13",1.4
"2212","2015-10-14",1.44
"2213","2015-10-15",1.42
"2214","2015-10-16",1.4
"2215","2015-10-19",1.44
"2216","2015-10-20",1.54
"2217","2015-10-21",1.46
"2218","2015-10-22",1.44
"2219","2015-10-23",1.44
"2220","2015-10-26",1.38
"2221","2015-10-27",1.34
"2222","2015-10-28",1.36
"2223","2015-10-29",1.42
"2224","2015-10-30",1.42
"2225","2015-11-02",1.4
"2226","2015-11-03",1.36
"2227","2015-11-04",1.4
"2228","2015-11-05",1.42
"2229","2015-11-06",1.42
"2230","2015-11-09",1.32
"2231","2015-11-10",1.26
"2232","2015-11-11",1.24
"2233","2015-11-12",1.3
"2234","2015-11-13",1.24
"2235","2015-11-16",1.4
"2236","2015-11-17",1.32
"2237","2015-11-18",0.88
"2238","2015-11-19",0.86
"2239","2015-11-20",0.9
"2240","2015-11-23",0.92
"2241","2015-11-24",0.96
"2242","2015-11-25",0.9
"2243","2015-11-27",0.96
"2244","2015-11-30",0.96
"2245","2015-12-01",1
"2246","2015-12-02",0.98
"2247","2015-12-03",0.92
"2248","2015-12-04",0.86
"2249","2015-12-07",0.9
"2250","2015-12-08",0.9
"2251","2015-12-09",0.9
"2252","2015-12-10",0.88
"2253","2015-12-11",0.9
"2254","2015-12-14",0.82
"2255","2015-12-15",0.8
"2256","2015-12-16",0.84
"2257","2015-12-17",0.82
"2258","2015-12-18",0.82
"2259","2015-12-21",0.8
"2260","2015-12-22",0.78
"2261","2015-12-23",0.78
"2262","2015-12-24",0.76
"2263","2015-12-28",0.72
"2264","2015-12-29",0.7
"2265","2015-12-30",0.74
"2266","2015-12-31",0.72
"2267","2016-01-04",0.72
"2268","2016-01-05",0.74
"2269","2016-01-06",0.68
"2270","2016-01-07",0.7
"2271","2016-01-08",0.64
"2272","2016-01-11",0.62
"2273","2016-01-12",0.64
"2274","2016-01-13",0.62
"2275","2016-01-14",0.6
"2276","2016-01-15",0.6
"2277","2016-01-19",0.6
"2278","2016-01-20",0.64
"2279","2016-01-21",0.6
"2280","2016-01-22",0.66
"2281","2016-01-25",0.64
"2282","2016-01-26",0.62
"2283","2016-01-27",0.62
"2284","2016-01-28",0.56
"2285","2016-01-29",0.6
"2286","2016-02-01",0.6
"2287","2016-02-02",0.58
"2288","2016-02-03",0.62
"2289","2016-02-04",0.62
"2290","2016-02-05",0.64
"2291","2016-02-08",0.62
"2292","2016-02-09",0.64
"2293","2016-02-10",0.66
"2294","2016-02-11",0.64
"2295","2016-02-12",0.64
"2296","2016-02-16",0.66
"2297","2016-02-17",0.66
"2298","2016-02-18",0.74
"2299","2016-02-19",0.72
"2300","2016-02-22",0.7
"2301","2016-02-23",0.7
"2302","2016-02-24",0.7
"2303","2016-02-25",0.72
"2304","2016-02-26",0.72
"2305","2016-02-29",0.7
"2306","2016-03-01",0.72
"2307","2016-03-02",0.76
"2308","2016-03-03",0.78
"2309","2016-03-04",0.92
"2310","2016-03-07",0.82
"2311","2016-03-08",0.86
"2312","2016-03-09",0.84
"2313","2016-03-10",0.86
"2314","2016-03-11",0.82
"2315","2016-03-14",0.8
"2316","2016-03-15",0.74
"2317","2016-03-16",0.72
"2318","2016-03-17",0.72
"2319","2016-03-18",0.74
"2320","2016-03-21",0.82
"2321","2016-03-22",0.8
"2322","2016-03-23",0.82
"2323","2016-03-24",0.78
"2324","2016-03-28",0.76
"2325","2016-03-29",0.74
"2326","2016-03-30",0.78
"2327","2016-03-31",0.8
"2328","2016-04-01",0.86
"2329","2016-04-04",0.72
"2330","2016-04-05",0.8
"2331","2016-04-06",0.84
"2332","2016-04-07",0.88
"2333","2016-04-08",0.82
"2334","2016-04-11",0.86
"2335","2016-04-12",0.88
"2336","2016-04-13",0.88
"2337","2016-04-14",0.9
"2338","2016-04-15",0.8
"2339","2016-04-18",0.78
"2340","2016-04-19",0.76
"2341","2016-04-20",0.72
"2342","2016-04-21",0.78
"2343","2016-04-22",0.8
"2344","2016-04-25",0.76
"2345","2016-04-26",0.72
"2346","2016-04-27",0.8
"2347","2016-04-28",0.78
"2348","2016-04-29",0.76
"2349","2016-05-02",0.78
"2350","2016-05-03",0.82
"2351","2016-05-04",0.84
"2352","2016-05-05",0.84
"2353","2016-05-06",0.74
"2354","2016-05-09",0.76
"2355","2016-05-10",0.8
"2356","2016-05-11",0.78
"2357","2016-05-12",0.8
"2358","2016-05-13",0.8
"2359","2016-05-16",0.74
"2360","2016-05-17",0.76
"2361","2016-05-18",0.74
"2362","2016-05-19",0.84
"2363","2016-05-20",0.84
"2364","2016-05-23",0.78
"2365","2016-05-24",0.78
"2366","2016-05-25",0.84
"2367","2016-05-26",0.84
"2368","2016-05-27",0.84
"2369","2016-05-31",0.82
"2370","2016-06-01",0.84
"2371","2016-06-02",0.9
"2372","2016-06-03",0.86
"2373","2016-06-06",0.92
"2374","2016-06-07",1.24
"2375","2016-06-08",1.36
"2376","2016-06-09",1.4
"2377","2016-06-10",1.4
"2378","2016-06-13",1.26
"2379","2016-06-14",1.16
"2380","2016-06-15",1.28
"2381","2016-06-16",1.22
"2382","2016-06-17",1.26
"2383","2016-06-20",1.24
"2384","2016-06-21",1.2
"2385","2016-06-22",1.18
"2386","2016-06-23",1.24
"2387","2016-06-24",1.14
"2388","2016-06-27",1.14
"2389","2016-06-28",1.1
"2390","2016-06-29",1.08
"2391","2016-06-30",1.18
"2392","2016-07-01",1.1
"2393","2016-07-05",1.18
"2394","2016-07-06",1.26
"2395","2016-07-07",1.3
"2396","2016-07-08",1.36
"2397","2016-07-11",1.38
"2398","2016-07-12",1.44
"2399","2016-07-13",1.42
"2400","2016-07-14",1.44
"2401","2016-07-15",1.48
"2402","2016-07-18",1.5
"2403","2016-07-19",1.44
"2404","2016-07-20",1.46
"2405","2016-07-21",1.48
"2406","2016-07-22",1.4
"2407","2016-07-25",1.2
"2408","2016-07-26",1.18
"2409","2016-07-27",1.2
"2410","2016-07-28",1.18
"2411","2016-07-29",1.22
"2412","2016-08-01",1.24
"2413","2016-08-02",1.18
"2414","2016-08-03",1.2
"2415","2016-08-04",1.28
"2416","2016-08-05",1.28
"2417","2016-08-08",1.16
"2418","2016-08-09",1.14
"2419","2016-08-10",1.14
"2420","2016-08-11",1.1
"2421","2016-08-12",1.1
"2422","2016-08-15",1.12
"2423","2016-08-16",1.16
"2424","2016-08-17",1.14
"2425","2016-08-18",1.18
"2426","2016-08-19",1.18
"2427","2016-08-22",1.14
"2428","2016-08-23",1.2
"2429","2016-08-24",1.2
"2430","2016-08-25",1.18
"2431","2016-08-26",1.14
"2432","2016-08-29",1.16
"2433","2016-08-30",1.18
"2434","2016-08-31",1.18
"2435","2016-09-01",1.18
"2436","2016-09-02",1.18
"2437","2016-09-06",1.16
"2438","2016-09-07",1.14
"2439","2016-09-08",1.14
"2440","2016-09-09",1.1
"2441","2016-09-12",1.14
"2442","2016-09-13",1.1
"2443","2016-09-14",0.93
"2444","2016-09-15",1.13
"2445","2016-09-16",1.12
"2446","2016-09-19",1.15
"2447","2016-09-20",1.14
"2448","2016-09-21",1.19
"2449","2016-09-22",1.17
"2450","2016-09-23",1.16
"2451","2016-09-26",1.15
"2452","2016-09-27",1.17
"2453","2016-09-28",1.19
"2454","2016-09-29",1.15
"2455","2016-09-30",1.1
"2456","2016-10-03",1.1
"2457","2016-10-04",1.07
"2458","2016-10-05",1.04
"2459","2016-10-06",1.04
"2460","2016-10-07",1.09
"2461","2016-10-10",1.07
"2462","2016-10-11",1.05
"2463","2016-10-12",1.07
"2464","2016-10-13",1.07
"2465","2016-10-14",1.03
"2466","2016-10-17",1.03
"2467","2016-10-18",1
"2468","2016-10-19",1.02
"2469","2016-10-20",1.02
"2470","2016-10-21",1.06
"2471","2016-10-24",1.06
"2472","2016-10-25",1.12
"2473","2016-10-26",1.21
"2474","2016-10-27",1.28
"2475","2016-10-28",1.18
"2476","2016-10-31",1.1
"2477","2016-11-01",1.14
"2478","2016-11-02",1.25
"2479","2016-11-03",1.19
"2480","2016-11-04",1.2
"2481","2016-11-07",1.18
"2482","2016-11-08",1.13
"2483","2016-11-09",1.12
"2484","2016-11-10",1.14
"2485","2016-11-11",1.2
"2486","2016-11-14",1.23
"2487","2016-11-15",1.28
"2488","2016-11-16",1.26
"2489","2016-11-17",1.21
"2490","2016-11-18",1.24
"2491","2016-11-21",1.2
"2492","2016-11-22",1.14
"2493","2016-11-23",1.17
"2494","2016-11-25",1.15
"2495","2016-11-28",1.17
"2496","2016-11-29",1.14
"2497","2016-11-30",1.17
"2498","2016-12-01",1.2
"2499","2016-12-02",1.15
"2500","2016-12-05",1.18
"2501","2016-12-06",1.19
"2502","2016-12-07",1.17
"2503","2016-12-08",1.17
"2504","2016-12-09",1.16
"2505","2016-12-12",1.17
"2506","2016-12-13",1.12
"2507","2016-12-14",1.12
"2508","2016-12-15",1.11
"2509","2016-12-16",1.13
"2510","2016-12-19",1.14
"2511","2016-12-20",1.12
"2512","2016-12-21",1.12
"2513","2016-12-22",1.07
"2514","2016-12-23",1.05
"2515","2016-12-27",1.19
"2516","2016-12-28",1.25
"2517","2016-12-29",1.18
"2518","2016-12-30",1.16
"2519","2017-01-03",1.23
"2520","2017-01-04",1.23
"2521","2017-01-05",1.25
"2522","2017-01-06",1.27
"2523","2017-01-09",1.26
"2524","2017-01-10",1.27
"2525","2017-01-11",1.27
"2526","2017-01-12",1.24
"2527","2017-01-13",1.23
"2528","2017-01-17",1.22
"2529","2017-01-18",1.2
"2530","2017-01-19",1.23
"2531","2017-01-20",1.23
"2532","2017-01-23",1.23
"2533","2017-01-24",1.25
"2534","2017-01-25",1.35
"2535","2017-01-26",1.3
"2536","2017-01-27",1.29
"2537","2017-01-30",1.26
"2538","2017-01-31",1.24
"2539","2017-02-01",1.27
"2540","2017-02-02",1.26
"2541","2017-02-03",1.28
"2542","2017-02-06",1.28
"2543","2017-02-07",1.26
"2544","2017-02-08",1.25
"2545","2017-02-09",1.24
"2546","2017-02-10",1.25
"2547","2017-02-13",1.29
"2548","2017-02-14",1.26
"2549","2017-02-15",1.26
"2550","2017-02-16",1.26
"2551","2017-02-17",1.26
"2552","2017-02-21",1.28
"2553","2017-02-22",1.25
"2554","2017-02-23",1.24
"2555","2017-02-24",1.22
"2556","2017-02-27",1.23
"2557","2017-02-28",1.17
"2558","2017-03-01",1.21
"2559","2017-03-02",1.22
"2560","2017-03-03",1.22
"2561","2017-03-06",1.17
"2562","2017-03-07",1.15
"2563","2017-03-08",1.14
"2564","2017-03-09",1.16
"2565","2017-03-10",1.16
"2566","2017-03-13",1.14
"2567","2017-03-14",1.15
"2568","2017-03-15",1.16
"2569","2017-03-16",1.2
"2570","2017-03-17",1.2
"2571","2017-03-20",1.23
"2572","2017-03-21",1.23
"2573","2017-03-22",1.21
"2574","2017-03-23",1.2
"2575","2017-03-24",1.19
"2576","2017-03-27",1.15
"2577","2017-03-28",1.14
"2578","2017-03-29",1.12
"2579","2017-03-30",1.13
"2580","2017-03-31",1.12
"2581","2017-04-03",1.16
"2582","2017-04-04",1.18
"2583","2017-04-05",1.16
"2584","2017-04-06",1.15
"2585","2017-04-07",1.16
"2586","2017-04-10",1.16
"2587","2017-04-11",1.13
"2588","2017-04-12",1.12
"2589","2017-04-13",1.12
"2590","2017-04-17",1.1
"2591","2017-04-18",1.04
"2592","2017-04-19",1.09
"2593","2017-04-20",1.14
"2594","2017-04-21",1.14
"2595","2017-04-24",1.16
"2596","2017-04-25",1.14
"2597","2017-04-26",1.16
"2598","2017-04-27",1.15
"2599","2017-04-28",1.2
"2600","2017-05-01",1.13
"2601","2017-05-02",1.18
"2602","2017-05-03",1.17
"2603","2017-05-04",1.16
"2604","2017-05-05",1.16
"2605","2017-05-08",1.16
"2606","2017-05-09",1.15
"2607","2017-05-10",1.15
"2608","2017-05-11",1.13
"2609","2017-05-12",1.15
"2610","2017-05-15",1.15
"2611","2017-05-16",1.13
"2612","2017-05-17",1.09
"2613","2017-05-18",1.09
"2614","2017-05-19",1.1
"2615","2017-05-22",1.16
"2616","2017-05-23",1.24
"2617","2017-05-24",1.38
"2618","2017-05-25",1.42
"2619","2017-05-26",1.52
"2620","2017-05-30",1.45
"2621","2017-05-31",1.46
"2622","2017-06-01",1.61
"2623","2017-06-02",1.6
"2624","2017-06-05",1.58
"2625","2017-06-06",1.6
"2626","2017-06-07",1.6
"2627","2017-06-08",1.75
"2628","2017-06-09",1.67
"2629","2017-06-12",1.62
"2630","2017-06-13",1.63
"2631","2017-06-14",1.62
"2632","2017-06-15",1.58
"2633","2017-06-16",1.66
"2634","2017-06-19",1.73
"2635","2017-06-20",1.7
"2636","2017-06-21",1.69
"2637","2017-06-22",1.68
"2638","2017-06-23",1.72
"2639","2017-06-26",1.8
"2640","2017-06-27",1.81
"2641","2017-06-28",1.94
"2642","2017-06-29",1.75
"2643","2017-06-30",1.8
"2644","2017-07-03",1.83
"2645","2017-07-05",1.86
"2646","2017-07-06",2.02
"2647","2017-07-07",2.2
"2648","2017-07-10",2.15
"2649","2017-07-11",2.13
"2650","2017-07-12",2.1
"2651","2017-07-13",2.21
"2652","2017-07-14",2.15
"2653","2017-07-17",2.07
"2654","2017-07-18",2.06
"2655","2017-07-19",2.05
"2656","2017-07-20",2.1
"2657","2017-07-21",2.1
"2658","2017-07-24",2.1
"2659","2017-07-25",2.17
"2660","2017-07-26",2.16
"2661","2017-07-27",2.11
"2662","2017-07-28",2.1
"2663","2017-07-31",2.07
"2664","2017-08-01",2.06
"2665","2017-08-02",2
"2666","2017-08-03",1.99
"2667","2017-08-04",1.99
"2668","2017-08-07",1.89
"2669","2017-08-08",1.9
"2670","2017-08-09",1.94
"2671","2017-08-10",2.05
"2672","2017-08-11",2.17
"2673","2017-08-14",2.26
"2674","2017-08-15",2.22
"2675","2017-08-16",2.37
"2676","2017-08-17",2.68
"2677","2017-08-18",2.68
"2678","2017-08-21",2.68
"2679","2017-08-22",2.74
"2680","2017-08-23",3.11
"2681","2017-08-24",2.98
"2682","2017-08-25",3
"2683","2017-08-28",2.98
"2684","2017-08-29",3.04
"2685","2017-08-30",3.1
"2686","2017-08-31",3.08
"2687","2017-09-01",3.05
"2688","2017-09-05",2.83
"2689","2017-09-06",2.86
"2690","2017-09-07",2.79
"2691","2017-09-08",2.75
"2692","2017-09-11",2.78
"2693","2017-09-12",2.79
"2694","2017-09-13",2.77
"2695","2017-09-14",2.78
"2696","2017-09-15",3.06
"2697","2017-09-18",2.9
"2698","2017-09-19",2.91
"2699","2017-09-20",3.24
"2700","2017-09-21",3.2
"2701","2017-09-22",3.49
"2702","2017-09-25",3.58
"2703","2017-09-26",3.43
"2704","2017-09-27",3.23
"2705","2017-09-28",3.19
"2706","2017-09-29",3.41
"2707","2017-10-02",3.35
"2708","2017-10-03",3.2
"2709","2017-10-04",3.28
"2710","2017-10-05",3.31
"2711","2017-10-06",3.43
"2712","2017-10-09",3.67
"2713","2017-10-10",3.5
"2714","2017-10-11",3.65
"2715","2017-10-12",3.62
"2716","2017-10-13",3.53
"2717","2017-10-16",3.39
"2718","2017-10-17",3.53
"2719","2017-10-18",3.46
"2720","2017-10-19",3.49
"2721","2017-10-20",3.53
"2722","2017-10-23",3.48
"2723","2017-10-24",3.5
"2724","2017-10-25",3.27
"2725","2017-10-26",3.22
"2726","2017-10-27",3.11
"2727","2017-10-30",3.12
"2728","2017-10-31",3.22
"2729","2017-11-01",3.23
"2730","2017-11-02",3.27
"2731","2017-11-03",3.36
"2732","2017-11-06",3.44
"2733","2017-11-07",3.4
"2734","2017-11-08",3.4
"2735","2017-11-09",3.32
"2736","2017-11-10",3.22
"2737","2017-11-13",3.1
"2738","2017-11-14",2.86
"2739","2017-11-15",2.93
"2740","2017-11-16",3.06
"2741","2017-11-17",2.97
"2742","2017-11-20",2.93
"2743","2017-11-21",2.91
"2744","2017-11-22",2.9
"2745","2017-11-24",2.88
"2746","2017-11-27",3.01
"2747","2017-11-28",3.26
"2748","2017-11-29",3.13
"2749","2017-11-30",3.22
"2750","2017-12-01",3.12
"2751","2017-12-04",3.16
"2752","2017-12-05",3.16
"2753","2017-12-06",3.11
"2754","2017-12-07",3.15
"2755","2017-12-08",3.16
"2756","2017-12-11",3.29
"2757","2017-12-12",3.37
"2758","2017-12-13",3.29
"2759","2017-12-14",3.29
"2760","2017-12-15",3.34
"2761","2017-12-18",3.38
"2762","2017-12-19",3.59
"2763","2017-12-20",3.52
"2764","2017-12-21",3.38
"2765","2017-12-22",3.35
"2766","2017-12-26",3.17
"2767","2017-12-27",3.11
"2768","2017-12-28",3.1
"2769","2017-12-29",3.08
"2770","2018-01-02",3.09
"2771","2018-01-03",3.01
"2772","2018-01-04",3.05
"2773","2018-01-05",3.07
"2774","2018-01-08",3.04
"2775","2018-01-09",2.86
"2776","2018-01-10",2.86
"2777","2018-01-11",2.85
"2778","2018-01-12",2.87
"2779","2018-01-16",2.53
"2780","2018-01-17",2.82
"2781","2018-01-18",2.79
"2782","2018-01-19",2.73
"2783","2018-01-22",2.76
"2784","2018-01-23",2.73
"2785","2018-01-24",2.69
"2786","2018-01-25",2.65
"2787","2018-01-26",2.57
"2788","2018-01-29",2.42
"2789","2018-01-30",2.31
"2790","2018-01-31",2.32
"2791","2018-02-01",1.94
"2792","2018-02-02",2.1
"2793","2018-02-05",2.05
"2794","2018-02-06",2.06
"2795","2018-02-07",2.14
"2796","2018-02-08",2.04
"2797","2018-02-09",1.98
"2798","2018-02-12",1.95
"2799","2018-02-13",1.93
"2800","2018-02-14",2.05
"2801","2018-02-15",2.11
"2802","2018-02-16",2.04
"2803","2018-02-20",2.07
"2804","2018-02-21",1.98
"2805","2018-02-22",2.03
"2806","2018-02-23",2.04
"2807","2018-02-26",2.01
"2808","2018-02-27",1.99
"2809","2018-02-28",2.02
"2810","2018-03-01",2.19
"2811","2018-03-02",2.16
"2812","2018-03-05",2.1
"2813","2018-03-06",2.08
"2814","2018-03-07",2.49
"2815","2018-03-08",2.41
"2816","2018-03-09",2.35
"2817","2018-03-12",2.41
"2818","2018-03-13",2.34
"2819","2018-03-14",2.29
"2820","2018-03-15",2.27
"2821","2018-03-16",2.27
"2822","2018-03-19",2.24
"2823","2018-03-20",2.24
"2824","2018-03-21",2.32
"2825","2018-03-22",2.31
"2826","2018-03-23",2.28
"2827","2018-03-26",2.27
"2828","2018-03-27",2.25
"2829","2018-03-28",2.22
"2830","2018-03-29",2.36
"2831","2018-04-02",2.2
"2832","2018-04-03",2.27
"2833","2018-04-04",2.31
"2834","2018-04-05",2.27
"2835","2018-04-06",2.21
"2836","2018-04-09",2.22
"2837","2018-04-10",2.25
"2838","2018-04-11",2.41
"2839","2018-04-12",2.63
"2840","2018-04-13",2.44
"2841","2018-04-16",2.43
"2842","2018-04-17",2.38
"2843","2018-04-18",2.43
"2844","2018-04-19",2.38
"2845","2018-04-20",2.28
"2846","2018-04-23",2.25
"2847","2018-04-24",2.32
"2848","2018-04-25",2.27
"2849","2018-04-26",2.3
"2850","2018-04-27",2.29
"2851","2018-04-30",2.39
"2852","2018-05-01",2.45
"2853","2018-05-02",2.44
"2854","2018-05-03",2.36
"2855","2018-05-04",2.41
"2856","2018-05-07",2.43
"2857","2018-05-08",2.5
"2858","2018-05-09",2.45
"2859","2018-05-10",2.48
"2860","2018-05-11",2.42
"2861","2018-05-14",2.41
"2862","2018-05-15",2.4
"2863","2018-05-16",2.44
"2864","2018-05-17",2.45
"2865","2018-05-18",2.46
"2866","2018-05-21",2.57
"2867","2018-05-22",2.51
"2868","2018-05-23",2.53
"2869","2018-05-24",2.5
"2870","2018-05-25",2.5
"2871","2018-05-29",2.54
"2872","2018-05-30",2.51
"2873","2018-05-31",2.52
"2874","2018-06-01",2.56
"2875","2018-06-04",2.61
"2876","2018-06-05",2.74
"2877","2018-06-06",2.79
"2878","2018-06-07",2.74
"2879","2018-06-08",2.78
"2880","2018-06-11",2.79
