"","date","BKEPP"
"1945","2019-11-22",5.23
"1946","2019-11-25",5.22
"1947","2019-11-26",5.19
"1948","2019-11-27",5.2
"1949","2019-11-29",5.18
"1950","2019-12-02",5.2
"1951","2019-12-03",5.18
"1952","2019-12-04",5.2
"1953","2019-12-05",5.19
"1954","2019-12-06",5.19
"1955","2019-12-09",5.19
"1956","2019-12-10",5.17
"1957","2019-12-11",5.16
"1958","2019-12-12",5.17
"1959","2019-12-13",5.16
"1960","2019-12-16",5.16
"1961","2019-12-17",5.17
"1962","2019-12-18",5.16
"1963","2019-12-19",5.21
"1964","2019-12-20",5.25
"1965","2019-12-23",5.34
"1966","2019-12-24",5.38
"1967","2019-12-26",5.43
"1968","2019-12-27",5.41
"1969","2019-12-30",5.39
"1970","2019-12-31",5.39
"1971","2020-01-02",5.44
"1972","2020-01-03",5.46
"1973","2020-01-06",5.53
"1974","2020-01-07",5.5
"1975","2020-01-08",5.33
"1976","2020-01-09",5.32
"1977","2020-01-10",5.3
"1978","2020-01-13",5.39
"1979","2020-01-14",5.38
"1980","2020-01-15",5.44
"1981","2020-01-16",5.45
"1982","2020-01-17",5.31
"1983","2020-01-21",5.35
"1984","2020-01-22",5.38
"1985","2020-01-23",5.37
"1986","2020-01-24",5.37
"1987","2020-01-27",5.35
"1988","2020-01-28",5.39
"1989","2020-01-29",5.4
"1990","2020-01-30",5.36
"1991","2020-01-31",5.4
"1992","2020-02-03",5.25
"1993","2020-02-04",5.22
"1994","2020-02-05",5.29
"1995","2020-02-06",5.29
"1996","2020-02-07",5.29
"1997","2020-02-10",5.3
"1998","2020-02-11",5.33
"1999","2020-02-12",5.31
"2000","2020-02-13",5.3
"2001","2020-02-14",5.32
"2002","2020-02-18",5.35
"2003","2020-02-19",5.33
"2004","2020-02-20",5.36
"2005","2020-02-21",5.31
"2006","2020-02-24",5.3
"2007","2020-02-25",5.26
"2008","2020-02-26",5.27
"2009","2020-02-27",5.13
"2010","2020-02-28",5.09
"2011","2020-03-02",5.17
"2012","2020-03-03",5.2
"2013","2020-03-04",5.21
"2014","2020-03-05",5.06
"2015","2020-03-06",5.11
"2016","2020-03-09",5.05
"2017","2020-03-10",4.62
"2018","2020-03-11",4.47
"2019","2020-03-12",4.74
"2020","2020-03-13",4.08
"2021","2020-03-16",3.86
"2022","2020-03-17",4.15
"2023","2020-03-18",3.16
"2024","2020-03-19",4.14
"2025","2020-03-20",3.82
"2026","2020-03-23",3.71
"2027","2020-03-24",3.77
"2028","2020-03-25",4
"2029","2020-03-26",4.29
"2030","2020-03-27",4.44
"2031","2020-03-30",4.71
"2032","2020-03-31",4.65
"2033","2020-04-01",4.6
"2034","2020-04-02",4.73
"2035","2020-04-03",4.67
"2036","2020-04-06",4.4
"2037","2020-04-07",4.46
"2038","2020-04-08",4.61
"2039","2020-04-09",4.61
"2040","2020-04-13",4.81
"2041","2020-04-14",4.85
"2042","2020-04-15",4.8
"2043","2020-04-16",4.73
"2044","2020-04-17",4.89
"2045","2020-04-20",5.04
"2046","2020-04-21",5.14
"2047","2020-04-22",5.24
"2048","2020-04-23",5.26
"2049","2020-04-24",5.17
"2050","2020-04-27",5.3
"2051","2020-04-28",5.35
"2052","2020-04-29",5.39
"2053","2020-04-30",5.49
"2054","2020-05-01",5.33
"2055","2020-05-04",5.25
"2056","2020-05-05",5.3
"2057","2020-05-06",5.3
"2058","2020-05-07",5.38
"2059","2020-05-08",5.43
"2060","2020-05-11",5.4
"2061","2020-05-12",5.4
"2062","2020-05-13",5.37
"2063","2020-05-14",5.5
"2064","2020-05-15",5.36
"2065","2020-05-18",5.36
"2066","2020-05-19",5.38
"2067","2020-05-20",5.4
"2068","2020-05-21",5.44
"2069","2020-05-22",5.39
"2070","2020-05-26",5.41
"2071","2020-05-27",5.31
"2072","2020-05-28",5.34
"2073","2020-05-29",5.35
"2074","2020-06-01",5.3
"2075","2020-06-02",5.43
"2076","2020-06-03",5.45
"2077","2020-06-04",5.45
"2078","2020-06-05",5.55
"2079","2020-06-08",5.55
"2080","2020-06-09",5.56
"2081","2020-06-10",5.6
"2082","2020-06-11",5.55
"2083","2020-06-12",5.48
"2084","2020-06-15",5.65
"2085","2020-06-16",5.61
"2086","2020-06-17",5.64
"2087","2020-06-18",5.64
"2088","2020-06-19",5.6
"2089","2020-06-22",5.6
"2090","2020-06-23",5.53
"2091","2020-06-24",5.65
"2092","2020-06-25",5.53
"2093","2020-06-26",5.43
"2094","2020-06-29",5.65
"2095","2020-06-30",5.71
"2096","2020-07-01",5.72
"2097","2020-07-02",5.66
"2098","2020-07-06",5.67
"2099","2020-07-07",5.76
"2100","2020-07-08",5.76
"2101","2020-07-09",5.76
"2102","2020-07-10",5.77
"2103","2020-07-13",5.75
"2104","2020-07-14",5.59
"2105","2020-07-15",5.65
"2106","2020-07-16",5.78
"2107","2020-07-17",5.78
"2108","2020-07-20",5.75
"2109","2020-07-21",5.75
"2110","2020-07-22",5.78
"2111","2020-07-23",5.75
"2112","2020-07-24",5.78
"2113","2020-07-27",5.78
"2114","2020-07-28",5.77
"2115","2020-07-29",5.78
"2116","2020-07-30",5.75
"2117","2020-07-31",5.77
"2118","2020-08-03",5.66
"2119","2020-08-04",5.5
"2120","2020-08-05",5.71
"2121","2020-08-06",5.73
"2122","2020-08-07",5.73
"2123","2020-08-10",5.73
"2124","2020-08-11",5.71
"2125","2020-08-12",5.87
"2126","2020-08-13",5.84
"2127","2020-08-14",5.88
"2128","2020-08-17",5.92
"2129","2020-08-18",5.92
"2130","2020-08-19",5.95
"2131","2020-08-20",5.98
"2132","2020-08-21",5.96
"2133","2020-08-24",5.85
"2134","2020-08-25",5.82
"2135","2020-08-26",5.84
"2136","2020-08-27",5.88
"2137","2020-08-28",5.93
"2138","2020-08-31",5.87
"2139","2020-09-01",5.9
"2140","2020-09-02",5.93
"2141","2020-09-03",5.92
"2142","2020-09-04",5.85
"2143","2020-09-08",5.86
"2144","2020-09-09",5.81
"2145","2020-09-10",5.84
"2146","2020-09-11",5.88
"2147","2020-09-14",5.9
"2148","2020-09-15",5.85
"2149","2020-09-16",5.9
"2150","2020-09-17",5.93
"2151","2020-09-18",5.86
"2152","2020-09-21",5.8
"2153","2020-09-22",5.8
"2154","2020-09-23",5.77
"2155","2020-09-24",5.89
"2156","2020-09-25",5.92
"2157","2020-09-28",5.84
"2158","2020-09-29",5.92
"2159","2020-09-30",5.85
"2160","2020-10-01",5.84
"2161","2020-10-02",5.84
"2162","2020-10-05",5.89
"2163","2020-10-06",5.84
"2164","2020-10-07",5.85
"2165","2020-10-08",5.88
"2166","2020-10-09",5.89
"2167","2020-10-12",5.88
"2168","2020-10-13",5.9
"2169","2020-10-14",5.88
"2170","2020-10-15",5.89
"2171","2020-10-16",5.93
"2172","2020-10-19",5.92
"2173","2020-10-20",5.9
"2174","2020-10-21",5.9
"2175","2020-10-22",6
"2176","2020-10-23",5.98
"2177","2020-10-26",5.93
"2178","2020-10-27",5.96
"2179","2020-10-28",5.97
"2180","2020-10-29",6
"2181","2020-10-30",5.99
"2182","2020-11-02",5.87
"2183","2020-11-03",5.87
"2184","2020-11-04",5.82
"2185","2020-11-05",5.82
"2186","2020-11-06",6.04
"2187","2020-11-09",5.98
"2188","2020-11-10",5.97
"2189","2020-11-11",6
"2190","2020-11-12",5.96
"2191","2020-11-13",5.99
"2192","2020-11-16",5.97
"2193","2020-11-17",5.98
"2194","2020-11-18",5.86
"2195","2020-11-19",5.94
"2196","2020-11-20",5.95
"2197","2020-11-23",5.99
"2198","2020-11-24",6.02
"2199","2020-11-25",6
"2200","2020-11-27",6.08
