"","date","HL"
"1934","2014-09-08",2.92
"1935","2014-09-09",2.91
"1936","2014-09-10",2.94
"1937","2014-09-11",2.94
"1938","2014-09-12",2.88
"1939","2014-09-15",2.88
"1940","2014-09-16",2.87
"1941","2014-09-17",2.81
"1942","2014-09-18",2.75
"1943","2014-09-19",2.73
"1944","2014-09-22",2.64
"1945","2014-09-23",2.75
"1946","2014-09-24",2.7
"1947","2014-09-25",2.7
"1948","2014-09-26",2.66
"1949","2014-09-29",2.63
"1950","2014-09-30",2.48
"1951","2014-10-01",2.55
"1952","2014-10-02",2.59
"1953","2014-10-03",2.45
"1954","2014-10-06",2.57
"1955","2014-10-07",2.37
"1956","2014-10-08",2.54
"1957","2014-10-09",2.36
"1958","2014-10-10",2.31
"1959","2014-10-13",2.36
"1960","2014-10-14",2.46
"1961","2014-10-15",2.53
"1962","2014-10-16",2.54
"1963","2014-10-17",2.39
"1964","2014-10-20",2.47
"1965","2014-10-21",2.49
"1966","2014-10-22",2.3
"1967","2014-10-23",2.37
"1968","2014-10-24",2.36
"1969","2014-10-27",2.29
"1970","2014-10-28",2.41
"1971","2014-10-29",2.33
"1972","2014-10-30",2.24
"1973","2014-10-31",2.18
"1974","2014-11-03",2.29
"1975","2014-11-04",2.17
"1976","2014-11-05",2.04
"1977","2014-11-06",2.16
"1978","2014-11-07",2.34
"1979","2014-11-10",2.19
"1980","2014-11-11",2.32
"1981","2014-11-12",2.37
"1982","2014-11-13",2.3
"1983","2014-11-14",2.52
"1984","2014-11-17",2.54
"1985","2014-11-18",2.57
"1986","2014-11-19",2.4
"1987","2014-11-20",2.44
"1988","2014-11-21",2.49
"1989","2014-11-24",2.5
"1990","2014-11-25",2.61
"1991","2014-11-26",2.59
"1992","2014-11-28",2.36
"1993","2014-12-01",2.58
"1994","2014-12-02",2.49
"1995","2014-12-03",2.54
"1996","2014-12-04",2.56
"1997","2014-12-05",2.51
"1998","2014-12-08",2.52
"1999","2014-12-09",2.6
"2000","2014-12-10",2.54
"2001","2014-12-11",2.55
"2002","2014-12-12",2.56
"2003","2014-12-15",2.49
"2004","2014-12-16",2.44
"2005","2014-12-17",2.52
"2006","2014-12-18",2.66
"2007","2014-12-19",2.81
"2008","2014-12-22",2.7
"2009","2014-12-23",2.67
"2010","2014-12-24",2.77
"2011","2014-12-26",2.86
"2012","2014-12-29",2.74
"2013","2014-12-30",2.78
"2014","2014-12-31",2.79
"2015","2015-01-02",2.84
"2016","2015-01-05",2.93
"2017","2015-01-06",3.1
"2018","2015-01-07",3.03
"2019","2015-01-08",2.93
"2020","2015-01-09",3.1
"2021","2015-01-12",3.18
"2022","2015-01-13",3.06
"2023","2015-01-14",2.84
"2024","2015-01-15",2.93
"2025","2015-01-16",3.08
"2026","2015-01-20",3.26
"2027","2015-01-21",3.35
"2028","2015-01-22",3.48
"2029","2015-01-23",3.34
"2030","2015-01-26",3.36
"2031","2015-01-27",3.42
"2032","2015-01-28",3.24
"2033","2015-01-29",3.12
"2034","2015-01-30",3.29
"2035","2015-02-02",3.35
"2036","2015-02-03",3.3
"2037","2015-02-04",3.37
"2038","2015-02-05",3.4
"2039","2015-02-06",3.26
"2040","2015-02-09",3.34
"2041","2015-02-10",3.3
"2042","2015-02-11",3.29
"2043","2015-02-12",3.37
"2044","2015-02-13",3.42
"2045","2015-02-17",3.19
"2046","2015-02-18",3.35
"2047","2015-02-19",3.43
"2048","2015-02-20",3.44
"2049","2015-02-23",3.34
"2050","2015-02-24",3.26
"2051","2015-02-25",3.34
"2052","2015-02-26",3.32
"2053","2015-02-27",3.32
"2054","2015-03-02",3.34
"2055","2015-03-03",3.34
"2056","2015-03-04",3.27
"2057","2015-03-05",3.31
"2058","2015-03-06",2.97
"2059","2015-03-09",2.79
"2060","2015-03-10",2.71
"2061","2015-03-11",2.83
"2062","2015-03-12",2.89
"2063","2015-03-13",2.87
"2064","2015-03-16",2.94
"2065","2015-03-17",2.94
"2066","2015-03-18",3.17
"2067","2015-03-19",3.13
"2068","2015-03-20",3.19
"2069","2015-03-23",3.24
"2070","2015-03-24",3.29
"2071","2015-03-25",3.23
"2072","2015-03-26",3.11
"2073","2015-03-27",3.09
"2074","2015-03-30",3
"2075","2015-03-31",2.98
"2076","2015-04-01",3.23
"2077","2015-04-02",3.18
"2078","2015-04-06",3.3
"2079","2015-04-07",3.19
"2080","2015-04-08",3.11
"2081","2015-04-09",3.11
"2082","2015-04-10",3.28
"2083","2015-04-13",3.19
"2084","2015-04-14",3.22
"2085","2015-04-15",3.33
"2086","2015-04-16",3.24
"2087","2015-04-17",3.16
"2088","2015-04-20",3.21
"2089","2015-04-21",3.12
"2090","2015-04-22",3
"2091","2015-04-23",3.1
"2092","2015-04-24",3.04
"2093","2015-04-27",3.1
"2094","2015-04-28",3.19
"2095","2015-04-29",3.12
"2096","2015-04-30",3.02
"2097","2015-05-01",3.03
"2098","2015-05-04",3.05
"2099","2015-05-05",3.01
"2100","2015-05-06",2.99
"2101","2015-05-07",3.05
"2102","2015-05-08",3
"2103","2015-05-11",3.08
"2104","2015-05-12",3.15
"2105","2015-05-13",3.26
"2106","2015-05-14",3.24
"2107","2015-05-15",3.25
"2108","2015-05-18",3.24
"2109","2015-05-19",3.16
"2110","2015-05-20",3.24
"2111","2015-05-21",3.23
"2112","2015-05-22",3.21
"2113","2015-05-26",3.09
"2114","2015-05-27",3.04
"2115","2015-05-28",3.1
"2116","2015-05-29",3.11
"2117","2015-06-01",3.12
"2118","2015-06-02",3.14
"2119","2015-06-03",3.1
"2120","2015-06-04",3.06
"2121","2015-06-05",3.03
"2122","2015-06-08",3.04
"2123","2015-06-09",2.95
"2124","2015-06-10",3.04
"2125","2015-06-11",3
"2126","2015-06-12",2.95
"2127","2015-06-15",3.06
"2128","2015-06-16",2.92
"2129","2015-06-17",2.96
"2130","2015-06-18",3.03
"2131","2015-06-19",2.97
"2132","2015-06-22",2.87
"2133","2015-06-23",2.87
"2134","2015-06-24",2.86
"2135","2015-06-25",2.82
"2136","2015-06-26",2.77
"2137","2015-06-29",2.74
"2138","2015-06-30",2.63
"2139","2015-07-01",2.44
"2140","2015-07-02",2.61
"2141","2015-07-06",2.63
"2142","2015-07-07",2.4
"2143","2015-07-08",2.42
"2144","2015-07-09",2.41
"2145","2015-07-10",2.41
"2146","2015-07-13",2.66
"2147","2015-07-14",2.55
"2148","2015-07-15",2.44
"2149","2015-07-16",2.39
"2150","2015-07-17",2.31
"2151","2015-07-20",2.07
"2152","2015-07-21",2.21
"2153","2015-07-22",2.26
"2154","2015-07-23",2.08
"2155","2015-07-24",2.17
"2156","2015-07-27",2.08
"2157","2015-07-28",2.14
"2158","2015-07-29",2.12
"2159","2015-07-30",2.06
"2160","2015-07-31",2.1
"2161","2015-08-03",2
"2162","2015-08-04",2.02
"2163","2015-08-05",1.95
"2164","2015-08-06",1.91
"2165","2015-08-07",1.85
"2166","2015-08-10",2.07
"2167","2015-08-11",2.15
"2168","2015-08-12",2.34
"2169","2015-08-13",2.15
"2170","2015-08-14",2.17
"2171","2015-08-17",2.24
"2172","2015-08-18",2.12
"2173","2015-08-19",2.21
"2174","2015-08-20",2.27
"2175","2015-08-21",2.15
"2176","2015-08-24",1.95
"2177","2015-08-25",1.92
"2178","2015-08-26",1.81
"2179","2015-08-27",1.9
"2180","2015-08-28",2.06
"2181","2015-08-31",2.06
"2182","2015-09-01",2.02
"2183","2015-09-02",2.01
"2184","2015-09-03",1.93
"2185","2015-09-04",1.96
"2186","2015-09-08",1.99
"2187","2015-09-09",1.89
"2188","2015-09-10",1.88
"2189","2015-09-11",1.9
"2190","2015-09-14",1.91
"2191","2015-09-15",1.9
"2192","2015-09-16",2.06
"2193","2015-09-17",2.14
"2194","2015-09-18",2.22
"2195","2015-09-21",2.12
"2196","2015-09-22",2
"2197","2015-09-23",2
"2198","2015-09-24",2.15
"2199","2015-09-25",2.06
"2200","2015-09-28",1.93
"2201","2015-09-29",1.92
"2202","2015-09-30",1.97
"2203","2015-10-01",1.9
"2204","2015-10-02",2.04
"2205","2015-10-05",2.21
"2206","2015-10-06",2.3
"2207","2015-10-07",2.33
"2208","2015-10-08",2.31
"2209","2015-10-09",2.52
"2210","2015-10-12",2.4
"2211","2015-10-13",2.38
"2212","2015-10-14",2.55
"2213","2015-10-15",2.63
"2214","2015-10-16",2.53
"2215","2015-10-19",2.31
"2216","2015-10-20",2.41
"2217","2015-10-21",2.27
"2218","2015-10-22",2.32
"2219","2015-10-23",2.41
"2220","2015-10-26",2.29
"2221","2015-10-27",2.25
"2222","2015-10-28",2.23
"2223","2015-10-29",2.11
"2224","2015-10-30",2.07
"2225","2015-11-02",2.13
"2226","2015-11-03",2.13
"2227","2015-11-04",2.19
"2228","2015-11-05",2.11
"2229","2015-11-06",1.91
"2230","2015-11-09",1.93
"2231","2015-11-10",1.9
"2232","2015-11-11",1.88
"2233","2015-11-12",1.87
"2234","2015-11-13",1.89
"2235","2015-11-16",1.97
"2236","2015-11-17",1.83
"2237","2015-11-18",1.91
"2238","2015-11-19",1.97
"2239","2015-11-20",1.86
"2240","2015-11-23",1.86
"2241","2015-11-24",1.96
"2242","2015-11-25",1.98
"2243","2015-11-27",1.91
"2244","2015-11-30",1.93
"2245","2015-12-01",2
"2246","2015-12-02",1.94
"2247","2015-12-03",1.97
"2248","2015-12-04",2.08
"2249","2015-12-07",1.95
"2250","2015-12-08",1.93
"2251","2015-12-09",1.95
"2252","2015-12-10",1.97
"2253","2015-12-11",1.96
"2254","2015-12-14",1.91
"2255","2015-12-15",1.92
"2256","2015-12-16",2.09
"2257","2015-12-17",1.93
"2258","2015-12-18",1.94
"2259","2015-12-21",1.98
"2260","2015-12-22",1.99
"2261","2015-12-23",1.96
"2262","2015-12-24",1.96
"2263","2015-12-28",1.92
"2264","2015-12-29",1.93
"2265","2015-12-30",1.9
"2266","2015-12-31",1.89
"2267","2016-01-04",1.89
"2268","2016-01-05",1.87
"2269","2016-01-06",1.89
"2270","2016-01-07",1.97
"2271","2016-01-08",1.9
"2272","2016-01-11",1.81
"2273","2016-01-12",1.69
"2274","2016-01-13",1.75
"2275","2016-01-14",1.66
"2276","2016-01-15",1.62
"2277","2016-01-19",1.52
"2278","2016-01-20",1.56
"2279","2016-01-21",1.56
"2280","2016-01-22",1.58
"2281","2016-01-25",1.67
"2282","2016-01-26",1.77
"2283","2016-01-27",1.8
"2284","2016-01-28",1.74
"2285","2016-01-29",1.86
"2286","2016-02-01",1.92
"2287","2016-02-02",1.86
"2288","2016-02-03",1.98
"2289","2016-02-04",2.06
"2290","2016-02-05",2.19
"2291","2016-02-08",2.24
"2292","2016-02-09",2.09
"2293","2016-02-10",2.1
"2294","2016-02-11",2.26
"2295","2016-02-12",2.32
"2296","2016-02-16",2.16
"2297","2016-02-17",2.27
"2298","2016-02-18",2.42
"2299","2016-02-19",2.36
"2300","2016-02-22",2.34
"2301","2016-02-23",2.4
"2302","2016-02-24",2.49
"2303","2016-02-25",2.53
"2304","2016-02-26",2.48
"2305","2016-02-29",2.59
"2306","2016-03-01",2.52
"2307","2016-03-02",2.58
"2308","2016-03-03",2.7
"2309","2016-03-04",2.66
"2310","2016-03-07",2.87
"2311","2016-03-08",2.59
"2312","2016-03-09",2.62
"2313","2016-03-10",2.68
"2314","2016-03-11",2.69
"2315","2016-03-14",2.66
"2316","2016-03-15",2.58
"2317","2016-03-16",2.79
"2318","2016-03-17",2.8
"2319","2016-03-18",2.85
"2320","2016-03-21",2.88
"2321","2016-03-22",2.85
"2322","2016-03-23",2.64
"2323","2016-03-24",2.69
"2324","2016-03-28",2.69
"2325","2016-03-29",2.84
"2326","2016-03-30",2.81
"2327","2016-03-31",2.78
"2328","2016-04-01",2.84
"2329","2016-04-04",2.73
"2330","2016-04-05",2.81
"2331","2016-04-06",2.83
"2332","2016-04-07",2.87
"2333","2016-04-08",2.96
"2334","2016-04-11",3.14
"2335","2016-04-12",3.18
"2336","2016-04-13",3.17
"2337","2016-04-14",3.08
"2338","2016-04-15",3.26
"2339","2016-04-18",3.35
"2340","2016-04-19",3.85
"2341","2016-04-20",3.7
"2342","2016-04-21",3.84
"2343","2016-04-22",3.72
"2344","2016-04-25",3.74
"2345","2016-04-26",3.93
"2346","2016-04-27",3.95
"2347","2016-04-28",4.11
"2348","2016-04-29",4.31
"2349","2016-05-02",4.22
"2350","2016-05-03",4.05
"2351","2016-05-04",3.88
"2352","2016-05-05",4.03
"2353","2016-05-06",4.29
"2354","2016-05-09",3.97
"2355","2016-05-10",4.16
"2356","2016-05-11",4.29
"2357","2016-05-12",4.28
"2358","2016-05-13",4.36
"2359","2016-05-16",4.42
"2360","2016-05-17",4.58
"2361","2016-05-18",4.12
"2362","2016-05-19",4.15
"2363","2016-05-20",4.24
"2364","2016-05-23",4.24
"2365","2016-05-24",3.87
"2366","2016-05-25",4.09
"2367","2016-05-26",4.06
"2368","2016-05-27",3.91
"2369","2016-05-31",4.06
"2370","2016-06-01",3.98
"2371","2016-06-02",3.96
"2372","2016-06-03",4.44
"2373","2016-06-06",4.46
"2374","2016-06-07",4.4
"2375","2016-06-08",4.64
"2376","2016-06-09",4.66
"2377","2016-06-10",4.49
"2378","2016-06-13",4.5
"2379","2016-06-14",4.32
"2380","2016-06-15",4.55
"2381","2016-06-16",4.43
"2382","2016-06-17",4.5
"2383","2016-06-20",4.65
"2384","2016-06-21",4.59
"2385","2016-06-22",4.63
"2386","2016-06-23",4.66
"2387","2016-06-24",4.72
"2388","2016-06-27",4.72
"2389","2016-06-28",4.71
"2390","2016-06-29",4.94
"2391","2016-06-30",5.1
"2392","2016-07-01",5.44
"2393","2016-07-05",5.52
"2394","2016-07-06",5.76
"2395","2016-07-07",5.66
"2396","2016-07-08",6.05
"2397","2016-07-11",6.05
"2398","2016-07-12",5.82
"2399","2016-07-13",6.24
"2400","2016-07-14",6.23
"2401","2016-07-15",6.2
"2402","2016-07-18",6.23
"2403","2016-07-19",6.15
"2404","2016-07-20",5.68
"2405","2016-07-21",6.04
"2406","2016-07-22",6.02
"2407","2016-07-25",5.71
"2408","2016-07-26",5.91
"2409","2016-07-27",6.18
"2410","2016-07-28",6.3
"2411","2016-07-29",6.49
"2412","2016-08-01",6.6
"2413","2016-08-02",6.55
"2414","2016-08-03",6.45
"2415","2016-08-04",6.61
"2416","2016-08-05",6.5
"2417","2016-08-08",6.78
"2418","2016-08-09",7
"2419","2016-08-10",7.14
"2420","2016-08-11",7.08
"2421","2016-08-12",6.99
"2422","2016-08-15",7.08
"2423","2016-08-16",7.05
"2424","2016-08-17",7
"2425","2016-08-18",7.11
"2426","2016-08-19",6.76
"2427","2016-08-22",6.6
"2428","2016-08-23",6.33
"2429","2016-08-24",5.51
"2430","2016-08-25",5.76
"2431","2016-08-26",5.74
"2432","2016-08-29",5.85
"2433","2016-08-30",5.55
"2434","2016-08-31",5.58
"2435","2016-09-01",5.71
"2436","2016-09-02",5.91
"2437","2016-09-06",6.3
"2438","2016-09-07",6.3
"2439","2016-09-08",6.24
"2440","2016-09-09",5.67
"2441","2016-09-12",5.79
"2442","2016-09-13",5.4
"2443","2016-09-14",5.35
"2444","2016-09-15",5.57
"2445","2016-09-16",5.51
"2446","2016-09-19",5.59
"2447","2016-09-20",5.67
"2448","2016-09-21",6.07
"2449","2016-09-22",6.16
"2450","2016-09-23",6
"2451","2016-09-26",5.82
"2452","2016-09-27",5.6
"2453","2016-09-28",5.82
"2454","2016-09-29",5.75
"2455","2016-09-30",5.7
"2456","2016-10-03",5.65
"2457","2016-10-04",5.15
"2458","2016-10-05",5.18
"2459","2016-10-06",5.17
"2460","2016-10-07",5.24
"2461","2016-10-10",5.27
"2462","2016-10-11",5.12
"2463","2016-10-12",5.24
"2464","2016-10-13",5.26
"2465","2016-10-14",5.24
"2466","2016-10-17",5.6
"2467","2016-10-18",5.93
"2468","2016-10-19",6.06
"2469","2016-10-20",5.97
"2470","2016-10-21",5.91
"2471","2016-10-24",5.77
"2472","2016-10-25",5.97
"2473","2016-10-26",5.82
"2474","2016-10-27",5.76
"2475","2016-10-28",5.81
"2476","2016-10-31",5.99
"2477","2016-11-01",6.25
"2478","2016-11-02",6.14
"2479","2016-11-03",6.29
"2480","2016-11-04",6.46
"2481","2016-11-07",6.62
"2482","2016-11-08",7.17
"2483","2016-11-09",7.24
"2484","2016-11-10",6.34
"2485","2016-11-11",6.03
"2486","2016-11-14",5.95
"2487","2016-11-15",6.31
"2488","2016-11-16",6.12
"2489","2016-11-17",5.99
"2490","2016-11-18",5.94
"2491","2016-11-21",6.14
"2492","2016-11-22",6.26
"2493","2016-11-23",5.91
"2494","2016-11-25",6.03
"2495","2016-11-28",6.16
"2496","2016-11-29",6.24
"2497","2016-11-30",6.08
"2498","2016-12-01",6.03
"2499","2016-12-02",6.36
"2500","2016-12-05",6.5
"2501","2016-12-06",6.27
"2502","2016-12-07",6.4
"2503","2016-12-08",6.32
"2504","2016-12-09",5.98
"2505","2016-12-12",6.05
"2506","2016-12-13",6.13
"2507","2016-12-14",5.88
"2508","2016-12-15",5.42
"2509","2016-12-16",5.39
"2510","2016-12-19",5.47
"2511","2016-12-20",5.33
"2512","2016-12-21",5.28
"2513","2016-12-22",5.13
"2514","2016-12-23",5.26
"2515","2016-12-27",5.34
"2516","2016-12-28",5.26
"2517","2016-12-29",5.49
"2518","2016-12-30",5.24
"2519","2017-01-03",5.5
"2520","2017-01-04",5.57
"2521","2017-01-05",5.83
"2522","2017-01-06",5.67
"2523","2017-01-09",5.66
"2524","2017-01-10",5.82
"2525","2017-01-11",5.79
"2526","2017-01-12",5.81
"2527","2017-01-13",5.97
"2528","2017-01-17",6.09
"2529","2017-01-18",6.06
"2530","2017-01-19",6.04
"2531","2017-01-20",6.14
"2532","2017-01-23",6.45
"2533","2017-01-24",6.33
"2534","2017-01-25",6.3
"2535","2017-01-26",6.13
"2536","2017-01-27",6.34
"2537","2017-01-30",6.29
"2538","2017-01-31",6.44
"2539","2017-02-01",6.49
"2540","2017-02-02",6.48
"2541","2017-02-03",6.54
"2542","2017-02-06",6.72
"2543","2017-02-07",6.6
"2544","2017-02-08",6.7
"2545","2017-02-09",6.49
"2546","2017-02-10",6.58
"2547","2017-02-13",6.49
"2548","2017-02-14",6.53
"2549","2017-02-15",6.45
"2550","2017-02-16",6.57
"2551","2017-02-17",6.58
"2552","2017-02-21",6.61
"2553","2017-02-22",6.36
"2554","2017-02-23",6.07
"2555","2017-02-24",5.9
"2556","2017-02-27",5.58
"2557","2017-02-28",5.58
"2558","2017-03-01",5.6
"2559","2017-03-02",5.16
"2560","2017-03-03",5.26
"2561","2017-03-06",5
"2562","2017-03-07",4.93
"2563","2017-03-08",4.81
"2564","2017-03-09",4.72
"2565","2017-03-10",4.84
"2566","2017-03-13",4.9
"2567","2017-03-14",4.66
"2568","2017-03-15",5.07
"2569","2017-03-16",5.06
"2570","2017-03-17",5.04
"2571","2017-03-20",5.11
"2572","2017-03-21",5.14
"2573","2017-03-22",5.16
"2574","2017-03-23",5.08
"2575","2017-03-24",5.06
"2576","2017-03-27",5.21
"2577","2017-03-28",5.17
"2578","2017-03-29",5.18
"2579","2017-03-30",5.19
"2580","2017-03-31",5.29
"2581","2017-04-03",5.33
"2582","2017-04-04",5.4
"2583","2017-04-05",5.38
"2584","2017-04-06",5.4
"2585","2017-04-07",5.4
"2586","2017-04-10",5.37
"2587","2017-04-11",5.63
"2588","2017-04-12",5.64
"2589","2017-04-13",6
"2590","2017-04-17",5.81
"2591","2017-04-18",5.84
"2592","2017-04-19",5.52
"2593","2017-04-20",5.56
"2594","2017-04-21",5.47
"2595","2017-04-24",5.5
"2596","2017-04-25",5.32
"2597","2017-04-26",5.51
"2598","2017-04-27",5.33
"2599","2017-04-28",5.45
"2600","2017-05-01",5.28
"2601","2017-05-02",5.29
"2602","2017-05-03",5.27
"2603","2017-05-04",5.14
"2604","2017-05-05",5.3
"2605","2017-05-08",5.43
"2606","2017-05-09",5.39
"2607","2017-05-10",5.44
"2608","2017-05-11",5.65
"2609","2017-05-12",5.75
"2610","2017-05-15",5.84
"2611","2017-05-16",5.95
"2612","2017-05-17",6.02
"2613","2017-05-18",5.76
"2614","2017-05-19",5.88
"2615","2017-05-22",6.05
"2616","2017-05-23",5.87
"2617","2017-05-24",5.96
"2618","2017-05-25",5.98
"2619","2017-05-26",6.02
"2620","2017-05-30",5.86
"2621","2017-05-31",5.74
"2622","2017-06-01",5.72
"2623","2017-06-02",5.73
"2624","2017-06-05",5.73
"2625","2017-06-06",5.92
"2626","2017-06-07",5.87
"2627","2017-06-08",5.98
"2628","2017-06-09",5.82
"2629","2017-06-12",5.54
"2630","2017-06-13",5.54
"2631","2017-06-14",5.3
"2632","2017-06-15",5.05
"2633","2017-06-16",5.06
"2634","2017-06-19",5.18
"2635","2017-06-20",5.11
"2636","2017-06-21",5.19
"2637","2017-06-22",5.36
"2638","2017-06-23",5.32
"2639","2017-06-26",5.31
"2640","2017-06-27",5.17
"2641","2017-06-28",5.27
"2642","2017-06-29",5.09
"2643","2017-06-30",5.1
"2644","2017-07-03",4.91
"2645","2017-07-05",4.99
"2646","2017-07-06",4.94
"2647","2017-07-07",4.97
"2648","2017-07-10",5.2
"2649","2017-07-11",5.18
"2650","2017-07-12",5.26
"2651","2017-07-13",5.03
"2652","2017-07-14",5.19
"2653","2017-07-17",5.3
"2654","2017-07-18",5.23
"2655","2017-07-19",5.25
"2656","2017-07-20",5.27
"2657","2017-07-21",5.38
"2658","2017-07-24",5.21
"2659","2017-07-25",5.19
"2660","2017-07-26",5.45
"2661","2017-07-27",5.27
"2662","2017-07-28",5.38
"2663","2017-07-31",5.41
"2664","2017-08-01",5.54
"2665","2017-08-02",5.43
"2666","2017-08-03",5.09
"2667","2017-08-04",5
"2668","2017-08-07",4.89
"2669","2017-08-08",4.84
"2670","2017-08-09",5.03
"2671","2017-08-10",5
"2672","2017-08-11",5.01
"2673","2017-08-14",4.87
"2674","2017-08-15",4.73
"2675","2017-08-16",4.85
"2676","2017-08-17",4.86
"2677","2017-08-18",4.87
"2678","2017-08-21",4.97
"2679","2017-08-22",5
"2680","2017-08-23",5.06
"2681","2017-08-24",5.08
"2682","2017-08-25",5.01
"2683","2017-08-28",5.31
"2684","2017-08-29",5.26
"2685","2017-08-30",5.15
"2686","2017-08-31",5.28
"2687","2017-09-01",5.33
"2688","2017-09-05",5.46
"2689","2017-09-06",5.46
"2690","2017-09-07",5.46
"2691","2017-09-08",5.23
"2692","2017-09-11",5.13
"2693","2017-09-12",5.21
"2694","2017-09-13",5.07
"2695","2017-09-14",5.09
"2696","2017-09-15",5.06
"2697","2017-09-18",5
"2698","2017-09-19",5.13
"2699","2017-09-20",5.06
"2700","2017-09-21",5.1
"2701","2017-09-22",5.13
"2702","2017-09-25",5.12
"2703","2017-09-26",4.99
"2704","2017-09-27",5.08
"2705","2017-09-28",4.99
"2706","2017-09-29",5.02
"2707","2017-10-02",5.11
"2708","2017-10-03",5.21
"2709","2017-10-04",5.29
"2710","2017-10-05",5.17
"2711","2017-10-06",5.31
"2712","2017-10-09",5.36
"2713","2017-10-10",5.23
"2714","2017-10-11",5.22
"2715","2017-10-12",5.22
"2716","2017-10-13",5.25
"2717","2017-10-16",5.21
"2718","2017-10-17",5.05
"2719","2017-10-18",5.03
"2720","2017-10-19",5.06
"2721","2017-10-20",5
"2722","2017-10-23",5.01
"2723","2017-10-24",5.01
"2724","2017-10-25",5.06
"2725","2017-10-26",4.84
"2726","2017-10-27",4.76
"2727","2017-10-30",4.84
"2728","2017-10-31",4.72
"2729","2017-11-01",4.63
"2730","2017-11-02",4.58
"2731","2017-11-03",4.45
"2732","2017-11-06",4.51
"2733","2017-11-07",4.59
"2734","2017-11-08",4.61
"2735","2017-11-09",4.19
"2736","2017-11-10",4.04
"2737","2017-11-13",3.93
"2738","2017-11-14",3.75
"2739","2017-11-15",3.95
"2740","2017-11-16",3.96
"2741","2017-11-17",3.88
"2742","2017-11-20",3.85
"2743","2017-11-21",3.92
"2744","2017-11-22",3.88
"2745","2017-11-24",3.85
"2746","2017-11-27",3.83
"2747","2017-11-28",3.8
"2748","2017-11-29",3.73
"2749","2017-11-30",3.74
"2750","2017-12-01",3.72
"2751","2017-12-04",3.68
"2752","2017-12-05",3.6
"2753","2017-12-06",3.54
"2754","2017-12-07",3.46
"2755","2017-12-08",3.57
"2756","2017-12-11",3.62
"2757","2017-12-12",3.59
"2758","2017-12-13",3.8
"2759","2017-12-14",3.81
"2760","2017-12-15",3.91
"2761","2017-12-18",3.91
"2762","2017-12-19",3.95
"2763","2017-12-20",3.98
"2764","2017-12-21",3.95
"2765","2017-12-22",4.05
"2766","2017-12-26",4.12
"2767","2017-12-27",4.01
"2768","2017-12-28",4.03
"2769","2017-12-29",3.97
"2770","2018-01-02",4.24
"2771","2018-01-03",4.09
"2772","2018-01-04",4.14
"2773","2018-01-05",4.05
"2774","2018-01-08",3.97
"2775","2018-01-09",4.04
"2776","2018-01-10",4.26
"2777","2018-01-11",4.49
"2778","2018-01-12",4.41
"2779","2018-01-16",4.36
"2780","2018-01-17",4.36
"2781","2018-01-18",4.18
"2782","2018-01-19",4.26
"2783","2018-01-22",4.24
"2784","2018-01-23",4.27
"2785","2018-01-24",4.37
"2786","2018-01-25",4.12
"2787","2018-01-26",4.13
"2788","2018-01-29",3.83
"2789","2018-01-30",3.71
"2790","2018-01-31",3.84
"2791","2018-02-01",3.82
"2792","2018-02-02",3.58
"2793","2018-02-05",3.68
"2794","2018-02-06",3.63
"2795","2018-02-07",3.57
"2796","2018-02-08",3.59
"2797","2018-02-09",3.49
"2798","2018-02-12",3.75
"2799","2018-02-13",3.87
"2800","2018-02-14",4.02
"2801","2018-02-15",3.91
"2802","2018-02-16",3.98
"2803","2018-02-20",3.75
"2804","2018-02-21",3.77
"2805","2018-02-22",3.73
"2806","2018-02-23",3.79
"2807","2018-02-26",3.85
"2808","2018-02-27",3.75
"2809","2018-02-28",3.66
"2810","2018-03-01",3.7
"2811","2018-03-02",3.7
"2812","2018-03-05",3.7
"2813","2018-03-06",3.96
"2814","2018-03-07",3.82
"2815","2018-03-08",3.85
"2816","2018-03-09",3.84
"2817","2018-03-12",3.93
"2818","2018-03-13",4.04
"2819","2018-03-14",3.97
"2820","2018-03-15",3.86
"2821","2018-03-16",3.85
"2822","2018-03-19",3.33
"2823","2018-03-20",3.27
"2824","2018-03-21",3.56
"2825","2018-03-22",3.55
"2826","2018-03-23",3.65
"2827","2018-03-26",3.63
"2828","2018-03-27",3.57
"2829","2018-03-28",3.6
"2830","2018-03-29",3.67
"2831","2018-04-02",3.63
"2832","2018-04-03",3.57
"2833","2018-04-04",3.6
"2834","2018-04-05",3.69
"2835","2018-04-06",3.63
"2836","2018-04-09",3.58
"2837","2018-04-10",3.62
"2838","2018-04-11",3.69
"2839","2018-04-12",3.71
"2840","2018-04-13",3.76
"2841","2018-04-16",3.65
"2842","2018-04-17",3.76
"2843","2018-04-18",3.83
"2844","2018-04-19",3.92
"2845","2018-04-20",3.92
"2846","2018-04-23",3.78
"2847","2018-04-24",3.88
"2848","2018-04-25",3.9
"2849","2018-04-26",3.86
"2850","2018-04-27",3.85
"2851","2018-04-30",3.83
"2852","2018-05-01",3.85
"2853","2018-05-02",3.87
"2854","2018-05-03",3.87
"2855","2018-05-04",3.93
"2856","2018-05-07",3.96
"2857","2018-05-08",3.97
"2858","2018-05-09",3.95
"2859","2018-05-10",3.96
"2860","2018-05-11",3.93
"2861","2018-05-14",3.92
"2862","2018-05-15",3.91
"2863","2018-05-16",3.9
"2864","2018-05-17",3.95
"2865","2018-05-18",3.96
"2866","2018-05-21",3.98
"2867","2018-05-22",3.93
"2868","2018-05-23",3.96
