"","date","CREX"
"2973","2018-10-22",7.5
"2974","2018-10-23",7.5
"2975","2018-10-24",6.9
"2976","2018-10-25",7.8
"2977","2018-10-26",7.8
"2978","2018-10-29",6.9
"2979","2018-10-30",6.6
"2980","2018-10-31",6.6
"2981","2018-11-01",6.6
"2982","2018-11-02",6.6
"2983","2018-11-05",5.3
"2984","2018-11-06",4.5
"2985","2018-11-07",5.3
"2986","2018-11-08",5.1
"2987","2018-11-09",5
"2988","2018-11-12",4.8
"2989","2018-11-13",4.24
"2990","2018-11-14",6.1
"2991","2018-11-15",2.79
"2992","2018-11-16",3.05
"2993","2018-11-19",2.99
"2994","2018-11-20",3.12
"2995","2018-11-21",3.3
"2996","2018-11-23",3.35
"2997","2018-11-26",3.13
"2998","2018-11-27",3.12
"2999","2018-11-28",3.17
"3000","2018-11-29",3.2
"3001","2018-11-30",3.28
"3002","2018-12-03",3.2
"3003","2018-12-04",3.19
"3004","2018-12-06",3
"3005","2018-12-07",3.2
"3006","2018-12-10",3.11
"3007","2018-12-11",3.18
"3008","2018-12-12",3.13
"3009","2018-12-13",3.1
"3010","2018-12-14",3.06
"3011","2018-12-17",3.06
"3012","2018-12-18",3.1
"3013","2018-12-19",3.1
"3014","2018-12-20",2.72
"3015","2018-12-21",2
"3016","2018-12-24",2.22
"3017","2018-12-26",2.24
"3018","2018-12-27",2.16
"3019","2018-12-28",2.14
"3020","2018-12-31",2.28
"3021","2019-01-02",2.42
"3022","2019-01-03",2.28
"3023","2019-01-04",2.15
"3024","2019-01-07",2.28
"3025","2019-01-08",2.36
"3026","2019-01-09",2.65
"3027","2019-01-10",2.65
"3028","2019-01-11",2.33
"3029","2019-01-14",2.49
"3030","2019-01-15",2.52
"3031","2019-01-16",2.68
"3032","2019-01-17",2.46
"3033","2019-01-18",2.46
"3034","2019-01-22",2.67
"3035","2019-01-23",2.48
"3036","2019-01-24",2.41
"3037","2019-01-25",2.41
"3038","2019-01-28",2.41
"3039","2019-01-29",2.43
"3040","2019-01-30",2.48
"3041","2019-01-31",2.45
"3042","2019-02-01",2.37
"3043","2019-02-04",2.37
"3044","2019-02-05",2.32
"3045","2019-02-06",2.26
"3046","2019-02-07",2.26
"3047","2019-02-08",2.31
"3048","2019-02-11",2.91
"3049","2019-02-12",2.85
"3050","2019-02-13",2.86
"3051","2019-02-14",2.76
"3052","2019-02-15",2.64
"3053","2019-02-19",2.65
"3054","2019-02-20",2.7
"3055","2019-02-21",2.53
"3056","2019-02-22",2.68
"3057","2019-02-25",2.69
"3058","2019-02-26",2.38
"3059","2019-02-27",2.38
"3060","2019-02-28",2.42
"3061","2019-03-01",2.6
"3062","2019-03-04",2.48
"3063","2019-03-05",2.6
"3064","2019-03-06",2.35
"3065","2019-03-07",2.37
"3066","2019-03-08",2.36
"3067","2019-03-11",2.6
"3068","2019-03-12",2.56
"3069","2019-03-13",2.38
"3070","2019-03-14",2.32
"3071","2019-03-15",2.25
"3072","2019-03-18",2.33
"3073","2019-03-19",2.25
"3074","2019-03-20",2.26
"3075","2019-03-21",2.5
"3076","2019-03-22",2.4
"3077","2019-03-25",2.4
"3078","2019-03-26",2.37
"3079","2019-03-27",2.61
"3080","2019-03-28",2.8
"3081","2019-03-29",2.71
"3082","2019-04-01",2.37
"3083","2019-04-02",2.29
"3084","2019-04-03",2.23
"3085","2019-04-04",2.15
"3086","2019-04-05",2.12
"3087","2019-04-08",2.28
"3088","2019-04-09",2.15
"3089","2019-04-10",2.07
"3090","2019-04-11",2.22
"3091","2019-04-12",2.28
"3092","2019-04-15",2.12
"3093","2019-04-16",2.12
"3094","2019-04-17",2.06
"3095","2019-04-18",2.04
"3096","2019-04-22",2.1
"3097","2019-04-23",2.02
"3098","2019-04-24",2.06
"3099","2019-04-25",2.08
"3100","2019-04-26",2.07
"3101","2019-04-29",2.05
"3102","2019-04-30",2.21
"3103","2019-05-01",2.24
"3104","2019-05-02",2.26
"3105","2019-05-03",2.41
"3106","2019-05-06",2.3
"3107","2019-05-07",2.49
"3108","2019-05-08",2.38
"3109","2019-05-09",2.44
"3110","2019-05-10",2.86
"3111","2019-05-13",2.75
"3112","2019-05-14",2.92
"3113","2019-05-15",2.77
"3114","2019-05-16",2.72
"3115","2019-05-17",2.46
"3116","2019-05-20",2.47
"3117","2019-05-21",2.46
"3118","2019-05-22",2.42
"3119","2019-05-23",2.14
"3120","2019-05-24",2.28
"3121","2019-05-28",2.14
"3122","2019-05-29",2.19
"3123","2019-05-30",2.15
"3124","2019-05-31",2.1
"3125","2019-06-03",2.03
"3126","2019-06-04",2.03
"3127","2019-06-05",2.04
"3128","2019-06-06",1.97
"3129","2019-06-07",1.99
"3130","2019-06-10",2.18
"3131","2019-06-11",2.14
"3132","2019-06-12",2.1
"3133","2019-06-13",2.06
"3134","2019-06-14",2.15
"3135","2019-06-17",2.1
"3136","2019-06-18",2.13
"3137","2019-06-19",2.28
"3138","2019-06-20",2.37
"3139","2019-06-21",2.45
"3140","2019-06-24",2.42
"3141","2019-06-25",2.37
"3142","2019-06-26",2.3
"3143","2019-06-27",2.25
"3144","2019-06-28",2.3
"3145","2019-07-01",2.23
"3146","2019-07-02",2.24
"3147","2019-07-03",2.16
"3148","2019-07-05",2.19
"3149","2019-07-08",2.11
"3150","2019-07-09",2.19
"3151","2019-07-10",2.19
"3152","2019-07-11",2.2
"3153","2019-07-12",2.18
"3154","2019-07-15",2.38
"3155","2019-07-16",2.36
"3156","2019-07-17",2.27
"3157","2019-07-18",2.3
"3158","2019-07-19",2.27
"3159","2019-07-22",2.26
"3160","2019-07-23",2.29
"3161","2019-07-24",2.33
"3162","2019-07-25",2.3
"3163","2019-07-26",2.37
"3164","2019-07-29",2.26
"3165","2019-07-30",2.2
"3166","2019-07-31",2.3
"3167","2019-08-01",2.21
"3168","2019-08-02",2.2
"3169","2019-08-05",2.14
"3170","2019-08-06",2.19
"3171","2019-08-07",2.31
"3172","2019-08-08",2.33
"3173","2019-08-09",1.99
"3174","2019-08-12",1.87
"3175","2019-08-13",2
"3176","2019-08-14",1.86
"3177","2019-08-15",1.9
"3178","2019-08-16",1.8
"3179","2019-08-19",1.79
"3180","2019-08-20",1.67
"3181","2019-08-21",1.66
"3182","2019-08-22",1.75
"3183","2019-08-23",1.75
"3184","2019-08-26",1.69
"3185","2019-08-27",1.63
"3186","2019-08-28",1.64
"3187","2019-08-29",2.05
"3188","2019-08-30",1.88
"3189","2019-09-03",1.98
"3190","2019-09-04",1.89
"3191","2019-09-05",1.75
"3192","2019-09-06",1.76
"3193","2019-09-09",1.95
"3194","2019-09-10",1.94
"3195","2019-09-11",1.88
"3196","2019-09-12",2.05
"3197","2019-09-13",1.8
"3198","2019-09-16",1.9
"3199","2019-09-17",1.8
"3200","2019-09-18",1.81
"3201","2019-09-19",1.82
"3202","2019-09-20",1.84
"3203","2019-09-23",1.9
"3204","2019-09-24",1.86
"3205","2019-09-25",1.78
"3206","2019-09-26",1.79
"3207","2019-09-27",1.72
"3208","2019-09-30",1.72
"3209","2019-10-01",1.7
"3210","2019-10-02",1.69
"3211","2019-10-03",1.75
"3212","2019-10-04",1.58
"3213","2019-10-07",1.53
"3214","2019-10-08",1.53
"3215","2019-10-09",1.48
"3216","2019-10-10",1.49
"3217","2019-10-11",1.44
"3218","2019-10-14",1.4
"3219","2019-10-15",1.5
"3220","2019-10-16",1.51
"3221","2019-10-17",1.26
"3222","2019-10-18",1.44
"3223","2019-10-21",1.35
"3224","2019-10-22",1.39
"3225","2019-10-23",1.39
"3226","2019-10-24",1.42
"3227","2019-10-25",1.59
"3228","2019-10-28",1.59
"3229","2019-10-29",1.67
"3230","2019-10-30",1.8
"3231","2019-10-31",2.02
"3232","2019-11-01",1.99
"3233","2019-11-04",1.95
"3234","2019-11-05",1.92
"3235","2019-11-06",1.88
"3236","2019-11-07",1.97
"3237","2019-11-08",1.61
"3238","2019-11-11",1.65
"3239","2019-11-12",1.67
"3240","2019-11-13",1.62
"3241","2019-11-14",1.6
"3242","2019-11-15",1.62
"3243","2019-11-18",1.68
"3244","2019-11-19",1.67
"3245","2019-11-20",1.67
"3246","2019-11-21",1.56
"3247","2019-11-22",1.56
"3248","2019-11-25",1.55
"3249","2019-11-26",1.41
"3250","2019-11-27",1.45
"3251","2019-11-29",1.45
"3252","2019-12-02",1.6
"3253","2019-12-03",1.57
"3254","2019-12-04",1.66
"3255","2019-12-05",1.68
"3256","2019-12-06",1.68
"3257","2019-12-09",1.7
"3258","2019-12-10",1.62
"3259","2019-12-11",1.67
"3260","2019-12-12",1.68
"3261","2019-12-13",1.73
"3262","2019-12-16",1.7
"3263","2019-12-17",1.65
"3264","2019-12-18",1.57
"3265","2019-12-19",1.37
"3266","2019-12-20",1.3
"3267","2019-12-23",1.34
"3268","2019-12-24",1.37
"3269","2019-12-26",1.37
"3270","2019-12-27",1.4
"3271","2019-12-30",1.43
"3272","2019-12-31",1.53
"3273","2020-01-02",1.6
"3274","2020-01-03",1.55
"3275","2020-01-06",1.62
"3276","2020-01-07",1.66
"3277","2020-01-08",1.74
"3278","2020-01-09",1.74
"3279","2020-01-10",1.5
"3280","2020-01-13",1.56
"3281","2020-01-14",1.56
"3282","2020-01-15",1.52
"3283","2020-01-16",1.51
"3284","2020-01-17",1.57
"3285","2020-01-21",1.59
"3286","2020-01-22",1.6
"3287","2020-01-23",1.6
"3288","2020-01-24",1.63
"3289","2020-01-27",1.61
"3290","2020-01-28",1.6
"3291","2020-01-29",1.6
"3292","2020-01-30",1.62
"3293","2020-01-31",1.55
"3294","2020-02-03",1.57
"3295","2020-02-04",1.58
"3296","2020-02-05",1.59
"3297","2020-02-06",1.61
"3298","2020-02-07",1.69
"3299","2020-02-10",1.69
"3300","2020-02-11",1.69
"3301","2020-02-12",1.55
"3302","2020-02-13",1.63
"3303","2020-02-14",1.61
"3304","2020-02-18",1.65
"3305","2020-02-19",1.51
"3306","2020-02-20",1.53
"3307","2020-02-21",1.53
"3308","2020-02-24",1.49
"3309","2020-02-25",1.59
"3310","2020-02-26",1.58
"3311","2020-02-27",1.37
"3312","2020-02-28",1.46
"3313","2020-03-02",1.43
"3314","2020-03-03",1.38
"3315","2020-03-04",1.41
"3316","2020-03-05",1.33
"3317","2020-03-06",1.35
"3318","2020-03-09",1.34
"3319","2020-03-10",1.34
"3320","2020-03-11",1.4
"3321","2020-03-12",1.19
"3322","2020-03-13",1.19
"3323","2020-03-16",1.1
"3324","2020-03-17",1.01
"3325","2020-03-18",1
"3326","2020-03-19",0.82
"3327","2020-03-20",0.84
"3328","2020-03-23",0.71
"3329","2020-03-24",0.75
"3330","2020-03-25",0.72
"3331","2020-03-26",0.75
"3332","2020-03-27",0.73
"3333","2020-03-30",0.83
"3334","2020-03-31",0.78
"3335","2020-04-01",0.75
"3336","2020-04-02",0.78
"3337","2020-04-03",0.76
"3338","2020-04-06",0.85
"3339","2020-04-07",1.1
"3340","2020-04-08",1
"3341","2020-04-09",0.85
"3342","2020-04-13",0.86
"3343","2020-04-14",0.8
"3344","2020-04-15",0.79
"3345","2020-04-16",0.74
"3346","2020-04-17",0.79
"3347","2020-04-20",0.76
"3348","2020-04-21",0.75
"3349","2020-04-22",0.75
"3350","2020-04-23",0.84
"3351","2020-04-24",0.82
"3352","2020-04-27",1
"3353","2020-04-28",4.08
"3354","2020-04-29",2.65
"3355","2020-04-30",3.1
"3356","2020-05-01",3
"3357","2020-05-04",2.8
"3358","2020-05-05",2.46
"3359","2020-05-06",2.45
"3360","2020-05-07",2.68
"3361","2020-05-08",2.78
"3362","2020-05-11",3.45
"3363","2020-05-12",3.23
"3364","2020-05-13",4.58
"3365","2020-05-14",4.3
"3366","2020-05-15",2.89
"3367","2020-05-18",2.77
"3368","2020-05-19",2.65
"3369","2020-05-20",2.53
"3370","2020-05-21",2.32
"3371","2020-05-22",2.51
"3372","2020-05-26",2.5
"3373","2020-05-27",2.87
"3374","2020-05-28",2.55
"3375","2020-05-29",2.52
"3376","2020-06-01",2.43
"3377","2020-06-02",2.59
"3378","2020-06-03",2.77
"3379","2020-06-04",3.16
"3380","2020-06-05",2.94
"3381","2020-06-08",3.32
"3382","2020-06-09",3.1
"3383","2020-06-10",2.99
"3384","2020-06-11",2.55
"3385","2020-06-12",2.53
"3386","2020-06-15",2.65
"3387","2020-06-16",3.16
"3388","2020-06-17",2.8
"3389","2020-06-18",2.76
"3390","2020-06-19",2.75
"3391","2020-06-22",2.8
"3392","2020-06-23",2.83
"3393","2020-06-24",2.73
"3394","2020-06-25",2.79
"3395","2020-06-26",2.73
"3396","2020-06-29",2.6
"3397","2020-06-30",2.49
"3398","2020-07-01",2.39
"3399","2020-07-02",2.28
"3400","2020-07-06",2.31
"3401","2020-07-07",2.25
"3402","2020-07-08",2.25
"3403","2020-07-09",2.25
"3404","2020-07-10",2.46
"3405","2020-07-13",2.11
"3406","2020-07-14",2.36
"3407","2020-07-15",2.25
"3408","2020-07-16",2.21
"3409","2020-07-17",2.22
"3410","2020-07-20",2.26
"3411","2020-07-21",2.26
"3412","2020-07-22",2.31
"3413","2020-07-23",2.3
"3414","2020-07-24",2.25
"3415","2020-07-27",2.27
"3416","2020-07-28",2.27
"3417","2020-07-29",2.27
"3418","2020-07-30",2.38
"3419","2020-07-31",2.24
"3420","2020-08-03",2.28
"3421","2020-08-04",2.23
"3422","2020-08-05",2.28
"3423","2020-08-06",2.3
"3424","2020-08-07",2.27
"3425","2020-08-10",2.42
"3426","2020-08-11",2.28
"3427","2020-08-12",2.29
"3428","2020-08-13",2.27
"3429","2020-08-14",1.77
"3430","2020-08-17",1.8
"3431","2020-08-18",1.71
"3432","2020-08-19",1.69
"3433","2020-08-20",1.65
"3434","2020-08-21",1.51
"3435","2020-08-24",1.41
"3436","2020-08-25",1.43
"3437","2020-08-26",1.4
"3438","2020-08-27",1.42
"3439","2020-08-28",1.38
"3440","2020-08-31",1.38
"3441","2020-09-01",1.36
"3442","2020-09-02",1.15
"3443","2020-09-03",1.17
"3444","2020-09-04",1.06
"3445","2020-09-08",1.08
"3446","2020-09-09",1.16
"3447","2020-09-10",1.09
"3448","2020-09-11",1.08
"3449","2020-09-14",1.12
"3450","2020-09-15",1.12
"3451","2020-09-16",1.11
"3452","2020-09-17",1.13
"3453","2020-09-18",1.11
"3454","2020-09-21",1.13
"3455","2020-09-22",1.1
"3456","2020-09-23",1.1
"3457","2020-09-24",1.06
"3458","2020-09-25",1.05
"3459","2020-09-28",1.03
"3460","2020-09-29",0.98
"3461","2020-09-30",0.98
"3462","2020-10-01",1.09
"3463","2020-10-02",1.08
"3464","2020-10-05",1.04
"3465","2020-10-06",1.01
"3466","2020-10-07",1.06
"3467","2020-10-08",1.05
"3468","2020-10-09",1.06
"3469","2020-10-12",1.17
"3470","2020-10-13",1.13
"3471","2020-10-14",1.1
"3472","2020-10-15",1.13
"3473","2020-10-16",1.09
"3474","2020-10-19",1.1
"3475","2020-10-20",1.09
"3476","2020-10-21",1.05
"3477","2020-10-22",1.06
"3478","2020-10-23",1.18
"3479","2020-10-26",1.12
"3480","2020-10-27",1.08
"3481","2020-10-28",1.03
"3482","2020-10-29",1.04
"3483","2020-10-30",0.97
"3484","2020-11-02",0.94
"3485","2020-11-03",1.02
"3486","2020-11-04",1.01
"3487","2020-11-05",1.02
"3488","2020-11-06",1.02
"3489","2020-11-09",1
"3490","2020-11-10",0.96
"3491","2020-11-11",0.99
"3492","2020-11-12",1.03
"3493","2020-11-13",0.94
"3494","2020-11-16",0.92
"3495","2020-11-17",0.9
"3496","2020-11-18",0.9
"3497","2020-11-19",0.9
"3498","2020-11-20",0.91
"3499","2020-11-23",0.97
"3500","2020-11-24",0.98
"3501","2020-11-25",0.99
"3502","2020-11-27",1.03
