"","date","WPRT"
"1898","2016-03-01",1.97
"1899","2016-03-02",2.26
"1900","2016-03-03",2.55
"1901","2016-03-04",2.5
"1902","2016-03-07",2.8
"1903","2016-03-08",2.62
"1904","2016-03-09",2.75
"1905","2016-03-10",2.62
"1906","2016-03-11",2.77
"1907","2016-03-14",2.86
"1908","2016-03-15",2.77
"1909","2016-03-16",2.84
"1910","2016-03-17",3.01
"1911","2016-03-18",3.01
"1912","2016-03-21",2.89
"1913","2016-03-22",2.87
"1914","2016-03-23",2.67
"1915","2016-03-24",2.79
"1916","2016-03-28",2.86
"1917","2016-03-29",2.91
"1918","2016-03-30",2.72
"1919","2016-03-31",2.61
"1920","2016-04-01",2.17
"1921","2016-04-04",2.36
"1922","2016-04-05",2.28
"1923","2016-04-06",2.29
"1924","2016-04-07",2.32
"1925","2016-04-08",2.31
"1926","2016-04-11",2.4
"1927","2016-04-12",2.52
"1928","2016-04-13",2.57
"1929","2016-04-14",2.51
"1930","2016-04-15",2.55
"1931","2016-04-18",2.5
"1932","2016-04-19",2.56
"1933","2016-04-20",2.64
"1934","2016-04-21",2.56
"1935","2016-04-22",2.51
"1936","2016-04-25",2.42
"1937","2016-04-26",2.5
"1938","2016-04-27",2.59
"1939","2016-04-28",2.56
"1940","2016-04-29",2.46
"1941","2016-05-02",2.6
"1942","2016-05-03",2.5
"1943","2016-05-04",2.5
"1944","2016-05-05",2.38
"1945","2016-05-06",2.38
"1946","2016-05-09",2.37
"1947","2016-05-10",2.39
"1948","2016-05-11",2.21
"1949","2016-05-12",2.05
"1950","2016-05-13",2.02
"1951","2016-05-16",1.85
"1952","2016-05-17",1.91
"1953","2016-05-18",1.92
"1954","2016-05-19",1.85
"1955","2016-05-20",1.92
"1956","2016-05-23",2.05
"1957","2016-05-24",2.07
"1958","2016-05-25",2.17
"1959","2016-05-26",2.02
"1960","2016-05-27",2.06
"1961","2016-05-31",2.15
"1962","2016-06-01",2.2
"1963","2016-06-02",2.21
"1964","2016-06-03",2.07
"1965","2016-06-06",1.98
"1966","2016-06-07",2.04
"1967","2016-06-08",1.98
"1968","2016-06-09",1.96
"1969","2016-06-10",1.89
"1970","2016-06-13",1.85
"1971","2016-06-14",1.84
"1972","2016-06-15",1.91
"1973","2016-06-16",1.84
"1974","2016-06-17",1.84
"1975","2016-06-20",1.85
"1976","2016-06-21",1.85
"1977","2016-06-22",1.81
"1978","2016-06-23",1.68
"1979","2016-06-24",1.55
"1980","2016-06-27",1.46
"1981","2016-06-28",1.67
"1982","2016-06-29",1.69
"1983","2016-06-30",1.67
"1984","2016-07-01",1.67
"1985","2016-07-05",1.54
"1986","2016-07-06",1.53
"1987","2016-07-07",1.46
"1988","2016-07-08",1.46
"1989","2016-07-11",1.42
"1990","2016-07-12",1.36
"1991","2016-07-13",1.34
"1992","2016-07-14",1.31
"1993","2016-07-15",1.5
"1994","2016-07-18",1.4
"1995","2016-07-19",1.37
"1996","2016-07-20",1.33
"1997","2016-07-21",1.39
"1998","2016-07-22",1.51
"1999","2016-07-25",1.4
"2000","2016-07-26",1.4
"2001","2016-07-27",1.35
"2002","2016-07-28",1.32
"2003","2016-07-29",1.38
"2004","2016-08-01",1.36
"2005","2016-08-02",1.32
"2006","2016-08-03",1.39
"2007","2016-08-04",1.4
"2008","2016-08-05",1.5
"2009","2016-08-08",1.49
"2010","2016-08-09",1.76
"2011","2016-08-10",1.66
"2012","2016-08-11",1.67
"2013","2016-08-12",1.62
"2014","2016-08-15",1.68
"2015","2016-08-16",1.67
"2016","2016-08-17",1.63
"2017","2016-08-18",1.59
"2018","2016-08-19",1.57
"2019","2016-08-22",1.52
"2020","2016-08-23",1.48
"2021","2016-08-24",1.35
"2022","2016-08-25",1.4
"2023","2016-08-26",1.38
"2024","2016-08-29",1.35
"2025","2016-08-30",1.36
"2026","2016-08-31",1.33
"2027","2016-09-01",1.34
"2028","2016-09-02",1.39
"2029","2016-09-06",1.46
"2030","2016-09-07",1.55
"2031","2016-09-08",1.53
"2032","2016-09-09",1.42
"2033","2016-09-12",1.43
"2034","2016-09-13",1.37
"2035","2016-09-14",1.37
"2036","2016-09-15",1.43
"2037","2016-09-16",1.4
"2038","2016-09-19",1.38
"2039","2016-09-20",1.38
"2040","2016-09-21",1.41
"2041","2016-09-22",1.46
"2042","2016-09-23",1.44
"2043","2016-09-26",1.4
"2044","2016-09-27",1.46
"2045","2016-09-28",1.65
"2046","2016-09-29",1.58
"2047","2016-09-30",1.61
"2048","2016-10-03",1.7
"2049","2016-10-04",1.66
"2050","2016-10-05",1.7
"2051","2016-10-06",1.69
"2052","2016-10-07",1.71
"2053","2016-10-10",1.77
"2054","2016-10-11",1.71
"2055","2016-10-12",1.69
"2056","2016-10-13",1.59
"2057","2016-10-14",1.57
"2058","2016-10-17",1.57
"2059","2016-10-18",1.59
"2060","2016-10-19",1.59
"2061","2016-10-20",1.59
"2062","2016-10-21",1.61
"2063","2016-10-24",1.66
"2064","2016-10-25",1.63
"2065","2016-10-26",1.69
"2066","2016-10-27",1.58
"2067","2016-10-28",1.56
"2068","2016-10-31",1.55
"2069","2016-11-01",1.53
"2070","2016-11-02",1.48
"2071","2016-11-03",1.41
"2072","2016-11-04",1.39
"2073","2016-11-07",1.41
"2074","2016-11-08",1.41
"2075","2016-11-09",1.39
"2076","2016-11-10",1.18
"2077","2016-11-11",1.34
"2078","2016-11-14",1.36
"2079","2016-11-15",1.3
"2080","2016-11-16",1.31
"2081","2016-11-17",1.28
"2082","2016-11-18",1.28
"2083","2016-11-21",1.25
"2084","2016-11-22",1.23
"2085","2016-11-23",1.24
"2086","2016-11-25",1.34
"2087","2016-11-28",1.28
"2088","2016-11-29",1.26
"2089","2016-11-30",1.27
"2090","2016-12-01",1.27
"2091","2016-12-02",1.26
"2092","2016-12-05",1.29
"2093","2016-12-06",1.27
"2094","2016-12-07",1.28
"2095","2016-12-08",1.28
"2096","2016-12-09",1.28
"2097","2016-12-12",1.25
"2098","2016-12-13",1.23
"2099","2016-12-14",1.2
"2100","2016-12-15",1.21
"2101","2016-12-16",1.19
"2102","2016-12-19",1.15
"2103","2016-12-20",1.17
"2104","2016-12-21",1.14
"2105","2016-12-22",1.15
"2106","2016-12-23",1.16
"2107","2016-12-27",1.15
"2108","2016-12-28",1.14
"2109","2016-12-29",1.13
"2110","2016-12-30",1.13
"2111","2017-01-03",1.25
"2112","2017-01-04",1.34
"2113","2017-01-05",1.31
"2114","2017-01-06",1.25
"2115","2017-01-09",1.27
"2116","2017-01-10",1.26
"2117","2017-01-11",1.23
"2118","2017-01-12",1.21
"2119","2017-01-13",1.22
"2120","2017-01-17",1.19
"2121","2017-01-18",1.2
"2122","2017-01-19",1.17
"2123","2017-01-20",1.15
"2124","2017-01-23",1.16
"2125","2017-01-24",1.18
"2126","2017-01-25",1.27
"2127","2017-01-26",1.37
"2128","2017-01-27",1.32
"2129","2017-01-30",1.25
"2130","2017-01-31",1.26
"2131","2017-02-01",1.25
"2132","2017-02-02",1.23
"2133","2017-02-03",1.22
"2134","2017-02-06",1.21
"2135","2017-02-07",1.21
"2136","2017-02-08",1.17
"2137","2017-02-09",1.18
"2138","2017-02-10",1.19
"2139","2017-02-13",1.18
"2140","2017-02-14",1.18
"2141","2017-02-15",1.18
"2142","2017-02-16",1.17
"2143","2017-02-17",1.17
"2144","2017-02-21",1.16
"2145","2017-02-22",1.14
"2146","2017-02-23",1.13
"2147","2017-02-24",1.07
"2148","2017-02-27",1.09
"2149","2017-02-28",1.05
"2150","2017-03-01",1.03
"2151","2017-03-02",0.98
"2152","2017-03-03",0.95
"2153","2017-03-06",0.92
"2154","2017-03-07",0.92
"2155","2017-03-08",0.88
"2156","2017-03-09",0.86
"2157","2017-03-10",0.83
"2158","2017-03-13",0.86
"2159","2017-03-14",0.86
"2160","2017-03-15",0.85
"2161","2017-03-16",0.84
"2162","2017-03-17",0.83
"2163","2017-03-20",0.85
"2164","2017-03-21",0.85
"2165","2017-03-22",0.85
"2166","2017-03-23",0.87
"2167","2017-03-24",1.03
"2168","2017-03-27",0.96
"2169","2017-03-28",0.93
"2170","2017-03-29",0.91
"2171","2017-03-30",0.99
"2172","2017-03-31",0.96
"2173","2017-04-03",1.08
"2174","2017-04-04",1.09
"2175","2017-04-05",1.18
"2176","2017-04-06",1.15
"2177","2017-04-07",1.12
"2178","2017-04-10",1.1
"2179","2017-04-11",1.04
"2180","2017-04-12",1.01
"2181","2017-04-13",1.06
"2182","2017-04-17",1.27
"2183","2017-04-18",1.23
"2184","2017-04-19",1.12
"2185","2017-04-20",1.16
"2186","2017-04-21",1.14
"2187","2017-04-24",1.11
"2188","2017-04-25",1.13
"2189","2017-04-26",1.21
"2190","2017-04-27",1.28
"2191","2017-04-28",1.36
"2192","2017-05-01",1.38
"2193","2017-05-02",1.37
"2194","2017-05-03",1.35
"2195","2017-05-04",1.27
"2196","2017-05-05",1.35
"2197","2017-05-08",1.34
"2198","2017-05-09",1.4
"2199","2017-05-10",1.39
"2200","2017-05-11",1.35
"2201","2017-05-12",1.47
"2202","2017-05-15",1.43
"2203","2017-05-16",1.49
"2204","2017-05-17",1.39
"2205","2017-05-18",1.45
"2206","2017-05-19",1.55
"2207","2017-05-22",1.59
"2208","2017-05-23",1.67
"2209","2017-05-24",1.65
"2210","2017-05-25",1.64
"2211","2017-05-26",1.6
"2212","2017-05-30",1.59
"2213","2017-05-31",1.58
"2214","2017-06-01",1.68
"2215","2017-06-02",1.61
"2216","2017-06-05",1.66
"2217","2017-06-06",1.64
"2218","2017-06-07",1.57
"2219","2017-06-08",1.61
"2220","2017-06-09",1.66
"2221","2017-06-12",1.61
"2222","2017-06-13",1.75
"2223","2017-06-14",1.84
"2224","2017-06-15",1.86
"2225","2017-06-16",1.97
"2226","2017-06-19",2.22
"2227","2017-06-20",2.29
"2228","2017-06-21",2.24
"2229","2017-06-22",2.25
"2230","2017-06-23",2.33
"2231","2017-06-26",2.55
"2232","2017-06-27",2.44
"2233","2017-06-28",2.48
"2234","2017-06-29",2.45
"2235","2017-06-30",2.35
"2236","2017-07-03",2.39
"2237","2017-07-05",2.27
"2238","2017-07-06",2.17
"2239","2017-07-07",1.93
"2240","2017-07-10",1.98
"2241","2017-07-11",1.95
"2242","2017-07-12",1.93
"2243","2017-07-13",1.94
"2244","2017-07-14",1.64
"2245","2017-07-17",1.57
"2246","2017-07-18",1.58
"2247","2017-07-19",1.6
"2248","2017-07-20",1.65
"2249","2017-07-21",1.62
"2250","2017-07-24",1.59
"2251","2017-07-25",1.71
"2252","2017-07-26",1.68
"2253","2017-07-27",1.64
"2254","2017-07-28",1.64
"2255","2017-07-31",1.73
"2256","2017-08-01",1.63
"2257","2017-08-02",1.61
"2258","2017-08-03",1.63
"2259","2017-08-04",1.73
"2260","2017-08-07",1.78
"2261","2017-08-08",1.92
"2262","2017-08-09",1.89
"2263","2017-08-10",1.78
"2264","2017-08-11",1.83
"2265","2017-08-14",1.91
"2266","2017-08-15",2.2
"2267","2017-08-16",2.23
"2268","2017-08-17",2.3
"2269","2017-08-18",2.29
"2270","2017-08-21",2.26
"2271","2017-08-22",2.27
"2272","2017-08-23",2.25
"2273","2017-08-24",2.24
"2274","2017-08-25",2.32
"2275","2017-08-28",2.44
"2276","2017-08-29",2.43
"2277","2017-08-30",2.48
"2278","2017-08-31",2.68
"2279","2017-09-01",2.75
"2280","2017-09-05",2.72
"2281","2017-09-06",2.77
"2282","2017-09-07",2.73
"2283","2017-09-08",2.77
"2284","2017-09-11",2.89
"2285","2017-09-12",2.89
"2286","2017-09-13",2.84
"2287","2017-09-14",2.87
"2288","2017-09-15",2.88
"2289","2017-09-18",2.87
"2290","2017-09-19",2.87
"2291","2017-09-20",2.87
"2292","2017-09-21",2.74
"2293","2017-09-22",2.81
"2294","2017-09-25",2.72
"2295","2017-09-26",2.84
"2296","2017-09-27",3.08
"2297","2017-09-28",3.21
"2298","2017-09-29",3.27
"2299","2017-10-02",3.16
"2300","2017-10-03",3.42
"2301","2017-10-04",3.35
"2302","2017-10-05",3.59
"2303","2017-10-06",3.58
"2304","2017-10-09",3.9
"2305","2017-10-10",3.89
"2306","2017-10-11",3.89
"2307","2017-10-12",3.71
"2308","2017-10-13",3.37
"2309","2017-10-16",3.19
"2310","2017-10-17",3.3
"2311","2017-10-18",3.62
"2312","2017-10-19",3.74
"2313","2017-10-20",3.55
"2314","2017-10-23",3.33
"2315","2017-10-24",3.51
"2316","2017-10-25",3.35
"2317","2017-10-26",3.44
"2318","2017-10-27",3.31
"2319","2017-10-30",3.41
"2320","2017-10-31",3.46
"2321","2017-11-01",3.71
"2322","2017-11-02",3.64
"2323","2017-11-03",3.52
"2324","2017-11-06",3.44
"2325","2017-11-07",3.39
"2326","2017-11-08",3.21
"2327","2017-11-09",2.97
"2328","2017-11-10",3.11
"2329","2017-11-13",3.08
"2330","2017-11-14",3
"2331","2017-11-15",3.39
"2332","2017-11-16",3.26
"2333","2017-11-17",3.37
"2334","2017-11-20",3.02
"2335","2017-11-21",3.07
"2336","2017-11-22",3.18
"2337","2017-11-24",3.12
"2338","2017-11-27",2.98
"2339","2017-11-28",2.84
"2340","2017-11-29",2.78
"2341","2017-11-30",2.82
"2342","2017-12-01",2.72
"2343","2017-12-04",2.68
"2344","2017-12-05",2.74
"2345","2017-12-06",2.73
"2346","2017-12-07",2.68
"2347","2017-12-08",2.75
"2348","2017-12-11",2.66
"2349","2017-12-12",2.81
"2350","2017-12-13",3.15
"2351","2017-12-14",3.01
"2352","2017-12-15",2.98
"2353","2017-12-18",3
"2354","2017-12-19",2.94
"2355","2017-12-20",3.02
"2356","2017-12-21",2.93
"2357","2017-12-22",3.33
"2358","2017-12-26",3.72
"2359","2017-12-27",3.64
"2360","2017-12-28",3.65
"2361","2017-12-29",3.76
"2362","2018-01-02",4.16
"2363","2018-01-03",3.86
"2364","2018-01-04",3.84
"2365","2018-01-05",3.95
"2366","2018-01-08",3.87
"2367","2018-01-09",3.78
"2368","2018-01-10",3.72
"2369","2018-01-11",3.8
"2370","2018-01-12",3.72
"2371","2018-01-16",3.46
"2372","2018-01-17",3.42
"2373","2018-01-18",3.49
"2374","2018-01-19",3.46
"2375","2018-01-22",3.39
"2376","2018-01-23",3.33
"2377","2018-01-24",3.3
"2378","2018-01-25",3.24
"2379","2018-01-26",3.18
"2380","2018-01-29",3.12
"2381","2018-01-30",2.97
"2382","2018-01-31",2.85
"2383","2018-02-01",2.9
"2384","2018-02-02",2.76
"2385","2018-02-05",2.79
"2386","2018-02-06",2.9
"2387","2018-02-07",2.86
"2388","2018-02-08",2.81
"2389","2018-02-09",2.83
"2390","2018-02-12",2.91
"2391","2018-02-13",2.96
"2392","2018-02-14",3.08
"2393","2018-02-15",3.29
"2394","2018-02-16",3.01
"2395","2018-02-20",2.98
"2396","2018-02-21",2.94
"2397","2018-02-22",2.84
"2398","2018-02-23",2.86
"2399","2018-02-26",2.85
"2400","2018-02-27",2.72
"2401","2018-02-28",2.67
"2402","2018-03-01",2.66
"2403","2018-03-02",2.75
"2404","2018-03-05",2.75
"2405","2018-03-06",2.76
"2406","2018-03-07",2.76
"2407","2018-03-08",2.73
"2408","2018-03-09",2.74
"2409","2018-03-12",2.74
"2410","2018-03-13",2.72
"2411","2018-03-14",2.67
"2412","2018-03-15",2.64
"2413","2018-03-16",2.8
"2414","2018-03-19",2.69
"2415","2018-03-20",2.72
"2416","2018-03-21",3
"2417","2018-03-22",2.87
"2418","2018-03-23",2.54
"2419","2018-03-26",2.37
"2420","2018-03-27",2.18
"2421","2018-03-28",2.13
"2422","2018-03-29",2.19
"2423","2018-04-02",2.18
"2424","2018-04-03",2.21
"2425","2018-04-04",2.24
"2426","2018-04-05",2.42
"2427","2018-04-06",2.27
"2428","2018-04-09",2.18
"2429","2018-04-10",2.32
"2430","2018-04-11",2.34
"2431","2018-04-12",2.31
"2432","2018-04-13",2.3
"2433","2018-04-16",2.29
"2434","2018-04-17",2.32
"2435","2018-04-18",2.33
"2436","2018-04-19",2.38
"2437","2018-04-20",2.3
"2438","2018-04-23",2.23
"2439","2018-04-24",2.24
"2440","2018-04-25",2.22
"2441","2018-04-26",2.22
"2442","2018-04-27",2.38
"2443","2018-04-30",2.35
"2444","2018-05-01",2.36
"2445","2018-05-02",2.44
"2446","2018-05-03",2.38
"2447","2018-05-04",2.43
"2448","2018-05-07",2.42
"2449","2018-05-08",2.55
"2450","2018-05-09",2.6
"2451","2018-05-10",2.91
"2452","2018-05-11",2.61
"2453","2018-05-14",2.56
"2454","2018-05-15",2.68
"2455","2018-05-16",2.66
"2456","2018-05-17",2.72
"2457","2018-05-18",2.99
"2458","2018-05-21",3
"2459","2018-05-22",3.01
"2460","2018-05-23",3
"2461","2018-05-24",2.96
"2462","2018-05-25",2.94
"2463","2018-05-29",2.91
"2464","2018-05-30",2.81
"2465","2018-05-31",2.63
"2466","2018-06-01",2.5
"2467","2018-06-04",2.55
"2468","2018-06-05",2.55
"2469","2018-06-06",2.61
"2470","2018-06-07",2.55
"2471","2018-06-08",2.55
"2472","2018-06-11",2.51
"2473","2018-06-12",2.55
"2474","2018-06-13",2.57
"2475","2018-06-14",2.59
"2476","2018-06-15",2.58
"2477","2018-06-18",2.55
"2478","2018-06-19",2.56
"2479","2018-06-20",2.65
"2480","2018-06-21",2.51
"2481","2018-06-22",2.55
"2482","2018-06-25",2.48
"2483","2018-06-26",2.58
"2484","2018-06-27",2.56
"2485","2018-06-28",2.6
"2486","2018-06-29",2.53
"2487","2018-07-02",2.66
"2488","2018-07-03",2.68
"2489","2018-07-05",2.61
"2490","2018-07-06",2.66
"2491","2018-07-09",2.61
"2492","2018-07-10",2.68
"2493","2018-07-11",2.6
"2494","2018-07-12",2.63
"2495","2018-07-13",2.63
"2496","2018-07-16",2.58
"2497","2018-07-17",2.58
"2498","2018-07-18",2.51
"2499","2018-07-19",2.52
"2500","2018-07-20",2.53
"2501","2018-07-23",2.51
"2502","2018-07-24",2.52
"2503","2018-07-25",2.52
"2504","2018-07-26",2.55
"2505","2018-07-27",2.5
"2506","2018-07-30",2.5
"2507","2018-07-31",2.56
"2508","2018-08-01",2.54
"2509","2018-08-02",2.57
"2510","2018-08-03",2.53
"2511","2018-08-06",2.48
"2512","2018-08-07",2.45
"2513","2018-08-08",2.35
"2514","2018-08-09",2.44
"2515","2018-08-10",2.61
"2516","2018-08-13",2.62
"2517","2018-08-14",2.68
"2518","2018-08-15",2.55
"2519","2018-08-16",2.59
"2520","2018-08-17",2.69
"2521","2018-08-20",2.82
"2522","2018-08-21",2.89
"2523","2018-08-22",2.84
"2524","2018-08-23",2.83
"2525","2018-08-24",2.87
"2526","2018-08-27",2.87
"2527","2018-08-28",2.89
"2528","2018-08-29",3.51
"2529","2018-08-30",3.3
"2530","2018-08-31",3.64
"2531","2018-09-04",3.56
"2532","2018-09-05",3.33
"2533","2018-09-06",3.35
"2534","2018-09-07",3.28
"2535","2018-09-10",3.25
"2536","2018-09-11",3.18
"2537","2018-09-12",3.08
"2538","2018-09-13",3.18
"2539","2018-09-14",3.27
"2540","2018-09-17",3.13
"2541","2018-09-18",3.21
"2542","2018-09-19",3.16
"2543","2018-09-20",3.29
"2544","2018-09-21",3.26
"2545","2018-09-24",3.24
"2546","2018-09-25",3.17
"2547","2018-09-26",3.05
"2548","2018-09-27",2.93
"2549","2018-09-28",3
"2550","2018-10-01",3
"2551","2018-10-02",3.03
"2552","2018-10-03",3.2
"2553","2018-10-04",3.07
"2554","2018-10-05",3.01
"2555","2018-10-08",3.1
"2556","2018-10-09",3
"2557","2018-10-10",2.93
"2558","2018-10-11",2.92
"2559","2018-10-12",2.82
"2560","2018-10-15",2.84
"2561","2018-10-16",2.93
"2562","2018-10-17",2.8
"2563","2018-10-18",2.71
"2564","2018-10-19",2.6
"2565","2018-10-22",2.54
"2566","2018-10-23",2.52
"2567","2018-10-24",2.4
"2568","2018-10-25",2.33
"2569","2018-10-26",2.3
"2570","2018-10-29",2.25
"2571","2018-10-30",2.27
"2572","2018-10-31",2.35
"2573","2018-11-01",2.49
"2574","2018-11-02",2.43
"2575","2018-11-05",2.62
"2576","2018-11-06",2.52
"2577","2018-11-07",2.64
"2578","2018-11-08",2.79
"2579","2018-11-09",2.45
"2580","2018-11-12",2.43
"2581","2018-11-13",2.36
"2582","2018-11-14",2.28
"2583","2018-11-15",2.2
"2584","2018-11-16",2.25
"2585","2018-11-19",2.18
"2586","2018-11-20",2.06
"2587","2018-11-21",2.11
"2588","2018-11-23",2.06
"2589","2018-11-26",2.05
"2590","2018-11-27",2.07
"2591","2018-11-28",2.1
"2592","2018-11-29",2.15
"2593","2018-11-30",2.1
"2594","2018-12-03",2.13
"2595","2018-12-04",2.01
"2596","2018-12-06",1.97
"2597","2018-12-07",1.9
"2598","2018-12-10",1.86
"2599","2018-12-11",1.89
"2600","2018-12-12",1.92
"2601","2018-12-13",1.82
"2602","2018-12-14",1.7
"2603","2018-12-17",1.64
"2604","2018-12-18",1.5
"2605","2018-12-19",1.33
"2606","2018-12-20",1.37
"2607","2018-12-21",1.3
"2608","2018-12-24",1.27
"2609","2018-12-26",1.44
"2610","2018-12-27",1.37
"2611","2018-12-28",1.37
"2612","2018-12-31",1.33
"2613","2019-01-02",1.5
"2614","2019-01-03",1.45
"2615","2019-01-04",1.54
"2616","2019-01-07",1.8
"2617","2019-01-08",1.61
"2618","2019-01-09",1.68
"2619","2019-01-10",1.64
"2620","2019-01-11",1.69
"2621","2019-01-14",1.67
"2622","2019-01-15",1.45
"2623","2019-01-16",1.61
"2624","2019-01-17",1.6
"2625","2019-01-18",1.69
"2626","2019-01-22",1.63
"2627","2019-01-23",1.56
"2628","2019-01-24",1.54
"2629","2019-01-25",1.55
"2630","2019-01-28",1.5
"2631","2019-01-29",1.47
"2632","2019-01-30",1.5
"2633","2019-01-31",1.52
"2634","2019-02-01",1.53
"2635","2019-02-04",1.32
"2636","2019-02-05",1.21
"2637","2019-02-06",1.27
"2638","2019-02-07",1.21
"2639","2019-02-08",1.26
"2640","2019-02-11",1.3
"2641","2019-02-12",1.35
"2642","2019-02-13",1.33
"2643","2019-02-14",1.36
"2644","2019-02-15",1.35
"2645","2019-02-19",1.41
"2646","2019-02-20",1.46
"2647","2019-02-21",1.41
"2648","2019-02-22",1.49
"2649","2019-02-25",1.41
"2650","2019-02-26",1.39
"2651","2019-02-27",1.41
"2652","2019-02-28",1.35
"2653","2019-03-01",1.37
"2654","2019-03-04",1.37
"2655","2019-03-05",1.31
"2656","2019-03-06",1.26
"2657","2019-03-07",1.31
"2658","2019-03-08",1.3
"2659","2019-03-11",1.4
"2660","2019-03-12",1.38
"2661","2019-03-13",1.53
"2662","2019-03-14",1.43
"2663","2019-03-15",1.5
"2664","2019-03-18",1.49
"2665","2019-03-19",1.5
"2666","2019-03-20",1.44
"2667","2019-03-21",1.5
"2668","2019-03-22",1.49
"2669","2019-03-25",1.5
"2670","2019-03-26",1.5
"2671","2019-03-27",1.52
"2672","2019-03-28",1.66
"2673","2019-03-29",1.55
"2674","2019-04-01",1.6
"2675","2019-04-02",1.59
"2676","2019-04-03",1.67
"2677","2019-04-04",1.76
"2678","2019-04-05",1.76
"2679","2019-04-08",1.82
"2680","2019-04-09",1.72
"2681","2019-04-10",1.79
"2682","2019-04-11",1.94
"2683","2019-04-12",1.89
"2684","2019-04-15",1.84
"2685","2019-04-16",1.84
"2686","2019-04-17",1.83
"2687","2019-04-18",1.74
"2688","2019-04-22",1.71
"2689","2019-04-23",1.79
"2690","2019-04-24",1.79
"2691","2019-04-25",1.74
"2692","2019-04-26",1.78
"2693","2019-04-29",1.76
"2694","2019-04-30",1.74
"2695","2019-05-01",1.73
"2696","2019-05-02",1.69
"2697","2019-05-03",1.73
"2698","2019-05-06",1.79
"2699","2019-05-07",1.71
"2700","2019-05-08",1.66
"2701","2019-05-09",1.67
"2702","2019-05-10",2.23
"2703","2019-05-13",2.34
"2704","2019-05-14",2.39
"2705","2019-05-15",2.61
"2706","2019-05-16",2.67
"2707","2019-05-17",2.37
"2708","2019-05-20",2.56
"2709","2019-05-21",2.45
"2710","2019-05-22",2.47
"2711","2019-05-23",2.35
"2712","2019-05-24",2.54
"2713","2019-05-28",2.55
"2714","2019-05-29",2.6
"2715","2019-05-30",2.79
"2716","2019-05-31",2.74
"2717","2019-06-03",2.66
"2718","2019-06-04",2.82
"2719","2019-06-05",2.74
"2720","2019-06-06",2.84
"2721","2019-06-07",2.78
"2722","2019-06-10",2.64
"2723","2019-06-11",2.65
"2724","2019-06-12",2.65
"2725","2019-06-13",2.73
"2726","2019-06-14",2.7
"2727","2019-06-17",2.74
"2728","2019-06-18",2.71
"2729","2019-06-19",2.67
"2730","2019-06-20",2.57
"2731","2019-06-21",2.53
"2732","2019-06-24",2.39
"2733","2019-06-25",2.52
"2734","2019-06-26",2.56
"2735","2019-06-27",2.6
"2736","2019-06-28",2.71
"2737","2019-07-01",2.84
"2738","2019-07-02",2.89
"2739","2019-07-03",2.81
"2740","2019-07-05",2.82
"2741","2019-07-08",2.81
"2742","2019-07-09",3.02
"2743","2019-07-10",3.15
"2744","2019-07-11",3
"2745","2019-07-12",3.11
"2746","2019-07-15",3.02
"2747","2019-07-16",3.07
"2748","2019-07-17",2.93
"2749","2019-07-18",2.91
"2750","2019-07-19",2.91
"2751","2019-07-22",2.83
"2752","2019-07-23",2.93
"2753","2019-07-24",2.99
"2754","2019-07-25",2.93
"2755","2019-07-26",2.88
"2756","2019-07-29",2.83
"2757","2019-07-30",2.88
"2758","2019-07-31",2.97
"2759","2019-08-01",2.84
"2760","2019-08-02",2.87
"2761","2019-08-05",2.84
"2762","2019-08-06",2.93
"2763","2019-08-07",2.99
"2764","2019-08-08",2.99
"2765","2019-08-09",3.25
"2766","2019-08-12",2.92
"2767","2019-08-13",2.86
"2768","2019-08-14",2.66
"2769","2019-08-15",2.61
"2770","2019-08-16",2.67
"2771","2019-08-19",2.82
"2772","2019-08-20",2.74
"2773","2019-08-21",2.89
"2774","2019-08-22",2.8
"2775","2019-08-23",2.65
"2776","2019-08-26",2.61
"2777","2019-08-27",2.6
"2778","2019-08-28",2.56
"2779","2019-08-29",2.68
"2780","2019-08-30",2.66
"2781","2019-09-03",2.59
"2782","2019-09-04",2.62
"2783","2019-09-05",2.59
"2784","2019-09-06",2.63
"2785","2019-09-09",2.71
"2786","2019-09-10",2.85
"2787","2019-09-11",3.03
"2788","2019-09-12",2.98
"2789","2019-09-13",2.97
"2790","2019-09-16",2.97
"2791","2019-09-17",3.01
"2792","2019-09-18",2.94
"2793","2019-09-19",2.82
"2794","2019-09-20",2.83
"2795","2019-09-23",2.76
"2796","2019-09-24",2.65
"2797","2019-09-25",2.63
"2798","2019-09-26",2.61
"2799","2019-09-27",2.85
"2800","2019-09-30",2.72
"2801","2019-10-01",2.66
"2802","2019-10-02",2.47
"2803","2019-10-03",2.48
"2804","2019-10-04",2.55
"2805","2019-10-07",2.53
"2806","2019-10-08",2.44
"2807","2019-10-09",2.42
"2808","2019-10-10",2.42
"2809","2019-10-11",2.41
"2810","2019-10-14",2.43
"2811","2019-10-15",2.48
"2812","2019-10-16",2.52
"2813","2019-10-17",2.51
"2814","2019-10-18",2.62
"2815","2019-10-21",2.7
"2816","2019-10-22",2.64
"2817","2019-10-23",2.66
"2818","2019-10-24",2.6
"2819","2019-10-25",2.66
"2820","2019-10-28",2.65
"2821","2019-10-29",2.71
"2822","2019-10-30",2.72
"2823","2019-10-31",2.75
"2824","2019-11-01",2.77
"2825","2019-11-04",2.97
"2826","2019-11-05",3.1
"2827","2019-11-06",2.99
"2828","2019-11-07",3.04
"2829","2019-11-08",2.84
"2830","2019-11-11",2.77
