"","date","TFSL"
"1936","2014-12-26",14.95
"1937","2014-12-29",14.96
"1938","2014-12-30",14.99
"1939","2014-12-31",14.89
"1940","2015-01-02",14.7
"1941","2015-01-05",14.55
"1942","2015-01-06",14.24
"1943","2015-01-07",14.28
"1944","2015-01-08",14.41
"1945","2015-01-09",14.25
"1946","2015-01-12",14.21
"1947","2015-01-13",14.25
"1948","2015-01-14",14.09
"1949","2015-01-15",14.04
"1950","2015-01-16",14.12
"1951","2015-01-20",14.17
"1952","2015-01-21",14.16
"1953","2015-01-22",14.27
"1954","2015-01-23",14.22
"1955","2015-01-26",14.37
"1956","2015-01-27",14.27
"1957","2015-01-28",14.06
"1958","2015-01-29",14.17
"1959","2015-01-30",14.02
"1960","2015-02-02",14.05
"1961","2015-02-03",14.23
"1962","2015-02-04",14.05
"1963","2015-02-05",14.21
"1964","2015-02-06",14.29
"1965","2015-02-09",14.2
"1966","2015-02-10",14.3
"1967","2015-02-11",14.21
"1968","2015-02-12",14.29
"1969","2015-02-13",14.47
"1970","2015-02-17",14.34
"1971","2015-02-18",14.12
"1972","2015-02-19",14.14
"1973","2015-02-20",14.18
"1974","2015-02-23",14.11
"1975","2015-02-24",14.08
"1976","2015-02-25",14.09
"1977","2015-02-26",14.04
"1978","2015-02-27",14.1
"1979","2015-03-02",14.27
"1980","2015-03-03",14.27
"1981","2015-03-04",14.24
"1982","2015-03-05",14.33
"1983","2015-03-06",14.39
"1984","2015-03-09",14.53
"1985","2015-03-10",14.36
"1986","2015-03-11",14.44
"1987","2015-03-12",14.59
"1988","2015-03-13",14.53
"1989","2015-03-16",14.55
"1990","2015-03-17",14.57
"1991","2015-03-18",14.58
"1992","2015-03-19",14.67
"1993","2015-03-20",14.67
"1994","2015-03-23",14.73
"1995","2015-03-24",14.71
"1996","2015-03-25",14.55
"1997","2015-03-26",14.56
"1998","2015-03-27",14.66
"1999","2015-03-30",14.69
"2000","2015-03-31",14.68
"2001","2015-04-01",14.69
"2002","2015-04-02",14.73
"2003","2015-04-06",14.65
"2004","2015-04-07",14.63
"2005","2015-04-08",14.62
"2006","2015-04-09",14.6
"2007","2015-04-10",14.68
"2008","2015-04-13",14.72
"2009","2015-04-14",14.75
"2010","2015-04-15",14.74
"2011","2015-04-16",14.71
"2012","2015-04-17",14.53
"2013","2015-04-20",14.67
"2014","2015-04-21",14.7
"2015","2015-04-22",14.74
"2016","2015-04-23",14.75
"2017","2015-04-24",14.67
"2018","2015-04-27",14.65
"2019","2015-04-28",14.78
"2020","2015-04-29",14.74
"2021","2015-04-30",14.62
"2022","2015-05-01",14.39
"2023","2015-05-04",14.57
"2024","2015-05-05",14.55
"2025","2015-05-06",14.54
"2026","2015-05-07",14.66
"2027","2015-05-08",14.66
"2028","2015-05-11",14.68
"2029","2015-05-12",14.74
"2030","2015-05-13",14.75
"2031","2015-05-14",14.75
"2032","2015-05-15",14.74
"2033","2015-05-18",14.78
"2034","2015-05-19",14.81
"2035","2015-05-20",14.73
"2036","2015-05-21",14.7
"2037","2015-05-22",14.75
"2038","2015-05-26",14.64
"2039","2015-05-27",14.69
"2040","2015-05-28",14.81
"2041","2015-05-29",14.85
"2042","2015-06-01",14.78
"2043","2015-06-02",14.86
"2044","2015-06-03",15.03
"2045","2015-06-04",14.96
"2046","2015-06-05",15.14
"2047","2015-06-08",15.23
"2048","2015-06-09",15.19
"2049","2015-06-10",15.28
"2050","2015-06-11",15.46
"2051","2015-06-12",15.56
"2052","2015-06-15",15.57
"2053","2015-06-16",15.61
"2054","2015-06-17",15.49
"2055","2015-06-18",15.51
"2056","2015-06-19",15.75
"2057","2015-06-22",15.89
"2058","2015-06-23",16.110001
"2059","2015-06-24",16.370001
"2060","2015-06-25",16.66
"2061","2015-06-26",16.98
"2062","2015-06-29",16.83
"2063","2015-06-30",16.82
"2064","2015-07-01",16.950001
"2065","2015-07-02",16.879999
"2066","2015-07-06",16.91
"2067","2015-07-07",16.709999
"2068","2015-07-08",16.4
"2069","2015-07-09",16.67
"2070","2015-07-10",16.48
"2071","2015-07-13",16.51
"2072","2015-07-14",16.639999
"2073","2015-07-15",16.620001
"2074","2015-07-16",16.530001
"2075","2015-07-17",16.450001
"2076","2015-07-20",16.66
"2077","2015-07-21",16.610001
"2078","2015-07-22",16.83
"2079","2015-07-23",16.65
"2080","2015-07-24",16.59
"2081","2015-07-27",16.5
"2082","2015-07-28",16.559999
"2083","2015-07-29",16.68
"2084","2015-07-30",16.9
"2085","2015-07-31",16.860001
"2086","2015-08-03",16.959999
"2087","2015-08-04",16.99
"2088","2015-08-05",17.25
"2089","2015-08-06",17.07
"2090","2015-08-07",17.26
"2091","2015-08-10",17.5
"2092","2015-08-11",17.459999
"2093","2015-08-12",17.280001
"2094","2015-08-13",17.48
"2095","2015-08-14",17.57
"2096","2015-08-17",17.68
"2097","2015-08-18",17.6
"2098","2015-08-19",17.48
"2099","2015-08-20",17.129999
"2100","2015-08-21",17.18
"2101","2015-08-24",16.57
"2102","2015-08-25",16.09
"2103","2015-08-26",16.639999
"2104","2015-08-27",16.85
"2105","2015-08-28",17
"2106","2015-08-31",17.17
"2107","2015-09-01",16.629999
"2108","2015-09-02",16.709999
"2109","2015-09-03",16.719999
"2110","2015-09-04",16.620001
"2111","2015-09-08",16.940001
"2112","2015-09-09",16.889999
"2113","2015-09-10",16.879999
"2114","2015-09-11",16.91
"2115","2015-09-14",17.1
"2116","2015-09-15",17.120001
"2117","2015-09-16",17.26
"2118","2015-09-17",16.959999
"2119","2015-09-18",16.950001
"2120","2015-09-21",17.26
"2121","2015-09-22",17.139999
"2122","2015-09-23",17.299999
"2123","2015-09-24",17.26
"2124","2015-09-25",17.34
"2125","2015-09-28",17.09
"2126","2015-09-29",16.98
"2127","2015-09-30",17.25
"2128","2015-10-01",17.17
"2129","2015-10-02",17.049999
"2130","2015-10-05",17.299999
"2131","2015-10-06",17.26
"2132","2015-10-07",17.52
"2133","2015-10-08",17.68
"2134","2015-10-09",17.530001
"2135","2015-10-12",17.77
"2136","2015-10-13",17.76
"2137","2015-10-14",17.219999
"2138","2015-10-15",17.559999
"2139","2015-10-16",17.66
"2140","2015-10-19",17.74
"2141","2015-10-20",17.860001
"2142","2015-10-21",17.790001
"2143","2015-10-22",18
"2144","2015-10-23",18.280001
"2145","2015-10-26",18.219999
"2146","2015-10-27",18.030001
"2147","2015-10-28",18.18
"2148","2015-10-29",18.02
"2149","2015-10-30",17.559999
"2150","2015-11-02",17.99
"2151","2015-11-03",18.02
"2152","2015-11-04",18.01
"2153","2015-11-05",18.08
"2154","2015-11-06",18.309999
"2155","2015-11-09",18.41
"2156","2015-11-10",18.6
"2157","2015-11-11",18.58
"2158","2015-11-12",18.290001
"2159","2015-11-13",18.209999
"2160","2015-11-16",18.360001
"2161","2015-11-17",18.530001
"2162","2015-11-18",18.639999
"2163","2015-11-19",18.68
"2164","2015-11-20",18.83
"2165","2015-11-23",18.84
"2166","2015-11-24",18.780001
"2167","2015-11-25",18.799999
"2168","2015-11-27",18.870001
"2169","2015-11-30",18.77
"2170","2015-12-01",19.01
"2171","2015-12-02",18.75
"2172","2015-12-03",18.75
"2173","2015-12-04",18.93
"2174","2015-12-07",18.85
"2175","2015-12-08",18.76
"2176","2015-12-09",18.57
"2177","2015-12-10",18.65
"2178","2015-12-11",18.540001
"2179","2015-12-14",18.74
"2180","2015-12-15",19.02
"2181","2015-12-16",19.23
"2182","2015-12-17",19.059999
"2183","2015-12-18",18.58
"2184","2015-12-21",18.639999
"2185","2015-12-22",18.690001
"2186","2015-12-23",18.780001
"2187","2015-12-24",18.809999
"2188","2015-12-28",18.940001
"2189","2015-12-29",19.219999
"2190","2015-12-30",19.02
"2191","2015-12-31",18.83
"2192","2016-01-04",18.41
"2193","2016-01-05",18.530001
"2194","2016-01-06",18.389999
"2195","2016-01-07",18.16
"2196","2016-01-08",17.860001
"2197","2016-01-11",17.76
"2198","2016-01-12",17.85
"2199","2016-01-13",17.190001
"2200","2016-01-14",17.43
"2201","2016-01-15",17.17
"2202","2016-01-19",16.950001
"2203","2016-01-20",17.09
"2204","2016-01-21",16.9
"2205","2016-01-22",16.950001
"2206","2016-01-25",16.790001
"2207","2016-01-26",16.91
"2208","2016-01-27",17.27
"2209","2016-01-28",17.42
"2210","2016-01-29",17.450001
"2211","2016-02-01",17.6
"2212","2016-02-02",16.799999
"2213","2016-02-03",16.6
"2214","2016-02-04",16.549999
"2215","2016-02-05",16.33
"2216","2016-02-08",15.84
"2217","2016-02-09",15.6
"2218","2016-02-10",15.92
"2219","2016-02-11",15.66
"2220","2016-02-12",16.290001
"2221","2016-02-16",16.459999
"2222","2016-02-17",16.67
"2223","2016-02-18",16.66
"2224","2016-02-19",16.82
"2225","2016-02-22",16.870001
"2226","2016-02-23",16.67
"2227","2016-02-24",16.85
"2228","2016-02-25",16.940001
"2229","2016-02-26",17.110001
"2230","2016-02-29",16.9
"2231","2016-03-01",17.219999
"2232","2016-03-02",17.07
"2233","2016-03-03",17.040001
"2234","2016-03-04",17.049999
"2235","2016-03-07",16.950001
"2236","2016-03-08",16.9
"2237","2016-03-09",16.68
"2238","2016-03-10",16.969999
"2239","2016-03-11",17.17
"2240","2016-03-14",17.1
"2241","2016-03-15",17.25
"2242","2016-03-16",17.110001
"2243","2016-03-17",17.42
"2244","2016-03-18",17.360001
"2245","2016-03-21",17.5
"2246","2016-03-22",17.42
"2247","2016-03-23",17.290001
"2248","2016-03-24",17.32
"2249","2016-03-28",17.43
"2250","2016-03-29",17.25
"2251","2016-03-30",17.52
"2252","2016-03-31",17.370001
"2253","2016-04-01",17.43
"2254","2016-04-04",17.450001
"2255","2016-04-05",17.120001
"2256","2016-04-06",17.24
"2257","2016-04-07",17.110001
"2258","2016-04-08",17.26
"2259","2016-04-11",17.25
"2260","2016-04-12",17.34
"2261","2016-04-13",17.74
"2262","2016-04-14",17.73
"2263","2016-04-15",17.870001
"2264","2016-04-18",18.08
"2265","2016-04-19",18.190001
"2266","2016-04-20",18.030001
"2267","2016-04-21",17.950001
"2268","2016-04-22",18.02
"2269","2016-04-25",18.049999
"2270","2016-04-26",18.190001
"2271","2016-04-27",18.120001
"2272","2016-04-28",18.030001
"2273","2016-04-29",17.9
"2274","2016-05-02",18.27
"2275","2016-05-03",18.17
"2276","2016-05-04",18.1
"2277","2016-05-05",18.09
"2278","2016-05-06",18.030001
"2279","2016-05-09",18.120001
"2280","2016-05-10",18.370001
"2281","2016-05-11",18.17
"2282","2016-05-12",18.190001
"2283","2016-05-13",18.01
"2284","2016-05-16",18.200001
"2285","2016-05-17",17.76
"2286","2016-05-18",18.209999
"2287","2016-05-19",17.959999
"2288","2016-05-20",18.049999
"2289","2016-05-23",18.17
"2290","2016-05-24",18.41
"2291","2016-05-25",18.4
"2292","2016-05-26",18.26
"2293","2016-05-27",18.41
"2294","2016-05-31",18.450001
"2295","2016-06-01",18.5
"2296","2016-06-02",18.48
"2297","2016-06-03",18.18
"2298","2016-06-06",18.33
"2299","2016-06-07",18.16
"2300","2016-06-08",18.200001
"2301","2016-06-09",18.1
"2302","2016-06-10",17.969999
"2303","2016-06-13",17.59
"2304","2016-06-14",17.379999
"2305","2016-06-15",17.34
"2306","2016-06-16",17.34
"2307","2016-06-17",17.280001
"2308","2016-06-20",17.5
"2309","2016-06-21",17.51
"2310","2016-06-22",17.450001
"2311","2016-06-23",17.530001
"2312","2016-06-24",16.9
"2313","2016-06-27",16.43
"2314","2016-06-28",16.52
"2315","2016-06-29",16.940001
"2316","2016-06-30",17.219999
"2317","2016-07-01",17.23
"2318","2016-07-05",16.92
"2319","2016-07-06",17.040001
"2320","2016-07-07",17.190001
"2321","2016-07-08",17.43
"2322","2016-07-11",17.690001
"2323","2016-07-12",17.85
"2324","2016-07-13",17.809999
"2325","2016-07-14",17.9
"2326","2016-07-15",17.93
"2327","2016-07-18",17.83
"2328","2016-07-19",17.780001
"2329","2016-07-20",17.76
"2330","2016-07-21",17.860001
"2331","2016-07-22",18.049999
"2332","2016-07-25",18.040001
"2333","2016-07-26",18.09
"2334","2016-07-27",18.110001
"2335","2016-07-28",18.139999
"2336","2016-07-29",18.200001
"2337","2016-08-01",18.16
"2338","2016-08-02",18
"2339","2016-08-03",18.15
"2340","2016-08-04",18.09
"2341","2016-08-05",18.4
"2342","2016-08-08",18.450001
"2343","2016-08-09",18.549999
"2344","2016-08-10",18.440001
"2345","2016-08-11",18.49
"2346","2016-08-12",18.49
"2347","2016-08-15",18.5
"2348","2016-08-16",18.459999
"2349","2016-08-17",18.5
"2350","2016-08-18",18.67
"2351","2016-08-19",18.42
"2352","2016-08-22",18.450001
"2353","2016-08-23",18.440001
"2354","2016-08-24",18.389999
"2355","2016-08-25",18.389999
"2356","2016-08-26",18.34
"2357","2016-08-29",18.34
"2358","2016-08-30",18.35
"2359","2016-08-31",18.139999
"2360","2016-09-01",18.02
"2361","2016-09-02",18.110001
"2362","2016-09-06",17.93
"2363","2016-09-07",17.91
"2364","2016-09-08",17.629999
"2365","2016-09-09",17.41
"2366","2016-09-12",17.67
"2367","2016-09-13",17.58
"2368","2016-09-14",17.469999
"2369","2016-09-15",17.4
"2370","2016-09-16",17.34
"2371","2016-09-19",17.440001
"2372","2016-09-20",17.66
"2373","2016-09-21",17.790001
"2374","2016-09-22",18.059999
"2375","2016-09-23",18
"2376","2016-09-26",17.780001
"2377","2016-09-27",17.91
"2378","2016-09-28",17.940001
"2379","2016-09-29",17.73
"2380","2016-09-30",17.809999
"2381","2016-10-03",17.799999
"2382","2016-10-04",17.84
"2383","2016-10-05",17.950001
"2384","2016-10-06",17.860001
"2385","2016-10-07",17.9
"2386","2016-10-10",18
"2387","2016-10-11",17.83
"2388","2016-10-12",17.85
"2389","2016-10-13",17.75
"2390","2016-10-14",17.870001
"2391","2016-10-17",17.860001
"2392","2016-10-18",17.950001
"2393","2016-10-19",17.93
"2394","2016-10-20",17.98
"2395","2016-10-21",17.719999
"2396","2016-10-24",17.85
"2397","2016-10-25",17.809999
"2398","2016-10-26",17.639999
"2399","2016-10-27",17.6
"2400","2016-10-28",17.700001
"2401","2016-10-31",17.82
"2402","2016-11-01",17.559999
"2403","2016-11-02",17.379999
"2404","2016-11-03",17.4
"2405","2016-11-04",17.360001
"2406","2016-11-07",17.639999
"2407","2016-11-08",17.629999
"2408","2016-11-09",17.92
"2409","2016-11-10",18
"2410","2016-11-11",18.379999
"2411","2016-11-14",18.49
"2412","2016-11-15",18.719999
"2413","2016-11-16",18.620001
"2414","2016-11-17",18.66
"2415","2016-11-18",18.75
"2416","2016-11-21",18.68
"2417","2016-11-22",18.799999
"2418","2016-11-23",18.860001
"2419","2016-11-25",18.82
"2420","2016-11-28",18.58
"2421","2016-11-29",18.68
"2422","2016-11-30",18.629999
"2423","2016-12-01",18.690001
"2424","2016-12-02",18.610001
"2425","2016-12-05",18.75
"2426","2016-12-06",18.92
"2427","2016-12-07",19.52
"2428","2016-12-08",19.76
"2429","2016-12-09",19.83
"2430","2016-12-12",19.68
"2431","2016-12-13",19.469999
"2432","2016-12-14",19.33
"2433","2016-12-15",19.309999
"2434","2016-12-16",19
"2435","2016-12-19",19.1
"2436","2016-12-20",19.18
"2437","2016-12-21",19.059999
"2438","2016-12-22",19.16
"2439","2016-12-23",19.09
"2440","2016-12-27",19.139999
"2441","2016-12-28",19.15
"2442","2016-12-29",19.09
"2443","2016-12-30",19.040001
"2444","2017-01-03",19.030001
"2445","2017-01-04",19.360001
"2446","2017-01-05",19.16
"2447","2017-01-06",19.17
"2448","2017-01-09",18.91
"2449","2017-01-10",19.059999
"2450","2017-01-11",19.129999
"2451","2017-01-12",18.74
"2452","2017-01-13",18.879999
"2453","2017-01-17",18.43
"2454","2017-01-18",18.440001
"2455","2017-01-19",18.24
"2456","2017-01-20",18.25
"2457","2017-01-23",18.25
"2458","2017-01-24",18.299999
"2459","2017-01-25",18.360001
"2460","2017-01-26",18.4
"2461","2017-01-27",18.35
"2462","2017-01-30",18.02
"2463","2017-01-31",17.49
"2464","2017-02-01",17.09
"2465","2017-02-02",17.02
"2466","2017-02-03",17.190001
"2467","2017-02-06",17.07
"2468","2017-02-07",16.99
"2469","2017-02-08",17.02
"2470","2017-02-09",17.17
"2471","2017-02-10",17.200001
"2472","2017-02-13",17.32
"2473","2017-02-14",17.459999
"2474","2017-02-15",17.34
"2475","2017-02-16",17.459999
"2476","2017-02-17",17.389999
"2477","2017-02-21",17.379999
"2478","2017-02-22",17.299999
"2479","2017-02-23",17.25
"2480","2017-02-24",17.17
"2481","2017-02-27",17.200001
"2482","2017-02-28",16.99
"2483","2017-03-01",17.209999
"2484","2017-03-02",16.879999
"2485","2017-03-03",17.059999
"2486","2017-03-06",16.98
"2487","2017-03-07",16.93
"2488","2017-03-08",16.82
"2489","2017-03-09",16.799999
"2490","2017-03-10",16.790001
"2491","2017-03-13",16.809999
"2492","2017-03-14",16.799999
"2493","2017-03-15",16.780001
"2494","2017-03-16",16.91
"2495","2017-03-17",17.379999
"2496","2017-03-20",17.34
"2497","2017-03-21",16.549999
"2498","2017-03-22",16.41
"2499","2017-03-23",16.4
"2500","2017-03-24",16.48
"2501","2017-03-27",16.4
"2502","2017-03-28",16.549999
"2503","2017-03-29",16.49
"2504","2017-03-30",16.709999
"2505","2017-03-31",16.620001
"2506","2017-04-03",16.620001
"2507","2017-04-04",16.690001
"2508","2017-04-05",16.35
"2509","2017-04-06",16.389999
"2510","2017-04-07",16.43
"2511","2017-04-10",16.360001
"2512","2017-04-11",16.42
"2513","2017-04-12",16.27
"2514","2017-04-13",15.96
"2515","2017-04-17",16.27
"2516","2017-04-18",16.32
"2517","2017-04-19",16.41
"2518","2017-04-20",16.5
"2519","2017-04-21",16.6
"2520","2017-04-24",16.719999
"2521","2017-04-25",16.68
"2522","2017-04-26",16.77
"2523","2017-04-27",16.73
"2524","2017-04-28",16.540001
"2525","2017-05-01",16.950001
"2526","2017-05-02",16.700001
"2527","2017-05-03",16.75
"2528","2017-05-04",16.799999
"2529","2017-05-05",16.790001
"2530","2017-05-08",16.9
"2531","2017-05-09",16.77
"2532","2017-05-10",16.809999
"2533","2017-05-11",16.58
"2534","2017-05-12",16.459999
"2535","2017-05-15",16.629999
"2536","2017-05-16",16.610001
"2537","2017-05-17",16.059999
"2538","2017-05-18",16.139999
"2539","2017-05-19",16.01
"2540","2017-05-22",16.1
"2541","2017-05-23",16.24
"2542","2017-05-24",16.049999
"2543","2017-05-25",16.01
"2544","2017-05-26",15.91
"2545","2017-05-30",15.74
"2546","2017-05-31",15.62
"2547","2017-06-01",16.01
"2548","2017-06-02",15.81
"2549","2017-06-05",15.52
"2550","2017-06-06",15.49
"2551","2017-06-07",15.44
"2552","2017-06-08",15.61
"2553","2017-06-09",15.95
"2554","2017-06-12",15.84
"2555","2017-06-13",15.96
"2556","2017-06-14",16.07
"2557","2017-06-15",15.94
"2558","2017-06-16",15.74
"2559","2017-06-19",15.82
"2560","2017-06-20",15.59
"2561","2017-06-21",15.33
"2562","2017-06-22",15.3
"2563","2017-06-23",15.43
"2564","2017-06-26",15.52
"2565","2017-06-27",15.48
"2566","2017-06-28",15.48
"2567","2017-06-29",15.49
"2568","2017-06-30",15.47
"2569","2017-07-03",16.040001
"2570","2017-07-05",15.82
"2571","2017-07-06",15.61
"2572","2017-07-07",15.77
"2573","2017-07-10",15.66
"2574","2017-07-11",15.68
"2575","2017-07-12",15.81
"2576","2017-07-13",15.7
"2577","2017-07-14",15.65
"2578","2017-07-17",15.68
"2579","2017-07-18",15.68
"2580","2017-07-19",15.75
"2581","2017-07-20",15.6
"2582","2017-07-21",15.66
"2583","2017-07-24",15.7
"2584","2017-07-25",15.93
"2585","2017-07-26",15.65
"2586","2017-07-27",15.87
"2587","2017-07-28",15.83
"2588","2017-07-31",15.98
"2589","2017-08-01",16.030001
"2590","2017-08-02",15.8
"2591","2017-08-03",15.7
"2592","2017-08-04",15.68
"2593","2017-08-07",15.59
"2594","2017-08-08",15.51
"2595","2017-08-09",15.4
"2596","2017-08-10",15.22
"2597","2017-08-11",14.99
"2598","2017-08-14",15.4
"2599","2017-08-15",15.34
"2600","2017-08-16",15.44
"2601","2017-08-17",15.12
"2602","2017-08-18",15.13
"2603","2017-08-21",15.11
"2604","2017-08-22",15.05
"2605","2017-08-23",15.13
"2606","2017-08-24",15.1
"2607","2017-08-25",15.33
"2608","2017-08-28",15.19
"2609","2017-08-29",15.16
"2610","2017-08-30",15.35
"2611","2017-08-31",15.38
"2612","2017-09-01",15.46
"2613","2017-09-05",15.08
"2614","2017-09-06",15.05
"2615","2017-09-07",14.84
"2616","2017-09-08",14.86
"2617","2017-09-11",15
"2618","2017-09-12",15
"2619","2017-09-13",15
"2620","2017-09-14",14.96
"2621","2017-09-15",14.92
"2622","2017-09-18",15.27
"2623","2017-09-19",15.42
"2624","2017-09-20",15.67
"2625","2017-09-21",15.62
"2626","2017-09-22",15.59
"2627","2017-09-25",15.73
"2628","2017-09-26",15.74
"2629","2017-09-27",16.040001
"2630","2017-09-28",16.1
"2631","2017-09-29",16.129999
"2632","2017-10-02",16
"2633","2017-10-03",15.95
"2634","2017-10-04",15.73
"2635","2017-10-05",15.86
"2636","2017-10-06",15.85
"2637","2017-10-09",15.71
"2638","2017-10-10",15.83
"2639","2017-10-11",15.78
"2640","2017-10-12",15.93
"2641","2017-10-13",15.91
"2642","2017-10-16",16.040001
"2643","2017-10-17",15.89
"2644","2017-10-18",15.9
"2645","2017-10-19",15.88
"2646","2017-10-20",15.87
"2647","2017-10-23",15.69
"2648","2017-10-24",15.68
"2649","2017-10-25",15.8
"2650","2017-10-26",16.02
"2651","2017-10-27",15.94
"2652","2017-10-30",15.65
"2653","2017-10-31",15.42
"2654","2017-11-01",15.28
"2655","2017-11-02",15.33
"2656","2017-11-03",15.55
"2657","2017-11-06",15.46
"2658","2017-11-07",15.22
"2659","2017-11-08",15
"2660","2017-11-09",14.81
"2661","2017-11-10",14.79
"2662","2017-11-13",14.96
"2663","2017-11-14",15.08
"2664","2017-11-15",15.02
"2665","2017-11-16",15.11
"2666","2017-11-17",15.19
"2667","2017-11-20",15.18
"2668","2017-11-21",15.26
"2669","2017-11-22",15.2
"2670","2017-11-24",15.14
"2671","2017-11-27",14.97
"2672","2017-11-28",15.31
"2673","2017-11-29",15.45
"2674","2017-11-30",15.23
"2675","2017-12-01",15.28
"2676","2017-12-04",15.42
"2677","2017-12-05",15.39
"2678","2017-12-06",15.37
"2679","2017-12-07",15.37
"2680","2017-12-08",15.25
"2681","2017-12-11",15.09
"2682","2017-12-12",15.15
"2683","2017-12-13",15.05
"2684","2017-12-14",14.92
"2685","2017-12-15",15.14
"2686","2017-12-18",15.24
"2687","2017-12-19",15.17
"2688","2017-12-20",15.13
"2689","2017-12-21",15.11
"2690","2017-12-22",15.01
"2691","2017-12-26",14.98
"2692","2017-12-27",14.91
"2693","2017-12-28",14.88
"2694","2017-12-29",14.94
"2695","2018-01-02",14.78
"2696","2018-01-03",14.61
"2697","2018-01-04",14.67
"2698","2018-01-05",14.74
"2699","2018-01-08",14.86
"2700","2018-01-09",14.65
"2701","2018-01-10",14.74
"2702","2018-01-11",14.96
"2703","2018-01-12",15.07
"2704","2018-01-16",14.88
"2705","2018-01-17",14.85
"2706","2018-01-18",14.9
"2707","2018-01-19",15.06
"2708","2018-01-22",14.96
"2709","2018-01-23",14.95
"2710","2018-01-24",14.82
"2711","2018-01-25",14.81
"2712","2018-01-26",14.83
"2713","2018-01-29",14.71
"2714","2018-01-30",14.57
"2715","2018-01-31",14.62
"2716","2018-02-01",15.1
"2717","2018-02-02",15.13
"2718","2018-02-05",14.61
"2719","2018-02-06",14.64
"2720","2018-02-07",14.99
"2721","2018-02-08",14.41
"2722","2018-02-09",14.68
"2723","2018-02-12",14.72
"2724","2018-02-13",15.03
"2725","2018-02-14",15.26
"2726","2018-02-15",15.3
"2727","2018-02-16",15.34
"2728","2018-02-20",15.08
"2729","2018-02-21",15.03
"2730","2018-02-22",15.01
"2731","2018-02-23",15.14
"2732","2018-02-26",15.17
"2733","2018-02-27",14.94
"2734","2018-02-28",14.66
"2735","2018-03-01",14.72
"2736","2018-03-02",14.81
"2737","2018-03-05",15.22
"2738","2018-03-06",15.34
"2739","2018-03-07",15.41
"2740","2018-03-08",15.4
"2741","2018-03-09",15.53
"2742","2018-03-12",15.38
"2743","2018-03-13",15.45
"2744","2018-03-14",15.44
"2745","2018-03-15",15.37
"2746","2018-03-16",15.45
"2747","2018-03-19",15.46
"2748","2018-03-20",15.41
"2749","2018-03-21",15.43
"2750","2018-03-22",14.97
"2751","2018-03-23",14.5
"2752","2018-03-26",14.83
"2753","2018-03-27",14.71
"2754","2018-03-28",14.77
"2755","2018-03-29",14.69
"2756","2018-04-02",14.62
"2757","2018-04-03",14.82
"2758","2018-04-04",14.93
"2759","2018-04-05",15.02
"2760","2018-04-06",14.91
"2761","2018-04-09",14.73
"2762","2018-04-10",15
"2763","2018-04-11",15.02
"2764","2018-04-12",15.13
"2765","2018-04-13",15
"2766","2018-04-16",15.14
"2767","2018-04-17",15.05
"2768","2018-04-18",15
"2769","2018-04-19",15.07
"2770","2018-04-20",15.1
"2771","2018-04-23",15.06
"2772","2018-04-24",15.13
"2773","2018-04-25",15.01
"2774","2018-04-26",15
"2775","2018-04-27",15.01
"2776","2018-04-30",14.91
"2777","2018-05-01",14.91
"2778","2018-05-02",14.65
"2779","2018-05-03",14.89
"2780","2018-05-04",15.17
"2781","2018-05-07",15.09
"2782","2018-05-08",15.15
"2783","2018-05-09",15.33
"2784","2018-05-10",15.32
"2785","2018-05-11",15.17
"2786","2018-05-14",15.01
"2787","2018-05-15",15.08
"2788","2018-05-16",15.11
"2789","2018-05-17",15.16
"2790","2018-05-18",15.24
"2791","2018-05-21",15.33
"2792","2018-05-22",15.39
"2793","2018-05-23",15.37
"2794","2018-05-24",15.35
"2795","2018-05-25",15.28
"2796","2018-05-29",15.38
"2797","2018-05-30",15.83
"2798","2018-05-31",16
"2799","2018-06-01",16.049999
"2800","2018-06-04",16.190001
"2801","2018-06-05",16.290001
"2802","2018-06-06",16.48
"2803","2018-06-07",16.48
"2804","2018-06-08",16.290001
"2805","2018-06-11",16.209999
"2806","2018-06-12",16.02
"2807","2018-06-13",15.94
"2808","2018-06-14",15.85
"2809","2018-06-15",16.059999
"2810","2018-06-18",16.02
"2811","2018-06-19",16.290001
"2812","2018-06-20",16.26
"2813","2018-06-21",16.370001
"2814","2018-06-22",16.299999
"2815","2018-06-25",16.290001
"2816","2018-06-26",16.190001
"2817","2018-06-27",15.84
"2818","2018-06-28",15.78
"2819","2018-06-29",15.77
"2820","2018-07-02",15.72
"2821","2018-07-03",15.82
"2822","2018-07-05",16.01
"2823","2018-07-06",16.030001
"2824","2018-07-09",16.15
"2825","2018-07-10",16.08
"2826","2018-07-11",16.07
"2827","2018-07-12",16.030001
"2828","2018-07-13",15.91
"2829","2018-07-16",16.040001
"2830","2018-07-17",16.040001
"2831","2018-07-18",16.200001
"2832","2018-07-19",16.059999
"2833","2018-07-20",16.309999
"2834","2018-07-23",16.370001
"2835","2018-07-24",16.27
"2836","2018-07-25",16.280001
"2837","2018-07-26",16.33
"2838","2018-07-27",16.1
"2839","2018-07-30",16.08
"2840","2018-07-31",15.22
"2841","2018-08-01",15.44
"2842","2018-08-02",15.58
"2843","2018-08-03",15.44
"2844","2018-08-06",15.63
"2845","2018-08-07",15.48
"2846","2018-08-08",15.51
"2847","2018-08-09",15.37
"2848","2018-08-10",15.31
"2849","2018-08-13",15.27
"2850","2018-08-14",15.4
"2851","2018-08-15",15.27
"2852","2018-08-16",15.4
"2853","2018-08-17",15.37
"2854","2018-08-20",15.35
