"","date","CRSP"
"961","2020-08-13",91.739998
"962","2020-08-14",89.5
"963","2020-08-17",91.650002
"964","2020-08-18",94.919998
"965","2020-08-19",100.639999
"966","2020-08-20",91.760002
"967","2020-08-21",90.459999
"968","2020-08-24",86.589996
"969","2020-08-25",88.919998
"970","2020-08-26",88.910004
"971","2020-08-27",89.419998
"972","2020-08-28",90.709999
"973","2020-08-31",93.459999
"974","2020-09-01",93.419998
"975","2020-09-02",93.93
"976","2020-09-03",85.690002
"977","2020-09-04",82.019997
"978","2020-09-08",81.459999
"979","2020-09-09",85.25
"980","2020-09-10",81.800003
"981","2020-09-11",79.980003
"982","2020-09-14",84.709999
"983","2020-09-15",84.93
"984","2020-09-16",85.629997
"985","2020-09-17",85.139999
"986","2020-09-18",85.900002
"987","2020-09-21",85.129997
"988","2020-09-22",88.809998
"989","2020-09-23",84.690002
"990","2020-09-24",83.309998
"991","2020-09-25",84.089996
"992","2020-09-28",83.690002
"993","2020-09-29",84.989998
"994","2020-09-30",83.639999
"995","2020-10-01",83.339996
"996","2020-10-02",79.669998
"997","2020-10-05",86.75
"998","2020-10-06",87.720001
"999","2020-10-07",97.68
"1000","2020-10-08",95.389999
"1001","2020-10-09",98.260002
"1002","2020-10-12",99.400002
"1003","2020-10-13",103.059998
"1004","2020-10-14",101.370003
"1005","2020-10-15",99.889999
"1006","2020-10-16",109.830002
"1007","2020-10-19",107.720001
"1008","2020-10-20",106.699997
"1009","2020-10-21",92.220001
"1010","2020-10-22",90.160004
"1011","2020-10-23",92.650002
"1012","2020-10-26",94.129997
"1013","2020-10-27",98.120003
"1014","2020-10-28",94.709999
"1015","2020-10-29",96.349998
"1016","2020-10-30",91.82
"1017","2020-11-02",86.160004
"1018","2020-11-03",86.82
"1019","2020-11-04",95.510002
"1020","2020-11-05",103.339996
"1021","2020-11-06",102.660004
"1022","2020-11-09",99.650002
"1023","2020-11-10",98.699997
"1024","2020-11-11",100.639999
"1025","2020-11-12",101.769997
"1026","2020-11-13",103.959999
"1027","2020-11-16",106.760002
"1028","2020-11-17",108.57
"1029","2020-11-18",106.75
"1030","2020-11-19",109.239998
"1031","2020-11-20",109.699997
"1032","2020-11-23",110
"1033","2020-11-24",109.989998
"1034","2020-11-25",110
"1035","2020-11-27",121.550003
