"","date","RCMT"
"2870","2018-05-25",4.91
"2871","2018-05-29",4.99
"2872","2018-05-30",5.16
"2873","2018-05-31",5.25
"2874","2018-06-01",5.33
"2875","2018-06-04",5.15
"2876","2018-06-05",5.2
"2877","2018-06-06",5.16
"2878","2018-06-07",5.12
"2879","2018-06-08",5.15
"2880","2018-06-11",5.08
"2881","2018-06-12",5.01
"2882","2018-06-13",5.01
"2883","2018-06-14",5.06
"2884","2018-06-15",5.01
"2885","2018-06-18",5.07
"2886","2018-06-19",5.08
"2887","2018-06-20",5.09
"2888","2018-06-21",5.06
"2889","2018-06-22",4.99
"2890","2018-06-25",5.07
"2891","2018-06-26",5.09
"2892","2018-06-27",4.94
"2893","2018-06-28",4.95
"2894","2018-06-29",4.94
"2895","2018-07-02",4.81
"2896","2018-07-03",4.8
"2897","2018-07-05",4.98
"2898","2018-07-06",4.9
"2899","2018-07-09",4.81
"2900","2018-07-10",4.76
"2901","2018-07-11",4.73
"2902","2018-07-12",4.71
"2903","2018-07-13",4.76
"2904","2018-07-16",4.76
"2905","2018-07-17",4.77
"2906","2018-07-18",4.77
"2907","2018-07-19",4.91
"2908","2018-07-20",4.81
"2909","2018-07-23",4.79
"2910","2018-07-24",4.82
"2911","2018-07-25",4.76
"2912","2018-07-26",4.91
"2913","2018-07-27",4.92
"2914","2018-07-30",4.96
"2915","2018-07-31",4.86
"2916","2018-08-01",4.82
"2917","2018-08-02",4.82
"2918","2018-08-03",4.82
"2919","2018-08-06",4.82
"2920","2018-08-07",4.8
"2921","2018-08-08",4.8
"2922","2018-08-09",4.76
"2923","2018-08-10",4.75
"2924","2018-08-13",4.76
"2925","2018-08-14",4.77
"2926","2018-08-15",4.82
"2927","2018-08-16",4.93
"2928","2018-08-17",4.81
"2929","2018-08-20",4.84
"2930","2018-08-21",4.83
"2931","2018-08-22",4.73
"2932","2018-08-23",4.8
"2933","2018-08-24",4.91
"2934","2018-08-27",4.82
"2935","2018-08-28",4.8
"2936","2018-08-29",4.86
"2937","2018-08-30",4.9
"2938","2018-08-31",4.9
"2939","2018-09-04",4.84
"2940","2018-09-05",4.85
"2941","2018-09-06",4.96
"2942","2018-09-07",4.84
"2943","2018-09-10",4.75
"2944","2018-09-11",4.7
"2945","2018-09-12",4.79
"2946","2018-09-13",4.76
"2947","2018-09-14",4.75
"2948","2018-09-17",4.71
"2949","2018-09-18",4.78
"2950","2018-09-19",4.77
"2951","2018-09-20",4.79
"2952","2018-09-21",4.65
"2953","2018-09-24",4.57
"2954","2018-09-25",4.43
"2955","2018-09-26",4.55
"2956","2018-09-27",4.33
"2957","2018-09-28",4.27
"2958","2018-10-01",4.22
"2959","2018-10-02",4.29
"2960","2018-10-03",4.24
"2961","2018-10-04",4.03
"2962","2018-10-05",3.94
"2963","2018-10-08",3.86
"2964","2018-10-09",3.91
"2965","2018-10-10",3.75
"2966","2018-10-11",3.76
"2967","2018-10-12",3.7
"2968","2018-10-15",3.77
"2969","2018-10-16",3.7
"2970","2018-10-17",3.73
"2971","2018-10-18",3.74
"2972","2018-10-19",3.74
"2973","2018-10-22",3.65
"2974","2018-10-23",3.68
"2975","2018-10-24",3.63
"2976","2018-10-25",3.69
"2977","2018-10-26",3.8
"2978","2018-10-29",3.99
"2979","2018-10-30",4
"2980","2018-10-31",4.23
"2981","2018-11-01",4.23
"2982","2018-11-02",4.06
"2983","2018-11-05",4.2
"2984","2018-11-06",4.23
"2985","2018-11-07",4.26
"2986","2018-11-08",4.52
"2987","2018-11-09",4.17
"2988","2018-11-12",3.91
"2989","2018-11-13",4
"2990","2018-11-14",4.01
"2991","2018-11-15",4.04
"2992","2018-11-16",3.95
"2993","2018-11-19",4.02
"2994","2018-11-20",3.96
"2995","2018-11-21",3.98
"2996","2018-11-23",3.98
"2997","2018-11-26",3.99
"2998","2018-11-27",3.99
"2999","2018-11-28",4.06
"3000","2018-11-29",4.04
"3001","2018-11-30",3.93
"3002","2018-12-03",3.98
"3003","2018-12-04",3.94
"3004","2018-12-06",3.9
"3005","2018-12-07",3.75
"3006","2018-12-10",3.92
"3007","2018-12-11",3.98
"3008","2018-12-12",4.03
"3009","2018-12-13",3.97
"3010","2018-12-14",3.76
"3011","2018-12-17",3.67
"3012","2018-12-18",3.55
"3013","2018-12-19",3.55
"3014","2018-12-20",3.4
"3015","2018-12-21",2.73
"3016","2018-12-24",3.37
"3017","2018-12-26",3.16
"3018","2018-12-27",3.25
"3019","2018-12-28",3.27
"3020","2018-12-31",3.1
"3021","2019-01-02",3.4
"3022","2019-01-03",3.37
"3023","2019-01-04",3.62
"3024","2019-01-07",3.61
"3025","2019-01-08",3.74
"3026","2019-01-09",3.9
"3027","2019-01-10",3.8
"3028","2019-01-11",3.75
"3029","2019-01-14",3.75
"3030","2019-01-15",3.7
"3031","2019-01-16",3.92
"3032","2019-01-17",3.75
"3033","2019-01-18",3.82
"3034","2019-01-22",3.75
"3035","2019-01-23",3.76
"3036","2019-01-24",3.87
"3037","2019-01-25",3.88
"3038","2019-01-28",4.03
"3039","2019-01-29",3.98
"3040","2019-01-30",3.89
"3041","2019-01-31",3.97
"3042","2019-02-01",3.9
"3043","2019-02-04",4.11
"3044","2019-02-05",4.07
"3045","2019-02-06",4.16
"3046","2019-02-07",4.2
"3047","2019-02-08",4.33
"3048","2019-02-11",4.32
"3049","2019-02-12",4.22
"3050","2019-02-13",4.4
"3051","2019-02-14",4.65
"3052","2019-02-15",4.7
"3053","2019-02-19",4.62
"3054","2019-02-20",4.41
"3055","2019-02-21",4.51
"3056","2019-02-22",4.39
"3057","2019-02-25",4.34
"3058","2019-02-26",4.6
"3059","2019-02-27",4.5
"3060","2019-02-28",4.6
"3061","2019-03-01",4.55
"3062","2019-03-04",4.39
"3063","2019-03-05",4.35
"3064","2019-03-06",4.38
"3065","2019-03-07",3.97
"3066","2019-03-08",3.81
"3067","2019-03-11",3.74
"3068","2019-03-12",3.6
"3069","2019-03-13",3.65
"3070","2019-03-14",3.6
"3071","2019-03-15",3.8
"3072","2019-03-18",4
"3073","2019-03-19",3.87
"3074","2019-03-20",4
"3075","2019-03-21",3.92
"3076","2019-03-22",4
"3077","2019-03-25",3.95
"3078","2019-03-26",3.95
"3079","2019-03-27",3.96
"3080","2019-03-28",3.94
"3081","2019-03-29",3.94
"3082","2019-04-01",3.97
"3083","2019-04-02",4.03
"3084","2019-04-03",3.96
"3085","2019-04-04",4.06
"3086","2019-04-05",4.08
"3087","2019-04-08",4.11
"3088","2019-04-09",4.05
"3089","2019-04-10",4.02
"3090","2019-04-11",4.1
"3091","2019-04-12",4.12
"3092","2019-04-15",4.08
"3093","2019-04-16",4.07
"3094","2019-04-17",4.02
"3095","2019-04-18",4.06
"3096","2019-04-22",4.08
"3097","2019-04-23",4.17
"3098","2019-04-24",3.95
"3099","2019-04-25",3.96
"3100","2019-04-26",3.84
"3101","2019-04-29",3.9
"3102","2019-04-30",3.95
"3103","2019-05-01",3.9
"3104","2019-05-02",3.94
"3105","2019-05-03",3.97
"3106","2019-05-06",3.86
"3107","2019-05-07",3.8
"3108","2019-05-08",3.82
"3109","2019-05-09",3.8
"3110","2019-05-10",3.87
"3111","2019-05-13",3.77
"3112","2019-05-14",3.77
"3113","2019-05-15",3.78
"3114","2019-05-16",3.75
"3115","2019-05-17",3.69
"3116","2019-05-20",3.7
"3117","2019-05-21",3.7
"3118","2019-05-22",3.62
"3119","2019-05-23",3.5
"3120","2019-05-24",3.64
"3121","2019-05-28",3.42
"3122","2019-05-29",3.26
"3123","2019-05-30",3.25
"3124","2019-05-31",3.3
"3125","2019-06-03",3.24
"3126","2019-06-04",3.23
"3127","2019-06-05",3.23
"3128","2019-06-06",3.18
"3129","2019-06-07",3.24
"3130","2019-06-10",3.35
"3131","2019-06-11",3.13
"3132","2019-06-12",3.14
"3133","2019-06-13",3.09
"3134","2019-06-14",3.1
"3135","2019-06-17",3.17
"3136","2019-06-18",3.27
"3137","2019-06-19",3.25
"3138","2019-06-20",3.21
"3139","2019-06-21",3.35
"3140","2019-06-24",3.55
"3141","2019-06-25",3.35
"3142","2019-06-26",3.65
"3143","2019-06-27",3.7
"3144","2019-06-28",4
"3145","2019-07-01",3.61
"3146","2019-07-02",3.46
"3147","2019-07-03",3.47
"3148","2019-07-05",3.45
"3149","2019-07-08",3.49
"3150","2019-07-09",3.47
"3151","2019-07-10",3.56
"3152","2019-07-11",3.26
"3153","2019-07-12",3.28
"3154","2019-07-15",3.38
"3155","2019-07-16",3.33
"3156","2019-07-17",3.38
"3157","2019-07-18",3.4
"3158","2019-07-19",3.3
"3159","2019-07-22",3.35
"3160","2019-07-23",3.34
"3161","2019-07-24",3.34
"3162","2019-07-25",3.36
"3163","2019-07-26",3.29
"3164","2019-07-29",3.27
"3165","2019-07-30",3.34
"3166","2019-07-31",3.3
"3167","2019-08-01",3.2
"3168","2019-08-02",3.33
"3169","2019-08-05",3.16
"3170","2019-08-06",3.1
"3171","2019-08-07",3.12
"3172","2019-08-08",3.35
"3173","2019-08-09",3.3
"3174","2019-08-12",3.16
"3175","2019-08-13",3.2
"3176","2019-08-14",3.13
"3177","2019-08-15",3.16
"3178","2019-08-16",3.09
"3179","2019-08-19",3.14
"3180","2019-08-20",3.2
"3181","2019-08-21",3.25
"3182","2019-08-22",3.3
"3183","2019-08-23",3.23
"3184","2019-08-26",3.23
"3185","2019-08-27",3.25
"3186","2019-08-28",3.25
"3187","2019-08-29",3.21
"3188","2019-08-30",3.34
"3189","2019-09-03",3.4
"3190","2019-09-04",3.36
"3191","2019-09-05",3.31
"3192","2019-09-06",3.36
"3193","2019-09-09",2.93
"3194","2019-09-10",2.85
"3195","2019-09-11",2.96
"3196","2019-09-12",2.94
"3197","2019-09-13",2.95
"3198","2019-09-16",2.91
"3199","2019-09-17",2.9
"3200","2019-09-18",2.9
"3201","2019-09-19",2.89
"3202","2019-09-20",2.98
"3203","2019-09-23",2.94
"3204","2019-09-24",2.95
"3205","2019-09-25",3.02
"3206","2019-09-26",3.04
"3207","2019-09-27",3.04
"3208","2019-09-30",3
"3209","2019-10-01",2.94
"3210","2019-10-02",2.81
"3211","2019-10-03",2.91
"3212","2019-10-04",2.91
"3213","2019-10-07",2.91
"3214","2019-10-08",2.92
"3215","2019-10-09",2.91
"3216","2019-10-10",2.88
"3217","2019-10-11",2.91
"3218","2019-10-14",2.91
"3219","2019-10-15",2.92
"3220","2019-10-16",2.91
"3221","2019-10-17",2.93
"3222","2019-10-18",2.9
"3223","2019-10-21",2.92
"3224","2019-10-22",2.91
"3225","2019-10-23",2.92
"3226","2019-10-24",2.92
"3227","2019-10-25",2.95
"3228","2019-10-28",2.95
"3229","2019-10-29",3.02
"3230","2019-10-30",2.95
"3231","2019-10-31",3.01
"3232","2019-11-01",3.03
"3233","2019-11-04",3.09
"3234","2019-11-05",3.07
"3235","2019-11-06",3.01
"3236","2019-11-07",2.94
"3237","2019-11-08",2.93
"3238","2019-11-11",2.95
"3239","2019-11-12",2.94
"3240","2019-11-13",2.96
"3241","2019-11-14",2.94
"3242","2019-11-15",2.99
"3243","2019-11-18",2.82
"3244","2019-11-19",2.91
"3245","2019-11-20",2.84
"3246","2019-11-21",2.9
"3247","2019-11-22",2.83
"3248","2019-11-25",2.74
"3249","2019-11-26",2.75
"3250","2019-11-27",2.72
"3251","2019-11-29",2.71
"3252","2019-12-02",2.71
"3253","2019-12-03",2.7
"3254","2019-12-04",2.7
"3255","2019-12-05",2.71
"3256","2019-12-06",2.68
"3257","2019-12-09",2.77
"3258","2019-12-10",2.75
"3259","2019-12-11",2.8
"3260","2019-12-12",2.86
"3261","2019-12-13",2.84
"3262","2019-12-16",2.79
"3263","2019-12-17",2.75
"3264","2019-12-18",2.74
"3265","2019-12-19",2.71
"3266","2019-12-20",2.75
"3267","2019-12-23",2.75
"3268","2019-12-24",2.74
"3269","2019-12-26",2.92
"3270","2019-12-27",2.87
"3271","2019-12-30",2.93
"3272","2019-12-31",3
"3273","2020-01-02",2.94
"3274","2020-01-03",2.91
"3275","2020-01-06",2.99
"3276","2020-01-07",3.01
"3277","2020-01-08",2.97
"3278","2020-01-09",3.02
"3279","2020-01-10",2.96
"3280","2020-01-13",2.95
"3281","2020-01-14",2.83
"3282","2020-01-15",2.83
"3283","2020-01-16",2.82
"3284","2020-01-17",2.79
"3285","2020-01-21",2.87
"3286","2020-01-22",2.84
"3287","2020-01-23",2.82
"3288","2020-01-24",2.79
"3289","2020-01-27",2.76
"3290","2020-01-28",2.77
"3291","2020-01-29",2.81
"3292","2020-01-30",2.74
"3293","2020-01-31",2.77
"3294","2020-02-03",2.72
"3295","2020-02-04",2.72
"3296","2020-02-05",2.76
"3297","2020-02-06",2.73
"3298","2020-02-07",2.73
"3299","2020-02-10",2.72
"3300","2020-02-11",2.74
"3301","2020-02-12",2.73
"3302","2020-02-13",2.72
"3303","2020-02-14",2.74
"3304","2020-02-18",2.72
"3305","2020-02-19",2.68
"3306","2020-02-20",2.67
"3307","2020-02-21",2.61
"3308","2020-02-24",2.62
"3309","2020-02-25",2.43
"3310","2020-02-26",2.46
"3311","2020-02-27",2.41
"3312","2020-02-28",2.48
"3313","2020-03-02",2.39
"3314","2020-03-03",2.27
"3315","2020-03-04",2.26
"3316","2020-03-05",2.38
"3317","2020-03-06",2.36
"3318","2020-03-09",2.33
"3319","2020-03-10",2.18
"3320","2020-03-11",1.92
"3321","2020-03-12",1.4
"3322","2020-03-13",1.4
"3323","2020-03-16",1.3
"3324","2020-03-17",1.12
"3325","2020-03-18",1.12
"3326","2020-03-19",1.14
"3327","2020-03-20",1.17
"3328","2020-03-23",1.12
"3329","2020-03-24",1.25
"3330","2020-03-25",1.3
"3331","2020-03-26",1.34
"3332","2020-03-27",1.3
"3333","2020-03-30",1.25
"3334","2020-03-31",1.25
"3335","2020-04-01",1.25
"3336","2020-04-02",1.24
"3337","2020-04-03",1.2
"3338","2020-04-06",1.25
"3339","2020-04-07",1.32
"3340","2020-04-08",1.34
"3341","2020-04-09",1.34
"3342","2020-04-13",1.31
"3343","2020-04-14",1.42
"3344","2020-04-15",1.35
"3345","2020-04-16",1.34
"3346","2020-04-17",1.36
"3347","2020-04-20",1.4
"3348","2020-04-21",1.34
"3349","2020-04-22",1.36
"3350","2020-04-23",1.39
"3351","2020-04-24",1.32
"3352","2020-04-27",1.36
"3353","2020-04-28",1.34
"3354","2020-04-29",1.41
"3355","2020-04-30",1.41
"3356","2020-05-01",1.38
"3357","2020-05-04",1.35
"3358","2020-05-05",1.36
"3359","2020-05-06",1.38
"3360","2020-05-07",1.43
"3361","2020-05-08",1.52
"3362","2020-05-11",1.4
"3363","2020-05-12",1.25
"3364","2020-05-13",1.19
"3365","2020-05-14",1.2
"3366","2020-05-15",1.16
"3367","2020-05-18",1.2
"3368","2020-05-19",1.24
"3369","2020-05-20",1.26
"3370","2020-05-21",1.24
"3371","2020-05-22",1.29
"3372","2020-05-26",1.33
"3373","2020-05-27",1.42
"3374","2020-05-28",1.39
"3375","2020-05-29",1.34
"3376","2020-06-01",1.35
"3377","2020-06-02",1.32
"3378","2020-06-03",1.8
"3379","2020-06-04",1.9
"3380","2020-06-05",1.84
"3381","2020-06-08",1.95
"3382","2020-06-09",1.92
"3383","2020-06-10",1.8
"3384","2020-06-11",1.52
"3385","2020-06-12",1.61
"3386","2020-06-15",1.55
"3387","2020-06-16",1.59
"3388","2020-06-17",1.63
"3389","2020-06-18",1.62
"3390","2020-06-19",1.6
"3391","2020-06-22",1.58
"3392","2020-06-23",1.51
"3393","2020-06-24",1.48
"3394","2020-06-25",1.4
"3395","2020-06-26",1.33
"3396","2020-06-29",1.32
"3397","2020-06-30",1.34
"3398","2020-07-01",1.36
"3399","2020-07-02",1.53
"3400","2020-07-06",1.61
"3401","2020-07-07",1.5
"3402","2020-07-08",1.6
"3403","2020-07-09",1.5
"3404","2020-07-10",1.46
"3405","2020-07-13",1.46
"3406","2020-07-14",1.42
"3407","2020-07-15",1.42
"3408","2020-07-16",1.44
"3409","2020-07-17",1.44
"3410","2020-07-20",1.42
"3411","2020-07-21",1.4
"3412","2020-07-22",1.45
"3413","2020-07-23",1.45
"3414","2020-07-24",1.5
"3415","2020-07-27",1.54
"3416","2020-07-28",1.54
"3417","2020-07-29",1.55
"3418","2020-07-30",1.61
"3419","2020-07-31",1.54
"3420","2020-08-03",1.55
"3421","2020-08-04",1.62
"3422","2020-08-05",1.65
"3423","2020-08-06",1.56
"3424","2020-08-07",1.6
"3425","2020-08-10",1.6
"3426","2020-08-11",1.64
"3427","2020-08-12",1.66
"3428","2020-08-13",1.67
"3429","2020-08-14",1.74
"3430","2020-08-17",1.79
"3431","2020-08-18",1.76
"3432","2020-08-19",1.79
"3433","2020-08-20",1.86
"3434","2020-08-21",1.89
"3435","2020-08-24",1.86
"3436","2020-08-25",1.76
"3437","2020-08-26",1.71
"3438","2020-08-27",1.7
"3439","2020-08-28",1.68
"3440","2020-08-31",1.58
"3441","2020-09-01",1.54
"3442","2020-09-02",1.57
"3443","2020-09-03",1.56
"3444","2020-09-04",1.53
"3445","2020-09-08",1.48
"3446","2020-09-09",1.42
"3447","2020-09-10",1.42
"3448","2020-09-11",1.41
"3449","2020-09-14",1.44
"3450","2020-09-15",1.45
"3451","2020-09-16",1.46
"3452","2020-09-17",1.54
"3453","2020-09-18",1.59
"3454","2020-09-21",1.49
"3455","2020-09-22",1.47
"3456","2020-09-23",1.41
"3457","2020-09-24",1.39
"3458","2020-09-25",1.39
"3459","2020-09-28",1.37
"3460","2020-09-29",1.37
"3461","2020-09-30",1.41
"3462","2020-10-01",1.32
"3463","2020-10-02",1.34
"3464","2020-10-05",1.26
"3465","2020-10-06",1.87
"3466","2020-10-07",1.48
"3467","2020-10-08",1.42
"3468","2020-10-09",1.43
"3469","2020-10-12",1.39
"3470","2020-10-13",1.35
"3471","2020-10-14",1.34
"3472","2020-10-15",1.35
"3473","2020-10-16",1.38
"3474","2020-10-19",1.37
"3475","2020-10-20",1.43
"3476","2020-10-21",1.38
"3477","2020-10-22",1.35
"3478","2020-10-23",1.42
"3479","2020-10-26",1.37
"3480","2020-10-27",1.35
"3481","2020-10-28",1.35
"3482","2020-10-29",1.29
"3483","2020-10-30",1.27
"3484","2020-11-02",1.27
"3485","2020-11-03",1.28
"3486","2020-11-04",1.29
"3487","2020-11-05",1.37
"3488","2020-11-06",1.35
"3489","2020-11-09",1.43
"3490","2020-11-10",1.4
"3491","2020-11-11",1.39
"3492","2020-11-12",1.35
"3493","2020-11-13",1.36
"3494","2020-11-16",1.41
"3495","2020-11-17",1.38
"3496","2020-11-18",1.45
"3497","2020-11-19",1.42
"3498","2020-11-20",1.42
"3499","2020-11-23",1.48
"3500","2020-11-24",1.62
"3501","2020-11-25",1.6
"3502","2020-11-27",1.7
