"","date","CORT"
"1937","2014-09-11",2.81
"1938","2014-09-12",2.74
"1939","2014-09-15",2.74
"1940","2014-09-16",2.71
"1941","2014-09-17",2.78
"1942","2014-09-18",2.7
"1943","2014-09-19",2.83
"1944","2014-09-22",2.75
"1945","2014-09-23",2.71
"1946","2014-09-24",2.8
"1947","2014-09-25",2.72
"1948","2014-09-26",2.76
"1949","2014-09-29",2.77
"1950","2014-09-30",2.68
"1951","2014-10-01",2.62
"1952","2014-10-02",2.71
"1953","2014-10-03",2.81
"1954","2014-10-06",2.73
"1955","2014-10-07",2.67
"1956","2014-10-08",2.84
"1957","2014-10-09",2.78
"1958","2014-10-10",2.8
"1959","2014-10-13",2.82
"1960","2014-10-14",3
"1961","2014-10-15",3
"1962","2014-10-16",3.19
"1963","2014-10-17",2.92
"1964","2014-10-20",3
"1965","2014-10-21",3.01
"1966","2014-10-22",2.96
"1967","2014-10-23",3.02
"1968","2014-10-24",3.03
"1969","2014-10-27",3.12
"1970","2014-10-28",3.18
"1971","2014-10-29",3.19
"1972","2014-10-30",3.46
"1973","2014-10-31",3.25
"1974","2014-11-03",3.28
"1975","2014-11-04",3.21
"1976","2014-11-05",2.91
"1977","2014-11-06",3.09
"1978","2014-11-07",3.01
"1979","2014-11-10",3.11
"1980","2014-11-11",3.07
"1981","2014-11-12",3.06
"1982","2014-11-13",3.05
"1983","2014-11-14",3.02
"1984","2014-11-17",3.12
"1985","2014-11-18",3.05
"1986","2014-11-19",2.98
"1987","2014-11-20",3.03
"1988","2014-11-21",2.99
"1989","2014-11-24",3.05
"1990","2014-11-25",3.1
"1991","2014-11-26",3.15
"1992","2014-11-28",3.03
"1993","2014-12-01",2.95
"1994","2014-12-02",3.04
"1995","2014-12-03",3.1
"1996","2014-12-04",3.11
"1997","2014-12-05",3.24
"1998","2014-12-08",3.24
"1999","2014-12-09",3.32
"2000","2014-12-10",3.28
"2001","2014-12-11",3.4
"2002","2014-12-12",3.43
"2003","2014-12-15",2.97
"2004","2014-12-16",3.09
"2005","2014-12-17",3.2
"2006","2014-12-18",3.2
"2007","2014-12-19",3.16
"2008","2014-12-22",3.08
"2009","2014-12-23",2.88
"2010","2014-12-24",2.94
"2011","2014-12-26",3.04
"2012","2014-12-29",3.06
"2013","2014-12-30",2.96
"2014","2014-12-31",3
"2015","2015-01-02",3.12
"2016","2015-01-05",3.03
"2017","2015-01-06",2.94
"2018","2015-01-07",3
"2019","2015-01-08",3.08
"2020","2015-01-09",3.06
"2021","2015-01-12",3.01
"2022","2015-01-13",2.97
"2023","2015-01-14",3.06
"2024","2015-01-15",2.9
"2025","2015-01-16",3.03
"2026","2015-01-20",2.94
"2027","2015-01-21",2.89
"2028","2015-01-22",2.98
"2029","2015-01-23",2.89
"2030","2015-01-26",2.89
"2031","2015-01-27",2.85
"2032","2015-01-28",2.81
"2033","2015-01-29",2.95
"2034","2015-01-30",2.91
"2035","2015-02-02",2.98
"2036","2015-02-03",3
"2037","2015-02-04",3.02
"2038","2015-02-05",3.14
"2039","2015-02-06",3.07
"2040","2015-02-09",3.12
"2041","2015-02-10",3.12
"2042","2015-02-11",3.06
"2043","2015-02-12",3.14
"2044","2015-02-13",3.15
"2045","2015-02-17",3.24
"2046","2015-02-18",3.29
"2047","2015-02-19",3.31
"2048","2015-02-20",3.37
"2049","2015-02-23",3.42
"2050","2015-02-24",3.39
"2051","2015-02-25",3.4
"2052","2015-02-26",3.38
"2053","2015-02-27",3.31
"2054","2015-03-02",3.51
"2055","2015-03-03",3.44
"2056","2015-03-04",3.48
"2057","2015-03-05",3.61
"2058","2015-03-06",3.42
"2059","2015-03-09",3.47
"2060","2015-03-10",3.37
"2061","2015-03-11",3.86
"2062","2015-03-12",3.94
"2063","2015-03-13",4
"2064","2015-03-16",4.2
"2065","2015-03-17",4.4
"2066","2015-03-18",5.22
"2067","2015-03-19",5.85
"2068","2015-03-20",5.6
"2069","2015-03-23",5.65
"2070","2015-03-24",5.74
"2071","2015-03-25",5.5
"2072","2015-03-26",5.55
"2073","2015-03-27",5.58
"2074","2015-03-30",5.62
"2075","2015-03-31",5.6
"2076","2015-04-01",5.65
"2077","2015-04-02",5.77
"2078","2015-04-06",5.75
"2079","2015-04-07",6.04
"2080","2015-04-08",6.38
"2081","2015-04-09",6.33
"2082","2015-04-10",6.47
"2083","2015-04-13",6.45
"2084","2015-04-14",6.39
"2085","2015-04-15",6.35
"2086","2015-04-16",6.03
"2087","2015-04-17",5.96
"2088","2015-04-20",5.98
"2089","2015-04-21",6.06
"2090","2015-04-22",6.44
"2091","2015-04-23",6.44
"2092","2015-04-24",6.32
"2093","2015-04-27",6.19
"2094","2015-04-28",6.19
"2095","2015-04-29",6.05
"2096","2015-04-30",5.77
"2097","2015-05-01",5.99
"2098","2015-05-04",5.83
"2099","2015-05-05",5.66
"2100","2015-05-06",5.78
"2101","2015-05-07",5.86
"2102","2015-05-08",5.5
"2103","2015-05-11",5.71
"2104","2015-05-12",5.71
"2105","2015-05-13",5.67
"2106","2015-05-14",5.74
"2107","2015-05-15",5.75
"2108","2015-05-18",5.89
"2109","2015-05-19",5.68
"2110","2015-05-20",5.86
"2111","2015-05-21",5.88
"2112","2015-05-22",5.84
"2113","2015-05-26",5.78
"2114","2015-05-27",5.81
"2115","2015-05-28",5.89
"2116","2015-05-29",6.12
"2117","2015-06-01",6.21
"2118","2015-06-02",6.28
"2119","2015-06-03",6.31
"2120","2015-06-04",6.16
"2121","2015-06-05",6.32
"2122","2015-06-08",6.35
"2123","2015-06-09",6.17
"2124","2015-06-10",6.73
"2125","2015-06-11",6.67
"2126","2015-06-12",6.66
"2127","2015-06-15",6.45
"2128","2015-06-16",6.46
"2129","2015-06-17",6.44
"2130","2015-06-18",6.55
"2131","2015-06-19",6.87
"2132","2015-06-22",7.16
"2133","2015-06-23",6.8
"2134","2015-06-24",6.48
"2135","2015-06-25",6.39
"2136","2015-06-26",5.96
"2137","2015-06-29",5.82
"2138","2015-06-30",6.01
"2139","2015-07-01",6
"2140","2015-07-02",6
"2141","2015-07-06",6.03
"2142","2015-07-07",6.06
"2143","2015-07-08",5.7
"2144","2015-07-09",5.74
"2145","2015-07-10",5.88
"2146","2015-07-13",5.82
"2147","2015-07-14",5.83
"2148","2015-07-15",5.52
"2149","2015-07-16",5.7
"2150","2015-07-17",5.57
"2151","2015-07-20",5.25
"2152","2015-07-21",5
"2153","2015-07-22",5.22
"2154","2015-07-23",4.94
"2155","2015-07-24",4.71
"2156","2015-07-27",4.92
"2157","2015-07-28",4.99
"2158","2015-07-29",5.02
"2159","2015-07-30",5
"2160","2015-07-31",5.04
"2161","2015-08-03",4.76
"2162","2015-08-04",4.85
"2163","2015-08-05",4.91
"2164","2015-08-06",5.25
"2165","2015-08-07",5.31
"2166","2015-08-10",5.32
"2167","2015-08-11",5.42
"2168","2015-08-12",5.4
"2169","2015-08-13",5.27
"2170","2015-08-14",5.29
"2171","2015-08-17",5.48
"2172","2015-08-18",5.34
"2173","2015-08-19",5.1
"2174","2015-08-20",4.74
"2175","2015-08-21",4.57
"2176","2015-08-24",4.44
"2177","2015-08-25",4.51
"2178","2015-08-26",5
"2179","2015-08-27",5.07
"2180","2015-08-28",5.18
"2181","2015-08-31",5
"2182","2015-09-01",4.83
"2183","2015-09-02",5.04
"2184","2015-09-03",4.91
"2185","2015-09-04",4.9
"2186","2015-09-08",5.01
"2187","2015-09-09",4.95
"2188","2015-09-10",5.05
"2189","2015-09-11",5.06
"2190","2015-09-14",5.09
"2191","2015-09-15",5
"2192","2015-09-16",4.9
"2193","2015-09-17",5.07
"2194","2015-09-18",5.08
"2195","2015-09-21",4.88
"2196","2015-09-22",4.61
"2197","2015-09-23",4.69
"2198","2015-09-24",4.47
"2199","2015-09-25",4.05
"2200","2015-09-28",3.78
"2201","2015-09-29",3.51
"2202","2015-09-30",3.76
"2203","2015-10-01",3.75
"2204","2015-10-02",3.89
"2205","2015-10-05",3.93
"2206","2015-10-06",3.83
"2207","2015-10-07",3.76
"2208","2015-10-08",3.79
"2209","2015-10-09",3.74
"2210","2015-10-12",3.75
"2211","2015-10-13",3.78
"2212","2015-10-14",3.64
"2213","2015-10-15",3.95
"2214","2015-10-16",3.91
"2215","2015-10-19",3.84
"2216","2015-10-20",3.6
"2217","2015-10-21",3.66
"2218","2015-10-22",3.6
"2219","2015-10-23",3.9
"2220","2015-10-26",3.69
"2221","2015-10-27",3.64
"2222","2015-10-28",3.93
"2223","2015-10-29",3.79
"2224","2015-10-30",3.69
"2225","2015-11-02",4.05
"2226","2015-11-03",4.15
"2227","2015-11-04",4.2
"2228","2015-11-05",4.18
"2229","2015-11-06",4.54
"2230","2015-11-09",4.76
"2231","2015-11-10",4.9
"2232","2015-11-11",4.93
"2233","2015-11-12",4.84
"2234","2015-11-13",4.8
"2235","2015-11-16",4.79
"2236","2015-11-17",4.85
"2237","2015-11-18",5.14
"2238","2015-11-19",5.03
"2239","2015-11-20",4.93
"2240","2015-11-23",4.95
"2241","2015-11-24",5.08
"2242","2015-11-25",5.25
"2243","2015-11-27",5.24
"2244","2015-11-30",5.28
"2245","2015-12-01",5.34
"2246","2015-12-02",5.36
"2247","2015-12-03",5.23
"2248","2015-12-04",5.29
"2249","2015-12-07",5.2
"2250","2015-12-08",4.99
"2251","2015-12-09",4.9
"2252","2015-12-10",4.96
"2253","2015-12-11",4.76
"2254","2015-12-14",4.59
"2255","2015-12-15",4.51
"2256","2015-12-16",4.74
"2257","2015-12-17",4.9
"2258","2015-12-18",4.75
"2259","2015-12-21",4.84
"2260","2015-12-22",4.89
"2261","2015-12-23",4.82
"2262","2015-12-24",5.22
"2263","2015-12-28",5.07
"2264","2015-12-29",5.24
"2265","2015-12-30",5.14
"2266","2015-12-31",4.98
"2267","2016-01-04",4.66
"2268","2016-01-05",4.65
"2269","2016-01-06",4.24
"2270","2016-01-07",3.97
"2271","2016-01-08",3.78
"2272","2016-01-11",3.62
"2273","2016-01-12",3.73
"2274","2016-01-13",3.52
"2275","2016-01-14",3.81
"2276","2016-01-15",3.59
"2277","2016-01-19",3.53
"2278","2016-01-20",3.83
"2279","2016-01-21",3.62
"2280","2016-01-22",3.82
"2281","2016-01-25",3.69
"2282","2016-01-26",3.81
"2283","2016-01-27",3.5
"2284","2016-01-28",3.28
"2285","2016-01-29",3.65
"2286","2016-02-01",3.56
"2287","2016-02-02",3.5
"2288","2016-02-03",3.52
"2289","2016-02-04",3.55
"2290","2016-02-05",3.39
"2291","2016-02-08",3.44
"2292","2016-02-09",3.5
"2293","2016-02-10",3.49
"2294","2016-02-11",3.75
"2295","2016-02-12",3.86
"2296","2016-02-16",3.81
"2297","2016-02-17",3.9
"2298","2016-02-18",3.79
"2299","2016-02-19",3.93
"2300","2016-02-22",3.96
"2301","2016-02-23",3.82
"2302","2016-02-24",3.86
"2303","2016-02-25",3.81
"2304","2016-02-26",3.88
"2305","2016-02-29",3.82
"2306","2016-03-01",3.95
"2307","2016-03-02",4.02
"2308","2016-03-03",4.09
"2309","2016-03-04",4.13
"2310","2016-03-07",4.17
"2311","2016-03-08",4
"2312","2016-03-09",4.02
"2313","2016-03-10",3.91
"2314","2016-03-11",4.07
"2315","2016-03-14",4.01
"2316","2016-03-15",3.87
"2317","2016-03-16",3.95
"2318","2016-03-17",4.08
"2319","2016-03-18",4.35
"2320","2016-03-21",4.17
"2321","2016-03-22",4.48
"2322","2016-03-23",4.19
"2323","2016-03-24",4.29
"2324","2016-03-28",4.21
"2325","2016-03-29",4.28
"2326","2016-03-30",4.27
"2327","2016-03-31",4.68
"2328","2016-04-01",4.72
"2329","2016-04-04",4.68
"2330","2016-04-05",4.91
"2331","2016-04-06",4.97
"2332","2016-04-07",4.91
"2333","2016-04-08",4.91
"2334","2016-04-11",4.85
"2335","2016-04-12",4.82
"2336","2016-04-13",4.85
"2337","2016-04-14",4.87
"2338","2016-04-15",4.9
"2339","2016-04-18",4.95
"2340","2016-04-19",5.06
"2341","2016-04-20",5.05
"2342","2016-04-21",5.1
"2343","2016-04-22",5.15
"2344","2016-04-25",5.12
"2345","2016-04-26",5.09
"2346","2016-04-27",5
"2347","2016-04-28",5.07
"2348","2016-04-29",4.77
"2349","2016-05-02",5.05
"2350","2016-05-03",4.83
"2351","2016-05-04",4.75
"2352","2016-05-05",4.82
"2353","2016-05-06",4.78
"2354","2016-05-09",4.96
"2355","2016-05-10",5.03
"2356","2016-05-11",4.81
"2357","2016-05-12",4.79
"2358","2016-05-13",4.93
"2359","2016-05-16",5.11
"2360","2016-05-17",5.11
"2361","2016-05-18",5.28
"2362","2016-05-19",5.24
"2363","2016-05-20",5.35
"2364","2016-05-23",5.28
"2365","2016-05-24",5.48
"2366","2016-05-25",5.48
"2367","2016-05-26",5.44
"2368","2016-05-27",5.4
"2369","2016-05-31",5.95
"2370","2016-06-01",6.02
"2371","2016-06-02",6.25
"2372","2016-06-03",5.82
"2373","2016-06-06",5.73
"2374","2016-06-07",5.62
"2375","2016-06-08",5.64
"2376","2016-06-09",5.47
"2377","2016-06-10",5.6
"2378","2016-06-13",5.38
"2379","2016-06-14",5.29
"2380","2016-06-15",5.41
"2381","2016-06-16",5.44
"2382","2016-06-17",5.28
"2383","2016-06-20",5.57
"2384","2016-06-21",5.41
"2385","2016-06-22",5.3
"2386","2016-06-23",5.47
"2387","2016-06-24",5.22
"2388","2016-06-27",5.11
"2389","2016-06-28",5.33
"2390","2016-06-29",5.48
"2391","2016-06-30",5.46
"2392","2016-07-01",5.55
"2393","2016-07-05",5.58
"2394","2016-07-06",5.78
"2395","2016-07-07",5.87
"2396","2016-07-08",6.01
"2397","2016-07-11",6.02
"2398","2016-07-12",6.03
"2399","2016-07-13",5.88
"2400","2016-07-14",5.96
"2401","2016-07-15",5.73
"2402","2016-07-18",5.88
"2403","2016-07-19",5.68
"2404","2016-07-20",5.79
"2405","2016-07-21",5.86
"2406","2016-07-22",5.83
"2407","2016-07-25",5.95
"2408","2016-07-26",5.82
"2409","2016-07-27",5.92
"2410","2016-07-28",5.86
"2411","2016-07-29",5.8
"2412","2016-08-01",5.77
"2413","2016-08-02",5.55
"2414","2016-08-03",5.87
"2415","2016-08-04",5.71
"2416","2016-08-05",5.84
"2417","2016-08-08",5.83
"2418","2016-08-09",6.05
"2419","2016-08-10",5.68
"2420","2016-08-11",5.82
"2421","2016-08-12",5.77
"2422","2016-08-15",5.81
"2423","2016-08-16",5.69
"2424","2016-08-17",5.69
"2425","2016-08-18",5.62
"2426","2016-08-19",5.53
"2427","2016-08-22",5.65
"2428","2016-08-23",5.64
"2429","2016-08-24",5.5
"2430","2016-08-25",5.45
"2431","2016-08-26",5.5
"2432","2016-08-29",5.4
"2433","2016-08-30",5.41
"2434","2016-08-31",5.33
"2435","2016-09-01",5.35
"2436","2016-09-02",5.31
"2437","2016-09-06",5.48
"2438","2016-09-07",5.71
"2439","2016-09-08",5.7
"2440","2016-09-09",5.48
"2441","2016-09-12",5.75
"2442","2016-09-13",5.74
"2443","2016-09-14",5.75
"2444","2016-09-15",5.75
"2445","2016-09-16",5.76
"2446","2016-09-19",5.99
"2447","2016-09-20",5.96
"2448","2016-09-21",6.22
"2449","2016-09-22",6.49
"2450","2016-09-23",6.49
"2451","2016-09-26",6.5
"2452","2016-09-27",6.55
"2453","2016-09-28",6.5
"2454","2016-09-29",6.3
"2455","2016-09-30",6.5
"2456","2016-10-03",6.68
"2457","2016-10-04",6.78
"2458","2016-10-05",6.69
"2459","2016-10-06",6.55
"2460","2016-10-07",6.58
"2461","2016-10-10",6.71
"2462","2016-10-11",6.44
"2463","2016-10-12",6.32
"2464","2016-10-13",6.36
"2465","2016-10-14",6.26
"2466","2016-10-17",6.4
"2467","2016-10-18",6.5
"2468","2016-10-19",6.72
"2469","2016-10-20",6.88
"2470","2016-10-21",6.94
"2471","2016-10-24",7.01
"2472","2016-10-25",7.08
"2473","2016-10-26",7.01
"2474","2016-10-27",6.92
"2475","2016-10-28",6.91
"2476","2016-10-31",6.94
"2477","2016-11-01",6.92
"2478","2016-11-02",7.51
"2479","2016-11-03",7.89
"2480","2016-11-04",8.02
"2481","2016-11-07",8.2
"2482","2016-11-08",8.14
"2483","2016-11-09",8.32
"2484","2016-11-10",8.86
"2485","2016-11-11",9.72
"2486","2016-11-14",9.74
"2487","2016-11-15",9.51
"2488","2016-11-16",9.46
"2489","2016-11-17",9.56
"2490","2016-11-18",9.45
"2491","2016-11-21",9.35
"2492","2016-11-22",9.05
"2493","2016-11-23",9.29
"2494","2016-11-25",9.18
"2495","2016-11-28",9.09
"2496","2016-11-29",8.43
"2497","2016-11-30",8.39
"2498","2016-12-01",7.95
"2499","2016-12-02",8
"2500","2016-12-05",8
"2501","2016-12-06",8.12
"2502","2016-12-07",7.97
"2503","2016-12-08",7.91
"2504","2016-12-09",8.28
"2505","2016-12-12",8.47
"2506","2016-12-13",8.24
"2507","2016-12-14",8.27
"2508","2016-12-15",8.51
"2509","2016-12-16",8.36
"2510","2016-12-19",8.47
"2511","2016-12-20",8.33
"2512","2016-12-21",7.93
"2513","2016-12-22",7.91
"2514","2016-12-23",8.12
"2515","2016-12-27",7.86
"2516","2016-12-28",7.63
"2517","2016-12-29",7.29
"2518","2016-12-30",7.26
"2519","2017-01-03",7.36
"2520","2017-01-04",7.6
"2521","2017-01-05",7.81
"2522","2017-01-06",7.85
"2523","2017-01-09",8.13
"2524","2017-01-10",8.36
"2525","2017-01-11",8.12
"2526","2017-01-12",8.16
"2527","2017-01-13",8.17
"2528","2017-01-17",7.75
"2529","2017-01-18",7.72
"2530","2017-01-19",7.6
"2531","2017-01-20",7.4
"2532","2017-01-23",7.24
"2533","2017-01-24",7.27
"2534","2017-01-25",7.6
"2535","2017-01-26",7.4
"2536","2017-01-27",7.51
"2537","2017-01-30",7.4
"2538","2017-01-31",7.11
"2539","2017-02-01",7.22
"2540","2017-02-02",7.54
"2541","2017-02-03",7.97
"2542","2017-02-06",7.76
"2543","2017-02-07",7.76
"2544","2017-02-08",7.85
"2545","2017-02-09",8.11
"2546","2017-02-10",8.27
"2547","2017-02-13",8.46
"2548","2017-02-14",8.2
"2549","2017-02-15",8.47
"2550","2017-02-16",8.35
"2551","2017-02-17",8.3
"2552","2017-02-21",8.24
"2553","2017-02-22",8.51
"2554","2017-02-23",8.65
"2555","2017-02-24",8.85
"2556","2017-02-27",9.03
"2557","2017-02-28",8.99
"2558","2017-03-01",9.31
"2559","2017-03-02",9.52
"2560","2017-03-03",9.74
"2561","2017-03-06",9.27
"2562","2017-03-07",9.43
"2563","2017-03-08",9.72
"2564","2017-03-09",9.95
"2565","2017-03-10",10.87
"2566","2017-03-13",10.77
"2567","2017-03-14",9.93
"2568","2017-03-15",10.21
"2569","2017-03-16",9.88
"2570","2017-03-17",9.9
"2571","2017-03-20",10.39
"2572","2017-03-21",10.02
"2573","2017-03-22",9.97
"2574","2017-03-23",9.99
"2575","2017-03-24",10.12
"2576","2017-03-27",10.65
"2577","2017-03-28",11.19
"2578","2017-03-29",11.27
"2579","2017-03-30",11.38
"2580","2017-03-31",10.96
"2581","2017-04-03",10.83
"2582","2017-04-04",11.13
"2583","2017-04-05",10.57
"2584","2017-04-06",10.59
"2585","2017-04-07",10.65
"2586","2017-04-10",10.68
"2587","2017-04-11",10.5
"2588","2017-04-12",10.48
"2589","2017-04-13",10.62
"2590","2017-04-17",11.1
"2591","2017-04-18",10.82
"2592","2017-04-19",10.08
"2593","2017-04-20",9.99
"2594","2017-04-21",9.11
"2595","2017-04-24",9.2
"2596","2017-04-25",9.27
"2597","2017-04-26",9.26
"2598","2017-04-27",9.34
"2599","2017-04-28",9.54
"2600","2017-05-01",9.67
"2601","2017-05-02",9.07
"2602","2017-05-03",9.65
"2603","2017-05-04",9.74
"2604","2017-05-05",9.4
"2605","2017-05-08",9.29
"2606","2017-05-09",10.25
"2607","2017-05-10",9.9
"2608","2017-05-11",10.04
"2609","2017-05-12",10.47
"2610","2017-05-15",10.68
"2611","2017-05-16",10.86
"2612","2017-05-17",10.58
"2613","2017-05-18",11.41
"2614","2017-05-19",11.78
"2615","2017-05-22",11.89
"2616","2017-05-23",11.86
"2617","2017-05-24",12.13
"2618","2017-05-25",11.66
"2619","2017-05-26",12.29
"2620","2017-05-30",11.49
"2621","2017-05-31",11.31
"2622","2017-06-01",11.5
"2623","2017-06-02",12.02
"2624","2017-06-05",12
"2625","2017-06-06",12.16
"2626","2017-06-07",12.48
"2627","2017-06-08",11.51
"2628","2017-06-09",11.52
"2629","2017-06-12",10.97
"2630","2017-06-13",10.88
"2631","2017-06-14",10.55
"2632","2017-06-15",10.69
"2633","2017-06-16",10.66
"2634","2017-06-19",10.96
"2635","2017-06-20",11.23
"2636","2017-06-21",12.07
"2637","2017-06-22",12.09
"2638","2017-06-23",12.53
"2639","2017-06-26",12.36
"2640","2017-06-27",11.69
"2641","2017-06-28",11.98
"2642","2017-06-29",11.95
"2643","2017-06-30",11.8
"2644","2017-07-03",11.96
"2645","2017-07-05",11.99
"2646","2017-07-06",11.9
"2647","2017-07-07",12.03
"2648","2017-07-10",12.02
"2649","2017-07-11",12.19
"2650","2017-07-12",12.43
"2651","2017-07-13",12.35
"2652","2017-07-14",12.31
"2653","2017-07-17",12.16
"2654","2017-07-18",12.41
"2655","2017-07-19",12.88
"2656","2017-07-20",12.95
"2657","2017-07-21",12.97
"2658","2017-07-24",12.53
"2659","2017-07-25",12.34
"2660","2017-07-26",12.2
"2661","2017-07-27",12.12
"2662","2017-07-28",12.17
"2663","2017-07-31",12.47
"2664","2017-08-01",12.3
"2665","2017-08-02",13.38
"2666","2017-08-03",14.2
"2667","2017-08-04",14.34
"2668","2017-08-07",15.08
"2669","2017-08-08",14.26
"2670","2017-08-09",14.27
"2671","2017-08-10",13.68
"2672","2017-08-11",14.07
"2673","2017-08-14",14
"2674","2017-08-15",14.87
"2675","2017-08-16",15.37
"2676","2017-08-17",14.6
"2677","2017-08-18",14.52
"2678","2017-08-21",14.36
"2679","2017-08-22",14.54
"2680","2017-08-23",14.55
"2681","2017-08-24",14.43
"2682","2017-08-25",14.03
"2683","2017-08-28",14.69
"2684","2017-08-29",15.1
"2685","2017-08-30",15.54
"2686","2017-08-31",16.67
"2687","2017-09-01",16.799999
"2688","2017-09-05",17.049999
"2689","2017-09-06",16.99
"2690","2017-09-07",16.99
"2691","2017-09-08",17.26
"2692","2017-09-11",17.790001
"2693","2017-09-12",17.950001
"2694","2017-09-13",18.040001
"2695","2017-09-14",18.059999
"2696","2017-09-15",17.809999
"2697","2017-09-18",18.43
"2698","2017-09-19",17.98
"2699","2017-09-20",17.879999
"2700","2017-09-21",17.51
"2701","2017-09-22",18.200001
"2702","2017-09-25",19.129999
"2703","2017-09-26",18.73
"2704","2017-09-27",19.26
"2705","2017-09-28",18.940001
"2706","2017-09-29",19.299999
"2707","2017-10-02",19.73
"2708","2017-10-03",19.549999
"2709","2017-10-04",19.57
"2710","2017-10-05",20.719999
"2711","2017-10-06",20.370001
"2712","2017-10-09",19.870001
"2713","2017-10-10",18.690001
"2714","2017-10-11",20.07
"2715","2017-10-12",18.68
"2716","2017-10-13",17.92
"2717","2017-10-16",18.870001
"2718","2017-10-17",18.290001
"2719","2017-10-18",18.469999
"2720","2017-10-19",18.299999
"2721","2017-10-20",18.389999
"2722","2017-10-23",19.09
"2723","2017-10-24",18.99
"2724","2017-10-25",18.969999
"2725","2017-10-26",18.25
"2726","2017-10-27",18.639999
"2727","2017-10-30",18.9
"2728","2017-10-31",19.690001
"2729","2017-11-01",19.1
"2730","2017-11-02",19.709999
"2731","2017-11-03",17.32
"2732","2017-11-06",18.200001
"2733","2017-11-07",17.41
"2734","2017-11-08",17.91
"2735","2017-11-09",17.76
"2736","2017-11-10",17.719999
"2737","2017-11-13",17.75
"2738","2017-11-14",18.200001
"2739","2017-11-15",18.450001
"2740","2017-11-16",19.049999
"2741","2017-11-17",18.389999
"2742","2017-11-20",17.09
"2743","2017-11-21",17.58
"2744","2017-11-22",17.75
"2745","2017-11-24",17.58
"2746","2017-11-27",17.950001
"2747","2017-11-28",18.129999
"2748","2017-11-29",17.43
"2749","2017-11-30",17.940001
"2750","2017-12-01",18.200001
"2751","2017-12-04",16.68
"2752","2017-12-05",16.68
"2753","2017-12-06",16.209999
"2754","2017-12-07",16.52
"2755","2017-12-08",16.790001
"2756","2017-12-11",17.030001
"2757","2017-12-12",17.16
"2758","2017-12-13",17.280001
"2759","2017-12-14",17.27
"2760","2017-12-15",16.610001
"2761","2017-12-18",16.549999
"2762","2017-12-19",15.77
"2763","2017-12-20",15.8
"2764","2017-12-21",17.51
"2765","2017-12-22",17.889999
"2766","2017-12-26",18.790001
"2767","2017-12-27",17.620001
"2768","2017-12-28",18.16
"2769","2017-12-29",18.059999
"2770","2018-01-02",18.139999
"2771","2018-01-03",18.42
"2772","2018-01-04",18.83
"2773","2018-01-05",18.73
"2774","2018-01-08",18.799999
"2775","2018-01-09",19.940001
"2776","2018-01-10",20.809999
"2777","2018-01-11",20.85
"2778","2018-01-12",20.65
"2779","2018-01-16",21.309999
"2780","2018-01-17",22.190001
"2781","2018-01-18",23.58
"2782","2018-01-19",23.98
"2783","2018-01-22",24.700001
"2784","2018-01-23",25.440001
"2785","2018-01-24",25.08
"2786","2018-01-25",25.059999
"2787","2018-01-26",25.1
"2788","2018-01-29",25.5
"2789","2018-01-30",23.68
"2790","2018-01-31",23.02
"2791","2018-02-01",24.290001
"2792","2018-02-02",23.459999
"2793","2018-02-05",17.26
"2794","2018-02-06",16.82
"2795","2018-02-07",16.52
"2796","2018-02-08",15.09
"2797","2018-02-09",14.59
"2798","2018-02-12",15.2
"2799","2018-02-13",14.93
"2800","2018-02-14",16.040001
"2801","2018-02-15",15.56
"2802","2018-02-16",15.98
"2803","2018-02-20",15.35
"2804","2018-02-21",15.77
"2805","2018-02-22",16.09
"2806","2018-02-23",16.48
"2807","2018-02-26",15.57
"2808","2018-02-27",15.81
"2809","2018-02-28",15.19
"2810","2018-03-01",14.8
"2811","2018-03-02",14.96
"2812","2018-03-05",14.63
"2813","2018-03-06",15.44
"2814","2018-03-07",15.77
"2815","2018-03-08",16.35
"2816","2018-03-09",16.540001
"2817","2018-03-12",17.4
"2818","2018-03-13",17.93
"2819","2018-03-14",18.02
"2820","2018-03-15",17.84
"2821","2018-03-16",18.26
"2822","2018-03-19",18.49
"2823","2018-03-20",17.450001
"2824","2018-03-21",17.629999
"2825","2018-03-22",16.940001
"2826","2018-03-23",16.700001
"2827","2018-03-26",16.790001
"2828","2018-03-27",16.200001
"2829","2018-03-28",15.9
"2830","2018-03-29",16.450001
"2831","2018-04-02",15.42
"2832","2018-04-03",16.02
"2833","2018-04-04",16.48
"2834","2018-04-05",16.58
"2835","2018-04-06",16.15
"2836","2018-04-09",16.75
"2837","2018-04-10",16.950001
"2838","2018-04-11",16.549999
"2839","2018-04-12",16.76
"2840","2018-04-13",16.98
"2841","2018-04-16",17.1
"2842","2018-04-17",17.59
"2843","2018-04-18",17.92
"2844","2018-04-19",18.17
"2845","2018-04-20",17.59
"2846","2018-04-23",17.42
"2847","2018-04-24",17.34
"2848","2018-04-25",16.99
"2849","2018-04-26",17
"2850","2018-04-27",17.120001
"2851","2018-04-30",16.68
"2852","2018-05-01",16.85
"2853","2018-05-02",17.34
"2854","2018-05-03",16.84
"2855","2018-05-04",17.42
"2856","2018-05-07",17.780001
"2857","2018-05-08",17.360001
"2858","2018-05-09",17.030001
"2859","2018-05-10",15.77
"2860","2018-05-11",16.200001
"2861","2018-05-14",17.16
"2862","2018-05-15",17.610001
"2863","2018-05-16",17.75
"2864","2018-05-17",17.98
"2865","2018-05-18",18.559999
"2866","2018-05-21",18.23
