"","date","IMAX"
"1903","2014-07-24",25.799999
"1904","2014-07-25",26.459999
"1905","2014-07-28",26.620001
"1906","2014-07-29",26.24
"1907","2014-07-30",26.5
"1908","2014-07-31",26.290001
"1909","2014-08-01",26.32
"1910","2014-08-04",26.74
"1911","2014-08-05",26.639999
"1912","2014-08-06",26.65
"1913","2014-08-07",26.84
"1914","2014-08-08",26.83
"1915","2014-08-11",26.889999
"1916","2014-08-12",26.450001
"1917","2014-08-13",26.41
"1918","2014-08-14",26.790001
"1919","2014-08-15",26.639999
"1920","2014-08-18",27.18
"1921","2014-08-19",26.92
"1922","2014-08-20",27.01
"1923","2014-08-21",26.93
"1924","2014-08-22",27.1
"1925","2014-08-25",27.33
"1926","2014-08-26",27.110001
"1927","2014-08-27",27.27
"1928","2014-08-28",27.58
"1929","2014-08-29",27.719999
"1930","2014-09-02",28.08
"1931","2014-09-03",28.559999
"1932","2014-09-04",28.209999
"1933","2014-09-05",27.950001
"1934","2014-09-08",27.809999
"1935","2014-09-09",27.85
"1936","2014-09-10",27.940001
"1937","2014-09-11",28.24
"1938","2014-09-12",28.23
"1939","2014-09-15",27.790001
"1940","2014-09-16",27.9
"1941","2014-09-17",27.84
"1942","2014-09-18",27.91
"1943","2014-09-19",27.639999
"1944","2014-09-22",27.690001
"1945","2014-09-23",27.450001
"1946","2014-09-24",27.389999
"1947","2014-09-25",27.26
"1948","2014-09-26",27.15
"1949","2014-09-29",27.59
"1950","2014-09-30",27.459999
"1951","2014-10-01",26.57
"1952","2014-10-02",26.41
"1953","2014-10-03",26.32
"1954","2014-10-06",26.18
"1955","2014-10-07",26.190001
"1956","2014-10-08",26.52
"1957","2014-10-09",26.780001
"1958","2014-10-10",26.92
"1959","2014-10-13",26.67
"1960","2014-10-14",27.459999
"1961","2014-10-15",27.719999
"1962","2014-10-16",27.940001
"1963","2014-10-17",27.799999
"1964","2014-10-20",27.959999
"1965","2014-10-21",27.940001
"1966","2014-10-22",27.860001
"1967","2014-10-23",28.549999
"1968","2014-10-24",28.76
"1969","2014-10-27",28.530001
"1970","2014-10-28",29.059999
"1971","2014-10-29",28.950001
"1972","2014-10-30",29.360001
"1973","2014-10-31",29.459999
"1974","2014-11-03",29.549999
"1975","2014-11-04",29.110001
"1976","2014-11-05",29.139999
"1977","2014-11-06",29
"1978","2014-11-07",28.85
"1979","2014-11-10",28.99
"1980","2014-11-11",30.18
"1981","2014-11-12",30.6
"1982","2014-11-13",30.440001
"1983","2014-11-14",30.33
"1984","2014-11-17",30.219999
"1985","2014-11-18",30.389999
"1986","2014-11-19",30.049999
"1987","2014-11-20",30.27
"1988","2014-11-21",30.41
"1989","2014-11-24",31.129999
"1990","2014-11-25",31.34
"1991","2014-11-26",31.24
"1992","2014-11-28",31.379999
"1993","2014-12-01",31
"1994","2014-12-02",30.950001
"1995","2014-12-03",30.83
"1996","2014-12-04",30.309999
"1997","2014-12-05",30.459999
"1998","2014-12-08",30.16
"1999","2014-12-09",30.129999
"2000","2014-12-10",29.559999
"2001","2014-12-11",29.48
"2002","2014-12-12",29.51
"2003","2014-12-15",29.690001
"2004","2014-12-16",29.23
"2005","2014-12-17",29.66
"2006","2014-12-18",29.6
"2007","2014-12-19",29.99
"2008","2014-12-22",30.01
"2009","2014-12-23",30.139999
"2010","2014-12-24",30.49
"2011","2014-12-26",30.73
"2012","2014-12-29",30.639999
"2013","2014-12-30",31.1
"2014","2014-12-31",30.9
"2015","2015-01-02",30.030001
"2016","2015-01-05",29.559999
"2017","2015-01-06",29.49
"2018","2015-01-07",30.209999
"2019","2015-01-08",30.6
"2020","2015-01-09",30.469999
"2021","2015-01-12",30.35
"2022","2015-01-13",30.43
"2023","2015-01-14",29.65
"2024","2015-01-15",29.870001
"2025","2015-01-16",30.049999
"2026","2015-01-20",30.17
"2027","2015-01-21",30.15
"2028","2015-01-22",31.790001
"2029","2015-01-23",32.060001
"2030","2015-01-26",33.610001
"2031","2015-01-27",33.380001
"2032","2015-01-28",33.650002
"2033","2015-01-29",33.630001
"2034","2015-01-30",33.330002
"2035","2015-02-02",33.630001
"2036","2015-02-03",33.709999
"2037","2015-02-04",34.450001
"2038","2015-02-05",33.959999
"2039","2015-02-06",33.450001
"2040","2015-02-09",33.880001
"2041","2015-02-10",33.639999
"2042","2015-02-11",34
"2043","2015-02-12",34.52
"2044","2015-02-13",34.939999
"2045","2015-02-17",33.759998
"2046","2015-02-18",33.259998
"2047","2015-02-19",34.93
"2048","2015-02-20",35.540001
"2049","2015-02-23",35.349998
"2050","2015-02-24",34.93
"2051","2015-02-25",35.119999
"2052","2015-02-26",35.009998
"2053","2015-02-27",34.970001
"2054","2015-03-02",34.860001
"2055","2015-03-03",34.790001
"2056","2015-03-04",34.619999
"2057","2015-03-05",34.720001
"2058","2015-03-06",33.799999
"2059","2015-03-09",33.709999
"2060","2015-03-10",33.790001
"2061","2015-03-11",33.700001
"2062","2015-03-12",34.709999
"2063","2015-03-13",34.139999
"2064","2015-03-16",33.959999
"2065","2015-03-17",34.110001
"2066","2015-03-18",34.639999
"2067","2015-03-19",34.560001
"2068","2015-03-20",34.540001
"2069","2015-03-23",34.349998
"2070","2015-03-24",34.009998
"2071","2015-03-25",33.93
"2072","2015-03-26",33.93
"2073","2015-03-27",33.709999
"2074","2015-03-30",34
"2075","2015-03-31",33.709999
"2076","2015-04-01",33.529999
"2077","2015-04-02",34.25
"2078","2015-04-06",35.900002
"2079","2015-04-07",35.279999
"2080","2015-04-08",36.330002
"2081","2015-04-09",36.18
"2082","2015-04-10",36.18
"2083","2015-04-13",36.240002
"2084","2015-04-14",36.18
"2085","2015-04-15",35.860001
"2086","2015-04-16",36.099998
"2087","2015-04-17",35.990002
"2088","2015-04-20",36.650002
"2089","2015-04-21",37
"2090","2015-04-22",37.509998
"2091","2015-04-23",37.400002
"2092","2015-04-24",37.619999
"2093","2015-04-27",37.619999
"2094","2015-04-28",37.299999
"2095","2015-04-29",37.59
"2096","2015-04-30",37.360001
"2097","2015-05-01",37.889999
"2098","2015-05-04",37.950001
"2099","2015-05-05",37.400002
"2100","2015-05-06",37.080002
"2101","2015-05-07",36.720001
"2102","2015-05-08",36.639999
"2103","2015-05-11",36.68
"2104","2015-05-12",37.02
"2105","2015-05-13",37.240002
"2106","2015-05-14",37.75
"2107","2015-05-15",37.869999
"2108","2015-05-18",39.080002
"2109","2015-05-19",39.139999
"2110","2015-05-20",38.93
"2111","2015-05-21",38.970001
"2112","2015-05-22",39.139999
"2113","2015-05-26",38.57
"2114","2015-05-27",38.77
"2115","2015-05-28",39.990002
"2116","2015-05-29",40.34
"2117","2015-06-01",41.68
"2118","2015-06-02",40.369999
"2119","2015-06-03",40.130001
"2120","2015-06-04",40.630001
"2121","2015-06-05",41.139999
"2122","2015-06-08",40.779999
"2123","2015-06-09",41.27
"2124","2015-06-10",41.380001
"2125","2015-06-11",41.540001
"2126","2015-06-12",42.470001
"2127","2015-06-15",43.09
"2128","2015-06-16",42.439999
"2129","2015-06-17",42.650002
"2130","2015-06-18",43.09
"2131","2015-06-19",43.220001
"2132","2015-06-22",43.060001
"2133","2015-06-23",42.939999
"2134","2015-06-24",42.91
"2135","2015-06-25",42.869999
"2136","2015-06-26",41.209999
"2137","2015-06-29",39.919998
"2138","2015-06-30",40.27
"2139","2015-07-01",39.369999
"2140","2015-07-02",39.02
"2141","2015-07-06",38.419998
"2142","2015-07-07",36.259998
"2143","2015-07-08",35.369999
"2144","2015-07-09",35.369999
"2145","2015-07-10",36.459999
"2146","2015-07-13",37.259998
"2147","2015-07-14",37.419998
"2148","2015-07-15",37.209999
"2149","2015-07-16",37.93
"2150","2015-07-17",38.02
"2151","2015-07-20",38.709999
"2152","2015-07-21",37.5
"2153","2015-07-22",37.889999
"2154","2015-07-23",37.25
"2155","2015-07-24",36.41
"2156","2015-07-27",36.200001
"2157","2015-07-28",36.650002
"2158","2015-07-29",37.5
"2159","2015-07-30",37.09
"2160","2015-07-31",37.41
"2161","2015-08-03",37.41
"2162","2015-08-04",37.41
"2163","2015-08-05",37.98
"2164","2015-08-06",36.419998
"2165","2015-08-07",36.689999
"2166","2015-08-10",37.939999
"2167","2015-08-11",35.790001
"2168","2015-08-12",34.740002
"2169","2015-08-13",35.220001
"2170","2015-08-14",34.869999
"2171","2015-08-17",35.380001
"2172","2015-08-18",34.529999
"2173","2015-08-19",34.330002
"2174","2015-08-20",32.16
"2175","2015-08-21",30.85
"2176","2015-08-24",29.18
"2177","2015-08-25",30.139999
"2178","2015-08-26",31.280001
"2179","2015-08-27",32.02
"2180","2015-08-28",32.080002
"2181","2015-08-31",31.35
"2182","2015-09-01",30.18
"2183","2015-09-02",30.719999
"2184","2015-09-03",30.98
"2185","2015-09-04",30.77
"2186","2015-09-08",31.59
"2187","2015-09-09",32.009998
"2188","2015-09-10",31.41
"2189","2015-09-11",31.219999
"2190","2015-09-14",31.219999
"2191","2015-09-15",32.779999
"2192","2015-09-16",33.849998
"2193","2015-09-17",34.290001
"2194","2015-09-18",34.110001
"2195","2015-09-21",34.189999
"2196","2015-09-22",33.970001
"2197","2015-09-23",32.73
"2198","2015-09-24",32.509998
"2199","2015-09-25",32.450001
"2200","2015-09-28",31.59
"2201","2015-09-29",32.040001
"2202","2015-09-30",33.790001
"2203","2015-10-01",33.299999
"2204","2015-10-02",33.73
"2205","2015-10-05",34.599998
"2206","2015-10-06",35.150002
"2207","2015-10-07",35.049999
"2208","2015-10-08",35.139999
"2209","2015-10-09",36.5
"2210","2015-10-12",36.900002
"2211","2015-10-13",36.259998
"2212","2015-10-14",35.689999
"2213","2015-10-15",36.380001
"2214","2015-10-16",36.73
"2215","2015-10-19",37.599998
"2216","2015-10-20",37.18
"2217","2015-10-21",36.810001
"2218","2015-10-22",37.59
"2219","2015-10-23",37.57
"2220","2015-10-26",37.709999
"2221","2015-10-27",37.98
"2222","2015-10-28",38.169998
"2223","2015-10-29",38.279999
"2224","2015-10-30",38.389999
"2225","2015-11-02",38.939999
"2226","2015-11-03",38.68
"2227","2015-11-04",38.709999
"2228","2015-11-05",38.790001
"2229","2015-11-06",39.169998
"2230","2015-11-09",39.330002
"2231","2015-11-10",39.349998
"2232","2015-11-11",39.400002
"2233","2015-11-12",38.57
"2234","2015-11-13",37.66
"2235","2015-11-16",38.07
"2236","2015-11-17",38.580002
"2237","2015-11-18",38.669998
"2238","2015-11-19",38.849998
"2239","2015-11-20",38.119999
"2240","2015-11-23",37.669998
"2241","2015-11-24",37.380001
"2242","2015-11-25",37.990002
"2243","2015-11-27",37.939999
"2244","2015-11-30",37.880001
"2245","2015-12-01",38.779999
"2246","2015-12-02",38.77
"2247","2015-12-03",38.209999
"2248","2015-12-04",38.73
"2249","2015-12-07",38.439999
"2250","2015-12-08",38.939999
"2251","2015-12-09",38.099998
"2252","2015-12-10",37.360001
"2253","2015-12-11",37.310001
"2254","2015-12-14",38.099998
"2255","2015-12-15",39.02
"2256","2015-12-16",39.580002
"2257","2015-12-17",39.099998
"2258","2015-12-18",37.830002
"2259","2015-12-21",36.259998
"2260","2015-12-22",36.68
"2261","2015-12-23",35.93
"2262","2015-12-24",36.09
"2263","2015-12-28",36.040001
"2264","2015-12-29",36.540001
"2265","2015-12-30",36.119999
"2266","2015-12-31",35.540001
"2267","2016-01-04",33.919998
"2268","2016-01-05",33.630001
"2269","2016-01-06",33.040001
"2270","2016-01-07",31.049999
"2271","2016-01-08",31.549999
"2272","2016-01-11",32.610001
"2273","2016-01-12",33.509998
"2274","2016-01-13",32.220001
"2275","2016-01-14",32.349998
"2276","2016-01-15",31.530001
"2277","2016-01-19",31.17
"2278","2016-01-20",30.389999
"2279","2016-01-21",29.799999
"2280","2016-01-22",30.65
"2281","2016-01-25",30.08
"2282","2016-01-26",31.129999
"2283","2016-01-27",29.360001
"2284","2016-01-28",28.5
"2285","2016-01-29",31.059999
"2286","2016-02-01",30.35
"2287","2016-02-02",29.24
"2288","2016-02-03",29.120001
"2289","2016-02-04",28.950001
"2290","2016-02-05",27.82
"2291","2016-02-08",26.879999
"2292","2016-02-09",26.450001
"2293","2016-02-10",26.16
"2294","2016-02-11",26.309999
"2295","2016-02-12",25.99
"2296","2016-02-16",29
"2297","2016-02-17",31
"2298","2016-02-18",30.940001
"2299","2016-02-19",30.49
"2300","2016-02-22",31.4
"2301","2016-02-23",31.4
"2302","2016-02-24",32.150002
"2303","2016-02-25",28.5
"2304","2016-02-26",29.299999
"2305","2016-02-29",29.51
"2306","2016-03-01",30.559999
"2307","2016-03-02",30.26
"2308","2016-03-03",30.91
"2309","2016-03-04",32.060001
"2310","2016-03-07",31.85
"2311","2016-03-08",31.25
"2312","2016-03-09",32
"2313","2016-03-10",32.009998
"2314","2016-03-11",32.48
"2315","2016-03-14",32.049999
"2316","2016-03-15",31.09
"2317","2016-03-16",31.639999
"2318","2016-03-17",32.099998
"2319","2016-03-18",31.629999
"2320","2016-03-21",32.110001
"2321","2016-03-22",30.809999
"2322","2016-03-23",30.17
"2323","2016-03-24",30.18
"2324","2016-03-28",30.379999
"2325","2016-03-29",31.129999
"2326","2016-03-30",30.77
"2327","2016-03-31",31.09
"2328","2016-04-01",30.969999
"2329","2016-04-04",30.75
"2330","2016-04-05",29.76
"2331","2016-04-06",30.040001
"2332","2016-04-07",29.48
"2333","2016-04-08",29.84
"2334","2016-04-11",29.309999
"2335","2016-04-12",29.450001
"2336","2016-04-13",30.959999
"2337","2016-04-14",31.290001
"2338","2016-04-15",31.65
"2339","2016-04-18",32.68
"2340","2016-04-19",32.82
"2341","2016-04-20",32.939999
"2342","2016-04-21",32.630001
"2343","2016-04-22",32.5
"2344","2016-04-25",32.549999
"2345","2016-04-26",32.490002
"2346","2016-04-27",32.540001
"2347","2016-04-28",32.549999
"2348","2016-04-29",32
"2349","2016-05-02",32.75
"2350","2016-05-03",32.799999
"2351","2016-05-04",32.599998
"2352","2016-05-05",32.799999
"2353","2016-05-06",32.889999
"2354","2016-05-09",32.73
"2355","2016-05-10",33.189999
"2356","2016-05-11",32.860001
"2357","2016-05-12",32.549999
"2358","2016-05-13",32.16
"2359","2016-05-16",32.419998
"2360","2016-05-17",31.92
"2361","2016-05-18",32.310001
"2362","2016-05-19",32.130001
"2363","2016-05-20",32.75
"2364","2016-05-23",32.150002
"2365","2016-05-24",32.77
"2366","2016-05-25",32.889999
"2367","2016-05-26",33.080002
"2368","2016-05-27",33.360001
"2369","2016-05-31",33.34
"2370","2016-06-01",33.41
"2371","2016-06-02",33.5
"2372","2016-06-03",32.82
"2373","2016-06-06",32.5
"2374","2016-06-07",31.4
"2375","2016-06-08",30.27
"2376","2016-06-09",30.07
"2377","2016-06-10",29.540001
"2378","2016-06-13",29.559999
"2379","2016-06-14",29.75
"2380","2016-06-15",30.110001
"2381","2016-06-16",29.91
"2382","2016-06-17",29.84
"2383","2016-06-20",29.99
"2384","2016-06-21",29.08
"2385","2016-06-22",29.049999
"2386","2016-06-23",29.92
"2387","2016-06-24",28.889999
"2388","2016-06-27",27.629999
"2389","2016-06-28",27.690001
"2390","2016-06-29",28.5
"2391","2016-06-30",29.48
"2392","2016-07-01",29.049999
"2393","2016-07-05",28.58
"2394","2016-07-06",28.549999
"2395","2016-07-07",28.610001
"2396","2016-07-08",29.02
"2397","2016-07-11",28.92
"2398","2016-07-12",29.17
"2399","2016-07-13",29.32
"2400","2016-07-14",30.5
"2401","2016-07-15",30.540001
"2402","2016-07-18",30.360001
"2403","2016-07-19",30.17
"2404","2016-07-20",30.120001
"2405","2016-07-21",34.470001
"2406","2016-07-22",34.18
"2407","2016-07-25",33.16
"2408","2016-07-26",32.419998
"2409","2016-07-27",31.940001
"2410","2016-07-28",32.049999
"2411","2016-07-29",31.59
"2412","2016-08-01",31.299999
"2413","2016-08-02",32.759998
"2414","2016-08-03",32.599998
"2415","2016-08-04",32.220001
"2416","2016-08-05",32.32
"2417","2016-08-08",32.009998
"2418","2016-08-09",31.84
"2419","2016-08-10",31.52
"2420","2016-08-11",31.58
"2421","2016-08-12",31.9
"2422","2016-08-15",31.5
"2423","2016-08-16",31.209999
"2424","2016-08-17",30.58
"2425","2016-08-18",30.25
"2426","2016-08-19",30.040001
"2427","2016-08-22",29.530001
"2428","2016-08-23",29.99
"2429","2016-08-24",30.74
"2430","2016-08-25",30.59
"2431","2016-08-26",30.41
"2432","2016-08-29",30.57
"2433","2016-08-30",30.75
"2434","2016-08-31",30.49
"2435","2016-09-01",30.709999
"2436","2016-09-02",31.209999
"2437","2016-09-06",30.129999
"2438","2016-09-07",30.139999
"2439","2016-09-08",29.5
"2440","2016-09-09",29.02
"2441","2016-09-12",29.6
"2442","2016-09-13",29.049999
"2443","2016-09-14",28.73
"2444","2016-09-15",29.639999
"2445","2016-09-16",29.190001
"2446","2016-09-19",29.41
"2447","2016-09-20",29.09
"2448","2016-09-21",29.469999
"2449","2016-09-22",29.379999
"2450","2016-09-23",29.799999
"2451","2016-09-26",29.4
"2452","2016-09-27",29.58
"2453","2016-09-28",29.4
"2454","2016-09-29",28.780001
"2455","2016-09-30",28.969999
"2456","2016-10-03",28.209999
"2457","2016-10-04",29.26
"2458","2016-10-05",29.41
"2459","2016-10-06",29.24
"2460","2016-10-07",29.030001
"2461","2016-10-10",29.08
"2462","2016-10-11",28.280001
"2463","2016-10-12",27.950001
"2464","2016-10-13",28.620001
"2465","2016-10-14",30.17
"2466","2016-10-17",29.719999
"2467","2016-10-18",30.139999
"2468","2016-10-19",30.440001
"2469","2016-10-20",31.73
"2470","2016-10-21",31.219999
"2471","2016-10-24",31.01
"2472","2016-10-25",30.780001
"2473","2016-10-26",30.879999
"2474","2016-10-27",30.4
"2475","2016-10-28",30.34
"2476","2016-10-31",30.25
"2477","2016-11-01",29.75
"2478","2016-11-02",29.85
"2479","2016-11-03",30.15
"2480","2016-11-04",31.049999
"2481","2016-11-07",31.5
"2482","2016-11-08",31.450001
"2483","2016-11-09",32.150002
"2484","2016-11-10",32.400002
"2485","2016-11-11",32.549999
"2486","2016-11-14",32.75
"2487","2016-11-15",33
"2488","2016-11-16",33.700001
"2489","2016-11-17",34.299999
"2490","2016-11-18",34.5
"2491","2016-11-21",34.799999
"2492","2016-11-22",34.150002
"2493","2016-11-23",34.099998
"2494","2016-11-25",34.5
"2495","2016-11-28",32.049999
"2496","2016-11-29",31.549999
"2497","2016-11-30",31.950001
"2498","2016-12-01",31.049999
"2499","2016-12-02",31.049999
"2500","2016-12-05",31.15
"2501","2016-12-06",31.25
"2502","2016-12-07",32.049999
"2503","2016-12-08",32.450001
"2504","2016-12-09",32.549999
"2505","2016-12-12",32.099998
"2506","2016-12-13",31.799999
"2507","2016-12-14",31.6
"2508","2016-12-15",31.35
"2509","2016-12-16",30.9
"2510","2016-12-19",31.15
"2511","2016-12-20",31.1
"2512","2016-12-21",31.200001
"2513","2016-12-22",30.75
"2514","2016-12-23",31.1
"2515","2016-12-27",31.799999
"2516","2016-12-28",31.049999
"2517","2016-12-29",31.549999
"2518","2016-12-30",31.4
"2519","2017-01-03",31.9
"2520","2017-01-04",31.950001
"2521","2017-01-05",32.049999
"2522","2017-01-06",32.049999
"2523","2017-01-09",32.049999
"2524","2017-01-10",32.150002
"2525","2017-01-11",33
"2526","2017-01-12",32.849998
"2527","2017-01-13",33
"2528","2017-01-17",31.700001
"2529","2017-01-18",31.450001
"2530","2017-01-19",31.65
"2531","2017-01-20",31.950001
"2532","2017-01-23",31.85
"2533","2017-01-24",32.5
"2534","2017-01-25",33.150002
"2535","2017-01-26",33.25
"2536","2017-01-27",33.049999
"2537","2017-01-30",32.450001
"2538","2017-01-31",32.599998
"2539","2017-02-01",31.6
"2540","2017-02-02",31.65
"2541","2017-02-03",31.799999
"2542","2017-02-06",31.6
"2543","2017-02-07",32.150002
"2544","2017-02-08",32.799999
"2545","2017-02-09",32.900002
"2546","2017-02-10",32.700001
"2547","2017-02-13",33.299999
"2548","2017-02-14",32.799999
"2549","2017-02-15",33
"2550","2017-02-16",31.299999
"2551","2017-02-17",31.450001
"2552","2017-02-21",30.9
"2553","2017-02-22",30.75
"2554","2017-02-23",31.15
"2555","2017-02-24",32.75
"2556","2017-02-27",32.349998
"2557","2017-02-28",32.349998
"2558","2017-03-01",32.650002
"2559","2017-03-02",32.599998
"2560","2017-03-03",32.5
"2561","2017-03-06",32.299999
"2562","2017-03-07",32.450001
"2563","2017-03-08",32.450001
"2564","2017-03-09",32.849998
"2565","2017-03-10",33.150002
"2566","2017-03-13",33.25
"2567","2017-03-14",33.099998
"2568","2017-03-15",32.900002
"2569","2017-03-16",32.799999
"2570","2017-03-17",33.650002
"2571","2017-03-20",34.25
"2572","2017-03-21",33.150002
"2573","2017-03-22",33.299999
"2574","2017-03-23",33.900002
"2575","2017-03-24",33.950001
"2576","2017-03-27",34.099998
"2577","2017-03-28",34
"2578","2017-03-29",33.799999
"2579","2017-03-30",34.049999
"2580","2017-03-31",34
"2581","2017-04-03",33.599998
"2582","2017-04-04",33.549999
"2583","2017-04-05",32.849998
"2584","2017-04-06",32.599998
"2585","2017-04-07",31.950001
"2586","2017-04-10",32.049999
"2587","2017-04-11",32.25
"2588","2017-04-12",31.65
"2589","2017-04-13",31.9
"2590","2017-04-17",32.650002
"2591","2017-04-18",32.200001
"2592","2017-04-19",32.200001
"2593","2017-04-20",32.099998
"2594","2017-04-21",31.9
"2595","2017-04-24",31.15
"2596","2017-04-25",31.15
"2597","2017-04-26",31.200001
"2598","2017-04-27",30.75
"2599","2017-04-28",30.5
"2600","2017-05-01",30.799999
"2601","2017-05-02",30.950001
"2602","2017-05-03",30.85
"2603","2017-05-04",30.450001
"2604","2017-05-05",30.65
"2605","2017-05-08",30.4
"2606","2017-05-09",30.5
"2607","2017-05-10",30.35
"2608","2017-05-11",29.85
"2609","2017-05-12",29.1
"2610","2017-05-15",27.9
"2611","2017-05-16",27.6
"2612","2017-05-17",27.1
"2613","2017-05-18",27.1
"2614","2017-05-19",27.1
"2615","2017-05-22",27
"2616","2017-05-23",26.5
"2617","2017-05-24",25.6
"2618","2017-05-25",25.799999
"2619","2017-05-26",27
"2620","2017-05-30",25.65
"2621","2017-05-31",25.049999
"2622","2017-06-01",26
"2623","2017-06-02",26.4
"2624","2017-06-05",25.85
"2625","2017-06-06",25.15
"2626","2017-06-07",24.25
"2627","2017-06-08",24.15
"2628","2017-06-09",24.1
"2629","2017-06-12",24
"2630","2017-06-13",25.25
"2631","2017-06-14",25.1
"2632","2017-06-15",25
"2633","2017-06-16",25.200001
"2634","2017-06-19",25.049999
"2635","2017-06-20",24.5
"2636","2017-06-21",24.200001
"2637","2017-06-22",23.049999
"2638","2017-06-23",23.299999
"2639","2017-06-26",23.450001
"2640","2017-06-27",23.15
"2641","2017-06-28",23.200001
"2642","2017-06-29",23.1
"2643","2017-06-30",22
"2644","2017-07-03",22.299999
"2645","2017-07-05",21.65
"2646","2017-07-06",21.15
"2647","2017-07-07",21.549999
"2648","2017-07-10",22
"2649","2017-07-11",22.35
"2650","2017-07-12",21.200001
"2651","2017-07-13",21.75
"2652","2017-07-14",21.5
"2653","2017-07-17",20.299999
"2654","2017-07-18",20.5
"2655","2017-07-19",20.65
"2656","2017-07-20",21.200001
"2657","2017-07-21",21.25
"2658","2017-07-24",21.5
"2659","2017-07-25",21.700001
"2660","2017-07-26",21.85
"2661","2017-07-27",21.1
"2662","2017-07-28",21.950001
"2663","2017-07-31",21.4
"2664","2017-08-01",22.049999
"2665","2017-08-02",20.299999
"2666","2017-08-03",20.299999
"2667","2017-08-04",20.450001
"2668","2017-08-07",20.450001
"2669","2017-08-08",20.65
"2670","2017-08-09",19.85
"2671","2017-08-10",19.6
"2672","2017-08-11",19
"2673","2017-08-14",18.85
"2674","2017-08-15",18.549999
"2675","2017-08-16",18.4
"2676","2017-08-17",18.75
"2677","2017-08-18",18.25
"2678","2017-08-21",18.049999
"2679","2017-08-22",18.049999
"2680","2017-08-23",17.700001
"2681","2017-08-24",18.35
"2682","2017-08-25",18.799999
"2683","2017-08-28",18.799999
"2684","2017-08-29",18.25
"2685","2017-08-30",18.5
"2686","2017-08-31",18.65
"2687","2017-09-01",19.549999
"2688","2017-09-05",19.5
"2689","2017-09-06",19.75
"2690","2017-09-07",19.1
"2691","2017-09-08",19.049999
"2692","2017-09-11",19.9
"2693","2017-09-12",20.1
"2694","2017-09-13",20.75
"2695","2017-09-14",21
"2696","2017-09-15",22.049999
"2697","2017-09-18",22.15
"2698","2017-09-19",22
"2699","2017-09-20",22.9
"2700","2017-09-21",22.9
"2701","2017-09-22",23.1
"2702","2017-09-25",23.15
"2703","2017-09-26",22.9
"2704","2017-09-27",23.200001
"2705","2017-09-28",23.1
"2706","2017-09-29",22.65
"2707","2017-10-02",22.65
"2708","2017-10-03",23.1
"2709","2017-10-04",22.700001
"2710","2017-10-05",22.75
"2711","2017-10-06",22.5
"2712","2017-10-09",21.700001
"2713","2017-10-10",21.75
"2714","2017-10-11",21.450001
"2715","2017-10-12",21.200001
"2716","2017-10-13",21.15
"2717","2017-10-16",21.15
"2718","2017-10-17",20.5
"2719","2017-10-18",21.049999
"2720","2017-10-19",20.9
"2721","2017-10-20",21.299999
"2722","2017-10-23",20.950001
"2723","2017-10-24",21.200001
"2724","2017-10-25",21
"2725","2017-10-26",23.4
"2726","2017-10-27",24.9
"2727","2017-10-30",24.15
"2728","2017-10-31",24.25
"2729","2017-11-01",24.15
"2730","2017-11-02",24.1
"2731","2017-11-03",24.1
"2732","2017-11-06",24.35
"2733","2017-11-07",24.299999
"2734","2017-11-08",24.15
"2735","2017-11-09",23.35
"2736","2017-11-10",23.549999
"2737","2017-11-13",23.1
"2738","2017-11-14",23.85
"2739","2017-11-15",24.1
"2740","2017-11-16",24.5
"2741","2017-11-17",24.700001
"2742","2017-11-20",24.549999
"2743","2017-11-21",24.950001
"2744","2017-11-22",24.65
"2745","2017-11-24",24.75
"2746","2017-11-27",25
"2747","2017-11-28",26.4
"2748","2017-11-29",26.049999
"2749","2017-11-30",25.4
"2750","2017-12-01",24.549999
"2751","2017-12-04",24.549999
"2752","2017-12-05",24.25
"2753","2017-12-06",23.9
"2754","2017-12-07",23.75
"2755","2017-12-08",23.75
"2756","2017-12-11",24.9
"2757","2017-12-12",25.200001
"2758","2017-12-13",24.35
"2759","2017-12-14",24.700001
"2760","2017-12-15",25
"2761","2017-12-18",24.65
"2762","2017-12-19",24.799999
"2763","2017-12-20",24.6
"2764","2017-12-21",24.75
"2765","2017-12-22",23.799999
"2766","2017-12-26",23.1
"2767","2017-12-27",23.15
"2768","2017-12-28",23.299999
"2769","2017-12-29",23.15
"2770","2018-01-02",23.200001
"2771","2018-01-03",23.049999
"2772","2018-01-04",22.549999
"2773","2018-01-05",21.85
"2774","2018-01-08",20.799999
"2775","2018-01-09",20.450001
"2776","2018-01-10",20.450001
"2777","2018-01-11",20.200001
"2778","2018-01-12",20.700001
"2779","2018-01-16",20.700001
"2780","2018-01-17",20.450001
"2781","2018-01-18",21
"2782","2018-01-19",20.25
"2783","2018-01-22",20.1
"2784","2018-01-23",20.15
"2785","2018-01-24",19.9
"2786","2018-01-25",19.5
"2787","2018-01-26",19.25
"2788","2018-01-29",19.549999
"2789","2018-01-30",19.25
"2790","2018-01-31",19.85
"2791","2018-02-01",20.1
"2792","2018-02-02",20.299999
"2793","2018-02-05",19.799999
"2794","2018-02-06",19.6
"2795","2018-02-07",20.450001
"2796","2018-02-08",19.950001
"2797","2018-02-09",20.15
"2798","2018-02-12",20.799999
"2799","2018-02-13",21.049999
"2800","2018-02-14",21.799999
"2801","2018-02-15",22.9
"2802","2018-02-16",22.6
"2803","2018-02-20",23.25
"2804","2018-02-21",22.950001
"2805","2018-02-22",23.049999
