"","date","YTEN"
"3062","2019-03-04",54.400002
"3063","2019-03-05",49.599998
"3064","2019-03-06",46.799999
"3065","2019-03-07",46.799999
"3066","2019-03-08",52
"3067","2019-03-11",50.799999
"3068","2019-03-12",48.799999
"3069","2019-03-13",48.400002
"3070","2019-03-14",58.400002
"3071","2019-03-15",46.799999
"3072","2019-03-18",50.400002
"3073","2019-03-19",50.799999
"3074","2019-03-20",49.200001
"3075","2019-03-21",47.599998
"3076","2019-03-22",49.599998
"3077","2019-03-25",48.400002
"3078","2019-03-26",46
"3079","2019-03-27",46.400002
"3080","2019-03-28",45.599998
"3081","2019-03-29",45.599998
"3082","2019-04-01",46.400002
"3083","2019-04-02",49.200001
"3084","2019-04-03",47.200001
"3085","2019-04-04",48
"3086","2019-04-05",49.200001
"3087","2019-04-08",48.400002
"3088","2019-04-09",48
"3089","2019-04-10",47.200001
"3090","2019-04-11",48.799999
"3091","2019-04-12",48.400002
"3092","2019-04-15",47.599998
"3093","2019-04-16",47.599998
"3094","2019-04-17",46
"3095","2019-04-18",45.200001
"3096","2019-04-22",45.200001
"3097","2019-04-23",45.200001
"3098","2019-04-24",44.799999
"3099","2019-04-25",46.400002
"3100","2019-04-26",43.599998
"3101","2019-04-29",42.799999
"3102","2019-04-30",43.599998
"3103","2019-05-01",43.599998
"3104","2019-05-02",44.400002
"3105","2019-05-03",45.599998
"3106","2019-05-06",46
"3107","2019-05-07",46
"3108","2019-05-08",40.400002
"3109","2019-05-09",42
"3110","2019-05-10",37.599998
"3111","2019-05-13",36.799999
"3112","2019-05-14",36.400002
"3113","2019-05-15",35.599998
"3114","2019-05-16",36
"3115","2019-05-17",35.599998
"3116","2019-05-20",34.799999
"3117","2019-05-21",35.599998
"3118","2019-05-22",36
"3119","2019-05-23",33.599998
"3120","2019-05-24",35.200001
"3121","2019-05-28",34.799999
"3122","2019-05-29",34.400002
"3123","2019-05-30",34
"3124","2019-05-31",32
"3125","2019-06-03",30.799999
"3126","2019-06-04",31.200001
"3127","2019-06-05",37.200001
"3128","2019-06-06",34.799999
"3129","2019-06-07",35.599998
"3130","2019-06-10",34.400002
"3131","2019-06-11",36.799999
"3132","2019-06-12",37.599998
"3133","2019-06-13",35.200001
"3134","2019-06-14",33.599998
"3135","2019-06-17",33.599998
"3136","2019-06-18",32.799999
"3137","2019-06-19",32.799999
"3138","2019-06-20",33.599998
"3139","2019-06-21",34.799999
"3140","2019-06-24",34
"3141","2019-06-25",34.400002
"3142","2019-06-26",34.400002
"3143","2019-06-27",36.799999
"3144","2019-06-28",38.799999
"3145","2019-07-01",38.400002
"3146","2019-07-02",36
"3147","2019-07-03",35.200001
"3148","2019-07-05",34.799999
"3149","2019-07-08",36
"3150","2019-07-09",37.200001
"3151","2019-07-10",38
"3152","2019-07-11",37.200001
"3153","2019-07-12",36.799999
"3154","2019-07-15",38.799999
"3155","2019-07-16",37.200001
"3156","2019-07-17",38
"3157","2019-07-18",36.400002
"3158","2019-07-19",38
"3159","2019-07-22",39.599998
"3160","2019-07-23",38.799999
"3161","2019-07-24",35.599998
"3162","2019-07-25",34.799999
"3163","2019-07-26",34
"3164","2019-07-29",33.200001
"3165","2019-07-30",34
"3166","2019-07-31",33.200001
"3167","2019-08-01",32.799999
"3168","2019-08-02",34.799999
"3169","2019-08-05",36.799999
"3170","2019-08-06",38
"3171","2019-08-07",37.599998
"3172","2019-08-08",36.400002
"3173","2019-08-09",38.400002
"3174","2019-08-12",43.200001
"3175","2019-08-13",42
"3176","2019-08-14",39.200001
"3177","2019-08-15",38
"3178","2019-08-16",36.799999
"3179","2019-08-19",38.400002
"3180","2019-08-20",37.599998
"3181","2019-08-21",36.400002
"3182","2019-08-22",34.799999
"3183","2019-08-23",33.599998
"3184","2019-08-26",34.400002
"3185","2019-08-27",32.400002
"3186","2019-08-28",32.400002
"3187","2019-08-29",31.200001
"3188","2019-08-30",31.6
"3189","2019-09-03",32.799999
"3190","2019-09-04",31.6
"3191","2019-09-05",31.200001
"3192","2019-09-06",31.6
"3193","2019-09-09",31.200001
"3194","2019-09-10",25.6
"3195","2019-09-11",26
"3196","2019-09-12",25.200001
"3197","2019-09-13",26
"3198","2019-09-16",25.6
"3199","2019-09-17",24
"3200","2019-09-18",24.4
"3201","2019-09-19",24.4
"3202","2019-09-20",23.6
"3203","2019-09-23",24
"3204","2019-09-24",24
"3205","2019-09-25",23.200001
"3206","2019-09-26",21.6
"3207","2019-09-27",22
"3208","2019-09-30",20
"3209","2019-10-01",21.200001
"3210","2019-10-02",20.799999
"3211","2019-10-03",21.6
"3212","2019-10-04",23.6
"3213","2019-10-07",24
"3214","2019-10-08",24.799999
"3215","2019-10-09",27.6
"3216","2019-10-10",27.200001
"3217","2019-10-11",25.6
"3218","2019-10-14",23.200001
"3219","2019-10-15",24
"3220","2019-10-16",24.4
"3221","2019-10-17",26
"3222","2019-10-18",26
"3223","2019-10-21",24.799999
"3224","2019-10-22",25.200001
"3225","2019-10-23",25.200001
"3226","2019-10-24",24
"3227","2019-10-25",22.4
"3228","2019-10-28",20
"3229","2019-10-29",16.799999
"3230","2019-10-30",15.2
"3231","2019-10-31",14.4
"3232","2019-11-01",14.8
"3233","2019-11-04",14.4
"3234","2019-11-05",15.2
"3235","2019-11-06",13.6
"3236","2019-11-07",13.6
"3237","2019-11-08",12.8
"3238","2019-11-11",12.8
"3239","2019-11-12",13.2
"3240","2019-11-13",12.4
"3241","2019-11-14",10.8
"3242","2019-11-15",6
"3243","2019-11-18",5.2
"3244","2019-11-19",4.8
"3245","2019-11-20",5.6
"3246","2019-11-21",5.2
"3247","2019-11-22",5.2
"3248","2019-11-25",5.2
"3249","2019-11-26",4.8
"3250","2019-11-27",4.8
"3251","2019-11-29",5.2
"3252","2019-12-02",7.2
"3253","2019-12-03",6
"3254","2019-12-04",5.6
"3255","2019-12-05",5.2
"3256","2019-12-06",6
"3257","2019-12-09",6
"3258","2019-12-10",6
"3259","2019-12-11",6
"3260","2019-12-12",6.4
"3261","2019-12-13",6
"3262","2019-12-16",6.4
"3263","2019-12-17",6
"3264","2019-12-18",6
"3265","2019-12-19",6.8
"3266","2019-12-20",6.4
"3267","2019-12-23",6.4
"3268","2019-12-24",6.4
"3269","2019-12-26",7.6
"3270","2019-12-27",6.8
"3271","2019-12-30",6.8
"3272","2019-12-31",6.8
"3273","2020-01-02",7.6
"3274","2020-01-03",8
"3275","2020-01-06",10.8
"3276","2020-01-07",8.8
"3277","2020-01-08",7.6
"3278","2020-01-09",7.6
"3279","2020-01-10",8.8
"3280","2020-01-13",8.4
"3281","2020-01-14",8.4
"3282","2020-01-15",7.2
"3283","2020-01-16",6.25
"3284","2020-01-17",6.8
"3285","2020-01-21",7.29
"3286","2020-01-22",6.86
"3287","2020-01-23",6.25
"3288","2020-01-24",6.77
"3289","2020-01-27",6.95
"3290","2020-01-28",6.96
"3291","2020-01-29",6.91
"3292","2020-01-30",6.51
"3293","2020-01-31",6.37
"3294","2020-02-03",6.5
"3295","2020-02-04",7.13
"3296","2020-02-05",6.71
"3297","2020-02-06",10.5
"3298","2020-02-07",8.68
"3299","2020-02-10",7.55
"3300","2020-02-11",7.96
"3301","2020-02-12",7.56
"3302","2020-02-13",7.64
"3303","2020-02-14",7.25
"3304","2020-02-18",7.93
"3305","2020-02-19",7.79
"3306","2020-02-20",7.47
"3307","2020-02-21",7.39
"3308","2020-02-24",7.45
"3309","2020-02-25",6.58
"3310","2020-02-26",6.21
"3311","2020-02-27",6.17
"3312","2020-02-28",6.59
"3313","2020-03-02",6.59
"3314","2020-03-03",6.65
"3315","2020-03-04",6.59
"3316","2020-03-05",6.09
"3317","2020-03-06",5.83
"3318","2020-03-09",4.85
"3319","2020-03-10",5.47
"3320","2020-03-11",4.82
"3321","2020-03-12",4.12
"3322","2020-03-13",4.66
"3323","2020-03-16",3.85
"3324","2020-03-17",4.05
"3325","2020-03-18",3.94
"3326","2020-03-19",4.46
"3327","2020-03-20",3.84
"3328","2020-03-23",4
"3329","2020-03-24",3.81
"3330","2020-03-25",3.77
"3331","2020-03-26",4.21
"3332","2020-03-27",4.07
"3333","2020-03-30",3.85
"3334","2020-03-31",3.77
"3335","2020-04-01",4.14
"3336","2020-04-02",4.06
"3337","2020-04-03",3.82
"3338","2020-04-06",4.18
"3339","2020-04-07",4.17
"3340","2020-04-08",4.49
"3341","2020-04-09",4.28
"3342","2020-04-13",4.4
"3343","2020-04-14",4.42
"3344","2020-04-15",4.61
"3345","2020-04-16",4.52
"3346","2020-04-17",4.58
"3347","2020-04-20",4.68
"3348","2020-04-21",4.71
"3349","2020-04-22",4.9
"3350","2020-04-23",5.38
"3351","2020-04-24",5.15
"3352","2020-04-27",7.91
"3353","2020-04-28",6.43
"3354","2020-04-29",6.48
"3355","2020-04-30",5.96
"3356","2020-05-01",5.33
"3357","2020-05-04",5.73
"3358","2020-05-05",5.5
"3359","2020-05-06",5.45
"3360","2020-05-07",5.59
"3361","2020-05-08",5.4
"3362","2020-05-11",5.58
"3363","2020-05-12",5.31
"3364","2020-05-13",4.9
"3365","2020-05-14",4.84
"3366","2020-05-15",5.24
"3367","2020-05-18",5.5
"3368","2020-05-19",5.49
"3369","2020-05-20",5.61
"3370","2020-05-21",5.47
"3371","2020-05-22",5.69
"3372","2020-05-26",5.75
"3373","2020-05-27",5.92
"3374","2020-05-28",5.86
"3375","2020-05-29",6
"3376","2020-06-01",6.18
"3377","2020-06-02",6.5
"3378","2020-06-03",6.66
"3379","2020-06-04",6.25
"3380","2020-06-05",6.26
"3381","2020-06-08",6.22
"3382","2020-06-09",6.8
"3383","2020-06-10",6.65
"3384","2020-06-11",6.03
"3385","2020-06-12",6.38
"3386","2020-06-15",6.34
"3387","2020-06-16",6.19
"3388","2020-06-17",7.29
"3389","2020-06-18",6.52
"3390","2020-06-19",6.57
"3391","2020-06-22",6.62
"3392","2020-06-23",7.91
"3393","2020-06-24",6.77
"3394","2020-06-25",7
"3395","2020-06-26",6.3
"3396","2020-06-29",6.39
"3397","2020-06-30",6.26
"3398","2020-07-01",6.05
"3399","2020-07-02",6.1
"3400","2020-07-06",6.38
"3401","2020-07-07",6.22
"3402","2020-07-08",6.23
"3403","2020-07-09",6.25
"3404","2020-07-10",6.08
"3405","2020-07-13",6.04
"3406","2020-07-14",5.94
"3407","2020-07-15",6.14
"3408","2020-07-16",6.25
"3409","2020-07-17",6.3
"3410","2020-07-20",6.83
"3411","2020-07-21",6.59
"3412","2020-07-22",6.83
"3413","2020-07-23",6.49
"3414","2020-07-24",6.31
"3415","2020-07-27",6.15
"3416","2020-07-28",6.3
"3417","2020-07-29",6.23
"3418","2020-07-30",6.25
"3419","2020-07-31",6.18
"3420","2020-08-03",6.37
"3421","2020-08-04",6.2
"3422","2020-08-05",6.38
"3423","2020-08-06",6.27
"3424","2020-08-07",6.23
"3425","2020-08-10",6.24
"3426","2020-08-11",6.55
"3427","2020-08-12",5.91
"3428","2020-08-13",5.48
"3429","2020-08-14",5.4
"3430","2020-08-17",5.51
"3431","2020-08-18",5.19
"3432","2020-08-19",5.24
"3433","2020-08-20",5.22
"3434","2020-08-21",5.05
"3435","2020-08-24",4.34
"3436","2020-08-25",4.43
"3437","2020-08-26",4.79
"3438","2020-08-27",4.41
"3439","2020-08-28",4.6
"3440","2020-08-31",5.08
"3441","2020-09-01",4.74
"3442","2020-09-02",4.64
"3443","2020-09-03",4.68
"3444","2020-09-04",4.58
"3445","2020-09-08",4.41
"3446","2020-09-09",4.35
"3447","2020-09-10",6.69
"3448","2020-09-11",6.96
"3449","2020-09-14",7.8
"3450","2020-09-15",7.41
"3451","2020-09-16",7.25
"3452","2020-09-17",7.21
"3453","2020-09-18",7.64
"3454","2020-09-21",8
"3455","2020-09-22",7.98
"3456","2020-09-23",7.31
"3457","2020-09-24",7.32
"3458","2020-09-25",7.4
"3459","2020-09-28",8.13
"3460","2020-09-29",8.25
"3461","2020-09-30",7.77
"3462","2020-10-01",7.97
"3463","2020-10-02",7.41
"3464","2020-10-05",7.5
"3465","2020-10-06",7.5
"3466","2020-10-07",7.6
"3467","2020-10-08",7.39
"3468","2020-10-09",7.08
"3469","2020-10-12",6.95
"3470","2020-10-13",6.75
"3471","2020-10-14",6.49
"3472","2020-10-15",6.54
"3473","2020-10-16",6.4
"3474","2020-10-19",6.15
"3475","2020-10-20",6.09
"3476","2020-10-21",5.87
"3477","2020-10-22",6.14
"3478","2020-10-23",6.01
"3479","2020-10-26",5.81
"3480","2020-10-27",5.91
"3481","2020-10-28",5.33
"3482","2020-10-29",5.51
"3483","2020-10-30",5.49
"3484","2020-11-02",5.53
"3485","2020-11-03",5.27
"3486","2020-11-04",5.45
"3487","2020-11-05",5.64
"3488","2020-11-06",5.94
"3489","2020-11-09",5.95
"3490","2020-11-10",6.03
"3491","2020-11-11",5.92
"3492","2020-11-12",5.96
"3493","2020-11-13",6.02
"3494","2020-11-16",5.94
"3495","2020-11-17",6.03
"3496","2020-11-18",6.16
"3497","2020-11-19",6.5
"3498","2020-11-20",6.56
"3499","2020-11-23",6.44
"3500","2020-11-24",6.82
"3501","2020-11-25",6.83
"3502","2020-11-27",6.96
