"","date","DZSI"
"2904","2018-07-16",9.96
"2905","2018-07-17",9.88
"2906","2018-07-18",9.88
"2907","2018-07-19",9.83
"2908","2018-07-20",9.75
"2909","2018-07-23",9.35
"2910","2018-07-24",9.26
"2911","2018-07-25",9.17
"2912","2018-07-26",9.34
"2913","2018-07-27",9.2
"2914","2018-07-30",9.25
"2915","2018-07-31",9.27
"2916","2018-08-01",9.29
"2917","2018-08-02",9.35
"2918","2018-08-03",9.21
"2919","2018-08-06",9.2
"2920","2018-08-07",9.24
"2921","2018-08-08",9.22
"2922","2018-08-09",9.63
"2923","2018-08-10",9.75
"2924","2018-08-13",9.88
"2925","2018-08-14",9.94
"2926","2018-08-15",9.87
"2927","2018-08-16",9.94
"2928","2018-08-17",10.07
"2929","2018-08-20",9.96
"2930","2018-08-21",10.12
"2931","2018-08-22",10.15
"2932","2018-08-23",10.15
"2933","2018-08-24",10.01
"2934","2018-08-27",10.18
"2935","2018-08-28",10.14
"2936","2018-08-29",10.1
"2937","2018-08-30",10.47
"2938","2018-08-31",10.84
"2939","2018-09-04",10.67
"2940","2018-09-05",10.42
"2941","2018-09-06",10.33
"2942","2018-09-07",10.26
"2943","2018-09-10",10.19
"2944","2018-09-11",10.19
"2945","2018-09-12",10.1
"2946","2018-09-13",10.17
"2947","2018-09-14",10.69
"2948","2018-09-17",10.76
"2949","2018-09-18",11.41
"2950","2018-09-19",11.3
"2951","2018-09-20",11.55
"2952","2018-09-21",11.91
"2953","2018-09-24",12.93
"2954","2018-09-25",13.44
"2955","2018-09-26",13.88
"2956","2018-09-27",14.23
"2957","2018-09-28",14.19
"2958","2018-10-01",14.94
"2959","2018-10-02",15.15
"2960","2018-10-03",15.15
"2961","2018-10-04",14.42
"2962","2018-10-05",14.07
"2963","2018-10-08",13.37
"2964","2018-10-09",13.53
"2965","2018-10-10",12.92
"2966","2018-10-11",12.89
"2967","2018-10-12",14.04
"2968","2018-10-15",13.79
"2969","2018-10-16",14.04
"2970","2018-10-17",13.6
"2971","2018-10-18",13.24
"2972","2018-10-19",13.11
"2973","2018-10-22",13.13
"2974","2018-10-23",13.18
"2975","2018-10-24",13.12
"2976","2018-10-25",13.26
"2977","2018-10-26",12.79
"2978","2018-10-29",13.11
"2979","2018-10-30",12.99
"2980","2018-10-31",13
"2981","2018-11-01",13.49
"2982","2018-11-02",13.48
"2983","2018-11-05",13.14
"2984","2018-11-06",13.07
"2985","2018-11-07",13.4
"2986","2018-11-08",14.28
"2987","2018-11-09",14.39
"2988","2018-11-12",13.83
"2989","2018-11-13",14.34
"2990","2018-11-14",14.68
"2991","2018-11-15",14.97
"2992","2018-11-16",14.71
"2993","2018-11-19",13.86
"2994","2018-11-20",12.99
"2995","2018-11-21",13.66
"2996","2018-11-23",13.47
"2997","2018-11-26",13.1
"2998","2018-11-27",12.6
"2999","2018-11-28",12.92
"3000","2018-11-29",13.01
"3001","2018-11-30",13
"3002","2018-12-03",13.03
"3003","2018-12-04",12.46
"3004","2018-12-06",12.94
"3005","2018-12-07",12.88
"3006","2018-12-10",12.86
"3007","2018-12-11",12.33
"3008","2018-12-12",12.45
"3009","2018-12-13",12.41
"3010","2018-12-14",12.39
"3011","2018-12-17",13.21
"3012","2018-12-18",14.19
"3013","2018-12-19",14.78
"3014","2018-12-20",14.8
"3015","2018-12-21",13.35
"3016","2018-12-24",12.88
"3017","2018-12-26",13.96
"3018","2018-12-27",14.34
"3019","2018-12-28",13.92
"3020","2018-12-31",13.91
"3021","2019-01-02",13.7
"3022","2019-01-03",13.26
"3023","2019-01-04",13.26
"3024","2019-01-07",13.47
"3025","2019-01-08",13.81
"3026","2019-01-09",13.74
"3027","2019-01-10",13.42
"3028","2019-01-11",12.83
"3029","2019-01-14",12.67
"3030","2019-01-15",13.04
"3031","2019-01-16",13.11
"3032","2019-01-17",13.11
"3033","2019-01-18",12.85
"3034","2019-01-22",12.5
"3035","2019-01-23",12.77
"3036","2019-01-24",13
"3037","2019-01-25",13.04
"3038","2019-01-28",12.75
"3039","2019-01-29",13.03
"3040","2019-01-30",13.17
"3041","2019-01-31",13.36
"3042","2019-02-01",13.95
"3043","2019-02-04",14.32
"3044","2019-02-05",14.41
"3045","2019-02-06",13.87
"3046","2019-02-07",13.76
"3047","2019-02-08",13.31
"3048","2019-02-11",13.32
"3049","2019-02-12",13.57
"3050","2019-02-13",13.7
"3051","2019-02-14",13.85
"3052","2019-02-15",14.07
"3053","2019-02-19",13.99
"3054","2019-02-20",13.63
"3055","2019-02-21",13.79
"3056","2019-02-22",14.6
"3057","2019-02-25",14.55
"3058","2019-02-26",14.75
"3059","2019-02-27",14.81
"3060","2019-02-28",13.83
"3061","2019-03-01",11.32
"3062","2019-03-04",11.56
"3063","2019-03-05",10.83
"3064","2019-03-06",9.79
"3065","2019-03-07",10
"3066","2019-03-08",10.05
"3067","2019-03-11",10.35
"3068","2019-03-12",10.05
"3069","2019-03-13",10.2
"3070","2019-03-14",10
"3071","2019-03-15",10.17
"3072","2019-03-18",11.81
"3073","2019-03-19",12.2
"3074","2019-03-20",12
"3075","2019-03-21",12.21
"3076","2019-03-22",12.15
"3077","2019-03-25",10.97
"3078","2019-03-26",10.77
"3079","2019-03-27",10.8
"3080","2019-03-28",10.69
"3081","2019-03-29",10.69
"3082","2019-04-01",10.47
"3083","2019-04-02",10.58
"3084","2019-04-03",11.18
"3085","2019-04-04",10.8
"3086","2019-04-05",10.78
"3087","2019-04-08",10.45
"3088","2019-04-09",10.47
"3089","2019-04-10",10.39
"3090","2019-04-11",10.27
"3091","2019-04-12",10.51
"3092","2019-04-15",10.38
"3093","2019-04-16",10.4
"3094","2019-04-17",10.33
"3095","2019-04-18",10.45
"3096","2019-04-22",10.51
"3097","2019-04-23",10.74
"3098","2019-04-24",10.72
"3099","2019-04-25",10.83
"3100","2019-04-26",10.99
"3101","2019-04-29",11.11
"3102","2019-04-30",11.46
"3103","2019-05-01",11.73
"3104","2019-05-02",11.6
"3105","2019-05-03",12.4
"3106","2019-05-06",12.62
"3107","2019-05-07",12.36
"3108","2019-05-08",12.67
"3109","2019-05-09",12.3
"3110","2019-05-10",12
"3111","2019-05-13",11.4
"3112","2019-05-14",10.99
"3113","2019-05-15",9.98
"3114","2019-05-16",10.53
"3115","2019-05-17",10.48
"3116","2019-05-20",11.2
"3117","2019-05-21",11.5
"3118","2019-05-22",11.25
"3119","2019-05-23",11.38
"3120","2019-05-24",13.07
"3121","2019-05-28",13.8
"3122","2019-05-29",13.86
"3123","2019-05-30",13.6
"3124","2019-05-31",13.08
"3125","2019-06-03",13.2
"3126","2019-06-04",13.77
"3127","2019-06-05",13.75
"3128","2019-06-06",13.15
"3129","2019-06-07",13.49
"3130","2019-06-10",13.23
"3131","2019-06-11",13.14
"3132","2019-06-12",12.79
"3133","2019-06-13",13.1
"3134","2019-06-14",12.97
"3135","2019-06-17",12.95
"3136","2019-06-18",12.85
"3137","2019-06-19",12.8
"3138","2019-06-20",12.72
"3139","2019-06-21",12.7
"3140","2019-06-24",12.72
"3141","2019-06-25",12.6
"3142","2019-06-26",12.41
"3143","2019-06-27",12.9
"3144","2019-06-28",12.99
"3145","2019-07-01",12.84
"3146","2019-07-02",12.95
"3147","2019-07-03",12.92
"3148","2019-07-05",12.87
"3149","2019-07-08",12.61
"3150","2019-07-09",12.8
"3151","2019-07-10",12.8
"3152","2019-07-11",12.5
"3153","2019-07-12",12.48
"3154","2019-07-15",12.4
"3155","2019-07-16",11.63
"3156","2019-07-17",11.51
"3157","2019-07-18",11.8
"3158","2019-07-19",11.24
"3159","2019-07-22",10.99
"3160","2019-07-23",10.71
"3161","2019-07-24",10.81
"3162","2019-07-25",10.57
"3163","2019-07-26",10.56
"3164","2019-07-29",10.64
"3165","2019-07-30",10.37
"3166","2019-07-31",10.07
"3167","2019-08-01",10.26
"3168","2019-08-02",10.06
"3169","2019-08-05",9.89
"3170","2019-08-06",9.88
"3171","2019-08-07",10.07
"3172","2019-08-08",10.11
"3173","2019-08-09",9.9
"3174","2019-08-12",9.92
"3175","2019-08-13",10.4
"3176","2019-08-14",10.7
"3177","2019-08-15",10.45
"3178","2019-08-16",11.71
"3179","2019-08-19",11.51
"3180","2019-08-20",11.35
"3181","2019-08-21",11.54
"3182","2019-08-22",11.41
"3183","2019-08-23",11.11
"3184","2019-08-26",11.39
"3185","2019-08-27",11.17
"3186","2019-08-28",11.25
"3187","2019-08-29",11.05
"3188","2019-08-30",10.67
"3189","2019-09-03",10.41
"3190","2019-09-04",10.82
"3191","2019-09-05",10.73
"3192","2019-09-06",10.48
"3193","2019-09-09",10.26
"3194","2019-09-10",10.48
"3195","2019-09-11",10.81
"3196","2019-09-12",10.96
"3197","2019-09-13",10.75
"3198","2019-09-16",10.85
"3199","2019-09-17",10.84
"3200","2019-09-18",10.43
"3201","2019-09-19",10.34
"3202","2019-09-20",10.17
"3203","2019-09-23",10.35
"3204","2019-09-24",9.87
"3205","2019-09-25",10.02
"3206","2019-09-26",9.57
"3207","2019-09-27",9.43
"3208","2019-09-30",9.16
"3209","2019-10-01",9.09
"3210","2019-10-02",9
"3211","2019-10-03",9
"3212","2019-10-04",9.39
"3213","2019-10-07",9.62
"3214","2019-10-08",7.64
"3215","2019-10-09",7.3
"3216","2019-10-10",7.08
"3217","2019-10-11",7.09
"3218","2019-10-14",7.03
"3219","2019-10-15",7.05
"3220","2019-10-16",7.13
"3221","2019-10-17",7.52
"3222","2019-10-18",7.35
"3223","2019-10-21",7.41
"3224","2019-10-22",7.44
"3225","2019-10-23",7.5
"3226","2019-10-24",7.44
"3227","2019-10-25",7.48
"3228","2019-10-28",7.51
"3229","2019-10-29",7.55
"3230","2019-10-30",7.52
"3231","2019-10-31",7.54
"3232","2019-11-01",7.78
"3233","2019-11-04",7.76
"3234","2019-11-05",7.84
"3235","2019-11-06",7.66
"3236","2019-11-07",7.66
"3237","2019-11-08",7.7
"3238","2019-11-11",7.86
"3239","2019-11-12",8.3
"3240","2019-11-13",7.75
"3241","2019-11-14",7.51
"3242","2019-11-15",7.7
"3243","2019-11-18",7.58
"3244","2019-11-19",7.59
"3245","2019-11-20",7.4
"3246","2019-11-21",7.25
"3247","2019-11-22",7.44
"3248","2019-11-25",7.47
"3249","2019-11-26",7.84
"3250","2019-11-27",7.9
"3251","2019-11-29",7.97
"3252","2019-12-02",7.9
"3253","2019-12-03",7.83
"3254","2019-12-04",7.63
"3255","2019-12-05",7.7
"3256","2019-12-06",7.64
"3257","2019-12-09",7.5
"3258","2019-12-10",7.64
"3259","2019-12-11",7.74
"3260","2019-12-12",7.85
"3261","2019-12-13",8.04
"3262","2019-12-16",8.31
"3263","2019-12-17",8.79
"3264","2019-12-18",8.77
"3265","2019-12-19",8.66
"3266","2019-12-20",8.6
"3267","2019-12-23",8.37
"3268","2019-12-24",8.32
"3269","2019-12-26",8.7
"3270","2019-12-27",8.59
"3271","2019-12-30",8.57
"3272","2019-12-31",8.86
"3273","2020-01-02",9.05
"3274","2020-01-03",8.95
"3275","2020-01-06",8.94
"3276","2020-01-07",9.24
"3277","2020-01-08",9.22
"3278","2020-01-09",9.38
"3279","2020-01-10",9.35
"3280","2020-01-13",9.61
"3281","2020-01-14",9.91
"3282","2020-01-15",10.06
"3283","2020-01-16",10.31
"3284","2020-01-17",10.6
"3285","2020-01-21",10.53
"3286","2020-01-22",10.43
"3287","2020-01-23",10.21
"3288","2020-01-24",9.97
"3289","2020-01-27",9.5
"3290","2020-01-28",9.54
"3291","2020-01-29",9.54
"3292","2020-01-30",9.01
"3293","2020-01-31",8.86
"3294","2020-02-03",8.68
"3295","2020-02-04",9.04
"3296","2020-02-05",9.3
"3297","2020-02-06",9.47
"3298","2020-02-07",9.16
"3299","2020-02-10",9.45
"3300","2020-02-11",9.73
"3301","2020-02-12",9.78
"3302","2020-02-13",9.15
"3303","2020-02-14",9.16
"3304","2020-02-18",8.71
"3305","2020-02-19",8.6
"3306","2020-02-20",8.49
"3307","2020-02-21",8.47
"3308","2020-02-24",8.3
"3309","2020-02-25",8.24
"3310","2020-02-26",8.05
"3311","2020-02-27",7.7
"3312","2020-02-28",7.63
"3313","2020-03-02",7.59
"3314","2020-03-03",7.87
"3315","2020-03-04",7.97
"3316","2020-03-05",7.45
"3317","2020-03-06",5.9
"3318","2020-03-09",5.03
"3319","2020-03-10",4.69
"3320","2020-03-11",4.02
"3321","2020-03-12",3.42
"3322","2020-03-13",4.2
"3323","2020-03-16",3.77
"3324","2020-03-17",4.97
"3325","2020-03-18",4.53
"3326","2020-03-19",4.36
"3327","2020-03-20",3.58
"3328","2020-03-23",3.2
"3329","2020-03-24",3.39
"3330","2020-03-25",3.34
"3331","2020-03-26",3.55
"3332","2020-03-27",3.55
"3333","2020-03-30",4.05
"3334","2020-03-31",4.19
"3335","2020-04-01",4.06
"3336","2020-04-02",3.93
"3337","2020-04-03",3.72
"3338","2020-04-06",4.1
"3339","2020-04-07",4.31
"3340","2020-04-08",4.8
"3341","2020-04-09",5
"3342","2020-04-13",4.89
"3343","2020-04-14",5.03
"3344","2020-04-15",4.84
"3345","2020-04-16",5.29
"3346","2020-04-17",5.26
"3347","2020-04-20",5.17
"3348","2020-04-21",4.95
"3349","2020-04-22",5.03
"3350","2020-04-23",5.24
"3351","2020-04-24",5.41
"3352","2020-04-27",5.87
"3353","2020-04-28",6.14
"3354","2020-04-29",6.6
"3355","2020-04-30",6.41
"3356","2020-05-01",6.21
"3357","2020-05-04",6.21
"3358","2020-05-05",6.4
"3359","2020-05-06",6.2
"3360","2020-05-07",6.82
"3361","2020-05-08",6.95
"3362","2020-05-11",6.22
"3363","2020-05-12",5.51
"3364","2020-05-13",5.38
"3365","2020-05-14",5.05
"3366","2020-05-15",5.19
"3367","2020-05-18",5.5
"3368","2020-05-19",5.71
"3369","2020-05-20",5.71
"3370","2020-05-21",5.58
"3371","2020-05-22",5.81
"3372","2020-05-26",6.16
"3373","2020-05-27",6.82
"3374","2020-05-28",7.6
"3375","2020-05-29",7.35
"3376","2020-06-01",7.55
"3377","2020-06-02",7.6
"3378","2020-06-03",8.32
"3379","2020-06-04",8.65
"3380","2020-06-05",9.2
"3381","2020-06-08",9.79
"3382","2020-06-09",9.75
"3383","2020-06-10",9.42
"3384","2020-06-11",8.87
"3385","2020-06-12",9.03
"3386","2020-06-15",8.4
"3387","2020-06-16",8.91
"3388","2020-06-17",8.76
"3389","2020-06-18",8.73
"3390","2020-06-19",8.81
"3391","2020-06-22",9.01
"3392","2020-06-23",8.25
"3393","2020-06-24",8.64
"3394","2020-06-25",8.25
"3395","2020-06-26",8.35
"3396","2020-06-29",8.44
"3397","2020-06-30",8.93
"3398","2020-07-01",9.09
"3399","2020-07-02",9.22
"3400","2020-07-06",9.23
"3401","2020-07-07",8.92
"3402","2020-07-08",8.84
"3403","2020-07-09",8.49
"3404","2020-07-10",8.74
"3405","2020-07-13",8.82
"3406","2020-07-14",8.78
"3407","2020-07-15",9.73
"3408","2020-07-16",9.17
"3409","2020-07-17",9.34
"3410","2020-07-20",9.92
"3411","2020-07-21",9.59
"3412","2020-07-22",10
"3413","2020-07-23",9.72
"3414","2020-07-24",9.8
"3415","2020-07-27",10.21
"3416","2020-07-28",9.99
"3417","2020-07-29",9.99
"3418","2020-07-30",10.13
"3419","2020-07-31",10.11
"3420","2020-08-03",10.05
"3421","2020-08-04",10.01
"3422","2020-08-05",9.85
"3423","2020-08-06",10.4
"3424","2020-08-07",10.75
"3425","2020-08-10",10.45
"3426","2020-08-11",10.8
"3427","2020-08-12",11.57
"3428","2020-08-13",11.5
"3429","2020-08-14",11.52
"3430","2020-08-17",11.67
"3431","2020-08-18",11.43
"3432","2020-08-19",11.14
"3433","2020-08-20",10.53
"3434","2020-08-21",10.53
"3435","2020-08-24",10.71
"3436","2020-08-25",10.76
"3437","2020-08-26",10.54
"3438","2020-08-27",10.38
"3439","2020-08-28",10.49
"3440","2020-08-31",10.42
"3441","2020-09-01",10.28
"3442","2020-09-02",11.02
"3443","2020-09-03",10.91
"3444","2020-09-04",10.98
"3445","2020-09-08",10.54
"3446","2020-09-09",10.11
"3447","2020-09-10",9.82
"3448","2020-09-11",9.5
"3449","2020-09-14",9.73
"3450","2020-09-15",10.2
"3451","2020-09-16",10.18
"3452","2020-09-17",10.09
"3453","2020-09-18",10.34
"3454","2020-09-21",9.89
"3455","2020-09-22",9.73
"3456","2020-09-23",8.96
"3457","2020-09-24",8.89
"3458","2020-09-25",9.3
"3459","2020-09-28",9.52
"3460","2020-09-29",9.73
"3461","2020-09-30",9.37
"3462","2020-10-01",9.56
"3463","2020-10-02",9.41
"3464","2020-10-05",9.86
"3465","2020-10-06",10.47
"3466","2020-10-07",10.57
"3467","2020-10-08",10.58
"3468","2020-10-09",10.7
"3469","2020-10-12",10.39
"3470","2020-10-13",10.02
"3471","2020-10-14",9.7
"3472","2020-10-15",9.81
"3473","2020-10-16",10
"3474","2020-10-19",9.83
"3475","2020-10-20",9.47
"3476","2020-10-21",10.3
"3477","2020-10-22",10.38
"3478","2020-10-23",10.45
"3479","2020-10-26",10.11
"3480","2020-10-27",10.05
"3481","2020-10-28",9.67
"3482","2020-10-29",9.73
"3483","2020-10-30",11.39
"3484","2020-11-02",11.6
"3485","2020-11-03",11.79
"3486","2020-11-04",11.8
"3487","2020-11-05",12.16
"3488","2020-11-06",12.45
"3489","2020-11-09",12.4
"3490","2020-11-10",13.12
"3491","2020-11-11",13.74
"3492","2020-11-12",13.84
"3493","2020-11-13",12.96
"3494","2020-11-16",13.01
"3495","2020-11-17",12.98
"3496","2020-11-18",12.84
"3497","2020-11-19",12.92
"3498","2020-11-20",13.01
"3499","2020-11-23",12.98
"3500","2020-11-24",13.02
"3501","2020-11-25",13
"3502","2020-11-27",12.94
