"","date","LOAN"
"1938","2014-09-12",2.76
"1939","2014-09-15",2.71
"1940","2014-09-16",2.76
"1941","2014-09-17",2.79
"1942","2014-09-18",2.8
"1943","2014-09-19",2.72
"1944","2014-09-22",2.66
"1945","2014-09-23",2.74
"1946","2014-09-24",2.72
"1947","2014-09-25",2.7
"1948","2014-09-26",2.79
"1949","2014-09-29",2.8
"1950","2014-09-30",2.81
"1951","2014-10-01",2.81
"1952","2014-10-02",2.82
"1953","2014-10-03",2.84
"1954","2014-10-06",2.88
"1955","2014-10-07",2.82
"1956","2014-10-08",2.73
"1957","2014-10-09",2.68
"1958","2014-10-10",2.72
"1959","2014-10-13",2.67
"1960","2014-10-14",2.67
"1961","2014-10-15",2.66
"1962","2014-10-16",2.75
"1963","2014-10-17",2.74
"1964","2014-10-20",2.74
"1965","2014-10-21",2.76
"1966","2014-10-22",2.75
"1967","2014-10-23",2.76
"1968","2014-10-24",2.76
"1969","2014-10-27",2.67
"1970","2014-10-28",2.71
"1971","2014-10-29",2.78
"1972","2014-10-30",2.75
"1973","2014-10-31",2.82
"1974","2014-11-03",2.84
"1975","2014-11-04",2.79
"1976","2014-11-05",2.85
"1977","2014-11-06",2.84
"1978","2014-11-07",2.87
"1979","2014-11-10",2.95
"1980","2014-11-11",3.05
"1981","2014-11-12",3.03
"1982","2014-11-13",3.05
"1983","2014-11-14",2.98
"1984","2014-11-17",2.86
"1985","2014-11-18",2.86
"1986","2014-11-19",3
"1987","2014-11-20",2.93
"1988","2014-11-21",2.95
"1989","2014-11-24",2.92
"1990","2014-11-25",2.96
"1991","2014-11-26",3
"1992","2014-11-28",3
"1993","2014-12-01",2.99
"1994","2014-12-02",3.02
"1995","2014-12-03",3.1
"1996","2014-12-04",3.1
"1997","2014-12-05",3.15
"1998","2014-12-08",3.14
"1999","2014-12-09",3.25
"2000","2014-12-10",3.34
"2001","2014-12-11",3.45
"2002","2014-12-12",3.44
"2003","2014-12-15",3.52
"2004","2014-12-16",3.49
"2005","2014-12-17",3.63
"2006","2014-12-18",3.73
"2007","2014-12-19",3.51
"2008","2014-12-22",3.53
"2009","2014-12-23",3.65
"2010","2014-12-24",3.87
"2011","2014-12-26",3.82
"2012","2014-12-29",3.94
"2013","2014-12-30",3.96
"2014","2014-12-31",4.03
"2015","2015-01-02",4.18
"2016","2015-01-05",4.29
"2017","2015-01-06",4.28
"2018","2015-01-07",4.2
"2019","2015-01-08",4.14
"2020","2015-01-09",4.05
"2021","2015-01-12",3.97
"2022","2015-01-13",3.6
"2023","2015-01-14",3.63
"2024","2015-01-15",3.67
"2025","2015-01-16",3.6
"2026","2015-01-20",3.56
"2027","2015-01-21",3.46
"2028","2015-01-22",3.63
"2029","2015-01-23",3.53
"2030","2015-01-26",3.56
"2031","2015-01-27",3.63
"2032","2015-01-28",3.7
"2033","2015-01-29",3.68
"2034","2015-01-30",3.59
"2035","2015-02-02",3.71
"2036","2015-02-03",3.73
"2037","2015-02-04",3.64
"2038","2015-02-05",3.71
"2039","2015-02-06",3.73
"2040","2015-02-09",3.79
"2041","2015-02-10",3.71
"2042","2015-02-11",3.72
"2043","2015-02-12",3.72
"2044","2015-02-13",3.63
"2045","2015-02-17",3.49
"2046","2015-02-18",3.56
"2047","2015-02-19",3.61
"2048","2015-02-20",3.52
"2049","2015-02-23",3.47
"2050","2015-02-24",3.61
"2051","2015-02-25",3.63
"2052","2015-02-26",3.74
"2053","2015-02-27",3.66
"2054","2015-03-02",3.62
"2055","2015-03-03",3.65
"2056","2015-03-04",3.74
"2057","2015-03-05",3.72
"2058","2015-03-06",3.65
"2059","2015-03-09",3.72
"2060","2015-03-10",3.69
"2061","2015-03-11",3.68
"2062","2015-03-12",3.65
"2063","2015-03-13",3.68
"2064","2015-03-16",3.69
"2065","2015-03-17",3.74
"2066","2015-03-18",3.73
"2067","2015-03-19",3.9
"2068","2015-03-20",3.98
"2069","2015-03-23",3.86
"2070","2015-03-24",3.76
"2071","2015-03-25",3.75
"2072","2015-03-26",3.73
"2073","2015-03-27",3.74
"2074","2015-03-30",3.97
"2075","2015-03-31",3.96
"2076","2015-04-01",4.03
"2077","2015-04-02",3.92
"2078","2015-04-06",3.96
"2079","2015-04-07",4.01
"2080","2015-04-08",4.04
"2081","2015-04-09",4.04
"2082","2015-04-10",4
"2083","2015-04-13",4.02
"2084","2015-04-14",4.03
"2085","2015-04-15",4.09
"2086","2015-04-16",4.07
"2087","2015-04-17",4.08
"2088","2015-04-20",4.24
"2089","2015-04-21",4.33
"2090","2015-04-22",4.46
"2091","2015-04-23",4.62
"2092","2015-04-24",4.37
"2093","2015-04-27",4.47
"2094","2015-04-28",4.59
"2095","2015-04-29",4.48
"2096","2015-04-30",4.57
"2097","2015-05-01",4.59
"2098","2015-05-04",4.58
"2099","2015-05-05",4.45
"2100","2015-05-06",4.45
"2101","2015-05-07",4.49
"2102","2015-05-08",4.5
"2103","2015-05-11",4.7
"2104","2015-05-12",4.65
"2105","2015-05-13",4.56
"2106","2015-05-14",4.71
"2107","2015-05-15",4.74
"2108","2015-05-18",4.17
"2109","2015-05-19",4.21
"2110","2015-05-20",4.11
"2111","2015-05-21",4.18
"2112","2015-05-22",4.39
"2113","2015-05-26",4.38
"2114","2015-05-27",4.38
"2115","2015-05-28",4.23
"2116","2015-05-29",4.32
"2117","2015-06-01",4.32
"2118","2015-06-02",4.21
"2119","2015-06-03",4.25
"2120","2015-06-04",4.22
"2121","2015-06-05",4.15
"2122","2015-06-08",4.1
"2123","2015-06-09",4.16
"2124","2015-06-10",4.19
"2125","2015-06-11",4.16
"2126","2015-06-12",4.2
"2127","2015-06-15",4.26
"2128","2015-06-16",4.26
"2129","2015-06-17",4.24
"2130","2015-06-18",4.29
"2131","2015-06-19",4.17
"2132","2015-06-22",4.18
"2133","2015-06-23",4.26
"2134","2015-06-24",4.26
"2135","2015-06-25",4.37
"2136","2015-06-26",4.46
"2137","2015-06-29",4.39
"2138","2015-06-30",4.39
"2139","2015-07-01",4.42
"2140","2015-07-02",4.45
"2141","2015-07-06",4.51
"2142","2015-07-07",4.42
"2143","2015-07-08",4.26
"2144","2015-07-09",3.92
"2145","2015-07-10",4.12
"2146","2015-07-13",4.12
"2147","2015-07-14",4.18
"2148","2015-07-15",4.16
"2149","2015-07-16",4.18
"2150","2015-07-17",4.16
"2151","2015-07-20",4.12
"2152","2015-07-21",4.11
"2153","2015-07-22",4.12
"2154","2015-07-23",4.12
"2155","2015-07-24",4.11
"2156","2015-07-27",4.06
"2157","2015-07-28",4.02
"2158","2015-07-29",4.09
"2159","2015-07-30",4.09
"2160","2015-07-31",4.22
"2161","2015-08-03",4.17
"2162","2015-08-04",4.16
"2163","2015-08-05",4
"2164","2015-08-06",3.92
"2165","2015-08-07",3.88
"2166","2015-08-10",3.87
"2167","2015-08-11",3.83
"2168","2015-08-12",3.9
"2169","2015-08-13",3.9
"2170","2015-08-14",3.8
"2171","2015-08-17",3.74
"2172","2015-08-18",3.75
"2173","2015-08-19",3.62
"2174","2015-08-20",3.31
"2175","2015-08-21",3.34
"2176","2015-08-24",3.21
"2177","2015-08-25",3.26
"2178","2015-08-26",3.59
"2179","2015-08-27",3.61
"2180","2015-08-28",3.72
"2181","2015-08-31",4.09
"2182","2015-09-01",4.08
"2183","2015-09-02",4.08
"2184","2015-09-03",4.17
"2185","2015-09-04",4.09
"2186","2015-09-08",4.23
"2187","2015-09-09",4.19
"2188","2015-09-10",4.21
"2189","2015-09-11",4.28
"2190","2015-09-14",4.24
"2191","2015-09-15",4.1
"2192","2015-09-16",4.17
"2193","2015-09-17",4.14
"2194","2015-09-18",4.26
"2195","2015-09-21",4.14
"2196","2015-09-22",4.14
"2197","2015-09-23",4.16
"2198","2015-09-24",4.15
"2199","2015-09-25",4.12
"2200","2015-09-28",4.05
"2201","2015-09-29",4.15
"2202","2015-09-30",4.1
"2203","2015-10-01",4.08
"2204","2015-10-02",4.25
"2205","2015-10-05",4.21
"2206","2015-10-06",4.22
"2207","2015-10-07",4.19
"2208","2015-10-08",4.3
"2209","2015-10-09",4.26
"2210","2015-10-12",4.22
"2211","2015-10-13",4.16
"2212","2015-10-14",4.13
"2213","2015-10-15",4.17
"2214","2015-10-16",4.17
"2215","2015-10-19",4.1
"2216","2015-10-20",4.08
"2217","2015-10-21",4.1
"2218","2015-10-22",4.11
"2219","2015-10-23",4.07
"2220","2015-10-26",4.07
"2221","2015-10-27",4.07
"2222","2015-10-28",4.08
"2223","2015-10-29",4.11
"2224","2015-10-30",4.02
"2225","2015-11-02",4.1
"2226","2015-11-03",4.07
"2227","2015-11-04",4.06
"2228","2015-11-05",4.11
"2229","2015-11-06",4.15
"2230","2015-11-09",4.25
"2231","2015-11-10",4.29
"2232","2015-11-11",4.27
"2233","2015-11-12",4.25
"2234","2015-11-13",4.23
"2235","2015-11-16",4.34
"2236","2015-11-17",4.3
"2237","2015-11-18",4.24
"2238","2015-11-19",4.3
"2239","2015-11-20",4.25
"2240","2015-11-23",4.21
"2241","2015-11-24",4.26
"2242","2015-11-25",4.29
"2243","2015-11-27",4.29
"2244","2015-11-30",4.29
"2245","2015-12-01",4.21
"2246","2015-12-02",4.25
"2247","2015-12-03",4.26
"2248","2015-12-04",4.3
"2249","2015-12-07",4.38
"2250","2015-12-08",4.42
"2251","2015-12-09",4.4
"2252","2015-12-10",4.4
"2253","2015-12-11",4.31
"2254","2015-12-14",4.26
"2255","2015-12-15",4.26
"2256","2015-12-16",4.29
"2257","2015-12-17",4.37
"2258","2015-12-18",4.47
"2259","2015-12-21",4.51
"2260","2015-12-22",4.5
"2261","2015-12-23",4.57
"2262","2015-12-24",4.5
"2263","2015-12-28",4.51
"2264","2015-12-29",4.39
"2265","2015-12-30",4.38
"2266","2015-12-31",4.39
"2267","2016-01-04",4.28
"2268","2016-01-05",4.25
"2269","2016-01-06",4.3
"2270","2016-01-07",4.25
"2271","2016-01-08",4.26
"2272","2016-01-11",4.15
"2273","2016-01-12",4.13
"2274","2016-01-13",4.07
"2275","2016-01-14",4.08
"2276","2016-01-15",3.89
"2277","2016-01-19",4.08
"2278","2016-01-20",4.13
"2279","2016-01-21",4.18
"2280","2016-01-22",4.11
"2281","2016-01-25",4.1
"2282","2016-01-26",4.11
"2283","2016-01-27",4.07
"2284","2016-01-28",4.13
"2285","2016-01-29",4.11
"2286","2016-02-01",4.16
"2287","2016-02-02",4.28
"2288","2016-02-03",4.25
"2289","2016-02-04",4.34
"2290","2016-02-05",4.25
"2291","2016-02-08",4.17
"2292","2016-02-09",4.12
"2293","2016-02-10",4.12
"2294","2016-02-11",4.11
"2295","2016-02-12",4.12
"2296","2016-02-16",4.08
"2297","2016-02-17",3.97
"2298","2016-02-18",4
"2299","2016-02-19",4.02
"2300","2016-02-22",3.95
"2301","2016-02-23",3.99
"2302","2016-02-24",4.04
"2303","2016-02-25",4.03
"2304","2016-02-26",4.02
"2305","2016-02-29",4.02
"2306","2016-03-01",4.01
"2307","2016-03-02",4.04
"2308","2016-03-03",4.07
"2309","2016-03-04",4.1
"2310","2016-03-07",4.17
"2311","2016-03-08",4.01
"2312","2016-03-09",4.15
"2313","2016-03-10",4.16
"2314","2016-03-11",4.16
"2315","2016-03-14",4.11
"2316","2016-03-15",4.08
"2317","2016-03-16",4.11
"2318","2016-03-17",4.14
"2319","2016-03-18",4.16
"2320","2016-03-21",4.15
"2321","2016-03-22",4.1
"2322","2016-03-23",4.17
"2323","2016-03-24",4.16
"2324","2016-03-28",4.13
"2325","2016-03-29",4.23
"2326","2016-03-30",4.31
"2327","2016-03-31",4.35
"2328","2016-04-01",4.44
"2329","2016-04-04",4.47
"2330","2016-04-05",4.45
"2331","2016-04-06",4.38
"2332","2016-04-07",4.33
"2333","2016-04-08",4.25
"2334","2016-04-11",4.16
"2335","2016-04-12",4.24
"2336","2016-04-13",4.21
"2337","2016-04-14",4.13
"2338","2016-04-15",4.2
"2339","2016-04-18",4.24
"2340","2016-04-19",4.27
"2341","2016-04-20",4.25
"2342","2016-04-21",4.34
"2343","2016-04-22",4.32
"2344","2016-04-25",4.42
"2345","2016-04-26",4.44
"2346","2016-04-27",4.45
"2347","2016-04-28",4.37
"2348","2016-04-29",4.4
"2349","2016-05-02",4.26
"2350","2016-05-03",4.21
"2351","2016-05-04",4.27
"2352","2016-05-05",4.25
"2353","2016-05-06",4.35
"2354","2016-05-09",4.33
"2355","2016-05-10",4.27
"2356","2016-05-11",4.23
"2357","2016-05-12",4.22
"2358","2016-05-13",4.22
"2359","2016-05-16",4.25
"2360","2016-05-17",4.34
"2361","2016-05-18",4.32
"2362","2016-05-19",4.26
"2363","2016-05-20",4.32
"2364","2016-05-23",4.34
"2365","2016-05-24",4.39
"2366","2016-05-25",4.46
"2367","2016-05-26",4.48
"2368","2016-05-27",4.48
"2369","2016-05-31",4.41
"2370","2016-06-01",4.4
"2371","2016-06-02",4.41
"2372","2016-06-03",4.46
"2373","2016-06-06",4.45
"2374","2016-06-07",4.48
"2375","2016-06-08",4.56
"2376","2016-06-09",4.6
"2377","2016-06-10",4.56
"2378","2016-06-13",4.45
"2379","2016-06-14",4.48
"2380","2016-06-15",4.6
"2381","2016-06-16",4.59
"2382","2016-06-17",4.59
"2383","2016-06-20",4.72
"2384","2016-06-21",4.8
"2385","2016-06-22",4.96
"2386","2016-06-23",5.01
"2387","2016-06-24",5.04
"2388","2016-06-27",5.05
"2389","2016-06-28",5.17
"2390","2016-06-29",5.32
"2391","2016-06-30",5.32
"2392","2016-07-01",5.64
"2393","2016-07-05",5.87
"2394","2016-07-06",5.8
"2395","2016-07-07",5.6
"2396","2016-07-08",5.37
"2397","2016-07-11",5.41
"2398","2016-07-12",5.47
"2399","2016-07-13",5.42
"2400","2016-07-14",5.41
"2401","2016-07-15",5.4
"2402","2016-07-18",5.45
"2403","2016-07-19",5.38
"2404","2016-07-20",5.49
"2405","2016-07-21",5.42
"2406","2016-07-22",5.57
"2407","2016-07-25",5.47
"2408","2016-07-26",5.49
"2409","2016-07-27",5.45
"2410","2016-07-28",5.51
"2411","2016-07-29",5.58
"2412","2016-08-01",5.57
"2413","2016-08-02",5.65
"2414","2016-08-03",5.65
"2415","2016-08-04",5.7
"2416","2016-08-05",5.74
"2417","2016-08-08",6.41
"2418","2016-08-09",6.01
"2419","2016-08-10",5.82
"2420","2016-08-11",5.83
"2421","2016-08-12",5.92
"2422","2016-08-15",5.91
"2423","2016-08-16",5.88
"2424","2016-08-17",5.9
"2425","2016-08-18",5.9
"2426","2016-08-19",5.88
"2427","2016-08-22",5.92
"2428","2016-08-23",5.89
"2429","2016-08-24",5.83
"2430","2016-08-25",5.89
"2431","2016-08-26",5.9
"2432","2016-08-29",6.17
"2433","2016-08-30",6.19
"2434","2016-08-31",6.16
"2435","2016-09-01",6.2
"2436","2016-09-02",6.19
"2437","2016-09-06",6.28
"2438","2016-09-07",6.25
"2439","2016-09-08",6.23
"2440","2016-09-09",6.09
"2441","2016-09-12",6.02
"2442","2016-09-13",6.16
"2443","2016-09-14",6.25
"2444","2016-09-15",6.27
"2445","2016-09-16",6.4
"2446","2016-09-19",6.43
"2447","2016-09-20",6.52
"2448","2016-09-21",6.74
"2449","2016-09-22",6.81
"2450","2016-09-23",7.09
"2451","2016-09-26",7.08
"2452","2016-09-27",7.38
"2453","2016-09-28",7.15
"2454","2016-09-29",6.92
"2455","2016-09-30",7.17
"2456","2016-10-03",7.21
"2457","2016-10-04",7.15
"2458","2016-10-05",7.25
"2459","2016-10-06",7.24
"2460","2016-10-07",7.12
"2461","2016-10-10",7.2
"2462","2016-10-11",7.3
"2463","2016-10-12",7.46
"2464","2016-10-13",7.35
"2465","2016-10-14",7.4
"2466","2016-10-17",7.25
"2467","2016-10-18",7.1
"2468","2016-10-19",7.05
"2469","2016-10-20",6.95
"2470","2016-10-21",6.95
"2471","2016-10-24",6.33
"2472","2016-10-25",5.6
"2473","2016-10-26",6.25
"2474","2016-10-27",6
"2475","2016-10-28",6.05
"2476","2016-10-31",6.05
"2477","2016-11-01",5.75
"2478","2016-11-02",5.9
"2479","2016-11-03",5.75
"2480","2016-11-04",5.75
"2481","2016-11-07",5.95
"2482","2016-11-08",5.95
"2483","2016-11-09",5.9
"2484","2016-11-10",6.35
"2485","2016-11-11",6.45
"2486","2016-11-14",6.5
"2487","2016-11-15",6.25
"2488","2016-11-16",6.3
"2489","2016-11-17",6.9
"2490","2016-11-18",6.8
"2491","2016-11-21",6.75
"2492","2016-11-22",6.6
"2493","2016-11-23",6.95
"2494","2016-11-25",7
"2495","2016-11-28",6.95
"2496","2016-11-29",7.1
"2497","2016-11-30",7
"2498","2016-12-01",7.1
"2499","2016-12-02",6.95
"2500","2016-12-05",6.85
"2501","2016-12-06",6.7
"2502","2016-12-07",6.8
"2503","2016-12-08",6.75
"2504","2016-12-09",6.86
"2505","2016-12-12",6.85
"2506","2016-12-13",6.9
"2507","2016-12-14",7.06
"2508","2016-12-15",7.15
"2509","2016-12-16",7.05
"2510","2016-12-19",7
"2511","2016-12-20",7.05
"2512","2016-12-21",7
"2513","2016-12-22",7.15
"2514","2016-12-23",7.35
"2515","2016-12-27",7.25
"2516","2016-12-28",7.3
"2517","2016-12-29",7.4
"2518","2016-12-30",7.6
"2519","2017-01-03",7.2
"2520","2017-01-04",7.15
"2521","2017-01-05",7
"2522","2017-01-06",7.05
"2523","2017-01-09",7.3
"2524","2017-01-10",7.36
"2525","2017-01-11",7.35
"2526","2017-01-12",7.15
"2527","2017-01-13",7.15
"2528","2017-01-17",7.2
"2529","2017-01-18",7.25
"2530","2017-01-19",7.15
"2531","2017-01-20",7.09
"2532","2017-01-23",7
"2533","2017-01-24",6.7
"2534","2017-01-25",6.7
"2535","2017-01-26",6.6
"2536","2017-01-27",6.15
"2537","2017-01-30",6.3
"2538","2017-01-31",6.4
"2539","2017-02-01",6.2
"2540","2017-02-02",6.15
"2541","2017-02-03",6.25
"2542","2017-02-06",7
"2543","2017-02-07",6.9
"2544","2017-02-08",6.9
"2545","2017-02-09",6.95
"2546","2017-02-10",6.9
"2547","2017-02-13",6.85
"2548","2017-02-14",6.8
"2549","2017-02-15",6.65
"2550","2017-02-16",6.5
"2551","2017-02-17",6.2
"2552","2017-02-21",6.38
"2553","2017-02-22",6.4
"2554","2017-02-23",6.05
"2555","2017-02-24",6.25
"2556","2017-02-27",6.4
"2557","2017-02-28",6.25
"2558","2017-03-01",6.25
"2559","2017-03-02",6.15
"2560","2017-03-03",6.05
"2561","2017-03-06",6.2
"2562","2017-03-07",6.1
"2563","2017-03-08",6.15
"2564","2017-03-09",6
"2565","2017-03-10",5.85
"2566","2017-03-13",5.5
"2567","2017-03-14",5.65
"2568","2017-03-15",5.7
"2569","2017-03-16",5.8
"2570","2017-03-17",6.2
"2571","2017-03-20",5.95
"2572","2017-03-21",5.95
"2573","2017-03-22",5.9
"2574","2017-03-23",6
"2575","2017-03-24",5.75
"2576","2017-03-27",5.85
"2577","2017-03-28",5.6
"2578","2017-03-29",5.8
"2579","2017-03-30",5.8
"2580","2017-03-31",5.9
"2581","2017-04-03",5.9
"2582","2017-04-04",5.95
"2583","2017-04-05",6.1
"2584","2017-04-06",5.8
"2585","2017-04-07",5.7
"2586","2017-04-10",5.6
"2587","2017-04-11",5.75
"2588","2017-04-12",5.65
"2589","2017-04-13",5.5
"2590","2017-04-17",5.55
"2591","2017-04-18",5.5
"2592","2017-04-19",5.55
"2593","2017-04-20",5.45
"2594","2017-04-21",5.1
"2595","2017-04-24",5.05
"2596","2017-04-25",5.25
"2597","2017-04-26",5.2
"2598","2017-04-27",5.25
"2599","2017-04-28",5.2
"2600","2017-05-01",5.75
"2601","2017-05-02",5.6
"2602","2017-05-03",5.65
"2603","2017-05-04",5.6
"2604","2017-05-05",5.6
"2605","2017-05-08",5.55
"2606","2017-05-09",5.4
"2607","2017-05-10",5.45
"2608","2017-05-11",5.45
"2609","2017-05-12",5.3
"2610","2017-05-15",5.35
"2611","2017-05-16",5.22
"2612","2017-05-17",5.05
"2613","2017-05-18",5.15
"2614","2017-05-19",5.3
"2615","2017-05-22",5.4
"2616","2017-05-23",5.4
"2617","2017-05-24",5.35
"2618","2017-05-25",5.45
"2619","2017-05-26",5.45
"2620","2017-05-30",5.25
"2621","2017-05-31",5.15
"2622","2017-06-01",5.1
"2623","2017-06-02",5.1
"2624","2017-06-05",5
"2625","2017-06-06",5.1
"2626","2017-06-07",5.15
"2627","2017-06-08",4.95
"2628","2017-06-09",5.05
"2629","2017-06-12",5.05
"2630","2017-06-13",5
"2631","2017-06-14",5
"2632","2017-06-15",5
"2633","2017-06-16",4.95
"2634","2017-06-19",5.05
"2635","2017-06-20",5.1
"2636","2017-06-21",5.15
"2637","2017-06-22",5.25
"2638","2017-06-23",5.3
"2639","2017-06-26",5.35
"2640","2017-06-27",5.35
"2641","2017-06-28",5.35
"2642","2017-06-29",5.6
"2643","2017-06-30",5.95
"2644","2017-07-03",6.1
"2645","2017-07-05",6.25
"2646","2017-07-06",6.05
"2647","2017-07-07",5.65
"2648","2017-07-10",5.65
"2649","2017-07-11",5.6
"2650","2017-07-12",5.8
"2651","2017-07-13",5.7
"2652","2017-07-14",5.65
"2653","2017-07-17",5.65
"2654","2017-07-18",5.7
"2655","2017-07-19",5.6
"2656","2017-07-20",5.6
"2657","2017-07-21",5.59
"2658","2017-07-24",5.5
"2659","2017-07-25",5.5
"2660","2017-07-26",5.5
"2661","2017-07-27",5.5
"2662","2017-07-28",5.4
"2663","2017-07-31",5.4
"2664","2017-08-01",5.4
"2665","2017-08-02",5.45
"2666","2017-08-03",5.4
"2667","2017-08-04",5.4
"2668","2017-08-07",5.4
"2669","2017-08-08",5.35
"2670","2017-08-09",5.4
"2671","2017-08-10",5.45
"2672","2017-08-11",5.55
"2673","2017-08-14",5.7
"2674","2017-08-15",5.65
"2675","2017-08-16",5.7
"2676","2017-08-17",5.7
"2677","2017-08-18",5.8
"2678","2017-08-21",5.65
"2679","2017-08-22",5.75
"2680","2017-08-23",5.7
"2681","2017-08-24",5.65
"2682","2017-08-25",5.64
"2683","2017-08-28",5.55
"2684","2017-08-29",5.5
"2685","2017-08-30",5.65
"2686","2017-08-31",5.6
"2687","2017-09-01",5.7
"2688","2017-09-05",5.8
"2689","2017-09-06",5.7
"2690","2017-09-07",5.8
"2691","2017-09-08",5.8
"2692","2017-09-11",5.8
"2693","2017-09-12",5.78
"2694","2017-09-13",5.9
"2695","2017-09-14",6
"2696","2017-09-15",5.8
"2697","2017-09-18",5.85
"2698","2017-09-19",5.85
"2699","2017-09-20",5.85
"2700","2017-09-21",5.9
"2701","2017-09-22",5.9
"2702","2017-09-25",5.8
"2703","2017-09-26",5.8
"2704","2017-09-27",5.75
"2705","2017-09-28",5.8
"2706","2017-09-29",5.85
"2707","2017-10-02",6
"2708","2017-10-03",6
"2709","2017-10-04",6.1
"2710","2017-10-05",6.08
"2711","2017-10-06",5.9
"2712","2017-10-09",5.77
"2713","2017-10-10",5.75
"2714","2017-10-11",5.95
"2715","2017-10-12",5.85
"2716","2017-10-13",5.75
"2717","2017-10-16",5.8
"2718","2017-10-17",5.9
"2719","2017-10-18",5.8
"2720","2017-10-19",5.9
"2721","2017-10-20",5.85
"2722","2017-10-23",5.9
"2723","2017-10-24",5.9
"2724","2017-10-25",5.9
"2725","2017-10-26",5.87
"2726","2017-10-27",5.95
"2727","2017-10-30",6
"2728","2017-10-31",6.05
"2729","2017-11-01",6.1
"2730","2017-11-02",6.1
"2731","2017-11-03",6.06
"2732","2017-11-06",6.1
"2733","2017-11-07",5.9
"2734","2017-11-08",5.91
"2735","2017-11-09",5.9
"2736","2017-11-10",5.85
"2737","2017-11-13",5.9
"2738","2017-11-14",5.85
"2739","2017-11-15",5.95
"2740","2017-11-16",6
"2741","2017-11-17",5.95
"2742","2017-11-20",5.98
"2743","2017-11-21",5.85
"2744","2017-11-22",5.9
"2745","2017-11-24",5.95
"2746","2017-11-27",5.95
"2747","2017-11-28",6
"2748","2017-11-29",5.93
"2749","2017-11-30",5.96
"2750","2017-12-01",5.95
"2751","2017-12-04",5.98
"2752","2017-12-05",5.9
"2753","2017-12-06",5.91
"2754","2017-12-07",5.85
"2755","2017-12-08",5.8
"2756","2017-12-11",5.8
"2757","2017-12-12",5.8
"2758","2017-12-13",5.8
"2759","2017-12-14",5.8
"2760","2017-12-15",5.75
"2761","2017-12-18",5.85
"2762","2017-12-19",5.83
"2763","2017-12-20",5.85
"2764","2017-12-21",5.93
"2765","2017-12-22",5.98
"2766","2017-12-26",5.95
"2767","2017-12-27",5.98
"2768","2017-12-28",5.95
"2769","2017-12-29",5.95
"2770","2018-01-02",5.95
"2771","2018-01-03",5.85
"2772","2018-01-04",5.79
"2773","2018-01-05",5.79
"2774","2018-01-08",5.72
"2775","2018-01-09",5.77
"2776","2018-01-10",5.75
"2777","2018-01-11",5.88
"2778","2018-01-12",5.85
"2779","2018-01-16",5.9
"2780","2018-01-17",5.95
"2781","2018-01-18",6.1
"2782","2018-01-19",6.1
"2783","2018-01-22",6.05
"2784","2018-01-23",6.1
"2785","2018-01-24",6.05
"2786","2018-01-25",6.09
"2787","2018-01-26",6.04
"2788","2018-01-29",6.03
"2789","2018-01-30",6.03
"2790","2018-01-31",5.95
"2791","2018-02-01",5.85
"2792","2018-02-02",5.9
"2793","2018-02-05",5.78
"2794","2018-02-06",5.88
"2795","2018-02-07",6.02
"2796","2018-02-08",6.01
"2797","2018-02-09",6.1
"2798","2018-02-12",6.05
"2799","2018-02-13",6.08
"2800","2018-02-14",6.15
"2801","2018-02-15",6.11
"2802","2018-02-16",6.12
"2803","2018-02-20",6.12
"2804","2018-02-21",6.1
"2805","2018-02-22",6.13
"2806","2018-02-23",6.15
"2807","2018-02-26",6.15
"2808","2018-02-27",6.2
"2809","2018-02-28",6.25
"2810","2018-03-01",6.25
"2811","2018-03-02",6.25
"2812","2018-03-05",6.22
"2813","2018-03-06",6.25
"2814","2018-03-07",6.25
"2815","2018-03-08",6.28
"2816","2018-03-09",6.25
"2817","2018-03-12",6.35
"2818","2018-03-13",6.35
"2819","2018-03-14",6.39
"2820","2018-03-15",6.4
"2821","2018-03-16",6.4
"2822","2018-03-19",6.4
"2823","2018-03-20",6.5
"2824","2018-03-21",6.8
"2825","2018-03-22",6.95
"2826","2018-03-23",7.2
"2827","2018-03-26",6.95
"2828","2018-03-27",6.9
"2829","2018-03-28",6.91
"2830","2018-03-29",6.95
"2831","2018-04-02",7
"2832","2018-04-03",6.95
"2833","2018-04-04",7.1
"2834","2018-04-05",7.15
"2835","2018-04-06",7.35
"2836","2018-04-09",7.05
"2837","2018-04-10",6.95
"2838","2018-04-11",6.85
"2839","2018-04-12",7.05
"2840","2018-04-13",6.9
"2841","2018-04-16",7.1
"2842","2018-04-17",7.16
"2843","2018-04-18",7.3
"2844","2018-04-19",7.35
"2845","2018-04-20",7.3
"2846","2018-04-23",7.3
"2847","2018-04-24",7.25
"2848","2018-04-25",7.35
"2849","2018-04-26",7.35
"2850","2018-04-27",7.4
"2851","2018-04-30",7.5
"2852","2018-05-01",7.55
"2853","2018-05-02",7.59
"2854","2018-05-03",7.51
"2855","2018-05-04",7.55
"2856","2018-05-07",7.36
"2857","2018-05-08",6.96
"2858","2018-05-09",7.25
"2859","2018-05-10",7.1
"2860","2018-05-11",7.6
"2861","2018-05-14",7.5
"2862","2018-05-15",7.36
"2863","2018-05-16",7.05
"2864","2018-05-17",6.9
"2865","2018-05-18",7.2
"2866","2018-05-21",7.25
"2867","2018-05-22",7.4
"2868","2018-05-23",7.23
"2869","2018-05-24",7.3
"2870","2018-05-25",7.3
"2871","2018-05-29",7.23
"2872","2018-05-30",7.2
"2873","2018-05-31",7.28
