"","date","CTIC"
"2071","2015-03-25",19.1
"2072","2015-03-26",18
"2073","2015-03-27",18.1
"2074","2015-03-30",18.700001
"2075","2015-03-31",18.1
"2076","2015-04-01",18.299999
"2077","2015-04-02",19.1
"2078","2015-04-06",18.799999
"2079","2015-04-07",19.200001
"2080","2015-04-08",19.4
"2081","2015-04-09",19.1
"2082","2015-04-10",19.299999
"2083","2015-04-13",19.299999
"2084","2015-04-14",19.299999
"2085","2015-04-15",19.1
"2086","2015-04-16",19.1
"2087","2015-04-17",18.200001
"2088","2015-04-20",18.4
"2089","2015-04-21",18.4
"2090","2015-04-22",19.299999
"2091","2015-04-23",19.5
"2092","2015-04-24",19.6
"2093","2015-04-27",18.700001
"2094","2015-04-28",18.9
"2095","2015-04-29",18.5
"2096","2015-04-30",17.799999
"2097","2015-05-01",17.9
"2098","2015-05-04",18.4
"2099","2015-05-05",17.799999
"2100","2015-05-06",17.4
"2101","2015-05-07",17.6
"2102","2015-05-08",18.299999
"2103","2015-05-11",18
"2104","2015-05-12",17.6
"2105","2015-05-13",17.5
"2106","2015-05-14",17.6
"2107","2015-05-15",18
"2108","2015-05-18",17.799999
"2109","2015-05-19",17.299999
"2110","2015-05-20",17.6
"2111","2015-05-21",17.4
"2112","2015-05-22",17.1
"2113","2015-05-26",16.6
"2114","2015-05-27",17.5
"2115","2015-05-28",19
"2116","2015-05-29",19.4
"2117","2015-06-01",21.700001
"2118","2015-06-02",21.200001
"2119","2015-06-03",20.6
"2120","2015-06-04",20.9
"2121","2015-06-05",20.5
"2122","2015-06-08",20.4
"2123","2015-06-09",19.700001
"2124","2015-06-10",20.9
"2125","2015-06-11",20.9
"2126","2015-06-12",20.4
"2127","2015-06-15",21.299999
"2128","2015-06-16",20.9
"2129","2015-06-17",21.1
"2130","2015-06-18",22
"2131","2015-06-19",22.700001
"2132","2015-06-22",22.6
"2133","2015-06-23",22.4
"2134","2015-06-24",21.9
"2135","2015-06-25",21.299999
"2136","2015-06-26",20.700001
"2137","2015-06-29",19.299999
"2138","2015-06-30",19.5
"2139","2015-07-01",20.200001
"2140","2015-07-02",19.799999
"2141","2015-07-06",19.700001
"2142","2015-07-07",19.5
"2143","2015-07-08",18.6
"2144","2015-07-09",18.799999
"2145","2015-07-10",19.1
"2146","2015-07-13",19.5
"2147","2015-07-14",19.6
"2148","2015-07-15",19
"2149","2015-07-16",19.5
"2150","2015-07-17",19.5
"2151","2015-07-20",19
"2152","2015-07-21",19
"2153","2015-07-22",19.1
"2154","2015-07-23",19.200001
"2155","2015-07-24",18.799999
"2156","2015-07-27",18.6
"2157","2015-07-28",19.299999
"2158","2015-07-29",18.700001
"2159","2015-07-30",18.5
"2160","2015-07-31",18.5
"2161","2015-08-03",18.4
"2162","2015-08-04",18.200001
"2163","2015-08-05",17.9
"2164","2015-08-06",17.9
"2165","2015-08-07",17.700001
"2166","2015-08-10",18
"2167","2015-08-11",17.9
"2168","2015-08-12",17.9
"2169","2015-08-13",18
"2170","2015-08-14",17.799999
"2171","2015-08-17",18.299999
"2172","2015-08-18",18.299999
"2173","2015-08-19",17
"2174","2015-08-20",16.1
"2175","2015-08-21",16.799999
"2176","2015-08-24",16
"2177","2015-08-25",16
"2178","2015-08-26",15.1
"2179","2015-08-27",15.7
"2180","2015-08-28",16
"2181","2015-08-31",15.8
"2182","2015-09-01",15.3
"2183","2015-09-02",15.8
"2184","2015-09-03",15.5
"2185","2015-09-04",15.2
"2186","2015-09-08",15.8
"2187","2015-09-09",15.8
"2188","2015-09-10",16.1
"2189","2015-09-11",16.200001
"2190","2015-09-14",16
"2191","2015-09-15",15.6
"2192","2015-09-16",15.5
"2193","2015-09-17",16
"2194","2015-09-18",15.1
"2195","2015-09-21",14.8
"2196","2015-09-22",14.4
"2197","2015-09-23",15.7
"2198","2015-09-24",16.200001
"2199","2015-09-25",15.5
"2200","2015-09-28",14.6
"2201","2015-09-29",13.9
"2202","2015-09-30",14.6
"2203","2015-10-01",14.6
"2204","2015-10-02",15.1
"2205","2015-10-05",15.9
"2206","2015-10-06",15.6
"2207","2015-10-07",16.299999
"2208","2015-10-08",16.4
"2209","2015-10-09",16.299999
"2210","2015-10-12",16.4
"2211","2015-10-13",16.4
"2212","2015-10-14",16.200001
"2213","2015-10-15",17.4
"2214","2015-10-16",17.1
"2215","2015-10-19",16.6
"2216","2015-10-20",16.799999
"2217","2015-10-21",16
"2218","2015-10-22",16.6
"2219","2015-10-23",16.799999
"2220","2015-10-26",16.799999
"2221","2015-10-27",14.1
"2222","2015-10-28",14.3
"2223","2015-10-29",13.8
"2224","2015-10-30",13.3
"2225","2015-11-02",13.9
"2226","2015-11-03",14.1
"2227","2015-11-04",14.2
"2228","2015-11-05",13.7
"2229","2015-11-06",13.3
"2230","2015-11-09",13
"2231","2015-11-10",12.7
"2232","2015-11-11",12.5
"2233","2015-11-12",12
"2234","2015-11-13",11.9
"2235","2015-11-16",11.2
"2236","2015-11-17",11
"2237","2015-11-18",11.1
"2238","2015-11-19",11.1
"2239","2015-11-20",11
"2240","2015-11-23",12
"2241","2015-11-24",11.8
"2242","2015-11-25",12.5
"2243","2015-11-27",12
"2244","2015-11-30",12.3
"2245","2015-12-01",12.1
"2246","2015-12-02",11.7
"2247","2015-12-03",11.7
"2248","2015-12-04",10.5
"2249","2015-12-07",10.9
"2250","2015-12-08",10.6
"2251","2015-12-09",10.7
"2252","2015-12-10",10.9
"2253","2015-12-11",11
"2254","2015-12-14",11
"2255","2015-12-15",10.8
"2256","2015-12-16",11.7
"2257","2015-12-17",11.8
"2258","2015-12-18",11.9
"2259","2015-12-21",12.5
"2260","2015-12-22",12.6
"2261","2015-12-23",12.4
"2262","2015-12-24",12.9
"2263","2015-12-28",12.9
"2264","2015-12-29",12.7
"2265","2015-12-30",12.7
"2266","2015-12-31",12.3
"2267","2016-01-04",12.3
"2268","2016-01-05",12.7
"2269","2016-01-06",12.2
"2270","2016-01-07",12
"2271","2016-01-08",12
"2272","2016-01-11",11.9
"2273","2016-01-12",12.8
"2274","2016-01-13",11.8
"2275","2016-01-14",12
"2276","2016-01-15",11.9
"2277","2016-01-19",11.5
"2278","2016-01-20",11.4
"2279","2016-01-21",11.3
"2280","2016-01-22",11.6
"2281","2016-01-25",12.3
"2282","2016-01-26",12.6
"2283","2016-01-27",12
"2284","2016-01-28",11.9
"2285","2016-01-29",12.6
"2286","2016-02-01",12.5
"2287","2016-02-02",11.7
"2288","2016-02-03",11.8
"2289","2016-02-04",11.4
"2290","2016-02-05",11.2
"2291","2016-02-08",4.4
"2292","2016-02-09",5
"2293","2016-02-10",3
"2294","2016-02-11",3.2
"2295","2016-02-12",3.4
"2296","2016-02-16",4.2
"2297","2016-02-17",5
"2298","2016-02-18",6.1
"2299","2016-02-19",6.3
"2300","2016-02-22",6.9
"2301","2016-02-23",6.8
"2302","2016-02-24",6.7
"2303","2016-02-25",6.3
"2304","2016-02-26",6.3
"2305","2016-02-29",5.4
"2306","2016-03-01",5.6
"2307","2016-03-02",6.2
"2308","2016-03-03",6
"2309","2016-03-04",5.9
"2310","2016-03-07",6.1
"2311","2016-03-08",5.7
"2312","2016-03-09",5.5
"2313","2016-03-10",5.2
"2314","2016-03-11",5.3
"2315","2016-03-14",5.3
"2316","2016-03-15",5.6
"2317","2016-03-16",5.6
"2318","2016-03-17",5.5
"2319","2016-03-18",5.6
"2320","2016-03-21",5.5
"2321","2016-03-22",5.5
"2322","2016-03-23",5.2
"2323","2016-03-24",5.1
"2324","2016-03-28",5
"2325","2016-03-29",5.1
"2326","2016-03-30",5.2
"2327","2016-03-31",5.3
"2328","2016-04-01",5.3
"2329","2016-04-04",5.3
"2330","2016-04-05",5.1
"2331","2016-04-06",5.3
"2332","2016-04-07",4.9
"2333","2016-04-08",4.9
"2334","2016-04-11",5
"2335","2016-04-12",5
"2336","2016-04-13",5.2
"2337","2016-04-14",5.2
"2338","2016-04-15",5.4
"2339","2016-04-18",5.4
"2340","2016-04-19",5.4
"2341","2016-04-20",5.7
"2342","2016-04-21",5.6
"2343","2016-04-22",5.6
"2344","2016-04-25",5.2
"2345","2016-04-26",5.3
"2346","2016-04-27",5.2
"2347","2016-04-28",5.3
"2348","2016-04-29",5
"2349","2016-05-02",5.1
"2350","2016-05-03",4.7
"2351","2016-05-04",4.4
"2352","2016-05-05",4.5
"2353","2016-05-06",4.5
"2354","2016-05-09",4.4
"2355","2016-05-10",4.4
"2356","2016-05-11",4.2
"2357","2016-05-12",4.3
"2358","2016-05-13",4.5
"2359","2016-05-16",4.6
"2360","2016-05-17",4.4
"2361","2016-05-18",4.5
"2362","2016-05-19",4.4
"2363","2016-05-20",4.5
"2364","2016-05-23",4.5
"2365","2016-05-24",4.5
"2366","2016-05-25",4.6
"2367","2016-05-26",4.5
"2368","2016-05-27",4.6
"2369","2016-05-31",4.5
"2370","2016-06-01",4.3
"2371","2016-06-02",4.4
"2372","2016-06-03",4.3
"2373","2016-06-06",4.3
"2374","2016-06-07",4.4
"2375","2016-06-08",4.5
"2376","2016-06-09",4.4
"2377","2016-06-10",4.3
"2378","2016-06-13",4.1
"2379","2016-06-14",4.2
"2380","2016-06-15",4.2
"2381","2016-06-16",3.9
"2382","2016-06-17",4
"2383","2016-06-20",4.1
"2384","2016-06-21",4
"2385","2016-06-22",3.9
"2386","2016-06-23",4
"2387","2016-06-24",3.7
"2388","2016-06-27",3.1
"2389","2016-06-28",3.6
"2390","2016-06-29",3.7
"2391","2016-06-30",3.4
"2392","2016-07-01",3.6
"2393","2016-07-05",3.4
"2394","2016-07-06",3.4
"2395","2016-07-07",3.6
"2396","2016-07-08",3.5
"2397","2016-07-11",3.6
"2398","2016-07-12",3.8
"2399","2016-07-13",3.7
"2400","2016-07-14",3.7
"2401","2016-07-15",3.7
"2402","2016-07-18",3.7
"2403","2016-07-19",3.6
"2404","2016-07-20",3.6
"2405","2016-07-21",3.6
"2406","2016-07-22",3.6
"2407","2016-07-25",3.5
"2408","2016-07-26",3.2
"2409","2016-07-27",3.3
"2410","2016-07-28",3.3
"2411","2016-07-29",3.4
"2412","2016-08-01",3.4
"2413","2016-08-02",3.4
"2414","2016-08-03",3.6
"2415","2016-08-04",3.7
"2416","2016-08-05",3.6
"2417","2016-08-08",3.6
"2418","2016-08-09",3.6
"2419","2016-08-10",3.4
"2420","2016-08-11",3.4
"2421","2016-08-12",3.5
"2422","2016-08-15",3.5
"2423","2016-08-16",3.5
"2424","2016-08-17",3.5
"2425","2016-08-18",3.5
"2426","2016-08-19",3.5
"2427","2016-08-22",3.6
"2428","2016-08-23",3.5
"2429","2016-08-24",3.5
"2430","2016-08-25",3.5
"2431","2016-08-26",3.5
"2432","2016-08-29",4
"2433","2016-08-30",4
"2434","2016-08-31",3.9
"2435","2016-09-01",3.9
"2436","2016-09-02",3.9
"2437","2016-09-06",3.9
"2438","2016-09-07",3.9
"2439","2016-09-08",4.1
"2440","2016-09-09",4
"2441","2016-09-12",4
"2442","2016-09-13",3.8
"2443","2016-09-14",3.7
"2444","2016-09-15",3.7
"2445","2016-09-16",3.6
"2446","2016-09-19",3.6
"2447","2016-09-20",3.6
"2448","2016-09-21",3.7
"2449","2016-09-22",3.9
"2450","2016-09-23",3.9
"2451","2016-09-26",3.8
"2452","2016-09-27",3.8
"2453","2016-09-28",3.8
"2454","2016-09-29",3.7
"2455","2016-09-30",3.7
"2456","2016-10-03",3.9
"2457","2016-10-04",4
"2458","2016-10-05",4
"2459","2016-10-06",4
"2460","2016-10-07",3.9
"2461","2016-10-10",3.9
"2462","2016-10-11",3.9
"2463","2016-10-12",3.9
"2464","2016-10-13",3.8
"2465","2016-10-14",3.8
"2466","2016-10-17",3.8
"2467","2016-10-18",3.8
"2468","2016-10-19",3.9
"2469","2016-10-20",4.1
"2470","2016-10-21",4
"2471","2016-10-24",4.1
"2472","2016-10-25",4.1
"2473","2016-10-26",4.1
"2474","2016-10-27",4
"2475","2016-10-28",3.9
"2476","2016-10-31",3.8
"2477","2016-11-01",3.7
"2478","2016-11-02",3.7
"2479","2016-11-03",3.7
"2480","2016-11-04",3.7
"2481","2016-11-07",3.6
"2482","2016-11-08",3.7
"2483","2016-11-09",4.1
"2484","2016-11-10",3.9
"2485","2016-11-11",4
"2486","2016-11-14",4
"2487","2016-11-15",4
"2488","2016-11-16",3.9
"2489","2016-11-17",4
"2490","2016-11-18",4
"2491","2016-11-21",4
"2492","2016-11-22",4.1
"2493","2016-11-23",4.1
"2494","2016-11-25",4.1
"2495","2016-11-28",4.5
"2496","2016-11-29",4.2
"2497","2016-11-30",4.2
"2498","2016-12-01",4.4
"2499","2016-12-02",4.9
"2500","2016-12-05",4.9
"2501","2016-12-06",5.5
"2502","2016-12-07",5
"2503","2016-12-08",5
"2504","2016-12-09",5.1
"2505","2016-12-12",4.8
"2506","2016-12-13",4.9
"2507","2016-12-14",4.6
"2508","2016-12-15",4.6
"2509","2016-12-16",4.5
"2510","2016-12-19",4.4
"2511","2016-12-20",4.4
"2512","2016-12-21",4.2
"2513","2016-12-22",4.1
"2514","2016-12-23",4.2
"2515","2016-12-27",4.1
"2516","2016-12-28",4.1
"2517","2016-12-29",4
"2518","2016-12-30",4.1
"2519","2017-01-03",3.93
"2520","2017-01-04",3.97
"2521","2017-01-05",4.46
"2522","2017-01-06",4.8
"2523","2017-01-09",5.78
"2524","2017-01-10",5.52
"2525","2017-01-11",5.7
"2526","2017-01-12",5.4
"2527","2017-01-13",5.64
"2528","2017-01-17",5.45
"2529","2017-01-18",5.17
"2530","2017-01-19",5.07
"2531","2017-01-20",4.97
"2532","2017-01-23",5.01
"2533","2017-01-24",5.19
"2534","2017-01-25",5.06
"2535","2017-01-26",4.98
"2536","2017-01-27",4.87
"2537","2017-01-30",4.64
"2538","2017-01-31",4.75
"2539","2017-02-01",4.69
"2540","2017-02-02",4.63
"2541","2017-02-03",4.65
"2542","2017-02-06",4.57
"2543","2017-02-07",4.67
"2544","2017-02-08",4.62
"2545","2017-02-09",4.62
"2546","2017-02-10",4.62
"2547","2017-02-13",4.77
"2548","2017-02-14",4.9
"2549","2017-02-15",4.81
"2550","2017-02-16",4.74
"2551","2017-02-17",4.73
"2552","2017-02-21",4.46
"2553","2017-02-22",4.28
"2554","2017-02-23",4.25
"2555","2017-02-24",4.27
"2556","2017-02-27",4.44
"2557","2017-02-28",4.21
"2558","2017-03-01",4.33
"2559","2017-03-02",4.49
"2560","2017-03-03",4.45
"2561","2017-03-06",4.27
"2562","2017-03-07",4.25
"2563","2017-03-08",4.4
"2564","2017-03-09",4.32
"2565","2017-03-10",4.35
"2566","2017-03-13",4.49
"2567","2017-03-14",4.3
"2568","2017-03-15",4.32
"2569","2017-03-16",4.38
"2570","2017-03-17",4.2
"2571","2017-03-20",4.24
"2572","2017-03-21",4.18
"2573","2017-03-22",4.16
"2574","2017-03-23",4.29
"2575","2017-03-24",4.3
"2576","2017-03-27",4.37
"2577","2017-03-28",4.16
"2578","2017-03-29",4.23
"2579","2017-03-30",4.2
"2580","2017-03-31",4.2
"2581","2017-04-03",4.16
"2582","2017-04-04",4.1
"2583","2017-04-05",4.05
"2584","2017-04-06",4.2
"2585","2017-04-07",4.12
"2586","2017-04-10",4.11
"2587","2017-04-11",4.15
"2588","2017-04-12",4.06
"2589","2017-04-13",4.04
"2590","2017-04-17",4.04
"2591","2017-04-18",4.07
"2592","2017-04-19",3.99
"2593","2017-04-20",3.95
"2594","2017-04-21",3.91
"2595","2017-04-24",3.98
"2596","2017-04-25",4.26
"2597","2017-04-26",4.15
"2598","2017-04-27",4.13
"2599","2017-04-28",4.19
"2600","2017-05-01",4.23
"2601","2017-05-02",4.19
"2602","2017-05-03",4.18
"2603","2017-05-04",4.14
"2604","2017-05-05",4.11
"2605","2017-05-08",4.07
"2606","2017-05-09",4.11
"2607","2017-05-10",4.07
"2608","2017-05-11",4.12
"2609","2017-05-12",4.15
"2610","2017-05-15",4.27
"2611","2017-05-16",4.19
"2612","2017-05-17",4.13
"2613","2017-05-18",4.15
"2614","2017-05-19",4.22
"2615","2017-05-22",4.19
"2616","2017-05-23",4.15
"2617","2017-05-24",4.19
"2618","2017-05-25",4.17
"2619","2017-05-26",4.18
"2620","2017-05-30",4.03
"2621","2017-05-31",4.07
"2622","2017-06-01",4.06
"2623","2017-06-02",4.15
"2624","2017-06-05",4.07
"2625","2017-06-06",3.25
"2626","2017-06-07",3.35
"2627","2017-06-08",3.39
"2628","2017-06-09",3.29
"2629","2017-06-12",3.33
"2630","2017-06-13",3.38
"2631","2017-06-14",3.33
"2632","2017-06-15",3.41
"2633","2017-06-16",3.31
"2634","2017-06-19",3.39
"2635","2017-06-20",3.37
"2636","2017-06-21",3.37
"2637","2017-06-22",3.37
"2638","2017-06-23",3.43
"2639","2017-06-26",3.4
"2640","2017-06-27",3.4
"2641","2017-06-28",3.41
"2642","2017-06-29",3.44
"2643","2017-06-30",3.31
"2644","2017-07-03",3.38
"2645","2017-07-05",3.37
"2646","2017-07-06",3.36
"2647","2017-07-07",3.29
"2648","2017-07-10",3.3
"2649","2017-07-11",3.33
"2650","2017-07-12",3.35
"2651","2017-07-13",3.39
"2652","2017-07-14",3.55
"2653","2017-07-17",3.53
"2654","2017-07-18",3.53
"2655","2017-07-19",3.47
"2656","2017-07-20",3.53
"2657","2017-07-21",3.41
"2658","2017-07-24",3.43
"2659","2017-07-25",3.38
"2660","2017-07-26",3.42
"2661","2017-07-27",3.38
"2662","2017-07-28",3.43
"2663","2017-07-31",3.43
"2664","2017-08-01",3.43
"2665","2017-08-02",3.52
"2666","2017-08-03",3.43
"2667","2017-08-04",3.65
"2668","2017-08-07",3.54
"2669","2017-08-08",3.44
"2670","2017-08-09",3.38
"2671","2017-08-10",3.36
"2672","2017-08-11",3.36
"2673","2017-08-14",3.37
"2674","2017-08-15",3.24
"2675","2017-08-16",3.29
"2676","2017-08-17",3.12
"2677","2017-08-18",3.35
"2678","2017-08-21",3.29
"2679","2017-08-22",3.3
"2680","2017-08-23",3.31
"2681","2017-08-24",3.3
"2682","2017-08-25",3.37
"2683","2017-08-28",3.42
"2684","2017-08-29",3.32
"2685","2017-08-30",3.29
"2686","2017-08-31",3.25
"2687","2017-09-01",3.25
"2688","2017-09-05",3.2
"2689","2017-09-06",3.21
"2690","2017-09-07",3.22
"2691","2017-09-08",3.23
"2692","2017-09-11",3.24
"2693","2017-09-12",3.29
"2694","2017-09-13",3.29
"2695","2017-09-14",3.32
"2696","2017-09-15",3.32
"2697","2017-09-18",3.25
"2698","2017-09-19",3.17
"2699","2017-09-20",3.2
"2700","2017-09-21",3.28
"2701","2017-09-22",3.36
"2702","2017-09-25",3.22
"2703","2017-09-26",3.2
"2704","2017-09-27",3.2
"2705","2017-09-28",3.18
"2706","2017-09-29",3.19
"2707","2017-10-02",3.16
"2708","2017-10-03",3.17
"2709","2017-10-04",3.25
"2710","2017-10-05",3.3
"2711","2017-10-06",3.28
"2712","2017-10-09",3.3
"2713","2017-10-10",3.27
"2714","2017-10-11",3.23
"2715","2017-10-12",3.32
"2716","2017-10-13",3.31
"2717","2017-10-16",3.31
"2718","2017-10-17",3.34
"2719","2017-10-18",3.31
"2720","2017-10-19",3.29
"2721","2017-10-20",3.29
"2722","2017-10-23",3.2
"2723","2017-10-24",3.25
"2724","2017-10-25",3.21
"2725","2017-10-26",3.2
"2726","2017-10-27",3.16
"2727","2017-10-30",3.12
"2728","2017-10-31",3.05
"2729","2017-11-01",3.06
"2730","2017-11-02",3.04
"2731","2017-11-03",3.05
"2732","2017-11-06",3.02
"2733","2017-11-07",2.99
"2734","2017-11-08",2.97
"2735","2017-11-09",2.94
"2736","2017-11-10",2.95
"2737","2017-11-13",2.86
"2738","2017-11-14",2.84
"2739","2017-11-15",2.77
"2740","2017-11-16",2.79
"2741","2017-11-17",2.76
"2742","2017-11-20",2.82
"2743","2017-11-21",2.88
"2744","2017-11-22",2.9
"2745","2017-11-24",2.9
"2746","2017-11-27",2.9
"2747","2017-11-28",2.71
"2748","2017-11-29",2.66
"2749","2017-11-30",2.75
"2750","2017-12-01",2.79
"2751","2017-12-04",2.73
"2752","2017-12-05",2.74
"2753","2017-12-06",2.68
"2754","2017-12-07",2.64
"2755","2017-12-08",2.68
"2756","2017-12-11",2.63
"2757","2017-12-12",2.57
"2758","2017-12-13",2.53
"2759","2017-12-14",2.51
"2760","2017-12-15",2.51
"2761","2017-12-18",2.47
"2762","2017-12-19",2.53
"2763","2017-12-20",2.6
"2764","2017-12-21",2.71
"2765","2017-12-22",2.7
"2766","2017-12-26",2.69
"2767","2017-12-27",2.71
"2768","2017-12-28",2.67
"2769","2017-12-29",2.68
"2770","2018-01-02",2.7
"2771","2018-01-03",2.72
"2772","2018-01-04",2.75
"2773","2018-01-05",2.76
"2774","2018-01-08",3.06
"2775","2018-01-09",3.01
"2776","2018-01-10",3.05
"2777","2018-01-11",3.28
"2778","2018-01-12",3.41
"2779","2018-01-16",3.49
"2780","2018-01-17",3.41
"2781","2018-01-18",3.5
"2782","2018-01-19",3.5
"2783","2018-01-22",3.37
"2784","2018-01-23",3.23
"2785","2018-01-24",3.28
"2786","2018-01-25",3.36
"2787","2018-01-26",3.22
"2788","2018-01-29",3.1
"2789","2018-01-30",3.02
"2790","2018-01-31",2.86
"2791","2018-02-01",2.75
"2792","2018-02-02",2.83
"2793","2018-02-05",2.88
"2794","2018-02-06",2.82
"2795","2018-02-07",3.02
"2796","2018-02-08",3.01
"2797","2018-02-09",3.21
"2798","2018-02-12",3.32
"2799","2018-02-13",3.32
"2800","2018-02-14",3.54
"2801","2018-02-15",3.7
"2802","2018-02-16",3.73
"2803","2018-02-20",3.76
"2804","2018-02-21",3.71
"2805","2018-02-22",3.71
"2806","2018-02-23",3.8
"2807","2018-02-26",3.82
"2808","2018-02-27",3.89
"2809","2018-02-28",4.02
"2810","2018-03-01",4.01
"2811","2018-03-02",3.89
"2812","2018-03-05",4
"2813","2018-03-06",4.06
"2814","2018-03-07",4.02
"2815","2018-03-08",3.99
"2816","2018-03-09",4.01
"2817","2018-03-12",4.04
"2818","2018-03-13",4.04
"2819","2018-03-14",4.05
"2820","2018-03-15",4.05
"2821","2018-03-16",3.99
"2822","2018-03-19",3.94
"2823","2018-03-20",3.93
"2824","2018-03-21",3.96
"2825","2018-03-22",3.86
"2826","2018-03-23",3.86
"2827","2018-03-26",4.05
"2828","2018-03-27",4.06
"2829","2018-03-28",3.9
"2830","2018-03-29",3.9
"2831","2018-04-02",3.88
"2832","2018-04-03",3.87
"2833","2018-04-04",3.83
"2834","2018-04-05",3.89
"2835","2018-04-06",3.81
"2836","2018-04-09",3.89
"2837","2018-04-10",3.9
"2838","2018-04-11",3.89
"2839","2018-04-12",3.89
"2840","2018-04-13",3.89
"2841","2018-04-16",3.82
"2842","2018-04-17",3.85
"2843","2018-04-18",3.81
"2844","2018-04-19",3.88
"2845","2018-04-20",3.89
"2846","2018-04-23",3.9
"2847","2018-04-24",3.87
"2848","2018-04-25",3.9
"2849","2018-04-26",3.83
"2850","2018-04-27",3.88
"2851","2018-04-30",3.88
"2852","2018-05-01",3.93
"2853","2018-05-02",3.9
"2854","2018-05-03",3.9
"2855","2018-05-04",3.93
"2856","2018-05-07",4.01
"2857","2018-05-08",4.09
"2858","2018-05-09",4.1
"2859","2018-05-10",4.06
"2860","2018-05-11",4.14
"2861","2018-05-14",4.08
"2862","2018-05-15",4.16
"2863","2018-05-16",4.14
"2864","2018-05-17",4.61
"2865","2018-05-18",4.9
"2866","2018-05-21",4.78
"2867","2018-05-22",4.78
"2868","2018-05-23",4.79
"2869","2018-05-24",4.76
"2870","2018-05-25",4.83
"2871","2018-05-29",4.56
"2872","2018-05-30",4.54
"2873","2018-05-31",4.3
"2874","2018-06-01",4.43
"2875","2018-06-04",4.42
"2876","2018-06-05",4.53
"2877","2018-06-06",4.7
"2878","2018-06-07",4.63
"2879","2018-06-08",4.97
"2880","2018-06-11",4.91
"2881","2018-06-12",4.91
"2882","2018-06-13",4.91
"2883","2018-06-14",4.94
"2884","2018-06-15",5.1
"2885","2018-06-18",5.05
"2886","2018-06-19",5.12
"2887","2018-06-20",5.03
"2888","2018-06-21",4.9
"2889","2018-06-22",5.08
"2890","2018-06-25",5.18
"2891","2018-06-26",5.26
"2892","2018-06-27",5.25
"2893","2018-06-28",5.24
"2894","2018-06-29",4.98
"2895","2018-07-02",5.23
"2896","2018-07-03",5.24
"2897","2018-07-05",5.22
"2898","2018-07-06",5.2
"2899","2018-07-09",4.48
"2900","2018-07-10",4.66
"2901","2018-07-11",4.53
"2902","2018-07-12",4.29
"2903","2018-07-13",4.13
"2904","2018-07-16",3.98
"2905","2018-07-17",3.99
"2906","2018-07-18",2.26
"2907","2018-07-19",2.27
"2908","2018-07-20",2.35
"2909","2018-07-23",2.27
"2910","2018-07-24",2.24
"2911","2018-07-25",2.23
"2912","2018-07-26",2.25
"2913","2018-07-27",2.22
"2914","2018-07-30",2.24
"2915","2018-07-31",2.22
"2916","2018-08-01",2.25
"2917","2018-08-02",2.21
"2918","2018-08-03",2.27
"2919","2018-08-06",2.27
"2920","2018-08-07",2.23
"2921","2018-08-08",2.14
"2922","2018-08-09",2.08
"2923","2018-08-10",1.95
"2924","2018-08-13",1.96
"2925","2018-08-14",1.95
"2926","2018-08-15",1.91
"2927","2018-08-16",1.9
"2928","2018-08-17",1.83
"2929","2018-08-20",1.82
"2930","2018-08-21",1.84
"2931","2018-08-22",1.83
"2932","2018-08-23",1.75
"2933","2018-08-24",1.72
"2934","2018-08-27",1.83
"2935","2018-08-28",1.79
"2936","2018-08-29",1.86
"2937","2018-08-30",1.91
"2938","2018-08-31",1.88
"2939","2018-09-04",1.91
"2940","2018-09-05",1.88
"2941","2018-09-06",1.86
"2942","2018-09-07",1.85
"2943","2018-09-10",1.93
"2944","2018-09-11",1.92
"2945","2018-09-12",1.91
"2946","2018-09-13",1.91
"2947","2018-09-14",1.91
"2948","2018-09-17",1.86
"2949","2018-09-18",1.88
"2950","2018-09-19",1.91
"2951","2018-09-20",2.01
"2952","2018-09-21",1.99
"2953","2018-09-24",1.95
"2954","2018-09-25",2.16
"2955","2018-09-26",2.15
"2956","2018-09-27",2.15
"2957","2018-09-28",2.16
"2958","2018-10-01",2.1
"2959","2018-10-02",2.07
"2960","2018-10-03",2.19
"2961","2018-10-04",2.09
"2962","2018-10-05",2.06
"2963","2018-10-08",2.06
"2964","2018-10-09",2.05
"2965","2018-10-10",1.95
"2966","2018-10-11",1.97
"2967","2018-10-12",1.94
"2968","2018-10-15",1.95
"2969","2018-10-16",1.98
"2970","2018-10-17",1.95
"2971","2018-10-18",1.99
"2972","2018-10-19",1.93
"2973","2018-10-22",1.91
"2974","2018-10-23",1.88
"2975","2018-10-24",1.82
"2976","2018-10-25",1.82
"2977","2018-10-26",1.77
"2978","2018-10-29",1.68
"2979","2018-10-30",1.71
"2980","2018-10-31",1.72
"2981","2018-11-01",1.77
"2982","2018-11-02",1.8
"2983","2018-11-05",1.7
"2984","2018-11-06",1.7
"2985","2018-11-07",1.73
"2986","2018-11-08",1.79
"2987","2018-11-09",1.71
"2988","2018-11-12",1.68
"2989","2018-11-13",1.68
"2990","2018-11-14",1.68
"2991","2018-11-15",1.71
"2992","2018-11-16",1.69
"2993","2018-11-19",1.65
"2994","2018-11-20",1.56
"2995","2018-11-21",1.67
"2996","2018-11-23",1.7
"2997","2018-11-26",1.69
"2998","2018-11-27",1.68
"2999","2018-11-28",1.71
"3000","2018-11-29",1.72
"3001","2018-11-30",1.68
"3002","2018-12-03",1.71
"3003","2018-12-04",1.62
"3004","2018-12-06",1.6
"3005","2018-12-07",1.51
"3006","2018-12-10",1.48
"3007","2018-12-11",1.5
