"","date","STAG"
"1886","2018-10-11",25.440001
"1887","2018-10-12",25.41
"1888","2018-10-15",25.620001
"1889","2018-10-16",26.209999
"1890","2018-10-17",26.309999
"1891","2018-10-18",26.07
"1892","2018-10-19",26.25
"1893","2018-10-22",25.959999
"1894","2018-10-23",26.17
"1895","2018-10-24",26.450001
"1896","2018-10-25",26.9
"1897","2018-10-26",26.370001
"1898","2018-10-29",26.74
"1899","2018-10-30",26.790001
"1900","2018-10-31",26.459999
"1901","2018-11-01",26.32
"1902","2018-11-02",25.9
"1903","2018-11-05",26.09
"1904","2018-11-06",26.23
"1905","2018-11-07",26.49
"1906","2018-11-08",26.549999
"1907","2018-11-09",26.41
"1908","2018-11-12",26.42
"1909","2018-11-13",26.01
"1910","2018-11-14",26.190001
"1911","2018-11-15",26.129999
"1912","2018-11-16",26.4
"1913","2018-11-19",26.51
"1914","2018-11-20",26.469999
"1915","2018-11-21",26.809999
"1916","2018-11-23",26.700001
"1917","2018-11-26",26.440001
"1918","2018-11-27",26.719999
"1919","2018-11-28",26.940001
"1920","2018-11-29",26.58
"1921","2018-11-30",26.790001
"1922","2018-12-03",26.68
"1923","2018-12-04",26.27
"1924","2018-12-06",27.030001
"1925","2018-12-07",26.75
"1926","2018-12-10",26.629999
"1927","2018-12-11",26.709999
"1928","2018-12-12",26.27
"1929","2018-12-13",26.219999
"1930","2018-12-14",25.93
"1931","2018-12-17",25.280001
"1932","2018-12-18",25.639999
"1933","2018-12-19",25.469999
"1934","2018-12-20",24.809999
"1935","2018-12-21",24.34
"1936","2018-12-24",23.27
"1937","2018-12-26",24.23
"1938","2018-12-27",24.52
"1939","2018-12-28",24.67
"1940","2018-12-31",24.879999
"1941","2019-01-02",24.23
"1942","2019-01-03",24.09
"1943","2019-01-04",24.33
"1944","2019-01-07",24.85
"1945","2019-01-08",25.58
"1946","2019-01-09",25.559999
"1947","2019-01-10",26.1
"1948","2019-01-11",26.33
"1949","2019-01-14",26.01
"1950","2019-01-15",26.23
"1951","2019-01-16",26.77
"1952","2019-01-17",26.940001
"1953","2019-01-18",26.99
"1954","2019-01-22",27.02
"1955","2019-01-23",26.719999
"1956","2019-01-24",26.610001
"1957","2019-01-25",27.120001
"1958","2019-01-28",27.370001
"1959","2019-01-29",27.540001
"1960","2019-01-30",27.469999
"1961","2019-01-31",27.57
"1962","2019-02-01",27.440001
"1963","2019-02-04",27.809999
"1964","2019-02-05",27.879999
"1965","2019-02-06",27.77
"1966","2019-02-07",28.110001
"1967","2019-02-08",28.200001
"1968","2019-02-11",28.440001
"1969","2019-02-12",28.360001
"1970","2019-02-13",28.15
"1971","2019-02-14",28.41
"1972","2019-02-15",28.74
"1973","2019-02-19",28.84
"1974","2019-02-20",28.360001
"1975","2019-02-21",28.43
"1976","2019-02-22",28.290001
"1977","2019-02-25",28.09
"1978","2019-02-26",28.049999
"1979","2019-02-27",27.68
"1980","2019-02-28",27.68
"1981","2019-03-01",27.610001
"1982","2019-03-04",27.67
"1983","2019-03-05",27.76
"1984","2019-03-06",27.559999
"1985","2019-03-07",27.629999
"1986","2019-03-08",27.83
"1987","2019-03-11",28.24
"1988","2019-03-12",28.280001
"1989","2019-03-13",28.360001
"1990","2019-03-14",28.440001
"1991","2019-03-15",28.52
"1992","2019-03-18",28.57
"1993","2019-03-19",28.469999
"1994","2019-03-20",28.530001
"1995","2019-03-21",28.93
"1996","2019-03-22",28.799999
"1997","2019-03-25",28.879999
"1998","2019-03-26",29.34
"1999","2019-03-27",29.360001
"2000","2019-03-28",29.629999
"2001","2019-03-29",29.65
"2002","2019-04-01",29.700001
"2003","2019-04-02",29.549999
"2004","2019-04-03",29.639999
"2005","2019-04-04",29.52
"2006","2019-04-05",29.49
"2007","2019-04-08",29.33
"2008","2019-04-09",29.18
"2009","2019-04-10",29.610001
"2010","2019-04-11",29.440001
"2011","2019-04-12",29.49
"2012","2019-04-15",29.280001
"2013","2019-04-16",28.76
"2014","2019-04-17",28.35
"2015","2019-04-18",28.84
"2016","2019-04-22",28.469999
"2017","2019-04-23",28.92
"2018","2019-04-24",29.01
"2019","2019-04-25",28.959999
"2020","2019-04-26",29.129999
"2021","2019-04-29",28.639999
"2022","2019-04-30",28.780001
"2023","2019-05-01",29.450001
"2024","2019-05-02",29.200001
"2025","2019-05-03",29.65
"2026","2019-05-06",29.559999
"2027","2019-05-07",28.950001
"2028","2019-05-08",28.91
"2029","2019-05-09",29.17
"2030","2019-05-10",29.51
"2031","2019-05-13",29.290001
"2032","2019-05-14",29.299999
"2033","2019-05-15",29.459999
"2034","2019-05-16",29.59
"2035","2019-05-17",29.610001
"2036","2019-05-20",29.24
"2037","2019-05-21",29.51
"2038","2019-05-22",29.75
"2039","2019-05-23",29.66
"2040","2019-05-24",29.709999
"2041","2019-05-28",29.540001
"2042","2019-05-29",29.08
"2043","2019-05-30",29.15
"2044","2019-05-31",29.18
"2045","2019-06-03",29.52
"2046","2019-06-04",29.309999
"2047","2019-06-05",30.370001
"2048","2019-06-06",30.52
"2049","2019-06-07",30.639999
"2050","2019-06-10",30.66
"2051","2019-06-11",30.690001
"2052","2019-06-12",30.889999
"2053","2019-06-13",31.09
"2054","2019-06-14",31.129999
"2055","2019-06-17",31.27
"2056","2019-06-18",31.25
"2057","2019-06-19",31.379999
"2058","2019-06-20",31.559999
"2059","2019-06-21",31.24
"2060","2019-06-24",30.959999
"2061","2019-06-25",30.469999
"2062","2019-06-26",29.75
"2063","2019-06-27",30.190001
"2064","2019-06-28",30.24
"2065","2019-07-01",30.139999
"2066","2019-07-02",30.549999
"2067","2019-07-03",30.73
"2068","2019-07-05",30.610001
"2069","2019-07-08",30.6
"2070","2019-07-09",30.98
"2071","2019-07-10",31.059999
"2072","2019-07-11",30.59
"2073","2019-07-12",30.690001
"2074","2019-07-15",30.85
"2075","2019-07-16",30.75
"2076","2019-07-17",30.6
"2077","2019-07-18",30.67
"2078","2019-07-19",29.98
"2079","2019-07-22",29.950001
"2080","2019-07-23",30.280001
"2081","2019-07-24",30.309999
"2082","2019-07-25",30.01
"2083","2019-07-26",30.309999
"2084","2019-07-29",30.33
"2085","2019-07-30",30.33
"2086","2019-07-31",29.719999
"2087","2019-08-01",29.4
"2088","2019-08-02",29.08
"2089","2019-08-05",28.620001
"2090","2019-08-06",28.74
"2091","2019-08-07",29.120001
"2092","2019-08-08",29.690001
"2093","2019-08-09",29.57
"2094","2019-08-12",29.15
"2095","2019-08-13",29.33
"2096","2019-08-14",28.82
"2097","2019-08-15",29.08
"2098","2019-08-16",29.450001
"2099","2019-08-19",29.49
"2100","2019-08-20",29.129999
"2101","2019-08-21",29.1
"2102","2019-08-22",29.120001
"2103","2019-08-23",28.049999
"2104","2019-08-26",28.48
"2105","2019-08-27",28.32
"2106","2019-08-28",28.68
"2107","2019-08-29",29.16
"2108","2019-08-30",29.08
"2109","2019-09-03",29.17
"2110","2019-09-04",29.32
"2111","2019-09-05",29.07
"2112","2019-09-06",29.09
"2113","2019-09-09",28.889999
"2114","2019-09-10",29.01
"2115","2019-09-11",29.620001
"2116","2019-09-12",29.5
"2117","2019-09-13",29.690001
"2118","2019-09-16",29.77
"2119","2019-09-17",29.74
"2120","2019-09-18",29.75
"2121","2019-09-19",30.02
"2122","2019-09-20",29.959999
"2123","2019-09-23",30.200001
"2124","2019-09-24",29.700001
"2125","2019-09-25",29.26
"2126","2019-09-26",29.879999
"2127","2019-09-27",29.35
"2128","2019-09-30",29.48
"2129","2019-10-01",29.459999
"2130","2019-10-02",29.58
"2131","2019-10-03",29.780001
"2132","2019-10-04",30.209999
"2133","2019-10-07",30.1
"2134","2019-10-08",30.139999
"2135","2019-10-09",30.15
"2136","2019-10-10",30.110001
"2137","2019-10-11",30.24
"2138","2019-10-14",30.200001
"2139","2019-10-15",30.200001
"2140","2019-10-16",30.290001
"2141","2019-10-17",30.379999
"2142","2019-10-18",30.620001
"2143","2019-10-21",30.83
"2144","2019-10-22",30.75
"2145","2019-10-23",30.84
"2146","2019-10-24",30.870001
"2147","2019-10-25",30.65
"2148","2019-10-28",30.92
"2149","2019-10-29",30.959999
"2150","2019-10-30",31
"2151","2019-10-31",31.040001
"2152","2019-11-01",30.889999
"2153","2019-11-04",30.860001
"2154","2019-11-05",30.07
"2155","2019-11-06",30.190001
"2156","2019-11-07",30
"2157","2019-11-08",30.02
"2158","2019-11-11",30.139999
"2159","2019-11-12",30.27
"2160","2019-11-13",30.629999
"2161","2019-11-14",30.82
"2162","2019-11-15",30.99
"2163","2019-11-18",31.08
"2164","2019-11-19",31.290001
"2165","2019-11-20",31.07
"2166","2019-11-21",30.469999
"2167","2019-11-22",30.43
"2168","2019-11-25",30.83
"2169","2019-11-26",30.93
"2170","2019-11-27",31.219999
"2171","2019-11-29",30.99
"2172","2019-12-02",30.82
"2173","2019-12-03",30.950001
"2174","2019-12-04",30.809999
"2175","2019-12-05",30.82
"2176","2019-12-06",30.9
"2177","2019-12-09",30.959999
"2178","2019-12-10",31.309999
"2179","2019-12-11",30.85
"2180","2019-12-12",30.389999
"2181","2019-12-13",30.33
"2182","2019-12-16",30.540001
"2183","2019-12-17",30.35
"2184","2019-12-18",30.709999
"2185","2019-12-19",31.200001
"2186","2019-12-20",31.4
"2187","2019-12-23",30.950001
"2188","2019-12-24",30.950001
"2189","2019-12-26",31.059999
"2190","2019-12-27",31.32
"2191","2019-12-30",31.16
"2192","2019-12-31",31.57
"2193","2020-01-02",31.219999
"2194","2020-01-03",31.620001
"2195","2020-01-06",31.6
"2196","2020-01-07",31.43
"2197","2020-01-08",31.49
"2198","2020-01-09",31.5
"2199","2020-01-10",31.719999
"2200","2020-01-13",32.02
"2201","2020-01-14",31.5
"2202","2020-01-15",32.02
"2203","2020-01-16",32.330002
"2204","2020-01-17",32.459999
"2205","2020-01-21",32.959999
"2206","2020-01-22",32.619999
"2207","2020-01-23",32.939999
"2208","2020-01-24",32.93
"2209","2020-01-27",32.759998
"2210","2020-01-28",32.880001
"2211","2020-01-29",32.860001
"2212","2020-01-30",32.599998
"2213","2020-01-31",32.240002
"2214","2020-02-03",32.299999
"2215","2020-02-04",32.470001
"2216","2020-02-05",32.43
"2217","2020-02-06",32.580002
"2218","2020-02-07",32.5
"2219","2020-02-10",32.939999
"2220","2020-02-11",33.07
"2221","2020-02-12",33.470001
"2222","2020-02-13",32.639999
"2223","2020-02-14",32.889999
"2224","2020-02-18",32.689999
"2225","2020-02-19",32.189999
"2226","2020-02-20",32.509998
"2227","2020-02-21",32.59
"2228","2020-02-24",32.259998
"2229","2020-02-25",31.200001
"2230","2020-02-26",31.15
"2231","2020-02-27",28.860001
"2232","2020-02-28",27.98
"2233","2020-03-02",28.799999
"2234","2020-03-03",28.809999
"2235","2020-03-04",29.690001
"2236","2020-03-05",29.07
"2237","2020-03-06",28.83
"2238","2020-03-09",25.620001
"2239","2020-03-10",26.57
"2240","2020-03-11",24.469999
"2241","2020-03-12",20.860001
"2242","2020-03-13",24.190001
"2243","2020-03-16",19.120001
"2244","2020-03-17",20.5
"2245","2020-03-18",20.219999
"2246","2020-03-19",21.709999
"2247","2020-03-20",21.6
"2248","2020-03-23",18.309999
"2249","2020-03-24",20.049999
"2250","2020-03-25",20.709999
"2251","2020-03-26",21.959999
"2252","2020-03-27",22.66
"2253","2020-03-30",22.84
"2254","2020-03-31",22.52
"2255","2020-04-01",21.639999
"2256","2020-04-02",22.030001
"2257","2020-04-03",21.440001
"2258","2020-04-06",23.780001
"2259","2020-04-07",24.07
"2260","2020-04-08",24.77
"2261","2020-04-09",27.26
"2262","2020-04-13",26.16
"2263","2020-04-14",27
"2264","2020-04-15",26
"2265","2020-04-16",25.559999
"2266","2020-04-17",26.08
"2267","2020-04-20",25.290001
"2268","2020-04-21",24.709999
"2269","2020-04-22",24.98
"2270","2020-04-23",24.790001
"2271","2020-04-24",25.23
"2272","2020-04-27",26.030001
"2273","2020-04-28",26.65
"2274","2020-04-29",26.98
"2275","2020-04-30",26.25
"2276","2020-05-01",25.299999
"2277","2020-05-04",24.83
"2278","2020-05-05",25.209999
"2279","2020-05-06",24.98
"2280","2020-05-07",25.4
"2281","2020-05-08",25.809999
"2282","2020-05-11",25.709999
"2283","2020-05-12",24.120001
"2284","2020-05-13",23.23
"2285","2020-05-14",23.23
"2286","2020-05-15",23.16
"2287","2020-05-18",24.790001
"2288","2020-05-19",24.360001
"2289","2020-05-20",25.1
"2290","2020-05-21",25.23
"2291","2020-05-22",25.360001
"2292","2020-05-26",26.700001
"2293","2020-05-27",27.360001
"2294","2020-05-28",26.98
"2295","2020-05-29",26.9
"2296","2020-06-01",27.040001
"2297","2020-06-02",27.33
"2298","2020-06-03",27.75
"2299","2020-06-04",27.49
"2300","2020-06-05",28.290001
"2301","2020-06-08",29.040001
"2302","2020-06-09",28.67
"2303","2020-06-10",28.23
"2304","2020-06-11",26.57
"2305","2020-06-12",27.67
"2306","2020-06-15",29.17
"2307","2020-06-16",30.1
"2308","2020-06-17",29.9
"2309","2020-06-18",29.92
"2310","2020-06-19",29.1
"2311","2020-06-22",29.27
"2312","2020-06-23",28.92
"2313","2020-06-24",28.27
"2314","2020-06-25",28.690001
"2315","2020-06-26",28.129999
"2316","2020-06-29",28.98
"2317","2020-06-30",29.32
"2318","2020-07-01",30.059999
"2319","2020-07-02",29.9
"2320","2020-07-06",29.809999
"2321","2020-07-07",28.950001
"2322","2020-07-08",29.219999
"2323","2020-07-09",28.84
"2324","2020-07-10",29.309999
"2325","2020-07-13",29.77
"2326","2020-07-14",29.92
"2327","2020-07-15",30.290001
"2328","2020-07-16",29.66
"2329","2020-07-17",30.190001
"2330","2020-07-20",29.91
"2331","2020-07-21",30.190001
"2332","2020-07-22",30.889999
"2333","2020-07-23",30.969999
"2334","2020-07-24",30.99
"2335","2020-07-27",31.51
"2336","2020-07-28",31.84
"2337","2020-07-29",32.77
"2338","2020-07-30",32.799999
"2339","2020-07-31",32.599998
"2340","2020-08-03",32.57
"2341","2020-08-04",32.84
"2342","2020-08-05",33.169998
"2343","2020-08-06",33.27
"2344","2020-08-07",33.759998
"2345","2020-08-10",33.619999
"2346","2020-08-11",32.68
"2347","2020-08-12",33.16
"2348","2020-08-13",32.959999
"2349","2020-08-14",32.599998
"2350","2020-08-17",33.029999
"2351","2020-08-18",32.689999
"2352","2020-08-19",32.110001
"2353","2020-08-20",32.220001
"2354","2020-08-21",32.630001
"2355","2020-08-24",32.32
"2356","2020-08-25",32.490002
"2357","2020-08-26",32.59
"2358","2020-08-27",32.869999
"2359","2020-08-28",32.529999
"2360","2020-08-31",32.299999
"2361","2020-09-01",32.630001
"2362","2020-09-02",32.950001
"2363","2020-09-03",32.48
"2364","2020-09-04",32.310001
"2365","2020-09-08",31.92
"2366","2020-09-09",32.439999
"2367","2020-09-10",31.82
"2368","2020-09-11",31.34
"2369","2020-09-14",32.150002
"2370","2020-09-15",32.040001
"2371","2020-09-16",32.200001
"2372","2020-09-17",31.780001
"2373","2020-09-18",31.639999
"2374","2020-09-21",30.52
"2375","2020-09-22",31.049999
"2376","2020-09-23",29.67
"2377","2020-09-24",29.59
"2378","2020-09-25",30.059999
"2379","2020-09-28",30.98
"2380","2020-09-29",30.59
"2381","2020-09-30",30.49
"2382","2020-10-01",31.09
"2383","2020-10-02",31.4
"2384","2020-10-05",31.940001
"2385","2020-10-06",31.709999
"2386","2020-10-07",32.360001
"2387","2020-10-08",32.98
"2388","2020-10-09",32.599998
"2389","2020-10-12",33.419998
"2390","2020-10-13",32.98
"2391","2020-10-14",32.470001
"2392","2020-10-15",33
"2393","2020-10-16",32.650002
"2394","2020-10-19",31.82
"2395","2020-10-20",32.330002
"2396","2020-10-21",32.549999
"2397","2020-10-22",32.720001
"2398","2020-10-23",32.740002
"2399","2020-10-26",32.330002
"2400","2020-10-27",31.969999
"2401","2020-10-28",31.049999
"2402","2020-10-29",31.5
"2403","2020-10-30",31.120001
"2404","2020-11-02",31.68
"2405","2020-11-03",32.32
"2406","2020-11-04",32.16
"2407","2020-11-05",32.279999
"2408","2020-11-06",31.82
"2409","2020-11-09",30.5
"2410","2020-11-10",31.709999
"2411","2020-11-11",31.639999
"2412","2020-11-12",31.1
"2413","2020-11-13",31.219999
"2414","2020-11-16",31.27
"2415","2020-11-17",30.32
"2416","2020-11-18",30.15
"2417","2020-11-19",29.92
"2418","2020-11-20",29.870001
"2419","2020-11-23",29.879999
"2420","2020-11-24",30.1
"2421","2020-11-25",30.299999
"2422","2020-11-27",30.07
