"","date","MBOT"
"1935","2014-09-09",2349
"1936","2014-09-10",2381.399902
"1937","2014-09-11",2413.800049
"1938","2014-09-12",2365.199951
"1939","2014-09-15",2300.399902
"1940","2014-09-16",2235.600098
"1941","2014-09-17",2251.800049
"1942","2014-09-18",2300.399902
"1943","2014-09-19",2106
"1944","2014-09-22",2122.199951
"1945","2014-09-23",2089.800049
"1946","2014-09-24",2106
"1947","2014-09-25",2057.399902
"1948","2014-09-26",2041.199951
"1949","2014-09-29",2089.800049
"1950","2014-09-30",2041.199951
"1951","2014-10-01",1976.400024
"1952","2014-10-02",2073.600098
"1953","2014-10-03",2089.800049
"1954","2014-10-06",2041.199951
"1955","2014-10-07",1976.400024
"1956","2014-10-08",1992.599976
"1957","2014-10-09",1944
"1958","2014-10-10",1879.199951
"1959","2014-10-13",1846.800049
"1960","2014-10-14",1798.199951
"1961","2014-10-15",1749.599976
"1962","2014-10-16",1927.800049
"1963","2014-10-17",1960.199951
"1964","2014-10-20",1895.400024
"1965","2014-10-21",1927.800049
"1966","2014-10-22",1879.199951
"1967","2014-10-23",1879.199951
"1968","2014-10-24",1911.599976
"1969","2014-10-27",1911.599976
"1970","2014-10-28",1944
"1971","2014-10-29",1944
"1972","2014-10-30",1976.400024
"1973","2014-10-31",1927.800049
"1974","2014-11-03",1976.400024
"1975","2014-11-04",1927.800049
"1976","2014-11-05",1944
"1977","2014-11-06",1927.800049
"1978","2014-11-07",1879.199951
"1979","2014-11-10",1782
"1980","2014-11-11",1879.199951
"1981","2014-11-12",1944
"1982","2014-11-13",2041.199951
"1983","2014-11-14",1992.599976
"1984","2014-11-17",2057.399902
"1985","2014-11-18",2025
"1986","2014-11-19",1976.400024
"1987","2014-11-20",1911.599976
"1988","2014-11-21",1879.199951
"1989","2014-11-24",1879.199951
"1990","2014-11-25",1846.800049
"1991","2014-11-26",1830.599976
"1992","2014-11-28",1830.599976
"1993","2014-12-01",1830.599976
"1994","2014-12-02",1814.400024
"1995","2014-12-03",1814.400024
"1996","2014-12-04",1782
"1997","2014-12-05",1749.599976
"1998","2014-12-08",1733.400024
"1999","2014-12-09",1684.800049
"2000","2014-12-10",1684.800049
"2001","2014-12-11",1668.599976
"2002","2014-12-12",1652.400024
"2003","2014-12-15",1474.199951
"2004","2014-12-16",1377
"2005","2014-12-17",1425.599976
"2006","2014-12-18",1603.800049
"2007","2014-12-19",1555.199951
"2008","2014-12-22",1490.400024
"2009","2014-12-23",1409.400024
"2010","2014-12-24",1458
"2011","2014-12-26",1522.800049
"2012","2014-12-29",1539
"2013","2014-12-30",1458
"2014","2014-12-31",1522.800049
"2015","2015-01-02",1668.599976
"2016","2015-01-05",1652.400024
"2017","2015-01-06",1717.199951
"2018","2015-01-07",1733.400024
"2019","2015-01-08",1846.800049
"2020","2015-01-09",1749.599976
"2021","2015-01-12",1798.199951
"2022","2015-01-13",1782
"2023","2015-01-14",1782
"2024","2015-01-15",1717.199951
"2025","2015-01-16",1701
"2026","2015-01-20",1652.400024
"2027","2015-01-21",1668.599976
"2028","2015-01-22",1684.800049
"2029","2015-01-23",1701
"2030","2015-01-26",1814.400024
"2031","2015-01-27",1733.400024
"2032","2015-01-28",1733.400024
"2033","2015-01-29",1765.800049
"2034","2015-01-30",1846.800049
"2035","2015-02-02",1846.800049
"2036","2015-02-03",1798.199951
"2037","2015-02-04",1765.800049
"2038","2015-02-05",1814.400024
"2039","2015-02-06",1863
"2040","2015-02-09",1846.800049
"2041","2015-02-10",1814.400024
"2042","2015-02-11",1782
"2043","2015-02-12",1782
"2044","2015-02-13",1765.800049
"2045","2015-02-17",1765.800049
"2046","2015-02-18",1765.800049
"2047","2015-02-19",1765.800049
"2048","2015-02-20",1765.800049
"2049","2015-02-23",1733.400024
"2050","2015-02-24",1717.199951
"2051","2015-02-25",1765.800049
"2052","2015-02-26",1765.800049
"2053","2015-02-27",1814.400024
"2054","2015-03-02",1798.199951
"2055","2015-03-03",2235.600098
"2056","2015-03-04",2008.800049
"2057","2015-03-05",2089.800049
"2058","2015-03-06",1992.599976
"2059","2015-03-09",1976.400024
"2060","2015-03-10",1944
"2061","2015-03-11",1911.599976
"2062","2015-03-12",2008.800049
"2063","2015-03-13",2008.800049
"2064","2015-03-16",2008.800049
"2065","2015-03-17",1782
"2066","2015-03-18",1701
"2067","2015-03-19",1717.199951
"2068","2015-03-20",1668.599976
"2069","2015-03-23",1652.400024
"2070","2015-03-24",1668.599976
"2071","2015-03-25",1587.599976
"2072","2015-03-26",1587.599976
"2073","2015-03-27",1603.800049
"2074","2015-03-30",1668.599976
"2075","2015-03-31",1652.400024
"2076","2015-04-01",1603.800049
"2077","2015-04-02",1620
"2078","2015-04-06",1555.199951
"2079","2015-04-07",1571.400024
"2080","2015-04-08",1587.599976
"2081","2015-04-09",1636.199951
"2082","2015-04-10",1620
"2083","2015-04-13",1620
"2084","2015-04-14",1571.400024
"2085","2015-04-15",1571.400024
"2086","2015-04-16",1522.800049
"2087","2015-04-17",1474.199951
"2088","2015-04-20",1441.800049
"2089","2015-04-21",1425.599976
"2090","2015-04-22",1328.400024
"2091","2015-04-23",1328.400024
"2092","2015-04-24",988.200012
"2093","2015-04-27",972
"2094","2015-04-28",1004.400024
"2095","2015-04-29",1004.400024
"2096","2015-04-30",988.200012
"2097","2015-05-01",988.200012
"2098","2015-05-04",988.200012
"2099","2015-05-05",955.799988
"2100","2015-05-06",972
"2101","2015-05-07",1036.800049
"2102","2015-05-08",1004.400024
"2103","2015-05-11",1020.599976
"2104","2015-05-12",1020.599976
"2105","2015-05-13",1004.400024
"2106","2015-05-14",988.200012
"2107","2015-05-15",1004.400024
"2108","2015-05-18",972
"2109","2015-05-19",972
"2110","2015-05-20",988.200012
"2111","2015-05-21",988.200012
"2112","2015-05-22",1101.599976
"2113","2015-05-26",1101.599976
"2114","2015-05-27",1053
"2115","2015-05-28",1134
"2116","2015-05-29",1101.599976
"2117","2015-06-01",1069.199951
"2118","2015-06-02",1117.800049
"2119","2015-06-03",1166.400024
"2120","2015-06-04",1166.400024
"2121","2015-06-05",1198.800049
"2122","2015-06-08",1182.599976
"2123","2015-06-09",1150.199951
"2124","2015-06-10",1166.400024
"2125","2015-06-11",1150.199951
"2126","2015-06-12",1134
"2127","2015-06-15",1134
"2128","2015-06-16",1101.599976
"2129","2015-06-17",1101.599976
"2130","2015-06-18",1101.599976
"2131","2015-06-19",1134
"2132","2015-06-22",1150.199951
"2133","2015-06-23",1166.400024
"2134","2015-06-24",1134
"2135","2015-06-25",1134
"2136","2015-06-26",955.799988
"2137","2015-06-29",810
"2138","2015-06-30",874.799988
"2139","2015-07-01",891
"2140","2015-07-02",858.599976
"2141","2015-07-06",858.599976
"2142","2015-07-07",858.599976
"2143","2015-07-08",826.200012
"2144","2015-07-09",826.200012
"2145","2015-07-10",842.400024
"2146","2015-07-13",842.400024
"2147","2015-07-14",874.799988
"2148","2015-07-15",842.400024
"2149","2015-07-16",826.200012
"2150","2015-07-17",826.200012
"2151","2015-07-20",826.200012
"2152","2015-07-21",842.400024
"2153","2015-07-22",842.400024
"2154","2015-07-23",793.799988
"2155","2015-07-24",745.200012
"2156","2015-07-27",712.799988
"2157","2015-07-28",680.400024
"2158","2015-07-29",680.400024
"2159","2015-07-30",664.200012
"2160","2015-07-31",664.200012
"2161","2015-08-03",696.599976
"2162","2015-08-04",680.400024
"2163","2015-08-05",680.400024
"2164","2015-08-06",648
"2165","2015-08-07",631.799988
"2166","2015-08-10",664.200012
"2167","2015-08-11",648
"2168","2015-08-12",680.400024
"2169","2015-08-13",712.799988
"2170","2015-08-14",696.599976
"2171","2015-08-17",696.599976
"2172","2015-08-18",680.400024
"2173","2015-08-19",696.599976
"2174","2015-08-20",648
"2175","2015-08-21",615.599976
"2176","2015-08-24",615.599976
"2177","2015-08-25",615.599976
"2178","2015-08-26",615.599976
"2179","2015-08-27",631.799988
"2180","2015-08-28",648
"2181","2015-08-31",664.200012
"2182","2015-09-01",745.200012
"2183","2015-09-02",761.400024
"2184","2015-09-03",842.400024
"2185","2015-09-04",874.799988
"2186","2015-09-08",891
"2187","2015-09-09",955.799988
"2188","2015-09-10",939.599976
"2189","2015-09-11",874.799988
"2190","2015-09-14",826.200012
"2191","2015-09-15",842.400024
"2192","2015-09-16",826.200012
"2193","2015-09-17",842.400024
"2194","2015-09-18",826.200012
"2195","2015-09-21",858.599976
"2196","2015-09-22",858.599976
"2197","2015-09-23",826.200012
"2198","2015-09-24",793.799988
"2199","2015-09-25",761.400024
"2200","2015-09-28",696.599976
"2201","2015-09-29",680.400024
"2202","2015-09-30",648
"2203","2015-10-01",696.599976
"2204","2015-10-02",712.799988
"2205","2015-10-05",729
"2206","2015-10-06",712.799988
"2207","2015-10-07",680.400024
"2208","2015-10-08",648
"2209","2015-10-09",712.799988
"2210","2015-10-12",680.400024
"2211","2015-10-13",680.400024
"2212","2015-10-14",664.200012
"2213","2015-10-15",696.599976
"2214","2015-10-16",648
"2215","2015-10-19",648
"2216","2015-10-20",648
"2217","2015-10-21",648
"2218","2015-10-22",648
"2219","2015-10-23",664.200012
"2220","2015-10-26",631.799988
"2221","2015-10-27",631.799988
"2222","2015-10-28",631.799988
"2223","2015-10-29",631.799988
"2224","2015-10-30",631.799988
"2225","2015-11-02",648
"2226","2015-11-03",648
"2227","2015-11-04",680.400024
"2228","2015-11-05",793.799988
"2229","2015-11-06",729
"2230","2015-11-09",745.200012
"2231","2015-11-10",712.799988
"2232","2015-11-11",680.400024
"2233","2015-11-12",777.599976
"2234","2015-11-13",793.799988
"2235","2015-11-16",826.200012
"2236","2015-11-17",729
"2237","2015-11-18",745.200012
"2238","2015-11-19",826.200012
"2239","2015-11-20",826.200012
"2240","2015-11-23",842.400024
"2241","2015-11-24",842.400024
"2242","2015-11-25",874.799988
"2243","2015-11-27",874.799988
"2244","2015-11-30",891
"2245","2015-12-01",891
"2246","2015-12-02",858.599976
"2247","2015-12-03",842.400024
"2248","2015-12-04",842.400024
"2249","2015-12-07",810
"2250","2015-12-08",842.400024
"2251","2015-12-09",810
"2252","2015-12-10",793.799988
"2253","2015-12-11",745.200012
"2254","2015-12-14",745.200012
"2255","2015-12-15",712.799988
"2256","2015-12-16",712.799988
"2257","2015-12-17",712.799988
"2258","2015-12-18",745.200012
"2259","2015-12-21",810
"2260","2015-12-22",761.400024
"2261","2015-12-23",680.400024
"2262","2015-12-24",712.799988
"2263","2015-12-28",745.200012
"2264","2015-12-29",729
"2265","2015-12-30",712.799988
"2266","2015-12-31",680.400024
"2267","2016-01-04",664.200012
"2268","2016-01-05",664.200012
"2269","2016-01-06",648
"2270","2016-01-07",631.799988
"2271","2016-01-08",615.599976
"2272","2016-01-11",583.200012
"2273","2016-01-12",583.200012
"2274","2016-01-13",534.599976
"2275","2016-01-14",534.599976
"2276","2016-01-15",518.400024
"2277","2016-01-19",502.200012
"2278","2016-01-20",518.400024
"2279","2016-01-21",502.200012
"2280","2016-01-22",550.799988
"2281","2016-01-25",550.799988
"2282","2016-01-26",534.599976
"2283","2016-01-27",567
"2284","2016-01-28",550.799988
"2285","2016-01-29",567
"2286","2016-02-01",599.400024
"2287","2016-02-02",550.799988
"2288","2016-02-03",550.799988
"2289","2016-02-04",550.799988
"2290","2016-02-05",534.599976
"2291","2016-02-08",518.400024
"2292","2016-02-09",518.400024
"2293","2016-02-10",518.400024
"2294","2016-02-11",486
"2295","2016-02-12",534.599976
"2296","2016-02-16",534.599976
"2297","2016-02-17",518.400024
"2298","2016-02-18",518.400024
"2299","2016-02-19",518.400024
"2300","2016-02-22",534.599976
"2301","2016-02-23",534.599976
"2302","2016-02-24",534.599976
"2303","2016-02-25",550.799988
"2304","2016-02-26",599.400024
"2305","2016-02-29",696.599976
"2306","2016-03-01",648
"2307","2016-03-02",696.599976
"2308","2016-03-03",648
"2309","2016-03-04",631.799988
"2310","2016-03-07",615.599976
"2311","2016-03-08",615.599976
"2312","2016-03-09",421.200012
"2313","2016-03-10",405
"2314","2016-03-11",421.200012
"2315","2016-03-14",421.200012
"2316","2016-03-15",405
"2317","2016-03-16",421.200012
"2318","2016-03-17",421.200012
"2319","2016-03-18",437.399994
"2320","2016-03-21",405
"2321","2016-03-22",421.200012
"2322","2016-03-23",421.200012
"2323","2016-03-24",421.200012
"2324","2016-03-28",405
"2325","2016-03-29",405
"2326","2016-03-30",421.200012
"2327","2016-03-31",421.200012
"2328","2016-04-01",421.200012
"2329","2016-04-04",405
"2330","2016-04-05",405
"2331","2016-04-06",388.799988
"2332","2016-04-07",388.799988
"2333","2016-04-08",405
"2334","2016-04-11",388.799988
"2335","2016-04-12",372.600006
"2336","2016-04-13",372.600006
"2337","2016-04-14",388.799988
"2338","2016-04-15",372.600006
"2339","2016-04-18",421.200012
"2340","2016-04-19",421.200012
"2341","2016-04-20",421.200012
"2342","2016-04-21",437.399994
"2343","2016-04-22",437.399994
"2344","2016-04-25",437.399994
"2345","2016-04-26",437.399994
"2346","2016-04-27",486
"2347","2016-04-28",550.799988
"2348","2016-04-29",550.799988
"2349","2016-05-02",502.200012
"2350","2016-05-03",486
"2351","2016-05-04",453.600006
"2352","2016-05-05",453.600006
"2353","2016-05-06",388.799988
"2354","2016-05-09",337.5
"2355","2016-05-10",391.5
"2356","2016-05-11",460.350006
"2357","2016-05-12",421.200012
"2358","2016-05-13",413.100006
"2359","2016-05-16",380.700012
"2360","2016-05-17",375.299988
"2361","2016-05-18",360.450012
"2362","2016-05-19",360.450012
"2363","2016-05-20",396.899994
"2364","2016-05-23",391.5
"2365","2016-05-24",394.200012
"2366","2016-05-25",402.299988
"2367","2016-05-26",400.950012
"2368","2016-05-27",409.049988
"2369","2016-05-31",76.949997
"2370","2016-06-01",78.300003
"2371","2016-06-02",78.300003
"2372","2016-06-03",70.199997
"2373","2016-06-06",64.800003
"2374","2016-06-07",58.049999
"2375","2016-06-08",63.450001
"2376","2016-06-09",58.049999
"2377","2016-06-10",56.700001
"2378","2016-06-13",54
"2379","2016-06-14",52.650002
"2380","2016-06-15",51.299999
"2381","2016-06-16",48.599998
"2382","2016-06-17",51.299999
"2383","2016-06-20",76.949997
"2384","2016-06-21",68.849998
"2385","2016-06-22",62.099998
"2386","2016-06-23",58.049999
"2387","2016-06-24",52.650002
"2388","2016-06-27",49.950001
"2389","2016-06-28",51.299999
"2390","2016-06-29",56.700001
"2391","2016-06-30",54
"2392","2016-07-01",55.349998
"2393","2016-07-05",55.349998
"2394","2016-07-06",56.700001
"2395","2016-07-07",54
"2396","2016-07-08",54
"2397","2016-07-11",52.650002
"2398","2016-07-12",55.349998
"2399","2016-07-13",51.299999
"2400","2016-07-14",51.299999
"2401","2016-07-15",51.299999
"2402","2016-07-18",51.299999
"2403","2016-07-19",49.950001
"2404","2016-07-20",48.599998
"2405","2016-07-21",49.950001
"2406","2016-07-22",48.599998
"2407","2016-07-25",48.599998
"2408","2016-07-26",58.049999
"2409","2016-07-27",55.349998
"2410","2016-07-28",51.299999
"2411","2016-07-29",49.950001
"2412","2016-08-01",51.299999
"2413","2016-08-02",48.599998
"2414","2016-08-03",51.299999
"2415","2016-08-04",51.299999
"2416","2016-08-05",54
"2417","2016-08-08",51.299999
"2418","2016-08-09",52.650002
"2419","2016-08-10",49.950001
"2420","2016-08-11",49.950001
"2421","2016-08-12",49.950001
"2422","2016-08-15",49.950001
"2423","2016-08-16",351
"2424","2016-08-17",248.399994
"2425","2016-08-18",224.100006
"2426","2016-08-19",167.399994
"2427","2016-08-22",240.300003
"2428","2016-08-23",238.949997
"2429","2016-08-24",216
"2430","2016-08-25",210.600006
"2431","2016-08-26",217.350006
"2432","2016-08-29",217.350006
"2433","2016-08-30",211.949997
"2434","2016-08-31",214.649994
"2435","2016-09-01",207.899994
"2436","2016-09-02",207.899994
"2437","2016-09-06",197.100006
"2438","2016-09-07",184.949997
"2439","2016-09-08",189
"2440","2016-09-09",179.550003
"2441","2016-09-12",183.600006
"2442","2016-09-13",176.850006
"2443","2016-09-14",198.449997
"2444","2016-09-15",193.050003
"2445","2016-09-16",187.649994
"2446","2016-09-19",189
"2447","2016-09-20",184.949997
"2448","2016-09-21",183.600006
"2449","2016-09-22",189
"2450","2016-09-23",193.050003
"2451","2016-09-26",190.350006
"2452","2016-09-27",189
"2453","2016-09-28",187.649994
"2454","2016-09-29",184.949997
"2455","2016-09-30",183.600006
"2456","2016-10-03",174.149994
"2457","2016-10-04",171.449997
"2458","2016-10-05",164.699997
"2459","2016-10-06",149.850006
"2460","2016-10-07",141.75
"2461","2016-10-10",143.100006
"2462","2016-10-11",137.699997
"2463","2016-10-12",145.800003
"2464","2016-10-13",140.399994
"2465","2016-10-14",139.050003
"2466","2016-10-17",125.550003
"2467","2016-10-18",121.5
"2468","2016-10-19",120.150002
"2469","2016-10-20",126.900002
"2470","2016-10-21",122.849998
"2471","2016-10-24",124.199997
"2472","2016-10-25",125.550003
"2473","2016-10-26",124.199997
"2474","2016-10-27",118.800003
"2475","2016-10-28",109.349998
"2476","2016-10-31",105.300003
"2477","2016-11-01",106.650002
"2478","2016-11-02",108
"2479","2016-11-03",105.300003
"2480","2016-11-04",106.650002
"2481","2016-11-07",109.349998
"2482","2016-11-08",106.650002
"2483","2016-11-09",109.349998
"2484","2016-11-10",160.649994
"2485","2016-11-11",149.850006
"2486","2016-11-14",152.550003
"2487","2016-11-15",144.449997
"2488","2016-11-16",190.350006
"2489","2016-11-17",149.850006
"2490","2016-11-18",176.850006
"2491","2016-11-21",172.800003
"2492","2016-11-22",164.699997
"2493","2016-11-23",163.350006
"2494","2016-11-25",166.050003
"2495","2016-11-28",172.800003
"2496","2016-11-29",151.949997
"2497","2016-11-30",122.550003
"2498","2016-12-01",111.900002
"2499","2016-12-02",124.349998
"2500","2016-12-05",130.199997
"2501","2016-12-06",120.75
"2502","2016-12-07",116.25
"2503","2016-12-08",114.300003
"2504","2016-12-09",96.150002
"2505","2016-12-12",92.25
"2506","2016-12-13",87.75
"2507","2016-12-14",88.5
"2508","2016-12-15",91.199997
"2509","2016-12-16",105.900002
"2510","2016-12-19",99
"2511","2016-12-20",88.949997
"2512","2016-12-21",90
"2513","2016-12-22",93
"2514","2016-12-23",97.5
"2515","2016-12-27",99
"2516","2016-12-28",100.050003
"2517","2016-12-29",96
"2518","2016-12-30",91.5
"2519","2017-01-03",112.5
"2520","2017-01-04",114.150002
"2521","2017-01-05",129.600006
"2522","2017-01-06",121.199997
"2523","2017-01-09",107.099998
"2524","2017-01-10",105.75
"2525","2017-01-11",98.099998
"2526","2017-01-12",92.849998
"2527","2017-01-13",91.050003
"2528","2017-01-17",85.349998
"2529","2017-01-18",79.949997
"2530","2017-01-19",77.099998
"2531","2017-01-20",78
"2532","2017-01-23",77.099998
"2533","2017-01-24",81.75
"2534","2017-01-25",78.599998
"2535","2017-01-26",77.400002
"2536","2017-01-27",75.75
"2537","2017-01-30",72.75
"2538","2017-01-31",69.75
"2539","2017-02-01",66.599998
"2540","2017-02-02",69.150002
"2541","2017-02-03",68.099998
"2542","2017-02-06",67.949997
"2543","2017-02-07",66.150002
"2544","2017-02-08",66.300003
"2545","2017-02-09",73.650002
"2546","2017-02-10",78.449997
"2547","2017-02-13",75
"2548","2017-02-14",77.699997
"2549","2017-02-15",76.5
"2550","2017-02-16",75.150002
"2551","2017-02-17",75.75
"2552","2017-02-21",76.949997
"2553","2017-02-22",112.5
"2554","2017-02-23",94.650002
"2555","2017-02-24",90.449997
"2556","2017-02-27",87
"2557","2017-02-28",101.849998
"2558","2017-03-01",94.5
"2559","2017-03-02",92.699997
"2560","2017-03-03",95.849998
"2561","2017-03-06",98.25
"2562","2017-03-07",93.300003
"2563","2017-03-08",92.25
"2564","2017-03-09",90.599998
"2565","2017-03-10",92.550003
"2566","2017-03-13",93
"2567","2017-03-14",91.199997
"2568","2017-03-15",92.550003
"2569","2017-03-16",91.650002
"2570","2017-03-17",92.25
"2571","2017-03-20",92.099998
"2572","2017-03-21",93.300003
"2573","2017-03-22",93
"2574","2017-03-23",91.349998
"2575","2017-03-24",92.849998
"2576","2017-03-27",90.300003
"2577","2017-03-28",90.150002
"2578","2017-03-29",90
"2579","2017-03-30",88.050003
"2580","2017-03-31",87.150002
"2581","2017-04-03",81.150002
"2582","2017-04-04",81.449997
"2583","2017-04-05",76.650002
"2584","2017-04-06",74.25
"2585","2017-04-07",79.349998
"2586","2017-04-10",78.150002
"2587","2017-04-11",76.949997
"2588","2017-04-12",75.75
"2589","2017-04-13",76.5
"2590","2017-04-17",78.300003
"2591","2017-04-18",74.849998
"2592","2017-04-19",75.449997
"2593","2017-04-20",76.800003
"2594","2017-04-21",74.25
"2595","2017-04-24",75.599998
"2596","2017-04-25",76.949997
"2597","2017-04-26",75.150002
"2598","2017-04-27",76.650002
"2599","2017-04-28",76.5
"2600","2017-05-01",76.800003
"2601","2017-05-02",73.949997
"2602","2017-05-03",73.800003
"2603","2017-05-04",68.849998
"2604","2017-05-05",66.75
"2605","2017-05-08",67.5
"2606","2017-05-09",69.900002
"2607","2017-05-10",69.449997
"2608","2017-05-11",71.550003
"2609","2017-05-12",67.650002
"2610","2017-05-15",63
"2611","2017-05-16",57
"2612","2017-05-17",53.400002
"2613","2017-05-18",52.5
"2614","2017-05-19",48.299999
"2615","2017-05-22",48.299999
"2616","2017-05-23",45
"2617","2017-05-24",45.900002
"2618","2017-05-25",46.200001
"2619","2017-05-26",46.049999
"2620","2017-05-30",40.349998
"2621","2017-05-31",67.800003
"2622","2017-06-01",81.150002
"2623","2017-06-02",57.150002
"2624","2017-06-05",38.25
"2625","2017-06-06",39.450001
"2626","2017-06-07",36.75
"2627","2017-06-08",33.599998
"2628","2017-06-09",33
"2629","2017-06-12",30.6
"2630","2017-06-13",31.65
"2631","2017-06-14",29.1
"2632","2017-06-15",26.25
"2633","2017-06-16",25.35
"2634","2017-06-19",24.6
"2635","2017-06-20",21.450001
"2636","2017-06-21",22.200001
"2637","2017-06-22",22.799999
"2638","2017-06-23",23.85
"2639","2017-06-26",25.35
"2640","2017-06-27",23.85
"2641","2017-06-28",24.15
"2642","2017-06-29",23.4
"2643","2017-06-30",21.299999
"2644","2017-07-03",21.6
"2645","2017-07-05",22.5
"2646","2017-07-06",21
"2647","2017-07-07",20.549999
"2648","2017-07-10",19.799999
"2649","2017-07-11",19.5
"2650","2017-07-12",19.049999
"2651","2017-07-13",17.4
"2652","2017-07-14",17.700001
"2653","2017-07-17",16.950001
"2654","2017-07-18",17.4
"2655","2017-07-19",16.799999
"2656","2017-07-20",19.950001
"2657","2017-07-21",18
"2658","2017-07-24",18.75
"2659","2017-07-25",19.049999
"2660","2017-07-26",18.75
"2661","2017-07-27",18.299999
"2662","2017-07-28",19.5
"2663","2017-07-31",21.9
"2664","2017-08-01",21
"2665","2017-08-02",18.450001
"2666","2017-08-03",17.700001
"2667","2017-08-04",17.4
"2668","2017-08-07",17.85
"2669","2017-08-08",17.1
"2670","2017-08-09",16.950001
"2671","2017-08-10",16.049999
"2672","2017-08-11",16.049999
"2673","2017-08-14",15.9
"2674","2017-08-15",17.85
"2675","2017-08-16",17.1
"2676","2017-08-17",16.65
"2677","2017-08-18",16.049999
"2678","2017-08-21",15.15
"2679","2017-08-22",15.3
"2680","2017-08-23",15.3
"2681","2017-08-24",15.45
"2682","2017-08-25",16.200001
"2683","2017-08-28",15.3
"2684","2017-08-29",15.3
"2685","2017-08-30",16.049999
"2686","2017-08-31",15.45
"2687","2017-09-01",15.45
"2688","2017-09-05",15
"2689","2017-09-06",15.9
"2690","2017-09-07",15.3
"2691","2017-09-08",15.3
"2692","2017-09-11",16.200001
"2693","2017-09-12",17.4
"2694","2017-09-13",15.75
"2695","2017-09-14",15.75
"2696","2017-09-15",18.15
"2697","2017-09-18",18.15
"2698","2017-09-19",19.049999
"2699","2017-09-20",19.200001
"2700","2017-09-21",20.1
"2701","2017-09-22",19.799999
"2702","2017-09-25",19.799999
"2703","2017-09-26",17.700001
"2704","2017-09-27",16.65
"2705","2017-09-28",16.950001
"2706","2017-09-29",17.549999
"2707","2017-10-02",18.299999
"2708","2017-10-03",17.85
"2709","2017-10-04",20.549999
"2710","2017-10-05",20.549999
"2711","2017-10-06",19.65
"2712","2017-10-09",21.299999
"2713","2017-10-10",19.950001
"2714","2017-10-11",20.4
"2715","2017-10-12",20.4
"2716","2017-10-13",19.35
"2717","2017-10-16",18
"2718","2017-10-17",18
"2719","2017-10-18",18
"2720","2017-10-19",17.549999
"2721","2017-10-20",17.85
"2722","2017-10-23",17.700001
"2723","2017-10-24",17.1
"2724","2017-10-25",16.65
"2725","2017-10-26",17.549999
"2726","2017-10-27",16.35
"2727","2017-10-30",16.799999
"2728","2017-10-31",16.65
"2729","2017-11-01",16.35
"2730","2017-11-02",16.200001
"2731","2017-11-03",16.200001
"2732","2017-11-06",16.049999
"2733","2017-11-07",15.45
"2734","2017-11-08",15.75
"2735","2017-11-09",16.950001
"2736","2017-11-10",16.5
"2737","2017-11-13",16.049999
"2738","2017-11-14",16.200001
"2739","2017-11-15",15.6
"2740","2017-11-16",15.75
"2741","2017-11-17",16.799999
"2742","2017-11-20",18.299999
"2743","2017-11-21",18.15
"2744","2017-11-22",17.700001
"2745","2017-11-24",17.25
"2746","2017-11-27",16.799999
"2747","2017-11-28",16.35
"2748","2017-11-29",16.950001
"2749","2017-11-30",17.1
"2750","2017-12-01",16.5
"2751","2017-12-04",16.5
"2752","2017-12-05",16.200001
"2753","2017-12-06",15.75
"2754","2017-12-07",16.049999
"2755","2017-12-08",16.049999
"2756","2017-12-11",15.75
"2757","2017-12-12",15.6
"2758","2017-12-13",15.3
"2759","2017-12-14",15.75
"2760","2017-12-15",15.6
"2761","2017-12-18",15.6
"2762","2017-12-19",15.3
"2763","2017-12-20",15.75
"2764","2017-12-21",15.6
"2765","2017-12-22",15.6
"2766","2017-12-26",15.45
"2767","2017-12-27",15.45
"2768","2017-12-28",15.3
"2769","2017-12-29",15.3
"2770","2018-01-02",15.15
"2771","2018-01-03",16.35
"2772","2018-01-04",15.75
"2773","2018-01-05",15.75
"2774","2018-01-08",16.200001
"2775","2018-01-09",15.75
"2776","2018-01-10",16.049999
"2777","2018-01-11",16.049999
"2778","2018-01-12",15.9
"2779","2018-01-16",15.6
"2780","2018-01-17",15.45
"2781","2018-01-18",15.6
"2782","2018-01-19",16.049999
"2783","2018-01-22",15.9
"2784","2018-01-23",16.200001
"2785","2018-01-24",15.9
"2786","2018-01-25",15.75
"2787","2018-01-26",15.75
"2788","2018-01-29",15.75
"2789","2018-01-30",15.75
"2790","2018-01-31",15.75
"2791","2018-02-01",16.200001
"2792","2018-02-02",15.6
"2793","2018-02-05",15.3
"2794","2018-02-06",13.5
"2795","2018-02-07",13.65
"2796","2018-02-08",12
"2797","2018-02-09",11.55
"2798","2018-02-12",12.75
"2799","2018-02-13",12.45
"2800","2018-02-14",12.6
"2801","2018-02-15",12.6
"2802","2018-02-16",12.45
"2803","2018-02-20",12.15
"2804","2018-02-21",12
"2805","2018-02-22",11.85
"2806","2018-02-23",12
"2807","2018-02-26",12.45
"2808","2018-02-27",12.45
"2809","2018-02-28",12.3
"2810","2018-03-01",12.45
"2811","2018-03-02",12.3
"2812","2018-03-05",12.3
"2813","2018-03-06",12.6
"2814","2018-03-07",12.75
"2815","2018-03-08",12.9
"2816","2018-03-09",12.6
"2817","2018-03-12",12.45
"2818","2018-03-13",12.3
"2819","2018-03-14",12.3
"2820","2018-03-15",11.85
"2821","2018-03-16",11.85
"2822","2018-03-19",11.4
"2823","2018-03-20",11.1
"2824","2018-03-21",11.1
"2825","2018-03-22",10.8
"2826","2018-03-23",10.65
"2827","2018-03-26",11.1
"2828","2018-03-27",10.65
"2829","2018-03-28",10.35
