"","date","IMBI"
"3092","2019-04-15",460
"3093","2019-04-16",430
"3094","2019-04-17",420
"3095","2019-04-18",400
"3096","2019-04-22",400
"3097","2019-04-23",380
"3098","2019-04-24",380
"3099","2019-04-25",390
"3100","2019-04-26",390
"3101","2019-04-29",380
"3102","2019-04-30",380
"3103","2019-05-01",380
"3104","2019-05-02",370
"3105","2019-05-03",610
"3106","2019-05-06",520
"3107","2019-05-07",510
"3108","2019-05-08",480
"3109","2019-05-09",480
"3110","2019-05-10",450
"3111","2019-05-13",430
"3112","2019-05-14",430
"3113","2019-05-15",440
"3114","2019-05-16",450
"3115","2019-05-17",440
"3116","2019-05-20",440
"3117","2019-05-21",430
"3118","2019-05-22",440
"3119","2019-05-23",440
"3120","2019-05-24",450
"3121","2019-05-28",450
"3122","2019-05-29",430
"3123","2019-05-30",460
"3124","2019-05-31",450
"3125","2019-06-03",450
"3126","2019-06-04",460
"3127","2019-06-05",430
"3128","2019-06-06",430
"3129","2019-06-07",430
"3130","2019-06-10",440
"3131","2019-06-11",440
"3132","2019-06-12",430
"3133","2019-06-13",440
"3134","2019-06-14",440
"3135","2019-06-17",450
"3136","2019-06-18",450
"3137","2019-06-19",440
"3138","2019-06-20",440
"3139","2019-06-21",420
"3140","2019-06-24",390
"3141","2019-06-25",410
"3142","2019-06-26",400
"3143","2019-06-27",390
"3144","2019-06-28",430
"3145","2019-07-01",410
"3146","2019-07-02",410
"3147","2019-07-03",410
"3148","2019-07-05",430
"3149","2019-07-08",420
"3150","2019-07-09",420
"3151","2019-07-10",420
"3152","2019-07-11",420
"3153","2019-07-12",430
"3154","2019-07-15",430
"3155","2019-07-16",430
"3156","2019-07-17",460
"3157","2019-07-18",440
"3158","2019-07-19",430
"3159","2019-07-22",410
"3160","2019-07-23",400
"3161","2019-07-24",410
"3162","2019-07-25",390
"3163","2019-07-26",420
"3164","2019-07-29",430
"3165","2019-07-30",440
"3166","2019-07-31",420
"3167","2019-08-01",420
"3168","2019-08-02",420
"3169","2019-08-05",420
"3170","2019-08-06",410
"3171","2019-08-07",430
"3172","2019-08-08",420
"3173","2019-08-09",420
"3174","2019-08-12",390
"3175","2019-08-13",400
"3176","2019-08-14",390
"3177","2019-08-15",390
"3178","2019-08-16",420
"3179","2019-08-19",430
"3180","2019-08-20",440
"3181","2019-08-21",440
"3182","2019-08-22",450
"3183","2019-08-23",440
"3184","2019-08-26",440
"3185","2019-08-27",450
"3186","2019-08-28",430
"3187","2019-08-29",500
"3188","2019-08-30",510
"3189","2019-09-03",550
"3190","2019-09-04",570
"3191","2019-09-05",640
"3192","2019-09-06",620
"3193","2019-09-09",600
"3194","2019-09-10",570
"3195","2019-09-11",590
"3196","2019-09-12",600
"3197","2019-09-13",620
"3198","2019-09-16",620
"3199","2019-09-17",600
"3200","2019-09-18",580
"3201","2019-09-19",570
"3202","2019-09-20",570
"3203","2019-09-23",570
"3204","2019-09-24",580
"3205","2019-09-25",570
"3206","2019-09-26",580
"3207","2019-09-27",570
"3208","2019-09-30",560
"3209","2019-10-01",560
"3210","2019-10-02",540
"3211","2019-10-03",560
"3212","2019-10-04",530
"3213","2019-10-07",490
"3214","2019-10-08",500
"3215","2019-10-09",490
"3216","2019-10-10",500
"3217","2019-10-11",530
"3218","2019-10-14",570
"3219","2019-10-15",560
"3220","2019-10-16",570
"3221","2019-10-17",560
"3222","2019-10-18",540
"3223","2019-10-21",540
"3224","2019-10-22",570
"3225","2019-10-23",560
"3226","2019-10-24",560
"3227","2019-10-25",560
"3228","2019-10-28",560
"3229","2019-10-29",550
"3230","2019-10-30",560
"3231","2019-10-31",550
"3232","2019-11-01",550
"3233","2019-11-04",560
"3234","2019-11-05",580
"3235","2019-11-06",600
"3236","2019-11-07",620
"3237","2019-11-08",670
"3238","2019-11-11",690
"3239","2019-11-12",680
"3240","2019-11-13",690
"3241","2019-11-14",630
"3242","2019-11-15",650
"3243","2019-11-18",670
"3244","2019-11-19",650
"3245","2019-11-20",490
"3246","2019-11-21",550
"3247","2019-11-22",540
"3248","2019-11-25",530
"3249","2019-11-26",510
"3250","2019-11-27",520
"3251","2019-11-29",520
"3252","2019-12-02",490
"3253","2019-12-03",490
"3254","2019-12-04",460
"3255","2019-12-05",460
"3256","2019-12-06",450
"3257","2019-12-09",440
"3258","2019-12-10",450
"3259","2019-12-11",440
"3260","2019-12-12",4.05
"3261","2019-12-13",3.99
"3262","2019-12-16",4.05
"3263","2019-12-17",4.2
"3264","2019-12-18",4.14
"3265","2019-12-19",3.92
"3266","2019-12-20",3.87
"3267","2019-12-23",3.88
"3268","2019-12-24",3.71
"3269","2019-12-26",3.65
"3270","2019-12-27",3.86
"3271","2019-12-30",3.93
"3272","2019-12-31",3.99
"3273","2020-01-02",4
"3274","2020-01-03",3.76
"3275","2020-01-06",3.78
"3276","2020-01-07",3.45
"3277","2020-01-08",3.53
"3278","2020-01-09",3.58
"3279","2020-01-10",3.36
"3280","2020-01-13",3.21
"3281","2020-01-14",3.1
"3282","2020-01-15",2.93
"3283","2020-01-16",3.15
"3284","2020-01-17",4.48
"3285","2020-01-21",4.45
"3286","2020-01-22",4.11
"3287","2020-01-23",3.93
"3288","2020-01-24",3.83
"3289","2020-01-27",3.81
"3290","2020-01-28",4.02
"3291","2020-01-29",3.88
"3292","2020-01-30",3.83
"3293","2020-01-31",3.65
"3294","2020-02-03",3.77
"3295","2020-02-04",3.79
"3296","2020-02-05",3.68
"3297","2020-02-06",3.5
"3298","2020-02-07",3.42
"3299","2020-02-10",3.37
"3300","2020-02-11",3.55
"3301","2020-02-12",3.64
"3302","2020-02-13",3.67
"3303","2020-02-14",3.64
"3304","2020-02-18",3.57
"3305","2020-02-19",3.57
"3306","2020-02-20",3.61
"3307","2020-02-21",3.55
"3308","2020-02-24",3.48
"3309","2020-02-25",3.4
"3310","2020-02-26",3.19
"3311","2020-02-27",3.09
"3312","2020-02-28",2.99
"3313","2020-03-02",2.75
"3314","2020-03-03",2.84
"3315","2020-03-04",3.13
"3316","2020-03-05",3.04
"3317","2020-03-06",2.9
"3318","2020-03-09",2.55
"3319","2020-03-10",2.39
"3320","2020-03-11",2.13
"3321","2020-03-12",2.08
"3322","2020-03-13",2.16
"3323","2020-03-16",2.1
"3324","2020-03-17",1.85
"3325","2020-03-18",1.57
"3326","2020-03-19",1.9
"3327","2020-03-20",1.91
"3328","2020-03-23",1.81
"3329","2020-03-24",1.9
"3330","2020-03-25",1.83
"3331","2020-03-26",1.7
"3332","2020-03-27",1.72
"3333","2020-03-30",1.95
"3334","2020-03-31",1.97
"3335","2020-04-01",1.98
"3336","2020-04-02",1.92
"3337","2020-04-03",2.08
"3338","2020-04-06",1.97
"3339","2020-04-07",1.84
"3340","2020-04-08",1.9
"3341","2020-04-09",1.93
"3342","2020-04-13",2.11
"3343","2020-04-14",1.94
"3344","2020-04-15",1.79
"3345","2020-04-16",1.69
"3346","2020-04-17",1.6
"3347","2020-04-20",1.5
"3348","2020-04-21",1.55
"3349","2020-04-22",2.08
"3350","2020-04-23",1.91
"3351","2020-04-24",1.89
"3352","2020-04-27",2
"3353","2020-04-28",2.12
"3354","2020-04-29",2.31
"3355","2020-04-30",2.42
"3356","2020-05-01",2.1
"3357","2020-05-04",2.05
"3358","2020-05-05",2.05
"3359","2020-05-06",2
"3360","2020-05-07",2.01
"3361","2020-05-08",2.07
"3362","2020-05-11",1.87
"3363","2020-05-12",1.83
"3364","2020-05-13",1.77
"3365","2020-05-14",1.86
"3366","2020-05-15",1.88
"3367","2020-05-18",1.97
"3368","2020-05-19",1.96
"3369","2020-05-20",1.91
"3370","2020-05-21",2.21
"3371","2020-05-22",2.48
"3372","2020-05-26",3.35
"3373","2020-05-27",3.78
"3374","2020-05-28",3.8
"3375","2020-05-29",3.75
"3376","2020-06-01",4.01
"3377","2020-06-02",3.9
"3378","2020-06-03",3.77
"3379","2020-06-04",3.72
"3380","2020-06-05",3.65
"3381","2020-06-08",3.6
"3382","2020-06-09",3.64
"3383","2020-06-10",3.61
"3384","2020-06-11",3.24
"3385","2020-06-12",3.32
"3386","2020-06-15",2.9
"3387","2020-06-16",3.34
"3388","2020-06-17",3.58
"3389","2020-06-18",3.23
"3390","2020-06-19",3.11
"3391","2020-06-22",3.5
"3392","2020-06-23",3.39
"3393","2020-06-24",3.3
"3394","2020-06-25",3.56
"3395","2020-06-26",3.29
"3396","2020-06-29",3.35
"3397","2020-06-30",3.5
"3398","2020-07-01",3.52
"3399","2020-07-02",3.46
"3400","2020-07-06",3.37
"3401","2020-07-07",3.51
"3402","2020-07-08",3.57
"3403","2020-07-09",3.61
"3404","2020-07-10",3.77
"3405","2020-07-13",3.17
"3406","2020-07-14",3.31
"3407","2020-07-15",3.23
"3408","2020-07-16",3.37
"3409","2020-07-17",3.4
"3410","2020-07-20",3.28
"3411","2020-07-21",3.5
"3412","2020-07-22",3.5
"3413","2020-07-23",3.59
"3414","2020-07-24",3.69
"3415","2020-07-27",3.97
"3416","2020-07-28",4.1
"3417","2020-07-29",4
"3418","2020-07-30",4.03
"3419","2020-07-31",4.06
"3420","2020-08-03",4.14
"3421","2020-08-04",4.2
"3422","2020-08-05",4.59
"3423","2020-08-06",4.45
"3424","2020-08-07",4.6
"3425","2020-08-10",4.92
"3426","2020-08-11",4.89
"3427","2020-08-12",4.89
"3428","2020-08-13",4.9
"3429","2020-08-14",5.03
"3430","2020-08-17",5.63
"3431","2020-08-18",6.76
"3432","2020-08-19",7.27
"3433","2020-08-20",8.35
"3434","2020-08-21",8.02
"3435","2020-08-24",8.38
"3436","2020-08-25",7.56
"3437","2020-08-26",6.5
"3438","2020-08-27",6.74
"3439","2020-08-28",6.75
"3440","2020-08-31",7.12
"3441","2020-09-01",6.8
"3442","2020-09-02",6.93
"3443","2020-09-03",6.4
"3444","2020-09-04",6.16
"3445","2020-09-08",6.01
"3446","2020-09-09",6.3
"3447","2020-09-10",6.36
"3448","2020-09-11",6.74
"3449","2020-09-14",6.86
"3450","2020-09-15",6.29
"3451","2020-09-16",6.2
"3452","2020-09-17",6.22
"3453","2020-09-18",6.41
"3454","2020-09-21",6.18
"3455","2020-09-22",6.2
"3456","2020-09-23",5.86
"3457","2020-09-24",5.99
"3458","2020-09-25",5.65
"3459","2020-09-28",5.73
"3460","2020-09-29",5.8
"3461","2020-09-30",5.8
"3462","2020-10-01",6.18
"3463","2020-10-02",6.07
"3464","2020-10-05",5.95
"3465","2020-10-06",5.86
"3466","2020-10-07",6.09
"3467","2020-10-08",5.99
"3468","2020-10-09",6.2
"3469","2020-10-12",6.21
"3470","2020-10-13",6.01
"3471","2020-10-14",5.82
"3472","2020-10-15",5.8
"3473","2020-10-16",5.78
"3474","2020-10-19",5.79
"3475","2020-10-20",5.8
"3476","2020-10-21",5.83
"3477","2020-10-22",5.45
"3478","2020-10-23",5.66
"3479","2020-10-26",5.33
"3480","2020-10-27",5.19
"3481","2020-10-28",5.15
"3482","2020-10-29",5.15
"3483","2020-10-30",5.46
"3484","2020-11-02",5.53
"3485","2020-11-03",5.42
"3486","2020-11-04",5.38
"3487","2020-11-05",6.14
"3488","2020-11-06",6.29
"3489","2020-11-09",6.35
"3490","2020-11-10",5.95
"3491","2020-11-11",5.88
"3492","2020-11-12",5.61
"3493","2020-11-13",6.06
"3494","2020-11-16",5.95
"3495","2020-11-17",6.19
"3496","2020-11-18",6.13
"3497","2020-11-19",6.25
"3498","2020-11-20",7.06
"3499","2020-11-23",7.75
"3500","2020-11-24",6.01
"3501","2020-11-25",6.04
"3502","2020-11-27",6.16
