"","date","NPTN"
"1936","2018-10-10",7.07
"1937","2018-10-11",7.15
"1938","2018-10-12",7.58
"1939","2018-10-15",7.91
"1940","2018-10-16",8.47
"1941","2018-10-17",8.65
"1942","2018-10-18",8.6
"1943","2018-10-19",8.45
"1944","2018-10-22",8.53
"1945","2018-10-23",8.38
"1946","2018-10-24",7.66
"1947","2018-10-25",8.08
"1948","2018-10-26",8
"1949","2018-10-29",7.75
"1950","2018-10-30",8.03
"1951","2018-10-31",8
"1952","2018-11-01",8.97
"1953","2018-11-02",9.11
"1954","2018-11-05",8.54
"1955","2018-11-06",8.72
"1956","2018-11-07",8.9
"1957","2018-11-08",8.64
"1958","2018-11-09",8.65
"1959","2018-11-12",8.02
"1960","2018-11-13",8.06
"1961","2018-11-14",8.24
"1962","2018-11-15",8.38
"1963","2018-11-16",8.55
"1964","2018-11-19",7.98
"1965","2018-11-20",7.98
"1966","2018-11-21",7.92
"1967","2018-11-23",7.82
"1968","2018-11-26",7.94
"1969","2018-11-27",7.85
"1970","2018-11-28",7.98
"1971","2018-11-29",7.86
"1972","2018-11-30",7.7
"1973","2018-12-03",7.89
"1974","2018-12-04",7.74
"1975","2018-12-06",6.49
"1976","2018-12-07",6.44
"1977","2018-12-10",6.5
"1978","2018-12-11",6.63
"1979","2018-12-12",6.77
"1980","2018-12-13",6.75
"1981","2018-12-14",6.65
"1982","2018-12-17",6.56
"1983","2018-12-18",6.52
"1984","2018-12-19",6.25
"1985","2018-12-20",6.27
"1986","2018-12-21",5.98
"1987","2018-12-24",5.93
"1988","2018-12-26",6.16
"1989","2018-12-27",6.29
"1990","2018-12-28",6.41
"1991","2018-12-31",6.48
"1992","2019-01-02",6.59
"1993","2019-01-03",6.52
"1994","2019-01-04",6.7
"1995","2019-01-07",6.94
"1996","2019-01-08",6.99
"1997","2019-01-09",7.1
"1998","2019-01-10",7.21
"1999","2019-01-11",7.18
"2000","2019-01-14",7.07
"2001","2019-01-15",7.16
"2002","2019-01-16",6.95
"2003","2019-01-17",7.02
"2004","2019-01-18",7.06
"2005","2019-01-22",6.85
"2006","2019-01-23",6.84
"2007","2019-01-24",7
"2008","2019-01-25",7.29
"2009","2019-01-28",7.11
"2010","2019-01-29",6.95
"2011","2019-01-30",6.99
"2012","2019-01-31",7.22
"2013","2019-02-01",7.49
"2014","2019-02-04",7.74
"2015","2019-02-05",7.67
"2016","2019-02-06",7.6
"2017","2019-02-07",7.28
"2018","2019-02-08",7.2
"2019","2019-02-11",7.07
"2020","2019-02-12",7.24
"2021","2019-02-13",7.5
"2022","2019-02-14",7.62
"2023","2019-02-15",7.38
"2024","2019-02-19",7.48
"2025","2019-02-20",7.68
"2026","2019-02-21",7.69
"2027","2019-02-22",7.75
"2028","2019-02-25",8.24
"2029","2019-02-26",8
"2030","2019-02-27",7.99
"2031","2019-02-28",8
"2032","2019-03-01",7.14
"2033","2019-03-04",7.14
"2034","2019-03-05",6.37
"2035","2019-03-06",6.53
"2036","2019-03-07",6.51
"2037","2019-03-08",6.54
"2038","2019-03-11",6.64
"2039","2019-03-12",6.69
"2040","2019-03-13",6.72
"2041","2019-03-14",6.56
"2042","2019-03-15",6.61
"2043","2019-03-18",6.4
"2044","2019-03-19",6.35
"2045","2019-03-20",6.25
"2046","2019-03-21",6.28
"2047","2019-03-22",6.23
"2048","2019-03-25",6.18
"2049","2019-03-26",6.12
"2050","2019-03-27",6.19
"2051","2019-03-28",6.26
"2052","2019-03-29",6.29
"2053","2019-04-01",6.27
"2054","2019-04-02",6.27
"2055","2019-04-03",6.37
"2056","2019-04-04",6.44
"2057","2019-04-05",6.35
"2058","2019-04-08",6.37
"2059","2019-04-09",6.35
"2060","2019-04-10",6.43
"2061","2019-04-11",6.43
"2062","2019-04-12",6.59
"2063","2019-04-15",6.64
"2064","2019-04-16",6.69
"2065","2019-04-17",6.74
"2066","2019-04-18",6.73
"2067","2019-04-22",6.77
"2068","2019-04-23",6.75
"2069","2019-04-24",6.75
"2070","2019-04-25",6.59
"2071","2019-04-26",6.6
"2072","2019-04-29",6.51
"2073","2019-04-30",6.83
"2074","2019-05-01",6.86
"2075","2019-05-02",6.9
"2076","2019-05-03",6.65
"2077","2019-05-06",6.41
"2078","2019-05-07",6.22
"2079","2019-05-08",6.34
"2080","2019-05-09",6.21
"2081","2019-05-10",6.03
"2082","2019-05-13",5.69
"2083","2019-05-14",5.7
"2084","2019-05-15",5.72
"2085","2019-05-16",4.54
"2086","2019-05-17",3.84
"2087","2019-05-20",3.9
"2088","2019-05-21",4.06
"2089","2019-05-22",3.97
"2090","2019-05-23",3.88
"2091","2019-05-24",3.88
"2092","2019-05-28",3.56
"2093","2019-05-29",3.57
"2094","2019-05-30",3.65
"2095","2019-05-31",3.89
"2096","2019-06-03",4
"2097","2019-06-04",4.33
"2098","2019-06-05",4.05
"2099","2019-06-06",4.29
"2100","2019-06-07",4.38
"2101","2019-06-10",4.27
"2102","2019-06-11",4.19
"2103","2019-06-12",4.1
"2104","2019-06-13",4.17
"2105","2019-06-14",4.04
"2106","2019-06-17",4.19
"2107","2019-06-18",4.27
"2108","2019-06-19",4.19
"2109","2019-06-20",4.21
"2110","2019-06-21",4.08
"2111","2019-06-24",4
"2112","2019-06-25",4.02
"2113","2019-06-26",4
"2114","2019-06-27",4.24
"2115","2019-06-28",4.18
"2116","2019-07-01",4.52
"2117","2019-07-02",4.47
"2118","2019-07-03",4.37
"2119","2019-07-05",4.34
"2120","2019-07-08",4.28
"2121","2019-07-09",4.57
"2122","2019-07-10",4.6
"2123","2019-07-11",4.71
"2124","2019-07-12",4.76
"2125","2019-07-15",4.74
"2126","2019-07-16",4.69
"2127","2019-07-17",4.77
"2128","2019-07-18",4.72
"2129","2019-07-19",4.76
"2130","2019-07-22",4.71
"2131","2019-07-23",4.81
"2132","2019-07-24",4.96
"2133","2019-07-25",4.82
"2134","2019-07-26",4.89
"2135","2019-07-29",4.75
"2136","2019-07-30",4.76
"2137","2019-07-31",4.59
"2138","2019-08-01",4.49
"2139","2019-08-02",4.28
"2140","2019-08-05",4.32
"2141","2019-08-06",5.82
"2142","2019-08-07",6.21
"2143","2019-08-08",6.34
"2144","2019-08-09",6.1
"2145","2019-08-12",6.21
"2146","2019-08-13",6.09
"2147","2019-08-14",6.03
"2148","2019-08-15",5.84
"2149","2019-08-16",5.75
"2150","2019-08-19",6.05
"2151","2019-08-20",6.14
"2152","2019-08-21",6.3
"2153","2019-08-22",6.3
"2154","2019-08-23",6.05
"2155","2019-08-26",6.26
"2156","2019-08-27",6.14
"2157","2019-08-28",6.19
"2158","2019-08-29",6.27
"2159","2019-08-30",6.26
"2160","2019-09-03",6.22
"2161","2019-09-04",6.29
"2162","2019-09-05",6.39
"2163","2019-09-06",6.47
"2164","2019-09-09",6.46
"2165","2019-09-10",6.54
"2166","2019-09-11",6.79
"2167","2019-09-12",6.76
"2168","2019-09-13",6.72
"2169","2019-09-16",6.8
"2170","2019-09-17",6.91
"2171","2019-09-18",6.15
"2172","2019-09-19",6.31
"2173","2019-09-20",6.27
"2174","2019-09-23",6.21
"2175","2019-09-24",6.18
"2176","2019-09-25",6.21
"2177","2019-09-26",6.06
"2178","2019-09-27",5.86
"2179","2019-09-30",6.09
"2180","2019-10-01",5.8
"2181","2019-10-02",5.86
"2182","2019-10-03",5.95
"2183","2019-10-04",6.03
"2184","2019-10-07",6.04
"2185","2019-10-08",6.04
"2186","2019-10-09",5.93
"2187","2019-10-10",5.89
"2188","2019-10-11",6.06
"2189","2019-10-14",6.06
"2190","2019-10-15",6.17
"2191","2019-10-16",6.11
"2192","2019-10-17",6.17
"2193","2019-10-18",6.11
"2194","2019-10-21",6.11
"2195","2019-10-22",6.07
"2196","2019-10-23",6
"2197","2019-10-24",6.03
"2198","2019-10-25",6.06
"2199","2019-10-28",6.1
"2200","2019-10-29",5.94
"2201","2019-10-30",6.1
"2202","2019-10-31",6.58
"2203","2019-11-01",7.95
"2204","2019-11-04",7.98
"2205","2019-11-05",7.95
"2206","2019-11-06",8.32
"2207","2019-11-07",8.5
"2208","2019-11-08",8.33
"2209","2019-11-11",8.38
"2210","2019-11-12",8.44
"2211","2019-11-13",8.67
"2212","2019-11-14",8.49
"2213","2019-11-15",8.57
"2214","2019-11-18",8.36
"2215","2019-11-19",8.3
"2216","2019-11-20",8.26
"2217","2019-11-21",8.19
"2218","2019-11-22",8.11
"2219","2019-11-25",8.2
"2220","2019-11-26",8.15
"2221","2019-11-27",8.29
"2222","2019-11-29",8.2
"2223","2019-12-02",7.8
"2224","2019-12-03",7.71
"2225","2019-12-04",7.69
"2226","2019-12-05",7.51
"2227","2019-12-06",7.72
"2228","2019-12-09",7.66
"2229","2019-12-10",7.65
"2230","2019-12-11",7.87
"2231","2019-12-12",8.22
"2232","2019-12-13",8.11
"2233","2019-12-16",8.28
"2234","2019-12-17",8.56
"2235","2019-12-18",8.67
"2236","2019-12-19",8.76
"2237","2019-12-20",8.86
"2238","2019-12-23",8.9
"2239","2019-12-24",8.81
"2240","2019-12-26",8.9
"2241","2019-12-27",8.71
"2242","2019-12-30",8.76
"2243","2019-12-31",8.82
"2244","2020-01-02",8.98
"2245","2020-01-03",8.91
"2246","2020-01-06",8.8
"2247","2020-01-07",8.91
"2248","2020-01-08",9.21
"2249","2020-01-09",9.24
"2250","2020-01-10",8.63
"2251","2020-01-13",8.57
"2252","2020-01-14",8.81
"2253","2020-01-15",8.55
"2254","2020-01-16",8.74
"2255","2020-01-17",8.7
"2256","2020-01-21",8.58
"2257","2020-01-22",8.98
"2258","2020-01-23",8.97
"2259","2020-01-24",8.63
"2260","2020-01-27",8.13
"2261","2020-01-28",8.29
"2262","2020-01-29",8.25
"2263","2020-01-30",8.17
"2264","2020-01-31",7.63
"2265","2020-02-03",7.5
"2266","2020-02-04",7.71
"2267","2020-02-05",7.67
"2268","2020-02-06",7.61
"2269","2020-02-07",7.48
"2270","2020-02-10",7.56
"2271","2020-02-11",7.84
"2272","2020-02-12",7.92
"2273","2020-02-13",7.84
"2274","2020-02-14",7.59
"2275","2020-02-18",7.37
"2276","2020-02-19",7.4
"2277","2020-02-20",7.5
"2278","2020-02-21",7.2
"2279","2020-02-24",6.7
"2280","2020-02-25",6.34
"2281","2020-02-26",6.32
"2282","2020-02-27",6.18
"2283","2020-02-28",6.61
"2284","2020-03-02",7.17
"2285","2020-03-03",7
"2286","2020-03-04",6.97
"2287","2020-03-05",6.7
"2288","2020-03-06",6.69
"2289","2020-03-09",6.66
"2290","2020-03-10",6.92
"2291","2020-03-11",6.53
"2292","2020-03-12",5.81
"2293","2020-03-13",6.46
"2294","2020-03-16",5.66
"2295","2020-03-17",5.32
"2296","2020-03-18",4.68
"2297","2020-03-19",5.04
"2298","2020-03-20",5.34
"2299","2020-03-23",5.66
"2300","2020-03-24",6.01
"2301","2020-03-25",6.64
"2302","2020-03-26",6.83
"2303","2020-03-27",6.75
"2304","2020-03-30",7.36
"2305","2020-03-31",7.25
"2306","2020-04-01",7.17
"2307","2020-04-02",7.32
"2308","2020-04-03",7.34
"2309","2020-04-06",7.48
"2310","2020-04-07",7.36
"2311","2020-04-08",7.57
"2312","2020-04-09",7.73
"2313","2020-04-13",8.13
"2314","2020-04-14",8.7
"2315","2020-04-15",8.91
"2316","2020-04-16",9.03
"2317","2020-04-17",8.39
"2318","2020-04-20",8.4
"2319","2020-04-21",8.43
"2320","2020-04-22",8.45
"2321","2020-04-23",8.78
"2322","2020-04-24",8.78
"2323","2020-04-27",9.11
"2324","2020-04-28",9.35
"2325","2020-04-29",9.76
"2326","2020-04-30",9.62
"2327","2020-05-01",8.68
"2328","2020-05-04",8.69
"2329","2020-05-05",8.16
"2330","2020-05-06",8.16
"2331","2020-05-07",8.45
"2332","2020-05-08",8.81
"2333","2020-05-11",9.19
"2334","2020-05-12",9.18
"2335","2020-05-13",8.63
"2336","2020-05-14",8.71
"2337","2020-05-15",7.67
"2338","2020-05-18",7.42
"2339","2020-05-19",7.81
"2340","2020-05-20",8.29
"2341","2020-05-21",8.32
"2342","2020-05-22",8.3
"2343","2020-05-26",8.29
"2344","2020-05-27",8.74
"2345","2020-05-28",8.43
"2346","2020-05-29",8.67
"2347","2020-06-01",8.71
"2348","2020-06-02",8.56
"2349","2020-06-03",9.04
"2350","2020-06-04",8.99
"2351","2020-06-05",9.6
"2352","2020-06-08",9.91
"2353","2020-06-09",9.97
"2354","2020-06-10",9.82
"2355","2020-06-11",8.75
"2356","2020-06-12",8.88
"2357","2020-06-15",9.48
"2358","2020-06-16",9.16
"2359","2020-06-17",9.25
"2360","2020-06-18",9
"2361","2020-06-19",8.98
"2362","2020-06-22",8.93
"2363","2020-06-23",8.84
"2364","2020-06-24",8.36
"2365","2020-06-25",8.56
"2366","2020-06-26",8.45
"2367","2020-06-29",8.61
"2368","2020-06-30",8.88
"2369","2020-07-01",8.6
"2370","2020-07-02",8.76
"2371","2020-07-06",8.98
"2372","2020-07-07",8.6
"2373","2020-07-08",8.6
"2374","2020-07-09",8.81
"2375","2020-07-10",9.02
"2376","2020-07-13",8.51
"2377","2020-07-14",8.54
"2378","2020-07-15",8.73
"2379","2020-07-16",8.25
"2380","2020-07-17",8.47
"2381","2020-07-20",8.73
"2382","2020-07-21",8.72
"2383","2020-07-22",8.65
"2384","2020-07-23",8.64
"2385","2020-07-24",8.67
"2386","2020-07-27",8.96
"2387","2020-07-28",8.66
"2388","2020-07-29",8.85
"2389","2020-07-30",8.92
"2390","2020-07-31",9.11
"2391","2020-08-03",9.83
"2392","2020-08-04",9.95
"2393","2020-08-05",8.73
"2394","2020-08-06",8.45
"2395","2020-08-07",8.25
"2396","2020-08-10",7.85
"2397","2020-08-11",7.79
"2398","2020-08-12",7.75
"2399","2020-08-13",7.84
"2400","2020-08-14",8.23
"2401","2020-08-17",8.21
"2402","2020-08-18",7.85
"2403","2020-08-19",7.87
"2404","2020-08-20",7.53
"2405","2020-08-21",7.28
"2406","2020-08-24",7.14
"2407","2020-08-25",7
"2408","2020-08-26",6.84
"2409","2020-08-27",6.72
"2410","2020-08-28",6.92
"2411","2020-08-31",6.66
"2412","2020-09-01",6.96
"2413","2020-09-02",7.23
"2414","2020-09-03",6.61
"2415","2020-09-04",6.56
"2416","2020-09-08",6.28
"2417","2020-09-09",6.27
"2418","2020-09-10",6.15
"2419","2020-09-11",6.23
"2420","2020-09-14",6.29
"2421","2020-09-15",6.25
"2422","2020-09-16",6.28
"2423","2020-09-17",6.18
"2424","2020-09-18",6.14
"2425","2020-09-21",6.29
"2426","2020-09-22",6.24
"2427","2020-09-23",5.89
"2428","2020-09-24",5.9
"2429","2020-09-25",5.95
"2430","2020-09-28",6.07
"2431","2020-09-29",6.14
"2432","2020-09-30",6.09
"2433","2020-10-01",6.08
"2434","2020-10-02",5.99
"2435","2020-10-05",6.58
"2436","2020-10-06",6.64
"2437","2020-10-07",6.61
"2438","2020-10-08",6.56
"2439","2020-10-09",6.77
"2440","2020-10-12",6.76
"2441","2020-10-13",6.73
"2442","2020-10-14",6.74
"2443","2020-10-15",6.77
"2444","2020-10-16",6.71
"2445","2020-10-19",6.83
"2446","2020-10-20",6.75
"2447","2020-10-21",6.72
"2448","2020-10-22",6.79
"2449","2020-10-23",6.73
"2450","2020-10-26",6.78
"2451","2020-10-27",6.83
"2452","2020-10-28",6.58
"2453","2020-10-29",7.01
"2454","2020-10-30",6.81
"2455","2020-11-02",6.68
"2456","2020-11-03",6.62
"2457","2020-11-04",6.88
"2458","2020-11-05",7.47
"2459","2020-11-06",7.9
"2460","2020-11-09",8.04
"2461","2020-11-10",7.59
"2462","2020-11-11",7.95
"2463","2020-11-12",7.87
"2464","2020-11-13",7.83
"2465","2020-11-16",7.77
"2466","2020-11-17",7.81
"2467","2020-11-18",7.95
"2468","2020-11-19",8.07
"2469","2020-11-20",8.01
"2470","2020-11-23",8.18
"2471","2020-11-24",8.14
"2472","2020-11-25",8.08
"2473","2020-11-27",8.22
