"","date","BLDP"
"1935","2014-09-09",3.42
"1936","2014-09-10",3.41
"1937","2014-09-11",3.45
"1938","2014-09-12",3.41
"1939","2014-09-15",3.14
"1940","2014-09-16",3.28
"1941","2014-09-17",3.23
"1942","2014-09-18",3.26
"1943","2014-09-19",3.17
"1944","2014-09-22",2.99
"1945","2014-09-23",3.1
"1946","2014-09-24",3.16
"1947","2014-09-25",3.09
"1948","2014-09-26",3.17
"1949","2014-09-29",3.18
"1950","2014-09-30",3.23
"1951","2014-10-01",3.02
"1952","2014-10-02",3.14
"1953","2014-10-03",3.1
"1954","2014-10-06",3.1
"1955","2014-10-07",2.92
"1956","2014-10-08",2.97
"1957","2014-10-09",2.84
"1958","2014-10-10",2.7
"1959","2014-10-13",2.5
"1960","2014-10-14",2.74
"1961","2014-10-15",2.71
"1962","2014-10-16",2.85
"1963","2014-10-17",2.78
"1964","2014-10-20",2.87
"1965","2014-10-21",2.87
"1966","2014-10-22",2.8
"1967","2014-10-23",2.87
"1968","2014-10-24",2.83
"1969","2014-10-27",2.79
"1970","2014-10-28",2.99
"1971","2014-10-29",2.78
"1972","2014-10-30",2.74
"1973","2014-10-31",2.8
"1974","2014-11-03",2.95
"1975","2014-11-04",2.85
"1976","2014-11-05",2.76
"1977","2014-11-06",2.77
"1978","2014-11-07",2.82
"1979","2014-11-10",2.79
"1980","2014-11-11",2.79
"1981","2014-11-12",2.55
"1982","2014-11-13",2.5
"1983","2014-11-14",2.33
"1984","2014-11-17",2.29
"1985","2014-11-18",2.41
"1986","2014-11-19",2.39
"1987","2014-11-20",2.43
"1988","2014-11-21",2.42
"1989","2014-11-24",2.4
"1990","2014-11-25",2.4
"1991","2014-11-26",2.38
"1992","2014-11-28",2.29
"1993","2014-12-01",2.13
"1994","2014-12-02",2.16
"1995","2014-12-03",2.12
"1996","2014-12-04",2.16
"1997","2014-12-05",2.08
"1998","2014-12-08",2.04
"1999","2014-12-09",2.06
"2000","2014-12-10",1.96
"2001","2014-12-11",1.89
"2002","2014-12-12",1.86
"2003","2014-12-15",1.72
"2004","2014-12-16",1.73
"2005","2014-12-17",1.81
"2006","2014-12-18",1.81
"2007","2014-12-19",1.87
"2008","2014-12-22",1.81
"2009","2014-12-23",1.76
"2010","2014-12-24",1.77
"2011","2014-12-26",1.89
"2012","2014-12-29",2.07
"2013","2014-12-30",2.05
"2014","2014-12-31",1.98
"2015","2015-01-02",1.83
"2016","2015-01-05",1.79
"2017","2015-01-06",1.74
"2018","2015-01-07",1.73
"2019","2015-01-08",1.79
"2020","2015-01-09",1.77
"2021","2015-01-12",1.75
"2022","2015-01-13",1.72
"2023","2015-01-14",1.75
"2024","2015-01-15",1.61
"2025","2015-01-16",1.57
"2026","2015-01-20",1.48
"2027","2015-01-21",1.46
"2028","2015-01-22",1.48
"2029","2015-01-23",1.5
"2030","2015-01-26",1.55
"2031","2015-01-27",1.66
"2032","2015-01-28",1.54
"2033","2015-01-29",1.61
"2034","2015-01-30",1.55
"2035","2015-02-02",1.61
"2036","2015-02-03",1.68
"2037","2015-02-04",1.63
"2038","2015-02-05",1.71
"2039","2015-02-06",1.72
"2040","2015-02-09",1.66
"2041","2015-02-10",1.69
"2042","2015-02-11",2.71
"2043","2015-02-12",2.92
"2044","2015-02-13",2.66
"2045","2015-02-17",2.68
"2046","2015-02-18",2.58
"2047","2015-02-19",2.48
"2048","2015-02-20",2.41
"2049","2015-02-23",2.6
"2050","2015-02-24",2.71
"2051","2015-02-25",2.74
"2052","2015-02-26",2.36
"2053","2015-02-27",2.29
"2054","2015-03-02",2.37
"2055","2015-03-03",2.33
"2056","2015-03-04",2.27
"2057","2015-03-05",2.35
"2058","2015-03-06",2.29
"2059","2015-03-09",2.23
"2060","2015-03-10",2.22
"2061","2015-03-11",2.22
"2062","2015-03-12",2.22
"2063","2015-03-13",2.13
"2064","2015-03-16",2.08
"2065","2015-03-17",2.01
"2066","2015-03-18",2.11
"2067","2015-03-19",2.07
"2068","2015-03-20",2.06
"2069","2015-03-23",2.09
"2070","2015-03-24",2.09
"2071","2015-03-25",2.05
"2072","2015-03-26",2.05
"2073","2015-03-27",2.03
"2074","2015-03-30",2.02
"2075","2015-03-31",2.1
"2076","2015-04-01",2.02
"2077","2015-04-02",2.11
"2078","2015-04-06",2.16
"2079","2015-04-07",2.31
"2080","2015-04-08",2.23
"2081","2015-04-09",2.25
"2082","2015-04-10",2.29
"2083","2015-04-13",2.25
"2084","2015-04-14",2.26
"2085","2015-04-15",2.4
"2086","2015-04-16",2.35
"2087","2015-04-17",2.26
"2088","2015-04-20",2.27
"2089","2015-04-21",2.23
"2090","2015-04-22",2.14
"2091","2015-04-23",2.21
"2092","2015-04-24",2.18
"2093","2015-04-27",2.18
"2094","2015-04-28",2.25
"2095","2015-04-29",2.29
"2096","2015-04-30",2.23
"2097","2015-05-01",2.2
"2098","2015-05-04",2.19
"2099","2015-05-05",2.19
"2100","2015-05-06",2.18
"2101","2015-05-07",2.11
"2102","2015-05-08",2.11
"2103","2015-05-11",2.18
"2104","2015-05-12",2.15
"2105","2015-05-13",2.19
"2106","2015-05-14",2.19
"2107","2015-05-15",2.16
"2108","2015-05-18",2.11
"2109","2015-05-19",2.1
"2110","2015-05-20",2.07
"2111","2015-05-21",2.13
"2112","2015-05-22",2.09
"2113","2015-05-26",2.07
"2114","2015-05-27",2.09
"2115","2015-05-28",2.09
"2116","2015-05-29",2.09
"2117","2015-06-01",2.05
"2118","2015-06-02",2.07
"2119","2015-06-03",2.12
"2120","2015-06-04",2.11
"2121","2015-06-05",2.1
"2122","2015-06-08",2.34
"2123","2015-06-09",2.27
"2124","2015-06-10",2.35
"2125","2015-06-11",2.35
"2126","2015-06-12",2.44
"2127","2015-06-15",2.41
"2128","2015-06-16",2.3
"2129","2015-06-17",2.27
"2130","2015-06-18",2.33
"2131","2015-06-19",2.24
"2132","2015-06-22",2.21
"2133","2015-06-23",2.23
"2134","2015-06-24",2.22
"2135","2015-06-25",2.17
"2136","2015-06-26",2.19
"2137","2015-06-29",2.14
"2138","2015-06-30",2.09
"2139","2015-07-01",1.72
"2140","2015-07-02",1.7
"2141","2015-07-06",1.64
"2142","2015-07-07",1.6
"2143","2015-07-08",1.36
"2144","2015-07-09",1.42
"2145","2015-07-10",1.43
"2146","2015-07-13",1.44
"2147","2015-07-14",1.6
"2148","2015-07-15",1.58
"2149","2015-07-16",1.54
"2150","2015-07-17",1.5
"2151","2015-07-20",1.49
"2152","2015-07-21",1.51
"2153","2015-07-22",1.54
"2154","2015-07-23",1.49
"2155","2015-07-24",1.44
"2156","2015-07-27",1.34
"2157","2015-07-28",1.4
"2158","2015-07-29",1.44
"2159","2015-07-30",1.39
"2160","2015-07-31",1.35
"2161","2015-08-03",1.34
"2162","2015-08-04",1.33
"2163","2015-08-05",1.33
"2164","2015-08-06",1.27
"2165","2015-08-07",1.27
"2166","2015-08-10",1.33
"2167","2015-08-11",1.31
"2168","2015-08-12",1.31
"2169","2015-08-13",1.27
"2170","2015-08-14",1.34
"2171","2015-08-17",1.33
"2172","2015-08-18",1.34
"2173","2015-08-19",1.33
"2174","2015-08-20",1.31
"2175","2015-08-21",1.24
"2176","2015-08-24",1.17
"2177","2015-08-25",1.18
"2178","2015-08-26",1.17
"2179","2015-08-27",1.24
"2180","2015-08-28",1.28
"2181","2015-08-31",1.34
"2182","2015-09-01",1.35
"2183","2015-09-02",1.3
"2184","2015-09-03",1.34
"2185","2015-09-04",1.31
"2186","2015-09-08",1.35
"2187","2015-09-09",1.43
"2188","2015-09-10",1.45
"2189","2015-09-11",1.44
"2190","2015-09-14",1.32
"2191","2015-09-15",1.27
"2192","2015-09-16",1.3
"2193","2015-09-17",1.26
"2194","2015-09-18",1.26
"2195","2015-09-21",1.26
"2196","2015-09-22",1.23
"2197","2015-09-23",1.17
"2198","2015-09-24",1.14
"2199","2015-09-25",1.17
"2200","2015-09-28",1.22
"2201","2015-09-29",1.13
"2202","2015-09-30",1.2
"2203","2015-10-01",1.23
"2204","2015-10-02",1.28
"2205","2015-10-05",1.37
"2206","2015-10-06",1.4
"2207","2015-10-07",1.48
"2208","2015-10-08",1.54
"2209","2015-10-09",1.55
"2210","2015-10-12",1.49
"2211","2015-10-13",1.51
"2212","2015-10-14",1.55
"2213","2015-10-15",1.56
"2214","2015-10-16",1.56
"2215","2015-10-19",1.5
"2216","2015-10-20",1.48
"2217","2015-10-21",1.48
"2218","2015-10-22",1.47
"2219","2015-10-23",1.45
"2220","2015-10-26",1.54
"2221","2015-10-27",1.5
"2222","2015-10-28",1.5
"2223","2015-10-29",1.53
"2224","2015-10-30",1.51
"2225","2015-11-02",1.63
"2226","2015-11-03",1.68
"2227","2015-11-04",1.71
"2228","2015-11-05",1.62
"2229","2015-11-06",1.58
"2230","2015-11-09",1.58
"2231","2015-11-10",1.51
"2232","2015-11-11",1.51
"2233","2015-11-12",1.49
"2234","2015-11-13",1.47
"2235","2015-11-16",1.45
"2236","2015-11-17",1.36
"2237","2015-11-18",1.34
"2238","2015-11-19",1.39
"2239","2015-11-20",1.34
"2240","2015-11-23",1.3
"2241","2015-11-24",1.35
"2242","2015-11-25",1.39
"2243","2015-11-27",1.36
"2244","2015-11-30",1.27
"2245","2015-12-01",1.3
"2246","2015-12-02",1.28
"2247","2015-12-03",1.29
"2248","2015-12-04",1.22
"2249","2015-12-07",1.19
"2250","2015-12-08",1.17
"2251","2015-12-09",1.23
"2252","2015-12-10",1.19
"2253","2015-12-11",1.18
"2254","2015-12-14",1.19
"2255","2015-12-15",1.18
"2256","2015-12-16",1.27
"2257","2015-12-17",1.2
"2258","2015-12-18",1.22
"2259","2015-12-21",1.3
"2260","2015-12-22",1.35
"2261","2015-12-23",1.37
"2262","2015-12-24",1.37
"2263","2015-12-28",1.55
"2264","2015-12-29",1.58
"2265","2015-12-30",1.63
"2266","2015-12-31",1.56
"2267","2016-01-04",1.52
"2268","2016-01-05",1.46
"2269","2016-01-06",1.39
"2270","2016-01-07",1.31
"2271","2016-01-08",1.33
"2272","2016-01-11",1.32
"2273","2016-01-12",1.26
"2274","2016-01-13",1.25
"2275","2016-01-14",1.26
"2276","2016-01-15",1.27
"2277","2016-01-19",1.23
"2278","2016-01-20",1.2
"2279","2016-01-21",1.23
"2280","2016-01-22",1.36
"2281","2016-01-25",1.31
"2282","2016-01-26",1.3
"2283","2016-01-27",1.31
"2284","2016-01-28",1.3
"2285","2016-01-29",1.33
"2286","2016-02-01",1.36
"2287","2016-02-02",1.3
"2288","2016-02-03",1.33
"2289","2016-02-04",1.4
"2290","2016-02-05",1.35
"2291","2016-02-08",1.32
"2292","2016-02-09",1.29
"2293","2016-02-10",1.3
"2294","2016-02-11",1.27
"2295","2016-02-12",1.27
"2296","2016-02-16",1.34
"2297","2016-02-17",1.32
"2298","2016-02-18",1.34
"2299","2016-02-19",1.32
"2300","2016-02-22",1.31
"2301","2016-02-23",1.31
"2302","2016-02-24",1.33
"2303","2016-02-25",1.33
"2304","2016-02-26",1.36
"2305","2016-02-29",1.42
"2306","2016-03-01",1.41
"2307","2016-03-02",1.48
"2308","2016-03-03",1.51
"2309","2016-03-04",1.42
"2310","2016-03-07",1.51
"2311","2016-03-08",1.48
"2312","2016-03-09",1.47
"2313","2016-03-10",1.43
"2314","2016-03-11",1.45
"2315","2016-03-14",1.43
"2316","2016-03-15",1.4
"2317","2016-03-16",1.4
"2318","2016-03-17",1.42
"2319","2016-03-18",1.43
"2320","2016-03-21",1.39
"2321","2016-03-22",1.4
"2322","2016-03-23",1.34
"2323","2016-03-24",1.38
"2324","2016-03-28",1.38
"2325","2016-03-29",1.38
"2326","2016-03-30",1.41
"2327","2016-03-31",1.4
"2328","2016-04-01",1.39
"2329","2016-04-04",1.38
"2330","2016-04-05",1.36
"2331","2016-04-06",1.35
"2332","2016-04-07",1.34
"2333","2016-04-08",1.33
"2334","2016-04-11",1.34
"2335","2016-04-12",1.37
"2336","2016-04-13",1.4
"2337","2016-04-14",1.4
"2338","2016-04-15",1.37
"2339","2016-04-18",1.39
"2340","2016-04-19",1.37
"2341","2016-04-20",1.37
"2342","2016-04-21",1.41
"2343","2016-04-22",1.42
"2344","2016-04-25",1.39
"2345","2016-04-26",1.42
"2346","2016-04-27",1.46
"2347","2016-04-28",1.58
"2348","2016-04-29",1.6
"2349","2016-05-02",1.52
"2350","2016-05-03",1.42
"2351","2016-05-04",1.43
"2352","2016-05-05",1.4
"2353","2016-05-06",1.4
"2354","2016-05-09",1.42
"2355","2016-05-10",1.39
"2356","2016-05-11",1.39
"2357","2016-05-12",1.37
"2358","2016-05-13",1.34
"2359","2016-05-16",1.38
"2360","2016-05-17",1.36
"2361","2016-05-18",1.36
"2362","2016-05-19",1.36
"2363","2016-05-20",1.35
"2364","2016-05-23",1.4
"2365","2016-05-24",1.36
"2366","2016-05-25",1.35
"2367","2016-05-26",1.36
"2368","2016-05-27",1.36
"2369","2016-05-31",1.38
"2370","2016-06-01",1.44
"2371","2016-06-02",1.39
"2372","2016-06-03",1.41
"2373","2016-06-06",1.44
"2374","2016-06-07",1.44
"2375","2016-06-08",1.44
"2376","2016-06-09",1.42
"2377","2016-06-10",1.4
"2378","2016-06-13",1.42
"2379","2016-06-14",1.39
"2380","2016-06-15",1.38
"2381","2016-06-16",1.37
"2382","2016-06-17",1.39
"2383","2016-06-20",1.38
"2384","2016-06-21",1.37
"2385","2016-06-22",1.35
"2386","2016-06-23",1.36
"2387","2016-06-24",1.27
"2388","2016-06-27",1.25
"2389","2016-06-28",1.26
"2390","2016-06-29",1.33
"2391","2016-06-30",1.25
"2392","2016-07-01",1.3
"2393","2016-07-05",1.25
"2394","2016-07-06",1.24
"2395","2016-07-07",1.26
"2396","2016-07-08",1.29
"2397","2016-07-11",1.45
"2398","2016-07-12",1.39
"2399","2016-07-13",1.35
"2400","2016-07-14",1.38
"2401","2016-07-15",1.39
"2402","2016-07-18",2.01
"2403","2016-07-19",1.57
"2404","2016-07-20",1.71
"2405","2016-07-21",1.71
"2406","2016-07-22",1.81
"2407","2016-07-25",1.83
"2408","2016-07-26",1.83
"2409","2016-07-27",2.04
"2410","2016-07-28",2.01
"2411","2016-07-29",1.93
"2412","2016-08-01",2.03
"2413","2016-08-02",1.96
"2414","2016-08-03",2
"2415","2016-08-04",2
"2416","2016-08-05",1.99
"2417","2016-08-08",1.97
"2418","2016-08-09",1.89
"2419","2016-08-10",1.77
"2420","2016-08-11",1.82
"2421","2016-08-12",1.81
"2422","2016-08-15",1.92
"2423","2016-08-16",1.96
"2424","2016-08-17",1.97
"2425","2016-08-18",2.16
"2426","2016-08-19",2.11
"2427","2016-08-22",2.03
"2428","2016-08-23",2.08
"2429","2016-08-24",1.99
"2430","2016-08-25",2.05
"2431","2016-08-26",2.12
"2432","2016-08-29",2.12
"2433","2016-08-30",2.07
"2434","2016-08-31",2.08
"2435","2016-09-01",2.1
"2436","2016-09-02",2.14
"2437","2016-09-06",2.13
"2438","2016-09-07",2.09
"2439","2016-09-08",2.1
"2440","2016-09-09",2.01
"2441","2016-09-12",2.02
"2442","2016-09-13",1.92
"2443","2016-09-14",1.92
"2444","2016-09-15",1.96
"2445","2016-09-16",2
"2446","2016-09-19",2.02
"2447","2016-09-20",1.99
"2448","2016-09-21",2.07
"2449","2016-09-22",2.02
"2450","2016-09-23",2
"2451","2016-09-26",2.06
"2452","2016-09-27",2.18
"2453","2016-09-28",2.18
"2454","2016-09-29",2.11
"2455","2016-09-30",2.21
"2456","2016-10-03",2.49
"2457","2016-10-04",2.38
"2458","2016-10-05",2.41
"2459","2016-10-06",2.44
"2460","2016-10-07",2.38
"2461","2016-10-10",2.4
"2462","2016-10-11",2.29
"2463","2016-10-12",2.22
"2464","2016-10-13",2.2
"2465","2016-10-14",2.32
"2466","2016-10-17",2.25
"2467","2016-10-18",2.2
"2468","2016-10-19",2.21
"2469","2016-10-20",2.18
"2470","2016-10-21",2.16
"2471","2016-10-24",2.16
"2472","2016-10-25",2.17
"2473","2016-10-26",2.21
"2474","2016-10-27",2.09
"2475","2016-10-28",2.05
"2476","2016-10-31",1.97
"2477","2016-11-01",2
"2478","2016-11-02",2
"2479","2016-11-03",1.92
"2480","2016-11-04",1.92
"2481","2016-11-07",1.93
"2482","2016-11-08",1.98
"2483","2016-11-09",2.08
"2484","2016-11-10",1.92
"2485","2016-11-11",1.99
"2486","2016-11-14",2
"2487","2016-11-15",1.95
"2488","2016-11-16",1.93
"2489","2016-11-17",1.97
"2490","2016-11-18",1.94
"2491","2016-11-21",1.94
"2492","2016-11-22",1.96
"2493","2016-11-23",1.94
"2494","2016-11-25",1.95
"2495","2016-11-28",1.95
"2496","2016-11-29",1.91
"2497","2016-11-30",1.9
"2498","2016-12-01",1.86
"2499","2016-12-02",1.88
"2500","2016-12-05",1.86
"2501","2016-12-06",1.88
"2502","2016-12-07",1.87
"2503","2016-12-08",1.82
"2504","2016-12-09",1.82
"2505","2016-12-12",1.76
"2506","2016-12-13",1.78
"2507","2016-12-14",1.74
"2508","2016-12-15",1.71
"2509","2016-12-16",1.67
"2510","2016-12-19",1.82
"2511","2016-12-20",1.81
"2512","2016-12-21",1.74
"2513","2016-12-22",1.72
"2514","2016-12-23",1.76
"2515","2016-12-27",1.75
"2516","2016-12-28",1.72
"2517","2016-12-29",1.72
"2518","2016-12-30",1.65
"2519","2017-01-03",1.7
"2520","2017-01-04",1.75
"2521","2017-01-05",1.75
"2522","2017-01-06",1.75
"2523","2017-01-09",1.74
"2524","2017-01-10",1.74
"2525","2017-01-11",1.86
"2526","2017-01-12",1.85
"2527","2017-01-13",1.87
"2528","2017-01-17",1.91
"2529","2017-01-18",2.06
"2530","2017-01-19",2
"2531","2017-01-20",2.02
"2532","2017-01-23",1.96
"2533","2017-01-24",1.99
"2534","2017-01-25",2
"2535","2017-01-26",1.97
"2536","2017-01-27",1.92
"2537","2017-01-30",1.91
"2538","2017-01-31",1.86
"2539","2017-02-01",1.92
"2540","2017-02-02",1.92
"2541","2017-02-03",1.97
"2542","2017-02-06",1.99
"2543","2017-02-07",1.98
"2544","2017-02-08",1.94
"2545","2017-02-09",1.89
"2546","2017-02-10",1.97
"2547","2017-02-13",1.99
"2548","2017-02-14",2
"2549","2017-02-15",1.97
"2550","2017-02-16",2.05
"2551","2017-02-17",2.04
"2552","2017-02-21",2.07
"2553","2017-02-22",2.04
"2554","2017-02-23",1.98
"2555","2017-02-24",1.97
"2556","2017-02-27",1.97
"2557","2017-02-28",1.91
"2558","2017-03-01",2
"2559","2017-03-02",2
"2560","2017-03-03",2.07
"2561","2017-03-06",2.11
"2562","2017-03-07",2.06
"2563","2017-03-08",2.04
"2564","2017-03-09",2
"2565","2017-03-10",2.05
"2566","2017-03-13",2.13
"2567","2017-03-14",2.08
"2568","2017-03-15",2.16
"2569","2017-03-16",2.19
"2570","2017-03-17",2.2
"2571","2017-03-20",2.25
"2572","2017-03-21",2.16
"2573","2017-03-22",2.2
"2574","2017-03-23",2.26
"2575","2017-03-24",2.24
"2576","2017-03-27",2.22
"2577","2017-03-28",2.19
"2578","2017-03-29",2.23
"2579","2017-03-30",2.18
"2580","2017-03-31",2.22
"2581","2017-04-03",2.22
"2582","2017-04-04",2.35
"2583","2017-04-05",2.38
"2584","2017-04-06",2.6
"2585","2017-04-07",2.57
"2586","2017-04-10",2.76
"2587","2017-04-11",2.88
"2588","2017-04-12",2.79
"2589","2017-04-13",2.92
"2590","2017-04-17",2.94
"2591","2017-04-18",2.89
"2592","2017-04-19",2.79
"2593","2017-04-20",2.79
"2594","2017-04-21",2.76
"2595","2017-04-24",2.86
"2596","2017-04-25",2.84
"2597","2017-04-26",3
"2598","2017-04-27",3.14
"2599","2017-04-28",3.27
"2600","2017-05-01",3.17
"2601","2017-05-02",2.93
"2602","2017-05-03",2.98
"2603","2017-05-04",2.67
"2604","2017-05-05",2.82
"2605","2017-05-08",2.73
"2606","2017-05-09",2.75
"2607","2017-05-10",2.79
"2608","2017-05-11",2.78
"2609","2017-05-12",2.78
"2610","2017-05-15",2.79
"2611","2017-05-16",2.72
"2612","2017-05-17",2.61
"2613","2017-05-18",2.66
"2614","2017-05-19",2.78
"2615","2017-05-22",2.8
"2616","2017-05-23",2.74
"2617","2017-05-24",2.73
"2618","2017-05-25",2.69
"2619","2017-05-26",2.75
"2620","2017-05-30",2.73
"2621","2017-05-31",2.77
"2622","2017-06-01",2.73
"2623","2017-06-02",2.68
"2624","2017-06-05",2.7
"2625","2017-06-06",2.81
"2626","2017-06-07",2.83
"2627","2017-06-08",2.97
"2628","2017-06-09",2.86
"2629","2017-06-12",2.87
"2630","2017-06-13",3
"2631","2017-06-14",3.01
"2632","2017-06-15",2.96
"2633","2017-06-16",2.98
"2634","2017-06-19",2.99
"2635","2017-06-20",2.89
"2636","2017-06-21",2.78
"2637","2017-06-22",2.88
"2638","2017-06-23",2.95
"2639","2017-06-26",2.89
"2640","2017-06-27",2.87
"2641","2017-06-28",2.93
"2642","2017-06-29",2.89
"2643","2017-06-30",2.9
"2644","2017-07-03",2.88
"2645","2017-07-05",2.88
"2646","2017-07-06",2.8
"2647","2017-07-07",2.74
"2648","2017-07-10",2.75
"2649","2017-07-11",2.83
"2650","2017-07-12",2.93
"2651","2017-07-13",2.92
"2652","2017-07-14",2.88
"2653","2017-07-17",2.86
"2654","2017-07-18",2.9
"2655","2017-07-19",2.99
"2656","2017-07-20",3.03
"2657","2017-07-21",3.01
"2658","2017-07-24",2.93
"2659","2017-07-25",2.93
"2660","2017-07-26",2.89
"2661","2017-07-27",2.87
"2662","2017-07-28",2.91
"2663","2017-07-31",2.93
"2664","2017-08-01",2.88
"2665","2017-08-02",2.86
"2666","2017-08-03",2.98
"2667","2017-08-04",2.91
"2668","2017-08-07",2.92
"2669","2017-08-08",2.92
"2670","2017-08-09",2.89
"2671","2017-08-10",2.78
"2672","2017-08-11",2.72
"2673","2017-08-14",2.8
"2674","2017-08-15",2.83
"2675","2017-08-16",2.82
"2676","2017-08-17",2.8
"2677","2017-08-18",2.79
"2678","2017-08-21",2.78
"2679","2017-08-22",2.79
"2680","2017-08-23",2.79
"2681","2017-08-24",2.76
"2682","2017-08-25",2.76
"2683","2017-08-28",2.76
"2684","2017-08-29",2.75
"2685","2017-08-30",2.88
"2686","2017-08-31",3.12
"2687","2017-09-01",3.17
"2688","2017-09-05",3.09
"2689","2017-09-06",3.28
"2690","2017-09-07",3.45
"2691","2017-09-08",3.33
"2692","2017-09-11",3.54
"2693","2017-09-12",3.71
"2694","2017-09-13",4.72
"2695","2017-09-14",4.29
"2696","2017-09-15",4.43
"2697","2017-09-18",4.63
"2698","2017-09-19",4.6
"2699","2017-09-20",4.86
"2700","2017-09-21",4.7
"2701","2017-09-22",4.81
"2702","2017-09-25",5.03
"2703","2017-09-26",5
"2704","2017-09-27",4.86
"2705","2017-09-28",4.54
"2706","2017-09-29",4.68
"2707","2017-10-02",4.78
"2708","2017-10-03",4.8
"2709","2017-10-04",4.74
"2710","2017-10-05",4.77
"2711","2017-10-06",5.1
"2712","2017-10-09",5.06
"2713","2017-10-10",5.38
"2714","2017-10-11",5.25
"2715","2017-10-12",5.14
"2716","2017-10-13",5.13
"2717","2017-10-16",5
"2718","2017-10-17",4.97
"2719","2017-10-18",5.06
"2720","2017-10-19",4.93
"2721","2017-10-20",4.99
"2722","2017-10-23",4.94
"2723","2017-10-24",5.02
"2724","2017-10-25",4.76
"2725","2017-10-26",4.78
"2726","2017-10-27",4.89
"2727","2017-10-30",4.9
"2728","2017-10-31",5
"2729","2017-11-01",5.07
"2730","2017-11-02",5.6
"2731","2017-11-03",5.64
"2732","2017-11-06",5.86
"2733","2017-11-07",5.55
"2734","2017-11-08",5.25
"2735","2017-11-09",5.04
"2736","2017-11-10",5.11
"2737","2017-11-13",4.86
"2738","2017-11-14",4.93
"2739","2017-11-15",4.61
"2740","2017-11-16",4.69
"2741","2017-11-17",4.67
"2742","2017-11-20",4.69
"2743","2017-11-21",4.76
"2744","2017-11-22",4.7
"2745","2017-11-24",5.05
"2746","2017-11-27",4.89
"2747","2017-11-28",5
"2748","2017-11-29",4.75
"2749","2017-11-30",4.77
"2750","2017-12-01",4.81
"2751","2017-12-04",4.64
"2752","2017-12-05",4.61
"2753","2017-12-06",4.69
"2754","2017-12-07",4.79
"2755","2017-12-08",4.77
"2756","2017-12-11",4.72
"2757","2017-12-12",4.63
"2758","2017-12-13",4.66
"2759","2017-12-14",4.7
"2760","2017-12-15",4.68
"2761","2017-12-18",4.76
"2762","2017-12-19",4.73
"2763","2017-12-20",4.73
"2764","2017-12-21",4.66
"2765","2017-12-22",4.5
"2766","2017-12-26",4.42
"2767","2017-12-27",4.52
"2768","2017-12-28",4.51
"2769","2017-12-29",4.41
"2770","2018-01-02",4.4
"2771","2018-01-03",4.36
"2772","2018-01-04",4.21
"2773","2018-01-05",3.97
"2774","2018-01-08",4.08
"2775","2018-01-09",4.27
"2776","2018-01-10",4.21
"2777","2018-01-11",4.27
"2778","2018-01-12",4.19
"2779","2018-01-16",4.03
"2780","2018-01-17",4.02
"2781","2018-01-18",4
"2782","2018-01-19",3.96
"2783","2018-01-22",3.91
"2784","2018-01-23",3.93
"2785","2018-01-24",3.79
"2786","2018-01-25",3.27
"2787","2018-01-26",3.01
"2788","2018-01-29",4.02
"2789","2018-01-30",3.62
"2790","2018-01-31",3.71
"2791","2018-02-01",3.56
"2792","2018-02-02",3.38
"2793","2018-02-05",3.28
"2794","2018-02-06",3.35
"2795","2018-02-07",3.24
"2796","2018-02-08",3.1
"2797","2018-02-09",3.11
"2798","2018-02-12",3.26
"2799","2018-02-13",3.2
"2800","2018-02-14",3.42
"2801","2018-02-15",3.38
"2802","2018-02-16",3.37
"2803","2018-02-20",3.29
"2804","2018-02-21",3.43
"2805","2018-02-22",3.41
"2806","2018-02-23",3.45
"2807","2018-02-26",3.52
"2808","2018-02-27",3.57
"2809","2018-02-28",3.74
"2810","2018-03-01",3.25
"2811","2018-03-02",3.26
"2812","2018-03-05",3.18
"2813","2018-03-06",3.12
"2814","2018-03-07",2.98
"2815","2018-03-08",3.04
"2816","2018-03-09",3.19
"2817","2018-03-12",3.31
"2818","2018-03-13",3.23
"2819","2018-03-14",3.19
"2820","2018-03-15",3.2
"2821","2018-03-16",3.29
"2822","2018-03-19",3.23
"2823","2018-03-20",3.53
"2824","2018-03-21",3.45
"2825","2018-03-22",3.39
"2826","2018-03-23",3.42
"2827","2018-03-26",3.6
"2828","2018-03-27",3.54
"2829","2018-03-28",3.5
"2830","2018-03-29",3.55
"2831","2018-04-02",3.33
"2832","2018-04-03",3.36
"2833","2018-04-04",3.35
"2834","2018-04-05",3.43
"2835","2018-04-06",3.41
"2836","2018-04-09",3.42
"2837","2018-04-10",3.46
"2838","2018-04-11",3.48
"2839","2018-04-12",3.53
"2840","2018-04-13",3.53
"2841","2018-04-16",3.54
"2842","2018-04-17",3.7
"2843","2018-04-18",3.68
"2844","2018-04-19",3.69
"2845","2018-04-20",3.62
"2846","2018-04-23",3.51
"2847","2018-04-24",3.42
"2848","2018-04-25",3.34
"2849","2018-04-26",3.29
"2850","2018-04-27",3.28
"2851","2018-04-30",3.21
"2852","2018-05-01",3.29
"2853","2018-05-02",3.17
"2854","2018-05-03",3.12
"2855","2018-05-04",3.1
"2856","2018-05-07",3.03
"2857","2018-05-08",3.01
"2858","2018-05-09",3.06
"2859","2018-05-10",3.12
"2860","2018-05-11",3.13
"2861","2018-05-14",3.16
"2862","2018-05-15",3.15
"2863","2018-05-16",3.15
"2864","2018-05-17",3.16
"2865","2018-05-18",3.14
"2866","2018-05-21",3.09
"2867","2018-05-22",3.05
"2868","2018-05-23",3.08
"2869","2018-05-24",3.06
