"","date","CPSS"
"1941","2014-09-17",6.91
"1942","2014-09-18",6.88
"1943","2014-09-19",6.73
"1944","2014-09-22",6.65
"1945","2014-09-23",6.51
"1946","2014-09-24",6.55
"1947","2014-09-25",6.46
"1948","2014-09-26",6.53
"1949","2014-09-29",6.5
"1950","2014-09-30",6.41
"1951","2014-10-01",6.45
"1952","2014-10-02",6.65
"1953","2014-10-03",6.67
"1954","2014-10-06",6.75
"1955","2014-10-07",6.53
"1956","2014-10-08",6.73
"1957","2014-10-09",6.52
"1958","2014-10-10",6.39
"1959","2014-10-13",6.48
"1960","2014-10-14",6.58
"1961","2014-10-15",6.67
"1962","2014-10-16",6.96
"1963","2014-10-17",6.98
"1964","2014-10-20",6.92
"1965","2014-10-21",6.95
"1966","2014-10-22",6.88
"1967","2014-10-23",7
"1968","2014-10-24",7.15
"1969","2014-10-27",7.1
"1970","2014-10-28",7.1
"1971","2014-10-29",7.06
"1972","2014-10-30",7.1
"1973","2014-10-31",7.06
"1974","2014-11-03",6.96
"1975","2014-11-04",6.98
"1976","2014-11-05",6.93
"1977","2014-11-06",7.09
"1978","2014-11-07",7.16
"1979","2014-11-10",7.2
"1980","2014-11-11",7.25
"1981","2014-11-12",7.18
"1982","2014-11-13",7.14
"1983","2014-11-14",7.15
"1984","2014-11-17",7.23
"1985","2014-11-18",7.12
"1986","2014-11-19",6.98
"1987","2014-11-20",7.24
"1988","2014-11-21",7.24
"1989","2014-11-24",7.36
"1990","2014-11-25",7.25
"1991","2014-11-26",7.45
"1992","2014-11-28",7.32
"1993","2014-12-01",7.6
"1994","2014-12-02",7.52
"1995","2014-12-03",7.48
"1996","2014-12-04",7.31
"1997","2014-12-05",7.21
"1998","2014-12-08",7.14
"1999","2014-12-09",7.23
"2000","2014-12-10",7.12
"2001","2014-12-11",7.27
"2002","2014-12-12",7.19
"2003","2014-12-15",7.19
"2004","2014-12-16",7.18
"2005","2014-12-17",7.5
"2006","2014-12-18",7.75
"2007","2014-12-19",7.93
"2008","2014-12-22",7.89
"2009","2014-12-23",7.73
"2010","2014-12-24",7.67
"2011","2014-12-26",7.6
"2012","2014-12-29",7.47
"2013","2014-12-30",7.39
"2014","2014-12-31",7.36
"2015","2015-01-02",7.37
"2016","2015-01-05",7.48
"2017","2015-01-06",7.27
"2018","2015-01-07",7.28
"2019","2015-01-08",7.3
"2020","2015-01-09",7.16
"2021","2015-01-12",6.8
"2022","2015-01-13",6.69
"2023","2015-01-14",6.48
"2024","2015-01-15",6.3
"2025","2015-01-16",6.36
"2026","2015-01-20",6.26
"2027","2015-01-21",6.2
"2028","2015-01-22",6.42
"2029","2015-01-23",6.04
"2030","2015-01-26",5.89
"2031","2015-01-27",5.72
"2032","2015-01-28",5.63
"2033","2015-01-29",5.64
"2034","2015-01-30",5.6
"2035","2015-02-02",5.62
"2036","2015-02-03",5.92
"2037","2015-02-04",5.99
"2038","2015-02-05",6.25
"2039","2015-02-06",6.41
"2040","2015-02-09",6.33
"2041","2015-02-10",6.37
"2042","2015-02-11",6.65
"2043","2015-02-12",6.69
"2044","2015-02-13",6.69
"2045","2015-02-17",6.6
"2046","2015-02-18",6.53
"2047","2015-02-19",6.95
"2048","2015-02-20",7.04
"2049","2015-02-23",6.97
"2050","2015-02-24",6.83
"2051","2015-02-25",6.94
"2052","2015-02-26",7.03
"2053","2015-02-27",6.96
"2054","2015-03-02",7.13
"2055","2015-03-03",7.16
"2056","2015-03-04",7.21
"2057","2015-03-05",7.34
"2058","2015-03-06",7.1
"2059","2015-03-09",7.03
"2060","2015-03-10",6.92
"2061","2015-03-11",6.88
"2062","2015-03-12",7.13
"2063","2015-03-13",7.23
"2064","2015-03-16",7.08
"2065","2015-03-17",7.11
"2066","2015-03-18",7.06
"2067","2015-03-19",6.91
"2068","2015-03-20",6.88
"2069","2015-03-23",6.77
"2070","2015-03-24",6.93
"2071","2015-03-25",6.86
"2072","2015-03-26",6.83
"2073","2015-03-27",6.79
"2074","2015-03-30",6.95
"2075","2015-03-31",6.99
"2076","2015-04-01",7.21
"2077","2015-04-02",7.15
"2078","2015-04-06",7.23
"2079","2015-04-07",7.11
"2080","2015-04-08",7.1
"2081","2015-04-09",7.09
"2082","2015-04-10",6.97
"2083","2015-04-13",7.06
"2084","2015-04-14",7.04
"2085","2015-04-15",7.02
"2086","2015-04-16",7.2
"2087","2015-04-17",6.9
"2088","2015-04-20",6.8
"2089","2015-04-21",6.69
"2090","2015-04-22",6.8
"2091","2015-04-23",6.69
"2092","2015-04-24",6.76
"2093","2015-04-27",6.73
"2094","2015-04-28",6.85
"2095","2015-04-29",6.66
"2096","2015-04-30",6.39
"2097","2015-05-01",6.62
"2098","2015-05-04",6.53
"2099","2015-05-05",6.33
"2100","2015-05-06",6.26
"2101","2015-05-07",6.28
"2102","2015-05-08",6.36
"2103","2015-05-11",6.36
"2104","2015-05-12",6.21
"2105","2015-05-13",6.23
"2106","2015-05-14",6.17
"2107","2015-05-15",6.19
"2108","2015-05-18",6.25
"2109","2015-05-19",6.11
"2110","2015-05-20",6.1
"2111","2015-05-21",6.12
"2112","2015-05-22",6.05
"2113","2015-05-26",6.06
"2114","2015-05-27",6.11
"2115","2015-05-28",6.05
"2116","2015-05-29",5.89
"2117","2015-06-01",5.84
"2118","2015-06-02",6.25
"2119","2015-06-03",6.26
"2120","2015-06-04",6.18
"2121","2015-06-05",6.22
"2122","2015-06-08",6.1
"2123","2015-06-09",6.03
"2124","2015-06-10",6.1
"2125","2015-06-11",6.07
"2126","2015-06-12",6.11
"2127","2015-06-15",5.97
"2128","2015-06-16",6.03
"2129","2015-06-17",6.16
"2130","2015-06-18",6.5
"2131","2015-06-19",6.35
"2132","2015-06-22",6.59
"2133","2015-06-23",6.63
"2134","2015-06-24",6.68
"2135","2015-06-25",6.61
"2136","2015-06-26",6.62
"2137","2015-06-29",6.23
"2138","2015-06-30",6.25
"2139","2015-07-01",6.32
"2140","2015-07-02",6.19
"2141","2015-07-06",5.98
"2142","2015-07-07",6.01
"2143","2015-07-08",5.87
"2144","2015-07-09",5.83
"2145","2015-07-10",5.93
"2146","2015-07-13",5.97
"2147","2015-07-14",5.98
"2148","2015-07-15",6.02
"2149","2015-07-16",6.29
"2150","2015-07-17",6.48
"2151","2015-07-20",6.5
"2152","2015-07-21",6.42
"2153","2015-07-22",6.39
"2154","2015-07-23",6.16
"2155","2015-07-24",5.97
"2156","2015-07-27",5.73
"2157","2015-07-28",6.05
"2158","2015-07-29",6.07
"2159","2015-07-30",6.11
"2160","2015-07-31",6.04
"2161","2015-08-03",5.84
"2162","2015-08-04",5.78
"2163","2015-08-05",5.76
"2164","2015-08-06",5.61
"2165","2015-08-07",5.4
"2166","2015-08-10",5.79
"2167","2015-08-11",5.87
"2168","2015-08-12",5.69
"2169","2015-08-13",5.59
"2170","2015-08-14",5.61
"2171","2015-08-17",5.72
"2172","2015-08-18",5.83
"2173","2015-08-19",5.65
"2174","2015-08-20",5.54
"2175","2015-08-21",5.64
"2176","2015-08-24",5.57
"2177","2015-08-25",5.38
"2178","2015-08-26",5.77
"2179","2015-08-27",5.73
"2180","2015-08-28",5.6
"2181","2015-08-31",5.73
"2182","2015-09-01",5.5
"2183","2015-09-02",5.64
"2184","2015-09-03",5.62
"2185","2015-09-04",5.47
"2186","2015-09-08",5.47
"2187","2015-09-09",5.45
"2188","2015-09-10",5.39
"2189","2015-09-11",5.43
"2190","2015-09-14",5.28
"2191","2015-09-15",5.35
"2192","2015-09-16",5.5
"2193","2015-09-17",5.59
"2194","2015-09-18",5.56
"2195","2015-09-21",5.63
"2196","2015-09-22",5.56
"2197","2015-09-23",5.36
"2198","2015-09-24",5.43
"2199","2015-09-25",5.34
"2200","2015-09-28",5.16
"2201","2015-09-29",4.96
"2202","2015-09-30",4.98
"2203","2015-10-01",4.99
"2204","2015-10-02",5.05
"2205","2015-10-05",5.36
"2206","2015-10-06",5.42
"2207","2015-10-07",5.25
"2208","2015-10-08",5.51
"2209","2015-10-09",5.28
"2210","2015-10-12",5.53
"2211","2015-10-13",5.45
"2212","2015-10-14",5.64
"2213","2015-10-15",5.56
"2214","2015-10-16",5.07
"2215","2015-10-19",4.88
"2216","2015-10-20",4.92
"2217","2015-10-21",4.87
"2218","2015-10-22",5.11
"2219","2015-10-23",5.13
"2220","2015-10-26",5.14
"2221","2015-10-27",5.15
"2222","2015-10-28",5.21
"2223","2015-10-29",5.36
"2224","2015-10-30",5.42
"2225","2015-11-02",5.1
"2226","2015-11-03",5.33
"2227","2015-11-04",5.41
"2228","2015-11-05",5.29
"2229","2015-11-06",5.32
"2230","2015-11-09",5.1
"2231","2015-11-10",5.16
"2232","2015-11-11",5.1
"2233","2015-11-12",4.96
"2234","2015-11-13",5.08
"2235","2015-11-16",5.01
"2236","2015-11-17",4.98
"2237","2015-11-18",5.02
"2238","2015-11-19",4.96
"2239","2015-11-20",4.88
"2240","2015-11-23",4.81
"2241","2015-11-24",4.79
"2242","2015-11-25",4.77
"2243","2015-11-27",4.71
"2244","2015-11-30",4.68
"2245","2015-12-01",4.63
"2246","2015-12-02",4.94
"2247","2015-12-03",5.09
"2248","2015-12-04",5.18
"2249","2015-12-07",5.19
"2250","2015-12-08",5.01
"2251","2015-12-09",5.03
"2252","2015-12-10",4.91
"2253","2015-12-11",4.88
"2254","2015-12-14",4.81
"2255","2015-12-15",5.09
"2256","2015-12-16",5.07
"2257","2015-12-17",5.12
"2258","2015-12-18",5.2
"2259","2015-12-21",5.21
"2260","2015-12-22",5.22
"2261","2015-12-23",5.27
"2262","2015-12-24",5.35
"2263","2015-12-28",5.28
"2264","2015-12-29",5.26
"2265","2015-12-30",5.21
"2266","2015-12-31",5.19
"2267","2016-01-04",4.97
"2268","2016-01-05",4.79
"2269","2016-01-06",4.99
"2270","2016-01-07",4.87
"2271","2016-01-08",4.72
"2272","2016-01-11",4.61
"2273","2016-01-12",4.68
"2274","2016-01-13",4.41
"2275","2016-01-14",4.16
"2276","2016-01-15",3.9
"2277","2016-01-19",3.83
"2278","2016-01-20",3.87
"2279","2016-01-21",4.04
"2280","2016-01-22",4.3
"2281","2016-01-25",4.17
"2282","2016-01-26",4.45
"2283","2016-01-27",4.41
"2284","2016-01-28",4.29
"2285","2016-01-29",4.44
"2286","2016-02-01",4.37
"2287","2016-02-02",4.13
"2288","2016-02-03",4.27
"2289","2016-02-04",4.41
"2290","2016-02-05",4.43
"2291","2016-02-08",4.37
"2292","2016-02-09",4.03
"2293","2016-02-10",3.97
"2294","2016-02-11",3.97
"2295","2016-02-12",3.99
"2296","2016-02-16",4.14
"2297","2016-02-17",4.25
"2298","2016-02-18",4.36
"2299","2016-02-19",4.31
"2300","2016-02-22",4.29
"2301","2016-02-23",4.28
"2302","2016-02-24",4.37
"2303","2016-02-25",4.2
"2304","2016-02-26",4.15
"2305","2016-02-29",4.39
"2306","2016-03-01",4.5
"2307","2016-03-02",4.65
"2308","2016-03-03",4.71
"2309","2016-03-04",4.57
"2310","2016-03-07",4.32
"2311","2016-03-08",4.34
"2312","2016-03-09",4.28
"2313","2016-03-10",4.21
"2314","2016-03-11",4.14
"2315","2016-03-14",4.08
"2316","2016-03-15",3.92
"2317","2016-03-16",3.81
"2318","2016-03-17",3.76
"2319","2016-03-18",4.25
"2320","2016-03-21",4.07
"2321","2016-03-22",3.98
"2322","2016-03-23",4.07
"2323","2016-03-24",4.18
"2324","2016-03-28",4.2
"2325","2016-03-29",4.29
"2326","2016-03-30",4.26
"2327","2016-03-31",4.23
"2328","2016-04-01",4.19
"2329","2016-04-04",4.24
"2330","2016-04-05",4.25
"2331","2016-04-06",4.17
"2332","2016-04-07",4.25
"2333","2016-04-08",4.23
"2334","2016-04-11",4.26
"2335","2016-04-12",4.34
"2336","2016-04-13",4.4
"2337","2016-04-14",4.33
"2338","2016-04-15",4.35
"2339","2016-04-18",4.42
"2340","2016-04-19",4.38
"2341","2016-04-20",4.35
"2342","2016-04-21",4.26
"2343","2016-04-22",4.4
"2344","2016-04-25",4.44
"2345","2016-04-26",4.2
"2346","2016-04-27",4.12
"2347","2016-04-28",3.97
"2348","2016-04-29",3.95
"2349","2016-05-02",3.82
"2350","2016-05-03",3.77
"2351","2016-05-04",3.68
"2352","2016-05-05",3.74
"2353","2016-05-06",3.78
"2354","2016-05-09",3.72
"2355","2016-05-10",3.78
"2356","2016-05-11",3.67
"2357","2016-05-12",3.48
"2358","2016-05-13",3.46
"2359","2016-05-16",3.48
"2360","2016-05-17",3.63
"2361","2016-05-18",3.8
"2362","2016-05-19",3.7
"2363","2016-05-20",3.79
"2364","2016-05-23",3.83
"2365","2016-05-24",3.95
"2366","2016-05-25",3.87
"2367","2016-05-26",3.97
"2368","2016-05-27",3.92
"2369","2016-05-31",3.91
"2370","2016-06-01",3.99
"2371","2016-06-02",3.97
"2372","2016-06-03",3.93
"2373","2016-06-06",4.04
"2374","2016-06-07",4.01
"2375","2016-06-08",4
"2376","2016-06-09",3.97
"2377","2016-06-10",3.95
"2378","2016-06-13",3.91
"2379","2016-06-14",3.67
"2380","2016-06-15",3.65
"2381","2016-06-16",3.6
"2382","2016-06-17",3.6
"2383","2016-06-20",3.75
"2384","2016-06-21",3.63
"2385","2016-06-22",3.64
"2386","2016-06-23",3.67
"2387","2016-06-24",3.48
"2388","2016-06-27",3.33
"2389","2016-06-28",3.58
"2390","2016-06-29",3.76
"2391","2016-06-30",3.77
"2392","2016-07-01",3.8
"2393","2016-07-05",3.83
"2394","2016-07-06",3.77
"2395","2016-07-07",3.8
"2396","2016-07-08",3.9
"2397","2016-07-11",3.92
"2398","2016-07-12",3.96
"2399","2016-07-13",4.07
"2400","2016-07-14",4.07
"2401","2016-07-15",3.96
"2402","2016-07-18",3.88
"2403","2016-07-19",3.88
"2404","2016-07-20",3.89
"2405","2016-07-21",3.91
"2406","2016-07-22",3.9
"2407","2016-07-25",3.98
"2408","2016-07-26",3.84
"2409","2016-07-27",3.85
"2410","2016-07-28",4.13
"2411","2016-07-29",4.24
"2412","2016-08-01",4.58
"2413","2016-08-02",4.37
"2414","2016-08-03",4.15
"2415","2016-08-04",4.01
"2416","2016-08-05",4.18
"2417","2016-08-08",4.23
"2418","2016-08-09",4.05
"2419","2016-08-10",4.05
"2420","2016-08-11",4.15
"2421","2016-08-12",4.1
"2422","2016-08-15",4.15
"2423","2016-08-16",4.05
"2424","2016-08-17",3.99
"2425","2016-08-18",4.08
"2426","2016-08-19",4
"2427","2016-08-22",4.02
"2428","2016-08-23",4.15
"2429","2016-08-24",3.97
"2430","2016-08-25",4.01
"2431","2016-08-26",4.03
"2432","2016-08-29",4.07
"2433","2016-08-30",3.85
"2434","2016-08-31",3.84
"2435","2016-09-01",3.86
"2436","2016-09-02",3.85
"2437","2016-09-06",3.89
"2438","2016-09-07",3.77
"2439","2016-09-08",3.83
"2440","2016-09-09",3.89
"2441","2016-09-12",4.15
"2442","2016-09-13",4.11
"2443","2016-09-14",4.2
"2444","2016-09-15",4.24
"2445","2016-09-16",4.05
"2446","2016-09-19",4.12
"2447","2016-09-20",4.15
"2448","2016-09-21",4.16
"2449","2016-09-22",4.23
"2450","2016-09-23",4.29
"2451","2016-09-26",4.25
"2452","2016-09-27",4.37
"2453","2016-09-28",4.51
"2454","2016-09-29",4.47
"2455","2016-09-30",4.59
"2456","2016-10-03",4.49
"2457","2016-10-04",4.4
"2458","2016-10-05",4.43
"2459","2016-10-06",4.48
"2460","2016-10-07",4.48
"2461","2016-10-10",4.41
"2462","2016-10-11",4.32
"2463","2016-10-12",4.56
"2464","2016-10-13",4.49
"2465","2016-10-14",4.71
"2466","2016-10-17",4.79
"2467","2016-10-18",4.25
"2468","2016-10-19",4.31
"2469","2016-10-20",4.38
"2470","2016-10-21",4.38
"2471","2016-10-24",4.36
"2472","2016-10-25",4.53
"2473","2016-10-26",4.49
"2474","2016-10-27",4.5
"2475","2016-10-28",4.53
"2476","2016-10-31",4.48
"2477","2016-11-01",4.37
"2478","2016-11-02",4.31
"2479","2016-11-03",4.2
"2480","2016-11-04",4.16
"2481","2016-11-07",4.38
"2482","2016-11-08",4.07
"2483","2016-11-09",4.34
"2484","2016-11-10",4.73
"2485","2016-11-11",4.82
"2486","2016-11-14",4.86
"2487","2016-11-15",5.13
"2488","2016-11-16",4.89
"2489","2016-11-17",5.08
"2490","2016-11-18",4.68
"2491","2016-11-21",4.68
"2492","2016-11-22",4.88
"2493","2016-11-23",4.72
"2494","2016-11-25",4.82
"2495","2016-11-28",4.87
"2496","2016-11-29",5.15
"2497","2016-11-30",5.05
"2498","2016-12-01",4.96
"2499","2016-12-02",5.23
"2500","2016-12-05",5.75
"2501","2016-12-06",5.32
"2502","2016-12-07",5.54
"2503","2016-12-08",5.55
"2504","2016-12-09",5.83
"2505","2016-12-12",5.48
"2506","2016-12-13",5.39
"2507","2016-12-14",5.25
"2508","2016-12-15",5.3
"2509","2016-12-16",5.18
"2510","2016-12-19",5.09
"2511","2016-12-20",5.19
"2512","2016-12-21",5.13
"2513","2016-12-22",5.13
"2514","2016-12-23",5.15
"2515","2016-12-27",5.09
"2516","2016-12-28",5.01
"2517","2016-12-29",4.95
"2518","2016-12-30",5.12
"2519","2017-01-03",5.11
"2520","2017-01-04",5.13
"2521","2017-01-05",5.03
"2522","2017-01-06",5.09
"2523","2017-01-09",5.09
"2524","2017-01-10",5.1
"2525","2017-01-11",5.22
"2526","2017-01-12",5.17
"2527","2017-01-13",5.06
"2528","2017-01-17",4.99
"2529","2017-01-18",4.89
"2530","2017-01-19",4.91
"2531","2017-01-20",4.9
"2532","2017-01-23",4.95
"2533","2017-01-24",4.91
"2534","2017-01-25",4.9
"2535","2017-01-26",4.93
"2536","2017-01-27",4.99
"2537","2017-01-30",4.94
"2538","2017-01-31",4.78
"2539","2017-02-01",4.87
"2540","2017-02-02",4.94
"2541","2017-02-03",5
"2542","2017-02-06",5.05
"2543","2017-02-07",5.02
"2544","2017-02-08",4.94
"2545","2017-02-09",5.02
"2546","2017-02-10",5.04
"2547","2017-02-13",4.92
"2548","2017-02-14",4.93
"2549","2017-02-15",5
"2550","2017-02-16",4.98
"2551","2017-02-17",4.98
"2552","2017-02-21",4.9
"2553","2017-02-22",5.09
"2554","2017-02-23",5.27
"2555","2017-02-24",5.09
"2556","2017-02-27",5.25
"2557","2017-02-28",5.17
"2558","2017-03-01",5.25
"2559","2017-03-02",5.34
"2560","2017-03-03",5.31
"2561","2017-03-06",5.12
"2562","2017-03-07",5.16
"2563","2017-03-08",5.3
"2564","2017-03-09",5.32
"2565","2017-03-10",5.16
"2566","2017-03-13",5.03
"2567","2017-03-14",4.98
"2568","2017-03-15",5.18
"2569","2017-03-16",5.37
"2570","2017-03-17",5.04
"2571","2017-03-20",4.95
"2572","2017-03-21",4.64
"2573","2017-03-22",4.78
"2574","2017-03-23",4.65
"2575","2017-03-24",4.68
"2576","2017-03-27",4.44
"2577","2017-03-28",4.48
"2578","2017-03-29",4.49
"2579","2017-03-30",4.75
"2580","2017-03-31",4.71
"2581","2017-04-03",4.59
"2582","2017-04-04",4.29
"2583","2017-04-05",4.38
"2584","2017-04-06",4.72
"2585","2017-04-07",4.66
"2586","2017-04-10",4.59
"2587","2017-04-11",4.7
"2588","2017-04-12",4.62
"2589","2017-04-13",4.61
"2590","2017-04-17",4.65
"2591","2017-04-18",4.69
"2592","2017-04-19",4.67
"2593","2017-04-20",4.62
"2594","2017-04-21",4.61
"2595","2017-04-24",4.63
"2596","2017-04-25",4.78
"2597","2017-04-26",5.04
"2598","2017-04-27",4.92
"2599","2017-04-28",4.87
"2600","2017-05-01",4.78
"2601","2017-05-02",4.83
"2602","2017-05-03",4.73
"2603","2017-05-04",4.67
"2604","2017-05-05",4.67
"2605","2017-05-08",4.69
"2606","2017-05-09",4.76
"2607","2017-05-10",4.81
"2608","2017-05-11",4.77
"2609","2017-05-12",4.66
"2610","2017-05-15",4.56
"2611","2017-05-16",4.49
"2612","2017-05-17",4.35
"2613","2017-05-18",4.54
"2614","2017-05-19",4.59
"2615","2017-05-22",4.42
"2616","2017-05-23",4.48
"2617","2017-05-24",4.43
"2618","2017-05-25",4.44
"2619","2017-05-26",4.43
"2620","2017-05-30",4.18
"2621","2017-05-31",4.18
"2622","2017-06-01",4.1
"2623","2017-06-02",4.16
"2624","2017-06-05",4.31
"2625","2017-06-06",4.26
"2626","2017-06-07",4.24
"2627","2017-06-08",4.36
"2628","2017-06-09",4.23
"2629","2017-06-12",4.14
"2630","2017-06-13",4.37
"2631","2017-06-14",4.44
"2632","2017-06-15",4.37
"2633","2017-06-16",4.39
"2634","2017-06-19",4.46
"2635","2017-06-20",4.35
"2636","2017-06-21",4.39
"2637","2017-06-22",4.49
"2638","2017-06-23",4.43
"2639","2017-06-26",4.69
"2640","2017-06-27",4.46
"2641","2017-06-28",4.37
"2642","2017-06-29",4.34
"2643","2017-06-30",4.55
"2644","2017-07-03",4.61
"2645","2017-07-05",4.56
"2646","2017-07-06",4.54
"2647","2017-07-07",4.56
"2648","2017-07-10",4.5
"2649","2017-07-11",4.64
"2650","2017-07-12",4.68
"2651","2017-07-13",4.7
"2652","2017-07-14",4.59
"2653","2017-07-17",4.62
"2654","2017-07-18",4.63
"2655","2017-07-19",4.59
"2656","2017-07-20",4.64
"2657","2017-07-21",4.67
"2658","2017-07-24",4.66
"2659","2017-07-25",4.37
"2660","2017-07-26",4.18
"2661","2017-07-27",4.17
"2662","2017-07-28",4.02
"2663","2017-07-31",4.11
"2664","2017-08-01",4.02
"2665","2017-08-02",4.01
"2666","2017-08-03",3.97
"2667","2017-08-04",4
"2668","2017-08-07",3.89
"2669","2017-08-08",3.89
"2670","2017-08-09",3.81
"2671","2017-08-10",3.78
"2672","2017-08-11",3.89
"2673","2017-08-14",3.92
"2674","2017-08-15",3.95
"2675","2017-08-16",3.95
"2676","2017-08-17",3.99
"2677","2017-08-18",4
"2678","2017-08-21",3.91
"2679","2017-08-22",3.99
"2680","2017-08-23",3.9
"2681","2017-08-24",3.96
"2682","2017-08-25",3.76
"2683","2017-08-28",3.73
"2684","2017-08-29",3.73
"2685","2017-08-30",3.76
"2686","2017-08-31",3.93
"2687","2017-09-01",4.32
"2688","2017-09-05",4.15
"2689","2017-09-06",4.15
"2690","2017-09-07",4.18
"2691","2017-09-08",4.15
"2692","2017-09-11",4.29
"2693","2017-09-12",4.35
"2694","2017-09-13",4.47
"2695","2017-09-14",4.32
"2696","2017-09-15",4.21
"2697","2017-09-18",4.39
"2698","2017-09-19",4.45
"2699","2017-09-20",4.5
"2700","2017-09-21",4.46
"2701","2017-09-22",4.5
"2702","2017-09-25",4.5
"2703","2017-09-26",4.62
"2704","2017-09-27",4.72
"2705","2017-09-28",4.73
"2706","2017-09-29",4.56
"2707","2017-10-02",4.6
"2708","2017-10-03",4.64
"2709","2017-10-04",4.68
"2710","2017-10-05",4.66
"2711","2017-10-06",4.79
"2712","2017-10-09",4.65
"2713","2017-10-10",4.63
"2714","2017-10-11",4.58
"2715","2017-10-12",4.5
"2716","2017-10-13",4.5
"2717","2017-10-16",4.54
"2718","2017-10-17",4.6
"2719","2017-10-18",4.58
"2720","2017-10-19",4.59
"2721","2017-10-20",4.63
"2722","2017-10-23",4.43
"2723","2017-10-24",4.55
"2724","2017-10-25",4.55
"2725","2017-10-26",4.45
"2726","2017-10-27",4.4
"2727","2017-10-30",4.26
"2728","2017-10-31",4.35
"2729","2017-11-01",4.57
"2730","2017-11-02",4.47
"2731","2017-11-03",4.38
"2732","2017-11-06",4.35
"2733","2017-11-07",4.36
"2734","2017-11-08",4.31
"2735","2017-11-09",4.17
"2736","2017-11-10",4.16
"2737","2017-11-13",4.2
"2738","2017-11-14",4.13
"2739","2017-11-15",4.16
"2740","2017-11-16",4.18
"2741","2017-11-17",4.25
"2742","2017-11-20",4.38
"2743","2017-11-21",4.38
"2744","2017-11-22",4.17
"2745","2017-11-24",4.15
"2746","2017-11-27",4.15
"2747","2017-11-28",4.1
"2748","2017-11-29",4.22
"2749","2017-11-30",4.1
"2750","2017-12-01",4.2
"2751","2017-12-04",4.27
"2752","2017-12-05",4.43
"2753","2017-12-06",4.35
"2754","2017-12-07",4.27
"2755","2017-12-08",4.33
"2756","2017-12-11",4.33
"2757","2017-12-12",4.3
"2758","2017-12-13",4.35
"2759","2017-12-14",4.27
"2760","2017-12-15",4.32
"2761","2017-12-18",4.32
"2762","2017-12-19",4.3
"2763","2017-12-20",4.29
"2764","2017-12-21",4.26
"2765","2017-12-22",4.25
"2766","2017-12-26",4.59
"2767","2017-12-27",4.5
"2768","2017-12-28",4.43
"2769","2017-12-29",4.15
"2770","2018-01-02",4.17
"2771","2018-01-03",4.15
"2772","2018-01-04",4.1
"2773","2018-01-05",4.05
"2774","2018-01-08",4.02
"2775","2018-01-09",4
"2776","2018-01-10",4.04
"2777","2018-01-11",4.08
"2778","2018-01-12",4.14
"2779","2018-01-16",4.1
"2780","2018-01-17",4.09
"2781","2018-01-18",4.1
"2782","2018-01-19",4.14
"2783","2018-01-22",4.28
"2784","2018-01-23",4.57
"2785","2018-01-24",4.41
"2786","2018-01-25",4.42
"2787","2018-01-26",4.55
"2788","2018-01-29",4.55
"2789","2018-01-30",4.5
"2790","2018-01-31",4.48
"2791","2018-02-01",4.51
"2792","2018-02-02",4.59
"2793","2018-02-05",4.23
"2794","2018-02-06",4.26
"2795","2018-02-07",4.07
"2796","2018-02-08",4
"2797","2018-02-09",3.91
"2798","2018-02-12",3.85
"2799","2018-02-13",4.07
"2800","2018-02-14",4.03
"2801","2018-02-15",4.21
"2802","2018-02-16",4.13
"2803","2018-02-20",4.01
"2804","2018-02-21",4.01
"2805","2018-02-22",3.92
"2806","2018-02-23",3.95
"2807","2018-02-26",3.96
"2808","2018-02-27",3.86
"2809","2018-02-28",3.79
"2810","2018-03-01",3.78
"2811","2018-03-02",3.67
"2812","2018-03-05",3.74
"2813","2018-03-06",3.83
"2814","2018-03-07",3.82
"2815","2018-03-08",3.77
"2816","2018-03-09",3.82
"2817","2018-03-12",3.83
"2818","2018-03-13",3.82
"2819","2018-03-14",3.8
"2820","2018-03-15",3.8
"2821","2018-03-16",3.79
"2822","2018-03-19",3.76
"2823","2018-03-20",3.87
"2824","2018-03-21",3.9
"2825","2018-03-22",3.83
"2826","2018-03-23",3.77
"2827","2018-03-26",3.69
"2828","2018-03-27",3.7
"2829","2018-03-28",3.74
"2830","2018-03-29",3.77
"2831","2018-04-02",3.78
"2832","2018-04-03",3.74
"2833","2018-04-04",3.72
"2834","2018-04-05",3.74
"2835","2018-04-06",3.71
"2836","2018-04-09",3.84
"2837","2018-04-10",3.87
"2838","2018-04-11",3.81
"2839","2018-04-12",3.81
"2840","2018-04-13",3.75
"2841","2018-04-16",3.79
"2842","2018-04-17",3.82
"2843","2018-04-18",3.91
"2844","2018-04-19",3.64
"2845","2018-04-20",3.61
"2846","2018-04-23",3.51
"2847","2018-04-24",3.41
"2848","2018-04-25",3.52
"2849","2018-04-26",3.41
"2850","2018-04-27",3.34
"2851","2018-04-30",3.42
"2852","2018-05-01",3.5
"2853","2018-05-02",3.42
"2854","2018-05-03",3.52
"2855","2018-05-04",3.52
"2856","2018-05-07",3.46
"2857","2018-05-08",3.53
"2858","2018-05-09",3.48
"2859","2018-05-10",3.47
"2860","2018-05-11",3.42
"2861","2018-05-14",3.45
"2862","2018-05-15",3.62
"2863","2018-05-16",3.65
"2864","2018-05-17",3.68
"2865","2018-05-18",3.72
"2866","2018-05-21",3.7
"2867","2018-05-22",3.71
"2868","2018-05-23",3.7
"2869","2018-05-24",3.72
"2870","2018-05-25",3.75
"2871","2018-05-29",3.75
"2872","2018-05-30",3.72
"2873","2018-05-31",3.92
"2874","2018-06-01",4
