"","date","SRAX"
"1966","2020-08-11",2.9
"1967","2020-08-12",3.07
"1968","2020-08-13",3
"1969","2020-08-14",2.95
"1970","2020-08-17",2.83
"1971","2020-08-18",2.7
"1972","2020-08-19",2.7
"1973","2020-08-20",2.67
"1974","2020-08-21",2.79
"1975","2020-08-24",2.75
"1976","2020-08-25",2.82
"1977","2020-08-26",2.78
"1978","2020-08-27",2.73
"1979","2020-08-28",2.94
"1980","2020-08-31",3.02
"1981","2020-09-01",3.02
"1982","2020-09-02",2.84
"1983","2020-09-03",2.78
"1984","2020-09-04",2.88
"1985","2020-09-08",3.08
"1986","2020-09-09",3.01
"1987","2020-09-10",2.86
"1988","2020-09-11",2.9
"1989","2020-09-14",2.665
"1990","2020-09-15",2.56
"1991","2020-09-16",2.64
"1992","2020-09-17",2.67
"1993","2020-09-18",2.74
"1994","2020-09-21",2.66
"1995","2020-09-22",2.79
"1996","2020-09-23",2.61
"1997","2020-09-24",2.74
"1998","2020-09-25",2.76
"1999","2020-09-28",2.751
"2000","2020-09-29",2.82
"2001","2020-09-30",2.96
"2002","2020-10-01",2.75
"2003","2020-10-02",2.75
"2004","2020-10-05",2.59
"2005","2020-10-06",2.6
"2006","2020-10-07",2.61
"2007","2020-10-08",2.58
"2008","2020-10-09",2.5
"2009","2020-10-12",2.52
"2010","2020-10-13",2.56
"2011","2020-10-14",2.34
"2012","2020-10-15",2.44
"2013","2020-10-16",2.41
"2014","2020-10-19",2.32
"2015","2020-10-20",2.4
"2016","2020-10-21",2.355
"2017","2020-10-22",2.3
"2018","2020-10-23",2.39
"2019","2020-10-26",2.36
"2020","2020-10-27",2.38
"2021","2020-10-28",2.37
"2022","2020-10-29",2.46
"2023","2020-10-30",2.6
"2024","2020-11-02",2.65
"2025","2020-11-03",2.62
"2026","2020-11-04",2.73
"2027","2020-11-05",2.905
"2028","2020-11-06",2.88
"2029","2020-11-09",2.88
"2030","2020-11-10",2.84
"2031","2020-11-11",3
"2032","2020-11-12",2.894
"2033","2020-11-13",2.97
"2034","2020-11-16",2.96
"2035","2020-11-17",2.93
"2036","2020-11-18",2.99
"2037","2020-11-19",2.92
"2038","2020-11-20",2.94
"2039","2020-11-23",2.94
"2040","2020-11-24",2.87
"2041","2020-11-25",2.81
"2042","2020-11-27",2.86
