"","date","PBYI"
"1860","2019-09-13",11.3
"1861","2019-09-16",11.77
"1862","2019-09-17",11.66
"1863","2019-09-18",11.19
"1864","2019-09-19",11.17
"1865","2019-09-20",10.82
"1866","2019-09-23",11.91
"1867","2019-09-24",12.1
"1868","2019-09-25",12.03
"1869","2019-09-26",10.94
"1870","2019-09-27",11.16
"1871","2019-09-30",10.77
"1872","2019-10-01",10.18
"1873","2019-10-02",9.82
"1874","2019-10-03",10.23
"1875","2019-10-04",10.01
"1876","2019-10-07",10.07
"1877","2019-10-08",7.86
"1878","2019-10-09",7.65
"1879","2019-10-10",7.25
"1880","2019-10-11",7.13
"1881","2019-10-14",6.78
"1882","2019-10-15",6.79
"1883","2019-10-16",6.77
"1884","2019-10-17",6.68
"1885","2019-10-18",6.5
"1886","2019-10-21",6.93
"1887","2019-10-22",7.03
"1888","2019-10-23",7.22
"1889","2019-10-24",7.17
"1890","2019-10-25",7.26
"1891","2019-10-28",7.56
"1892","2019-10-29",7.21
"1893","2019-10-30",6.95
"1894","2019-10-31",6.8
"1895","2019-11-01",7.13
"1896","2019-11-04",7.28
"1897","2019-11-05",7.22
"1898","2019-11-06",7.13
"1899","2019-11-07",7.52
"1900","2019-11-08",8.88
"1901","2019-11-11",8.52
"1902","2019-11-12",8.45
"1903","2019-11-13",8.79
"1904","2019-11-14",8
"1905","2019-11-15",7.96
"1906","2019-11-18",7.82
"1907","2019-11-19",8.4
"1908","2019-11-20",8.55
"1909","2019-11-21",8.91
"1910","2019-11-22",9.16
"1911","2019-11-25",9.62
"1912","2019-11-26",9.35
"1913","2019-11-27",9.18
"1914","2019-11-29",9.49
"1915","2019-12-02",10.73
"1916","2019-12-03",9.35
"1917","2019-12-04",8.95
"1918","2019-12-05",7.44
"1919","2019-12-06",7.88
"1920","2019-12-09",7.69
"1921","2019-12-10",8.49
"1922","2019-12-11",8.69
"1923","2019-12-12",9.29
"1924","2019-12-13",9.36
"1925","2019-12-16",8.57
"1926","2019-12-17",8.97
"1927","2019-12-18",8.96
"1928","2019-12-19",8.66
"1929","2019-12-20",8.26
"1930","2019-12-23",9.5
"1931","2019-12-24",9.14
"1932","2019-12-26",8.85
"1933","2019-12-27",8.66
"1934","2019-12-30",8.41
"1935","2019-12-31",8.75
"1936","2020-01-02",8.43
"1937","2020-01-03",8.35
"1938","2020-01-06",8.06
"1939","2020-01-07",8.21
"1940","2020-01-08",8.14
"1941","2020-01-09",8.69
"1942","2020-01-10",8.42
"1943","2020-01-13",7.71
"1944","2020-01-14",8.34
"1945","2020-01-15",8.36
"1946","2020-01-16",8.9
"1947","2020-01-17",9.73
"1948","2020-01-21",9.79
"1949","2020-01-22",9.15
"1950","2020-01-23",8.82
"1951","2020-01-24",8.1
"1952","2020-01-27",8.05
"1953","2020-01-28",8.34
"1954","2020-01-29",8.5
"1955","2020-01-30",8.1
"1956","2020-01-31",7.86
"1957","2020-02-03",8.04
"1958","2020-02-04",10.58
"1959","2020-02-05",14.57
"1960","2020-02-06",13.51
"1961","2020-02-07",12.8
"1962","2020-02-10",12.33
"1963","2020-02-11",12.34
"1964","2020-02-12",12.54
"1965","2020-02-13",12.3
"1966","2020-02-14",12.25
"1967","2020-02-18",13.29
"1968","2020-02-19",13.93
"1969","2020-02-20",13.96
"1970","2020-02-21",13.6
"1971","2020-02-24",12.55
"1972","2020-02-25",11.31
"1973","2020-02-26",10.61
"1974","2020-02-27",10.03
"1975","2020-02-28",10.76
"1976","2020-03-02",10.69
"1977","2020-03-03",10.44
"1978","2020-03-04",11.49
"1979","2020-03-05",11.34
"1980","2020-03-06",10.47
"1981","2020-03-09",9.51
"1982","2020-03-10",9.96
"1983","2020-03-11",9.27
"1984","2020-03-12",7.39
"1985","2020-03-13",7.62
"1986","2020-03-16",6.34
"1987","2020-03-17",6.28
"1988","2020-03-18",6.61
"1989","2020-03-19",7.77
"1990","2020-03-20",7.82
"1991","2020-03-23",7.38
"1992","2020-03-24",8.66
"1993","2020-03-25",9.25
"1994","2020-03-26",9.16
"1995","2020-03-27",8.68
"1996","2020-03-30",8.43
"1997","2020-03-31",8.44
"1998","2020-04-01",7.37
"1999","2020-04-02",7.35
"2000","2020-04-03",7.01
"2001","2020-04-06",7.69
"2002","2020-04-07",7.2
"2003","2020-04-08",7.77
"2004","2020-04-09",7.99
"2005","2020-04-13",8.39
"2006","2020-04-14",8.39
"2007","2020-04-15",8.56
"2008","2020-04-16",8.6
"2009","2020-04-17",9.65
"2010","2020-04-20",11.22
"2011","2020-04-21",10.47
"2012","2020-04-22",10.3
"2013","2020-04-23",10.47
"2014","2020-04-24",10.67
"2015","2020-04-27",11.25
"2016","2020-04-28",10.31
"2017","2020-04-29",10.05
"2018","2020-04-30",10.05
"2019","2020-05-01",9.48
"2020","2020-05-04",10.34
"2021","2020-05-05",10.04
"2022","2020-05-06",9.98
"2023","2020-05-07",9.88
"2024","2020-05-08",11.1
"2025","2020-05-11",12.93
"2026","2020-05-12",12.29
"2027","2020-05-13",13.24
"2028","2020-05-14",12.75
"2029","2020-05-15",12.64
"2030","2020-05-18",13.03
"2031","2020-05-19",11.84
"2032","2020-05-20",12.21
"2033","2020-05-21",11.95
"2034","2020-05-22",11.71
"2035","2020-05-26",11.62
"2036","2020-05-27",10.8
"2037","2020-05-28",10.82
"2038","2020-05-29",10.21
"2039","2020-06-01",10.59
"2040","2020-06-02",11.25
"2041","2020-06-03",11.06
"2042","2020-06-04",10.54
"2043","2020-06-05",10.62
"2044","2020-06-08",11.35
"2045","2020-06-09",11.23
"2046","2020-06-10",10.73
"2047","2020-06-11",9.56
"2048","2020-06-12",9.48
"2049","2020-06-15",9.55
"2050","2020-06-16",9.42
"2051","2020-06-17",9
"2052","2020-06-18",10.14
"2053","2020-06-19",11.3
"2054","2020-06-22",11.85
"2055","2020-06-23",11.66
"2056","2020-06-24",11.39
"2057","2020-06-25",10.71
"2058","2020-06-26",10.32
"2059","2020-06-29",10.23
"2060","2020-06-30",10.43
"2061","2020-07-01",10.65
"2062","2020-07-02",10.53
"2063","2020-07-06",10.71
"2064","2020-07-07",10.81
"2065","2020-07-08",10.23
"2066","2020-07-09",10.24
"2067","2020-07-10",10.4
"2068","2020-07-13",10.13
"2069","2020-07-14",10
"2070","2020-07-15",9.87
"2071","2020-07-16",9.77
"2072","2020-07-17",10.26
"2073","2020-07-20",10.53
"2074","2020-07-21",10.11
"2075","2020-07-22",10.13
"2076","2020-07-23",9.96
"2077","2020-07-24",9.83
"2078","2020-07-27",10.05
"2079","2020-07-28",9.95
"2080","2020-07-29",9.86
"2081","2020-07-30",10.5
"2082","2020-07-31",10.31
"2083","2020-08-03",10.89
"2084","2020-08-04",10.79
"2085","2020-08-05",10.89
"2086","2020-08-06",10.38
"2087","2020-08-07",10.27
"2088","2020-08-10",10.54
"2089","2020-08-11",10.03
"2090","2020-08-12",9.92
"2091","2020-08-13",9.91
"2092","2020-08-14",9.83
"2093","2020-08-17",10.6
"2094","2020-08-18",10.79
"2095","2020-08-19",10.92
"2096","2020-08-20",11.14
"2097","2020-08-21",10.93
"2098","2020-08-24",10.52
"2099","2020-08-25",10.45
"2100","2020-08-26",9.98
"2101","2020-08-27",10.03
"2102","2020-08-28",10.06
"2103","2020-08-31",10.29
"2104","2020-09-01",9.8
"2105","2020-09-02",9.87
"2106","2020-09-03",9.67
"2107","2020-09-04",9.63
"2108","2020-09-08",9.65
"2109","2020-09-09",9.79
"2110","2020-09-10",9.73
"2111","2020-09-11",9.5
"2112","2020-09-14",10.26
"2113","2020-09-15",9.99
"2114","2020-09-16",10.03
"2115","2020-09-17",10.09
"2116","2020-09-18",10.36
"2117","2020-09-21",9.9
"2118","2020-09-22",10.18
"2119","2020-09-23",9.69
"2120","2020-09-24",9.62
"2121","2020-09-25",9.8
"2122","2020-09-28",10.03
"2123","2020-09-29",10.05
"2124","2020-09-30",10.09
"2125","2020-10-01",10.22
"2126","2020-10-02",9.91
"2127","2020-10-05",10.12
"2128","2020-10-06",10.22
"2129","2020-10-07",10.32
"2130","2020-10-08",10.39
"2131","2020-10-09",10.01
"2132","2020-10-12",9.78
"2133","2020-10-13",9.82
"2134","2020-10-14",9.72
"2135","2020-10-15",9.79
"2136","2020-10-16",9.82
"2137","2020-10-19",9.74
"2138","2020-10-20",9.45
"2139","2020-10-21",9.36
"2140","2020-10-22",9.48
"2141","2020-10-23",9.5
"2142","2020-10-26",9.52
"2143","2020-10-27",9.5
"2144","2020-10-28",9.11
"2145","2020-10-29",9.1
"2146","2020-10-30",8.37
"2147","2020-11-02",7.78
"2148","2020-11-03",7.93
"2149","2020-11-04",8.74
"2150","2020-11-05",8.47
"2151","2020-11-06",7.78
"2152","2020-11-09",8.39
"2153","2020-11-10",8.85
"2154","2020-11-11",8.77
"2155","2020-11-12",8.79
"2156","2020-11-13",8.93
"2157","2020-11-16",9.08
"2158","2020-11-17",9.38
"2159","2020-11-18",9.52
"2160","2020-11-19",10.07
"2161","2020-11-20",11.16
"2162","2020-11-23",11.51
"2163","2020-11-24",10.9
"2164","2020-11-25",11.05
"2165","2020-11-27",11.73
