"","date","CELH"
"1952","2014-10-20",0.42
"1953","2014-10-21",0.42
"1954","2014-10-22",0.52
"1955","2014-10-23",0.52
"1956","2014-10-24",0.5
"1957","2014-10-27",0.45
"1958","2014-10-28",0.54
"1959","2014-10-29",0.54
"1960","2014-10-30",0.48
"1961","2014-10-31",0.48
"1962","2014-11-03",0.43
"1963","2014-11-04",0.42
"1964","2014-11-05",0.54
"1965","2014-11-06",0.44
"1966","2014-11-07",0.55
"1967","2014-11-10",0.42
"1968","2014-11-11",0.42
"1969","2014-11-12",0.42
"1970","2014-11-13",0.42
"1971","2014-11-14",0.43
"1972","2014-11-17",0.47
"1973","2014-11-18",0.47
"1974","2014-11-19",0.44
"1975","2014-11-20",0.52
"1976","2014-11-21",0.45
"1977","2014-11-24",0.44
"1978","2014-11-25",0.48
"1979","2014-11-26",0.55
"1980","2014-11-28",0.45
"1981","2014-12-01",0.55
"1982","2014-12-02",0.52
"1983","2014-12-03",0.46
"1984","2014-12-04",0.46
"1985","2014-12-05",0.46
"1986","2014-12-08",0.46
"1987","2014-12-09",0.47
"1988","2014-12-10",0.49
"1989","2014-12-11",0.47
"1990","2014-12-12",0.5
"1991","2014-12-15",0.46
"1992","2014-12-16",0.43
"1993","2014-12-17",0.43
"1994","2014-12-18",0.5
"1995","2014-12-19",0.54
"1996","2014-12-22",0.45
"1997","2014-12-23",0.54
"1998","2014-12-24",0.54
"1999","2014-12-26",0.5
"2000","2014-12-29",0.5
"2001","2014-12-30",0.5
"2002","2014-12-31",0.5
"2003","2015-01-02",0.5
"2004","2015-01-05",0.45
"2005","2015-01-06",0.54
"2006","2015-01-07",0.52
"2007","2015-01-08",0.46
"2008","2015-01-09",0.52
"2009","2015-01-12",0.52
"2010","2015-01-13",0.5
"2011","2015-01-14",0.45
"2012","2015-01-15",0.49
"2013","2015-01-16",0.45
"2014","2015-01-20",0.45
"2015","2015-01-21",0.5
"2016","2015-01-22",0.47
"2017","2015-01-23",0.51
"2018","2015-01-26",0.52
"2019","2015-01-27",0.5
"2020","2015-01-28",0.64
"2021","2015-01-29",0.76
"2022","2015-01-30",0.73
"2023","2015-02-02",0.74
"2024","2015-02-03",0.75
"2025","2015-02-04",0.75
"2026","2015-02-05",0.93
"2027","2015-02-06",0.9
"2028","2015-02-09",0.89
"2029","2015-02-10",0.9
"2030","2015-02-11",0.93
"2031","2015-02-12",0.99
"2032","2015-02-13",0.96
"2033","2015-02-17",1.02
"2034","2015-02-18",1.01
"2035","2015-02-19",1.05
"2036","2015-02-20",1.07
"2037","2015-02-23",1.06
"2038","2015-02-24",1.05
"2039","2015-02-25",1.08
"2040","2015-02-26",1.02
"2041","2015-02-27",1.13
"2042","2015-03-02",1.07
"2043","2015-03-03",1.04
"2044","2015-03-04",0.99
"2045","2015-03-05",0.93
"2046","2015-03-06",0.94
"2047","2015-03-09",0.9
"2048","2015-03-10",0.89
"2049","2015-03-11",0.82
"2050","2015-03-12",0.91
"2051","2015-03-13",0.98
"2052","2015-03-16",0.96
"2053","2015-03-17",0.99
"2054","2015-03-18",0.98
"2055","2015-03-19",0.98
"2056","2015-03-20",0.98
"2057","2015-03-23",0.99
"2058","2015-03-24",1.08
"2059","2015-03-25",1.1
"2060","2015-03-26",1.25
"2061","2015-03-27",1.25
"2062","2015-03-30",1.25
"2063","2015-03-31",1.25
"2064","2015-04-01",1.29
"2065","2015-04-02",1.41
"2066","2015-04-06",1.3
"2067","2015-04-07",1.41
"2068","2015-04-08",1.5
"2069","2015-04-09",1.5
"2070","2015-04-10",1.6
"2071","2015-04-13",1.6
"2072","2015-04-14",1.55
"2073","2015-04-15",1.54
"2074","2015-04-16",1.5
"2075","2015-04-17",1.44
"2076","2015-04-20",1.59
"2077","2015-04-21",1.79
"2078","2015-04-22",1.9
"2079","2015-04-23",2.3
"2080","2015-04-24",2.41
"2081","2015-04-27",3.24
"2082","2015-04-28",2.97
"2083","2015-04-29",2.8
"2084","2015-04-30",2.47
"2085","2015-05-01",3.05
"2086","2015-05-04",2.86
"2087","2015-05-05",2.85
"2088","2015-05-06",2.99
"2089","2015-05-07",2.6
"2090","2015-05-08",3.14
"2091","2015-05-11",3.1
"2092","2015-05-12",2.84
"2093","2015-05-13",2.95
"2094","2015-05-14",2.83
"2095","2015-05-15",2.84
"2096","2015-05-18",2.8
"2097","2015-05-19",2.57
"2098","2015-05-20",2.4
"2099","2015-05-21",2.69
"2100","2015-05-22",2.59
"2101","2015-05-26",2.35
"2102","2015-05-27",2.4
"2103","2015-05-28",2.36
"2104","2015-05-29",2.31
"2105","2015-06-01",2.39
"2106","2015-06-02",2.29
"2107","2015-06-03",2.41
"2108","2015-06-04",2.38
"2109","2015-06-05",2.42
"2110","2015-06-08",2.31
"2111","2015-06-09",2.3
"2112","2015-06-10",2.28
"2113","2015-06-11",2.07
"2114","2015-06-12",2.17
"2115","2015-06-15",2.09
"2116","2015-06-16",2.07
"2117","2015-06-17",2.27
"2118","2015-06-18",2.64
"2119","2015-06-19",2.83
"2120","2015-06-22",3.01
"2121","2015-06-23",2.54
"2122","2015-06-24",2.65
"2123","2015-06-25",2.85
"2124","2015-06-26",2.76
"2125","2015-06-29",2.75
"2126","2015-06-30",2.83
"2127","2015-07-01",2.58
"2128","2015-07-02",2.55
"2129","2015-07-06",2.34
"2130","2015-07-07",2.5
"2131","2015-07-08",2.39
"2132","2015-07-09",2.42
"2133","2015-07-10",2.41
"2134","2015-07-13",2.34
"2135","2015-07-14",2.4
"2136","2015-07-15",2.32
"2137","2015-07-16",2.3
"2138","2015-07-17",2.31
"2139","2015-07-20",2.25
"2140","2015-07-21",2.18
"2141","2015-07-22",2.21
"2142","2015-07-23",2.29
"2143","2015-07-24",2.45
"2144","2015-07-27",2.59
"2145","2015-07-28",2.49
"2146","2015-07-29",2.58
"2147","2015-07-30",2.57
"2148","2015-07-31",2.59
"2149","2015-08-03",2.64
"2150","2015-08-04",2.49
"2151","2015-08-05",2.4
"2152","2015-08-06",2.51
"2153","2015-08-07",2.74
"2154","2015-08-10",2.54
"2155","2015-08-11",2.3
"2156","2015-08-12",2.31
"2157","2015-08-13",2.27
"2158","2015-08-14",2.27
"2159","2015-08-17",2.16
"2160","2015-08-18",2.11
"2161","2015-08-19",2.19
"2162","2015-08-20",2.11
"2163","2015-08-21",2.01
"2164","2015-08-24",1.84
"2165","2015-08-25",1.89
"2166","2015-08-26",2.04
"2167","2015-08-27",1.95
"2168","2015-08-28",1.95
"2169","2015-08-31",1.91
"2170","2015-09-01",1.91
"2171","2015-09-02",1.8
"2172","2015-09-03",1.93
"2173","2015-09-04",1.99
"2174","2015-09-08",1.95
"2175","2015-09-09",1.89
"2176","2015-09-10",1.85
"2177","2015-09-11",1.81
"2178","2015-09-14",1.81
"2179","2015-09-15",1.94
"2180","2015-09-16",1.94
"2181","2015-09-17",1.92
"2182","2015-09-18",1.84
"2183","2015-09-21",1.85
"2184","2015-09-22",1.85
"2185","2015-09-23",1.95
"2186","2015-09-24",1.95
"2187","2015-09-25",1.97
"2188","2015-09-28",1.83
"2189","2015-09-29",2.06
"2190","2015-09-30",2.1
"2191","2015-10-01",2.08
"2192","2015-10-02",2.29
"2193","2015-10-05",2.3
"2194","2015-10-06",2.28
"2195","2015-10-07",2.05
"2196","2015-10-08",1.93
"2197","2015-10-09",2
"2198","2015-10-12",1.97
"2199","2015-10-13",1.99
"2200","2015-10-14",1.98
"2201","2015-10-15",2
"2202","2015-10-16",2.08
"2203","2015-10-19",2.15
"2204","2015-10-20",2.1
"2205","2015-10-21",2.05
"2206","2015-10-22",2.1
"2207","2015-10-23",1.98
"2208","2015-10-26",2.07
"2209","2015-10-27",1.99
"2210","2015-10-28",1.99
"2211","2015-10-29",1.99
"2212","2015-10-30",1.92
"2213","2015-11-02",2.07
"2214","2015-11-03",2.05
"2215","2015-11-04",2
"2216","2015-11-05",2.03
"2217","2015-11-06",2.06
"2218","2015-11-09",2
"2219","2015-11-10",2
"2220","2015-11-11",1.9
"2221","2015-11-12",1.9
"2222","2015-11-13",1.87
"2223","2015-11-16",1.92
"2224","2015-11-17",1.85
"2225","2015-11-18",1.89
"2226","2015-11-19",1.87
"2227","2015-11-20",1.75
"2228","2015-11-23",1.67
"2229","2015-11-24",1.63
"2230","2015-11-25",1.58
"2231","2015-11-27",1.6
"2232","2015-11-30",1.6
"2233","2015-12-01",1.59
"2234","2015-12-02",1.63
"2235","2015-12-03",1.53
"2236","2015-12-04",1.5
"2237","2015-12-07",1.53
"2238","2015-12-08",1.54
"2239","2015-12-09",1.58
"2240","2015-12-10",1.58
"2241","2015-12-11",1.6
"2242","2015-12-14",1.67
"2243","2015-12-15",1.68
"2244","2015-12-16",1.64
"2245","2015-12-17",1.98
"2246","2015-12-18",1.99
"2247","2015-12-21",1.99
"2248","2015-12-22",1.92
"2249","2015-12-23",1.85
"2250","2015-12-24",1.85
"2251","2015-12-28",1.84
"2252","2015-12-29",1.88
"2253","2015-12-30",1.85
"2254","2015-12-31",1.94
"2255","2016-01-04",1.97
"2256","2016-01-05",2
"2257","2016-01-06",1.87
"2258","2016-01-07",1.87
"2259","2016-01-08",1.87
"2260","2016-01-11",1.85
"2261","2016-01-12",1.9
"2262","2016-01-13",1.78
"2263","2016-01-14",1.86
"2264","2016-01-15",1.85
"2265","2016-01-19",1.85
"2266","2016-01-20",1.84
"2267","2016-01-21",1.88
"2268","2016-01-22",2.22
"2269","2016-01-25",2.15
"2270","2016-01-26",2.13
"2271","2016-01-27",2.1
"2272","2016-01-28",2.09
"2273","2016-01-29",2.03
"2274","2016-02-01",2
"2275","2016-02-02",2
"2276","2016-02-03",1.88
"2277","2016-02-04",1.86
"2278","2016-02-05",1.94
"2279","2016-02-08",1.83
"2280","2016-02-09",1.85
"2281","2016-02-10",1.86
"2282","2016-02-11",1.83
"2283","2016-02-12",1.7
"2284","2016-02-16",1.57
"2285","2016-02-17",1.58
"2286","2016-02-18",1.72
"2287","2016-02-19",1.65
"2288","2016-02-22",1.78
"2289","2016-02-23",1.78
"2290","2016-02-24",1.86
"2291","2016-02-25",1.84
"2292","2016-02-26",1.77
"2293","2016-02-29",1.8
"2294","2016-03-01",1.87
"2295","2016-03-02",1.88
"2296","2016-03-03",1.93
"2297","2016-03-04",2.01
"2298","2016-03-07",1.95
"2299","2016-03-08",1.93
"2300","2016-03-09",2.07
"2301","2016-03-10",2.05
"2302","2016-03-11",2
"2303","2016-03-14",1.98
"2304","2016-03-15",1.92
"2305","2016-03-16",2
"2306","2016-03-17",2.19
"2307","2016-03-18",2.18
"2308","2016-03-21",2.2
"2309","2016-03-22",2.2
"2310","2016-03-23",2.15
"2311","2016-03-24",2.19
"2312","2016-03-28",2.13
"2313","2016-03-29",2.12
"2314","2016-03-30",2.2
"2315","2016-03-31",2.19
"2316","2016-04-01",2.13
"2317","2016-04-04",2.19
"2318","2016-04-05",2.2
"2319","2016-04-06",2.17
"2320","2016-04-07",2.21
"2321","2016-04-08",2.19
"2322","2016-04-11",2.2
"2323","2016-04-12",2.24
"2324","2016-04-13",2.24
"2325","2016-04-14",2.25
"2326","2016-04-15",2.21
"2327","2016-04-18",2.21
"2328","2016-04-19",2.19
"2329","2016-04-20",2.18
"2330","2016-04-21",2.25
"2331","2016-04-22",2.25
"2332","2016-04-25",2.3
"2333","2016-04-26",2.23
"2334","2016-04-27",2.34
"2335","2016-04-28",2.45
"2336","2016-04-29",2.45
"2337","2016-05-02",2.3
"2338","2016-05-03",2.52
"2339","2016-05-04",2.49
"2340","2016-05-05",2.44
"2341","2016-05-06",2.46
"2342","2016-05-09",2.43
"2343","2016-05-10",2.45
"2344","2016-05-11",2.48
"2345","2016-05-12",2.4
"2346","2016-05-13",2.44
"2347","2016-05-16",2.48
"2348","2016-05-17",2.47
"2349","2016-05-18",2.47
"2350","2016-05-19",2.4
"2351","2016-05-20",2.44
"2352","2016-05-23",2.45
"2353","2016-05-24",2.46
"2354","2016-05-25",2.5
"2355","2016-05-26",2.5
"2356","2016-05-27",2.48
"2357","2016-05-31",2.48
"2358","2016-06-01",2.43
"2359","2016-06-02",2.51
"2360","2016-06-03",2.53
"2361","2016-06-06",2.47
"2362","2016-06-07",2.38
"2363","2016-06-08",2.44
"2364","2016-06-09",2.41
"2365","2016-06-10",2.51
"2366","2016-06-13",2.49
"2367","2016-06-14",2.54
"2368","2016-06-15",2.53
"2369","2016-06-16",2.5
"2370","2016-06-17",2.54
"2371","2016-06-20",2.48
"2372","2016-06-21",2.48
"2373","2016-06-22",2.43
"2374","2016-06-23",2.45
"2375","2016-06-24",2.39
"2376","2016-06-27",2.32
"2377","2016-06-28",2.34
"2378","2016-06-29",2.33
"2379","2016-06-30",2.29
"2380","2016-07-01",2.26
"2381","2016-07-05",2.24
"2382","2016-07-06",2.18
"2383","2016-07-07",2.15
"2384","2016-07-08",2.03
"2385","2016-07-11",2.05
"2386","2016-07-12",2.11
"2387","2016-07-13",2.06
"2388","2016-07-14",2.14
"2389","2016-07-15",2.14
"2390","2016-07-18",2.1
"2391","2016-07-19",2.06
"2392","2016-07-20",2.1
"2393","2016-07-21",2.1
"2394","2016-07-22",2.1
"2395","2016-07-25",2.05
"2396","2016-07-26",2.1
"2397","2016-07-27",2.1
"2398","2016-07-28",2.08
"2399","2016-07-29",2.1
"2400","2016-08-01",2.3
"2401","2016-08-02",2.19
"2402","2016-08-03",2.19
"2403","2016-08-04",2.25
"2404","2016-08-05",2.24
"2405","2016-08-08",2.17
"2406","2016-08-09",2.1
"2407","2016-08-10",2.11
"2408","2016-08-11",2.15
"2409","2016-08-12",2.2
"2410","2016-08-15",2.2
"2411","2016-08-16",2.17
"2412","2016-08-17",2.17
"2413","2016-08-18",2.17
"2414","2016-08-19",2.15
"2415","2016-08-22",2.15
"2416","2016-08-23",2.16
"2417","2016-08-24",2.15
"2418","2016-08-25",2.2
"2419","2016-08-26",2.15
"2420","2016-08-29",2.24
"2421","2016-08-30",2.06
"2422","2016-08-31",2.06
"2423","2016-09-01",2.15
"2424","2016-09-02",2.15
"2425","2016-09-06",2.14
"2426","2016-09-07",2.01
"2427","2016-09-08",2.14
"2428","2016-09-09",2.1
"2429","2016-09-12",2.13
"2430","2016-09-13",2.08
"2431","2016-09-14",2.07
"2432","2016-09-15",2.08
"2433","2016-09-16",2.06
"2434","2016-09-19",2.05
"2435","2016-09-20",2.05
"2436","2016-09-21",2.02
"2437","2016-09-22",2.05
"2438","2016-09-23",2.05
"2439","2016-09-26",2.05
"2440","2016-09-27",2.05
"2441","2016-09-28",2.02
"2442","2016-09-29",2.05
"2443","2016-09-30",2.08
"2444","2016-10-03",2.06
"2445","2016-10-04",2.1
"2446","2016-10-05",2.06
"2447","2016-10-06",2.05
"2448","2016-10-07",2.1
"2449","2016-10-10",2.1
"2450","2016-10-11",2.1
"2451","2016-10-12",2.1
"2452","2016-10-13",2.15
"2453","2016-10-14",2.14
"2454","2016-10-17",2.13
"2455","2016-10-18",2.12
"2456","2016-10-19",2.1
"2457","2016-10-20",2.13
"2458","2016-10-21",2.09
"2459","2016-10-24",2.07
"2460","2016-10-25",2.05
"2461","2016-10-26",2.05
"2462","2016-10-27",2.09
"2463","2016-10-28",2.09
"2464","2016-10-31",2
"2465","2016-11-01",2.03
"2466","2016-11-02",2
"2467","2016-11-03",1.93
"2468","2016-11-04",1.96
"2469","2016-11-07",1.9
"2470","2016-11-08",1.95
"2471","2016-11-09",2
"2472","2016-11-10",2
"2473","2016-11-11",2.13
"2474","2016-11-14",2.24
"2475","2016-11-15",2.3
"2476","2016-11-16",2.29
"2477","2016-11-17",2.3
"2478","2016-11-18",2.39
"2479","2016-11-21",2.37
"2480","2016-11-22",2.5
"2481","2016-11-23",2.45
"2482","2016-11-25",2.33
"2483","2016-11-28",2.45
"2484","2016-11-29",2.49
"2485","2016-11-30",2.36
"2486","2016-12-01",2.4
"2487","2016-12-02",2.65
"2488","2016-12-05",2.85
"2489","2016-12-06",2.68
"2490","2016-12-07",2.71
"2491","2016-12-08",2.81
"2492","2016-12-09",2.7
"2493","2016-12-12",2.77
"2494","2016-12-13",2.6
"2495","2016-12-14",2.73
"2496","2016-12-15",2.65
"2497","2016-12-16",2.61
"2498","2016-12-19",2.5
"2499","2016-12-20",2.5
"2500","2016-12-21",2.45
"2501","2016-12-22",2.45
"2502","2016-12-23",2.45
"2503","2016-12-27",2.45
"2504","2016-12-28",2.45
"2505","2016-12-29",2.58
"2506","2016-12-30",2.45
"2507","2017-01-03",2.75
"2508","2017-01-04",2.6
"2509","2017-01-05",2.71
"2510","2017-01-06",2.78
"2511","2017-01-09",2.9
"2512","2017-01-10",2.89
"2513","2017-01-11",2.83
"2514","2017-01-12",2.94
"2515","2017-01-13",2.98
"2516","2017-01-17",3.24
"2517","2017-01-18",3.12
"2518","2017-01-19",3.32
"2519","2017-01-20",3.36
"2520","2017-01-23",3.62
"2521","2017-01-24",3.7
"2522","2017-01-25",3.71
"2523","2017-01-26",3.48
"2524","2017-01-27",3.65
"2525","2017-01-30",3.6
"2526","2017-01-31",3.55
"2527","2017-02-01",3.23
"2528","2017-02-02",3.3
"2529","2017-02-03",3.23
"2530","2017-02-06",3.31
"2531","2017-02-07",3.33
"2532","2017-02-08",3.41
"2533","2017-02-09",3.32
"2534","2017-02-10",3.63
"2535","2017-02-13",3.76
"2536","2017-02-14",3.75
"2537","2017-02-15",3.73
"2538","2017-02-16",3.69
"2539","2017-02-17",3.65
"2540","2017-02-21",3.6
"2541","2017-02-22",3.6
"2542","2017-02-23",3.61
"2543","2017-02-24",3.68
"2544","2017-02-27",3.6
"2545","2017-02-28",3.63
"2546","2017-03-01",3.64
"2547","2017-03-02",3.63
"2548","2017-03-03",3.63
"2549","2017-03-06",3.59
"2550","2017-03-07",3.42
"2551","2017-03-08",3.67
"2552","2017-03-09",3.7
"2553","2017-03-10",4.37
"2554","2017-03-13",4.05
"2555","2017-03-14",3.99
"2556","2017-03-15",4.4
"2557","2017-03-16",4.33
"2558","2017-03-17",4.16
"2559","2017-03-20",4
"2560","2017-03-21",3.9
"2561","2017-03-22",3.94
"2562","2017-03-23",3.8
"2563","2017-03-24",3.74
"2564","2017-03-27",3.9
"2565","2017-03-28",3.74
"2566","2017-03-29",3.6
"2567","2017-03-30",3.73
"2568","2017-03-31",3.9
"2569","2017-04-03",3.75
"2570","2017-04-04",3.75
"2571","2017-04-05",3.7
"2572","2017-04-06",3.79
"2573","2017-04-07",3.66
"2574","2017-04-10",3.62
"2575","2017-04-11",3.69
"2576","2017-04-12",3.7
"2577","2017-04-13",3.6
"2578","2017-04-17",3.53
"2579","2017-04-18",3.53
"2580","2017-04-19",3.35
"2581","2017-04-20",3.54
"2582","2017-04-21",3.48
"2583","2017-04-24",3.38
"2584","2017-04-25",3.72
"2585","2017-04-26",3.98
"2586","2017-04-27",3.95
"2587","2017-04-28",3.9
"2588","2017-05-01",3.9
"2589","2017-05-02",4
"2590","2017-05-03",3.85
"2591","2017-05-04",4.02
"2592","2017-05-05",3.94
"2593","2017-05-08",3.97
"2594","2017-05-09",3.99
"2595","2017-05-10",3.95
"2596","2017-05-11",3.96
"2597","2017-05-12",3.5
"2598","2017-05-15",3.58
"2599","2017-05-16",3.49
"2600","2017-05-17",3.46
"2601","2017-05-18",3.45
"2602","2017-05-19",3.6
"2603","2017-05-22",3.6
"2604","2017-05-23",3.93
"2605","2017-05-24",4.04
"2606","2017-05-25",3.98
"2607","2017-05-26",3.71
"2608","2017-05-30",4.08
"2609","2017-05-31",4.07
"2610","2017-06-01",4.08
"2611","2017-06-02",4.06
"2612","2017-06-05",4.08
"2613","2017-06-06",4.16
"2614","2017-06-07",4.26
"2615","2017-06-08",4
"2616","2017-06-09",4.3
"2617","2017-06-12",4.17
"2618","2017-06-13",4.17
"2619","2017-06-14",4.1
"2620","2017-06-15",4.11
"2621","2017-06-16",4.1
"2622","2017-06-19",4.4
"2623","2017-06-20",4.6
"2624","2017-06-21",4.78
"2625","2017-06-22",4.65
"2626","2017-06-23",4.6
"2627","2017-06-26",4.59
"2628","2017-06-27",4.46
"2629","2017-06-28",4.36
"2630","2017-06-29",4.35
"2631","2017-06-30",4.25
"2632","2017-07-03",4.24
"2633","2017-07-05",4.16
"2634","2017-07-06",4.15
"2635","2017-07-07",4.1
"2636","2017-07-10",4.1
"2637","2017-07-11",4.21
"2638","2017-07-12",4.13
"2639","2017-07-13",4.1
"2640","2017-07-14",4.19
"2641","2017-07-17",4.11
"2642","2017-07-18",4.08
"2643","2017-07-19",4.06
"2644","2017-07-20",4.03
"2645","2017-07-21",3.96
"2646","2017-07-24",3.62
"2647","2017-07-25",3.63
"2648","2017-07-26",3.71
"2649","2017-07-27",3.51
"2650","2017-07-28",3.53
"2651","2017-07-31",3.92
"2652","2017-08-01",3.83
"2653","2017-08-02",3.82
"2654","2017-08-03",3.81
"2655","2017-08-04",3.75
"2656","2017-08-07",3.6
"2657","2017-08-08",3.68
"2658","2017-08-09",3.7
"2659","2017-08-10",4.28
"2660","2017-08-11",4.1
"2661","2017-08-14",4.23
"2662","2017-08-15",4.36
"2663","2017-08-16",4.51
"2664","2017-08-17",4.37
"2665","2017-08-18",4.33
"2666","2017-08-21",4.35
"2667","2017-08-22",4.55
"2668","2017-08-23",4.7
"2669","2017-08-24",4.75
"2670","2017-08-25",4.8
"2671","2017-08-28",4.94
"2672","2017-08-29",4.97
"2673","2017-08-30",4.93
"2674","2017-08-31",4.84
"2675","2017-09-01",5.04
"2676","2017-09-05",5.49
"2677","2017-09-06",5.43
"2678","2017-09-07",5.88
"2679","2017-09-08",6.48
"2680","2017-09-11",6.61
"2681","2017-09-12",6.48
"2682","2017-09-13",6.48
"2683","2017-09-14",5.78
"2684","2017-09-15",5.78
"2685","2017-09-18",5.86
"2686","2017-09-19",5.58
"2687","2017-09-20",5.62
"2688","2017-09-21",5.54
"2689","2017-09-22",5.4
"2690","2017-09-25",5.4
"2691","2017-09-26",5.73
"2692","2017-09-27",5.79
"2693","2017-09-28",5.92
"2694","2017-09-29",5.91
"2695","2017-10-02",5.84
"2696","2017-10-03",5.56
"2697","2017-10-04",5.7
"2698","2017-10-05",5.49
"2699","2017-10-06",5.56
"2700","2017-10-09",5.36
"2701","2017-10-10",5.34
"2702","2017-10-11",5.39
"2703","2017-10-12",5.9
"2704","2017-10-13",5.65
"2705","2017-10-16",5.37
"2706","2017-10-17",5.29
"2707","2017-10-18",5.45
"2708","2017-10-19",5.63
"2709","2017-10-20",5.41
"2710","2017-10-23",5.38
"2711","2017-10-24",5.32
"2712","2017-10-25",5.42
"2713","2017-10-26",5.04
"2714","2017-10-27",5.15
"2715","2017-10-30",4.79
"2716","2017-10-31",5.24
"2717","2017-11-01",4.95
"2718","2017-11-02",5.23
"2719","2017-11-03",5.05
"2720","2017-11-06",5.07
"2721","2017-11-07",5.24
"2722","2017-11-08",5.53
"2723","2017-11-09",5.54
"2724","2017-11-10",5.41
"2725","2017-11-13",5.53
"2726","2017-11-14",5.4
"2727","2017-11-15",5.34
"2728","2017-11-16",5.55
"2729","2017-11-17",5.23
"2730","2017-11-20",5.27
"2731","2017-11-21",5.27
"2732","2017-11-22",5.31
"2733","2017-11-24",5.32
"2734","2017-11-27",5.25
"2735","2017-11-28",5.29
"2736","2017-11-29",4.55
"2737","2017-11-30",4.83
"2738","2017-12-01",4.93
"2739","2017-12-04",4.69
"2740","2017-12-05",5.02
"2741","2017-12-06",5.16
"2742","2017-12-07",5.1
"2743","2017-12-08",5.17
"2744","2017-12-11",5.33
"2745","2017-12-12",5.21
"2746","2017-12-13",5.16
"2747","2017-12-14",5.25
"2748","2017-12-15",5.15
"2749","2017-12-18",5.06
"2750","2017-12-19",5.05
"2751","2017-12-20",5.04
"2752","2017-12-21",4.89
"2753","2017-12-22",5.03
"2754","2017-12-26",5.24
"2755","2017-12-27",5.2
"2756","2017-12-28",5.29
"2757","2017-12-29",5.25
"2758","2018-01-02",5.03
"2759","2018-01-03",5.1
"2760","2018-01-04",5.02
"2761","2018-01-05",5.02
"2762","2018-01-08",4.99
"2763","2018-01-09",5.36
"2764","2018-01-10",5.36
"2765","2018-01-11",5.35
"2766","2018-01-12",5.35
"2767","2018-01-16",5.45
"2768","2018-01-17",5.47
"2769","2018-01-18",5.75
"2770","2018-01-19",5.88
"2771","2018-01-22",5.92
"2772","2018-01-23",5.84
"2773","2018-01-24",5.93
"2774","2018-01-25",5.83
"2775","2018-01-26",5.88
"2776","2018-01-29",5.59
"2777","2018-01-30",5.6
"2778","2018-01-31",5.64
"2779","2018-02-01",5.75
"2780","2018-02-02",5.69
"2781","2018-02-05",5.81
"2782","2018-02-06",5.67
"2783","2018-02-07",5.5
"2784","2018-02-08",5.45
"2785","2018-02-09",5.01
"2786","2018-02-12",4.99
"2787","2018-02-13",5.08
"2788","2018-02-14",5.08
"2789","2018-02-15",5.64
"2790","2018-02-16",5.49
"2791","2018-02-20",5.41
"2792","2018-02-21",5.37
"2793","2018-02-22",5.47
"2794","2018-02-23",5.39
"2795","2018-02-26",5.34
"2796","2018-02-27",5.58
"2797","2018-02-28",5.34
"2798","2018-03-01",5.41
"2799","2018-03-02",5.5
"2800","2018-03-05",5.22
"2801","2018-03-06",5.28
"2802","2018-03-07",5.35
"2803","2018-03-08",5.43
"2804","2018-03-09",5.16
"2805","2018-03-12",5.08
"2806","2018-03-13",5.05
"2807","2018-03-14",5.2
"2808","2018-03-15",5.15
"2809","2018-03-16",5.13
"2810","2018-03-19",5.08
"2811","2018-03-20",5.06
"2812","2018-03-21",5
"2813","2018-03-22",4.94
"2814","2018-03-23",4.8
"2815","2018-03-26",4.25
"2816","2018-03-27",4.3
"2817","2018-03-28",4.05
"2818","2018-03-29",4.35
"2819","2018-04-02",4.48
"2820","2018-04-03",4.41
"2821","2018-04-04",4.5
"2822","2018-04-05",4.64
"2823","2018-04-06",4.68
"2824","2018-04-09",4.38
"2825","2018-04-10",4.68
"2826","2018-04-11",5.59
"2827","2018-04-12",5.49
"2828","2018-04-13",5.51
"2829","2018-04-16",5.54
"2830","2018-04-17",5.55
"2831","2018-04-18",5.53
"2832","2018-04-19",5.53
"2833","2018-04-20",5.58
"2834","2018-04-23",5.36
"2835","2018-04-24",5.33
"2836","2018-04-25",5.31
"2837","2018-04-26",5.29
"2838","2018-04-27",5.31
"2839","2018-04-30",5.29
"2840","2018-05-01",5.3
"2841","2018-05-02",5.38
"2842","2018-05-03",5.25
"2843","2018-05-04",5.27
"2844","2018-05-07",5.07
"2845","2018-05-08",5
"2846","2018-05-09",4.97
"2847","2018-05-10",5.12
"2848","2018-05-11",4.99
"2849","2018-05-14",4.8
"2850","2018-05-15",4.7
"2851","2018-05-16",4.46
"2852","2018-05-17",4.46
"2853","2018-05-18",4.36
"2854","2018-05-21",4.19
"2855","2018-05-22",4.06
"2856","2018-05-23",4.06
"2857","2018-05-24",4.09
"2858","2018-05-25",4.02
"2859","2018-05-29",4.14
"2860","2018-05-30",4.55
"2861","2018-05-31",4.61
"2862","2018-06-01",4.7
"2863","2018-06-04",4.95
"2864","2018-06-05",4.92
"2865","2018-06-06",4.89
"2866","2018-06-07",4.95
"2867","2018-06-08",4.86
"2868","2018-06-11",4.93
"2869","2018-06-12",4.94
"2870","2018-06-13",4.85
"2871","2018-06-14",4.86
"2872","2018-06-15",4.89
"2873","2018-06-18",4.79
"2874","2018-06-19",4.74
"2875","2018-06-20",4.74
"2876","2018-06-21",4.85
"2877","2018-06-22",4.94
"2878","2018-06-25",4.82
"2879","2018-06-26",4.88
"2880","2018-06-27",4.78
"2881","2018-06-28",4.78
"2882","2018-06-29",4.6
"2883","2018-07-02",4.63
"2884","2018-07-03",4.74
"2885","2018-07-05",4.79
"2886","2018-07-06",4.75
