"","date","IMMU"
"1934","2014-09-08",3.24
"1935","2014-09-09",3.18
"1936","2014-09-10",3.22
"1937","2014-09-11",3.29
"1938","2014-09-12",3.32
"1939","2014-09-15",3.22
"1940","2014-09-16",3.27
"1941","2014-09-17",3.28
"1942","2014-09-18",3.24
"1943","2014-09-19",3.27
"1944","2014-09-22",3.18
"1945","2014-09-23",3.33
"1946","2014-09-24",3.55
"1947","2014-09-25",3.41
"1948","2014-09-26",3.52
"1949","2014-09-29",3.84
"1950","2014-09-30",3.72
"1951","2014-10-01",3.65
"1952","2014-10-02",3.72
"1953","2014-10-03",3.69
"1954","2014-10-06",3.52
"1955","2014-10-07",3.34
"1956","2014-10-08",3.43
"1957","2014-10-09",3.26
"1958","2014-10-10",3.19
"1959","2014-10-13",3.34
"1960","2014-10-14",3.34
"1961","2014-10-15",3.53
"1962","2014-10-16",3.72
"1963","2014-10-17",3.64
"1964","2014-10-20",3.65
"1965","2014-10-21",3.65
"1966","2014-10-22",3.64
"1967","2014-10-23",3.76
"1968","2014-10-24",3.78
"1969","2014-10-27",3.76
"1970","2014-10-28",3.79
"1971","2014-10-29",3.97
"1972","2014-10-30",4
"1973","2014-10-31",3.95
"1974","2014-11-03",3.83
"1975","2014-11-04",3.83
"1976","2014-11-05",3.72
"1977","2014-11-06",3.56
"1978","2014-11-07",3.61
"1979","2014-11-10",3.72
"1980","2014-11-11",3.77
"1981","2014-11-12",3.89
"1982","2014-11-13",3.8
"1983","2014-11-14",3.76
"1984","2014-11-17",3.79
"1985","2014-11-18",3.8
"1986","2014-11-19",3.72
"1987","2014-11-20",3.75
"1988","2014-11-21",3.72
"1989","2014-11-24",3.89
"1990","2014-11-25",3.99
"1991","2014-11-26",4.12
"1992","2014-11-28",4.13
"1993","2014-12-01",3.97
"1994","2014-12-02",4.17
"1995","2014-12-03",4.22
"1996","2014-12-04",4.14
"1997","2014-12-05",4.37
"1998","2014-12-08",4.48
"1999","2014-12-09",4.56
"2000","2014-12-10",4.58
"2001","2014-12-11",4.67
"2002","2014-12-12",4.58
"2003","2014-12-15",4.21
"2004","2014-12-16",4.23
"2005","2014-12-17",4.35
"2006","2014-12-18",4.45
"2007","2014-12-19",4.48
"2008","2014-12-22",4.52
"2009","2014-12-23",4.28
"2010","2014-12-24",4.41
"2011","2014-12-26",4.45
"2012","2014-12-29",4.67
"2013","2014-12-30",4.69
"2014","2014-12-31",4.8
"2015","2015-01-02",4.78
"2016","2015-01-05",4.99
"2017","2015-01-06",4.71
"2018","2015-01-07",4.91
"2019","2015-01-08",4.93
"2020","2015-01-09",4.87
"2021","2015-01-12",4.73
"2022","2015-01-13",4.66
"2023","2015-01-14",4.74
"2024","2015-01-15",4.51
"2025","2015-01-16",4.79
"2026","2015-01-20",4.92
"2027","2015-01-21",4.69
"2028","2015-01-22",4.81
"2029","2015-01-23",4.73
"2030","2015-01-26",4.89
"2031","2015-01-27",4.9
"2032","2015-01-28",4.93
"2033","2015-01-29",5.28
"2034","2015-01-30",5.35
"2035","2015-02-02",5.24
"2036","2015-02-03",5.02
"2037","2015-02-04",4.88
"2038","2015-02-05",4.01
"2039","2015-02-06",3.99
"2040","2015-02-09",3.88
"2041","2015-02-10",3.86
"2042","2015-02-11",3.83
"2043","2015-02-12",3.84
"2044","2015-02-13",3.84
"2045","2015-02-17",4
"2046","2015-02-18",4.01
"2047","2015-02-19",4.02
"2048","2015-02-20",3.99
"2049","2015-02-23",4.09
"2050","2015-02-24",4.08
"2051","2015-02-25",4.07
"2052","2015-02-26",4.09
"2053","2015-02-27",4.08
"2054","2015-03-02",4.16
"2055","2015-03-03",4.14
"2056","2015-03-04",4.23
"2057","2015-03-05",4.29
"2058","2015-03-06",4.17
"2059","2015-03-09",4.01
"2060","2015-03-10",4
"2061","2015-03-11",4.02
"2062","2015-03-12",4.1
"2063","2015-03-13",4.26
"2064","2015-03-16",4.21
"2065","2015-03-17",4.14
"2066","2015-03-18",4.05
"2067","2015-03-19",4.22
"2068","2015-03-20",4.11
"2069","2015-03-23",4.11
"2070","2015-03-24",4.16
"2071","2015-03-25",3.83
"2072","2015-03-26",3.71
"2073","2015-03-27",3.71
"2074","2015-03-30",3.89
"2075","2015-03-31",3.83
"2076","2015-04-01",3.8
"2077","2015-04-02",3.83
"2078","2015-04-06",3.85
"2079","2015-04-07",3.85
"2080","2015-04-08",3.95
"2081","2015-04-09",4.07
"2082","2015-04-10",4.14
"2083","2015-04-13",4.17
"2084","2015-04-14",4.09
"2085","2015-04-15",4.13
"2086","2015-04-16",4.13
"2087","2015-04-17",4.12
"2088","2015-04-20",4.14
"2089","2015-04-21",4.18
"2090","2015-04-22",4.14
"2091","2015-04-23",4.11
"2092","2015-04-24",4.09
"2093","2015-04-27",4
"2094","2015-04-28",3.89
"2095","2015-04-29",3.85
"2096","2015-04-30",3.6
"2097","2015-05-01",3.85
"2098","2015-05-04",3.86
"2099","2015-05-05",3.8
"2100","2015-05-06",3.71
"2101","2015-05-07",3.8
"2102","2015-05-08",3.98
"2103","2015-05-11",4.02
"2104","2015-05-12",4.01
"2105","2015-05-13",4.13
"2106","2015-05-14",4.07
"2107","2015-05-15",4.12
"2108","2015-05-18",4.22
"2109","2015-05-19",4.24
"2110","2015-05-20",4.2
"2111","2015-05-21",4.08
"2112","2015-05-22",4.1
"2113","2015-05-26",3.98
"2114","2015-05-27",3.96
"2115","2015-05-28",3.88
"2116","2015-05-29",3.86
"2117","2015-06-01",3.95
"2118","2015-06-02",4.01
"2119","2015-06-03",4.07
"2120","2015-06-04",4.05
"2121","2015-06-05",4.34
"2122","2015-06-08",5.03
"2123","2015-06-09",4.54
"2124","2015-06-10",4.61
"2125","2015-06-11",4.21
"2126","2015-06-12",4.23
"2127","2015-06-15",4.09
"2128","2015-06-16",4.09
"2129","2015-06-17",4.21
"2130","2015-06-18",4.45
"2131","2015-06-19",4.32
"2132","2015-06-22",4.38
"2133","2015-06-23",4.44
"2134","2015-06-24",4.3
"2135","2015-06-25",4.26
"2136","2015-06-26",4.08
"2137","2015-06-29",3.85
"2138","2015-06-30",4.06
"2139","2015-07-01",3.95
"2140","2015-07-02",3.97
"2141","2015-07-06",4.07
"2142","2015-07-07",3.97
"2143","2015-07-08",3.88
"2144","2015-07-09",3.96
"2145","2015-07-10",4.2
"2146","2015-07-13",4.25
"2147","2015-07-14",4.17
"2148","2015-07-15",4.08
"2149","2015-07-16",4.15
"2150","2015-07-17",4.08
"2151","2015-07-20",4.01
"2152","2015-07-21",3.88
"2153","2015-07-22",3.82
"2154","2015-07-23",3.75
"2155","2015-07-24",3.71
"2156","2015-07-27",3.71
"2157","2015-07-28",2.55
"2158","2015-07-29",2.11
"2159","2015-07-30",2.11
"2160","2015-07-31",2.05
"2161","2015-08-03",2.08
"2162","2015-08-04",2.07
"2163","2015-08-05",2.06
"2164","2015-08-06",1.88
"2165","2015-08-07",1.82
"2166","2015-08-10",1.84
"2167","2015-08-11",1.82
"2168","2015-08-12",1.82
"2169","2015-08-13",1.78
"2170","2015-08-14",1.79
"2171","2015-08-17",1.85
"2172","2015-08-18",1.91
"2173","2015-08-19",1.82
"2174","2015-08-20",1.76
"2175","2015-08-21",1.87
"2176","2015-08-24",1.77
"2177","2015-08-25",1.88
"2178","2015-08-26",1.89
"2179","2015-08-27",1.96
"2180","2015-08-28",2.16
"2181","2015-08-31",2.16
"2182","2015-09-01",2.12
"2183","2015-09-02",2.17
"2184","2015-09-03",2.11
"2185","2015-09-04",2.15
"2186","2015-09-08",2.33
"2187","2015-09-09",2.23
"2188","2015-09-10",2.21
"2189","2015-09-11",2.22
"2190","2015-09-14",2.26
"2191","2015-09-15",2.25
"2192","2015-09-16",2.17
"2193","2015-09-17",2.33
"2194","2015-09-18",2.19
"2195","2015-09-21",2.04
"2196","2015-09-22",1.9
"2197","2015-09-23",1.85
"2198","2015-09-24",1.81
"2199","2015-09-25",1.7
"2200","2015-09-28",1.57
"2201","2015-09-29",1.61
"2202","2015-09-30",1.72
"2203","2015-10-01",1.59
"2204","2015-10-02",1.73
"2205","2015-10-05",1.84
"2206","2015-10-06",2.08
"2207","2015-10-07",2.07
"2208","2015-10-08",2.05
"2209","2015-10-09",2.17
"2210","2015-10-12",2.16
"2211","2015-10-13",2.07
"2212","2015-10-14",2.12
"2213","2015-10-15",2.22
"2214","2015-10-16",2.2
"2215","2015-10-19",2.44
"2216","2015-10-20",2.36
"2217","2015-10-21",2.36
"2218","2015-10-22",2.3
"2219","2015-10-23",2.39
"2220","2015-10-26",2.45
"2221","2015-10-27",2.7
"2222","2015-10-28",2.87
"2223","2015-10-29",2.91
"2224","2015-10-30",2.99
"2225","2015-11-02",3.03
"2226","2015-11-03",3.03
"2227","2015-11-04",2.97
"2228","2015-11-05",3
"2229","2015-11-06",3.01
"2230","2015-11-09",3.26
"2231","2015-11-10",3.23
"2232","2015-11-11",3.14
"2233","2015-11-12",3.11
"2234","2015-11-13",3.13
"2235","2015-11-16",3.08
"2236","2015-11-17",3.01
"2237","2015-11-18",3.11
"2238","2015-11-19",3.06
"2239","2015-11-20",3.03
"2240","2015-11-23",3.16
"2241","2015-11-24",3.16
"2242","2015-11-25",3.2
"2243","2015-11-27",3.27
"2244","2015-11-30",3.29
"2245","2015-12-01",3.17
"2246","2015-12-02",3.11
"2247","2015-12-03",2.99
"2248","2015-12-04",2.83
"2249","2015-12-07",2.76
"2250","2015-12-08",2.83
"2251","2015-12-09",2.86
"2252","2015-12-10",3.07
"2253","2015-12-11",2.99
"2254","2015-12-14",2.88
"2255","2015-12-15",2.92
"2256","2015-12-16",3.08
"2257","2015-12-17",3.03
"2258","2015-12-18",3.09
"2259","2015-12-21",3.15
"2260","2015-12-22",3.06
"2261","2015-12-23",3.07
"2262","2015-12-24",3.05
"2263","2015-12-28",3.11
"2264","2015-12-29",3.12
"2265","2015-12-30",3.05
"2266","2015-12-31",3.07
"2267","2016-01-04",2.96
"2268","2016-01-05",2.97
"2269","2016-01-06",2.78
"2270","2016-01-07",2.53
"2271","2016-01-08",2.29
"2272","2016-01-11",2.08
"2273","2016-01-12",1.9
"2274","2016-01-13",1.92
"2275","2016-01-14",1.99
"2276","2016-01-15",1.95
"2277","2016-01-19",1.82
"2278","2016-01-20",1.89
"2279","2016-01-21",1.87
"2280","2016-01-22",1.98
"2281","2016-01-25",1.88
"2282","2016-01-26",1.87
"2283","2016-01-27",1.8
"2284","2016-01-28",1.78
"2285","2016-01-29",1.88
"2286","2016-02-01",1.85
"2287","2016-02-02",1.77
"2288","2016-02-03",1.72
"2289","2016-02-04",1.82
"2290","2016-02-05",2.2
"2291","2016-02-08",1.97
"2292","2016-02-09",2.07
"2293","2016-02-10",1.98
"2294","2016-02-11",2.03
"2295","2016-02-12",2.06
"2296","2016-02-16",2.23
"2297","2016-02-17",2.29
"2298","2016-02-18",2.21
"2299","2016-02-19",2.24
"2300","2016-02-22",2.18
"2301","2016-02-23",2.04
"2302","2016-02-24",2.11
"2303","2016-02-25",2.07
"2304","2016-02-26",2.18
"2305","2016-02-29",2.26
"2306","2016-03-01",2.33
"2307","2016-03-02",2.44
"2308","2016-03-03",2.43
"2309","2016-03-04",2.53
"2310","2016-03-07",2.62
"2311","2016-03-08",2.51
"2312","2016-03-09",2.53
"2313","2016-03-10",2.47
"2314","2016-03-11",2.55
"2315","2016-03-14",2.65
"2316","2016-03-15",2.56
"2317","2016-03-16",2.6
"2318","2016-03-17",2.66
"2319","2016-03-18",2.63
"2320","2016-03-21",2.65
"2321","2016-03-22",2.72
"2322","2016-03-23",2.48
"2323","2016-03-24",2.47
"2324","2016-03-28",2.42
"2325","2016-03-29",2.5
"2326","2016-03-30",2.51
"2327","2016-03-31",2.5
"2328","2016-04-01",2.62
"2329","2016-04-04",2.62
"2330","2016-04-05",2.63
"2331","2016-04-06",2.74
"2332","2016-04-07",2.68
"2333","2016-04-08",2.66
"2334","2016-04-11",2.64
"2335","2016-04-12",2.62
"2336","2016-04-13",2.73
"2337","2016-04-14",2.86
"2338","2016-04-15",2.84
"2339","2016-04-18",2.95
"2340","2016-04-19",2.95
"2341","2016-04-20",2.97
"2342","2016-04-21",3.01
"2343","2016-04-22",3.22
"2344","2016-04-25",3.28
"2345","2016-04-26",3.33
"2346","2016-04-27",3.69
"2347","2016-04-28",3.79
"2348","2016-04-29",3.55
"2349","2016-05-02",3.68
"2350","2016-05-03",3.75
"2351","2016-05-04",3.74
"2352","2016-05-05",3.46
"2353","2016-05-06",3.62
"2354","2016-05-09",3.86
"2355","2016-05-10",3.85
"2356","2016-05-11",3.87
"2357","2016-05-12",3.61
"2358","2016-05-13",3.72
"2359","2016-05-16",3.88
"2360","2016-05-17",3.81
"2361","2016-05-18",3.85
"2362","2016-05-19",4.17
"2363","2016-05-20",4.14
"2364","2016-05-23",4.21
"2365","2016-05-24",4.29
"2366","2016-05-25",4.54
"2367","2016-05-26",4.33
"2368","2016-05-27",4.62
"2369","2016-05-31",4.84
"2370","2016-06-01",4.99
"2371","2016-06-02",5.3
"2372","2016-06-03",4.52
"2373","2016-06-06",3.9
"2374","2016-06-07",3.88
"2375","2016-06-08",3.66
"2376","2016-06-09",3.13
"2377","2016-06-10",3.05
"2378","2016-06-13",2.97
"2379","2016-06-14",3.05
"2380","2016-06-15",2.97
"2381","2016-06-16",2.81
"2382","2016-06-17",2.61
"2383","2016-06-20",2.53
"2384","2016-06-21",2.48
"2385","2016-06-22",2.4
"2386","2016-06-23",2.5
"2387","2016-06-24",2.17
"2388","2016-06-27",2
"2389","2016-06-28",2.18
"2390","2016-06-29",2.25
"2391","2016-06-30",2.32
"2392","2016-07-01",2.36
"2393","2016-07-05",2.4
"2394","2016-07-06",2.39
"2395","2016-07-07",2.37
"2396","2016-07-08",2.48
"2397","2016-07-11",2.3
"2398","2016-07-12",2.3
"2399","2016-07-13",2.18
"2400","2016-07-14",2.2
"2401","2016-07-15",2.28
"2402","2016-07-18",2.31
"2403","2016-07-19",2.27
"2404","2016-07-20",2.52
"2405","2016-07-21",2.59
"2406","2016-07-22",2.68
"2407","2016-07-25",2.59
"2408","2016-07-26",2.64
"2409","2016-07-27",2.65
"2410","2016-07-28",2.61
"2411","2016-07-29",2.65
"2412","2016-08-01",2.8
"2413","2016-08-02",2.69
"2414","2016-08-03",2.8
"2415","2016-08-04",2.84
"2416","2016-08-05",2.99
"2417","2016-08-08",2.96
"2418","2016-08-09",2.94
"2419","2016-08-10",2.75
"2420","2016-08-11",2.84
"2421","2016-08-12",2.92
"2422","2016-08-15",3.07
"2423","2016-08-16",2.8
"2424","2016-08-17",2.87
"2425","2016-08-18",2.9
"2426","2016-08-19",2.89
"2427","2016-08-22",2.98
"2428","2016-08-23",2.97
"2429","2016-08-24",2.76
"2430","2016-08-25",2.76
"2431","2016-08-26",2.72
"2432","2016-08-29",2.71
"2433","2016-08-30",2.76
"2434","2016-08-31",2.77
"2435","2016-09-01",2.68
"2436","2016-09-02",2.74
"2437","2016-09-06",2.83
"2438","2016-09-07",2.86
"2439","2016-09-08",2.99
"2440","2016-09-09",2.74
"2441","2016-09-12",2.88
"2442","2016-09-13",2.85
"2443","2016-09-14",3
"2444","2016-09-15",3.04
"2445","2016-09-16",3.23
"2446","2016-09-19",3.26
"2447","2016-09-20",3.23
"2448","2016-09-21",3.3
"2449","2016-09-22",3.3
"2450","2016-09-23",3.27
"2451","2016-09-26",3.26
"2452","2016-09-27",3.4
"2453","2016-09-28",3.39
"2454","2016-09-29",3.2
"2455","2016-09-30",3.25
"2456","2016-10-03",3.31
"2457","2016-10-04",3.28
"2458","2016-10-05",2.5
"2459","2016-10-06",2.61
"2460","2016-10-07",2.58
"2461","2016-10-10",2.56
"2462","2016-10-11",2.5
"2463","2016-10-12",2.5
"2464","2016-10-13",2.4
"2465","2016-10-14",2.29
"2466","2016-10-17",2.22
"2467","2016-10-18",2.17
"2468","2016-10-19",2.12
"2469","2016-10-20",2.29
"2470","2016-10-21",2.24
"2471","2016-10-24",2.15
"2472","2016-10-25",2.13
"2473","2016-10-26",2.19
"2474","2016-10-27",2.19
"2475","2016-10-28",2.26
"2476","2016-10-31",2.3
"2477","2016-11-01",2.28
"2478","2016-11-02",2.25
"2479","2016-11-03",2.11
"2480","2016-11-04",2.23
"2481","2016-11-07",2.29
"2482","2016-11-08",2.29
"2483","2016-11-09",2.4
"2484","2016-11-10",2.42
"2485","2016-11-11",2.57
"2486","2016-11-14",2.7
"2487","2016-11-15",2.77
"2488","2016-11-16",2.89
"2489","2016-11-17",3
"2490","2016-11-18",3.15
"2491","2016-11-21",3.33
"2492","2016-11-22",3.56
"2493","2016-11-23",3.53
"2494","2016-11-25",3.47
"2495","2016-11-28",3.36
"2496","2016-11-29",3.35
"2497","2016-11-30",3.22
"2498","2016-12-01",3.14
"2499","2016-12-02",3.24
"2500","2016-12-05",3.28
"2501","2016-12-06",3.61
"2502","2016-12-07",3.55
"2503","2016-12-08",3.63
"2504","2016-12-09",3.69
"2505","2016-12-12",3.9
"2506","2016-12-13",4.03
"2507","2016-12-14",3.73
"2508","2016-12-15",3.74
"2509","2016-12-16",3.7
"2510","2016-12-19",3.63
"2511","2016-12-20",3.74
"2512","2016-12-21",3.62
"2513","2016-12-22",3.64
"2514","2016-12-23",3.8
"2515","2016-12-27",3.77
"2516","2016-12-28",3.68
"2517","2016-12-29",3.65
"2518","2016-12-30",3.67
"2519","2017-01-03",3.73
"2520","2017-01-04",3.75
"2521","2017-01-05",3.74
"2522","2017-01-06",3.73
"2523","2017-01-09",3.48
"2524","2017-01-10",3.55
"2525","2017-01-11",3.58
"2526","2017-01-12",3.93
"2527","2017-01-13",4.04
"2528","2017-01-17",3.89
"2529","2017-01-18",4.17
"2530","2017-01-19",4.46
"2531","2017-01-20",4.33
"2532","2017-01-23",4.38
"2533","2017-01-24",4.35
"2534","2017-01-25",4.65
"2535","2017-01-26",4.58
"2536","2017-01-27",4.65
"2537","2017-01-30",4.44
"2538","2017-01-31",4.5
"2539","2017-02-01",4.44
"2540","2017-02-02",4.43
"2541","2017-02-03",4.4
"2542","2017-02-06",4.51
"2543","2017-02-07",4.23
"2544","2017-02-08",4.18
"2545","2017-02-09",4.3
"2546","2017-02-10",5.23
"2547","2017-02-13",5.03
"2548","2017-02-14",5.13
"2549","2017-02-15",5.17
"2550","2017-02-16",5.12
"2551","2017-02-17",5.34
"2552","2017-02-21",5.06
"2553","2017-02-22",4.96
"2554","2017-02-23",4.9
"2555","2017-02-24",4.89
"2556","2017-02-27",5.12
"2557","2017-02-28",5
"2558","2017-03-01",5.16
"2559","2017-03-02",5.18
"2560","2017-03-03",5.15
"2561","2017-03-06",4.93
"2562","2017-03-07",4.76
"2563","2017-03-08",5.03
"2564","2017-03-09",6.01
"2565","2017-03-10",6.34
"2566","2017-03-13",6.37
"2567","2017-03-14",6.39
"2568","2017-03-15",6.26
"2569","2017-03-16",6.19
"2570","2017-03-17",6.45
"2571","2017-03-20",6.47
"2572","2017-03-21",6.35
"2573","2017-03-22",6.42
"2574","2017-03-23",6.63
"2575","2017-03-24",6.88
"2576","2017-03-27",6.95
"2577","2017-03-28",6.97
"2578","2017-03-29",6.83
"2579","2017-03-30",6.54
"2580","2017-03-31",6.47
"2581","2017-04-03",6.25
"2582","2017-04-04",6.15
"2583","2017-04-05",5.88
"2584","2017-04-06",5.91
"2585","2017-04-07",5.86
"2586","2017-04-10",5.86
"2587","2017-04-11",5.92
"2588","2017-04-12",5.87
"2589","2017-04-13",5.95
"2590","2017-04-17",6.06
"2591","2017-04-18",6.37
"2592","2017-04-19",5.8
"2593","2017-04-20",5.98
"2594","2017-04-21",5.2
"2595","2017-04-24",5.09
"2596","2017-04-25",5.44
"2597","2017-04-26",5.52
"2598","2017-04-27",5.6
"2599","2017-04-28",5.73
"2600","2017-05-01",5.54
"2601","2017-05-02",5.31
"2602","2017-05-03",5.44
"2603","2017-05-04",5.41
"2604","2017-05-05",6.36
"2605","2017-05-08",6.87
"2606","2017-05-09",6.86
"2607","2017-05-10",6.84
"2608","2017-05-11",7.26
"2609","2017-05-12",7.14
"2610","2017-05-15",7.07
"2611","2017-05-16",7.17
"2612","2017-05-17",7.07
"2613","2017-05-18",7.4
"2614","2017-05-19",7.35
"2615","2017-05-22",7.55
"2616","2017-05-23",7.58
"2617","2017-05-24",7.5
"2618","2017-05-25",7.47
"2619","2017-05-26",7.72
"2620","2017-05-30",7.83
"2621","2017-05-31",7.55
"2622","2017-06-01",7.58
"2623","2017-06-02",7.88
"2624","2017-06-05",8.12
"2625","2017-06-06",7.91
"2626","2017-06-07",7.77
"2627","2017-06-08",8.19
"2628","2017-06-09",8.23
"2629","2017-06-12",7.85
"2630","2017-06-13",7.52
"2631","2017-06-14",7.71
"2632","2017-06-15",7.71
"2633","2017-06-16",7.48
"2634","2017-06-19",7.76
"2635","2017-06-20",8.27
"2636","2017-06-21",8.61
"2637","2017-06-22",8.73
"2638","2017-06-23",8.61
"2639","2017-06-26",8.71
"2640","2017-06-27",8.56
"2641","2017-06-28",8.91
"2642","2017-06-29",8.7
"2643","2017-06-30",8.83
"2644","2017-07-03",9.02
"2645","2017-07-05",9.16
"2646","2017-07-06",8.31
"2647","2017-07-07",8.42
"2648","2017-07-10",8.15
"2649","2017-07-11",8.35
"2650","2017-07-12",8.88
"2651","2017-07-13",9.08
"2652","2017-07-14",9.05
"2653","2017-07-17",9.03
"2654","2017-07-18",9.12
"2655","2017-07-19",8.87
"2656","2017-07-20",8.62
"2657","2017-07-21",8.66
"2658","2017-07-24",8.91
"2659","2017-07-25",8.65
"2660","2017-07-26",8.8
"2661","2017-07-27",8.55
"2662","2017-07-28",8.75
"2663","2017-07-31",8.56
"2664","2017-08-01",8.41
"2665","2017-08-02",8.24
"2666","2017-08-03",8
"2667","2017-08-04",8.16
"2668","2017-08-07",8.46
"2669","2017-08-08",8.51
"2670","2017-08-09",8.2
"2671","2017-08-10",7.74
"2672","2017-08-11",7.8
"2673","2017-08-14",7.89
"2674","2017-08-15",8.04
"2675","2017-08-16",7.78
"2676","2017-08-17",7.98
"2677","2017-08-18",8.42
"2678","2017-08-21",9.01
"2679","2017-08-22",9.47
"2680","2017-08-23",9.72
"2681","2017-08-24",10.68
"2682","2017-08-25",10.38
"2683","2017-08-28",11.84
"2684","2017-08-29",11.52
"2685","2017-08-30",11.79
"2686","2017-08-31",12.64
"2687","2017-09-01",12.59
"2688","2017-09-05",12.13
"2689","2017-09-06",11.79
"2690","2017-09-07",11.91
"2691","2017-09-08",11.8
"2692","2017-09-11",12.41
"2693","2017-09-12",11.64
"2694","2017-09-13",12.09
"2695","2017-09-14",11.85
"2696","2017-09-15",11.29
"2697","2017-09-18",11.26
"2698","2017-09-19",11.64
"2699","2017-09-20",11.44
"2700","2017-09-21",11.45
"2701","2017-09-22",11.47
"2702","2017-09-25",12.6
"2703","2017-09-26",12.39
"2704","2017-09-27",12.78
"2705","2017-09-28",13.72
"2706","2017-09-29",13.98
"2707","2017-10-02",13.71
"2708","2017-10-03",13.4
"2709","2017-10-04",13.53
"2710","2017-10-05",12.38
"2711","2017-10-06",11.66
"2712","2017-10-09",12.41
"2713","2017-10-10",12.06
"2714","2017-10-11",11.77
"2715","2017-10-12",11.59
"2716","2017-10-13",11.72
"2717","2017-10-16",11.18
"2718","2017-10-17",11.17
"2719","2017-10-18",10.88
"2720","2017-10-19",10.79
"2721","2017-10-20",11
"2722","2017-10-23",10.75
"2723","2017-10-24",10.94
"2724","2017-10-25",11.24
"2725","2017-10-26",11.01
"2726","2017-10-27",11.69
"2727","2017-10-30",11.3
"2728","2017-10-31",10.72
"2729","2017-11-01",10.26
"2730","2017-11-02",10.96
"2731","2017-11-03",11.2
"2732","2017-11-06",10.58
"2733","2017-11-07",10.58
"2734","2017-11-08",10.13
"2735","2017-11-09",10.44
"2736","2017-11-10",12.4
"2737","2017-11-13",10
"2738","2017-11-14",10.54
"2739","2017-11-15",11.1
"2740","2017-11-16",12
"2741","2017-11-17",11.75
"2742","2017-11-20",11.58
"2743","2017-11-21",11.39
"2744","2017-11-22",11.02
"2745","2017-11-24",11.15
"2746","2017-11-27",11.1
"2747","2017-11-28",10.98
"2748","2017-11-29",10.54
"2749","2017-11-30",10.86
"2750","2017-12-01",10.48
"2751","2017-12-04",9
"2752","2017-12-05",9.04
"2753","2017-12-06",10.21
"2754","2017-12-07",11.86
"2755","2017-12-08",12.44
"2756","2017-12-11",12.35
"2757","2017-12-12",12.12
"2758","2017-12-13",12.23
"2759","2017-12-14",12.41
"2760","2017-12-15",12.23
"2761","2017-12-18",12.69
"2762","2017-12-19",13.46
"2763","2017-12-20",14.02
"2764","2017-12-21",13.81
"2765","2017-12-22",14.65
"2766","2017-12-26",14.9
"2767","2017-12-27",15.75
"2768","2017-12-28",16.32
"2769","2017-12-29",16.16
"2770","2018-01-02",15.92
"2771","2018-01-03",16.030001
"2772","2018-01-04",15.72
"2773","2018-01-05",15.5
"2774","2018-01-08",15.68
"2775","2018-01-09",16.969999
"2776","2018-01-10",16.74
"2777","2018-01-11",16.25
"2778","2018-01-12",16.51
"2779","2018-01-16",15.47
"2780","2018-01-17",15.99
"2781","2018-01-18",15.84
"2782","2018-01-19",15.99
"2783","2018-01-22",17.15
"2784","2018-01-23",18.110001
"2785","2018-01-24",17.85
"2786","2018-01-25",17.74
"2787","2018-01-26",18.02
"2788","2018-01-29",17.51
"2789","2018-01-30",16.959999
"2790","2018-01-31",16.67
"2791","2018-02-01",16.66
"2792","2018-02-02",16.25
"2793","2018-02-05",15.67
"2794","2018-02-06",16.299999
"2795","2018-02-07",16.52
"2796","2018-02-08",15.7
"2797","2018-02-09",15.11
"2798","2018-02-12",15.13
"2799","2018-02-13",15.56
"2800","2018-02-14",16
"2801","2018-02-15",16.09
"2802","2018-02-16",16.469999
"2803","2018-02-20",16.219999
"2804","2018-02-21",16.379999
"2805","2018-02-22",16.370001
"2806","2018-02-23",17.01
"2807","2018-02-26",17.290001
"2808","2018-02-27",16.9
"2809","2018-02-28",16.91
"2810","2018-03-01",16.219999
"2811","2018-03-02",16.959999
"2812","2018-03-05",17.389999
"2813","2018-03-06",17.530001
"2814","2018-03-07",17.76
"2815","2018-03-08",17.389999
"2816","2018-03-09",17.299999
"2817","2018-03-12",17.290001
"2818","2018-03-13",16.940001
"2819","2018-03-14",16.200001
"2820","2018-03-15",15.96
"2821","2018-03-16",15.62
"2822","2018-03-19",15.51
"2823","2018-03-20",15.94
"2824","2018-03-21",15.37
"2825","2018-03-22",15.12
"2826","2018-03-23",14.92
"2827","2018-03-26",15.9
"2828","2018-03-27",15.13
"2829","2018-03-28",14.47
"2830","2018-03-29",14.61
"2831","2018-04-02",14.29
"2832","2018-04-03",14.59
"2833","2018-04-04",15.3
"2834","2018-04-05",14.63
"2835","2018-04-06",13.94
"2836","2018-04-09",14.46
"2837","2018-04-10",15.28
"2838","2018-04-11",15.82
"2839","2018-04-12",16.92
"2840","2018-04-13",16.24
"2841","2018-04-16",16.299999
"2842","2018-04-17",16.84
"2843","2018-04-18",16.879999
"2844","2018-04-19",16.700001
"2845","2018-04-20",16.5
"2846","2018-04-23",16.139999
"2847","2018-04-24",16.08
"2848","2018-04-25",16.219999
"2849","2018-04-26",17.02
"2850","2018-04-27",16.879999
"2851","2018-04-30",18.209999
"2852","2018-05-01",19.040001
"2853","2018-05-02",18.809999
"2854","2018-05-03",18.049999
"2855","2018-05-04",17.73
"2856","2018-05-07",18.360001
"2857","2018-05-08",18.34
"2858","2018-05-09",18.870001
"2859","2018-05-10",18.58
"2860","2018-05-11",18.99
"2861","2018-05-14",18.790001
"2862","2018-05-15",18.780001
"2863","2018-05-16",19.51
"2864","2018-05-17",20.9
"2865","2018-05-18",20.99
