"","date","CPAC"
"1938","2019-11-01",9.61
"1939","2019-11-04",9.7
"1940","2019-11-05",9.78
"1941","2019-11-06",9.76
"1942","2019-11-07",9.76
"1943","2019-11-08",9.57
"1944","2019-11-11",9.6
"1945","2019-11-12",9.61
"1946","2019-11-13",9.33
"1947","2019-11-14",9.38
"1948","2019-11-15",9.45
"1949","2019-11-18",9.75
"1950","2019-11-19",9.54
"1951","2019-11-20",9.55
"1952","2019-11-21",9.55
"1953","2019-11-22",9.55
"1954","2019-11-25",9.65
"1955","2019-11-26",9.57
"1956","2019-11-27",9.45
"1957","2019-11-29",9.68
"1958","2019-12-02",9.55
"1959","2019-12-03",9.6
"1960","2019-12-04",9.56
"1961","2019-12-05",9.68
"1962","2019-12-06",9.09
"1963","2019-12-09",8.91
"1964","2019-12-10",8.91
"1965","2019-12-11",8.56
"1966","2019-12-12",8.88
"1967","2019-12-13",8.9
"1968","2019-12-16",8.9
"1969","2019-12-17",9
"1970","2019-12-18",9.21
"1971","2019-12-19",9
"1972","2019-12-20",9
"1973","2019-12-23",9.18
"1974","2019-12-24",9.35
"1975","2019-12-26",9.32
"1976","2019-12-27",9.35
"1977","2019-12-30",9.2
"1978","2019-12-31",9.23
"1979","2020-01-02",9.05
"1980","2020-01-03",9.05
"1981","2020-01-06",9.01
"1982","2020-01-07",8.95
"1983","2020-01-08",9.17
"1984","2020-01-09",9.13
"1985","2020-01-10",9.2
"1986","2020-01-13",9.21
"1987","2020-01-14",9.21
"1988","2020-01-15",9.07
"1989","2020-01-16",9.07
"1990","2020-01-17",9.07
"1991","2020-01-21",9.18
"1992","2020-01-22",9
"1993","2020-01-23",9.13
"1994","2020-01-24",9.3
"1995","2020-01-27",9.18
"1996","2020-01-28",9.25
"1997","2020-01-29",9.3
"1998","2020-01-30",9.3
"1999","2020-01-31",9.21
"2000","2020-02-03",9.19
"2001","2020-02-04",9.3
"2002","2020-02-05",9.3
"2003","2020-02-06",9.25
"2004","2020-02-07",9.26
"2005","2020-02-10",9.27
"2006","2020-02-11",9.34
"2007","2020-02-12",9.32
"2008","2020-02-13",9.1
"2009","2020-02-14",9.15
"2010","2020-02-18",8.95
"2011","2020-02-19",8.81
"2012","2020-02-20",8.81
"2013","2020-02-21",8.81
"2014","2020-02-24",8.81
"2015","2020-02-25",9.14
"2016","2020-02-26",9
"2017","2020-02-27",8.9
"2018","2020-02-28",8.69
"2019","2020-03-02",9.09
"2020","2020-03-03",9
"2021","2020-03-04",9
"2022","2020-03-05",9
"2023","2020-03-06",8.74
"2024","2020-03-09",8.74
"2025","2020-03-10",8.87
"2026","2020-03-11",8.88
"2027","2020-03-12",8.16
"2028","2020-03-13",8.16
"2029","2020-03-16",7.41
"2030","2020-03-17",7.29
"2031","2020-03-18",7.04
"2032","2020-03-19",7.05
"2033","2020-03-20",7.05
"2034","2020-03-23",6.81
"2035","2020-03-24",7.15
"2036","2020-03-25",7.15
"2037","2020-03-26",7.15
"2038","2020-03-27",7.15
"2039","2020-03-30",7.1
"2040","2020-03-31",7.1
"2041","2020-04-01",7.35
"2042","2020-04-02",7.35
"2043","2020-04-03",7.35
"2044","2020-04-06",6.84
"2045","2020-04-07",6.84
"2046","2020-04-08",7.2
"2047","2020-04-09",7.2
"2048","2020-04-13",7.05
"2049","2020-04-14",6.74
"2050","2020-04-15",6.53
"2051","2020-04-16",6.69
"2052","2020-04-17",6.69
"2053","2020-04-20",6.78
"2054","2020-04-21",6.71
"2055","2020-04-22",6.88
"2056","2020-04-23",6.58
"2057","2020-04-24",6.58
"2058","2020-04-27",6.4
"2059","2020-04-28",6.22
"2060","2020-04-29",6.15
"2061","2020-04-30",6.09
"2062","2020-05-01",6.05
"2063","2020-05-04",6
"2064","2020-05-05",6.04
"2065","2020-05-06",5.54
"2066","2020-05-07",6.2
"2067","2020-05-08",6.5
"2068","2020-05-11",6.5
"2069","2020-05-12",6.9
"2070","2020-05-13",7
"2071","2020-05-14",6.78
"2072","2020-05-15",6.8
"2073","2020-05-18",7
"2074","2020-05-19",7.45
"2075","2020-05-20",7.25
"2076","2020-05-21",7.17
"2077","2020-05-22",6.5
"2078","2020-05-26",6.61
"2079","2020-05-27",7
"2080","2020-05-28",6.75
"2081","2020-05-29",6.75
"2082","2020-06-01",6.81
"2083","2020-06-02",7.25
"2084","2020-06-03",7
"2085","2020-06-04",6.85
"2086","2020-06-05",6.85
"2087","2020-06-08",7.55
"2088","2020-06-09",7.26
"2089","2020-06-10",7.26
"2090","2020-06-11",6.95
"2091","2020-06-12",7.13
"2092","2020-06-15",7.13
"2093","2020-06-16",6.9
"2094","2020-06-17",7.23
"2095","2020-06-18",8
"2096","2020-06-19",8
"2097","2020-06-22",8
"2098","2020-06-23",8
"2099","2020-06-24",8.09
"2100","2020-06-25",8.11
"2101","2020-06-26",7.85
"2102","2020-06-29",8.45
"2103","2020-06-30",8.45
"2104","2020-07-01",8.45
"2105","2020-07-02",8.31
"2106","2020-07-06",8.05
"2107","2020-07-07",8.05
"2108","2020-07-08",8.05
"2109","2020-07-09",8
"2110","2020-07-10",8.05
"2111","2020-07-13",8.06
"2112","2020-07-14",8.06
"2113","2020-07-15",8.07
"2114","2020-07-16",8
"2115","2020-07-17",7.78
"2116","2020-07-20",7.88
"2117","2020-07-21",8.35
"2118","2020-07-22",8.35
"2119","2020-07-23",8.15
"2120","2020-07-24",8.35
"2121","2020-07-27",8.36
"2122","2020-07-28",8.36
"2123","2020-07-29",8.36
"2124","2020-07-30",8.36
"2125","2020-07-31",8.36
"2126","2020-08-03",8.44
"2127","2020-08-04",8.15
"2128","2020-08-05",8.15
"2129","2020-08-06",7.7
"2130","2020-08-07",7.82
"2131","2020-08-10",7.8
"2132","2020-08-11",7.8
"2133","2020-08-12",7.67
"2134","2020-08-13",7.98
"2135","2020-08-14",7.98
"2136","2020-08-17",7.9
"2137","2020-08-18",7.97
"2138","2020-08-19",8.03
"2139","2020-08-20",8.06
"2140","2020-08-21",8.14
"2141","2020-08-24",8
"2142","2020-08-25",8
"2143","2020-08-26",7.91
"2144","2020-08-27",7.54
"2145","2020-08-28",8.1
"2146","2020-08-31",7.71
"2147","2020-09-01",7.9
"2148","2020-09-02",7.9
"2149","2020-09-03",7.9
"2150","2020-09-04",7.9
"2151","2020-09-08",7.9
"2152","2020-09-09",7.53
"2153","2020-09-10",7.6
"2154","2020-09-11",7.5
"2155","2020-09-14",8.1
"2156","2020-09-15",7.99
"2157","2020-09-16",7.64
"2158","2020-09-17",7.55
"2159","2020-09-18",7.26
"2160","2020-09-21",7.28
"2161","2020-09-22",7.28
"2162","2020-09-23",7.3
"2163","2020-09-24",7.3
"2164","2020-09-25",7.45
"2165","2020-09-28",7.59
"2166","2020-09-29",7.57
"2167","2020-09-30",7.8
"2168","2020-10-01",7.86
"2169","2020-10-02",7.78
"2170","2020-10-05",7.78
"2171","2020-10-06",7.78
"2172","2020-10-07",7.8
"2173","2020-10-08",7.75
"2174","2020-10-09",7.75
"2175","2020-10-12",7.75
"2176","2020-10-13",7.82
"2177","2020-10-14",7.58
"2178","2020-10-15",7.58
"2179","2020-10-16",7.58
"2180","2020-10-19",7.58
"2181","2020-10-20",7.58
"2182","2020-10-21",7.58
"2183","2020-10-22",7.7
"2184","2020-10-23",7.7
"2185","2020-10-26",7.6
"2186","2020-10-27",7.6
"2187","2020-10-28",7.6
"2188","2020-10-29",7.6
"2189","2020-10-30",7.6
"2190","2020-11-02",7.6
"2191","2020-11-03",7.6
"2192","2020-11-04",7.6
"2193","2020-11-05",7.6
"2194","2020-11-06",7.65
"2195","2020-11-09",7.9
"2196","2020-11-10",8
"2197","2020-11-11",8
"2198","2020-11-12",8
"2199","2020-11-13",7.82
"2200","2020-11-16",7.82
"2201","2020-11-17",8.03
"2202","2020-11-18",8.24
"2203","2020-11-19",8.24
"2204","2020-11-20",8.31
"2205","2020-11-23",8.47
"2206","2020-11-24",8.65
"2207","2020-11-25",8.25
"2208","2020-11-27",8.68
