"","date","ULBI"
"1937","2014-09-11",3.27
"1938","2014-09-12",3.18
"1939","2014-09-15",3.19
"1940","2014-09-16",3.26
"1941","2014-09-17",3.15
"1942","2014-09-18",3.1
"1943","2014-09-19",3.1
"1944","2014-09-22",3.17
"1945","2014-09-23",3.11
"1946","2014-09-24",3.08
"1947","2014-09-25",3.16
"1948","2014-09-26",3.2
"1949","2014-09-29",3.27
"1950","2014-09-30",3.24
"1951","2014-10-01",3.09
"1952","2014-10-02",3.13
"1953","2014-10-03",3.35
"1954","2014-10-06",3.31
"1955","2014-10-07",3.21
"1956","2014-10-08",3.26
"1957","2014-10-09",3.19
"1958","2014-10-10",3.2
"1959","2014-10-13",3.31
"1960","2014-10-14",3.2
"1961","2014-10-15",3.1
"1962","2014-10-16",2.95
"1963","2014-10-17",3.06
"1964","2014-10-20",3.05
"1965","2014-10-21",3.1
"1966","2014-10-22",3
"1967","2014-10-23",3.01
"1968","2014-10-24",3.02
"1969","2014-10-27",3.04
"1970","2014-10-28",3.05
"1971","2014-10-29",3
"1972","2014-10-30",3.08
"1973","2014-10-31",3.17
"1974","2014-11-03",3.01
"1975","2014-11-04",3
"1976","2014-11-05",3.03
"1977","2014-11-06",3.14
"1978","2014-11-07",3.08
"1979","2014-11-10",3.11
"1980","2014-11-11",3.08
"1981","2014-11-12",3.1
"1982","2014-11-13",3.11
"1983","2014-11-14",3.09
"1984","2014-11-17",3.04
"1985","2014-11-18",3.02
"1986","2014-11-19",3.02
"1987","2014-11-20",2.98
"1988","2014-11-21",2.88
"1989","2014-11-24",2.91
"1990","2014-11-25",2.88
"1991","2014-11-26",2.89
"1992","2014-11-28",2.89
"1993","2014-12-01",2.87
"1994","2014-12-02",2.95
"1995","2014-12-03",3.04
"1996","2014-12-04",3.03
"1997","2014-12-05",3.06
"1998","2014-12-08",3.01
"1999","2014-12-09",3.11
"2000","2014-12-10",3
"2001","2014-12-11",3.14
"2002","2014-12-12",3.08
"2003","2014-12-15",3.07
"2004","2014-12-16",3.08
"2005","2014-12-17",2.98
"2006","2014-12-18",2.97
"2007","2014-12-19",3.11
"2008","2014-12-22",2.99
"2009","2014-12-23",2.97
"2010","2014-12-24",3.14
"2011","2014-12-26",3.04
"2012","2014-12-29",2.95
"2013","2014-12-30",3.55
"2014","2014-12-31",3.13
"2015","2015-01-02",3
"2016","2015-01-05",3.02
"2017","2015-01-06",3.01
"2018","2015-01-07",3.13
"2019","2015-01-08",3.01
"2020","2015-01-09",3.04
"2021","2015-01-12",3.2
"2022","2015-01-13",3.05
"2023","2015-01-14",3.09
"2024","2015-01-15",3.03
"2025","2015-01-16",3.04
"2026","2015-01-20",3.05
"2027","2015-01-21",3.12
"2028","2015-01-22",3.11
"2029","2015-01-23",3.21
"2030","2015-01-26",3.34
"2031","2015-01-27",3.15
"2032","2015-01-28",3.38
"2033","2015-01-29",3.28
"2034","2015-01-30",3.35
"2035","2015-02-02",3.17
"2036","2015-02-03",3.05
"2037","2015-02-04",3.08
"2038","2015-02-05",3.09
"2039","2015-02-06",3.19
"2040","2015-02-09",3.23
"2041","2015-02-10",3.21
"2042","2015-02-11",3.1
"2043","2015-02-12",3.42
"2044","2015-02-13",3.4
"2045","2015-02-17",3.48
"2046","2015-02-18",3.6
"2047","2015-02-19",3.71
"2048","2015-02-20",3.72
"2049","2015-02-23",3.85
"2050","2015-02-24",3.78
"2051","2015-02-25",3.75
"2052","2015-02-26",3.58
"2053","2015-02-27",3.55
"2054","2015-03-02",3.69
"2055","2015-03-03",3.63
"2056","2015-03-04",3.67
"2057","2015-03-05",3.95
"2058","2015-03-06",3.81
"2059","2015-03-09",3.6
"2060","2015-03-10",3.55
"2061","2015-03-11",3.92
"2062","2015-03-12",3.96
"2063","2015-03-13",3.96
"2064","2015-03-16",3.79
"2065","2015-03-17",3.71
"2066","2015-03-18",3.72
"2067","2015-03-19",3.72
"2068","2015-03-20",3.68
"2069","2015-03-23",3.88
"2070","2015-03-24",3.95
"2071","2015-03-25",3.76
"2072","2015-03-26",3.89
"2073","2015-03-27",3.99
"2074","2015-03-30",3.94
"2075","2015-03-31",3.94
"2076","2015-04-01",3.94
"2077","2015-04-02",3.98
"2078","2015-04-06",3.86
"2079","2015-04-07",3.78
"2080","2015-04-08",3.56
"2081","2015-04-09",3.61
"2082","2015-04-10",3.88
"2083","2015-04-13",3.87
"2084","2015-04-14",3.97
"2085","2015-04-15",3.97
"2086","2015-04-16",3.7
"2087","2015-04-17",3.76
"2088","2015-04-20",3.79
"2089","2015-04-21",3.84
"2090","2015-04-22",3.84
"2091","2015-04-23",3.84
"2092","2015-04-24",3.96
"2093","2015-04-27",3.87
"2094","2015-04-28",3.85
"2095","2015-04-29",4.04
"2096","2015-04-30",4.17
"2097","2015-05-01",4.1
"2098","2015-05-04",4.05
"2099","2015-05-05",4.05
"2100","2015-05-06",4
"2101","2015-05-07",3.96
"2102","2015-05-08",4.15
"2103","2015-05-11",4.05
"2104","2015-05-12",4.19
"2105","2015-05-13",4.12
"2106","2015-05-14",4.18
"2107","2015-05-15",4.23
"2108","2015-05-18",4.23
"2109","2015-05-19",4.19
"2110","2015-05-20",4.29
"2111","2015-05-21",4.31
"2112","2015-05-22",4.25
"2113","2015-05-26",4.29
"2114","2015-05-27",3.9
"2115","2015-05-28",4.15
"2116","2015-05-29",4.13
"2117","2015-06-01",4.03
"2118","2015-06-02",4.03
"2119","2015-06-03",4.24
"2120","2015-06-04",4
"2121","2015-06-05",4.16
"2122","2015-06-08",4.24
"2123","2015-06-09",4.12
"2124","2015-06-10",4.16
"2125","2015-06-11",4.08
"2126","2015-06-12",4.13
"2127","2015-06-15",4.28
"2128","2015-06-16",4.3
"2129","2015-06-17",4.4
"2130","2015-06-18",4.4
"2131","2015-06-19",4.22
"2132","2015-06-22",4.2
"2133","2015-06-23",4.18
"2134","2015-06-24",4.21
"2135","2015-06-25",4.15
"2136","2015-06-26",4.17
"2137","2015-06-29",4.26
"2138","2015-06-30",4.19
"2139","2015-07-01",4.13
"2140","2015-07-02",4.12
"2141","2015-07-06",4.03
"2142","2015-07-07",4.13
"2143","2015-07-08",4.01
"2144","2015-07-09",4.05
"2145","2015-07-10",4.07
"2146","2015-07-13",4.01
"2147","2015-07-14",4.03
"2148","2015-07-15",4.02
"2149","2015-07-16",4.04
"2150","2015-07-17",3.97
"2151","2015-07-20",3.96
"2152","2015-07-21",4.03
"2153","2015-07-22",4
"2154","2015-07-23",3.96
"2155","2015-07-24",3.9
"2156","2015-07-27",3.98
"2157","2015-07-28",3.94
"2158","2015-07-29",4.07
"2159","2015-07-30",4.28
"2160","2015-07-31",4.07
"2161","2015-08-03",4.25
"2162","2015-08-04",4.27
"2163","2015-08-05",4.39
"2164","2015-08-06",4.33
"2165","2015-08-07",4.37
"2166","2015-08-10",4.44
"2167","2015-08-11",4.21
"2168","2015-08-12",4.28
"2169","2015-08-13",4.29
"2170","2015-08-14",4.5
"2171","2015-08-17",4.42
"2172","2015-08-18",4.44
"2173","2015-08-19",4.45
"2174","2015-08-20",4.33
"2175","2015-08-21",4.31
"2176","2015-08-24",4.28
"2177","2015-08-25",4.28
"2178","2015-08-26",4.24
"2179","2015-08-27",4.35
"2180","2015-08-28",4.33
"2181","2015-08-31",4.34
"2182","2015-09-01",4.38
"2183","2015-09-02",4.51
"2184","2015-09-03",4.57
"2185","2015-09-04",4.85
"2186","2015-09-08",4.72
"2187","2015-09-09",4.62
"2188","2015-09-10",4.73
"2189","2015-09-11",4.81
"2190","2015-09-14",4.76
"2191","2015-09-15",4.83
"2192","2015-09-16",4.85
"2193","2015-09-17",4.99
"2194","2015-09-18",5.11
"2195","2015-09-21",5.37
"2196","2015-09-22",5.37
"2197","2015-09-23",5.3
"2198","2015-09-24",5.32
"2199","2015-09-25",5.45
"2200","2015-09-28",5.68
"2201","2015-09-29",5.84
"2202","2015-09-30",5.89
"2203","2015-10-01",5.99
"2204","2015-10-02",5.99
"2205","2015-10-05",6.12
"2206","2015-10-06",6.08
"2207","2015-10-07",5.87
"2208","2015-10-08",5.86
"2209","2015-10-09",5.28
"2210","2015-10-12",5.52
"2211","2015-10-13",5.51
"2212","2015-10-14",5.56
"2213","2015-10-15",5.75
"2214","2015-10-16",6.04
"2215","2015-10-19",6.31
"2216","2015-10-20",6.35
"2217","2015-10-21",6.28
"2218","2015-10-22",6.33
"2219","2015-10-23",6.4
"2220","2015-10-26",6.37
"2221","2015-10-27",6.22
"2222","2015-10-28",6.44
"2223","2015-10-29",6.85
"2224","2015-10-30",6.78
"2225","2015-11-02",6.79
"2226","2015-11-03",6.81
"2227","2015-11-04",7.15
"2228","2015-11-05",7.49
"2229","2015-11-06",7.45
"2230","2015-11-09",7.2
"2231","2015-11-10",7.25
"2232","2015-11-11",7.46
"2233","2015-11-12",7.36
"2234","2015-11-13",7.3
"2235","2015-11-16",7.37
"2236","2015-11-17",7.38
"2237","2015-11-18",7.37
"2238","2015-11-19",7.36
"2239","2015-11-20",7.43
"2240","2015-11-23",7.05
"2241","2015-11-24",6.79
"2242","2015-11-25",7.07
"2243","2015-11-27",7.1
"2244","2015-11-30",6.9
"2245","2015-12-01",6.97
"2246","2015-12-02",6.94
"2247","2015-12-03",7
"2248","2015-12-04",7
"2249","2015-12-07",6.76
"2250","2015-12-08",6.78
"2251","2015-12-09",6.61
"2252","2015-12-10",6.74
"2253","2015-12-11",6.24
"2254","2015-12-14",6.11
"2255","2015-12-15",6.2
"2256","2015-12-16",6.35
"2257","2015-12-17",6.3
"2258","2015-12-18",6.36
"2259","2015-12-21",6.73
"2260","2015-12-22",6.5
"2261","2015-12-23",6.51
"2262","2015-12-24",6.6
"2263","2015-12-28",6.52
"2264","2015-12-29",6.5
"2265","2015-12-30",6.47
"2266","2015-12-31",6.46
"2267","2016-01-04",6.37
"2268","2016-01-05",6.42
"2269","2016-01-06",6.42
"2270","2016-01-07",6.33
"2271","2016-01-08",6.51
"2272","2016-01-11",6.51
"2273","2016-01-12",6.39
"2274","2016-01-13",6.16
"2275","2016-01-14",6.01
"2276","2016-01-15",5.75
"2277","2016-01-19",5.51
"2278","2016-01-20",5.74
"2279","2016-01-21",5.77
"2280","2016-01-22",5.72
"2281","2016-01-25",5.68
"2282","2016-01-26",5.62
"2283","2016-01-27",5.58
"2284","2016-01-28",5.69
"2285","2016-01-29",5.63
"2286","2016-02-01",5.83
"2287","2016-02-02",5.41
"2288","2016-02-03",5.44
"2289","2016-02-04",5.36
"2290","2016-02-05",5.33
"2291","2016-02-08",5.07
"2292","2016-02-09",5.18
"2293","2016-02-10",5.55
"2294","2016-02-11",5.3
"2295","2016-02-12",5.3
"2296","2016-02-16",5.03
"2297","2016-02-17",5.28
"2298","2016-02-18",5.04
"2299","2016-02-19",5.12
"2300","2016-02-22",5.01
"2301","2016-02-23",5.08
"2302","2016-02-24",5.21
"2303","2016-02-25",5.19
"2304","2016-02-26",5.15
"2305","2016-02-29",5.01
"2306","2016-03-01",4.95
"2307","2016-03-02",5.03
"2308","2016-03-03",5.05
"2309","2016-03-04",5.1
"2310","2016-03-07",5.07
"2311","2016-03-08",5.15
"2312","2016-03-09",5.13
"2313","2016-03-10",5.15
"2314","2016-03-11",5.09
"2315","2016-03-14",4.98
"2316","2016-03-15",5.13
"2317","2016-03-16",5.03
"2318","2016-03-17",5.18
"2319","2016-03-18",5.24
"2320","2016-03-21",5.17
"2321","2016-03-22",5.11
"2322","2016-03-23",5
"2323","2016-03-24",5.04
"2324","2016-03-28",5.05
"2325","2016-03-29",5.02
"2326","2016-03-30",4.96
"2327","2016-03-31",5.12
"2328","2016-04-01",5.1
"2329","2016-04-04",5.05
"2330","2016-04-05",5.01
"2331","2016-04-06",5
"2332","2016-04-07",5.01
"2333","2016-04-08",4.95
"2334","2016-04-11",5.04
"2335","2016-04-12",5.03
"2336","2016-04-13",5.07
"2337","2016-04-14",5.13
"2338","2016-04-15",5.22
"2339","2016-04-18",5.8
"2340","2016-04-19",5.52
"2341","2016-04-20",5.51
"2342","2016-04-21",5.7
"2343","2016-04-22",5.84
"2344","2016-04-25",5.73
"2345","2016-04-26",5.5
"2346","2016-04-27",5.36
"2347","2016-04-28",4.81
"2348","2016-04-29",4.77
"2349","2016-05-02",4.6
"2350","2016-05-03",4.36
"2351","2016-05-04",4.09
"2352","2016-05-05",4.09
"2353","2016-05-06",4.17
"2354","2016-05-09",4.11
"2355","2016-05-10",4.02
"2356","2016-05-11",4.11
"2357","2016-05-12",4.11
"2358","2016-05-13",3.79
"2359","2016-05-16",3.81
"2360","2016-05-17",3.8
"2361","2016-05-18",3.77
"2362","2016-05-19",3.76
"2363","2016-05-20",3.81
"2364","2016-05-23",4.11
"2365","2016-05-24",4.06
"2366","2016-05-25",4.21
"2367","2016-05-26",4.23
"2368","2016-05-27",4.31
"2369","2016-05-31",4.12
"2370","2016-06-01",4.39
"2371","2016-06-02",4.24
"2372","2016-06-03",4.3
"2373","2016-06-06",4.43
"2374","2016-06-07",4.76
"2375","2016-06-08",5.85
"2376","2016-06-09",5.35
"2377","2016-06-10",4.98
"2378","2016-06-13",4.75
"2379","2016-06-14",4.85
"2380","2016-06-15",5.11
"2381","2016-06-16",4.98
"2382","2016-06-17",4.87
"2383","2016-06-20",5.05
"2384","2016-06-21",5.07
"2385","2016-06-22",5.24
"2386","2016-06-23",5.13
"2387","2016-06-24",4.86
"2388","2016-06-27",4.55
"2389","2016-06-28",4.61
"2390","2016-06-29",5.05
"2391","2016-06-30",5.01
"2392","2016-07-01",5.03
"2393","2016-07-05",4.85
"2394","2016-07-06",4.77
"2395","2016-07-07",4.79
"2396","2016-07-08",4.8
"2397","2016-07-11",4.76
"2398","2016-07-12",4.83
"2399","2016-07-13",4.77
"2400","2016-07-14",5.11
"2401","2016-07-15",4.87
"2402","2016-07-18",4.67
"2403","2016-07-19",4.68
"2404","2016-07-20",4.71
"2405","2016-07-21",4.93
"2406","2016-07-22",4.85
"2407","2016-07-25",4.7
"2408","2016-07-26",4.74
"2409","2016-07-27",4.71
"2410","2016-07-28",4.48
"2411","2016-07-29",4.35
"2412","2016-08-01",4.21
"2413","2016-08-02",4.06
"2414","2016-08-03",4.27
"2415","2016-08-04",4.35
"2416","2016-08-05",4.58
"2417","2016-08-08",4.53
"2418","2016-08-09",4.59
"2419","2016-08-10",4.41
"2420","2016-08-11",4.49
"2421","2016-08-12",4.37
"2422","2016-08-15",4.38
"2423","2016-08-16",4.31
"2424","2016-08-17",4.24
"2425","2016-08-18",4.24
"2426","2016-08-19",4.29
"2427","2016-08-22",4.24
"2428","2016-08-23",4.27
"2429","2016-08-24",4.2
"2430","2016-08-25",4.18
"2431","2016-08-26",4.19
"2432","2016-08-29",4.22
"2433","2016-08-30",4.24
"2434","2016-08-31",4.3
"2435","2016-09-01",4.31
"2436","2016-09-02",4.35
"2437","2016-09-06",4.17
"2438","2016-09-07",4.12
"2439","2016-09-08",4.15
"2440","2016-09-09",4.09
"2441","2016-09-12",4.24
"2442","2016-09-13",4.01
"2443","2016-09-14",3.96
"2444","2016-09-15",3.95
"2445","2016-09-16",4.22
"2446","2016-09-19",4.14
"2447","2016-09-20",4.18
"2448","2016-09-21",4.16
"2449","2016-09-22",4.15
"2450","2016-09-23",4.11
"2451","2016-09-26",4.13
"2452","2016-09-27",4.09
"2453","2016-09-28",4.1
"2454","2016-09-29",4.11
"2455","2016-09-30",4.11
"2456","2016-10-03",4.05
"2457","2016-10-04",3.99
"2458","2016-10-05",3.92
"2459","2016-10-06",3.93
"2460","2016-10-07",3.93
"2461","2016-10-10",3.99
"2462","2016-10-11",3.92
"2463","2016-10-12",4.02
"2464","2016-10-13",4.06
"2465","2016-10-14",4.07
"2466","2016-10-17",4.15
"2467","2016-10-18",4.05
"2468","2016-10-19",4.2
"2469","2016-10-20",4.3
"2470","2016-10-21",4.55
"2471","2016-10-24",4.65
"2472","2016-10-25",4.65
"2473","2016-10-26",4.5
"2474","2016-10-27",4.3
"2475","2016-10-28",4.15
"2476","2016-10-31",4.1
"2477","2016-11-01",4.1
"2478","2016-11-02",4.15
"2479","2016-11-03",4.05
"2480","2016-11-04",4.1
"2481","2016-11-07",4.4
"2482","2016-11-08",4.3
"2483","2016-11-09",4.35
"2484","2016-11-10",4.35
"2485","2016-11-11",4.25
"2486","2016-11-14",4.25
"2487","2016-11-15",4.3
"2488","2016-11-16",4.7
"2489","2016-11-17",4.6
"2490","2016-11-18",4.65
"2491","2016-11-21",4.6
"2492","2016-11-22",4.65
"2493","2016-11-23",4.65
"2494","2016-11-25",4.8
"2495","2016-11-28",4.8
"2496","2016-11-29",5.01
"2497","2016-11-30",5.05
"2498","2016-12-01",4.75
"2499","2016-12-02",4.7
"2500","2016-12-05",4.8
"2501","2016-12-06",4.7
"2502","2016-12-07",4.8
"2503","2016-12-08",4.8
"2504","2016-12-09",4.75
"2505","2016-12-12",4.8
"2506","2016-12-13",4.85
"2507","2016-12-14",4.85
"2508","2016-12-15",4.95
"2509","2016-12-16",4.95
"2510","2016-12-19",4.91
"2511","2016-12-20",4.9
"2512","2016-12-21",4.76
"2513","2016-12-22",4.85
"2514","2016-12-23",4.8
"2515","2016-12-27",4.75
"2516","2016-12-28",4.75
"2517","2016-12-29",4.85
"2518","2016-12-30",4.95
"2519","2017-01-03",4.93
"2520","2017-01-04",4.95
"2521","2017-01-05",5.2
"2522","2017-01-06",5.21
"2523","2017-01-09",5.25
"2524","2017-01-10",5.2
"2525","2017-01-11",5.15
"2526","2017-01-12",5.2
"2527","2017-01-13",5.2
"2528","2017-01-17",5.25
"2529","2017-01-18",5.4
"2530","2017-01-19",5.45
"2531","2017-01-20",5.45
"2532","2017-01-23",5.4
"2533","2017-01-24",5.4
"2534","2017-01-25",5.5
"2535","2017-01-26",5.5
"2536","2017-01-27",5.55
"2537","2017-01-30",5.45
"2538","2017-01-31",5.5
"2539","2017-02-01",5.55
"2540","2017-02-02",5.5
"2541","2017-02-03",5.5
"2542","2017-02-06",5.4
"2543","2017-02-07",5.25
"2544","2017-02-08",5.1
"2545","2017-02-09",5.05
"2546","2017-02-10",5.05
"2547","2017-02-13",5.3
"2548","2017-02-14",5.45
"2549","2017-02-15",5.45
"2550","2017-02-16",5.65
"2551","2017-02-17",5.5
"2552","2017-02-21",5.8
"2553","2017-02-22",5.8
"2554","2017-02-23",5.4
"2555","2017-02-24",5.5
"2556","2017-02-27",5.5
"2557","2017-02-28",5.45
"2558","2017-03-01",5.65
"2559","2017-03-02",5.8
"2560","2017-03-03",5.85
"2561","2017-03-06",5.9
"2562","2017-03-07",5.85
"2563","2017-03-08",5.75
"2564","2017-03-09",5.55
"2565","2017-03-10",5.55
"2566","2017-03-13",5.6
"2567","2017-03-14",5.6
"2568","2017-03-15",5.55
"2569","2017-03-16",5.65
"2570","2017-03-17",5.5
"2571","2017-03-20",5.5
"2572","2017-03-21",5.45
"2573","2017-03-22",5.35
"2574","2017-03-23",5.45
"2575","2017-03-24",5.45
"2576","2017-03-27",5.45
"2577","2017-03-28",5.35
"2578","2017-03-29",5.35
"2579","2017-03-30",5.45
"2580","2017-03-31",5.45
"2581","2017-04-03",5.3
"2582","2017-04-04",5.3
"2583","2017-04-05",5.25
"2584","2017-04-06",5.3
"2585","2017-04-07",5.35
"2586","2017-04-10",5.3
"2587","2017-04-11",5.35
"2588","2017-04-12",5.45
"2589","2017-04-13",5.59
"2590","2017-04-17",5.7
"2591","2017-04-18",5.65
"2592","2017-04-19",5.65
"2593","2017-04-20",5.65
"2594","2017-04-21",5.45
"2595","2017-04-24",5.5
"2596","2017-04-25",5.65
"2597","2017-04-26",5.6
"2598","2017-04-27",5.55
"2599","2017-04-28",5.5
"2600","2017-05-01",5.6
"2601","2017-05-02",5.55
"2602","2017-05-03",5.55
"2603","2017-05-04",5.7
"2604","2017-05-05",5.95
"2605","2017-05-08",6.25
"2606","2017-05-09",5.9
"2607","2017-05-10",5.9
"2608","2017-05-11",5.95
"2609","2017-05-12",6.05
"2610","2017-05-15",6.2
"2611","2017-05-16",6.15
"2612","2017-05-17",6
"2613","2017-05-18",6
"2614","2017-05-19",6
"2615","2017-05-22",5.85
"2616","2017-05-23",5.9
"2617","2017-05-24",5.9
"2618","2017-05-25",6
"2619","2017-05-26",6.15
"2620","2017-05-30",6.75
"2621","2017-05-31",6.4
"2622","2017-06-01",6.6
"2623","2017-06-02",6.7
"2624","2017-06-05",6.95
"2625","2017-06-06",6.7
"2626","2017-06-07",7
"2627","2017-06-08",6.75
"2628","2017-06-09",7
"2629","2017-06-12",7
"2630","2017-06-13",6.75
"2631","2017-06-14",6.8
"2632","2017-06-15",6.65
"2633","2017-06-16",6.6
"2634","2017-06-19",6.65
"2635","2017-06-20",6.85
"2636","2017-06-21",6.8
"2637","2017-06-22",6.7
"2638","2017-06-23",7
"2639","2017-06-26",6.89
"2640","2017-06-27",6.85
"2641","2017-06-28",6.7
"2642","2017-06-29",6.85
"2643","2017-06-30",7.2
"2644","2017-07-03",7.45
"2645","2017-07-05",7.05
"2646","2017-07-06",7.05
"2647","2017-07-07",7.15
"2648","2017-07-10",7.25
"2649","2017-07-11",7.15
"2650","2017-07-12",7.15
"2651","2017-07-13",7.3
"2652","2017-07-14",7.3
"2653","2017-07-17",7.2
"2654","2017-07-18",7.15
"2655","2017-07-19",7.15
"2656","2017-07-20",6.9
"2657","2017-07-21",6.85
"2658","2017-07-24",7.15
"2659","2017-07-25",7.2
"2660","2017-07-26",7.05
"2661","2017-07-27",7.05
"2662","2017-07-28",7.05
"2663","2017-07-31",6.88
"2664","2017-08-01",6.8
"2665","2017-08-02",6.95
"2666","2017-08-03",6.45
"2667","2017-08-04",6.8
"2668","2017-08-07",6.7
"2669","2017-08-08",6.65
"2670","2017-08-09",6.65
"2671","2017-08-10",6.6
"2672","2017-08-11",6.55
"2673","2017-08-14",6.75
"2674","2017-08-15",6.65
"2675","2017-08-16",6.75
"2676","2017-08-17",6.65
"2677","2017-08-18",6.8
"2678","2017-08-21",6.5
"2679","2017-08-22",6.35
"2680","2017-08-23",6.35
"2681","2017-08-24",6.35
"2682","2017-08-25",6.35
"2683","2017-08-28",6.3
"2684","2017-08-29",6.45
"2685","2017-08-30",6.65
"2686","2017-08-31",6.5
"2687","2017-09-01",6.5
"2688","2017-09-05",6.45
"2689","2017-09-06",6.4
"2690","2017-09-07",6.6
"2691","2017-09-08",6.5
"2692","2017-09-11",6.5
"2693","2017-09-12",6.6
"2694","2017-09-13",6.9
"2695","2017-09-14",6.85
"2696","2017-09-15",6.75
"2697","2017-09-18",7.05
"2698","2017-09-19",7.15
"2699","2017-09-20",7
"2700","2017-09-21",7.1
"2701","2017-09-22",7.05
"2702","2017-09-25",6.75
"2703","2017-09-26",6.7
"2704","2017-09-27",6.7
"2705","2017-09-28",6.8
"2706","2017-09-29",6.75
"2707","2017-10-02",6.8
"2708","2017-10-03",6.9
"2709","2017-10-04",7.15
"2710","2017-10-05",7.2
"2711","2017-10-06",7.5
"2712","2017-10-09",7.55
"2713","2017-10-10",7.5
"2714","2017-10-11",7.45
"2715","2017-10-12",7.35
"2716","2017-10-13",7.5
"2717","2017-10-16",7.7
"2718","2017-10-17",7.5
"2719","2017-10-18",7.58
"2720","2017-10-19",7.4
"2721","2017-10-20",7.1
"2722","2017-10-23",7.05
"2723","2017-10-24",7.2
"2724","2017-10-25",7.2
"2725","2017-10-26",7.45
"2726","2017-10-27",7.4
"2727","2017-10-30",7.2
"2728","2017-10-31",7.5
"2729","2017-11-01",7.35
"2730","2017-11-02",6.7
"2731","2017-11-03",6.3
"2732","2017-11-06",6.65
"2733","2017-11-07",6.45
"2734","2017-11-08",6.3
"2735","2017-11-09",6.25
"2736","2017-11-10",6.45
"2737","2017-11-13",6.3
"2738","2017-11-14",6.45
"2739","2017-11-15",6.2
"2740","2017-11-16",6.05
"2741","2017-11-17",6.1
"2742","2017-11-20",6.05
"2743","2017-11-21",6.25
"2744","2017-11-22",6.23
"2745","2017-11-24",6.4
"2746","2017-11-27",6.4
"2747","2017-11-28",6.55
"2748","2017-11-29",6.35
"2749","2017-11-30",6.55
"2750","2017-12-01",6.4
"2751","2017-12-04",6.1
"2752","2017-12-05",6.25
"2753","2017-12-06",6
"2754","2017-12-07",6
"2755","2017-12-08",6.2
"2756","2017-12-11",6.35
"2757","2017-12-12",6.4
"2758","2017-12-13",6.4
"2759","2017-12-14",6.05
"2760","2017-12-15",6.05
"2761","2017-12-18",6.2
"2762","2017-12-19",6.6
"2763","2017-12-20",6.55
"2764","2017-12-21",6.7
"2765","2017-12-22",6.6
"2766","2017-12-26",6.5
"2767","2017-12-27",6.6
"2768","2017-12-28",6.5
"2769","2017-12-29",6.55
"2770","2018-01-02",6.5
"2771","2018-01-03",6.65
"2772","2018-01-04",6.75
"2773","2018-01-05",6.75
"2774","2018-01-08",6.6
"2775","2018-01-09",6.7
"2776","2018-01-10",6.65
"2777","2018-01-11",6.9
"2778","2018-01-12",7.15
"2779","2018-01-16",7.15
"2780","2018-01-17",7.05
"2781","2018-01-18",7.2
"2782","2018-01-19",7.1
"2783","2018-01-22",7.1
"2784","2018-01-23",7.15
"2785","2018-01-24",6.85
"2786","2018-01-25",7.1
"2787","2018-01-26",7.2
"2788","2018-01-29",7
"2789","2018-01-30",7.1
"2790","2018-01-31",6.8
"2791","2018-02-01",6.9
"2792","2018-02-02",6.6
"2793","2018-02-05",6.5
"2794","2018-02-06",6.53
"2795","2018-02-07",6.6
"2796","2018-02-08",6.9
"2797","2018-02-09",7.1
"2798","2018-02-12",7.05
"2799","2018-02-13",7.15
"2800","2018-02-14",7.5
"2801","2018-02-15",7.7
"2802","2018-02-16",7.6
"2803","2018-02-20",7.75
"2804","2018-02-21",7.8
"2805","2018-02-22",7.95
"2806","2018-02-23",7.8
"2807","2018-02-26",7.85
"2808","2018-02-27",7.9
"2809","2018-02-28",8.05
"2810","2018-03-01",7.85
"2811","2018-03-02",7.75
"2812","2018-03-05",7.7
"2813","2018-03-06",7.7
"2814","2018-03-07",7.65
"2815","2018-03-08",7.9
"2816","2018-03-09",7.9
"2817","2018-03-12",8.6
"2818","2018-03-13",9
"2819","2018-03-14",9
"2820","2018-03-15",8.95
"2821","2018-03-16",9.35
"2822","2018-03-19",9.4
"2823","2018-03-20",9.25
"2824","2018-03-21",9.8
"2825","2018-03-22",10
"2826","2018-03-23",9.8
"2827","2018-03-26",10
"2828","2018-03-27",9.95
"2829","2018-03-28",9.7
"2830","2018-03-29",10
"2831","2018-04-02",9.6
"2832","2018-04-03",10.1
"2833","2018-04-04",9.95
"2834","2018-04-05",9.95
"2835","2018-04-06",10.23
"2836","2018-04-09",10.35
"2837","2018-04-10",10.5
"2838","2018-04-11",10.3
"2839","2018-04-12",10.25
"2840","2018-04-13",10.4
"2841","2018-04-16",9.95
"2842","2018-04-17",9.85
"2843","2018-04-18",9.85
"2844","2018-04-19",9.8
"2845","2018-04-20",9.6
"2846","2018-04-23",9.55
"2847","2018-04-24",8.85
"2848","2018-04-25",8.5
"2849","2018-04-26",8.45
"2850","2018-04-27",8.85
"2851","2018-04-30",8.45
"2852","2018-05-01",8.85
"2853","2018-05-02",9.1
"2854","2018-05-03",9.25
"2855","2018-05-04",9.4
"2856","2018-05-07",8.9
"2857","2018-05-08",9.1
"2858","2018-05-09",9.4
"2859","2018-05-10",9.6
"2860","2018-05-11",9.45
"2861","2018-05-14",9.35
"2862","2018-05-15",9.5
"2863","2018-05-16",9.65
"2864","2018-05-17",9.55
"2865","2018-05-18",9.5
"2866","2018-05-21",9.6
"2867","2018-05-22",9.25
"2868","2018-05-23",9.2
"2869","2018-05-24",9.5
"2870","2018-05-25",9.45
"2871","2018-05-29",9.45
"2872","2018-05-30",10.2
