"","date","CODA"
"1922","2020-09-29",5.48
"1923","2020-09-30",5.53
"1924","2020-10-01",5.54
"1925","2020-10-02",5.58
"1926","2020-10-05",5.91
"1927","2020-10-06",5.87
"1928","2020-10-07",6.05
"1929","2020-10-08",6.08
"1930","2020-10-09",6.08
"1931","2020-10-12",5.84
"1932","2020-10-13",6.08
"1933","2020-10-14",6.16
"1934","2020-10-15",6.13
"1935","2020-10-16",5.95
"1936","2020-10-19",5.89
"1937","2020-10-20",6.29
"1938","2020-10-21",6.09
"1939","2020-10-22",5.87
"1940","2020-10-23",5.92
"1941","2020-10-26",6.02
"1942","2020-10-27",5.87
"1943","2020-10-28",5.895
"1944","2020-10-29",5.62
"1945","2020-10-30",5.52
"1946","2020-11-02",5.21
"1947","2020-11-03",5.36
"1948","2020-11-04",5.3
"1949","2020-11-05",5.5
"1950","2020-11-06",5.37
"1951","2020-11-09",5.4
"1952","2020-11-10",5.3
"1953","2020-11-11",5.47
"1954","2020-11-12",5.23
"1955","2020-11-13",5.32
"1956","2020-11-16",5.22
"1957","2020-11-17",5.49
"1958","2020-11-18",5.61
"1959","2020-11-19",5.67
"1960","2020-11-20",5.63
"1961","2020-11-23",5.58
"1962","2020-11-24",5.59
"1963","2020-11-25",6
"1964","2020-11-27",6.013
