"","date","FF"
"1927","2018-11-14",18
"1928","2018-11-15",17.5
"1929","2018-11-16",17.6
"1930","2018-11-19",17.68
"1931","2018-11-20",17.85
"1932","2018-11-21",17.370001
"1933","2018-11-23",17.389999
"1934","2018-11-26",17.41
"1935","2018-11-27",17.440001
"1936","2018-11-28",17.68
"1937","2018-11-29",17.549999
"1938","2018-11-30",17.27
"1939","2018-12-03",17
"1940","2018-12-04",16.35
"1941","2018-12-06",16.190001
"1942","2018-12-07",15.62
"1943","2018-12-10",16.16
"1944","2018-12-11",16.139999
"1945","2018-12-12",15.71
"1946","2018-12-13",15.54
"1947","2018-12-14",15.64
"1948","2018-12-17",15.34
"1949","2018-12-18",15.78
"1950","2018-12-19",15.8
"1951","2018-12-20",15.56
"1952","2018-12-21",15.2
"1953","2018-12-24",15.06
"1954","2018-12-26",15.66
"1955","2018-12-27",15.6
"1956","2018-12-28",15.56
"1957","2018-12-31",15.86
"1958","2019-01-02",16.4
"1959","2019-01-03",15.65
"1960","2019-01-04",16.290001
"1961","2019-01-07",16
"1962","2019-01-08",16.559999
"1963","2019-01-09",16.59
"1964","2019-01-10",16.27
"1965","2019-01-11",16.58
"1966","2019-01-14",16.459999
"1967","2019-01-15",16.629999
"1968","2019-01-16",16.629999
"1969","2019-01-17",17.030001
"1970","2019-01-18",17.08
"1971","2019-01-22",16.950001
"1972","2019-01-23",16.82
"1973","2019-01-24",16.700001
"1974","2019-01-25",16.9
"1975","2019-01-28",16.889999
"1976","2019-01-29",17.77
"1977","2019-01-30",17.860001
"1978","2019-01-31",18.309999
"1979","2019-02-01",18.190001
"1980","2019-02-04",18.02
"1981","2019-02-05",18.02
"1982","2019-02-06",17.76
"1983","2019-02-07",17.59
"1984","2019-02-08",17.42
"1985","2019-02-11",17.4
"1986","2019-02-12",17.690001
"1987","2019-02-13",17.92
"1988","2019-02-14",18.23
"1989","2019-02-15",18.719999
"1990","2019-02-19",18.940001
"1991","2019-02-20",19.030001
"1992","2019-02-21",19
"1993","2019-02-22",19.190001
"1994","2019-02-25",19.07
"1995","2019-02-26",18.700001
"1996","2019-02-27",18.549999
"1997","2019-02-28",18.440001
"1998","2019-03-01",18.549999
"1999","2019-03-04",18.57
"2000","2019-03-05",18.59
"2001","2019-03-06",18.17
"2002","2019-03-07",17.68
"2003","2019-03-08",17.540001
"2004","2019-03-11",17.889999
"2005","2019-03-12",17.66
"2006","2019-03-13",17.620001
"2007","2019-03-14",17.959999
"2008","2019-03-15",17.85
"2009","2019-03-18",14.11
"2010","2019-03-19",14.29
"2011","2019-03-20",14.22
"2012","2019-03-21",14.07
"2013","2019-03-22",13.19
"2014","2019-03-25",13.3
"2015","2019-03-26",13.25
"2016","2019-03-27",13.57
"2017","2019-03-28",13.63
"2018","2019-03-29",13.4
"2019","2019-04-01",13.25
"2020","2019-04-02",13.23
"2021","2019-04-03",13.36
"2022","2019-04-04",13.75
"2023","2019-04-05",13.68
"2024","2019-04-08",13.87
"2025","2019-04-09",13.81
"2026","2019-04-10",14.06
"2027","2019-04-11",14.18
"2028","2019-04-12",14.2
"2029","2019-04-15",14.34
"2030","2019-04-16",14.68
"2031","2019-04-17",14.34
"2032","2019-04-18",14.43
"2033","2019-04-22",14.35
"2034","2019-04-23",14.56
"2035","2019-04-24",14.62
"2036","2019-04-25",14.36
"2037","2019-04-26",14.61
"2038","2019-04-29",14.66
"2039","2019-04-30",14.69
"2040","2019-05-01",14.35
"2041","2019-05-02",14.32
"2042","2019-05-03",14.43
"2043","2019-05-06",14.55
"2044","2019-05-07",14.05
"2045","2019-05-08",14.05
"2046","2019-05-09",13.89
"2047","2019-05-10",14
"2048","2019-05-13",11.16
"2049","2019-05-14",11.73
"2050","2019-05-15",11.62
"2051","2019-05-16",11.48
"2052","2019-05-17",11.17
"2053","2019-05-20",11.18
"2054","2019-05-21",11.33
"2055","2019-05-22",11.03
"2056","2019-05-23",10.94
"2057","2019-05-24",10.93
"2058","2019-05-28",10.79
"2059","2019-05-29",10.75
"2060","2019-05-30",10.8
"2061","2019-05-31",10.38
"2062","2019-06-03",10.56
"2063","2019-06-04",10.76
"2064","2019-06-05",10.38
"2065","2019-06-06",10.5
"2066","2019-06-07",10.6
"2067","2019-06-10",10.67
"2068","2019-06-11",10.58
"2069","2019-06-12",10.68
"2070","2019-06-13",10.75
"2071","2019-06-14",10.63
"2072","2019-06-17",10.69
"2073","2019-06-18",10.87
"2074","2019-06-19",10.92
"2075","2019-06-20",11.02
"2076","2019-06-21",11.37
"2077","2019-06-24",10.96
"2078","2019-06-25",10.97
"2079","2019-06-26",11.13
"2080","2019-06-27",11.7
"2081","2019-06-28",11.69
"2082","2019-07-01",12.03
"2083","2019-07-02",11.86
"2084","2019-07-03",11.63
"2085","2019-07-05",11.72
"2086","2019-07-08",11.74
"2087","2019-07-09",11.74
"2088","2019-07-10",11.88
"2089","2019-07-11",11.68
"2090","2019-07-12",11.86
"2091","2019-07-15",11.77
"2092","2019-07-16",11.83
"2093","2019-07-17",11.78
"2094","2019-07-18",11.89
"2095","2019-07-19",11.99
"2096","2019-07-22",11.68
"2097","2019-07-23",12.02
"2098","2019-07-24",12.18
"2099","2019-07-25",11.76
"2100","2019-07-26",11.89
"2101","2019-07-29",11.6
"2102","2019-07-30",11.67
"2103","2019-07-31",11.65
"2104","2019-08-01",11.56
"2105","2019-08-02",11.3
"2106","2019-08-05",10.95
"2107","2019-08-06",10.88
"2108","2019-08-07",10.84
"2109","2019-08-08",11.37
"2110","2019-08-09",11.15
"2111","2019-08-12",10.55
"2112","2019-08-13",10.73
"2113","2019-08-14",10.4
"2114","2019-08-15",10.28
"2115","2019-08-16",10.79
"2116","2019-08-19",10.96
"2117","2019-08-20",10.84
"2118","2019-08-21",10.96
"2119","2019-08-22",10.85
"2120","2019-08-23",10.35
"2121","2019-08-26",10.58
"2122","2019-08-27",10.41
"2123","2019-08-28",10.59
"2124","2019-08-29",10.77
"2125","2019-08-30",10.78
"2126","2019-09-03",10.39
"2127","2019-09-04",10.36
"2128","2019-09-05",10.89
"2129","2019-09-06",10.83
"2130","2019-09-09",11.32
"2131","2019-09-10",11.54
"2132","2019-09-11",11.99
"2133","2019-09-12",12.16
"2134","2019-09-13",12.23
"2135","2019-09-16",12.08
"2136","2019-09-17",12.08
"2137","2019-09-18",11.92
"2138","2019-09-19",11.8
"2139","2019-09-20",11.62
"2140","2019-09-23",11.79
"2141","2019-09-24",11.5
"2142","2019-09-25",11.86
"2143","2019-09-26",11.57
"2144","2019-09-27",11.84
"2145","2019-09-30",11.94
"2146","2019-10-01",11.67
"2147","2019-10-02",11.36
"2148","2019-10-03",11.37
"2149","2019-10-04",11.49
"2150","2019-10-07",11.46
"2151","2019-10-08",11.16
"2152","2019-10-09",11.37
"2153","2019-10-10",11.37
"2154","2019-10-11",11.7
"2155","2019-10-14",11.73
"2156","2019-10-15",11.94
"2157","2019-10-16",11.98
"2158","2019-10-17",12.2
"2159","2019-10-18",11.94
"2160","2019-10-21",12.35
"2161","2019-10-22",12.18
"2162","2019-10-23",12.32
"2163","2019-10-24",12.29
"2164","2019-10-25",12.47
"2165","2019-10-28",12.79
"2166","2019-10-29",12.64
"2167","2019-10-30",12.51
"2168","2019-10-31",12.33
"2169","2019-11-01",12.57
"2170","2019-11-04",12.77
"2171","2019-11-05",12.64
"2172","2019-11-06",12.29
"2173","2019-11-07",12.13
"2174","2019-11-08",12.23
"2175","2019-11-11",12.34
"2176","2019-11-12",12.2
"2177","2019-11-13",12.1
"2178","2019-11-14",11.97
"2179","2019-11-15",12
"2180","2019-11-18",11.46
"2181","2019-11-19",11.44
"2182","2019-11-20",11.22
"2183","2019-11-21",11.23
"2184","2019-11-22",11.16
"2185","2019-11-25",11.52
"2186","2019-11-26",11.19
"2187","2019-11-27",11.29
"2188","2019-11-29",11.22
"2189","2019-12-02",11.02
"2190","2019-12-03",10.92
"2191","2019-12-04",11.5
"2192","2019-12-05",11.47
"2193","2019-12-06",11.76
"2194","2019-12-09",11.59
"2195","2019-12-10",11.27
"2196","2019-12-11",11.32
"2197","2019-12-12",11.46
"2198","2019-12-13",11.69
"2199","2019-12-16",11.84
"2200","2019-12-17",13.25
"2201","2019-12-18",12.78
"2202","2019-12-19",12.74
"2203","2019-12-20",12.41
"2204","2019-12-23",12.24
"2205","2019-12-24",12.31
"2206","2019-12-26",12.48
"2207","2019-12-27",12.39
"2208","2019-12-30",12.38
"2209","2019-12-31",12.39
"2210","2020-01-02",12.14
"2211","2020-01-03",12.06
"2212","2020-01-06",12.11
"2213","2020-01-07",12.12
"2214","2020-01-08",12.12
"2215","2020-01-09",11.82
"2216","2020-01-10",11.64
"2217","2020-01-13",11.66
"2218","2020-01-14",11.56
"2219","2020-01-15",11.5
"2220","2020-01-16",11.54
"2221","2020-01-17",11.72
"2222","2020-01-21",11.45
"2223","2020-01-22",11.38
"2224","2020-01-23",11.55
"2225","2020-01-24",11.57
"2226","2020-01-27",11.39
"2227","2020-01-28",11.36
"2228","2020-01-29",11.34
"2229","2020-01-30",11.42
"2230","2020-01-31",10.96
"2231","2020-02-03",11.25
"2232","2020-02-04",11.49
"2233","2020-02-05",11.79
"2234","2020-02-06",11.79
"2235","2020-02-07",11.42
"2236","2020-02-10",11.32
"2237","2020-02-11",11.51
"2238","2020-02-12",11.52
"2239","2020-02-13",11.71
"2240","2020-02-14",11.91
"2241","2020-02-18",11.83
"2242","2020-02-19",12.01
"2243","2020-02-20",12.05
"2244","2020-02-21",11.81
"2245","2020-02-24",11.38
"2246","2020-02-25",10.97
"2247","2020-02-26",10.96
"2248","2020-02-27",10.37
"2249","2020-02-28",10.17
"2250","2020-03-02",10.45
"2251","2020-03-03",10.22
"2252","2020-03-04",10.45
"2253","2020-03-05",10.28
"2254","2020-03-06",10.27
"2255","2020-03-09",9.18
"2256","2020-03-10",9.58
"2257","2020-03-11",9.41
"2258","2020-03-12",9.04
"2259","2020-03-13",10.25
"2260","2020-03-16",10.35
"2261","2020-03-17",11.96
"2262","2020-03-18",10.47
"2263","2020-03-19",10.52
"2264","2020-03-20",9.9
"2265","2020-03-23",9.72
"2266","2020-03-24",10.39
"2267","2020-03-25",10.32
"2268","2020-03-26",11.3
"2269","2020-03-27",11.16
"2270","2020-03-30",11.83
"2271","2020-03-31",11.27
"2272","2020-04-01",12.04
"2273","2020-04-02",12.29
"2274","2020-04-03",11.83
"2275","2020-04-06",12.63
"2276","2020-04-07",12.69
"2277","2020-04-08",12.75
"2278","2020-04-09",12.76
"2279","2020-04-13",12.51
"2280","2020-04-14",12.3
"2281","2020-04-15",11.69
"2282","2020-04-16",11.49
"2283","2020-04-17",12.5
"2284","2020-04-20",9.6
"2285","2020-04-21",9.74
"2286","2020-04-22",10.03
"2287","2020-04-23",10.25
"2288","2020-04-24",10.21
"2289","2020-04-27",10.52
"2290","2020-04-28",10.63
"2291","2020-04-29",10.95
"2292","2020-04-30",10.38
"2293","2020-05-01",10.39
"2294","2020-05-04",10.07
"2295","2020-05-05",10.07
"2296","2020-05-06",10.02
"2297","2020-05-07",10.12
"2298","2020-05-08",10.72
"2299","2020-05-11",10.78
"2300","2020-05-12",10.64
"2301","2020-05-13",10.56
"2302","2020-05-14",10.69
"2303","2020-05-15",11.4
"2304","2020-05-18",11.91
"2305","2020-05-19",11.99
"2306","2020-05-20",11.77
"2307","2020-05-21",12.01
"2308","2020-05-22",12.24
"2309","2020-05-26",12.41
"2310","2020-05-27",12.92
"2311","2020-05-28",13.15
"2312","2020-05-29",13.08
"2313","2020-06-01",13.41
"2314","2020-06-02",13.88
"2315","2020-06-03",13.78
"2316","2020-06-04",13.95
"2317","2020-06-05",14.31
"2318","2020-06-08",14.23
"2319","2020-06-09",14.23
"2320","2020-06-10",13.23
"2321","2020-06-11",12.25
"2322","2020-06-12",12.24
"2323","2020-06-15",12.37
"2324","2020-06-16",12.77
"2325","2020-06-17",12.11
"2326","2020-06-18",12.01
"2327","2020-06-19",11.65
"2328","2020-06-22",11.66
"2329","2020-06-23",11.5
"2330","2020-06-24",10.98
"2331","2020-06-25",11.18
"2332","2020-06-26",11.28
"2333","2020-06-29",11.97
"2334","2020-06-30",11.95
"2335","2020-07-01",11.37
"2336","2020-07-02",11.49
"2337","2020-07-06",11.69
"2338","2020-07-07",11.56
"2339","2020-07-08",11.53
"2340","2020-07-09",11.34
"2341","2020-07-10",11.55
"2342","2020-07-13",11.51
"2343","2020-07-14",11.7
"2344","2020-07-15",12.62
"2345","2020-07-16",12.44
"2346","2020-07-17",12.7
"2347","2020-07-20",12.95
"2348","2020-07-21",13.01
"2349","2020-07-22",12.61
"2350","2020-07-23",12.96
"2351","2020-07-24",13.01
"2352","2020-07-27",13.52
"2353","2020-07-28",13.06
"2354","2020-07-29",13.44
"2355","2020-07-30",13.38
"2356","2020-07-31",13.18
"2357","2020-08-03",13.23
"2358","2020-08-04",13.14
"2359","2020-08-05",13.35
"2360","2020-08-06",13.71
"2361","2020-08-07",14.3
"2362","2020-08-10",13.6
"2363","2020-08-11",14.11
"2364","2020-08-12",14.19
"2365","2020-08-13",14.2
"2366","2020-08-14",14.2
"2367","2020-08-17",14.03
"2368","2020-08-18",13.54
"2369","2020-08-19",13.09
"2370","2020-08-20",12.65
"2371","2020-08-21",12.33
"2372","2020-08-24",12.7
"2373","2020-08-25",12.56
"2374","2020-08-26",12.63
"2375","2020-08-27",12.33
"2376","2020-08-28",12.44
"2377","2020-08-31",12.1
"2378","2020-09-01",12.31
"2379","2020-09-02",12.3
"2380","2020-09-03",11.98
"2381","2020-09-04",12.02
"2382","2020-09-08",11.44
"2383","2020-09-09",11.56
"2384","2020-09-10",11.26
"2385","2020-09-11",11.37
"2386","2020-09-14",11.66
"2387","2020-09-15",11.92
"2388","2020-09-16",12.06
"2389","2020-09-17",12.1
"2390","2020-09-18",12.53
"2391","2020-09-21",12.72
"2392","2020-09-22",12.71
"2393","2020-09-23",11.51
"2394","2020-09-24",11.19
"2395","2020-09-25",10.89
"2396","2020-09-28",11.41
"2397","2020-09-29",11.32
"2398","2020-09-30",11.37
"2399","2020-10-01",11.21
"2400","2020-10-02",11.39
"2401","2020-10-05",11.77
"2402","2020-10-06",11.55
"2403","2020-10-07",11.71
"2404","2020-10-08",11.64
"2405","2020-10-09",11.8
"2406","2020-10-12",11.7
"2407","2020-10-13",11.59
"2408","2020-10-14",11.55
"2409","2020-10-15",11.84
"2410","2020-10-16",11.83
"2411","2020-10-19",11.97
"2412","2020-10-20",12.32
"2413","2020-10-21",12.45
"2414","2020-10-22",12.73
"2415","2020-10-23",12.49
"2416","2020-10-26",12
"2417","2020-10-27",11.97
"2418","2020-10-28",11.78
"2419","2020-10-29",12
"2420","2020-10-30",11.89
"2421","2020-11-02",12.2
"2422","2020-11-03",12.33
"2423","2020-11-04",11.81
"2424","2020-11-05",12.45
"2425","2020-11-06",12.24
"2426","2020-11-09",12.38
"2427","2020-11-10",12.41
"2428","2020-11-11",12.72
"2429","2020-11-12",11.94
"2430","2020-11-13",12.29
"2431","2020-11-16",12.14
"2432","2020-11-17",12.11
"2433","2020-11-18",11.65
"2434","2020-11-19",11.45
"2435","2020-11-20",11.87
"2436","2020-11-23",12.2
"2437","2020-11-24",12.16
"2438","2020-11-25",12.12
"2439","2020-11-27",12.3
