"","date","WHF"
"1935","2020-08-13",10.69
"1936","2020-08-14",10.84
"1937","2020-08-17",10.98
"1938","2020-08-18",10.81
"1939","2020-08-19",10.88
"1940","2020-08-20",10.86
"1941","2020-08-21",10.65
"1942","2020-08-24",10.97
"1943","2020-08-25",10.83
"1944","2020-08-26",10.69
"1945","2020-08-27",10.49
"1946","2020-08-28",10.56
"1947","2020-08-31",10.71
"1948","2020-09-01",10.65
"1949","2020-09-02",10.64
"1950","2020-09-03",10.48
"1951","2020-09-04",10.3
"1952","2020-09-08",10.45
"1953","2020-09-09",10.44
"1954","2020-09-10",10.37
"1955","2020-09-11",10.4
"1956","2020-09-14",10.64
"1957","2020-09-15",10.7
"1958","2020-09-16",10.85
"1959","2020-09-17",10.89
"1960","2020-09-18",10.24
"1961","2020-09-21",9.69
"1962","2020-09-22",9.53
"1963","2020-09-23",9.19
"1964","2020-09-24",9.18
"1965","2020-09-25",9.51
"1966","2020-09-28",9.91
"1967","2020-09-29",9.6
"1968","2020-09-30",9.79
"1969","2020-10-01",9.9
"1970","2020-10-02",10.39
"1971","2020-10-05",10.28
"1972","2020-10-06",10.31
"1973","2020-10-07",10.41
"1974","2020-10-08",10.48
"1975","2020-10-09",10.7
"1976","2020-10-12",10.65
"1977","2020-10-13",10.77
"1978","2020-10-14",10.77
"1979","2020-10-15",10.85
"1980","2020-10-16",10.83
"1981","2020-10-19",10.81
"1982","2020-10-20",10.85
"1983","2020-10-21",10.76
"1984","2020-10-22",10.7
"1985","2020-10-23",10.72
"1986","2020-10-26",10.66
"1987","2020-10-27",10.6
"1988","2020-10-28",10.45
"1989","2020-10-29",10.11
"1990","2020-10-30",10.01
"1991","2020-11-02",10.13
"1992","2020-11-03",10.17
"1993","2020-11-04",10.23
"1994","2020-11-05",10.55
"1995","2020-11-06",10.42
"1996","2020-11-09",10.76
"1997","2020-11-10",11.3
"1998","2020-11-11",11.58
"1999","2020-11-12",11.55
"2000","2020-11-13",11.71
"2001","2020-11-16",12.64
"2002","2020-11-17",13.05
"2003","2020-11-18",13.46
"2004","2020-11-19",13.85
"2005","2020-11-20",13.45
"2006","2020-11-23",13.77
"2007","2020-11-24",13.72
"2008","2020-11-25",13.72
"2009","2020-11-27",13.47
