"","date","HEAR"
"1930","2018-07-17",25.389999
"1931","2018-07-18",25.700001
"1932","2018-07-19",26.1
"1933","2018-07-20",27.1
"1934","2018-07-23",28.68
"1935","2018-07-24",26.540001
"1936","2018-07-25",26
"1937","2018-07-26",26.639999
"1938","2018-07-27",26.280001
"1939","2018-07-30",26.58
"1940","2018-07-31",27.190001
"1941","2018-08-01",28.15
"1942","2018-08-02",31.08
"1943","2018-08-03",32.330002
"1944","2018-08-06",30.35
"1945","2018-08-07",30.83
"1946","2018-08-08",29.700001
"1947","2018-08-09",29.51
"1948","2018-08-10",29.549999
"1949","2018-08-13",27.91
"1950","2018-08-14",26.9
"1951","2018-08-15",25.219999
"1952","2018-08-16",26.26
"1953","2018-08-17",26.389999
"1954","2018-08-20",27.99
"1955","2018-08-21",28.58
"1956","2018-08-22",28.379999
"1957","2018-08-23",27.950001
"1958","2018-08-24",26.6
"1959","2018-08-27",25.690001
"1960","2018-08-28",24.219999
"1961","2018-08-29",23.82
"1962","2018-08-30",23.07
"1963","2018-08-31",22.91
"1964","2018-09-04",23.65
"1965","2018-09-05",22.66
"1966","2018-09-06",23.139999
"1967","2018-09-07",23.84
"1968","2018-09-10",25.17
"1969","2018-09-11",23.4
"1970","2018-09-12",22.5
"1971","2018-09-13",20.93
"1972","2018-09-14",18.91
"1973","2018-09-17",19.23
"1974","2018-09-18",17.745001
"1975","2018-09-19",19.190001
"1976","2018-09-20",20.110001
"1977","2018-09-21",20.700001
"1978","2018-09-24",20.27
"1979","2018-09-25",19.65
"1980","2018-09-26",20.02
"1981","2018-09-27",20.139999
"1982","2018-09-28",19.940001
"1983","2018-10-01",19.530001
"1984","2018-10-02",18.530001
"1985","2018-10-03",18.51
"1986","2018-10-04",17.799999
"1987","2018-10-05",17.610001
"1988","2018-10-08",17.83
"1989","2018-10-09",17.809999
"1990","2018-10-10",17.200001
"1991","2018-10-11",18.01
"1992","2018-10-12",20.610001
"1993","2018-10-15",19.219999
"1994","2018-10-16",20.84
"1995","2018-10-17",22.5
"1996","2018-10-18",21.75
"1997","2018-10-19",21.209999
"1998","2018-10-22",20.85
"1999","2018-10-23",19.77
"2000","2018-10-24",17.5
"2001","2018-10-25",18.959999
"2002","2018-10-26",17.85
"2003","2018-10-29",16.73
"2004","2018-10-30",16.67
"2005","2018-10-31",17.75
"2006","2018-11-01",19.219999
"2007","2018-11-02",20.450001
"2008","2018-11-05",20.77
"2009","2018-11-06",21.709999
"2010","2018-11-07",18.889999
"2011","2018-11-08",17.73
"2012","2018-11-09",16.84
"2013","2018-11-12",15.28
"2014","2018-11-13",15.01
"2015","2018-11-14",13.66
"2016","2018-11-15",15.09
"2017","2018-11-16",15.17
"2018","2018-11-19",14.69
"2019","2018-11-20",13.96
"2020","2018-11-21",14.77
"2021","2018-11-23",14.5
"2022","2018-11-26",15.18
"2023","2018-11-27",16.440001
"2024","2018-11-28",17.73
"2025","2018-11-29",17.6
"2026","2018-11-30",16.190001
"2027","2018-12-03",17
"2028","2018-12-04",15.98
"2029","2018-12-06",17.57
"2030","2018-12-07",16.889999
"2031","2018-12-10",17.83
"2032","2018-12-11",17.48
"2033","2018-12-12",17.309999
"2034","2018-12-13",16.389999
"2035","2018-12-14",16.49
"2036","2018-12-17",15.74
"2037","2018-12-18",14.54
"2038","2018-12-19",15.03
"2039","2018-12-20",15.06
"2040","2018-12-21",13.71
"2041","2018-12-24",13.27
"2042","2018-12-26",14.57
"2043","2018-12-27",14.59
"2044","2018-12-28",13.97
"2045","2018-12-31",14.27
"2046","2019-01-02",15.08
"2047","2019-01-03",14.35
"2048","2019-01-04",15.45
"2049","2019-01-07",15.82
"2050","2019-01-08",15.79
"2051","2019-01-09",16.360001
"2052","2019-01-10",16.459999
"2053","2019-01-11",16.23
"2054","2019-01-14",16.17
"2055","2019-01-15",15.97
"2056","2019-01-16",15.47
"2057","2019-01-17",15.4
"2058","2019-01-18",16.76
"2059","2019-01-22",15.07
"2060","2019-01-23",15.19
"2061","2019-01-24",15.08
"2062","2019-01-25",15.22
"2063","2019-01-28",14.62
"2064","2019-01-29",14.18
"2065","2019-01-30",14.52
"2066","2019-01-31",14.89
"2067","2019-02-01",15.22
"2068","2019-02-04",15.51
"2069","2019-02-05",16.6
"2070","2019-02-06",16.02
"2071","2019-02-07",15.85
"2072","2019-02-08",15.98
"2073","2019-02-11",15.75
"2074","2019-02-12",17
"2075","2019-02-13",16.99
"2076","2019-02-14",17.809999
"2077","2019-02-15",17.51
"2078","2019-02-19",16.790001
"2079","2019-02-20",15.8
"2080","2019-02-21",15.88
"2081","2019-02-22",15.46
"2082","2019-02-25",16.200001
"2083","2019-02-26",16.200001
"2084","2019-02-27",16.07
"2085","2019-02-28",15.39
"2086","2019-03-01",15.08
"2087","2019-03-04",15.96
"2088","2019-03-05",16.030001
"2089","2019-03-06",15.85
"2090","2019-03-07",15.49
"2091","2019-03-08",15.44
"2092","2019-03-11",15.99
"2093","2019-03-12",15.53
"2094","2019-03-13",15.94
"2095","2019-03-14",16.25
"2096","2019-03-15",13.32
"2097","2019-03-18",12.46
"2098","2019-03-19",12.43
"2099","2019-03-20",12.03
"2100","2019-03-21",12
"2101","2019-03-22",11.25
"2102","2019-03-25",11.34
"2103","2019-03-26",10.73
"2104","2019-03-27",11.22
"2105","2019-03-28",11.67
"2106","2019-03-29",11.36
"2107","2019-04-01",12.1
"2108","2019-04-02",12.53
"2109","2019-04-03",12.38
"2110","2019-04-04",11.73
"2111","2019-04-05",12
"2112","2019-04-08",11.86
"2113","2019-04-09",12.01
"2114","2019-04-10",12.47
"2115","2019-04-11",11.86
"2116","2019-04-12",12.2
"2117","2019-04-15",11.99
"2118","2019-04-16",12.11
"2119","2019-04-17",11.75
"2120","2019-04-18",11.56
"2121","2019-04-22",11.05
"2122","2019-04-23",11.03
"2123","2019-04-24",11.18
"2124","2019-04-25",10.82
"2125","2019-04-26",10.7
"2126","2019-04-29",10.76
"2127","2019-04-30",10.24
"2128","2019-05-01",10.64
"2129","2019-05-02",10.91
"2130","2019-05-03",11.17
"2131","2019-05-06",10.99
"2132","2019-05-07",10.7
"2133","2019-05-08",10.81
"2134","2019-05-09",10.62
"2135","2019-05-10",10.28
"2136","2019-05-13",9.31
"2137","2019-05-14",9.55
"2138","2019-05-15",9.32
"2139","2019-05-16",9.61
"2140","2019-05-17",9.48
"2141","2019-05-20",9.33
"2142","2019-05-21",8.91
"2143","2019-05-22",9.02
"2144","2019-05-23",8.65
"2145","2019-05-24",8.53
"2146","2019-05-28",8.94
"2147","2019-05-29",9.17
"2148","2019-05-30",8.68
"2149","2019-05-31",8.32
"2150","2019-06-03",8.34
"2151","2019-06-04",9
"2152","2019-06-05",9.97
"2153","2019-06-06",9.72
"2154","2019-06-07",9.67
"2155","2019-06-10",9.3
"2156","2019-06-11",10.24
"2157","2019-06-12",10.19
"2158","2019-06-13",10.5
"2159","2019-06-14",10.32
"2160","2019-06-17",10.91
"2161","2019-06-18",11.11
"2162","2019-06-19",11.44
"2163","2019-06-20",11.31
"2164","2019-06-21",11.49
"2165","2019-06-24",11.27
"2166","2019-06-25",11.1
"2167","2019-06-26",11.11
"2168","2019-06-27",11.49
"2169","2019-06-28",11.56
"2170","2019-07-01",11.61
"2171","2019-07-02",11.26
"2172","2019-07-03",10.96
"2173","2019-07-05",10.84
"2174","2019-07-08",10.47
"2175","2019-07-09",10.42
"2176","2019-07-10",10.32
"2177","2019-07-11",10.42
"2178","2019-07-12",10.42
"2179","2019-07-15",10.59
"2180","2019-07-16",10.43
"2181","2019-07-17",10.67
"2182","2019-07-18",10.37
"2183","2019-07-19",10
"2184","2019-07-22",9.78
"2185","2019-07-23",9.67
"2186","2019-07-24",10.45
"2187","2019-07-25",10.06
"2188","2019-07-26",10.09
"2189","2019-07-29",10.25
"2190","2019-07-30",10.22
"2191","2019-07-31",10.39
"2192","2019-08-01",10.4
"2193","2019-08-02",10.16
"2194","2019-08-05",9.67
"2195","2019-08-06",9.68
"2196","2019-08-07",9.73
"2197","2019-08-08",10.38
"2198","2019-08-09",8.88
"2199","2019-08-12",9.1
"2200","2019-08-13",9.37
"2201","2019-08-14",9.01
"2202","2019-08-15",9.15
"2203","2019-08-16",9.16
"2204","2019-08-19",9.27
"2205","2019-08-20",9.61
"2206","2019-08-21",9.96
"2207","2019-08-22",9.87
"2208","2019-08-23",9.17
"2209","2019-08-26",9.17
"2210","2019-08-27",8.63
"2211","2019-08-28",8.79
"2212","2019-08-29",8.66
"2213","2019-08-30",9.03
"2214","2019-09-03",8.73
"2215","2019-09-04",8.81
"2216","2019-09-05",9
"2217","2019-09-06",8.79
"2218","2019-09-09",9.04
"2219","2019-09-10",9.8
"2220","2019-09-11",9.67
"2221","2019-09-12",9.7
"2222","2019-09-13",9.85
"2223","2019-09-16",10.9
"2224","2019-09-17",10.95
"2225","2019-09-18",10.56
"2226","2019-09-19",10.65
"2227","2019-09-20",9.98
"2228","2019-09-23",9.61
"2229","2019-09-24",9.27
"2230","2019-09-25",10.03
"2231","2019-09-26",10.55
"2232","2019-09-27",11.28
"2233","2019-09-30",11.67
"2234","2019-10-01",11.47
"2235","2019-10-02",10.5
"2236","2019-10-03",10.89
"2237","2019-10-04",11.31
"2238","2019-10-07",11.58
"2239","2019-10-08",11.07
"2240","2019-10-09",11.3
"2241","2019-10-10",11.15
"2242","2019-10-11",11.51
"2243","2019-10-14",11.38
"2244","2019-10-15",12.11
"2245","2019-10-16",12.15
"2246","2019-10-17",12.03
"2247","2019-10-18",11.64
"2248","2019-10-21",11.7
"2249","2019-10-22",11.16
"2250","2019-10-23",11.27
"2251","2019-10-24",11.18
"2252","2019-10-25",11.34
"2253","2019-10-28",11.05
"2254","2019-10-29",11.22
"2255","2019-10-30",10.56
"2256","2019-10-31",10.88
"2257","2019-11-01",11.03
"2258","2019-11-04",11.11
"2259","2019-11-05",10.71
"2260","2019-11-06",9.97
"2261","2019-11-07",10
"2262","2019-11-08",8.66
"2263","2019-11-11",8.92
"2264","2019-11-12",8.84
"2265","2019-11-13",8.78
"2266","2019-11-14",8.83
"2267","2019-11-15",8.67
"2268","2019-11-18",8.79
"2269","2019-11-19",8.8
"2270","2019-11-20",8.81
"2271","2019-11-21",8.59
"2272","2019-11-22",8.27
"2273","2019-11-25",8.22
"2274","2019-11-26",8.42
"2275","2019-11-27",8.4
"2276","2019-11-29",8.34
"2277","2019-12-02",8.19
"2278","2019-12-03",8.2
"2279","2019-12-04",8.62
"2280","2019-12-05",8.56
"2281","2019-12-06",8.82
"2282","2019-12-09",8.74
"2283","2019-12-10",8.91
"2284","2019-12-11",8.85
"2285","2019-12-12",9.08
"2286","2019-12-13",8.79
"2287","2019-12-16",8.76
"2288","2019-12-17",8.93
"2289","2019-12-18",8.95
"2290","2019-12-19",8.87
"2291","2019-12-20",8.875
"2292","2019-12-23",8.83
"2293","2019-12-24",8.77
"2294","2019-12-26",8.74
"2295","2019-12-27",8.91
"2296","2019-12-30",9.5
"2297","2019-12-31",9.45
"2298","2020-01-02",9.14
"2299","2020-01-03",8.9
"2300","2020-01-06",8.94
"2301","2020-01-07",8.78
"2302","2020-01-08",8.38
"2303","2020-01-09",8.56
"2304","2020-01-10",8.54
"2305","2020-01-13",8.51
"2306","2020-01-14",8.64
"2307","2020-01-15",8.78
"2308","2020-01-16",9.13
"2309","2020-01-17",9.18
"2310","2020-01-21",9.05
"2311","2020-01-22",8.83
"2312","2020-01-23",8.53
"2313","2020-01-24",8.31
"2314","2020-01-27",7.96
"2315","2020-01-28",8.26
"2316","2020-01-29",8.16
"2317","2020-01-30",8.19
"2318","2020-01-31",8.06
"2319","2020-02-03",7.9
"2320","2020-02-04",7.82
"2321","2020-02-05",7.91
"2322","2020-02-06",8
"2323","2020-02-07",7.93
"2324","2020-02-10",7.83
"2325","2020-02-11",7.96
"2326","2020-02-12",8.03
"2327","2020-02-13",7.18
"2328","2020-02-14",7.2
"2329","2020-02-18",7.01
"2330","2020-02-19",7.14
"2331","2020-02-20",7.09
"2332","2020-02-21",7.19
"2333","2020-02-24",6.95
"2334","2020-02-25",6.74
"2335","2020-02-26",6.43
"2336","2020-02-27",6.28
"2337","2020-02-28",6.61
"2338","2020-03-02",6.31
"2339","2020-03-03",6.46
"2340","2020-03-04",6.15
"2341","2020-03-05",6.07
"2342","2020-03-06",5.92
"2343","2020-03-09",5.52
"2344","2020-03-10",5.52
"2345","2020-03-11",5.75
"2346","2020-03-12",5.19
"2347","2020-03-13",5.22
"2348","2020-03-16",4.51
"2349","2020-03-17",4.7
"2350","2020-03-18",4.25
"2351","2020-03-19",4.95
"2352","2020-03-20",4.55
"2353","2020-03-23",5.01
"2354","2020-03-24",5.03
"2355","2020-03-25",4.98
"2356","2020-03-26",5.37
"2357","2020-03-27",5.51
"2358","2020-03-30",6.36
"2359","2020-03-31",6.24
"2360","2020-04-01",5.95
"2361","2020-04-02",5.92
"2362","2020-04-03",5.78
"2363","2020-04-06",6.13
"2364","2020-04-07",5.99
"2365","2020-04-08",6.43
"2366","2020-04-09",6.79
"2367","2020-04-13",6.5
"2368","2020-04-14",6.74
"2369","2020-04-15",7.23
"2370","2020-04-16",7.25
"2371","2020-04-17",7.5
"2372","2020-04-20",7.21
"2373","2020-04-21",8.25
"2374","2020-04-22",8.49
"2375","2020-04-23",8.79
"2376","2020-04-24",9.36
"2377","2020-04-27",10.48
"2378","2020-04-28",10.19
"2379","2020-04-29",10.08
"2380","2020-04-30",9.83
"2381","2020-05-01",9.4
"2382","2020-05-04",9.96
"2383","2020-05-05",9.96
"2384","2020-05-06",10.26
"2385","2020-05-07",11.49
"2386","2020-05-08",9.4
"2387","2020-05-11",9.57
"2388","2020-05-12",10.25
"2389","2020-05-13",9.48
"2390","2020-05-14",9.32
"2391","2020-05-15",9.74
"2392","2020-05-18",9.5
"2393","2020-05-19",9.77
"2394","2020-05-20",9.99
"2395","2020-05-21",10.02
"2396","2020-05-22",10.57
"2397","2020-05-26",11.28
"2398","2020-05-27",11.07
"2399","2020-05-28",10.54
"2400","2020-05-29",10.58
"2401","2020-06-01",10.56
"2402","2020-06-02",11.35
"2403","2020-06-03",11.58
"2404","2020-06-04",11.11
"2405","2020-06-05",11.11
"2406","2020-06-08",11.25
"2407","2020-06-09",11.54
"2408","2020-06-10",11.62
"2409","2020-06-11",11.205
"2410","2020-06-12",11.31
"2411","2020-06-15",11.66
"2412","2020-06-16",13.67
"2413","2020-06-17",14.31
"2414","2020-06-18",14.81
"2415","2020-06-19",14.445
"2416","2020-06-22",14.61
"2417","2020-06-23",15.18
"2418","2020-06-24",15.5
"2419","2020-06-25",15.67
"2420","2020-06-26",14.69
"2421","2020-06-29",14.86
"2422","2020-06-30",14.72
"2423","2020-07-01",15.4
"2424","2020-07-02",15.2
"2425","2020-07-06",15.92
"2426","2020-07-07",15.58
"2427","2020-07-08",15.66
"2428","2020-07-09",16.98
"2429","2020-07-10",17.629999
"2430","2020-07-13",16.639999
"2431","2020-07-14",17.82
"2432","2020-07-15",17.76
"2433","2020-07-16",17.209999
"2434","2020-07-17",17.120001
"2435","2020-07-20",18.26
"2436","2020-07-21",18.1
"2437","2020-07-22",18.200001
"2438","2020-07-23",18.26
"2439","2020-07-24",17.700001
"2440","2020-07-27",18.52
"2441","2020-07-28",18.43
"2442","2020-07-29",18.52
"2443","2020-07-30",18.700001
"2444","2020-07-31",18.34
"2445","2020-08-03",19.23
"2446","2020-08-04",19.41
"2447","2020-08-05",19.860001
"2448","2020-08-06",18.309999
"2449","2020-08-07",18.370001
"2450","2020-08-10",17.620001
"2451","2020-08-11",16.389999
"2452","2020-08-12",16.49
"2453","2020-08-13",17.120001
"2454","2020-08-14",17.200001
"2455","2020-08-17",18.34
"2456","2020-08-18",18.809999
"2457","2020-08-19",18.940001
"2458","2020-08-20",18.889999
"2459","2020-08-21",19.620001
"2460","2020-08-24",19.959999
"2461","2020-08-25",19.84
"2462","2020-08-26",19.91
"2463","2020-08-27",19.58
"2464","2020-08-28",19.700001
"2465","2020-08-31",19.57
"2466","2020-09-01",20.549999
"2467","2020-09-02",20.18
"2468","2020-09-03",17.700001
"2469","2020-09-04",17.48
"2470","2020-09-08",16.99
"2471","2020-09-09",17.959999
"2472","2020-09-10",17.5
"2473","2020-09-11",17.120001
"2474","2020-09-14",17.6
"2475","2020-09-15",17.93
"2476","2020-09-16",17.530001
"2477","2020-09-17",17.58
"2478","2020-09-18",17.99
"2479","2020-09-21",17.41
"2480","2020-09-22",17.75
"2481","2020-09-23",16.879999
"2482","2020-09-24",16.67
"2483","2020-09-25",16.870001
"2484","2020-09-28",17.709999
"2485","2020-09-29",17.299999
"2486","2020-09-30",18.200001
"2487","2020-10-01",18.879999
"2488","2020-10-02",18.17
"2489","2020-10-05",18.32
"2490","2020-10-06",17.889999
"2491","2020-10-07",18.389999
"2492","2020-10-08",17.969999
"2493","2020-10-09",19.85
"2494","2020-10-12",19.67
"2495","2020-10-13",19.82
"2496","2020-10-14",19.01
"2497","2020-10-15",18.459999
"2498","2020-10-16",17.74
"2499","2020-10-19",17.780001
"2500","2020-10-20",18.719999
"2501","2020-10-21",17.98
"2502","2020-10-22",18.76
"2503","2020-10-23",19.299999
"2504","2020-10-26",18.76
"2505","2020-10-27",19.25
"2506","2020-10-28",18.559999
"2507","2020-10-29",19.08
"2508","2020-10-30",18.02
"2509","2020-11-02",18.639999
"2510","2020-11-03",18.93
"2511","2020-11-04",21.01
"2512","2020-11-05",20.73
"2513","2020-11-06",20.76
"2514","2020-11-09",16.959999
"2515","2020-11-10",16.35
"2516","2020-11-11",17.620001
"2517","2020-11-12",17.4
"2518","2020-11-13",17.799999
"2519","2020-11-16",17.83
"2520","2020-11-17",17.74
"2521","2020-11-18",17.83
"2522","2020-11-19",18.34
"2523","2020-11-20",18.280001
"2524","2020-11-23",18.09
"2525","2020-11-24",17.950001
"2526","2020-11-25",18.4
"2527","2020-11-27",19.110001
