"","date","ANIX"
"2947","2018-09-14",4.05
"2948","2018-09-17",4.57
"2949","2018-09-18",4.46
"2950","2018-09-19",4.54
"2951","2018-09-20",4.67
"2952","2018-09-21",4.89
"2953","2018-09-24",4.87
"2954","2018-09-25",4.69
"2955","2018-09-26",4.81
"2956","2018-09-27",4.61
"2957","2018-09-28",4.64
"2958","2018-10-01",4.65
"2959","2018-10-02",4.65
"2960","2018-10-03",5.03
"2961","2018-10-04",4.97
"2962","2018-10-05",5.16
"2963","2018-10-08",5.29
"2964","2018-10-09",5.62
"2965","2018-10-10",6.05
"2966","2018-10-11",5.62
"2967","2018-10-12",5.54
"2968","2018-10-15",6.33
"2969","2018-10-16",6.35
"2970","2018-10-17",6.59
"2971","2018-10-18",6.24
"2972","2018-10-19",6.02
"2973","2018-10-22",4.32
"2974","2018-10-23",4
"2975","2018-10-24",3.96
"2976","2018-10-25",4.2
"2977","2018-10-26",4.04
"2978","2018-10-29",3.96
"2979","2018-10-30",3.98
"2980","2018-10-31",4.05
"2981","2018-11-01",4.04
"2982","2018-11-02",3.55
"2983","2018-11-05",3.92
"2984","2018-11-06",3.8
"2985","2018-11-07",3.95
"2986","2018-11-08",3.84
"2987","2018-11-09",3.75
"2988","2018-11-12",3.66
"2989","2018-11-13",3.7
"2990","2018-11-14",3.6
"2991","2018-11-15",3.81
"2992","2018-11-16",4.01
"2993","2018-11-19",3.83
"2994","2018-11-20",3.87
"2995","2018-11-21",3.97
"2996","2018-11-23",3.94
"2997","2018-11-26",3.99
"2998","2018-11-27",3.92
"2999","2018-11-28",4
"3000","2018-11-29",4
"3001","2018-11-30",3.92
"3002","2018-12-03",3.93
"3003","2018-12-04",3.98
"3004","2018-12-06",4.01
"3005","2018-12-07",3.93
"3006","2018-12-10",3.97
"3007","2018-12-11",3.91
"3008","2018-12-12",3.98
"3009","2018-12-13",4
"3010","2018-12-14",3.94
"3011","2018-12-17",3.82
"3012","2018-12-18",3.7
"3013","2018-12-19",3.67
"3014","2018-12-20",3.42
"3015","2018-12-21",3.37
"3016","2018-12-24",3.62
"3017","2018-12-26",3.81
"3018","2018-12-27",3.92
"3019","2018-12-28",4
"3020","2018-12-31",3.94
"3021","2019-01-02",3.95
"3022","2019-01-03",3.95
"3023","2019-01-04",4
"3024","2019-01-07",3.97
"3025","2019-01-08",3.93
"3026","2019-01-09",3.9
"3027","2019-01-10",3.9
"3028","2019-01-11",3.96
"3029","2019-01-14",3.85
"3030","2019-01-15",3.97
"3031","2019-01-16",4.3
"3032","2019-01-17",4.3
"3033","2019-01-18",4.26
"3034","2019-01-22",4.39
"3035","2019-01-23",4.52
"3036","2019-01-24",4.94
"3037","2019-01-25",4.45
"3038","2019-01-28",4.96
"3039","2019-01-29",5.24
"3040","2019-01-30",5.12
"3041","2019-01-31",5.13
"3042","2019-02-01",5.12
"3043","2019-02-04",5.07
"3044","2019-02-05",4.92
"3045","2019-02-06",5.05
"3046","2019-02-07",5.03
"3047","2019-02-08",5.01
"3048","2019-02-11",5.03
"3049","2019-02-12",4.93
"3050","2019-02-13",4.98
"3051","2019-02-14",5.03
"3052","2019-02-15",5.17
"3053","2019-02-19",5.34
"3054","2019-02-20",5.53
"3055","2019-02-21",5.39
"3056","2019-02-22",5.41
"3057","2019-02-25",5.44
"3058","2019-02-26",5.2
"3059","2019-02-27",5.04
"3060","2019-02-28",5.06
"3061","2019-03-01",5.1
"3062","2019-03-04",5.29
"3063","2019-03-05",5.18
"3064","2019-03-06",4.97
"3065","2019-03-07",4.94
"3066","2019-03-08",4.91
"3067","2019-03-11",5.07
"3068","2019-03-12",5.12
"3069","2019-03-13",5.09
"3070","2019-03-14",5
"3071","2019-03-15",4.99
"3072","2019-03-18",4.86
"3073","2019-03-19",4.82
"3074","2019-03-20",4.72
"3075","2019-03-21",4.89
"3076","2019-03-22",4.69
"3077","2019-03-25",4.54
"3078","2019-03-26",4.4
"3079","2019-03-27",4.51
"3080","2019-03-28",4.44
"3081","2019-03-29",4.52
"3082","2019-04-01",4.55
"3083","2019-04-02",4.53
"3084","2019-04-03",4.42
"3085","2019-04-04",4.46
"3086","2019-04-05",4.51
"3087","2019-04-08",4.42
"3088","2019-04-09",4.35
"3089","2019-04-10",4.4
"3090","2019-04-11",4.45
"3091","2019-04-12",4.43
"3092","2019-04-15",4.27
"3093","2019-04-16",4.3
"3094","2019-04-17",4.22
"3095","2019-04-18",4.18
"3096","2019-04-22",4.08
"3097","2019-04-23",4.26
"3098","2019-04-24",4.28
"3099","2019-04-25",4.19
"3100","2019-04-26",4.2
"3101","2019-04-29",4.22
"3102","2019-04-30",4.16
"3103","2019-05-01",4.43
"3104","2019-05-02",4.46
"3105","2019-05-03",4.59
"3106","2019-05-06",4.54
"3107","2019-05-07",4.75
"3108","2019-05-08",4.69
"3109","2019-05-09",4.62
"3110","2019-05-10",4.58
"3111","2019-05-13",4.5
"3112","2019-05-14",4.4
"3113","2019-05-15",4.38
"3114","2019-05-16",4.01
"3115","2019-05-17",4.27
"3116","2019-05-20",4.17
"3117","2019-05-21",4.22
"3118","2019-05-22",4.2
"3119","2019-05-23",4.13
"3120","2019-05-24",4.03
"3121","2019-05-28",4.15
"3122","2019-05-29",4.12
"3123","2019-05-30",4.28
"3124","2019-05-31",4.17
"3125","2019-06-03",3.98
"3126","2019-06-04",4.07
"3127","2019-06-05",3.94
"3128","2019-06-06",4.19
"3129","2019-06-07",4.24
"3130","2019-06-10",4.28
"3131","2019-06-11",4.18
"3132","2019-06-12",4.03
"3133","2019-06-13",4.12
"3134","2019-06-14",4.15
"3135","2019-06-17",4.21
"3136","2019-06-18",4.14
"3137","2019-06-19",4.23
"3138","2019-06-20",4.04
"3139","2019-06-21",3.8
"3140","2019-06-24",3.77
"3141","2019-06-25",3.67
"3142","2019-06-26",3.5
"3143","2019-06-27",3.47
"3144","2019-06-28",3.63
"3145","2019-07-01",3.61
"3146","2019-07-02",3.53
"3147","2019-07-03",3.64
"3148","2019-07-05",3.65
"3149","2019-07-08",3.65
"3150","2019-07-09",4.05
"3151","2019-07-10",4.28
"3152","2019-07-11",4.15
"3153","2019-07-12",4.1
"3154","2019-07-15",4.17
"3155","2019-07-16",4.13
"3156","2019-07-17",4.67
"3157","2019-07-18",4.55
"3158","2019-07-19",4.35
"3159","2019-07-22",4.21
"3160","2019-07-23",4.38
"3161","2019-07-24",4.61
"3162","2019-07-25",4.52
"3163","2019-07-26",4.7
"3164","2019-07-29",4.59
"3165","2019-07-30",4.69
"3166","2019-07-31",4.69
"3167","2019-08-01",4.57
"3168","2019-08-02",4.51
"3169","2019-08-05",4.43
"3170","2019-08-06",4.42
"3171","2019-08-07",4.4
"3172","2019-08-08",4.37
"3173","2019-08-09",4.27
"3174","2019-08-12",4.26
"3175","2019-08-13",4.31
"3176","2019-08-14",4.18
"3177","2019-08-15",4
"3178","2019-08-16",4.22
"3179","2019-08-19",4.19
"3180","2019-08-20",4.18
"3181","2019-08-21",4.07
"3182","2019-08-22",4.25
"3183","2019-08-23",4.1
"3184","2019-08-26",4.13
"3185","2019-08-27",4.07
"3186","2019-08-28",4.12
"3187","2019-08-29",4.01
"3188","2019-08-30",3.97
"3189","2019-09-03",3.97
"3190","2019-09-04",4.11
"3191","2019-09-05",3.99
"3192","2019-09-06",4.04
"3193","2019-09-09",4.13
"3194","2019-09-10",3.95
"3195","2019-09-11",4.04
"3196","2019-09-12",3.96
"3197","2019-09-13",4.12
"3198","2019-09-16",4.1
"3199","2019-09-17",4.25
"3200","2019-09-18",4.25
"3201","2019-09-19",4.33
"3202","2019-09-20",4.3
"3203","2019-09-23",4.26
"3204","2019-09-24",4.08
"3205","2019-09-25",4
"3206","2019-09-26",4.01
"3207","2019-09-27",3.94
"3208","2019-09-30",4
"3209","2019-10-01",3.87
"3210","2019-10-02",3.8
"3211","2019-10-03",3.81
"3212","2019-10-04",3.76
"3213","2019-10-07",3.85
"3214","2019-10-08",3.88
"3215","2019-10-09",3.71
"3216","2019-10-10",3.66
"3217","2019-10-11",3.75
"3218","2019-10-14",3.52
"3219","2019-10-15",3.7
"3220","2019-10-16",3.68
"3221","2019-10-17",3.67
"3222","2019-10-18",3.86
"3223","2019-10-21",3.93
"3224","2019-10-22",4.02
"3225","2019-10-23",3.87
"3226","2019-10-24",3.91
"3227","2019-10-25",3.92
"3228","2019-10-28",3.9
"3229","2019-10-29",3.96
"3230","2019-10-30",3.95
"3231","2019-10-31",3.87
"3232","2019-11-01",3.96
"3233","2019-11-04",3.99
"3234","2019-11-05",4.03
"3235","2019-11-06",3.92
"3236","2019-11-07",3.89
"3237","2019-11-08",3.93
"3238","2019-11-11",3.95
"3239","2019-11-12",3.83
"3240","2019-11-13",3.85
"3241","2019-11-14",3.85
"3242","2019-11-15",3.84
"3243","2019-11-18",3.74
"3244","2019-11-19",3.58
"3245","2019-11-20",3.53
"3246","2019-11-21",3.46
"3247","2019-11-22",3.55
"3248","2019-11-25",3.64
"3249","2019-11-26",3.9
"3250","2019-11-27",3.89
"3251","2019-11-29",3.83
"3252","2019-12-02",3.78
"3253","2019-12-03",3.76
"3254","2019-12-04",3.78
"3255","2019-12-05",3.77
"3256","2019-12-06",3.74
"3257","2019-12-09",3.81
"3258","2019-12-10",3.88
"3259","2019-12-11",3.86
"3260","2019-12-12",3.84
"3261","2019-12-13",3.26
"3262","2019-12-16",3.26
"3263","2019-12-17",3.26
"3264","2019-12-18",2.97
"3265","2019-12-19",2.87
"3266","2019-12-20",2.78
"3267","2019-12-23",2.87
"3268","2019-12-24",2.88
"3269","2019-12-26",2.94
"3270","2019-12-27",2.89
"3271","2019-12-30",3.23
"3272","2019-12-31",3.28
"3273","2020-01-02",3
"3274","2020-01-03",3.16
"3275","2020-01-06",3.16
"3276","2020-01-07",2.97
"3277","2020-01-08",3
"3278","2020-01-09",2.93
"3279","2020-01-10",2.87
"3280","2020-01-13",2.77
"3281","2020-01-14",3.32
"3282","2020-01-15",3.3
"3283","2020-01-16",3.55
"3284","2020-01-17",3.48
"3285","2020-01-21",3.73
"3286","2020-01-22",4.06
"3287","2020-01-23",3.95
"3288","2020-01-24",3.86
"3289","2020-01-27",3.97
"3290","2020-01-28",3.96
"3291","2020-01-29",3.75
"3292","2020-01-30",3.61
"3293","2020-01-31",3.55
"3294","2020-02-03",3.57
"3295","2020-02-04",3.5
"3296","2020-02-05",3.56
"3297","2020-02-06",3.48
"3298","2020-02-07",3.4
"3299","2020-02-10",3.42
"3300","2020-02-11",3.5
"3301","2020-02-12",3.45
"3302","2020-02-13",3.41
"3303","2020-02-14",3.45
"3304","2020-02-18",3.57
"3305","2020-02-19",3.41
"3306","2020-02-20",3.42
"3307","2020-02-21",3.38
"3308","2020-02-24",3.31
"3309","2020-02-25",3.23
"3310","2020-02-26",3.27
"3311","2020-02-27",3.1
"3312","2020-02-28",2.99
"3313","2020-03-02",3.02
"3314","2020-03-03",2.91
"3315","2020-03-04",2.93
"3316","2020-03-05",2.81
"3317","2020-03-06",2.6
"3318","2020-03-09",2.34
"3319","2020-03-10",2.2
"3320","2020-03-11",2.07
"3321","2020-03-12",1.83
"3322","2020-03-13",2.12
"3323","2020-03-16",1.92
"3324","2020-03-17",2.03
"3325","2020-03-18",1.79
"3326","2020-03-19",1.85
"3327","2020-03-20",1.85
"3328","2020-03-23",1.64
"3329","2020-03-24",1.69
"3330","2020-03-25",1.6
"3331","2020-03-26",1.63
"3332","2020-03-27",1.35
"3333","2020-03-30",1.62
"3334","2020-03-31",1.59
"3335","2020-04-01",1.65
"3336","2020-04-02",1.53
"3337","2020-04-03",1.55
"3338","2020-04-06",1.62
"3339","2020-04-07",1.68
"3340","2020-04-08",1.7
"3341","2020-04-09",1.83
"3342","2020-04-13",1.77
"3343","2020-04-14",1.94
"3344","2020-04-15",1.92
"3345","2020-04-16",1.93
"3346","2020-04-17",1.99
"3347","2020-04-20",2.01
"3348","2020-04-21",1.94
"3349","2020-04-22",1.93
"3350","2020-04-23",2
"3351","2020-04-24",2.01
"3352","2020-04-27",2.01
"3353","2020-04-28",1.96
"3354","2020-04-29",2
"3355","2020-04-30",1.89
"3356","2020-05-01",1.84
"3357","2020-05-04",1.98
"3358","2020-05-05",1.85
"3359","2020-05-06",1.8
"3360","2020-05-07",1.81
"3361","2020-05-08",1.81
"3362","2020-05-11",1.95
"3363","2020-05-12",1.95
"3364","2020-05-13",1.92
"3365","2020-05-14",1.91
"3366","2020-05-15",1.9
"3367","2020-05-18",1.85
"3368","2020-05-19",1.9
"3369","2020-05-20",1.87
"3370","2020-05-21",2.05
"3371","2020-05-22",2.18
"3372","2020-05-26",2.36
"3373","2020-05-27",2.32
"3374","2020-05-28",2.28
"3375","2020-05-29",2.28
"3376","2020-06-01",2.33
"3377","2020-06-02",2.21
"3378","2020-06-03",2.3
"3379","2020-06-04",2.37
"3380","2020-06-05",2.24
"3381","2020-06-08",1.99
"3382","2020-06-09",2.18
"3383","2020-06-10",2.12
"3384","2020-06-11",1.88
"3385","2020-06-12",2.27
"3386","2020-06-15",2.21
"3387","2020-06-16",2.55
"3388","2020-06-17",2.37
"3389","2020-06-18",2.39
"3390","2020-06-19",2.4
"3391","2020-06-22",2.35
"3392","2020-06-23",2.33
"3393","2020-06-24",2.3
"3394","2020-06-25",2.5
"3395","2020-06-26",2.69
"3396","2020-06-29",2.92
"3397","2020-06-30",3.06
"3398","2020-07-01",2.98
"3399","2020-07-02",3.18
"3400","2020-07-06",3.06
"3401","2020-07-07",2.99
"3402","2020-07-08",2.95
"3403","2020-07-09",2.92
"3404","2020-07-10",3.3
"3405","2020-07-13",3.01
"3406","2020-07-14",2.81
"3407","2020-07-15",2.9
"3408","2020-07-16",2.99
"3409","2020-07-17",3.1
"3410","2020-07-20",3.13
"3411","2020-07-21",3.07
"3412","2020-07-22",3.05
"3413","2020-07-23",2.86
"3414","2020-07-24",2.89
"3415","2020-07-27",2.9
"3416","2020-07-28",2.84
"3417","2020-07-29",2.67
"3418","2020-07-30",2.85
"3419","2020-07-31",2.78
"3420","2020-08-03",2.8
"3421","2020-08-04",2.88
"3422","2020-08-05",2.9
"3423","2020-08-06",2.86
"3424","2020-08-07",2.8
"3425","2020-08-10",2.96
"3426","2020-08-11",2.78
"3427","2020-08-12",2.64
"3428","2020-08-13",2.68
"3429","2020-08-14",2.68
"3430","2020-08-17",2.82
"3431","2020-08-18",2.65
"3432","2020-08-19",2.54
"3433","2020-08-20",2.5
"3434","2020-08-21",2.36
"3435","2020-08-24",2.34
"3436","2020-08-25",1.88
"3437","2020-08-26",1.96
"3438","2020-08-27",1.93
"3439","2020-08-28",1.91
"3440","2020-08-31",1.98
"3441","2020-09-01",1.93
"3442","2020-09-02",1.89
"3443","2020-09-03",1.83
"3444","2020-09-04",1.79
"3445","2020-09-08",1.9
"3446","2020-09-09",1.86
"3447","2020-09-10",1.99
"3448","2020-09-11",2.08
"3449","2020-09-14",2.37
"3450","2020-09-15",2.31
"3451","2020-09-16",2.33
"3452","2020-09-17",2.37
"3453","2020-09-18",2.58
"3454","2020-09-21",2.46
"3455","2020-09-22",2.59
"3456","2020-09-23",2.38
"3457","2020-09-24",2.3
"3458","2020-09-25",2.49
"3459","2020-09-28",2.53
"3460","2020-09-29",2.56
"3461","2020-09-30",2.43
"3462","2020-10-01",2.97
"3463","2020-10-02",2.6
"3464","2020-10-05",2.64
"3465","2020-10-06",2.61
"3466","2020-10-07",2.62
"3467","2020-10-08",2.63
"3468","2020-10-09",2.65
"3469","2020-10-12",2.6
"3470","2020-10-13",2.66
"3471","2020-10-14",2.81
"3472","2020-10-15",2.66
"3473","2020-10-16",2.64
"3474","2020-10-19",2.38
"3475","2020-10-20",2.34
"3476","2020-10-21",2.39
"3477","2020-10-22",2.39
"3478","2020-10-23",2.26
"3479","2020-10-26",2.18
"3480","2020-10-27",2.2
"3481","2020-10-28",2.02
"3482","2020-10-29",2.09
"3483","2020-10-30",2.06
"3484","2020-11-02",2.16
"3485","2020-11-03",1.96
"3486","2020-11-04",1.99
"3487","2020-11-05",2.02
"3488","2020-11-06",2.04
"3489","2020-11-09",1.94
"3490","2020-11-10",2.01
"3491","2020-11-11",2.06
"3492","2020-11-12",2.11
"3493","2020-11-13",2.17
"3494","2020-11-16",2.11
"3495","2020-11-17",2.14
"3496","2020-11-18",2.17
"3497","2020-11-19",2.18
"3498","2020-11-20",2.21
"3499","2020-11-23",2.17
"3500","2020-11-24",2.04
"3501","2020-11-25",2.28
"3502","2020-11-27",2.78
