"","date","ACRX"
"1942","2018-10-29",3.94
"1943","2018-10-30",3.89
"1944","2018-10-31",4.14
"1945","2018-11-01",4.15
"1946","2018-11-02",4.8
"1947","2018-11-05",4.27
"1948","2018-11-06",3.9
"1949","2018-11-07",3.55
"1950","2018-11-08",3.91
"1951","2018-11-09",3.28
"1952","2018-11-12",3.25
"1953","2018-11-13",3.16
"1954","2018-11-14",3
"1955","2018-11-15",2.84
"1956","2018-11-16",2.93
"1957","2018-11-19",3.05
"1958","2018-11-20",3.39
"1959","2018-11-21",3.46
"1960","2018-11-23",3.63
"1961","2018-11-26",3.7
"1962","2018-11-27",3.44
"1963","2018-11-28",3.36
"1964","2018-11-29",3.44
"1965","2018-11-30",3.37
"1966","2018-12-03",3.26
"1967","2018-12-04",3.21
"1968","2018-12-06",3.26
"1969","2018-12-07",3.36
"1970","2018-12-10",3.34
"1971","2018-12-11",3.15
"1972","2018-12-12",2.94
"1973","2018-12-13",2.87
"1974","2018-12-14",2.78
"1975","2018-12-17",2.7
"1976","2018-12-18",2.55
"1977","2018-12-19",2.42
"1978","2018-12-20",2.27
"1979","2018-12-21",2.16
"1980","2018-12-24",2.13
"1981","2018-12-26",2.19
"1982","2018-12-27",2.35
"1983","2018-12-28",2.34
"1984","2018-12-31",2.31
"1985","2019-01-02",2.48
"1986","2019-01-03",2.6
"1987","2019-01-04",2.74
"1988","2019-01-07",2.84
"1989","2019-01-08",2.74
"1990","2019-01-09",2.75
"1991","2019-01-10",2.71
"1992","2019-01-11",2.61
"1993","2019-01-14",2.44
"1994","2019-01-15",2.35
"1995","2019-01-16",2.35
"1996","2019-01-17",2.48
"1997","2019-01-18",2.51
"1998","2019-01-22",2.53
"1999","2019-01-23",2.48
"2000","2019-01-24",2.52
"2001","2019-01-25",2.51
"2002","2019-01-28",2.42
"2003","2019-01-29",2.41
"2004","2019-01-30",2.46
"2005","2019-01-31",2.46
"2006","2019-02-01",2.48
"2007","2019-02-04",2.55
"2008","2019-02-05",2.66
"2009","2019-02-06",2.56
"2010","2019-02-07",2.42
"2011","2019-02-08",2.51
"2012","2019-02-11",2.51
"2013","2019-02-12",2.57
"2014","2019-02-13",2.56
"2015","2019-02-14",2.63
"2016","2019-02-15",2.9
"2017","2019-02-19",3.17
"2018","2019-02-20",3.41
"2019","2019-02-21",3.26
"2020","2019-02-22",3.2
"2021","2019-02-25",3.14
"2022","2019-02-26",3.16
"2023","2019-02-27",3.38
"2024","2019-02-28",3.36
"2025","2019-03-01",3.66
"2026","2019-03-04",3.83
"2027","2019-03-05",3.73
"2028","2019-03-06",3.61
"2029","2019-03-07",3.76
"2030","2019-03-08",3.27
"2031","2019-03-11",3.07
"2032","2019-03-12",3.09
"2033","2019-03-13",3
"2034","2019-03-14",3.03
"2035","2019-03-15",3.1
"2036","2019-03-18",3.17
"2037","2019-03-19",3.41
"2038","2019-03-20",3.35
"2039","2019-03-21",3.25
"2040","2019-03-22",3.16
"2041","2019-03-25",3.22
"2042","2019-03-26",3.18
"2043","2019-03-27",3.24
"2044","2019-03-28",3.28
"2045","2019-03-29",3.48
"2046","2019-04-01",3.52
"2047","2019-04-02",3.46
"2048","2019-04-03",3.44
"2049","2019-04-04",3.42
"2050","2019-04-05",3.45
"2051","2019-04-08",3.42
"2052","2019-04-09",3.39
"2053","2019-04-10",3.33
"2054","2019-04-11",3.38
"2055","2019-04-12",3.39
"2056","2019-04-15",3.42
"2057","2019-04-16",3.37
"2058","2019-04-17",3.36
"2059","2019-04-18",3.38
"2060","2019-04-22",3.4
"2061","2019-04-23",3.51
"2062","2019-04-24",3.7
"2063","2019-04-25",3.85
"2064","2019-04-26",3.93
"2065","2019-04-29",3.92
"2066","2019-04-30",3.87
"2067","2019-05-01",3.71
"2068","2019-05-02",3.56
"2069","2019-05-03",3.66
"2070","2019-05-06",3.62
"2071","2019-05-07",3.56
"2072","2019-05-08",3.51
"2073","2019-05-09",3.18
"2074","2019-05-10",3.31
"2075","2019-05-13",3.2
"2076","2019-05-14",3.15
"2077","2019-05-15",3.09
"2078","2019-05-16",2.79
"2079","2019-05-17",2.9
"2080","2019-05-20",2.86
"2081","2019-05-21",2.96
"2082","2019-05-22",2.9
"2083","2019-05-23",2.8
"2084","2019-05-24",2.74
"2085","2019-05-28",2.62
"2086","2019-05-29",2.83
"2087","2019-05-30",2.66
"2088","2019-05-31",2.59
"2089","2019-06-03",2.45
"2090","2019-06-04",2.43
"2091","2019-06-05",2.31
"2092","2019-06-06",2.48
"2093","2019-06-07",2.32
"2094","2019-06-10",2.37
"2095","2019-06-11",2.37
"2096","2019-06-12",2.36
"2097","2019-06-13",2.43
"2098","2019-06-14",2.36
"2099","2019-06-17",2.34
"2100","2019-06-18",2.42
"2101","2019-06-19",2.41
"2102","2019-06-20",2.36
"2103","2019-06-21",2.35
"2104","2019-06-24",2.31
"2105","2019-06-25",2.19
"2106","2019-06-26",2.18
"2107","2019-06-27",2.1
"2108","2019-06-28",2.53
"2109","2019-07-01",2.58
"2110","2019-07-02",2.42
"2111","2019-07-03",2.42
"2112","2019-07-05",2.45
"2113","2019-07-08",2.45
"2114","2019-07-09",2.71
"2115","2019-07-10",2.87
"2116","2019-07-11",2.78
"2117","2019-07-12",2.77
"2118","2019-07-15",2.84
"2119","2019-07-16",2.79
"2120","2019-07-17",2.83
"2121","2019-07-18",2.81
"2122","2019-07-19",2.72
"2123","2019-07-22",2.69
"2124","2019-07-23",2.71
"2125","2019-07-24",2.76
"2126","2019-07-25",2.72
"2127","2019-07-26",2.44
"2128","2019-07-29",2.6
"2129","2019-07-30",2.69
"2130","2019-07-31",2.61
"2131","2019-08-01",2.55
"2132","2019-08-02",2.42
"2133","2019-08-05",2.41
"2134","2019-08-06",2.28
"2135","2019-08-07",2.34
"2136","2019-08-08",2.29
"2137","2019-08-09",2.24
"2138","2019-08-12",2.22
"2139","2019-08-13",2.27
"2140","2019-08-14",2.26
"2141","2019-08-15",2.21
"2142","2019-08-16",2.27
"2143","2019-08-19",2.33
"2144","2019-08-20",2.3
"2145","2019-08-21",2.28
"2146","2019-08-22",2.25
"2147","2019-08-23",2.2
"2148","2019-08-26",2.17
"2149","2019-08-27",2.1
"2150","2019-08-28",2.17
"2151","2019-08-29",2.35
"2152","2019-08-30",2.33
"2153","2019-09-03",2.3
"2154","2019-09-04",2.32
"2155","2019-09-05",2.39
"2156","2019-09-06",2.35
"2157","2019-09-09",2.36
"2158","2019-09-10",2.4
"2159","2019-09-11",2.48
"2160","2019-09-12",2.44
"2161","2019-09-13",2.55
"2162","2019-09-16",2.72
"2163","2019-09-17",2.61
"2164","2019-09-18",2.65
"2165","2019-09-19",2.52
"2166","2019-09-20",2.5
"2167","2019-09-23",2.51
"2168","2019-09-24",2.3
"2169","2019-09-25",2.29
"2170","2019-09-26",2.28
"2171","2019-09-27",2.21
"2172","2019-09-30",2.2
"2173","2019-10-01",2.21
"2174","2019-10-02",2.19
"2175","2019-10-03",2.17
"2176","2019-10-04",2.17
"2177","2019-10-07",2.15
"2178","2019-10-08",2.11
"2179","2019-10-09",2.08
"2180","2019-10-10",2.11
"2181","2019-10-11",2.19
"2182","2019-10-14",2.18
"2183","2019-10-15",2.2
"2184","2019-10-16",2.2
"2185","2019-10-17",2.21
"2186","2019-10-18",2.21
"2187","2019-10-21",2.19
"2188","2019-10-22",2.19
"2189","2019-10-23",2.21
"2190","2019-10-24",2.18
"2191","2019-10-25",2.21
"2192","2019-10-28",2.19
"2193","2019-10-29",2.16
"2194","2019-10-30",2.02
"2195","2019-10-31",2
"2196","2019-11-01",2.04
"2197","2019-11-04",2.05
"2198","2019-11-05",2.03
"2199","2019-11-06",1.91
"2200","2019-11-07",2
"2201","2019-11-08",1.94
"2202","2019-11-11",1.78
"2203","2019-11-12",1.78
"2204","2019-11-13",1.78
"2205","2019-11-14",1.74
"2206","2019-11-15",1.68
"2207","2019-11-18",1.76
"2208","2019-11-19",1.75
"2209","2019-11-20",1.69
"2210","2019-11-21",1.66
"2211","2019-11-22",1.66
"2212","2019-11-25",1.82
"2213","2019-11-26",1.73
"2214","2019-11-27",1.76
"2215","2019-11-29",1.86
"2216","2019-12-02",1.86
"2217","2019-12-03",1.8
"2218","2019-12-04",1.84
"2219","2019-12-05",1.83
"2220","2019-12-06",1.87
"2221","2019-12-09",1.88
"2222","2019-12-10",2.04
"2223","2019-12-11",2.38
"2224","2019-12-12",2.31
"2225","2019-12-13",2.26
"2226","2019-12-16",2.28
"2227","2019-12-17",2.24
"2228","2019-12-18",2.17
"2229","2019-12-19",2.18
"2230","2019-12-20",2.21
"2231","2019-12-23",2.2
"2232","2019-12-24",2.28
"2233","2019-12-26",2.4
"2234","2019-12-27",2.24
"2235","2019-12-30",2.12
"2236","2019-12-31",2.11
"2237","2020-01-02",2.07
"2238","2020-01-03",2.04
"2239","2020-01-06",2.01
"2240","2020-01-07",2.07
"2241","2020-01-08",2.03
"2242","2020-01-09",1.97
"2243","2020-01-10",1.92
"2244","2020-01-13",1.91
"2245","2020-01-14",1.96
"2246","2020-01-15",1.99
"2247","2020-01-16",1.99
"2248","2020-01-17",1.9
"2249","2020-01-21",1.81
"2250","2020-01-22",1.77
"2251","2020-01-23",1.71
"2252","2020-01-24",1.75
"2253","2020-01-27",1.73
"2254","2020-01-28",1.77
"2255","2020-01-29",1.74
"2256","2020-01-30",1.72
"2257","2020-01-31",1.7
"2258","2020-02-03",1.69
"2259","2020-02-04",1.66
"2260","2020-02-05",1.67
"2261","2020-02-06",1.72
"2262","2020-02-07",1.68
"2263","2020-02-10",1.69
"2264","2020-02-11",1.71
"2265","2020-02-12",1.69
"2266","2020-02-13",1.67
"2267","2020-02-14",1.6
"2268","2020-02-18",1.56
"2269","2020-02-19",1.49
"2270","2020-02-20",1.61
"2271","2020-02-21",1.55
"2272","2020-02-24",1.48
"2273","2020-02-25",1.48
"2274","2020-02-26",1.35
"2275","2020-02-27",1.29
"2276","2020-02-28",1.32
"2277","2020-03-02",1.38
"2278","2020-03-03",1.31
"2279","2020-03-04",1.47
"2280","2020-03-05",1.37
"2281","2020-03-06",1.43
"2282","2020-03-09",1.31
"2283","2020-03-10",1.28
"2284","2020-03-11",1.22
"2285","2020-03-12",1.04
"2286","2020-03-13",1.03
"2287","2020-03-16",0.84
"2288","2020-03-17",0.95
"2289","2020-03-18",0.83
"2290","2020-03-19",0.85
"2291","2020-03-20",0.84
"2292","2020-03-23",0.76
"2293","2020-03-24",0.95
"2294","2020-03-25",1.24
"2295","2020-03-26",1.32
"2296","2020-03-27",1.27
"2297","2020-03-30",1.27
"2298","2020-03-31",1.18
"2299","2020-04-01",1.03
"2300","2020-04-02",1.08
"2301","2020-04-03",1.05
"2302","2020-04-06",1.29
"2303","2020-04-07",1.28
"2304","2020-04-08",1.31
"2305","2020-04-09",1.32
"2306","2020-04-13",1.31
"2307","2020-04-14",1.36
"2308","2020-04-15",1.29
"2309","2020-04-16",1.28
"2310","2020-04-17",1.39
"2311","2020-04-20",1.42
"2312","2020-04-21",1.43
"2313","2020-04-22",1.42
"2314","2020-04-23",1.42
"2315","2020-04-24",1.44
"2316","2020-04-27",1.52
"2317","2020-04-28",1.48
"2318","2020-04-29",1.58
"2319","2020-04-30",1.61
"2320","2020-05-01",1.5
"2321","2020-05-04",1.51
"2322","2020-05-05",1.41
"2323","2020-05-06",1.45
"2324","2020-05-07",1.49
"2325","2020-05-08",1.55
"2326","2020-05-11",1.69
"2327","2020-05-12",1.53
"2328","2020-05-13",1.54
"2329","2020-05-14",1.45
"2330","2020-05-15",1.4
"2331","2020-05-18",1.43
"2332","2020-05-19",1.41
"2333","2020-05-20",1.44
"2334","2020-05-21",1.46
"2335","2020-05-22",1.52
"2336","2020-05-26",1.64
"2337","2020-05-27",1.56
"2338","2020-05-28",1.5
"2339","2020-05-29",1.39
"2340","2020-06-01",1.27
"2341","2020-06-02",1.32
"2342","2020-06-03",1.29
"2343","2020-06-04",1.33
"2344","2020-06-05",1.45
"2345","2020-06-08",1.56
"2346","2020-06-09",1.47
"2347","2020-06-10",1.38
"2348","2020-06-11",1.27
"2349","2020-06-12",1.3
"2350","2020-06-15",1.33
"2351","2020-06-16",1.43
"2352","2020-06-17",1.41
"2353","2020-06-18",1.38
"2354","2020-06-19",1.36
"2355","2020-06-22",1.39
"2356","2020-06-23",1.36
"2357","2020-06-24",1.31
"2358","2020-06-25",1.33
"2359","2020-06-26",1.22
"2360","2020-06-29",1.21
"2361","2020-06-30",1.21
"2362","2020-07-01",1.18
"2363","2020-07-02",1.14
"2364","2020-07-06",1.06
"2365","2020-07-07",1.13
"2366","2020-07-08",1.1
"2367","2020-07-09",1.05
"2368","2020-07-10",1.06
"2369","2020-07-13",1.01
"2370","2020-07-14",1.05
"2371","2020-07-15",1.08
"2372","2020-07-16",1.07
"2373","2020-07-17",1.26
"2374","2020-07-20",1.08
"2375","2020-07-21",1.06
"2376","2020-07-22",1.06
"2377","2020-07-23",1.12
"2378","2020-07-24",1.18
"2379","2020-07-27",1.25
"2380","2020-07-28",1.22
"2381","2020-07-29",1.18
"2382","2020-07-30",1.13
"2383","2020-07-31",1.09
"2384","2020-08-03",1.12
"2385","2020-08-04",1.13
"2386","2020-08-05",1.14
"2387","2020-08-06",1.17
"2388","2020-08-07",1.32
"2389","2020-08-10",1.38
"2390","2020-08-11",1.22
"2391","2020-08-12",1.22
"2392","2020-08-13",1.24
"2393","2020-08-14",1.31
"2394","2020-08-17",1.28
"2395","2020-08-18",1.24
"2396","2020-08-19",1.42
"2397","2020-08-20",1.43
"2398","2020-08-21",1.37
"2399","2020-08-24",1.27
"2400","2020-08-25",1.25
"2401","2020-08-26",1.23
"2402","2020-08-27",1.19
"2403","2020-08-28",1.23
"2404","2020-08-31",1.25
"2405","2020-09-01",1.24
"2406","2020-09-02",1.23
"2407","2020-09-03",1.15
"2408","2020-09-04",1.15
"2409","2020-09-08",1.11
"2410","2020-09-09",1.15
"2411","2020-09-10",1.09
"2412","2020-09-11",1.07
"2413","2020-09-14",1.26
"2414","2020-09-15",1.22
"2415","2020-09-16",1.28
"2416","2020-09-17",1.37
"2417","2020-09-18",1.57
"2418","2020-09-21",1.81
"2419","2020-09-22",1.77
"2420","2020-09-23",1.53
"2421","2020-09-24",1.49
"2422","2020-09-25",1.49
"2423","2020-09-28",1.53
"2424","2020-09-29",1.43
"2425","2020-09-30",1.42
"2426","2020-10-01",1.35
"2427","2020-10-02",1.35
"2428","2020-10-05",1.34
"2429","2020-10-06",1.33
"2430","2020-10-07",1.44
"2431","2020-10-08",1.59
"2432","2020-10-09",1.88
"2433","2020-10-12",1.98
"2434","2020-10-13",1.97
"2435","2020-10-14",1.85
"2436","2020-10-15",1.68
"2437","2020-10-16",1.89
"2438","2020-10-19",1.77
"2439","2020-10-20",1.73
"2440","2020-10-21",1.69
"2441","2020-10-22",1.85
"2442","2020-10-23",1.76
"2443","2020-10-26",1.71
"2444","2020-10-27",1.75
"2445","2020-10-28",1.78
"2446","2020-10-29",1.8
"2447","2020-10-30",1.71
"2448","2020-11-02",1.83
"2449","2020-11-03",1.82
"2450","2020-11-04",1.83
"2451","2020-11-05",1.87
"2452","2020-11-06",1.45
"2453","2020-11-09",1.42
"2454","2020-11-10",1.44
"2455","2020-11-11",1.45
"2456","2020-11-12",1.54
"2457","2020-11-13",1.55
"2458","2020-11-16",1.51
"2459","2020-11-17",1.48
"2460","2020-11-18",1.55
"2461","2020-11-19",1.53
"2462","2020-11-20",1.52
"2463","2020-11-23",1.46
"2464","2020-11-24",1.42
"2465","2020-11-25",1.54
"2466","2020-11-27",1.52
