"","date","CRNT"
"1936","2014-09-10",2.52
"1937","2014-09-11",2.49
"1938","2014-09-12",2.59
"1939","2014-09-15",2.4
"1940","2014-09-16",2.36
"1941","2014-09-17",2.33
"1942","2014-09-18",2.41
"1943","2014-09-19",2.39
"1944","2014-09-22",2.32
"1945","2014-09-23",2.27
"1946","2014-09-24",2.28
"1947","2014-09-25",2.21
"1948","2014-09-26",2.24
"1949","2014-09-29",2.23
"1950","2014-09-30",2.38
"1951","2014-10-01",2.3
"1952","2014-10-02",2.24
"1953","2014-10-03",2.19
"1954","2014-10-06",2.26
"1955","2014-10-07",2.25
"1956","2014-10-08",2.25
"1957","2014-10-09",2.1
"1958","2014-10-10",2.04
"1959","2014-10-13",1.97
"1960","2014-10-14",2.03
"1961","2014-10-15",2.09
"1962","2014-10-16",2.13
"1963","2014-10-17",2.1
"1964","2014-10-20",2.17
"1965","2014-10-21",2.21
"1966","2014-10-22",2.1
"1967","2014-10-23",2.15
"1968","2014-10-24",2.16
"1969","2014-10-27",2.11
"1970","2014-10-28",2.11
"1971","2014-10-29",2.04
"1972","2014-10-30",1.36
"1973","2014-10-31",1.26
"1974","2014-11-03",1.25
"1975","2014-11-04",1.2
"1976","2014-11-05",1.25
"1977","2014-11-06",1.22
"1978","2014-11-07",1.17
"1979","2014-11-10",1.14
"1980","2014-11-11",1.1
"1981","2014-11-12",1.15
"1982","2014-11-13",1.15
"1983","2014-11-14",1.1
"1984","2014-11-17",1.09
"1985","2014-11-18",1.07
"1986","2014-11-19",1.06
"1987","2014-11-20",1.05
"1988","2014-11-21",1.02
"1989","2014-11-24",1.01
"1990","2014-11-25",1.08
"1991","2014-11-26",1.07
"1992","2014-11-28",1.08
"1993","2014-12-01",1.04
"1994","2014-12-02",1.02
"1995","2014-12-03",1.03
"1996","2014-12-04",1.05
"1997","2014-12-05",1.04
"1998","2014-12-08",1.05
"1999","2014-12-09",1.06
"2000","2014-12-10",1.13
"2001","2014-12-11",1.11
"2002","2014-12-12",1.1
"2003","2014-12-15",1.13
"2004","2014-12-16",1.03
"2005","2014-12-17",1.02
"2006","2014-12-18",1.01
"2007","2014-12-19",1.01
"2008","2014-12-22",0.99
"2009","2014-12-23",0.96
"2010","2014-12-24",0.98
"2011","2014-12-26",1.01
"2012","2014-12-29",1.02
"2013","2014-12-30",0.99
"2014","2014-12-31",1.01
"2015","2015-01-02",1.02
"2016","2015-01-05",1.02
"2017","2015-01-06",1.02
"2018","2015-01-07",0.99
"2019","2015-01-08",0.98
"2020","2015-01-09",1
"2021","2015-01-12",0.98
"2022","2015-01-13",0.97
"2023","2015-01-14",0.98
"2024","2015-01-15",0.96
"2025","2015-01-16",0.96
"2026","2015-01-20",0.94
"2027","2015-01-21",0.93
"2028","2015-01-22",0.96
"2029","2015-01-23",0.96
"2030","2015-01-26",0.94
"2031","2015-01-27",0.95
"2032","2015-01-28",0.94
"2033","2015-01-29",0.93
"2034","2015-01-30",0.88
"2035","2015-02-02",0.89
"2036","2015-02-03",0.96
"2037","2015-02-04",0.98
"2038","2015-02-05",1.01
"2039","2015-02-06",1
"2040","2015-02-09",1.01
"2041","2015-02-10",1.01
"2042","2015-02-11",1.02
"2043","2015-02-12",1.01
"2044","2015-02-13",1.02
"2045","2015-02-17",1.17
"2046","2015-02-18",1.24
"2047","2015-02-19",1.19
"2048","2015-02-20",1.2
"2049","2015-02-23",1.19
"2050","2015-02-24",1.14
"2051","2015-02-25",1.08
"2052","2015-02-26",1.17
"2053","2015-02-27",1.2
"2054","2015-03-02",1.3
"2055","2015-03-03",1.29
"2056","2015-03-04",1.26
"2057","2015-03-05",1.25
"2058","2015-03-06",1.25
"2059","2015-03-09",1.23
"2060","2015-03-10",1.17
"2061","2015-03-11",1.15
"2062","2015-03-12",1.17
"2063","2015-03-13",1.15
"2064","2015-03-16",1.12
"2065","2015-03-17",1.07
"2066","2015-03-18",1.14
"2067","2015-03-19",1.13
"2068","2015-03-20",1.17
"2069","2015-03-23",1.29
"2070","2015-03-24",1.26
"2071","2015-03-25",1.21
"2072","2015-03-26",1.16
"2073","2015-03-27",1.17
"2074","2015-03-30",1.19
"2075","2015-03-31",1.14
"2076","2015-04-01",1.15
"2077","2015-04-02",1.14
"2078","2015-04-06",1.14
"2079","2015-04-07",1.19
"2080","2015-04-08",1.23
"2081","2015-04-09",1.2
"2082","2015-04-10",1.19
"2083","2015-04-13",1.17
"2084","2015-04-14",1.15
"2085","2015-04-15",1.2
"2086","2015-04-16",1.23
"2087","2015-04-17",1.17
"2088","2015-04-20",1.2
"2089","2015-04-21",1.24
"2090","2015-04-22",1.39
"2091","2015-04-23",1.4
"2092","2015-04-24",1.32
"2093","2015-04-27",1.34
"2094","2015-04-28",1.42
"2095","2015-04-29",1.41
"2096","2015-04-30",1.37
"2097","2015-05-01",1.32
"2098","2015-05-04",1.32
"2099","2015-05-05",1.37
"2100","2015-05-06",1.38
"2101","2015-05-07",1.23
"2102","2015-05-08",1.25
"2103","2015-05-11",1.23
"2104","2015-05-12",1.22
"2105","2015-05-13",1.21
"2106","2015-05-14",1.26
"2107","2015-05-15",1.26
"2108","2015-05-18",1.24
"2109","2015-05-19",1.25
"2110","2015-05-20",1.26
"2111","2015-05-21",1.26
"2112","2015-05-22",1.25
"2113","2015-05-26",1.25
"2114","2015-05-27",1.27
"2115","2015-05-28",1.28
"2116","2015-05-29",1.31
"2117","2015-06-01",1.29
"2118","2015-06-02",1.27
"2119","2015-06-03",1.29
"2120","2015-06-04",1.26
"2121","2015-06-05",1.27
"2122","2015-06-08",1.2
"2123","2015-06-09",1.25
"2124","2015-06-10",1.27
"2125","2015-06-11",1.22
"2126","2015-06-12",1.19
"2127","2015-06-15",1.13
"2128","2015-06-16",1.16
"2129","2015-06-17",1.15
"2130","2015-06-18",1.12
"2131","2015-06-19",1.15
"2132","2015-06-22",1.16
"2133","2015-06-23",1.17
"2134","2015-06-24",1.12
"2135","2015-06-25",1.12
"2136","2015-06-26",1.09
"2137","2015-06-29",1.03
"2138","2015-06-30",1.15
"2139","2015-07-01",1.08
"2140","2015-07-02",1.05
"2141","2015-07-06",1.05
"2142","2015-07-07",1.01
"2143","2015-07-08",1
"2144","2015-07-09",1.01
"2145","2015-07-10",1
"2146","2015-07-13",1.08
"2147","2015-07-14",1.22
"2148","2015-07-15",1.2
"2149","2015-07-16",1.2
"2150","2015-07-17",1.25
"2151","2015-07-20",1.21
"2152","2015-07-21",1.27
"2153","2015-07-22",1.21
"2154","2015-07-23",1.27
"2155","2015-07-24",1.23
"2156","2015-07-27",1.22
"2157","2015-07-28",1.22
"2158","2015-07-29",1.25
"2159","2015-07-30",1.25
"2160","2015-07-31",1.24
"2161","2015-08-03",1.22
"2162","2015-08-04",1.22
"2163","2015-08-05",1.21
"2164","2015-08-06",1.18
"2165","2015-08-07",1.2
"2166","2015-08-10",1.18
"2167","2015-08-11",1.27
"2168","2015-08-12",1.28
"2169","2015-08-13",1.41
"2170","2015-08-14",1.4
"2171","2015-08-17",1.49
"2172","2015-08-18",1.5
"2173","2015-08-19",1.5
"2174","2015-08-20",1.42
"2175","2015-08-21",1.37
"2176","2015-08-24",1.29
"2177","2015-08-25",1.33
"2178","2015-08-26",1.35
"2179","2015-08-27",1.37
"2180","2015-08-28",1.43
"2181","2015-08-31",1.47
"2182","2015-09-01",1.44
"2183","2015-09-02",1.41
"2184","2015-09-03",1.39
"2185","2015-09-04",1.39
"2186","2015-09-08",1.37
"2187","2015-09-09",1.52
"2188","2015-09-10",1.52
"2189","2015-09-11",1.67
"2190","2015-09-14",1.67
"2191","2015-09-15",1.63
"2192","2015-09-16",1.69
"2193","2015-09-17",1.67
"2194","2015-09-18",1.61
"2195","2015-09-21",1.66
"2196","2015-09-22",1.66
"2197","2015-09-23",1.65
"2198","2015-09-24",1.6
"2199","2015-09-25",1.61
"2200","2015-09-28",1.52
"2201","2015-09-29",1.54
"2202","2015-09-30",1.56
"2203","2015-10-01",1.53
"2204","2015-10-02",1.52
"2205","2015-10-05",1.56
"2206","2015-10-06",1.59
"2207","2015-10-07",1.65
"2208","2015-10-08",1.64
"2209","2015-10-09",1.65
"2210","2015-10-12",1.67
"2211","2015-10-13",1.65
"2212","2015-10-14",1.64
"2213","2015-10-15",1.64
"2214","2015-10-16",1.67
"2215","2015-10-19",1.74
"2216","2015-10-20",1.77
"2217","2015-10-21",1.72
"2218","2015-10-22",1.85
"2219","2015-10-23",1.91
"2220","2015-10-26",1.77
"2221","2015-10-27",1.78
"2222","2015-10-28",1.77
"2223","2015-10-29",1.73
"2224","2015-10-30",1.75
"2225","2015-11-02",1.37
"2226","2015-11-03",1.42
"2227","2015-11-04",1.33
"2228","2015-11-05",1.33
"2229","2015-11-06",1.36
"2230","2015-11-09",1.31
"2231","2015-11-10",1.28
"2232","2015-11-11",1.31
"2233","2015-11-12",1.25
"2234","2015-11-13",1.32
"2235","2015-11-16",1.41
"2236","2015-11-17",1.45
"2237","2015-11-18",1.39
"2238","2015-11-19",1.44
"2239","2015-11-20",1.44
"2240","2015-11-23",1.4
"2241","2015-11-24",1.41
"2242","2015-11-25",1.39
"2243","2015-11-27",1.39
"2244","2015-11-30",1.4
"2245","2015-12-01",1.38
"2246","2015-12-02",1.39
"2247","2015-12-03",1.35
"2248","2015-12-04",1.33
"2249","2015-12-07",1.31
"2250","2015-12-08",1.3
"2251","2015-12-09",1.3
"2252","2015-12-10",1.27
"2253","2015-12-11",1.25
"2254","2015-12-14",1.17
"2255","2015-12-15",1.19
"2256","2015-12-16",1.22
"2257","2015-12-17",1.29
"2258","2015-12-18",1.28
"2259","2015-12-21",1.28
"2260","2015-12-22",1.25
"2261","2015-12-23",1.28
"2262","2015-12-24",1.27
"2263","2015-12-28",1.23
"2264","2015-12-29",1.23
"2265","2015-12-30",1.19
"2266","2015-12-31",1.21
"2267","2016-01-04",1.23
"2268","2016-01-05",1.27
"2269","2016-01-06",1.22
"2270","2016-01-07",1.13
"2271","2016-01-08",1.15
"2272","2016-01-11",1.14
"2273","2016-01-12",1.12
"2274","2016-01-13",1.06
"2275","2016-01-14",1.07
"2276","2016-01-15",1.06
"2277","2016-01-19",1.03
"2278","2016-01-20",1.03
"2279","2016-01-21",1.1
"2280","2016-01-22",1.19
"2281","2016-01-25",1.25
"2282","2016-01-26",1.26
"2283","2016-01-27",1.26
"2284","2016-01-28",1.2
"2285","2016-01-29",1.26
"2286","2016-02-01",1.26
"2287","2016-02-02",1.24
"2288","2016-02-03",1.25
"2289","2016-02-04",1.28
"2290","2016-02-05",1.24
"2291","2016-02-08",1.16
"2292","2016-02-09",1.08
"2293","2016-02-10",1.03
"2294","2016-02-11",1.11
"2295","2016-02-12",1.1
"2296","2016-02-16",1.12
"2297","2016-02-17",1.18
"2298","2016-02-18",1.1
"2299","2016-02-19",1.14
"2300","2016-02-22",1.12
"2301","2016-02-23",1.1
"2302","2016-02-24",1.12
"2303","2016-02-25",1.1
"2304","2016-02-26",1.12
"2305","2016-02-29",1.1
"2306","2016-03-01",1.11
"2307","2016-03-02",1.15
"2308","2016-03-03",1.15
"2309","2016-03-04",1.16
"2310","2016-03-07",1.15
"2311","2016-03-08",1.14
"2312","2016-03-09",1.15
"2313","2016-03-10",1.16
"2314","2016-03-11",1.17
"2315","2016-03-14",1.13
"2316","2016-03-15",1.13
"2317","2016-03-16",1.12
"2318","2016-03-17",1.14
"2319","2016-03-18",1.14
"2320","2016-03-21",1.19
"2321","2016-03-22",1.18
"2322","2016-03-23",1.18
"2323","2016-03-24",1.17
"2324","2016-03-28",1.13
"2325","2016-03-29",1.19
"2326","2016-03-30",1.2
"2327","2016-03-31",1.27
"2328","2016-04-01",1.22
"2329","2016-04-04",1.2
"2330","2016-04-05",1.16
"2331","2016-04-06",1.17
"2332","2016-04-07",1.18
"2333","2016-04-08",1.14
"2334","2016-04-11",1.17
"2335","2016-04-12",1.16
"2336","2016-04-13",1.17
"2337","2016-04-14",1.25
"2338","2016-04-15",1.26
"2339","2016-04-18",1.24
"2340","2016-04-19",1.24
"2341","2016-04-20",1.23
"2342","2016-04-21",1.25
"2343","2016-04-22",1.2
"2344","2016-04-25",1.18
"2345","2016-04-26",1.2
"2346","2016-04-27",1.18
"2347","2016-04-28",1.19
"2348","2016-04-29",1.2
"2349","2016-05-02",1.22
"2350","2016-05-03",1.17
"2351","2016-05-04",1.34
"2352","2016-05-05",1.2
"2353","2016-05-06",1.18
"2354","2016-05-09",1.42
"2355","2016-05-10",1.4
"2356","2016-05-11",1.51
"2357","2016-05-12",1.58
"2358","2016-05-13",1.51
"2359","2016-05-16",1.48
"2360","2016-05-17",1.47
"2361","2016-05-18",1.48
"2362","2016-05-19",1.46
"2363","2016-05-20",1.49
"2364","2016-05-23",1.59
"2365","2016-05-24",1.64
"2366","2016-05-25",1.77
"2367","2016-05-26",1.73
"2368","2016-05-27",1.74
"2369","2016-05-31",1.74
"2370","2016-06-01",1.77
"2371","2016-06-02",1.75
"2372","2016-06-03",1.74
"2373","2016-06-06",1.79
"2374","2016-06-07",1.78
"2375","2016-06-08",1.8
"2376","2016-06-09",1.74
"2377","2016-06-10",1.7
"2378","2016-06-13",1.69
"2379","2016-06-14",1.71
"2380","2016-06-15",1.72
"2381","2016-06-16",1.63
"2382","2016-06-17",1.64
"2383","2016-06-20",1.68
"2384","2016-06-21",1.7
"2385","2016-06-22",1.68
"2386","2016-06-23",1.67
"2387","2016-06-24",1.62
"2388","2016-06-27",1.53
"2389","2016-06-28",1.53
"2390","2016-06-29",1.6
"2391","2016-06-30",1.62
"2392","2016-07-01",1.69
"2393","2016-07-05",1.65
"2394","2016-07-06",1.63
"2395","2016-07-07",1.68
"2396","2016-07-08",1.75
"2397","2016-07-11",1.89
"2398","2016-07-12",1.94
"2399","2016-07-13",1.92
"2400","2016-07-14",2.13
"2401","2016-07-15",2.06
"2402","2016-07-18",2.24
"2403","2016-07-19",2.35
"2404","2016-07-20",2.19
"2405","2016-07-21",2.08
"2406","2016-07-22",2.2
"2407","2016-07-25",2.14
"2408","2016-07-26",2.24
"2409","2016-07-27",2.28
"2410","2016-07-28",2.26
"2411","2016-07-29",2.22
"2412","2016-08-01",2.21
"2413","2016-08-02",2.1
"2414","2016-08-03",2.15
"2415","2016-08-04",2.19
"2416","2016-08-05",2.29
"2417","2016-08-08",1.92
"2418","2016-08-09",1.97
"2419","2016-08-10",2.03
"2420","2016-08-11",2.12
"2421","2016-08-12",2.12
"2422","2016-08-15",2.37
"2423","2016-08-16",2.42
"2424","2016-08-17",2.33
"2425","2016-08-18",2.45
"2426","2016-08-19",2.53
"2427","2016-08-22",2.37
"2428","2016-08-23",2.3
"2429","2016-08-24",2.23
"2430","2016-08-25",2.19
"2431","2016-08-26",2.29
"2432","2016-08-29",2.29
"2433","2016-08-30",2.37
"2434","2016-08-31",2.38
"2435","2016-09-01",2.4
"2436","2016-09-02",2.55
"2437","2016-09-06",2.75
"2438","2016-09-07",2.81
"2439","2016-09-08",2.8
"2440","2016-09-09",2.64
"2441","2016-09-12",2.67
"2442","2016-09-13",2.6
"2443","2016-09-14",2.57
"2444","2016-09-15",2.65
"2445","2016-09-16",2.64
"2446","2016-09-19",2.66
"2447","2016-09-20",2.75
"2448","2016-09-21",2.72
"2449","2016-09-22",2.61
"2450","2016-09-23",2.6
"2451","2016-09-26",2.48
"2452","2016-09-27",2.53
"2453","2016-09-28",2.49
"2454","2016-09-29",2.28
"2455","2016-09-30",2.36
"2456","2016-10-03",2.33
"2457","2016-10-04",2.28
"2458","2016-10-05",2.32
"2459","2016-10-06",2.29
"2460","2016-10-07",2.28
"2461","2016-10-10",2.22
"2462","2016-10-11",2.17
"2463","2016-10-12",2.1
"2464","2016-10-13",2.01
"2465","2016-10-14",2.05
"2466","2016-10-17",2.21
"2467","2016-10-18",2.32
"2468","2016-10-19",2.2
"2469","2016-10-20",2.68
"2470","2016-10-21",2.64
"2471","2016-10-24",2.82
"2472","2016-10-25",2.66
"2473","2016-10-26",2.66
"2474","2016-10-27",2.61
"2475","2016-10-28",2.58
"2476","2016-10-31",2.57
"2477","2016-11-01",2.42
"2478","2016-11-02",2.36
"2479","2016-11-03",2.25
"2480","2016-11-04",2.27
"2481","2016-11-07",2.3
"2482","2016-11-08",2.28
"2483","2016-11-09",2.28
"2484","2016-11-10",2.27
"2485","2016-11-11",2.29
"2486","2016-11-14",2.54
"2487","2016-11-15",2.4
"2488","2016-11-16",2.36
"2489","2016-11-17",2.33
"2490","2016-11-18",2.37
"2491","2016-11-21",2.4
"2492","2016-11-22",2.42
"2493","2016-11-23",2.39
"2494","2016-11-25",2.36
"2495","2016-11-28",2.29
"2496","2016-11-29",2.3
"2497","2016-11-30",2.3
"2498","2016-12-01",2.27
"2499","2016-12-02",2.23
"2500","2016-12-05",2.31
"2501","2016-12-06",2.29
"2502","2016-12-07",2.33
"2503","2016-12-08",2.46
"2504","2016-12-09",2.54
"2505","2016-12-12",2.53
"2506","2016-12-13",2.51
"2507","2016-12-14",2.47
"2508","2016-12-15",2.46
"2509","2016-12-16",2.43
"2510","2016-12-19",2.39
"2511","2016-12-20",2.4
"2512","2016-12-21",2.4
"2513","2016-12-22",2.52
"2514","2016-12-23",2.71
"2515","2016-12-27",2.66
"2516","2016-12-28",2.57
"2517","2016-12-29",2.59
"2518","2016-12-30",2.62
"2519","2017-01-03",2.95
"2520","2017-01-04",3.47
"2521","2017-01-05",3.36
"2522","2017-01-06",3.35
"2523","2017-01-09",3.62
"2524","2017-01-10",3.48
"2525","2017-01-11",3.48
"2526","2017-01-12",3.41
"2527","2017-01-13",3.64
"2528","2017-01-17",3.39
"2529","2017-01-18",3.35
"2530","2017-01-19",3.29
"2531","2017-01-20",3.41
"2532","2017-01-23",3.32
"2533","2017-01-24",3.5
"2534","2017-01-25",3.59
"2535","2017-01-26",3.5
"2536","2017-01-27",3.47
"2537","2017-01-30",3.7
"2538","2017-01-31",3.71
"2539","2017-02-01",3.71
"2540","2017-02-02",3.71
"2541","2017-02-03",3.65
"2542","2017-02-06",3.7
"2543","2017-02-07",3.75
"2544","2017-02-08",3.86
"2545","2017-02-09",3.71
"2546","2017-02-10",3.82
"2547","2017-02-13",4.15
"2548","2017-02-14",4.15
"2549","2017-02-15",4
"2550","2017-02-16",3.78
"2551","2017-02-17",3.69
"2552","2017-02-21",3.5
"2553","2017-02-22",3.49
"2554","2017-02-23",3.73
"2555","2017-02-24",3.66
"2556","2017-02-27",3.66
"2557","2017-02-28",3.68
"2558","2017-03-01",3.74
"2559","2017-03-02",3.66
"2560","2017-03-03",3.62
"2561","2017-03-06",3.5
"2562","2017-03-07",3.52
"2563","2017-03-08",3.48
"2564","2017-03-09",3.38
"2565","2017-03-10",3.46
"2566","2017-03-13",3.44
"2567","2017-03-14",3.41
"2568","2017-03-15",3.49
"2569","2017-03-16",3.62
"2570","2017-03-17",3.54
"2571","2017-03-20",3.54
"2572","2017-03-21",3.46
"2573","2017-03-22",3.48
"2574","2017-03-23",3.44
"2575","2017-03-24",3.44
"2576","2017-03-27",3.31
"2577","2017-03-28",3.31
"2578","2017-03-29",3.26
"2579","2017-03-30",3.31
"2580","2017-03-31",3.27
"2581","2017-04-03",3.23
"2582","2017-04-04",3.21
"2583","2017-04-05",3.22
"2584","2017-04-06",3.18
"2585","2017-04-07",3.19
"2586","2017-04-10",3.27
"2587","2017-04-11",3.15
"2588","2017-04-12",3.17
"2589","2017-04-13",3.15
"2590","2017-04-17",3.15
"2591","2017-04-18",3.03
"2592","2017-04-19",3.05
"2593","2017-04-20",3.12
"2594","2017-04-21",3.11
"2595","2017-04-24",3.16
"2596","2017-04-25",3.2
"2597","2017-04-26",3.37
"2598","2017-04-27",3.36
"2599","2017-04-28",3.33
"2600","2017-05-01",3.32
"2601","2017-05-02",3.33
"2602","2017-05-03",3.37
"2603","2017-05-04",3.34
"2604","2017-05-05",3.36
"2605","2017-05-08",3.57
"2606","2017-05-09",3.57
"2607","2017-05-10",3.53
"2608","2017-05-11",3.21
"2609","2017-05-12",3.18
"2610","2017-05-15",3.31
"2611","2017-05-16",3.29
"2612","2017-05-17",3.08
"2613","2017-05-18",2.96
"2614","2017-05-19",3.03
"2615","2017-05-22",3.02
"2616","2017-05-23",2.95
"2617","2017-05-24",2.88
"2618","2017-05-25",2.91
"2619","2017-05-26",2.94
"2620","2017-05-30",2.93
"2621","2017-05-31",2.94
"2622","2017-06-01",2.92
"2623","2017-06-02",2.9
"2624","2017-06-05",2.75
"2625","2017-06-06",2.73
"2626","2017-06-07",2.73
"2627","2017-06-08",2.79
"2628","2017-06-09",2.67
"2629","2017-06-12",2.68
"2630","2017-06-13",2.72
"2631","2017-06-14",2.68
"2632","2017-06-15",2.56
"2633","2017-06-16",2.54
"2634","2017-06-19",2.62
"2635","2017-06-20",2.6
"2636","2017-06-21",2.58
"2637","2017-06-22",2.54
"2638","2017-06-23",2.52
"2639","2017-06-26",2.5
"2640","2017-06-27",2.5
"2641","2017-06-28",2.62
"2642","2017-06-29",2.51
"2643","2017-06-30",2.55
"2644","2017-07-03",2.51
"2645","2017-07-05",2.6
"2646","2017-07-06",2.6
"2647","2017-07-07",2.58
"2648","2017-07-10",2.57
"2649","2017-07-11",2.53
"2650","2017-07-12",2.85
"2651","2017-07-13",2.85
"2652","2017-07-14",2.8
"2653","2017-07-17",2.7
"2654","2017-07-18",2.63
"2655","2017-07-19",2.65
"2656","2017-07-20",2.65
"2657","2017-07-21",2.58
"2658","2017-07-24",2.55
"2659","2017-07-25",2.6
"2660","2017-07-26",2.5
"2661","2017-07-27",2.45
"2662","2017-07-28",2.44
"2663","2017-07-31",2.34
"2664","2017-08-01",2.36
"2665","2017-08-02",2.21
"2666","2017-08-03",2.25
"2667","2017-08-04",2.23
"2668","2017-08-07",2.28
"2669","2017-08-08",2.15
"2670","2017-08-09",2.12
"2671","2017-08-10",2.17
"2672","2017-08-11",2.27
"2673","2017-08-14",2.2
"2674","2017-08-15",2.11
"2675","2017-08-16",2.1
"2676","2017-08-17",2.06
"2677","2017-08-18",2.09
"2678","2017-08-21",1.99
"2679","2017-08-22",2.03
"2680","2017-08-23",2.07
"2681","2017-08-24",2.1
"2682","2017-08-25",2.1
"2683","2017-08-28",2.05
"2684","2017-08-29",2.02
"2685","2017-08-30",2.1
"2686","2017-08-31",2.08
"2687","2017-09-01",2.07
"2688","2017-09-05",2.07
"2689","2017-09-06",2.07
"2690","2017-09-07",2.09
"2691","2017-09-08",2.09
"2692","2017-09-11",2.16
"2693","2017-09-12",2.1
"2694","2017-09-13",2.15
"2695","2017-09-14",2.13
"2696","2017-09-15",2.08
"2697","2017-09-18",2.12
"2698","2017-09-19",2.06
"2699","2017-09-20",1.98
"2700","2017-09-21",1.9
"2701","2017-09-22",1.91
"2702","2017-09-25",1.98
"2703","2017-09-26",1.91
"2704","2017-09-27",1.9
"2705","2017-09-28",2.05
"2706","2017-09-29",2.08
"2707","2017-10-02",2.06
"2708","2017-10-03",2.02
"2709","2017-10-04",2.04
"2710","2017-10-05",2.15
"2711","2017-10-06",2.07
"2712","2017-10-09",2.03
"2713","2017-10-10",2.05
"2714","2017-10-11",2.07
"2715","2017-10-12",2.03
"2716","2017-10-13",2.04
"2717","2017-10-16",1.98
"2718","2017-10-17",2.03
"2719","2017-10-18",2.05
"2720","2017-10-19",2.06
"2721","2017-10-20",2.11
"2722","2017-10-23",2.05
"2723","2017-10-24",2.05
"2724","2017-10-25",2.11
"2725","2017-10-26",2.09
"2726","2017-10-27",2.09
"2727","2017-10-30",2.08
"2728","2017-10-31",2.15
"2729","2017-11-01",2.09
"2730","2017-11-02",2.06
"2731","2017-11-03",2.08
"2732","2017-11-06",1.85
"2733","2017-11-07",1.85
"2734","2017-11-08",1.77
"2735","2017-11-09",1.71
"2736","2017-11-10",1.69
"2737","2017-11-13",1.75
"2738","2017-11-14",1.69
"2739","2017-11-15",1.69
"2740","2017-11-16",1.76
"2741","2017-11-17",1.73
"2742","2017-11-20",1.74
"2743","2017-11-21",1.72
"2744","2017-11-22",1.73
"2745","2017-11-24",1.77
"2746","2017-11-27",1.77
"2747","2017-11-28",1.77
"2748","2017-11-29",2.02
"2749","2017-11-30",1.92
"2750","2017-12-01",1.89
"2751","2017-12-04",2.09
"2752","2017-12-05",2.24
"2753","2017-12-06",2.17
"2754","2017-12-07",2.16
"2755","2017-12-08",2.16
"2756","2017-12-11",2.11
"2757","2017-12-12",2.05
"2758","2017-12-13",2.02
"2759","2017-12-14",2
"2760","2017-12-15",2.02
"2761","2017-12-18",2.07
"2762","2017-12-19",1.98
"2763","2017-12-20",1.97
"2764","2017-12-21",1.96
"2765","2017-12-22",1.93
"2766","2017-12-26",1.87
"2767","2017-12-27",1.9
"2768","2017-12-28",2
"2769","2017-12-29",1.98
"2770","2018-01-02",2.03
"2771","2018-01-03",2.02
"2772","2018-01-04",2.12
"2773","2018-01-05",2.11
"2774","2018-01-08",2.08
"2775","2018-01-09",2.08
"2776","2018-01-10",2.06
"2777","2018-01-11",2.08
"2778","2018-01-12",2.15
"2779","2018-01-16",2.08
"2780","2018-01-17",2.16
"2781","2018-01-18",2.14
"2782","2018-01-19",2.17
"2783","2018-01-22",2.18
"2784","2018-01-23",2.25
"2785","2018-01-24",2.19
"2786","2018-01-25",2.17
"2787","2018-01-26",2.18
"2788","2018-01-29",2.16
"2789","2018-01-30",2.17
"2790","2018-01-31",2.08
"2791","2018-02-01",2.11
"2792","2018-02-02",2.09
"2793","2018-02-05",2
"2794","2018-02-06",2.12
"2795","2018-02-07",2.15
"2796","2018-02-08",2.17
"2797","2018-02-09",2.09
"2798","2018-02-12",2.49
"2799","2018-02-13",2.65
"2800","2018-02-14",2.41
"2801","2018-02-15",2.56
"2802","2018-02-16",2.64
"2803","2018-02-20",2.76
"2804","2018-02-21",2.63
"2805","2018-02-22",2.8
"2806","2018-02-23",2.94
"2807","2018-02-26",2.79
"2808","2018-02-27",2.74
"2809","2018-02-28",2.87
"2810","2018-03-01",2.81
"2811","2018-03-02",2.95
"2812","2018-03-05",2.75
"2813","2018-03-06",2.85
"2814","2018-03-07",2.73
"2815","2018-03-08",2.72
"2816","2018-03-09",2.65
"2817","2018-03-12",2.65
"2818","2018-03-13",2.84
"2819","2018-03-14",2.83
"2820","2018-03-15",2.87
"2821","2018-03-16",2.87
"2822","2018-03-19",2.81
"2823","2018-03-20",2.86
"2824","2018-03-21",2.85
"2825","2018-03-22",2.75
"2826","2018-03-23",2.65
"2827","2018-03-26",2.64
"2828","2018-03-27",2.7
"2829","2018-03-28",2.65
"2830","2018-03-29",2.69
"2831","2018-04-02",2.62
"2832","2018-04-03",2.62
"2833","2018-04-04",2.68
"2834","2018-04-05",2.63
"2835","2018-04-06",2.61
"2836","2018-04-09",2.66
"2837","2018-04-10",2.71
"2838","2018-04-11",2.7
"2839","2018-04-12",2.7
"2840","2018-04-13",2.68
"2841","2018-04-16",2.67
"2842","2018-04-17",2.72
"2843","2018-04-18",2.67
"2844","2018-04-19",2.71
"2845","2018-04-20",2.65
"2846","2018-04-23",2.6
"2847","2018-04-24",2.57
"2848","2018-04-25",2.57
"2849","2018-04-26",2.66
"2850","2018-04-27",2.63
"2851","2018-04-30",2.63
"2852","2018-05-01",2.61
"2853","2018-05-02",2.66
"2854","2018-05-03",2.64
"2855","2018-05-04",2.69
"2856","2018-05-07",2.83
"2857","2018-05-08",2.96
"2858","2018-05-09",2.94
"2859","2018-05-10",2.81
"2860","2018-05-11",2.81
"2861","2018-05-14",2.89
"2862","2018-05-15",2.94
"2863","2018-05-16",2.95
"2864","2018-05-17",3.26
"2865","2018-05-18",3.09
"2866","2018-05-21",3.26
"2867","2018-05-22",3.11
"2868","2018-05-23",3.13
