"","date","SRGA"
"1936","2014-09-10",5.44
"1937","2014-09-11",5.45
"1938","2014-09-12",5.24
"1939","2014-09-15",5.31
"1940","2014-09-16",5.15
"1941","2014-09-17",5.07
"1942","2014-09-18",5.13
"1943","2014-09-19",5.12
"1944","2014-09-22",5.09
"1945","2014-09-23",5.21
"1946","2014-09-24",5.17
"1947","2014-09-25",5.08
"1948","2014-09-26",5.17
"1949","2014-09-29",5.06
"1950","2014-09-30",4.78
"1951","2014-10-01",4.69
"1952","2014-10-02",4.8
"1953","2014-10-03",4.87
"1954","2014-10-06",4.81
"1955","2014-10-07",4.6
"1956","2014-10-08",4.81
"1957","2014-10-09",4.15
"1958","2014-10-10",3.96
"1959","2014-10-13",3.66
"1960","2014-10-14",3.66
"1961","2014-10-15",3.69
"1962","2014-10-16",3.9
"1963","2014-10-17",3.72
"1964","2014-10-20",3.61
"1965","2014-10-21",3.64
"1966","2014-10-22",3.56
"1967","2014-10-23",4.01
"1968","2014-10-24",4.11
"1969","2014-10-27",4.03
"1970","2014-10-28",4.27
"1971","2014-10-29",4.23
"1972","2014-10-30",4.76
"1973","2014-10-31",5.09
"1974","2014-11-03",5.2
"1975","2014-11-04",5.07
"1976","2014-11-05",5
"1977","2014-11-06",5.08
"1978","2014-11-07",5.09
"1979","2014-11-10",5.11
"1980","2014-11-11",4.97
"1981","2014-11-12",5.11
"1982","2014-11-13",5.08
"1983","2014-11-14",5.06
"1984","2014-11-17",5.09
"1985","2014-11-18",5.06
"1986","2014-11-19",4.94
"1987","2014-11-20",4.92
"1988","2014-11-21",4.87
"1989","2014-11-24",4.9
"1990","2014-11-25",4.94
"1991","2014-11-26",5.19
"1992","2014-11-28",4.9
"1993","2014-12-01",4.91
"1994","2014-12-02",5.11
"1995","2014-12-03",5.13
"1996","2014-12-04",5.15
"1997","2014-12-05",5.25
"1998","2014-12-08",5.35
"1999","2014-12-09",5.61
"2000","2014-12-10",5.4
"2001","2014-12-11",5.41
"2002","2014-12-12",5.18
"2003","2014-12-15",4.97
"2004","2014-12-16",4.84
"2005","2014-12-17",5.2
"2006","2014-12-18",5.31
"2007","2014-12-19",5.48
"2008","2014-12-22",5.4
"2009","2014-12-23",5.2
"2010","2014-12-24",5.2
"2011","2014-12-26",5.3
"2012","2014-12-29",5.23
"2013","2014-12-30",5.24
"2014","2014-12-31",5.2
"2015","2015-01-02",5.15
"2016","2015-01-05",5.18
"2017","2015-01-06",4.99
"2018","2015-01-07",5.03
"2019","2015-01-08",5.21
"2020","2015-01-09",5.07
"2021","2015-01-12",5.13
"2022","2015-01-13",5.13
"2023","2015-01-14",5.16
"2024","2015-01-15",4.8
"2025","2015-01-16",4.95
"2026","2015-01-20",4.89
"2027","2015-01-21",4.7
"2028","2015-01-22",4.82
"2029","2015-01-23",4.71
"2030","2015-01-26",4.94
"2031","2015-01-27",4.82
"2032","2015-01-28",4.61
"2033","2015-01-29",4.69
"2034","2015-01-30",4.46
"2035","2015-02-02",4.48
"2036","2015-02-03",4.49
"2037","2015-02-04",4.56
"2038","2015-02-05",4.82
"2039","2015-02-06",4.8
"2040","2015-02-09",4.9
"2041","2015-02-10",5.06
"2042","2015-02-11",5.05
"2043","2015-02-12",5.35
"2044","2015-02-13",5.54
"2045","2015-02-17",5.23
"2046","2015-02-18",5.31
"2047","2015-02-19",5.19
"2048","2015-02-20",5.32
"2049","2015-02-23",5.3
"2050","2015-02-24",5.2
"2051","2015-02-25",5.14
"2052","2015-02-26",5.2
"2053","2015-02-27",5.32
"2054","2015-03-02",5.42
"2055","2015-03-03",5.36
"2056","2015-03-04",5.31
"2057","2015-03-05",5.35
"2058","2015-03-06",5.32
"2059","2015-03-09",5.29
"2060","2015-03-10",5.3
"2061","2015-03-11",5.28
"2062","2015-03-12",5.29
"2063","2015-03-13",5.22
"2064","2015-03-16",5.23
"2065","2015-03-17",5.26
"2066","2015-03-18",5.29
"2067","2015-03-19",5.25
"2068","2015-03-20",5.16
"2069","2015-03-23",5.28
"2070","2015-03-24",5.27
"2071","2015-03-25",5.12
"2072","2015-03-26",5.05
"2073","2015-03-27",4.99
"2074","2015-03-30",4.92
"2075","2015-03-31",4.94
"2076","2015-04-01",5.03
"2077","2015-04-02",5.14
"2078","2015-04-06",5.24
"2079","2015-04-07",5.24
"2080","2015-04-08",5.4
"2081","2015-04-09",5.42
"2082","2015-04-10",5.6
"2083","2015-04-13",5.64
"2084","2015-04-14",5.78
"2085","2015-04-15",5.89
"2086","2015-04-16",5.88
"2087","2015-04-17",5.7
"2088","2015-04-20",5.78
"2089","2015-04-21",5.79
"2090","2015-04-22",5.69
"2091","2015-04-23",5.77
"2092","2015-04-24",5.86
"2093","2015-04-27",5.79
"2094","2015-04-28",5.87
"2095","2015-04-29",5.88
"2096","2015-04-30",5.6
"2097","2015-05-01",5.94
"2098","2015-05-04",6.35
"2099","2015-05-05",6.01
"2100","2015-05-06",6.12
"2101","2015-05-07",6.2
"2102","2015-05-08",6.18
"2103","2015-05-11",6.26
"2104","2015-05-12",6.28
"2105","2015-05-13",6.47
"2106","2015-05-14",6.54
"2107","2015-05-15",6.48
"2108","2015-05-18",6.5
"2109","2015-05-19",6.33
"2110","2015-05-20",6.43
"2111","2015-05-21",6.45
"2112","2015-05-22",6.33
"2113","2015-05-26",6.13
"2114","2015-05-27",6.42
"2115","2015-05-28",6.31
"2116","2015-05-29",6.47
"2117","2015-06-01",6.56
"2118","2015-06-02",6.68
"2119","2015-06-03",6.63
"2120","2015-06-04",6.53
"2121","2015-06-05",6.63
"2122","2015-06-08",6.55
"2123","2015-06-09",6.48
"2124","2015-06-10",6.68
"2125","2015-06-11",6.63
"2126","2015-06-12",6.57
"2127","2015-06-15",6.48
"2128","2015-06-16",6.49
"2129","2015-06-17",6.54
"2130","2015-06-18",6.85
"2131","2015-06-19",6.74
"2132","2015-06-22",6.98
"2133","2015-06-23",6.89
"2134","2015-06-24",6.8
"2135","2015-06-25",6.69
"2136","2015-06-26",6.5
"2137","2015-06-29",6.24
"2138","2015-06-30",6.46
"2139","2015-07-01",6.36
"2140","2015-07-02",6.29
"2141","2015-07-06",6.47
"2142","2015-07-07",6.11
"2143","2015-07-08",6.17
"2144","2015-07-09",6.26
"2145","2015-07-10",6.55
"2146","2015-07-13",6.57
"2147","2015-07-14",6.63
"2148","2015-07-15",6.45
"2149","2015-07-16",6.48
"2150","2015-07-17",6.4
"2151","2015-07-20",6.42
"2152","2015-07-21",6.71
"2153","2015-07-22",6.73
"2154","2015-07-23",6.74
"2155","2015-07-24",6.58
"2156","2015-07-27",6.65
"2157","2015-07-28",6.74
"2158","2015-07-29",6.77
"2159","2015-07-30",6.81
"2160","2015-07-31",7.28
"2161","2015-08-03",7.03
"2162","2015-08-04",6.92
"2163","2015-08-05",6.92
"2164","2015-08-06",6.74
"2165","2015-08-07",6.67
"2166","2015-08-10",6.67
"2167","2015-08-11",6.69
"2168","2015-08-12",6.58
"2169","2015-08-13",6.41
"2170","2015-08-14",6.52
"2171","2015-08-17",6.55
"2172","2015-08-18",6.56
"2173","2015-08-19",6.87
"2174","2015-08-20",6.58
"2175","2015-08-21",6.62
"2176","2015-08-24",6.16
"2177","2015-08-25",6.08
"2178","2015-08-26",6.19
"2179","2015-08-27",6.29
"2180","2015-08-28",6.33
"2181","2015-08-31",6.38
"2182","2015-09-01",6.14
"2183","2015-09-02",6.23
"2184","2015-09-03",6.1
"2185","2015-09-04",6.15
"2186","2015-09-08",6.27
"2187","2015-09-09",6.1
"2188","2015-09-10",6.15
"2189","2015-09-11",6.18
"2190","2015-09-14",6.05
"2191","2015-09-15",6.17
"2192","2015-09-16",6.11
"2193","2015-09-17",6.25
"2194","2015-09-18",6.19
"2195","2015-09-21",6.11
"2196","2015-09-22",6.13
"2197","2015-09-23",6.12
"2198","2015-09-24",6.19
"2199","2015-09-25",5.69
"2200","2015-09-28",5.43
"2201","2015-09-29",5.47
"2202","2015-09-30",5.68
"2203","2015-10-01",5.5
"2204","2015-10-02",5.61
"2205","2015-10-05",5.73
"2206","2015-10-06",5.44
"2207","2015-10-07",5.54
"2208","2015-10-08",5.48
"2209","2015-10-09",5.33
"2210","2015-10-12",5.44
"2211","2015-10-13",5.32
"2212","2015-10-14",5.07
"2213","2015-10-15",5.29
"2214","2015-10-16",5.08
"2215","2015-10-19",5.07
"2216","2015-10-20",5.07
"2217","2015-10-21",4.91
"2218","2015-10-22",4.73
"2219","2015-10-23",4.76
"2220","2015-10-26",4.74
"2221","2015-10-27",4.72
"2222","2015-10-28",5.07
"2223","2015-10-29",4.4
"2224","2015-10-30",4.21
"2225","2015-11-02",4.07
"2226","2015-11-03",3.88
"2227","2015-11-04",3.93
"2228","2015-11-05",3.95
"2229","2015-11-06",4.03
"2230","2015-11-09",3.99
"2231","2015-11-10",3.96
"2232","2015-11-11",3.88
"2233","2015-11-12",3.81
"2234","2015-11-13",3.77
"2235","2015-11-16",3.75
"2236","2015-11-17",3.7
"2237","2015-11-18",3.78
"2238","2015-11-19",3.67
"2239","2015-11-20",3.73
"2240","2015-11-23",3.7
"2241","2015-11-24",3.73
"2242","2015-11-25",3.71
"2243","2015-11-27",3.97
"2244","2015-11-30",3.92
"2245","2015-12-01",3.87
"2246","2015-12-02",4.25
"2247","2015-12-03",4.06
"2248","2015-12-04",4.09
"2249","2015-12-07",3.94
"2250","2015-12-08",3.94
"2251","2015-12-09",3.84
"2252","2015-12-10",3.95
"2253","2015-12-11",3.8
"2254","2015-12-14",3.69
"2255","2015-12-15",3.68
"2256","2015-12-16",3.7
"2257","2015-12-17",3.69
"2258","2015-12-18",3.79
"2259","2015-12-21",3.63
"2260","2015-12-22",3.78
"2261","2015-12-23",3.81
"2262","2015-12-24",4.16
"2263","2015-12-28",4.03
"2264","2015-12-29",4.1
"2265","2015-12-30",4
"2266","2015-12-31",3.97
"2267","2016-01-04",3.73
"2268","2016-01-05",3.82
"2269","2016-01-06",3.74
"2270","2016-01-07",3.57
"2271","2016-01-08",3.59
"2272","2016-01-11",3.55
"2273","2016-01-12",3.55
"2274","2016-01-13",3.38
"2275","2016-01-14",3.53
"2276","2016-01-15",3.34
"2277","2016-01-19",3.2
"2278","2016-01-20",3.38
"2279","2016-01-21",3.25
"2280","2016-01-22",3.4
"2281","2016-01-25",3.27
"2282","2016-01-26",3.24
"2283","2016-01-27",3.18
"2284","2016-01-28",3.09
"2285","2016-01-29",3.21
"2286","2016-02-01",3.35
"2287","2016-02-02",3.3
"2288","2016-02-03",3.3
"2289","2016-02-04",3.23
"2290","2016-02-05",3.02
"2291","2016-02-08",2.96
"2292","2016-02-09",2.95
"2293","2016-02-10",2.93
"2294","2016-02-11",2.95
"2295","2016-02-12",3.15
"2296","2016-02-16",3.19
"2297","2016-02-17",3.08
"2298","2016-02-18",3.26
"2299","2016-02-19",3.19
"2300","2016-02-22",3.22
"2301","2016-02-23",3.21
"2302","2016-02-24",3.31
"2303","2016-02-25",3.5
"2304","2016-02-26",3.5
"2305","2016-02-29",3.5
"2306","2016-03-01",3.64
"2307","2016-03-02",3.59
"2308","2016-03-03",3.66
"2309","2016-03-04",3.73
"2310","2016-03-07",3.84
"2311","2016-03-08",3.8
"2312","2016-03-09",4.03
"2313","2016-03-10",3.91
"2314","2016-03-11",4.05
"2315","2016-03-14",3.95
"2316","2016-03-15",3.8
"2317","2016-03-16",3.85
"2318","2016-03-17",3.9
"2319","2016-03-18",4.04
"2320","2016-03-21",3.87
"2321","2016-03-22",3.75
"2322","2016-03-23",3.62
"2323","2016-03-24",3.74
"2324","2016-03-28",3.71
"2325","2016-03-29",3.93
"2326","2016-03-30",4.01
"2327","2016-03-31",4
"2328","2016-04-01",4.2
"2329","2016-04-04",4.15
"2330","2016-04-05",4.01
"2331","2016-04-06",4.02
"2332","2016-04-07",3.99
"2333","2016-04-08",3.99
"2334","2016-04-11",3.99
"2335","2016-04-12",3.99
"2336","2016-04-13",4.21
"2337","2016-04-14",4.13
"2338","2016-04-15",4.17
"2339","2016-04-18",4.24
"2340","2016-04-19",4.12
"2341","2016-04-20",4.21
"2342","2016-04-21",4.2
"2343","2016-04-22",4.19
"2344","2016-04-25",4.07
"2345","2016-04-26",4.21
"2346","2016-04-27",4.33
"2347","2016-04-28",3.99
"2348","2016-04-29",3.99
"2349","2016-05-02",4.07
"2350","2016-05-03",4
"2351","2016-05-04",4
"2352","2016-05-05",3.98
"2353","2016-05-06",4.01
"2354","2016-05-09",4.01
"2355","2016-05-10",4.02
"2356","2016-05-11",4
"2357","2016-05-12",3.77
"2358","2016-05-13",3.85
"2359","2016-05-16",3.81
"2360","2016-05-17",3.63
"2361","2016-05-18",3.74
"2362","2016-05-19",3.71
"2363","2016-05-20",3.75
"2364","2016-05-23",3.73
"2365","2016-05-24",3.89
"2366","2016-05-25",3.84
"2367","2016-05-26",3.85
"2368","2016-05-27",3.87
"2369","2016-05-31",3.77
"2370","2016-06-01",3.72
"2371","2016-06-02",3.72
"2372","2016-06-03",3.7
"2373","2016-06-06",3.73
"2374","2016-06-07",3.67
"2375","2016-06-08",3.78
"2376","2016-06-09",3.71
"2377","2016-06-10",3.71
"2378","2016-06-13",3.88
"2379","2016-06-14",3.87
"2380","2016-06-15",3.91
"2381","2016-06-16",3.79
"2382","2016-06-17",3.84
"2383","2016-06-20",3.88
"2384","2016-06-21",3.74
"2385","2016-06-22",3.73
"2386","2016-06-23",3.8
"2387","2016-06-24",3.66
"2388","2016-06-27",3.52
"2389","2016-06-28",3.58
"2390","2016-06-29",3.58
"2391","2016-06-30",3.59
"2392","2016-07-01",3.59
"2393","2016-07-05",3.59
"2394","2016-07-06",3.7
"2395","2016-07-07",3.64
"2396","2016-07-08",3.75
"2397","2016-07-11",3.75
"2398","2016-07-12",3.8
"2399","2016-07-13",3.77
"2400","2016-07-14",3.85
"2401","2016-07-15",3.8
"2402","2016-07-18",3.81
"2403","2016-07-19",3.82
"2404","2016-07-20",3.74
"2405","2016-07-21",3.76
"2406","2016-07-22",3.82
"2407","2016-07-25",3.89
"2408","2016-07-26",3.83
"2409","2016-07-27",3.43
"2410","2016-07-28",3.23
"2411","2016-07-29",3.25
"2412","2016-08-01",3.1
"2413","2016-08-02",3.15
"2414","2016-08-03",3.16
"2415","2016-08-04",3.1
"2416","2016-08-05",3.16
"2417","2016-08-08",3.11
"2418","2016-08-09",3.11
"2419","2016-08-10",3.1
"2420","2016-08-11",3.11
"2421","2016-08-12",3.11
"2422","2016-08-15",3.31
"2423","2016-08-16",3.23
"2424","2016-08-17",3.26
"2425","2016-08-18",3.31
"2426","2016-08-19",3.3
"2427","2016-08-22",3.31
"2428","2016-08-23",3.33
"2429","2016-08-24",3.25
"2430","2016-08-25",3.3
"2431","2016-08-26",3.31
"2432","2016-08-29",3.32
"2433","2016-08-30",3.24
"2434","2016-08-31",3.21
"2435","2016-09-01",3.32
"2436","2016-09-02",3.4
"2437","2016-09-06",3.31
"2438","2016-09-07",3.38
"2439","2016-09-08",3.3
"2440","2016-09-09",3.14
"2441","2016-09-12",3.1
"2442","2016-09-13",3.11
"2443","2016-09-14",3.1
"2444","2016-09-15",3.09
"2445","2016-09-16",3.15
"2446","2016-09-19",3.08
"2447","2016-09-20",3.03
"2448","2016-09-21",3.05
"2449","2016-09-22",3.13
"2450","2016-09-23",3.05
"2451","2016-09-26",3.05
"2452","2016-09-27",3.06
"2453","2016-09-28",3.1
"2454","2016-09-29",3.06
"2455","2016-09-30",3.13
"2456","2016-10-03",3.11
"2457","2016-10-04",3.13
"2458","2016-10-05",3.16
"2459","2016-10-06",3.1
"2460","2016-10-07",3.08
"2461","2016-10-10",3.19
"2462","2016-10-11",3.1
"2463","2016-10-12",3.09
"2464","2016-10-13",3.1
"2465","2016-10-14",3.09
"2466","2016-10-17",3.11
"2467","2016-10-18",3.16
"2468","2016-10-19",3.22
"2469","2016-10-20",3.26
"2470","2016-10-21",3.11
"2471","2016-10-24",3.11
"2472","2016-10-25",2.97
"2473","2016-10-26",2.8
"2474","2016-10-27",2.69
"2475","2016-10-28",2.66
"2476","2016-10-31",2.55
"2477","2016-11-01",2.6
"2478","2016-11-02",2.55
"2479","2016-11-03",2.55
"2480","2016-11-04",2.55
"2481","2016-11-07",2.8
"2482","2016-11-08",2.75
"2483","2016-11-09",2.95
"2484","2016-11-10",3
"2485","2016-11-11",3.15
"2486","2016-11-14",3
"2487","2016-11-15",2.85
"2488","2016-11-16",2.85
"2489","2016-11-17",2.75
"2490","2016-11-18",2.8
"2491","2016-11-21",2.9
"2492","2016-11-22",2.95
"2493","2016-11-23",2.9
"2494","2016-11-25",3.05
"2495","2016-11-28",2.95
"2496","2016-11-29",2.95
"2497","2016-11-30",2.9
"2498","2016-12-01",2.9
"2499","2016-12-02",2.95
"2500","2016-12-05",3.05
"2501","2016-12-06",3.3
"2502","2016-12-07",3.2
"2503","2016-12-08",3.3
"2504","2016-12-09",3.4
"2505","2016-12-12",3.3
"2506","2016-12-13",3.3
"2507","2016-12-14",3.35
"2508","2016-12-15",3.35
"2509","2016-12-16",3.4
"2510","2016-12-19",3.45
"2511","2016-12-20",3.4
"2512","2016-12-21",3.4
"2513","2016-12-22",3.3
"2514","2016-12-23",3.4
"2515","2016-12-27",3.3
"2516","2016-12-28",3.35
"2517","2016-12-29",3.3
"2518","2016-12-30",3.25
"2519","2017-01-03",3.3
"2520","2017-01-04",3.3
"2521","2017-01-05",3.2
"2522","2017-01-06",3.1
"2523","2017-01-09",3.3
"2524","2017-01-10",3.3
"2525","2017-01-11",3.3
"2526","2017-01-12",3.3
"2527","2017-01-13",3.3
"2528","2017-01-17",3.1
"2529","2017-01-18",3.2
"2530","2017-01-19",3.1
"2531","2017-01-20",3.1
"2532","2017-01-23",3.1
"2533","2017-01-24",3.15
"2534","2017-01-25",3.2
"2535","2017-01-26",3.1
"2536","2017-01-27",3.2
"2537","2017-01-30",3.15
"2538","2017-01-31",3.25
"2539","2017-02-01",3.2
"2540","2017-02-02",3.25
"2541","2017-02-03",3.3
"2542","2017-02-06",3.25
"2543","2017-02-07",3.25
"2544","2017-02-08",3.25
"2545","2017-02-09",3.3
"2546","2017-02-10",3.35
"2547","2017-02-13",3.35
"2548","2017-02-14",3.45
"2549","2017-02-15",3.45
"2550","2017-02-16",3.3
"2551","2017-02-17",3.53
"2552","2017-02-21",3.5
"2553","2017-02-22",3.45
"2554","2017-02-23",3.5
"2555","2017-02-24",3.6
"2556","2017-02-27",3.85
"2557","2017-02-28",3.75
"2558","2017-03-01",3.8
"2559","2017-03-02",3.7
"2560","2017-03-03",3.75
"2561","2017-03-06",3.75
"2562","2017-03-07",3.7
"2563","2017-03-08",3.65
"2564","2017-03-09",3.65
"2565","2017-03-10",3.65
"2566","2017-03-13",3.7
"2567","2017-03-14",3.7
"2568","2017-03-15",3.7
"2569","2017-03-16",3.75
"2570","2017-03-17",3.85
"2571","2017-03-20",3.7
"2572","2017-03-21",3.7
"2573","2017-03-22",3.7
"2574","2017-03-23",3.75
"2575","2017-03-24",3.75
"2576","2017-03-27",3.75
"2577","2017-03-28",3.75
"2578","2017-03-29",3.85
"2579","2017-03-30",3.85
"2580","2017-03-31",4
"2581","2017-04-03",4
"2582","2017-04-04",3.95
"2583","2017-04-05",3.85
"2584","2017-04-06",3.95
"2585","2017-04-07",3.95
"2586","2017-04-10",3.9
"2587","2017-04-11",3.9
"2588","2017-04-12",3.9
"2589","2017-04-13",3.85
"2590","2017-04-17",3.9
"2591","2017-04-18",3.9
"2592","2017-04-19",3.9
"2593","2017-04-20",4.05
"2594","2017-04-21",4.05
"2595","2017-04-24",4.05
"2596","2017-04-25",4.1
"2597","2017-04-26",4.1
"2598","2017-04-27",4
"2599","2017-04-28",4.05
"2600","2017-05-01",4.3
"2601","2017-05-02",4.45
"2602","2017-05-03",4.6
"2603","2017-05-04",4.5
"2604","2017-05-05",4.65
"2605","2017-05-08",4.6
"2606","2017-05-09",4.55
"2607","2017-05-10",4.6
"2608","2017-05-11",4.55
"2609","2017-05-12",4.55
"2610","2017-05-15",4.65
"2611","2017-05-16",4.55
"2612","2017-05-17",4.6
"2613","2017-05-18",4.75
"2614","2017-05-19",4.85
"2615","2017-05-22",5.1
"2616","2017-05-23",5.1
"2617","2017-05-24",5.05
"2618","2017-05-25",5.1
"2619","2017-05-26",5.1
"2620","2017-05-30",5.15
"2621","2017-05-31",5.15
"2622","2017-06-01",5.25
"2623","2017-06-02",5.3
"2624","2017-06-05",5.2
"2625","2017-06-06",5.1
"2626","2017-06-07",5.25
"2627","2017-06-08",5.25
"2628","2017-06-09",5.25
"2629","2017-06-12",5.2
"2630","2017-06-13",5.3
"2631","2017-06-14",5.25
"2632","2017-06-15",5.25
"2633","2017-06-16",5.3
"2634","2017-06-19",5.4
"2635","2017-06-20",5.3
"2636","2017-06-21",5.4
"2637","2017-06-22",5.45
"2638","2017-06-23",5.6
"2639","2017-06-26",5.6
"2640","2017-06-27",5.65
"2641","2017-06-28",5.85
"2642","2017-06-29",5.85
"2643","2017-06-30",5.85
"2644","2017-07-03",5.7
"2645","2017-07-05",5.75
"2646","2017-07-06",5.6
"2647","2017-07-07",5.7
"2648","2017-07-10",5.65
"2649","2017-07-11",5.65
"2650","2017-07-12",5.65
"2651","2017-07-13",5.7
"2652","2017-07-14",5.65
"2653","2017-07-17",5.65
"2654","2017-07-18",5.7
"2655","2017-07-19",5.75
"2656","2017-07-20",5.65
"2657","2017-07-21",5.6
"2658","2017-07-24",5.65
"2659","2017-07-25",5.65
"2660","2017-07-26",5.65
"2661","2017-07-27",5.5
"2662","2017-07-28",5.6
"2663","2017-07-31",5.7
"2664","2017-08-01",5.65
"2665","2017-08-02",5.8
"2666","2017-08-03",5.6
"2667","2017-08-04",5.6
"2668","2017-08-07",5.5
"2669","2017-08-08",4.9
"2670","2017-08-09",4.8
"2671","2017-08-10",4.75
"2672","2017-08-11",4.8
"2673","2017-08-14",4.95
"2674","2017-08-15",5
"2675","2017-08-16",4.9
"2676","2017-08-17",4.7
"2677","2017-08-18",4.65
"2678","2017-08-21",4.65
"2679","2017-08-22",4.75
"2680","2017-08-23",4.65
"2681","2017-08-24",4.55
"2682","2017-08-25",4.55
"2683","2017-08-28",4.5
"2684","2017-08-29",4.5
"2685","2017-08-30",4.4
"2686","2017-08-31",4.5
"2687","2017-09-01",4.55
"2688","2017-09-05",4.55
"2689","2017-09-06",4.6
"2690","2017-09-07",4.4
"2691","2017-09-08",4.45
"2692","2017-09-11",4.5
"2693","2017-09-12",4.5
"2694","2017-09-13",4.5
"2695","2017-09-14",4.55
"2696","2017-09-15",4.5
"2697","2017-09-18",4.55
"2698","2017-09-19",4.55
"2699","2017-09-20",4.55
"2700","2017-09-21",4.65
"2701","2017-09-22",4.6
"2702","2017-09-25",4.6
"2703","2017-09-26",4.75
"2704","2017-09-27",4.65
"2705","2017-09-28",4.65
"2706","2017-09-29",4.55
"2707","2017-10-02",4.65
"2708","2017-10-03",4.65
"2709","2017-10-04",4.7
"2710","2017-10-05",4.65
"2711","2017-10-06",4.75
"2712","2017-10-09",4.65
"2713","2017-10-10",4.75
"2714","2017-10-11",4.7
"2715","2017-10-12",4.85
"2716","2017-10-13",4.7
"2717","2017-10-16",4.85
"2718","2017-10-17",4.75
"2719","2017-10-18",4.8
"2720","2017-10-19",4.75
"2721","2017-10-20",4.65
"2722","2017-10-23",4.55
"2723","2017-10-24",4.5
"2724","2017-10-25",4.55
"2725","2017-10-26",4.6
"2726","2017-10-27",4.6
"2727","2017-10-30",4.45
"2728","2017-10-31",4.5
"2729","2017-11-01",4.35
"2730","2017-11-02",4.7
"2731","2017-11-03",4.8
"2732","2017-11-06",4.8
"2733","2017-11-07",4.55
"2734","2017-11-08",4.6
"2735","2017-11-09",4.75
"2736","2017-11-10",4.75
"2737","2017-11-13",4.7
"2738","2017-11-14",4.55
"2739","2017-11-15",4.4
"2740","2017-11-16",4.58
"2741","2017-11-17",4.65
"2742","2017-11-20",4.8
"2743","2017-11-21",4.88
"2744","2017-11-22",4.75
"2745","2017-11-24",4.95
"2746","2017-11-27",5
"2747","2017-11-28",5.05
"2748","2017-11-29",4.95
"2749","2017-11-30",4.8
"2750","2017-12-01",4.72
"2751","2017-12-04",4.65
"2752","2017-12-05",4.5
"2753","2017-12-06",4.4
"2754","2017-12-07",4.5
"2755","2017-12-08",4.5
"2756","2017-12-11",4.35
"2757","2017-12-12",4.2
"2758","2017-12-13",4.3
"2759","2017-12-14",4.2
"2760","2017-12-15",4.2
"2761","2017-12-18",4.25
"2762","2017-12-19",4.2
"2763","2017-12-20",4.15
"2764","2017-12-21",4.22
"2765","2017-12-22",4.15
"2766","2017-12-26",4.35
"2767","2017-12-27",4.2
"2768","2017-12-28",4.25
"2769","2017-12-29",4.1
"2770","2018-01-02",4.1
"2771","2018-01-03",4.2
"2772","2018-01-04",4.3
"2773","2018-01-05",4.45
"2774","2018-01-08",4.35
"2775","2018-01-09",4.4
"2776","2018-01-10",4.5
"2777","2018-01-11",4.55
"2778","2018-01-12",4.4
"2779","2018-01-16",4.5
"2780","2018-01-17",4.45
"2781","2018-01-18",4.4
"2782","2018-01-19",4.45
"2783","2018-01-22",4.55
"2784","2018-01-23",4.33
"2785","2018-01-24",4.35
"2786","2018-01-25",4.4
"2787","2018-01-26",4.4
"2788","2018-01-29",4.35
"2789","2018-01-30",4.45
"2790","2018-01-31",4.5
"2791","2018-02-01",4.45
"2792","2018-02-02",4.4
"2793","2018-02-05",4.45
"2794","2018-02-06",4.5
"2795","2018-02-07",4.45
"2796","2018-02-08",4.4
"2797","2018-02-09",4.4
"2798","2018-02-12",4.4
"2799","2018-02-13",4.5
"2800","2018-02-14",4.5
"2801","2018-02-15",4.6
"2802","2018-02-16",4.65
"2803","2018-02-20",4.5
"2804","2018-02-21",4.5
"2805","2018-02-22",4.45
"2806","2018-02-23",4.5
"2807","2018-02-26",4.45
"2808","2018-02-27",4.3
"2809","2018-02-28",4.25
"2810","2018-03-01",4.4
"2811","2018-03-02",4.65
"2812","2018-03-05",4.75
"2813","2018-03-06",4.85
"2814","2018-03-07",4.95
"2815","2018-03-08",4.85
"2816","2018-03-09",4.9
"2817","2018-03-12",4.85
"2818","2018-03-13",4.8
"2819","2018-03-14",4.95
"2820","2018-03-15",4.85
"2821","2018-03-16",4.85
"2822","2018-03-19",4.8
"2823","2018-03-20",4.75
"2824","2018-03-21",4.9
"2825","2018-03-22",4.75
"2826","2018-03-23",4.5
"2827","2018-03-26",4.65
"2828","2018-03-27",4.55
"2829","2018-03-28",4.55
"2830","2018-03-29",4.6
"2831","2018-04-02",4.47
"2832","2018-04-03",4.5
"2833","2018-04-04",4.7
"2834","2018-04-05",4.8
"2835","2018-04-06",4.65
"2836","2018-04-09",4.8
"2837","2018-04-10",4.85
"2838","2018-04-11",4.8
"2839","2018-04-12",4.7
"2840","2018-04-13",4.7
"2841","2018-04-16",4.8
"2842","2018-04-17",4.8
"2843","2018-04-18",4.68
"2844","2018-04-19",4.58
"2845","2018-04-20",4.6
"2846","2018-04-23",4.5
"2847","2018-04-24",4.45
"2848","2018-04-25",4.4
"2849","2018-04-26",4.4
"2850","2018-04-27",4.4
"2851","2018-04-30",4.4
"2852","2018-05-01",4.5
"2853","2018-05-02",4.45
"2854","2018-05-03",4.25
"2855","2018-05-04",4.25
"2856","2018-05-07",4.45
"2857","2018-05-08",4.5
"2858","2018-05-09",4.5
"2859","2018-05-10",4.5
"2860","2018-05-11",4.5
"2861","2018-05-14",4.5
"2862","2018-05-15",4.45
"2863","2018-05-16",4.45
"2864","2018-05-17",4.55
"2865","2018-05-18",4.65
"2866","2018-05-21",4.53
"2867","2018-05-22",4.4
"2868","2018-05-23",4.55
"2869","2018-05-24",4.6
