"","date","STAA"
"1934","2014-09-08",11.65
"1935","2014-09-09",11.33
"1936","2014-09-10",11.64
"1937","2014-09-11",11.74
"1938","2014-09-12",11.59
"1939","2014-09-15",11.21
"1940","2014-09-16",11.25
"1941","2014-09-17",11.62
"1942","2014-09-18",11.65
"1943","2014-09-19",11.33
"1944","2014-09-22",11.25
"1945","2014-09-23",11.15
"1946","2014-09-24",11.38
"1947","2014-09-25",10.95
"1948","2014-09-26",11.3
"1949","2014-09-29",10.98
"1950","2014-09-30",10.63
"1951","2014-10-01",10.03
"1952","2014-10-02",10.99
"1953","2014-10-03",11.45
"1954","2014-10-06",11.28
"1955","2014-10-07",11.19
"1956","2014-10-08",11.38
"1957","2014-10-09",10.79
"1958","2014-10-10",10.78
"1959","2014-10-13",10.63
"1960","2014-10-14",11.11
"1961","2014-10-15",11.5
"1962","2014-10-16",11.25
"1963","2014-10-17",10.88
"1964","2014-10-20",10.84
"1965","2014-10-21",10.48
"1966","2014-10-22",10.24
"1967","2014-10-23",10.48
"1968","2014-10-24",10.42
"1969","2014-10-27",10.37
"1970","2014-10-28",11.01
"1971","2014-10-29",10.91
"1972","2014-10-30",11.04
"1973","2014-10-31",9.57
"1974","2014-11-03",8.96
"1975","2014-11-04",8.91
"1976","2014-11-05",8.84
"1977","2014-11-06",8.88
"1978","2014-11-07",8.95
"1979","2014-11-10",8.99
"1980","2014-11-11",8.87
"1981","2014-11-12",8.87
"1982","2014-11-13",8.86
"1983","2014-11-14",8.7
"1984","2014-11-17",8.6
"1985","2014-11-18",8.7
"1986","2014-11-19",8.62
"1987","2014-11-20",8.85
"1988","2014-11-21",9.15
"1989","2014-11-24",9.66
"1990","2014-11-25",9.42
"1991","2014-11-26",9.31
"1992","2014-11-28",9.21
"1993","2014-12-01",8.74
"1994","2014-12-02",9.03
"1995","2014-12-03",8.99
"1996","2014-12-04",8.86
"1997","2014-12-05",9.32
"1998","2014-12-08",9.09
"1999","2014-12-09",9.31
"2000","2014-12-10",8.93
"2001","2014-12-11",9.14
"2002","2014-12-12",9.12
"2003","2014-12-15",8.96
"2004","2014-12-16",9.21
"2005","2014-12-17",9.3
"2006","2014-12-18",9.22
"2007","2014-12-19",9.1
"2008","2014-12-22",9.32
"2009","2014-12-23",9.19
"2010","2014-12-24",9.11
"2011","2014-12-26",9.18
"2012","2014-12-29",9.15
"2013","2014-12-30",8.93
"2014","2014-12-31",9.11
"2015","2015-01-02",9.03
"2016","2015-01-05",9.09
"2017","2015-01-06",8.68
"2018","2015-01-07",9
"2019","2015-01-08",8.93
"2020","2015-01-09",8.88
"2021","2015-01-12",8.53
"2022","2015-01-13",8.5
"2023","2015-01-14",8.51
"2024","2015-01-15",7.88
"2025","2015-01-16",7.34
"2026","2015-01-20",7
"2027","2015-01-21",7.13
"2028","2015-01-22",7.17
"2029","2015-01-23",7.17
"2030","2015-01-26",7.36
"2031","2015-01-27",5.78
"2032","2015-01-28",5.71
"2033","2015-01-29",5.86
"2034","2015-01-30",6
"2035","2015-02-02",6.45
"2036","2015-02-03",6.68
"2037","2015-02-04",6.84
"2038","2015-02-05",6.81
"2039","2015-02-06",7.6
"2040","2015-02-09",7.44
"2041","2015-02-10",7.41
"2042","2015-02-11",6.88
"2043","2015-02-12",6.78
"2044","2015-02-13",6.76
"2045","2015-02-17",6.66
"2046","2015-02-18",6.8
"2047","2015-02-19",6.75
"2048","2015-02-20",6.63
"2049","2015-02-23",6.38
"2050","2015-02-24",7.2
"2051","2015-02-25",7.27
"2052","2015-02-26",7.93
"2053","2015-02-27",6.86
"2054","2015-03-02",6.82
"2055","2015-03-03",7.76
"2056","2015-03-04",7.31
"2057","2015-03-05",7.14
"2058","2015-03-06",7.28
"2059","2015-03-09",7.22
"2060","2015-03-10",7.56
"2061","2015-03-11",7.15
"2062","2015-03-12",7.22
"2063","2015-03-13",7.08
"2064","2015-03-16",7.21
"2065","2015-03-17",7.2
"2066","2015-03-18",7.16
"2067","2015-03-19",7.34
"2068","2015-03-20",7.39
"2069","2015-03-23",7.46
"2070","2015-03-24",7.29
"2071","2015-03-25",7.26
"2072","2015-03-26",7.25
"2073","2015-03-27",7.38
"2074","2015-03-30",7.51
"2075","2015-03-31",7.43
"2076","2015-04-01",7.32
"2077","2015-04-02",7.25
"2078","2015-04-06",7.29
"2079","2015-04-07",7.35
"2080","2015-04-08",7.35
"2081","2015-04-09",8.68
"2082","2015-04-10",8.36
"2083","2015-04-13",8.73
"2084","2015-04-14",8.64
"2085","2015-04-15",9
"2086","2015-04-16",9.37
"2087","2015-04-17",9.1
"2088","2015-04-20",9.25
"2089","2015-04-21",9.01
"2090","2015-04-22",9.01
"2091","2015-04-23",9.12
"2092","2015-04-24",9.14
"2093","2015-04-27",9.3
"2094","2015-04-28",9.41
"2095","2015-04-29",9.25
"2096","2015-04-30",8.85
"2097","2015-05-01",8.73
"2098","2015-05-04",8.95
"2099","2015-05-05",8.98
"2100","2015-05-06",8.7
"2101","2015-05-07",8.64
"2102","2015-05-08",8.73
"2103","2015-05-11",8.66
"2104","2015-05-12",8.84
"2105","2015-05-13",9.1
"2106","2015-05-14",9.49
"2107","2015-05-15",9.56
"2108","2015-05-18",9.52
"2109","2015-05-19",9.26
"2110","2015-05-20",9.14
"2111","2015-05-21",9.08
"2112","2015-05-22",9.02
"2113","2015-05-26",9.15
"2114","2015-05-27",9.42
"2115","2015-05-28",9.2
"2116","2015-05-29",9.34
"2117","2015-06-01",9.33
"2118","2015-06-02",9.13
"2119","2015-06-03",9.54
"2120","2015-06-04",9.53
"2121","2015-06-05",9.6
"2122","2015-06-08",10.04
"2123","2015-06-09",9.87
"2124","2015-06-10",10.59
"2125","2015-06-11",10.57
"2126","2015-06-12",10.63
"2127","2015-06-15",10.46
"2128","2015-06-16",10.41
"2129","2015-06-17",10.26
"2130","2015-06-18",10.3
"2131","2015-06-19",10.39
"2132","2015-06-22",10.59
"2133","2015-06-23",10.4
"2134","2015-06-24",10.27
"2135","2015-06-25",10.27
"2136","2015-06-26",10.34
"2137","2015-06-29",9.76
"2138","2015-06-30",9.66
"2139","2015-07-01",9.43
"2140","2015-07-02",9.36
"2141","2015-07-06",9.19
"2142","2015-07-07",9.11
"2143","2015-07-08",9.31
"2144","2015-07-09",9.22
"2145","2015-07-10",9.01
"2146","2015-07-13",9.08
"2147","2015-07-14",9.58
"2148","2015-07-15",9.45
"2149","2015-07-16",9.46
"2150","2015-07-17",9.61
"2151","2015-07-20",9.28
"2152","2015-07-21",9.3
"2153","2015-07-22",9.31
"2154","2015-07-23",9.23
"2155","2015-07-24",8.87
"2156","2015-07-27",8.64
"2157","2015-07-28",8.95
"2158","2015-07-29",8.89
"2159","2015-07-30",9.06
"2160","2015-07-31",8.77
"2161","2015-08-03",8.19
"2162","2015-08-04",8.09
"2163","2015-08-05",8.06
"2164","2015-08-06",8.12
"2165","2015-08-07",7.78
"2166","2015-08-10",8.19
"2167","2015-08-11",7.85
"2168","2015-08-12",7.87
"2169","2015-08-13",7.58
"2170","2015-08-14",7.75
"2171","2015-08-17",7.64
"2172","2015-08-18",7.46
"2173","2015-08-19",7.2
"2174","2015-08-20",6.93
"2175","2015-08-21",7.24
"2176","2015-08-24",7.26
"2177","2015-08-25",7.27
"2178","2015-08-26",7.78
"2179","2015-08-27",8.06
"2180","2015-08-28",8.09
"2181","2015-08-31",7.99
"2182","2015-09-01",7.45
"2183","2015-09-02",7.6
"2184","2015-09-03",7.45
"2185","2015-09-04",7.7
"2186","2015-09-08",7.96
"2187","2015-09-09",7.94
"2188","2015-09-10",8.02
"2189","2015-09-11",8.15
"2190","2015-09-14",7.94
"2191","2015-09-15",7.95
"2192","2015-09-16",8.15
"2193","2015-09-17",8.26
"2194","2015-09-18",8.11
"2195","2015-09-21",7.89
"2196","2015-09-22",7.72
"2197","2015-09-23",7.41
"2198","2015-09-24",7.36
"2199","2015-09-25",7.14
"2200","2015-09-28",7.14
"2201","2015-09-29",7.17
"2202","2015-09-30",7.76
"2203","2015-10-01",7.41
"2204","2015-10-02",7.85
"2205","2015-10-05",8.32
"2206","2015-10-06",8.12
"2207","2015-10-07",8.4
"2208","2015-10-08",8.63
"2209","2015-10-09",8.52
"2210","2015-10-12",8.62
"2211","2015-10-13",8.59
"2212","2015-10-14",8.35
"2213","2015-10-15",8.94
"2214","2015-10-16",8.66
"2215","2015-10-19",8.57
"2216","2015-10-20",8.22
"2217","2015-10-21",8
"2218","2015-10-22",7.95
"2219","2015-10-23",7.95
"2220","2015-10-26",7.46
"2221","2015-10-27",7.48
"2222","2015-10-28",8.27
"2223","2015-10-29",8.45
"2224","2015-10-30",8.15
"2225","2015-11-02",8.49
"2226","2015-11-03",8.52
"2227","2015-11-04",8.49
"2228","2015-11-05",8.5
"2229","2015-11-06",8.52
"2230","2015-11-09",8.72
"2231","2015-11-10",8.61
"2232","2015-11-11",8.43
"2233","2015-11-12",8.06
"2234","2015-11-13",8.06
"2235","2015-11-16",8.23
"2236","2015-11-17",8.25
"2237","2015-11-18",8.23
"2238","2015-11-19",8.4
"2239","2015-11-20",8.79
"2240","2015-11-23",8.68
"2241","2015-11-24",8.53
"2242","2015-11-25",8.5
"2243","2015-11-27",8.48
"2244","2015-11-30",8.39
"2245","2015-12-01",8.22
"2246","2015-12-02",8.09
"2247","2015-12-03",7.91
"2248","2015-12-04",8.19
"2249","2015-12-07",8.17
"2250","2015-12-08",8.12
"2251","2015-12-09",8.08
"2252","2015-12-10",8.05
"2253","2015-12-11",7.58
"2254","2015-12-14",7.57
"2255","2015-12-15",7.56
"2256","2015-12-16",7.77
"2257","2015-12-17",7.61
"2258","2015-12-18",7.41
"2259","2015-12-21",7.41
"2260","2015-12-22",7.46
"2261","2015-12-23",7.52
"2262","2015-12-24",7.39
"2263","2015-12-28",7.15
"2264","2015-12-29",7.27
"2265","2015-12-30",7.16
"2266","2015-12-31",7.14
"2267","2016-01-04",7.12
"2268","2016-01-05",7.11
"2269","2016-01-06",7.05
"2270","2016-01-07",6.81
"2271","2016-01-08",6.85
"2272","2016-01-11",6.86
"2273","2016-01-12",6.9
"2274","2016-01-13",6.79
"2275","2016-01-14",6.83
"2276","2016-01-15",6.79
"2277","2016-01-19",6.78
"2278","2016-01-20",7.07
"2279","2016-01-21",6.87
"2280","2016-01-22",6.88
"2281","2016-01-25",6.75
"2282","2016-01-26",6.7
"2283","2016-01-27",6.54
"2284","2016-01-28",6.47
"2285","2016-01-29",6.53
"2286","2016-02-01",6.49
"2287","2016-02-02",6.36
"2288","2016-02-03",6.49
"2289","2016-02-04",6.5
"2290","2016-02-05",6.17
"2291","2016-02-08",6.2
"2292","2016-02-09",6.19
"2293","2016-02-10",6.26
"2294","2016-02-11",6.24
"2295","2016-02-12",6.28
"2296","2016-02-16",6.3
"2297","2016-02-17",6.51
"2298","2016-02-18",6.25
"2299","2016-02-19",6.27
"2300","2016-02-22",6.3
"2301","2016-02-23",6.25
"2302","2016-02-24",6.2
"2303","2016-02-25",6.2
"2304","2016-02-26",6.27
"2305","2016-02-29",6.23
"2306","2016-03-01",6.2
"2307","2016-03-02",6.33
"2308","2016-03-03",7.26
"2309","2016-03-04",7.36
"2310","2016-03-07",7.6
"2311","2016-03-08",7.17
"2312","2016-03-09",7.32
"2313","2016-03-10",7.05
"2314","2016-03-11",7.18
"2315","2016-03-14",7.01
"2316","2016-03-15",7.17
"2317","2016-03-16",7.09
"2318","2016-03-17",7.14
"2319","2016-03-18",7.52
"2320","2016-03-21",7.21
"2321","2016-03-22",7.4
"2322","2016-03-23",7.12
"2323","2016-03-24",7.08
"2324","2016-03-28",7.07
"2325","2016-03-29",7.42
"2326","2016-03-30",7.28
"2327","2016-03-31",7.39
"2328","2016-04-01",7.37
"2329","2016-04-04",7.36
"2330","2016-04-05",7.4
"2331","2016-04-06",7.48
"2332","2016-04-07",7.54
"2333","2016-04-08",7.7
"2334","2016-04-11",7.9
"2335","2016-04-12",7.84
"2336","2016-04-13",7.76
"2337","2016-04-14",7.68
"2338","2016-04-15",7.78
"2339","2016-04-18",7.97
"2340","2016-04-19",7.79
"2341","2016-04-20",7.74
"2342","2016-04-21",7.6
"2343","2016-04-22",7.78
"2344","2016-04-25",7.87
"2345","2016-04-26",7.85
"2346","2016-04-27",7.82
"2347","2016-04-28",7.68
"2348","2016-04-29",7.71
"2349","2016-05-02",7.63
"2350","2016-05-03",7.64
"2351","2016-05-04",7.63
"2352","2016-05-05",7.55
"2353","2016-05-06",7.32
"2354","2016-05-09",7.3
"2355","2016-05-10",7.28
"2356","2016-05-11",7.44
"2357","2016-05-12",5.65
"2358","2016-05-13",5.42
"2359","2016-05-16",5.12
"2360","2016-05-17",5.24
"2361","2016-05-18",5.5
"2362","2016-05-19",5.33
"2363","2016-05-20",5.34
"2364","2016-05-23",5.25
"2365","2016-05-24",5.12
"2366","2016-05-25",5.62
"2367","2016-05-26",5.45
"2368","2016-05-27",5.43
"2369","2016-05-31",5.43
"2370","2016-06-01",5.45
"2371","2016-06-02",5.62
"2372","2016-06-03",5.7
"2373","2016-06-06",5.91
"2374","2016-06-07",5.91
"2375","2016-06-08",5.84
"2376","2016-06-09",5.49
"2377","2016-06-10",5.36
"2378","2016-06-13",5.9
"2379","2016-06-14",5.59
"2380","2016-06-15",5.62
"2381","2016-06-16",5.57
"2382","2016-06-17",5.46
"2383","2016-06-20",5.6
"2384","2016-06-21",5.41
"2385","2016-06-22",5.26
"2386","2016-06-23",5.62
"2387","2016-06-24",5.54
"2388","2016-06-27",5.22
"2389","2016-06-28",5.26
"2390","2016-06-29",5.3
"2391","2016-06-30",5.51
"2392","2016-07-01",5.8
"2393","2016-07-05",5.61
"2394","2016-07-06",5.65
"2395","2016-07-07",5.76
"2396","2016-07-08",5.99
"2397","2016-07-11",6.31
"2398","2016-07-12",6.24
"2399","2016-07-13",6.22
"2400","2016-07-14",6.31
"2401","2016-07-15",6.54
"2402","2016-07-18",6.54
"2403","2016-07-19",6.46
"2404","2016-07-20",6.55
"2405","2016-07-21",6.47
"2406","2016-07-22",6.51
"2407","2016-07-25",6.43
"2408","2016-07-26",6.57
"2409","2016-07-27",6.63
"2410","2016-07-28",6.76
"2411","2016-07-29",6.84
"2412","2016-08-01",6.92
"2413","2016-08-02",6.87
"2414","2016-08-03",6.63
"2415","2016-08-04",8.24
"2416","2016-08-05",8.48
"2417","2016-08-08",8.35
"2418","2016-08-09",8.31
"2419","2016-08-10",8.34
"2420","2016-08-11",8.26
"2421","2016-08-12",8.89
"2422","2016-08-15",9.14
"2423","2016-08-16",9.21
"2424","2016-08-17",9.16
"2425","2016-08-18",9.01
"2426","2016-08-19",9.08
"2427","2016-08-22",9.2
"2428","2016-08-23",8.97
"2429","2016-08-24",8.77
"2430","2016-08-25",8.9
"2431","2016-08-26",8.9
"2432","2016-08-29",8.87
"2433","2016-08-30",8.94
"2434","2016-08-31",8.78
"2435","2016-09-01",8.71
"2436","2016-09-02",8.96
"2437","2016-09-06",8.89
"2438","2016-09-07",9.16
"2439","2016-09-08",9
"2440","2016-09-09",8.7
"2441","2016-09-12",9.09
"2442","2016-09-13",8.6
"2443","2016-09-14",8.66
"2444","2016-09-15",8.84
"2445","2016-09-16",9.31
"2446","2016-09-19",9.64
"2447","2016-09-20",9.45
"2448","2016-09-21",9.44
"2449","2016-09-22",9.5
"2450","2016-09-23",9.42
"2451","2016-09-26",9.12
"2452","2016-09-27",9.36
"2453","2016-09-28",9.28
"2454","2016-09-29",9.16
"2455","2016-09-30",9.4
"2456","2016-10-03",9.39
"2457","2016-10-04",9.25
"2458","2016-10-05",9.32
"2459","2016-10-06",9.36
"2460","2016-10-07",9.38
"2461","2016-10-10",10.25
"2462","2016-10-11",9.75
"2463","2016-10-12",9.65
"2464","2016-10-13",9.4
"2465","2016-10-14",9.2
"2466","2016-10-17",9.45
"2467","2016-10-18",9.45
"2468","2016-10-19",9.45
"2469","2016-10-20",9.45
"2470","2016-10-21",9.45
"2471","2016-10-24",9.25
"2472","2016-10-25",9.15
"2473","2016-10-26",8.9
"2474","2016-10-27",8.9
"2475","2016-10-28",8.7
"2476","2016-10-31",8.45
"2477","2016-11-01",8.4
"2478","2016-11-02",8.2
"2479","2016-11-03",8.4
"2480","2016-11-04",9
"2481","2016-11-07",9.1
"2482","2016-11-08",9.15
"2483","2016-11-09",9.5
"2484","2016-11-10",9.8
"2485","2016-11-11",10.6
"2486","2016-11-14",10.45
"2487","2016-11-15",10.5
"2488","2016-11-16",10.5
"2489","2016-11-17",10.55
"2490","2016-11-18",10.85
"2491","2016-11-21",10.75
"2492","2016-11-22",10.6
"2493","2016-11-23",10.95
"2494","2016-11-25",10.9
"2495","2016-11-28",10.65
"2496","2016-11-29",10.75
"2497","2016-11-30",10.85
"2498","2016-12-01",10.8
"2499","2016-12-02",10.5
"2500","2016-12-05",11.15
"2501","2016-12-06",11.05
"2502","2016-12-07",11.2
"2503","2016-12-08",11.05
"2504","2016-12-09",11.3
"2505","2016-12-12",11.15
"2506","2016-12-13",11.4
"2507","2016-12-14",11.3
"2508","2016-12-15",11.4
"2509","2016-12-16",11.4
"2510","2016-12-19",11.25
"2511","2016-12-20",11.3
"2512","2016-12-21",11.25
"2513","2016-12-22",11.45
"2514","2016-12-23",11.2
"2515","2016-12-27",11.4
"2516","2016-12-28",11.35
"2517","2016-12-29",11
"2518","2016-12-30",10.85
"2519","2017-01-03",10.7
"2520","2017-01-04",10.85
"2521","2017-01-05",10.85
"2522","2017-01-06",10.8
"2523","2017-01-09",10.8
"2524","2017-01-10",10.7
"2525","2017-01-11",10.65
"2526","2017-01-12",10.2
"2527","2017-01-13",10.4
"2528","2017-01-17",10
"2529","2017-01-18",9.95
"2530","2017-01-19",9.75
"2531","2017-01-20",9.7
"2532","2017-01-23",9.55
"2533","2017-01-24",9.7
"2534","2017-01-25",9.9
"2535","2017-01-26",9.75
"2536","2017-01-27",10
"2537","2017-01-30",9.7
"2538","2017-01-31",9.9
"2539","2017-02-01",10.2
"2540","2017-02-02",9.95
"2541","2017-02-03",10.15
"2542","2017-02-06",9.95
"2543","2017-02-07",9.95
"2544","2017-02-08",9.65
"2545","2017-02-09",9.85
"2546","2017-02-10",9.85
"2547","2017-02-13",9.9
"2548","2017-02-14",9.75
"2549","2017-02-15",9.95
"2550","2017-02-16",9.75
"2551","2017-02-17",10
"2552","2017-02-21",10
"2553","2017-02-22",9.95
"2554","2017-02-23",10.05
"2555","2017-02-24",10.15
"2556","2017-02-27",10.15
"2557","2017-02-28",9.95
"2558","2017-03-01",10.25
"2559","2017-03-02",10.18
"2560","2017-03-03",10.4
"2561","2017-03-06",10.2
"2562","2017-03-07",10
"2563","2017-03-08",9.75
"2564","2017-03-09",9.7
"2565","2017-03-10",9.7
"2566","2017-03-13",9.6
"2567","2017-03-14",9.65
"2568","2017-03-15",9.8
"2569","2017-03-16",9.85
"2570","2017-03-17",9.9
"2571","2017-03-20",9.7
"2572","2017-03-21",9.3
"2573","2017-03-22",9.6
"2574","2017-03-23",9.55
"2575","2017-03-24",9.65
"2576","2017-03-27",9.65
"2577","2017-03-28",9.7
"2578","2017-03-29",9.75
"2579","2017-03-30",9.9
"2580","2017-03-31",9.8
"2581","2017-04-03",9.8
"2582","2017-04-04",9.8
"2583","2017-04-05",9.5
"2584","2017-04-06",9.5
"2585","2017-04-07",9.8
"2586","2017-04-10",9.6
"2587","2017-04-11",9.65
"2588","2017-04-12",9.5
"2589","2017-04-13",9.3
"2590","2017-04-17",9.45
"2591","2017-04-18",9.45
"2592","2017-04-19",9.5
"2593","2017-04-20",9.55
"2594","2017-04-21",9.4
"2595","2017-04-24",9.6
"2596","2017-04-25",10
"2597","2017-04-26",10.6
"2598","2017-04-27",10.65
"2599","2017-04-28",10.4
"2600","2017-05-01",10.75
"2601","2017-05-02",10.45
"2602","2017-05-03",10.3
"2603","2017-05-04",10.15
"2604","2017-05-05",10.1
"2605","2017-05-08",10.1
"2606","2017-05-09",9.75
"2607","2017-05-10",9.65
"2608","2017-05-11",9.45
"2609","2017-05-12",9.5
"2610","2017-05-15",9.8
"2611","2017-05-16",9.75
"2612","2017-05-17",9.6
"2613","2017-05-18",9.9
"2614","2017-05-19",9.55
"2615","2017-05-22",9.5
"2616","2017-05-23",9.3
"2617","2017-05-24",9.25
"2618","2017-05-25",9.25
"2619","2017-05-26",9.35
"2620","2017-05-30",9.1
"2621","2017-05-31",9.15
"2622","2017-06-01",9.3
"2623","2017-06-02",9.4
"2624","2017-06-05",9.35
"2625","2017-06-06",9.1
"2626","2017-06-07",9.1
"2627","2017-06-08",9.15
"2628","2017-06-09",9.1
"2629","2017-06-12",9.55
"2630","2017-06-13",9.6
"2631","2017-06-14",9.55
"2632","2017-06-15",9.7
"2633","2017-06-16",9.6
"2634","2017-06-19",9.8
"2635","2017-06-20",9.8
"2636","2017-06-21",9.85
"2637","2017-06-22",10.8
"2638","2017-06-23",10.9
"2639","2017-06-26",10.65
"2640","2017-06-27",10.65
"2641","2017-06-28",10.85
"2642","2017-06-29",10.85
"2643","2017-06-30",10.8
"2644","2017-07-03",10.55
"2645","2017-07-05",10.15
"2646","2017-07-06",9.9
"2647","2017-07-07",10.2
"2648","2017-07-10",10.2
"2649","2017-07-11",10.3
"2650","2017-07-12",10.2
"2651","2017-07-13",10.5
"2652","2017-07-14",10.45
"2653","2017-07-17",10.55
"2654","2017-07-18",10.4
"2655","2017-07-19",10.35
"2656","2017-07-20",10.3
"2657","2017-07-21",10.05
"2658","2017-07-24",10.15
"2659","2017-07-25",10.2
"2660","2017-07-26",10.2
"2661","2017-07-27",10.2
"2662","2017-07-28",10.3
"2663","2017-07-31",10.25
"2664","2017-08-01",10.75
"2665","2017-08-02",10.55
"2666","2017-08-03",10.6
"2667","2017-08-04",10.4
"2668","2017-08-07",10.4
"2669","2017-08-08",10.65
"2670","2017-08-09",10.7
"2671","2017-08-10",10.85
"2672","2017-08-11",11.75
"2673","2017-08-14",11.9
"2674","2017-08-15",11.8
"2675","2017-08-16",11.9
"2676","2017-08-17",11.6
"2677","2017-08-18",11.75
"2678","2017-08-21",11.85
"2679","2017-08-22",11.9
"2680","2017-08-23",11.65
"2681","2017-08-24",11.85
"2682","2017-08-25",11.95
"2683","2017-08-28",11.95
"2684","2017-08-29",12.05
"2685","2017-08-30",11.95
"2686","2017-08-31",11.95
"2687","2017-09-01",12
"2688","2017-09-05",11.95
"2689","2017-09-06",12.05
"2690","2017-09-07",11.9
"2691","2017-09-08",11.9
"2692","2017-09-11",11.85
"2693","2017-09-12",11.8
"2694","2017-09-13",11.65
"2695","2017-09-14",11.4
"2696","2017-09-15",11.2
"2697","2017-09-18",11.3
"2698","2017-09-19",11.05
"2699","2017-09-20",10.95
"2700","2017-09-21",10.85
"2701","2017-09-22",10.9
"2702","2017-09-25",11.9
"2703","2017-09-26",11.95
"2704","2017-09-27",12.8
"2705","2017-09-28",12.55
"2706","2017-09-29",12.45
"2707","2017-10-02",13.25
"2708","2017-10-03",13.5
"2709","2017-10-04",13.4
"2710","2017-10-05",13.75
"2711","2017-10-06",13.7
"2712","2017-10-09",13.4
"2713","2017-10-10",13.3
"2714","2017-10-11",13.45
"2715","2017-10-12",13.45
"2716","2017-10-13",13.35
"2717","2017-10-16",13.55
"2718","2017-10-17",13.05
"2719","2017-10-18",12.75
"2720","2017-10-19",12.45
"2721","2017-10-20",12.95
"2722","2017-10-23",12.75
"2723","2017-10-24",12.8
"2724","2017-10-25",13
"2725","2017-10-26",13.15
"2726","2017-10-27",13.45
"2727","2017-10-30",13.15
"2728","2017-10-31",13.25
"2729","2017-11-01",13.1
"2730","2017-11-02",12.95
"2731","2017-11-03",12.6
"2732","2017-11-06",13.65
"2733","2017-11-07",13.8
"2734","2017-11-08",13.65
"2735","2017-11-09",15.45
"2736","2017-11-10",14.95
"2737","2017-11-13",15.25
"2738","2017-11-14",15.2
"2739","2017-11-15",15.35
"2740","2017-11-16",15.45
"2741","2017-11-17",16.299999
"2742","2017-11-20",16.35
"2743","2017-11-21",16.700001
"2744","2017-11-22",16.549999
"2745","2017-11-24",16.25
"2746","2017-11-27",16.65
"2747","2017-11-28",16.700001
"2748","2017-11-29",17.4
"2749","2017-11-30",17.35
"2750","2017-12-01",16.950001
"2751","2017-12-04",16.65
"2752","2017-12-05",16.65
"2753","2017-12-06",16.700001
"2754","2017-12-07",16.85
"2755","2017-12-08",16.15
"2756","2017-12-11",16
"2757","2017-12-12",16
"2758","2017-12-13",16
"2759","2017-12-14",15.95
"2760","2017-12-15",16.049999
"2761","2017-12-18",16.15
"2762","2017-12-19",16
"2763","2017-12-20",16.15
"2764","2017-12-21",15.95
"2765","2017-12-22",15.75
"2766","2017-12-26",16.1
"2767","2017-12-27",16.15
"2768","2017-12-28",15.9
"2769","2017-12-29",15.5
"2770","2018-01-02",15.9
"2771","2018-01-03",15.6
"2772","2018-01-04",15.65
"2773","2018-01-05",15.8
"2774","2018-01-08",16.15
"2775","2018-01-09",16.5
"2776","2018-01-10",16.049999
"2777","2018-01-11",16.15
"2778","2018-01-12",16.200001
"2779","2018-01-16",15.5
"2780","2018-01-17",15.7
"2781","2018-01-18",15.9
"2782","2018-01-19",16.200001
"2783","2018-01-22",15.95
"2784","2018-01-23",15.9
"2785","2018-01-24",15.7
"2786","2018-01-25",15.8
"2787","2018-01-26",16.450001
"2788","2018-01-29",16.15
"2789","2018-01-30",16.1
"2790","2018-01-31",15.7
"2791","2018-02-01",15.45
"2792","2018-02-02",15.3
"2793","2018-02-05",15.3
"2794","2018-02-06",15.55
"2795","2018-02-07",15.5
"2796","2018-02-08",14.95
"2797","2018-02-09",15.35
"2798","2018-02-12",15.3
"2799","2018-02-13",15.2
"2800","2018-02-14",15.2
"2801","2018-02-15",15.1
"2802","2018-02-16",15.15
"2803","2018-02-20",15.1
"2804","2018-02-21",15.4
"2805","2018-02-22",15.35
"2806","2018-02-23",15.55
"2807","2018-02-26",16
"2808","2018-02-27",15.95
"2809","2018-02-28",15.7
"2810","2018-03-01",14.5
"2811","2018-03-02",14.35
"2812","2018-03-05",14.65
"2813","2018-03-06",15.05
"2814","2018-03-07",15.3
"2815","2018-03-08",15.4
"2816","2018-03-09",15.95
"2817","2018-03-12",15.9
"2818","2018-03-13",15.9
"2819","2018-03-14",15.95
"2820","2018-03-15",16.15
"2821","2018-03-16",16.299999
"2822","2018-03-19",16.200001
"2823","2018-03-20",16.25
"2824","2018-03-21",16.35
"2825","2018-03-22",16.049999
"2826","2018-03-23",15.55
"2827","2018-03-26",15.1
"2828","2018-03-27",14.75
"2829","2018-03-28",14.75
"2830","2018-03-29",14.8
"2831","2018-04-02",14.5
"2832","2018-04-03",14.75
"2833","2018-04-04",14.85
"2834","2018-04-05",14.7
"2835","2018-04-06",14.1
"2836","2018-04-09",14.2
"2837","2018-04-10",14.4
"2838","2018-04-11",14.25
"2839","2018-04-12",14
"2840","2018-04-13",13.95
"2841","2018-04-16",14.25
"2842","2018-04-17",15.75
"2843","2018-04-18",15.6
"2844","2018-04-19",15.5
"2845","2018-04-20",16.75
"2846","2018-04-23",16.65
"2847","2018-04-24",16.15
"2848","2018-04-25",16.450001
"2849","2018-04-26",16.4
"2850","2018-04-27",16.450001
"2851","2018-04-30",16.25
"2852","2018-05-01",16.4
"2853","2018-05-02",16.75
"2854","2018-05-03",21.15
"2855","2018-05-04",22.4
"2856","2018-05-07",22.65
"2857","2018-05-08",22.299999
"2858","2018-05-09",22.35
"2859","2018-05-10",24.299999
"2860","2018-05-11",23.85
"2861","2018-05-14",23.65
"2862","2018-05-15",24.049999
"2863","2018-05-16",25.65
"2864","2018-05-17",26.15
"2865","2018-05-18",26.35
"2866","2018-05-21",26.6
"2867","2018-05-22",26.549999
