"","date","PACB"
"1935","2018-07-05",3.69
"1936","2018-07-06",3.67
"1937","2018-07-09",3.75
"1938","2018-07-10",3.67
"1939","2018-07-11",3.74
"1940","2018-07-12",3.72
"1941","2018-07-13",3.7
"1942","2018-07-16",3.68
"1943","2018-07-17",3.58
"1944","2018-07-18",3.59
"1945","2018-07-19",3.74
"1946","2018-07-20",3.75
"1947","2018-07-23",3.79
"1948","2018-07-24",3.74
"1949","2018-07-25",4.09
"1950","2018-07-26",4.07
"1951","2018-07-27",3.66
"1952","2018-07-30",3.53
"1953","2018-07-31",3.8
"1954","2018-08-01",3.79
"1955","2018-08-02",3.88
"1956","2018-08-03",3.81
"1957","2018-08-06",3.83
"1958","2018-08-07",3.97
"1959","2018-08-08",4.05
"1960","2018-08-09",4.23
"1961","2018-08-10",4.4
"1962","2018-08-13",4.34
"1963","2018-08-14",4.53
"1964","2018-08-15",4.28
"1965","2018-08-16",4.36
"1966","2018-08-17",4.19
"1967","2018-08-20",4.11
"1968","2018-08-21",4.23
"1969","2018-08-22",4.36
"1970","2018-08-23",4.33
"1971","2018-08-24",4.29
"1972","2018-08-27",4.36
"1973","2018-08-28",4.4
"1974","2018-08-29",4.4
"1975","2018-08-30",4.64
"1976","2018-08-31",4.99
"1977","2018-09-04",4.99
"1978","2018-09-05",4.91
"1979","2018-09-06",4.84
"1980","2018-09-07",4.61
"1981","2018-09-10",4.7
"1982","2018-09-11",4.57
"1983","2018-09-12",4.86
"1984","2018-09-13",5.12
"1985","2018-09-14",5.19
"1986","2018-09-17",5.14
"1987","2018-09-18",5.06
"1988","2018-09-19",4.91
"1989","2018-09-20",4.85
"1990","2018-09-21",4.81
"1991","2018-09-24",4.86
"1992","2018-09-25",4.95
"1993","2018-09-26",5.15
"1994","2018-09-27",5.55
"1995","2018-09-28",5.41
"1996","2018-10-01",5.14
"1997","2018-10-02",4.8
"1998","2018-10-03",4.78
"1999","2018-10-04",4.39
"2000","2018-10-05",4.38
"2001","2018-10-08",4.39
"2002","2018-10-09",4.25
"2003","2018-10-10",4.03
"2004","2018-10-11",4.06
"2005","2018-10-12",4.15
"2006","2018-10-15",4.18
"2007","2018-10-16",4.47
"2008","2018-10-17",4.56
"2009","2018-10-18",4.51
"2010","2018-10-19",4.38
"2011","2018-10-22",4.29
"2012","2018-10-23",4.33
"2013","2018-10-24",3.99
"2014","2018-10-25",4
"2015","2018-10-26",4.09
"2016","2018-10-29",4.08
"2017","2018-10-30",4.29
"2018","2018-10-31",4.45
"2019","2018-11-01",4.51
"2020","2018-11-02",7.56
"2021","2018-11-05",7.75
"2022","2018-11-06",7.62
"2023","2018-11-07",7.72
"2024","2018-11-08",7.8
"2025","2018-11-09",7.74
"2026","2018-11-12",7.65
"2027","2018-11-13",7.65
"2028","2018-11-14",7.62
"2029","2018-11-15",7.61
"2030","2018-11-16",7.54
"2031","2018-11-19",7.51
"2032","2018-11-20",7.46
"2033","2018-11-21",7.47
"2034","2018-11-23",7.51
"2035","2018-11-26",7.55
"2036","2018-11-27",7.57
"2037","2018-11-28",7.61
"2038","2018-11-29",7.6
"2039","2018-11-30",7.82
"2040","2018-12-03",7.7
"2041","2018-12-04",7.68
"2042","2018-12-06",7.7
"2043","2018-12-07",7.53
"2044","2018-12-10",7.52
"2045","2018-12-11",7.5
"2046","2018-12-12",7.53
"2047","2018-12-13",7.51
"2048","2018-12-14",7.47
"2049","2018-12-17",7.47
"2050","2018-12-18",7.45
"2051","2018-12-19",7.49
"2052","2018-12-20",7.41
"2053","2018-12-21",7.39
"2054","2018-12-24",7.36
"2055","2018-12-26",7.44
"2056","2018-12-27",7.43
"2057","2018-12-28",7.33
"2058","2018-12-31",7.4
"2059","2019-01-02",7.4
"2060","2019-01-03",7.29
"2061","2019-01-04",7.29
"2062","2019-01-07",7.27
"2063","2019-01-08",7.37
"2064","2019-01-09",7.31
"2065","2019-01-10",7.22
"2066","2019-01-11",7.22
"2067","2019-01-14",7.21
"2068","2019-01-15",7.12
"2069","2019-01-16",7.24
"2070","2019-01-17",7.28
"2071","2019-01-18",7.34
"2072","2019-01-22",7.31
"2073","2019-01-23",7.28
"2074","2019-01-24",7.23
"2075","2019-01-25",7.17
"2076","2019-01-28",7.05
"2077","2019-01-29",6.95
"2078","2019-01-30",6.8
"2079","2019-01-31",6.92
"2080","2019-02-01",6.84
"2081","2019-02-04",7.02
"2082","2019-02-05",6.99
"2083","2019-02-06",7.15
"2084","2019-02-07",7.08
"2085","2019-02-08",7.19
"2086","2019-02-11",7.17
"2087","2019-02-12",7.08
"2088","2019-02-13",7.07
"2089","2019-02-14",7.08
"2090","2019-02-15",7.13
"2091","2019-02-19",7.18
"2092","2019-02-20",7.27
"2093","2019-02-21",7.27
"2094","2019-02-22",7.37
"2095","2019-02-25",7.35
"2096","2019-02-26",7.36
"2097","2019-02-27",7.29
"2098","2019-02-28",7.31
"2099","2019-03-01",7.35
"2100","2019-03-04",7.36
"2101","2019-03-05",7.38
"2102","2019-03-06",7.3
"2103","2019-03-07",7.31
"2104","2019-03-08",7.29
"2105","2019-03-11",7.34
"2106","2019-03-12",7.35
"2107","2019-03-13",7.3
"2108","2019-03-14",7.3
"2109","2019-03-15",7.36
"2110","2019-03-18",7.35
"2111","2019-03-19",7.36
"2112","2019-03-20",7.36
"2113","2019-03-21",7.35
"2114","2019-03-22",7.3
"2115","2019-03-25",7.3
"2116","2019-03-26",7.27
"2117","2019-03-27",7.25
"2118","2019-03-28",7.3
"2119","2019-03-29",7.23
"2120","2019-04-01",7.31
"2121","2019-04-02",7.28
"2122","2019-04-03",7.34
"2123","2019-04-04",7.35
"2124","2019-04-05",7.26
"2125","2019-04-08",7.32
"2126","2019-04-09",7.34
"2127","2019-04-10",7.4
"2128","2019-04-11",7.31
"2129","2019-04-12",7.37
"2130","2019-04-15",7.33
"2131","2019-04-16",7.32
"2132","2019-04-17",7.26
"2133","2019-04-18",7.39
"2134","2019-04-22",7.31
"2135","2019-04-23",7.37
"2136","2019-04-24",7.3
"2137","2019-04-25",7.36
"2138","2019-04-26",7.35
"2139","2019-04-29",7.41
"2140","2019-04-30",7.39
"2141","2019-05-01",7.39
"2142","2019-05-02",7.41
"2143","2019-05-03",7.41
"2144","2019-05-06",7.39
"2145","2019-05-07",7.35
"2146","2019-05-08",7.31
"2147","2019-05-09",7.32
"2148","2019-05-10",7.41
"2149","2019-05-13",7.37
"2150","2019-05-14",7.39
"2151","2019-05-15",7.39
"2152","2019-05-16",7.34
"2153","2019-05-17",7.23
"2154","2019-05-20",7.09
"2155","2019-05-21",6.98
"2156","2019-05-22",6.96
"2157","2019-05-23",6.91
"2158","2019-05-24",6.8
"2159","2019-05-28",6.85
"2160","2019-05-29",6.87
"2161","2019-05-30",6.83
"2162","2019-05-31",6.7
"2163","2019-06-03",6.89
"2164","2019-06-04",6.91
"2165","2019-06-05",6.97
"2166","2019-06-06",6.91
"2167","2019-06-07",6.89
"2168","2019-06-10",6.82
"2169","2019-06-11",6.73
"2170","2019-06-12",6.74
"2171","2019-06-13",6.66
"2172","2019-06-14",6.65
"2173","2019-06-17",6.68
"2174","2019-06-18",6.4
"2175","2019-06-19",6.27
"2176","2019-06-20",6.21
"2177","2019-06-21",6.23
"2178","2019-06-24",6.06
"2179","2019-06-25",6
"2180","2019-06-26",5.92
"2181","2019-06-27",6.01
"2182","2019-06-28",6.05
"2183","2019-07-01",6.09
"2184","2019-07-02",6.08
"2185","2019-07-03",6.16
"2186","2019-07-05",6.11
"2187","2019-07-08",6.05
"2188","2019-07-09",6
"2189","2019-07-10",5.98
"2190","2019-07-11",5.93
"2191","2019-07-12",5.94
"2192","2019-07-15",5.96
"2193","2019-07-16",5.9
"2194","2019-07-17",5.87
"2195","2019-07-18",5.88
"2196","2019-07-19",5.33
"2197","2019-07-22",5.3
"2198","2019-07-23",5.26
"2199","2019-07-24",5.3
"2200","2019-07-25",5.25
"2201","2019-07-26",5.24
"2202","2019-07-29",5.23
"2203","2019-07-30",5.35
"2204","2019-07-31",5.4
"2205","2019-08-01",5.38
"2206","2019-08-02",5.43
"2207","2019-08-05",5.38
"2208","2019-08-06",5.49
"2209","2019-08-07",5.57
"2210","2019-08-08",5.77
"2211","2019-08-09",5.68
"2212","2019-08-12",5.8
"2213","2019-08-13",5.49
"2214","2019-08-14",5.59
"2215","2019-08-15",5.6
"2216","2019-08-16",5.76
"2217","2019-08-19",5.84
"2218","2019-08-20",5.74
"2219","2019-08-21",5.79
"2220","2019-08-22",5.71
"2221","2019-08-23",5.61
"2222","2019-08-26",5.6
"2223","2019-08-27",5.57
"2224","2019-08-28",5.57
"2225","2019-08-29",5.57
"2226","2019-08-30",5.55
"2227","2019-09-03",5.63
"2228","2019-09-04",5.58
"2229","2019-09-05",5.6
"2230","2019-09-06",5.57
"2231","2019-09-09",5.55
"2232","2019-09-10",5.49
"2233","2019-09-11",5.51
"2234","2019-09-12",5.51
"2235","2019-09-13",5.56
"2236","2019-09-16",5.52
"2237","2019-09-17",5.49
"2238","2019-09-18",5.47
"2239","2019-09-19",5.65
"2240","2019-09-20",5.63
"2241","2019-09-23",5.62
"2242","2019-09-24",5
"2243","2019-09-25",5.11
"2244","2019-09-26",4.99
"2245","2019-09-27",5.22
"2246","2019-09-30",5.16
"2247","2019-10-01",5.15
"2248","2019-10-02",5.1
"2249","2019-10-03",5.11
"2250","2019-10-04",4.98
"2251","2019-10-07",5.11
"2252","2019-10-08",5.08
"2253","2019-10-09",5.09
"2254","2019-10-10",5.08
"2255","2019-10-11",5.14
"2256","2019-10-14",5.13
"2257","2019-10-15",5.39
"2258","2019-10-16",5.42
"2259","2019-10-17",5.45
"2260","2019-10-18",5.46
"2261","2019-10-21",5.31
"2262","2019-10-22",5.28
"2263","2019-10-23",5.27
"2264","2019-10-24",4.77
"2265","2019-10-25",4.71
"2266","2019-10-28",4.72
"2267","2019-10-29",4.68
"2268","2019-10-30",4.76
"2269","2019-10-31",4.84
"2270","2019-11-01",4.9
"2271","2019-11-04",4.98
"2272","2019-11-05",4.86
"2273","2019-11-06",4.83
"2274","2019-11-07",4.87
"2275","2019-11-08",4.69
"2276","2019-11-11",4.66
"2277","2019-11-12",4.6
"2278","2019-11-13",4.82
"2279","2019-11-14",4.72
"2280","2019-11-15",4.67
"2281","2019-11-18",4.64
"2282","2019-11-19",4.68
"2283","2019-11-20",5.21
"2284","2019-11-21",5.11
"2285","2019-11-22",5.17
"2286","2019-11-25",5.11
"2287","2019-11-26",5.12
"2288","2019-11-27",5.11
"2289","2019-11-29",5.14
"2290","2019-12-02",5.17
"2291","2019-12-03",5.12
"2292","2019-12-04",5.14
"2293","2019-12-05",5.07
"2294","2019-12-06",5
"2295","2019-12-09",5.04
"2296","2019-12-10",5.08
"2297","2019-12-11",5.34
"2298","2019-12-12",5.43
"2299","2019-12-13",5.52
"2300","2019-12-16",5.57
"2301","2019-12-17",5.35
"2302","2019-12-18",5.38
"2303","2019-12-19",5.55
"2304","2019-12-20",5.29
"2305","2019-12-23",5.25
"2306","2019-12-24",5.26
"2307","2019-12-26",5.25
"2308","2019-12-27",5.24
"2309","2019-12-30",5.18
"2310","2019-12-31",5.14
"2311","2020-01-02",5.16
"2312","2020-01-03",5.26
"2313","2020-01-06",5.19
"2314","2020-01-07",4.92
"2315","2020-01-08",4.71
"2316","2020-01-09",4.64
"2317","2020-01-10",4.73
"2318","2020-01-13",4.87
"2319","2020-01-14",4.81
"2320","2020-01-15",4.93
"2321","2020-01-16",5.04
"2322","2020-01-17",4.98
"2323","2020-01-21",4.98
"2324","2020-01-22",4.97
"2325","2020-01-23",4.95
"2326","2020-01-24",4.95
"2327","2020-01-27",4.89
"2328","2020-01-28",4.78
"2329","2020-01-29",4.73
"2330","2020-01-30",4.69
"2331","2020-01-31",4.67
"2332","2020-02-03",4.8
"2333","2020-02-04",4.74
"2334","2020-02-05",4.72
"2335","2020-02-06",4.82
"2336","2020-02-07",4.53
"2337","2020-02-10",4.2
"2338","2020-02-11",4.14
"2339","2020-02-12",4.25
"2340","2020-02-13",4.51
"2341","2020-02-14",4.57
"2342","2020-02-18",4.51
"2343","2020-02-19",4.49
"2344","2020-02-20",4.48
"2345","2020-02-21",4.19
"2346","2020-02-24",3.87
"2347","2020-02-25",3.73
"2348","2020-02-26",3.38
"2349","2020-02-27",3.52
"2350","2020-02-28",3.4
"2351","2020-03-02",3.44
"2352","2020-03-03",3.48
"2353","2020-03-04",3.86
"2354","2020-03-05",3.71
"2355","2020-03-06",3.95
"2356","2020-03-09",3.56
"2357","2020-03-10",3.71
"2358","2020-03-11",3.44
"2359","2020-03-12",3
"2360","2020-03-13",3.05
"2361","2020-03-16",2.45
"2362","2020-03-17",2.73
"2363","2020-03-18",2.36
"2364","2020-03-19",2.71
"2365","2020-03-20",2.68
"2366","2020-03-23",2.82
"2367","2020-03-24",3.06
"2368","2020-03-25",3.13
"2369","2020-03-26",3.57
"2370","2020-03-27",3.28
"2371","2020-03-30",3.12
"2372","2020-03-31",3.06
"2373","2020-04-01",2.91
"2374","2020-04-02",2.89
"2375","2020-04-03",2.65
"2376","2020-04-06",2.98
"2377","2020-04-07",2.85
"2378","2020-04-08",3
"2379","2020-04-09",2.9
"2380","2020-04-13",2.76
"2381","2020-04-14",2.87
"2382","2020-04-15",2.8
"2383","2020-04-16",2.92
"2384","2020-04-17",3.15
"2385","2020-04-20",3.19
"2386","2020-04-21",3.28
"2387","2020-04-22",3.22
"2388","2020-04-23",3.18
"2389","2020-04-24",3.22
"2390","2020-04-27",3.35
"2391","2020-04-28",3.28
"2392","2020-04-29",3.54
"2393","2020-04-30",3.31
"2394","2020-05-01",3.26
"2395","2020-05-04",3.35
"2396","2020-05-05",3.18
"2397","2020-05-06",3.34
"2398","2020-05-07",3.48
"2399","2020-05-08",3.39
"2400","2020-05-11",3.55
"2401","2020-05-12",3.52
"2402","2020-05-13",3.51
"2403","2020-05-14",3.49
"2404","2020-05-15",3.48
"2405","2020-05-18",3.59
"2406","2020-05-19",3.59
"2407","2020-05-20",3.63
"2408","2020-05-21",3.72
"2409","2020-05-22",3.52
"2410","2020-05-26",3.61
"2411","2020-05-27",3.7
"2412","2020-05-28",3.55
"2413","2020-05-29",3.52
"2414","2020-06-01",3.55
"2415","2020-06-02",3.68
"2416","2020-06-03",3.75
"2417","2020-06-04",3.76
"2418","2020-06-05",4.03
"2419","2020-06-08",3.9
"2420","2020-06-09",4.02
"2421","2020-06-10",3.69
"2422","2020-06-11",3.34
"2423","2020-06-12",3.57
"2424","2020-06-15",3.7
"2425","2020-06-16",3.7
"2426","2020-06-17",3.73
"2427","2020-06-18",3.69
"2428","2020-06-19",3.51
"2429","2020-06-22",3.56
"2430","2020-06-23",3.7
"2431","2020-06-24",3.54
"2432","2020-06-25",3.55
"2433","2020-06-26",3.38
"2434","2020-06-29",3.45
"2435","2020-06-30",3.45
"2436","2020-07-01",3.61
"2437","2020-07-02",3.74
"2438","2020-07-06",3.93
"2439","2020-07-07",3.79
"2440","2020-07-08",3.82
"2441","2020-07-09",3.84
"2442","2020-07-10",3.72
"2443","2020-07-13",3.79
"2444","2020-07-14",3.9
"2445","2020-07-15",4.17
"2446","2020-07-16",4.13
"2447","2020-07-17",4.2
"2448","2020-07-20",4.22
"2449","2020-07-21",4.09
"2450","2020-07-22",3.95
"2451","2020-07-23",3.92
"2452","2020-07-24",3.64
"2453","2020-07-27",3.78
"2454","2020-07-28",3.77
"2455","2020-07-29",3.85
"2456","2020-07-30",3.77
"2457","2020-07-31",3.73
"2458","2020-08-03",3.91
"2459","2020-08-04",3.89
"2460","2020-08-05",3.92
"2461","2020-08-06",4.08
"2462","2020-08-07",4.73
"2463","2020-08-10",4.71
"2464","2020-08-11",4.47
"2465","2020-08-12",5.52
"2466","2020-08-13",5.61
"2467","2020-08-14",5.75
"2468","2020-08-17",6.13
"2469","2020-08-18",6.24
"2470","2020-08-19",6.49
"2471","2020-08-20",6.47
"2472","2020-08-21",6.55
"2473","2020-08-24",6.66
"2474","2020-08-25",6.45
"2475","2020-08-26",6.56
"2476","2020-08-27",6.32
"2477","2020-08-28",6.41
"2478","2020-08-31",6.6
"2479","2020-09-01",7.1
"2480","2020-09-02",6.9
"2481","2020-09-03",6.35
"2482","2020-09-04",6.47
"2483","2020-09-08",6.51
"2484","2020-09-09",6.78
"2485","2020-09-10",6.97
"2486","2020-09-11",7.08
"2487","2020-09-14",7.27
"2488","2020-09-15",7.32
"2489","2020-09-16",7.87
"2490","2020-09-17",7.81
"2491","2020-09-18",8.13
"2492","2020-09-21",8.34
"2493","2020-09-22",8.79
"2494","2020-09-23",8.5
"2495","2020-09-24",8.91
"2496","2020-09-25",9.25
"2497","2020-09-28",9.6
"2498","2020-09-29",9.8
"2499","2020-09-30",9.87
"2500","2020-10-01",10.5
"2501","2020-10-02",11.71
"2502","2020-10-05",12.74
"2503","2020-10-06",12.17
"2504","2020-10-07",12.23
"2505","2020-10-08",12.73
"2506","2020-10-09",13.5
"2507","2020-10-12",13.12
"2508","2020-10-13",13.95
"2509","2020-10-14",13.96
"2510","2020-10-15",14.34
"2511","2020-10-16",14.37
"2512","2020-10-19",14.95
"2513","2020-10-20",13.58
"2514","2020-10-21",13.09
"2515","2020-10-22",13.78
"2516","2020-10-23",13.9
"2517","2020-10-26",13.95
"2518","2020-10-27",14.64
"2519","2020-10-28",13.97
"2520","2020-10-29",13.36
"2521","2020-10-30",13.11
"2522","2020-11-02",13.25
"2523","2020-11-03",12.71
"2524","2020-11-04",12.4
"2525","2020-11-05",13.75
"2526","2020-11-06",14.4
"2527","2020-11-09",14.85
"2528","2020-11-10",14.66
"2529","2020-11-11",16.469999
"2530","2020-11-12",16.73
"2531","2020-11-13",16.74
"2532","2020-11-16",15.6
"2533","2020-11-17",15.24
"2534","2020-11-18",15.34
"2535","2020-11-19",15.35
"2536","2020-11-20",15.08
"2537","2020-11-23",14.93
"2538","2020-11-24",14.41
"2539","2020-11-25",14.54
"2540","2020-11-27",15.43
