"","date","CAE"
"1934","2014-09-08",12.41
"1935","2014-09-09",12.25
"1936","2014-09-10",12.35
"1937","2014-09-11",12.26
"1938","2014-09-12",12.34
"1939","2014-09-15",12.35
"1940","2014-09-16",12.33
"1941","2014-09-17",12.23
"1942","2014-09-18",12.48
"1943","2014-09-19",12.49
"1944","2014-09-22",12.22
"1945","2014-09-23",12.12
"1946","2014-09-24",12.21
"1947","2014-09-25",11.98
"1948","2014-09-26",12.08
"1949","2014-09-29",12
"1950","2014-09-30",12.13
"1951","2014-10-01",12.17
"1952","2014-10-02",12.24
"1953","2014-10-03",12.25
"1954","2014-10-06",12.39
"1955","2014-10-07",12.44
"1956","2014-10-08",12.7
"1957","2014-10-09",12.53
"1958","2014-10-10",12.53
"1959","2014-10-13",12.41
"1960","2014-10-14",12.5
"1961","2014-10-15",12.38
"1962","2014-10-16",12.51
"1963","2014-10-17",12.48
"1964","2014-10-20",12.66
"1965","2014-10-21",12.95
"1966","2014-10-22",12.86
"1967","2014-10-23",13.07
"1968","2014-10-24",13.25
"1969","2014-10-27",13.28
"1970","2014-10-28",13.46
"1971","2014-10-29",13.1
"1972","2014-10-30",13.12
"1973","2014-10-31",12.92
"1974","2014-11-03",12.88
"1975","2014-11-04",12.91
"1976","2014-11-05",13.05
"1977","2014-11-06",13.1
"1978","2014-11-07",13.02
"1979","2014-11-10",12.94
"1980","2014-11-11",12.77
"1981","2014-11-12",12.82
"1982","2014-11-13",12.67
"1983","2014-11-14",12.96
"1984","2014-11-17",13.06
"1985","2014-11-18",12.98
"1986","2014-11-19",12.88
"1987","2014-11-20",12.8
"1988","2014-11-21",12.83
"1989","2014-11-24",12.97
"1990","2014-11-25",13.39
"1991","2014-11-26",13.38
"1992","2014-11-28",13.39
"1993","2014-12-01",13.28
"1994","2014-12-02",13.27
"1995","2014-12-03",13.35
"1996","2014-12-04",13.1
"1997","2014-12-05",13.07
"1998","2014-12-08",12.81
"1999","2014-12-09",12.92
"2000","2014-12-10",12.72
"2001","2014-12-11",12.83
"2002","2014-12-12",12.7
"2003","2014-12-15",12.69
"2004","2014-12-16",12.84
"2005","2014-12-17",12.81
"2006","2014-12-18",13.06
"2007","2014-12-19",12.91
"2008","2014-12-22",12.91
"2009","2014-12-23",13.02
"2010","2014-12-24",13.12
"2011","2014-12-26",13.18
"2012","2014-12-29",13.17
"2013","2014-12-30",13.09
"2014","2014-12-31",13.01
"2015","2015-01-02",12.87
"2016","2015-01-05",12.79
"2017","2015-01-06",12.72
"2018","2015-01-07",12.67
"2019","2015-01-08",12.81
"2020","2015-01-09",12.71
"2021","2015-01-12",12.4
"2022","2015-01-13",12.54
"2023","2015-01-14",12.35
"2024","2015-01-15",12.35
"2025","2015-01-16",12.25
"2026","2015-01-20",12.15
"2027","2015-01-21",12.04
"2028","2015-01-22",12.39
"2029","2015-01-23",12.64
"2030","2015-01-26",12.9
"2031","2015-01-27",12.84
"2032","2015-01-28",12.59
"2033","2015-01-29",12.44
"2034","2015-01-30",12.34
"2035","2015-02-02",12.55
"2036","2015-02-03",12.84
"2037","2015-02-04",12.67
"2038","2015-02-05",13.07
"2039","2015-02-06",12.48
"2040","2015-02-09",12.19
"2041","2015-02-10",12.08
"2042","2015-02-11",11.97
"2043","2015-02-12",12.1
"2044","2015-02-13",12.21
"2045","2015-02-17",12.65
"2046","2015-02-18",12.56
"2047","2015-02-19",12.41
"2048","2015-02-20",12.36
"2049","2015-02-23",12.26
"2050","2015-02-24",12.27
"2051","2015-02-25",12.15
"2052","2015-02-26",12.09
"2053","2015-02-27",12.08
"2054","2015-03-02",11.96
"2055","2015-03-03",11.91
"2056","2015-03-04",11.91
"2057","2015-03-05",11.8
"2058","2015-03-06",11.56
"2059","2015-03-09",11.61
"2060","2015-03-10",11.53
"2061","2015-03-11",11.25
"2062","2015-03-12",11.7
"2063","2015-03-13",11.59
"2064","2015-03-16",11.76
"2065","2015-03-17",11.66
"2066","2015-03-18",12.04
"2067","2015-03-19",11.86
"2068","2015-03-20",12.04
"2069","2015-03-23",12.09
"2070","2015-03-24",12
"2071","2015-03-25",11.96
"2072","2015-03-26",11.92
"2073","2015-03-27",11.85
"2074","2015-03-30",11.52
"2075","2015-03-31",11.66
"2076","2015-04-01",11.87
"2077","2015-04-02",11.78
"2078","2015-04-06",11.78
"2079","2015-04-07",11.91
"2080","2015-04-08",11.79
"2081","2015-04-09",11.77
"2082","2015-04-10",11.72
"2083","2015-04-13",11.7
"2084","2015-04-14",11.83
"2085","2015-04-15",12.09
"2086","2015-04-16",12.11
"2087","2015-04-17",11.94
"2088","2015-04-20",12.05
"2089","2015-04-21",12.06
"2090","2015-04-22",12.09
"2091","2015-04-23",12.39
"2092","2015-04-24",12.4
"2093","2015-04-27",12.65
"2094","2015-04-28",12.76
"2095","2015-04-29",12.6
"2096","2015-04-30",12.41
"2097","2015-05-01",12.21
"2098","2015-05-04",12.36
"2099","2015-05-05",12.28
"2100","2015-05-06",12.23
"2101","2015-05-07",12.21
"2102","2015-05-08",12.51
"2103","2015-05-11",12.42
"2104","2015-05-12",12.53
"2105","2015-05-13",12.55
"2106","2015-05-14",12.7
"2107","2015-05-15",12.72
"2108","2015-05-18",12.58
"2109","2015-05-19",12.53
"2110","2015-05-20",12.55
"2111","2015-05-21",12.57
"2112","2015-05-22",12.39
"2113","2015-05-26",12.2
"2114","2015-05-27",12.08
"2115","2015-05-28",12.06
"2116","2015-05-29",12.01
"2117","2015-06-01",11.89
"2118","2015-06-02",12.06
"2119","2015-06-03",11.97
"2120","2015-06-04",11.89
"2121","2015-06-05",12.18
"2122","2015-06-08",12.1
"2123","2015-06-09",12.19
"2124","2015-06-10",12.36
"2125","2015-06-11",12.2
"2126","2015-06-12",12.19
"2127","2015-06-15",12.16
"2128","2015-06-16",12.16
"2129","2015-06-17",12.21
"2130","2015-06-18",12.34
"2131","2015-06-19",12.38
"2132","2015-06-22",12.44
"2133","2015-06-23",12.48
"2134","2015-06-24",12.45
"2135","2015-06-25",12.46
"2136","2015-06-26",12.39
"2137","2015-06-29",11.86
"2138","2015-06-30",11.93
"2139","2015-07-01",11.99
"2140","2015-07-02",11.96
"2141","2015-07-06",11.71
"2142","2015-07-07",11.79
"2143","2015-07-08",11.41
"2144","2015-07-09",11.17
"2145","2015-07-10",11.46
"2146","2015-07-13",11.47
"2147","2015-07-14",11.41
"2148","2015-07-15",11.29
"2149","2015-07-16",11.33
"2150","2015-07-17",11.36
"2151","2015-07-20",11.36
"2152","2015-07-21",11.31
"2153","2015-07-22",11.2
"2154","2015-07-23",11.08
"2155","2015-07-24",11.02
"2156","2015-07-27",11.07
"2157","2015-07-28",11.25
"2158","2015-07-29",11.42
"2159","2015-07-30",11.43
"2160","2015-07-31",11.37
"2161","2015-08-03",11.42
"2162","2015-08-04",11.38
"2163","2015-08-05",11.48
"2164","2015-08-06",11.44
"2165","2015-08-07",11.38
"2166","2015-08-10",11.84
"2167","2015-08-11",11.73
"2168","2015-08-12",11.38
"2169","2015-08-13",11.33
"2170","2015-08-14",11.3
"2171","2015-08-17",11.25
"2172","2015-08-18",11.46
"2173","2015-08-19",11.14
"2174","2015-08-20",10.91
"2175","2015-08-21",10.65
"2176","2015-08-24",10.24
"2177","2015-08-25",10.23
"2178","2015-08-26",10.68
"2179","2015-08-27",10.76
"2180","2015-08-28",10.91
"2181","2015-08-31",11
"2182","2015-09-01",10.8
"2183","2015-09-02",10.62
"2184","2015-09-03",10.59
"2185","2015-09-04",10.4
"2186","2015-09-08",10.51
"2187","2015-09-09",10.85
"2188","2015-09-10",10.85
"2189","2015-09-11",10.68
"2190","2015-09-14",10.4
"2191","2015-09-15",10.47
"2192","2015-09-16",10.69
"2193","2015-09-17",10.74
"2194","2015-09-18",10.42
"2195","2015-09-21",10.64
"2196","2015-09-22",10.58
"2197","2015-09-23",10.39
"2198","2015-09-24",10.32
"2199","2015-09-25",10.5
"2200","2015-09-28",10.23
"2201","2015-09-29",10.19
"2202","2015-09-30",10.62
"2203","2015-10-01",10.67
"2204","2015-10-02",10.73
"2205","2015-10-05",10.93
"2206","2015-10-06",10.99
"2207","2015-10-07",11.09
"2208","2015-10-08",11.27
"2209","2015-10-09",11.37
"2210","2015-10-12",11.37
"2211","2015-10-13",11.23
"2212","2015-10-14",11.26
"2213","2015-10-15",11.37
"2214","2015-10-16",11.05
"2215","2015-10-19",11.46
"2216","2015-10-20",11.34
"2217","2015-10-21",11.16
"2218","2015-10-22",11.34
"2219","2015-10-23",11.52
"2220","2015-10-26",11.24
"2221","2015-10-27",11.27
"2222","2015-10-28",11.33
"2223","2015-10-29",11.21
"2224","2015-10-30",11.33
"2225","2015-11-02",11.49
"2226","2015-11-03",11.75
"2227","2015-11-04",11.51
"2228","2015-11-05",11.45
"2229","2015-11-06",11.32
"2230","2015-11-09",11.38
"2231","2015-11-10",11.4
"2232","2015-11-11",11.07
"2233","2015-11-12",10.64
"2234","2015-11-13",10.7
"2235","2015-11-16",11.18
"2236","2015-11-17",11.23
"2237","2015-11-18",11.27
"2238","2015-11-19",11.31
"2239","2015-11-20",11.25
"2240","2015-11-23",11.35
"2241","2015-11-24",11.32
"2242","2015-11-25",11.3
"2243","2015-11-27",11.25
"2244","2015-11-30",11.39
"2245","2015-12-01",11.51
"2246","2015-12-02",11.51
"2247","2015-12-03",11.37
"2248","2015-12-04",11.4
"2249","2015-12-07",11.25
"2250","2015-12-08",11.09
"2251","2015-12-09",11
"2252","2015-12-10",11.09
"2253","2015-12-11",11.02
"2254","2015-12-14",10.84
"2255","2015-12-15",11.08
"2256","2015-12-16",11.01
"2257","2015-12-17",10.85
"2258","2015-12-18",10.87
"2259","2015-12-21",11.11
"2260","2015-12-22",11.13
"2261","2015-12-23",11.22
"2262","2015-12-24",11.18
"2263","2015-12-28",11.05
"2264","2015-12-29",11.19
"2265","2015-12-30",11.11
"2266","2015-12-31",11.09
"2267","2016-01-04",10.93
"2268","2016-01-05",10.88
"2269","2016-01-06",11
"2270","2016-01-07",10.81
"2271","2016-01-08",10.74
"2272","2016-01-11",10.68
"2273","2016-01-12",11.15
"2274","2016-01-13",10.64
"2275","2016-01-14",10.68
"2276","2016-01-15",10.46
"2277","2016-01-19",10.39
"2278","2016-01-20",10.26
"2279","2016-01-21",10.38
"2280","2016-01-22",10.55
"2281","2016-01-25",10.41
"2282","2016-01-26",10.66
"2283","2016-01-27",10.08
"2284","2016-01-28",10.34
"2285","2016-01-29",10.43
"2286","2016-02-01",10.08
"2287","2016-02-02",10.02
"2288","2016-02-03",10.28
"2289","2016-02-04",10.26
"2290","2016-02-05",10.21
"2291","2016-02-08",10.07
"2292","2016-02-09",10.27
"2293","2016-02-10",9.77
"2294","2016-02-11",9.6
"2295","2016-02-12",9.87
"2296","2016-02-16",10.3
"2297","2016-02-17",10.5
"2298","2016-02-18",10.53
"2299","2016-02-19",10.65
"2300","2016-02-22",10.82
"2301","2016-02-23",10.68
"2302","2016-02-24",10.87
"2303","2016-02-25",11.02
"2304","2016-02-26",11.03
"2305","2016-02-29",11
"2306","2016-03-01",11.19
"2307","2016-03-02",11.15
"2308","2016-03-03",11.24
"2309","2016-03-04",11.26
"2310","2016-03-07",11.34
"2311","2016-03-08",11.2
"2312","2016-03-09",11.36
"2313","2016-03-10",11.26
"2314","2016-03-11",11.33
"2315","2016-03-14",11.31
"2316","2016-03-15",11.55
"2317","2016-03-16",11.45
"2318","2016-03-17",11.62
"2319","2016-03-18",11.59
"2320","2016-03-21",11.61
"2321","2016-03-22",11.58
"2322","2016-03-23",11.45
"2323","2016-03-24",11.32
"2324","2016-03-28",11.45
"2325","2016-03-29",11.5
"2326","2016-03-30",11.57
"2327","2016-03-31",11.58
"2328","2016-04-01",11.48
"2329","2016-04-04",11.28
"2330","2016-04-05",11.11
"2331","2016-04-06",11.21
"2332","2016-04-07",11.1
"2333","2016-04-08",11.29
"2334","2016-04-11",11.35
"2335","2016-04-12",11.4
"2336","2016-04-13",11.34
"2337","2016-04-14",11.35
"2338","2016-04-15",11.54
"2339","2016-04-18",11.51
"2340","2016-04-19",11.63
"2341","2016-04-20",11.74
"2342","2016-04-21",11.75
"2343","2016-04-22",11.72
"2344","2016-04-25",11.68
"2345","2016-04-26",11.76
"2346","2016-04-27",11.85
"2347","2016-04-28",11.95
"2348","2016-04-29",11.83
"2349","2016-05-02",11.73
"2350","2016-05-03",11.51
"2351","2016-05-04",11.56
"2352","2016-05-05",11.57
"2353","2016-05-06",11.89
"2354","2016-05-09",11.76
"2355","2016-05-10",12.1
"2356","2016-05-11",12.1
"2357","2016-05-12",12.2
"2358","2016-05-13",12.18
"2359","2016-05-16",12.3
"2360","2016-05-17",12.16
"2361","2016-05-18",12.09
"2362","2016-05-19",12.41
"2363","2016-05-20",12.2
"2364","2016-05-23",12.27
"2365","2016-05-24",12.16
"2366","2016-05-25",12.3
"2367","2016-05-26",12.3
"2368","2016-05-27",12.6
"2369","2016-05-31",12.49
"2370","2016-06-01",12.78
"2371","2016-06-02",12.61
"2372","2016-06-03",12.68
"2373","2016-06-06",12.76
"2374","2016-06-07",13
"2375","2016-06-08",13.16
"2376","2016-06-09",13.11
"2377","2016-06-10",12.87
"2378","2016-06-13",12.81
"2379","2016-06-14",12.67
"2380","2016-06-15",12.7
"2381","2016-06-16",12.63
"2382","2016-06-17",12.53
"2383","2016-06-20",12.56
"2384","2016-06-21",12.63
"2385","2016-06-22",12.7
"2386","2016-06-23",12.69
"2387","2016-06-24",12.15
"2388","2016-06-27",12.03
"2389","2016-06-28",11.88
"2390","2016-06-29",12.04
"2391","2016-06-30",12.09
"2392","2016-07-01",12.26
"2393","2016-07-05",12.1
"2394","2016-07-06",12
"2395","2016-07-07",12.37
"2396","2016-07-08",12.31
"2397","2016-07-11",12.46
"2398","2016-07-12",12.81
"2399","2016-07-13",12.86
"2400","2016-07-14",12.94
"2401","2016-07-15",12.81
"2402","2016-07-18",12.89
"2403","2016-07-19",12.89
"2404","2016-07-20",12.99
"2405","2016-07-21",12.98
"2406","2016-07-22",12.97
"2407","2016-07-25",12.8
"2408","2016-07-26",12.93
"2409","2016-07-27",13.06
"2410","2016-07-28",13.09
"2411","2016-07-29",13.33
"2412","2016-08-01",13.34
"2413","2016-08-02",13.28
"2414","2016-08-03",13.15
"2415","2016-08-04",13.16
"2416","2016-08-05",13.21
"2417","2016-08-08",13.33
"2418","2016-08-09",13.42
"2419","2016-08-10",13.66
"2420","2016-08-11",13.74
"2421","2016-08-12",13.62
"2422","2016-08-15",13.95
"2423","2016-08-16",14.06
"2424","2016-08-17",14.17
"2425","2016-08-18",14.25
"2426","2016-08-19",14.23
"2427","2016-08-22",14.15
"2428","2016-08-23",14.08
"2429","2016-08-24",14.1
"2430","2016-08-25",14.15
"2431","2016-08-26",14
"2432","2016-08-29",14.14
"2433","2016-08-30",14
"2434","2016-08-31",14.23
"2435","2016-09-01",14.27
"2436","2016-09-02",14.44
"2437","2016-09-06",14.58
"2438","2016-09-07",14.44
"2439","2016-09-08",14.49
"2440","2016-09-09",13.85
"2441","2016-09-12",14.02
"2442","2016-09-13",13.87
"2443","2016-09-14",13.72
"2444","2016-09-15",13.87
"2445","2016-09-16",13.8
"2446","2016-09-19",13.8
"2447","2016-09-20",13.94
"2448","2016-09-21",14.22
"2449","2016-09-22",14.36
"2450","2016-09-23",14.42
"2451","2016-09-26",14.26
"2452","2016-09-27",14.32
"2453","2016-09-28",14.5
"2454","2016-09-29",14.21
"2455","2016-09-30",14.24
"2456","2016-10-03",14.25
"2457","2016-10-04",14.19
"2458","2016-10-05",14.29
"2459","2016-10-06",14.24
"2460","2016-10-07",14.1
"2461","2016-10-10",14.2
"2462","2016-10-11",14.06
"2463","2016-10-12",14.06
"2464","2016-10-13",14.2
"2465","2016-10-14",14.3
"2466","2016-10-17",14.3
"2467","2016-10-18",14.55
"2468","2016-10-19",14.42
"2469","2016-10-20",14.29
"2470","2016-10-21",14.26
"2471","2016-10-24",14.2
"2472","2016-10-25",13.93
"2473","2016-10-26",13.92
"2474","2016-10-27",14.01
"2475","2016-10-28",14.05
"2476","2016-10-31",14.04
"2477","2016-11-01",13.89
"2478","2016-11-02",13.81
"2479","2016-11-03",14.08
"2480","2016-11-04",14.36
"2481","2016-11-07",14.18
"2482","2016-11-08",14.49
"2483","2016-11-09",14.5
"2484","2016-11-10",14.64
"2485","2016-11-11",14.21
"2486","2016-11-14",14.14
"2487","2016-11-15",14.26
"2488","2016-11-16",14.3
"2489","2016-11-17",14.26
"2490","2016-11-18",14.48
"2491","2016-11-21",14.69
"2492","2016-11-22",14.68
"2493","2016-11-23",14.68
"2494","2016-11-25",14.53
"2495","2016-11-28",14.79
"2496","2016-11-29",14.75
"2497","2016-11-30",14.75
"2498","2016-12-01",14.74
"2499","2016-12-02",14.72
"2500","2016-12-05",14.64
"2501","2016-12-06",14.87
"2502","2016-12-07",14.76
"2503","2016-12-08",14.64
"2504","2016-12-09",14.57
"2505","2016-12-12",14.48
"2506","2016-12-13",14.39
"2507","2016-12-14",14.14
"2508","2016-12-15",14.06
"2509","2016-12-16",14.1
"2510","2016-12-19",14.02
"2511","2016-12-20",14.01
"2512","2016-12-21",13.95
"2513","2016-12-22",13.92
"2514","2016-12-23",13.94
"2515","2016-12-27",13.94
"2516","2016-12-28",13.94
"2517","2016-12-29",13.91
"2518","2016-12-30",13.97
"2519","2017-01-03",14.02
"2520","2017-01-04",14.21
"2521","2017-01-05",14.09
"2522","2017-01-06",14.03
"2523","2017-01-09",13.9
"2524","2017-01-10",14.08
"2525","2017-01-11",14.11
"2526","2017-01-12",14.22
"2527","2017-01-13",14.25
"2528","2017-01-17",14.12
"2529","2017-01-18",13.99
"2530","2017-01-19",13.94
"2531","2017-01-20",13.93
"2532","2017-01-23",13.95
"2533","2017-01-24",14.16
"2534","2017-01-25",14.43
"2535","2017-01-26",14.43
"2536","2017-01-27",14.29
"2537","2017-01-30",14.2
"2538","2017-01-31",14.2
"2539","2017-02-01",14.26
"2540","2017-02-02",14.15
"2541","2017-02-03",14.17
"2542","2017-02-06",14.17
"2543","2017-02-07",14.1
"2544","2017-02-08",14.13
"2545","2017-02-09",14.19
"2546","2017-02-10",14.33
"2547","2017-02-13",14.4
"2548","2017-02-14",14.54
"2549","2017-02-15",15.5
"2550","2017-02-16",15.62
"2551","2017-02-17",15.59
"2552","2017-02-21",15.66
"2553","2017-02-22",15.64
"2554","2017-02-23",15.43
"2555","2017-02-24",15.22
"2556","2017-02-27",15.19
"2557","2017-02-28",15.11
"2558","2017-03-01",15.39
"2559","2017-03-02",15.18
"2560","2017-03-03",15.19
"2561","2017-03-06",15.08
"2562","2017-03-07",15
"2563","2017-03-08",14.78
"2564","2017-03-09",14.76
"2565","2017-03-10",14.92
"2566","2017-03-13",14.99
"2567","2017-03-14",14.8
"2568","2017-03-15",14.89
"2569","2017-03-16",14.76
"2570","2017-03-17",14.7
"2571","2017-03-20",14.64
"2572","2017-03-21",14.65
"2573","2017-03-22",14.73
"2574","2017-03-23",14.81
"2575","2017-03-24",14.89
"2576","2017-03-27",14.93
"2577","2017-03-28",15.11
"2578","2017-03-29",15.23
"2579","2017-03-30",15.27
"2580","2017-03-31",15.29
"2581","2017-04-03",15.16
"2582","2017-04-04",15.17
"2583","2017-04-05",15.23
"2584","2017-04-06",15.17
"2585","2017-04-07",15.14
"2586","2017-04-10",15.28
"2587","2017-04-11",15.33
"2588","2017-04-12",15.4
"2589","2017-04-13",15.15
"2590","2017-04-17",15.32
"2591","2017-04-18",15.2
"2592","2017-04-19",15.16
"2593","2017-04-20",15.27
"2594","2017-04-21",15.21
"2595","2017-04-24",15.38
"2596","2017-04-25",15.39
"2597","2017-04-26",15.35
"2598","2017-04-27",15.19
"2599","2017-04-28",15.27
"2600","2017-05-01",15.31
"2601","2017-05-02",15.68
"2602","2017-05-03",15.57
"2603","2017-05-04",15.62
"2604","2017-05-05",15.92
"2605","2017-05-08",15.85
"2606","2017-05-09",15.93
"2607","2017-05-10",15.81
"2608","2017-05-11",15.7
"2609","2017-05-12",15.6
"2610","2017-05-15",15.83
"2611","2017-05-16",15.83
"2612","2017-05-17",15.46
"2613","2017-05-18",15.5
"2614","2017-05-19",15.73
"2615","2017-05-22",15.85
"2616","2017-05-23",15.76
"2617","2017-05-24",15.95
"2618","2017-05-25",16.1
"2619","2017-05-26",16.27
"2620","2017-05-30",16.51
"2621","2017-05-31",16.129999
"2622","2017-06-01",16.139999
"2623","2017-06-02",16.280001
"2624","2017-06-05",16.610001
"2625","2017-06-06",16.540001
"2626","2017-06-07",16.389999
"2627","2017-06-08",16.450001
"2628","2017-06-09",16.48
"2629","2017-06-12",16.51
"2630","2017-06-13",16.610001
"2631","2017-06-14",16.549999
"2632","2017-06-15",16.49
"2633","2017-06-16",16.610001
"2634","2017-06-19",16.73
"2635","2017-06-20",16.629999
"2636","2017-06-21",16.73
"2637","2017-06-22",16.75
"2638","2017-06-23",16.75
"2639","2017-06-26",16.809999
"2640","2017-06-27",16.93
"2641","2017-06-28",17.27
"2642","2017-06-29",17.040001
"2643","2017-06-30",17.24
"2644","2017-07-03",17.18
"2645","2017-07-05",17.450001
"2646","2017-07-06",17.280001
"2647","2017-07-07",17.49
"2648","2017-07-10",17.639999
"2649","2017-07-11",17.559999
"2650","2017-07-12",17.76
"2651","2017-07-13",17.690001
"2652","2017-07-14",17.690001
"2653","2017-07-17",17.57
"2654","2017-07-18",17.48
"2655","2017-07-19",17.59
"2656","2017-07-20",17.5
"2657","2017-07-21",17.43
"2658","2017-07-24",17.4
"2659","2017-07-25",17.24
"2660","2017-07-26",17.120001
"2661","2017-07-27",16.690001
"2662","2017-07-28",16.870001
"2663","2017-07-31",16.969999
"2664","2017-08-01",16.98
"2665","2017-08-02",17.15
"2666","2017-08-03",17.07
"2667","2017-08-04",17
"2668","2017-08-07",17.07
"2669","2017-08-08",17.129999
"2670","2017-08-09",17.15
"2671","2017-08-10",16.549999
"2672","2017-08-11",16.549999
"2673","2017-08-14",16.389999
"2674","2017-08-15",16.41
"2675","2017-08-16",16.43
"2676","2017-08-17",16.51
"2677","2017-08-18",16.32
"2678","2017-08-21",16.290001
"2679","2017-08-22",16.26
"2680","2017-08-23",16.09
"2681","2017-08-24",16.049999
"2682","2017-08-25",16.17
"2683","2017-08-28",15.98
"2684","2017-08-29",15.96
"2685","2017-08-30",16.370001
"2686","2017-08-31",16.52
"2687","2017-09-01",16.530001
"2688","2017-09-05",16.58
"2689","2017-09-06",16.700001
"2690","2017-09-07",16.57
"2691","2017-09-08",16.49
"2692","2017-09-11",16.540001
"2693","2017-09-12",16.75
"2694","2017-09-13",16.65
"2695","2017-09-14",16.280001
"2696","2017-09-15",16.450001
"2697","2017-09-18",16.52
"2698","2017-09-19",16.49
"2699","2017-09-20",16.6
"2700","2017-09-21",16.73
"2701","2017-09-22",16.67
"2702","2017-09-25",16.860001
"2703","2017-09-26",16.950001
"2704","2017-09-27",17.25
"2705","2017-09-28",17.360001
"2706","2017-09-29",17.530001
"2707","2017-10-02",17.549999
"2708","2017-10-03",17.57
"2709","2017-10-04",17.440001
"2710","2017-10-05",17.219999
"2711","2017-10-06",17.209999
"2712","2017-10-09",17.299999
"2713","2017-10-10",17.34
"2714","2017-10-11",17.26
"2715","2017-10-12",17.23
"2716","2017-10-13",17.790001
"2717","2017-10-16",17.559999
"2718","2017-10-17",17.450001
"2719","2017-10-18",17.610001
"2720","2017-10-19",17.42
"2721","2017-10-20",17.43
"2722","2017-10-23",17.280001
"2723","2017-10-24",17.32
"2724","2017-10-25",17.18
"2725","2017-10-26",17.299999
"2726","2017-10-27",17.610001
"2727","2017-10-30",17.540001
"2728","2017-10-31",17.709999
"2729","2017-11-01",18.08
"2730","2017-11-02",18.110001
"2731","2017-11-03",18.08
"2732","2017-11-06",18.129999
"2733","2017-11-07",17.959999
"2734","2017-11-08",18.08
"2735","2017-11-09",18.040001
"2736","2017-11-10",17.440001
"2737","2017-11-13",17.57
"2738","2017-11-14",17.450001
"2739","2017-11-15",17.299999
"2740","2017-11-16",17.780001
"2741","2017-11-17",17.75
"2742","2017-11-20",17.809999
"2743","2017-11-21",17.799999
"2744","2017-11-22",17.82
"2745","2017-11-24",17.93
"2746","2017-11-27",17.889999
"2747","2017-11-28",17.76
"2748","2017-11-29",17.540001
"2749","2017-11-30",17.690001
"2750","2017-12-01",17.870001
"2751","2017-12-04",17.83
"2752","2017-12-05",17.389999
"2753","2017-12-06",17.4
"2754","2017-12-07",17.440001
"2755","2017-12-08",17.459999
"2756","2017-12-11",17.43
"2757","2017-12-12",17.43
"2758","2017-12-13",17.6
"2759","2017-12-14",17.459999
"2760","2017-12-15",17.48
"2761","2017-12-18",17.549999
"2762","2017-12-19",17.65
"2763","2017-12-20",18.07
"2764","2017-12-21",18.18
"2765","2017-12-22",18.459999
"2766","2017-12-26",18.42
"2767","2017-12-27",18.41
"2768","2017-12-28",18.549999
"2769","2017-12-29",18.559999
"2770","2018-01-02",18.75
"2771","2018-01-03",18.629999
"2772","2018-01-04",18.790001
"2773","2018-01-05",18.93
"2774","2018-01-08",18.9
"2775","2018-01-09",18.84
"2776","2018-01-10",18.719999
"2777","2018-01-11",18.620001
"2778","2018-01-12",18.76
"2779","2018-01-16",18.700001
"2780","2018-01-17",18.65
"2781","2018-01-18",18.620001
"2782","2018-01-19",18.6
"2783","2018-01-22",18.540001
"2784","2018-01-23",18.4
"2785","2018-01-24",18.42
"2786","2018-01-25",18.540001
"2787","2018-01-26",18.639999
"2788","2018-01-29",18.48
"2789","2018-01-30",18.43
"2790","2018-01-31",18.450001
"2791","2018-02-01",18.48
"2792","2018-02-02",17.969999
"2793","2018-02-05",17.370001
"2794","2018-02-06",17.52
"2795","2018-02-07",17.74
"2796","2018-02-08",17.309999
"2797","2018-02-09",17.43
"2798","2018-02-12",18.4
"2799","2018-02-13",18.51
"2800","2018-02-14",18.48
"2801","2018-02-15",18.68
"2802","2018-02-16",18.77
"2803","2018-02-20",18.43
"2804","2018-02-21",18.34
"2805","2018-02-22",18.469999
"2806","2018-02-23",18.59
"2807","2018-02-26",18.610001
"2808","2018-02-27",18.57
"2809","2018-02-28",18.42
"2810","2018-03-01",18.110001
"2811","2018-03-02",18.09
"2812","2018-03-05",18.02
"2813","2018-03-06",18.059999
"2814","2018-03-07",18.15
"2815","2018-03-08",18.309999
"2816","2018-03-09",18.559999
"2817","2018-03-12",18.530001
"2818","2018-03-13",18.41
"2819","2018-03-14",18.35
"2820","2018-03-15",18.190001
"2821","2018-03-16",18.120001
"2822","2018-03-19",18.139999
"2823","2018-03-20",18.190001
"2824","2018-03-21",18.23
"2825","2018-03-22",17.74
"2826","2018-03-23",17.73
"2827","2018-03-26",17.9
"2828","2018-03-27",18.02
"2829","2018-03-28",18.200001
"2830","2018-03-29",18.59
"2831","2018-04-02",18.5
"2832","2018-04-03",19.209999
"2833","2018-04-04",19.17
"2834","2018-04-05",19.1
"2835","2018-04-06",18.75
"2836","2018-04-09",18.77
"2837","2018-04-10",19.02
"2838","2018-04-11",19.290001
"2839","2018-04-12",19.49
"2840","2018-04-13",19.33
"2841","2018-04-16",19.48
"2842","2018-04-17",19.74
"2843","2018-04-18",19.74
"2844","2018-04-19",19.43
"2845","2018-04-20",19.379999
"2846","2018-04-23",19.32
"2847","2018-04-24",19.209999
"2848","2018-04-25",18.969999
"2849","2018-04-26",18.98
"2850","2018-04-27",18.950001
"2851","2018-04-30",18.950001
"2852","2018-05-01",18.809999
"2853","2018-05-02",18.639999
"2854","2018-05-03",18.58
"2855","2018-05-04",18.75
"2856","2018-05-07",18.84
"2857","2018-05-08",18.790001
"2858","2018-05-09",18.91
"2859","2018-05-10",19.139999
