"","date","AUY"
"1927","2014-08-27",8.31
"1928","2014-08-28",8.35
"1929","2014-08-29",8.5
"1930","2014-09-02",8.24
"1931","2014-09-03",8.04
"1932","2014-09-04",7.78
"1933","2014-09-05",7.73
"1934","2014-09-08",7.36
"1935","2014-09-09",7.34
"1936","2014-09-10",7.33
"1937","2014-09-11",7.37
"1938","2014-09-12",7.3
"1939","2014-09-15",7.3
"1940","2014-09-16",7.28
"1941","2014-09-17",7.11
"1942","2014-09-18",7.01
"1943","2014-09-19",6.75
"1944","2014-09-22",6.56
"1945","2014-09-23",6.57
"1946","2014-09-24",6.41
"1947","2014-09-25",6.41
"1948","2014-09-26",6.24
"1949","2014-09-29",6.09
"1950","2014-09-30",6
"1951","2014-10-01",5.91
"1952","2014-10-02",6.12
"1953","2014-10-03",5.81
"1954","2014-10-06",5.83
"1955","2014-10-07",5.62
"1956","2014-10-08",6.01
"1957","2014-10-09",5.8
"1958","2014-10-10",5.66
"1959","2014-10-13",5.83
"1960","2014-10-14",5.8
"1961","2014-10-15",5.83
"1962","2014-10-16",5.76
"1963","2014-10-17",5.54
"1964","2014-10-20",5.69
"1965","2014-10-21",5.72
"1966","2014-10-22",5.53
"1967","2014-10-23",5.58
"1968","2014-10-24",5.62
"1969","2014-10-27",5.5
"1970","2014-10-28",5.61
"1971","2014-10-29",5.38
"1972","2014-10-30",4.46
"1973","2014-10-31",3.98
"1974","2014-11-03",4.01
"1975","2014-11-04",3.77
"1976","2014-11-05",3.47
"1977","2014-11-06",3.54
"1978","2014-11-07",3.92
"1979","2014-11-10",3.66
"1980","2014-11-11",3.86
"1981","2014-11-12",3.77
"1982","2014-11-13",3.64
"1983","2014-11-14",3.87
"1984","2014-11-17",3.97
"1985","2014-11-18",4.24
"1986","2014-11-19",3.96
"1987","2014-11-20",4.04
"1988","2014-11-21",4.08
"1989","2014-11-24",4.06
"1990","2014-11-25",4.26
"1991","2014-11-26",4.19
"1992","2014-11-28",3.78
"1993","2014-12-01",4.06
"1994","2014-12-02",3.92
"1995","2014-12-03",4.11
"1996","2014-12-04",4.01
"1997","2014-12-05",3.93
"1998","2014-12-08",4.03
"1999","2014-12-09",4.3
"2000","2014-12-10",4.17
"2001","2014-12-11",4.06
"2002","2014-12-12",3.96
"2003","2014-12-15",3.66
"2004","2014-12-16",3.55
"2005","2014-12-17",3.75
"2006","2014-12-18",4.03
"2007","2014-12-19",4.13
"2008","2014-12-22",3.82
"2009","2014-12-23",3.74
"2010","2014-12-24",3.89
"2011","2014-12-26",4.03
"2012","2014-12-29",3.87
"2013","2014-12-30",4.07
"2014","2014-12-31",4.02
"2015","2015-01-02",4.01
"2016","2015-01-05",4.02
"2017","2015-01-06",4.48
"2018","2015-01-07",4.33
"2019","2015-01-08",4.23
"2020","2015-01-09",4.47
"2021","2015-01-12",4.73
"2022","2015-01-13",4.13
"2023","2015-01-14",3.95
"2024","2015-01-15",4.21
"2025","2015-01-16",4.44
"2026","2015-01-20",4.52
"2027","2015-01-21",4.32
"2028","2015-01-22",4.25
"2029","2015-01-23",4.11
"2030","2015-01-26",4.21
"2031","2015-01-27",4.33
"2032","2015-01-28",4.13
"2033","2015-01-29",4.03
"2034","2015-01-30",4.11
"2035","2015-02-02",4.26
"2036","2015-02-03",4.13
"2037","2015-02-04",4.38
"2038","2015-02-05",4.48
"2039","2015-02-06",4.15
"2040","2015-02-09",4.19
"2041","2015-02-10",4.07
"2042","2015-02-11",3.96
"2043","2015-02-12",4
"2044","2015-02-13",4.13
"2045","2015-02-17",3.98
"2046","2015-02-18",4.03
"2047","2015-02-19",3.93
"2048","2015-02-20",3.93
"2049","2015-02-23",3.92
"2050","2015-02-24",4.02
"2051","2015-02-25",4.1
"2052","2015-02-26",4.21
"2053","2015-02-27",4.27
"2054","2015-03-02",4.15
"2055","2015-03-03",4.16
"2056","2015-03-04",4.12
"2057","2015-03-05",4.08
"2058","2015-03-06",3.74
"2059","2015-03-09",3.61
"2060","2015-03-10",3.41
"2061","2015-03-11",3.56
"2062","2015-03-12",3.55
"2063","2015-03-13",3.75
"2064","2015-03-16",3.74
"2065","2015-03-17",3.51
"2066","2015-03-18",3.69
"2067","2015-03-19",3.71
"2068","2015-03-20",3.91
"2069","2015-03-23",4.05
"2070","2015-03-24",4.17
"2071","2015-03-25",4.02
"2072","2015-03-26",3.89
"2073","2015-03-27",3.83
"2074","2015-03-30",3.73
"2075","2015-03-31",3.59
"2076","2015-04-01",3.8
"2077","2015-04-02",3.74
"2078","2015-04-06",3.89
"2079","2015-04-07",3.81
"2080","2015-04-08",3.75
"2081","2015-04-09",3.83
"2082","2015-04-10",3.88
"2083","2015-04-13",3.74
"2084","2015-04-14",3.83
"2085","2015-04-15",4.06
"2086","2015-04-16",3.99
"2087","2015-04-17",4.02
"2088","2015-04-20",4.03
"2089","2015-04-21",3.98
"2090","2015-04-22",3.83
"2091","2015-04-23",3.93
"2092","2015-04-24",3.83
"2093","2015-04-27",3.9
"2094","2015-04-28",4.04
"2095","2015-04-29",4
"2096","2015-04-30",3.82
"2097","2015-05-01",3.81
"2098","2015-05-04",3.83
"2099","2015-05-05",3.79
"2100","2015-05-06",3.69
"2101","2015-05-07",3.76
"2102","2015-05-08",3.82
"2103","2015-05-11",3.88
"2104","2015-05-12",3.95
"2105","2015-05-13",4.04
"2106","2015-05-14",3.98
"2107","2015-05-15",3.96
"2108","2015-05-18",3.93
"2109","2015-05-19",3.85
"2110","2015-05-20",3.82
"2111","2015-05-21",3.83
"2112","2015-05-22",3.78
"2113","2015-05-26",3.62
"2114","2015-05-27",3.6
"2115","2015-05-28",3.61
"2116","2015-05-29",3.59
"2117","2015-06-01",3.57
"2118","2015-06-02",3.69
"2119","2015-06-03",3.59
"2120","2015-06-04",3.52
"2121","2015-06-05",3.45
"2122","2015-06-08",3.46
"2123","2015-06-09",3.37
"2124","2015-06-10",3.42
"2125","2015-06-11",3.24
"2126","2015-06-12",3.24
"2127","2015-06-15",3.25
"2128","2015-06-16",3.18
"2129","2015-06-17",3.3
"2130","2015-06-18",3.3
"2131","2015-06-19",3.2
"2132","2015-06-22",3.2
"2133","2015-06-23",3.2
"2134","2015-06-24",3.18
"2135","2015-06-25",3.08
"2136","2015-06-26",3.04
"2137","2015-06-29",2.94
"2138","2015-06-30",3
"2139","2015-07-01",2.92
"2140","2015-07-02",2.96
"2141","2015-07-06",2.96
"2142","2015-07-07",2.89
"2143","2015-07-08",2.84
"2144","2015-07-09",2.83
"2145","2015-07-10",2.71
"2146","2015-07-13",2.62
"2147","2015-07-14",2.62
"2148","2015-07-15",2.52
"2149","2015-07-16",2.53
"2150","2015-07-17",2.39
"2151","2015-07-20",2.12
"2152","2015-07-21",2.15
"2153","2015-07-22",2.16
"2154","2015-07-23",2.04
"2155","2015-07-24",2.05
"2156","2015-07-27",1.95
"2157","2015-07-28",2.01
"2158","2015-07-29",1.99
"2159","2015-07-30",1.86
"2160","2015-07-31",1.96
"2161","2015-08-03",1.9
"2162","2015-08-04",1.82
"2163","2015-08-05",1.74
"2164","2015-08-06",1.8
"2165","2015-08-07",1.87
"2166","2015-08-10",2.08
"2167","2015-08-11",2.11
"2168","2015-08-12",2.32
"2169","2015-08-13",2.22
"2170","2015-08-14",2.2
"2171","2015-08-17",2.31
"2172","2015-08-18",2.22
"2173","2015-08-19",2.29
"2174","2015-08-20",2.4
"2175","2015-08-21",2.3
"2176","2015-08-24",2.05
"2177","2015-08-25",1.88
"2178","2015-08-26",1.76
"2179","2015-08-27",1.89
"2180","2015-08-28",1.96
"2181","2015-08-31",1.88
"2182","2015-09-01",1.79
"2183","2015-09-02",1.73
"2184","2015-09-03",1.71
"2185","2015-09-04",1.72
"2186","2015-09-08",1.67
"2187","2015-09-09",1.58
"2188","2015-09-10",1.51
"2189","2015-09-11",1.58
"2190","2015-09-14",1.52
"2191","2015-09-15",1.47
"2192","2015-09-16",1.61
"2193","2015-09-17",1.71
"2194","2015-09-18",1.75
"2195","2015-09-21",1.75
"2196","2015-09-22",1.62
"2197","2015-09-23",1.61
"2198","2015-09-24",1.7
"2199","2015-09-25",1.76
"2200","2015-09-28",1.67
"2201","2015-09-29",1.64
"2202","2015-09-30",1.7
"2203","2015-10-01",1.64
"2204","2015-10-02",1.84
"2205","2015-10-05",1.97
"2206","2015-10-06",2.15
"2207","2015-10-07",2.22
"2208","2015-10-08",2.33
"2209","2015-10-09",2.49
"2210","2015-10-12",2.27
"2211","2015-10-13",2.36
"2212","2015-10-14",2.59
"2213","2015-10-15",2.54
"2214","2015-10-16",2.43
"2215","2015-10-19",2.28
"2216","2015-10-20",2.52
"2217","2015-10-21",2.37
"2218","2015-10-22",2.44
"2219","2015-10-23",2.52
"2220","2015-10-26",2.4
"2221","2015-10-27",2.49
"2222","2015-10-28",2.47
"2223","2015-10-29",2.3
"2224","2015-10-30",2.19
"2225","2015-11-02",2.2
"2226","2015-11-03",2.12
"2227","2015-11-04",2.07
"2228","2015-11-05",1.95
"2229","2015-11-06",1.82
"2230","2015-11-09",1.86
"2231","2015-11-10",1.77
"2232","2015-11-11",1.79
"2233","2015-11-12",1.76
"2234","2015-11-13",1.83
"2235","2015-11-16",1.92
"2236","2015-11-17",1.77
"2237","2015-11-18",1.9
"2238","2015-11-19",1.91
"2239","2015-11-20",1.82
"2240","2015-11-23",1.84
"2241","2015-11-24",2.07
"2242","2015-11-25",2.08
"2243","2015-11-27",1.99
"2244","2015-11-30",2.1
"2245","2015-12-01",2.26
"2246","2015-12-02",2.2
"2247","2015-12-03",2.21
"2248","2015-12-04",2.37
"2249","2015-12-07",2.15
"2250","2015-12-08",2.09
"2251","2015-12-09",2.1
"2252","2015-12-10",2.1
"2253","2015-12-11",2.1
"2254","2015-12-14",1.94
"2255","2015-12-15",1.85
"2256","2015-12-16",1.94
"2257","2015-12-17",1.8
"2258","2015-12-18",1.81
"2259","2015-12-21",1.89
"2260","2015-12-22",1.83
"2261","2015-12-23",1.89
"2262","2015-12-24",1.99
"2263","2015-12-28",1.89
"2264","2015-12-29",1.91
"2265","2015-12-30",1.87
"2266","2015-12-31",1.86
"2267","2016-01-04",1.92
"2268","2016-01-05",1.93
"2269","2016-01-06",2
"2270","2016-01-07",2.1
"2271","2016-01-08",2
"2272","2016-01-11",1.87
"2273","2016-01-12",1.79
"2274","2016-01-13",1.83
"2275","2016-01-14",1.68
"2276","2016-01-15",1.55
"2277","2016-01-19",1.41
"2278","2016-01-20",1.47
"2279","2016-01-21",1.45
"2280","2016-01-22",1.51
"2281","2016-01-25",1.5
"2282","2016-01-26",1.61
"2283","2016-01-27",1.66
"2284","2016-01-28",1.61
"2285","2016-01-29",1.7
"2286","2016-02-01",1.83
"2287","2016-02-02",1.8
"2288","2016-02-03",2.02
"2289","2016-02-04",2.2
"2290","2016-02-05",2.29
"2291","2016-02-08",2.54
"2292","2016-02-09",2.36
"2293","2016-02-10",2.44
"2294","2016-02-11",2.64
"2295","2016-02-12",2.68
"2296","2016-02-16",2.48
"2297","2016-02-17",2.5
"2298","2016-02-18",2.68
"2299","2016-02-19",2.69
"2300","2016-02-22",2.66
"2301","2016-02-23",2.73
"2302","2016-02-24",2.75
"2303","2016-02-25",2.77
"2304","2016-02-26",2.71
"2305","2016-02-29",2.84
"2306","2016-03-01",2.73
"2307","2016-03-02",2.81
"2308","2016-03-03",3.03
"2309","2016-03-04",3.09
"2310","2016-03-07",3.26
"2311","2016-03-08",3.12
"2312","2016-03-09",3.07
"2313","2016-03-10",3.18
"2314","2016-03-11",3.11
"2315","2016-03-14",3
"2316","2016-03-15",2.98
"2317","2016-03-16",3.19
"2318","2016-03-17",3.09
"2319","2016-03-18",3.09
"2320","2016-03-21",3.13
"2321","2016-03-22",3.18
"2322","2016-03-23",2.89
"2323","2016-03-24",2.92
"2324","2016-03-28",2.9
"2325","2016-03-29",3.1
"2326","2016-03-30",3.06
"2327","2016-03-31",3.04
"2328","2016-04-01",3.1
"2329","2016-04-04",3.03
"2330","2016-04-05",3.1
"2331","2016-04-06",3.11
"2332","2016-04-07",3.29
"2333","2016-04-08",3.59
"2334","2016-04-11",3.97
"2335","2016-04-12",4.12
"2336","2016-04-13",4
"2337","2016-04-14",3.81
"2338","2016-04-15",4.03
"2339","2016-04-18",4.17
"2340","2016-04-19",4.4
"2341","2016-04-20",4.28
"2342","2016-04-21",4.38
"2343","2016-04-22",4.26
"2344","2016-04-25",4.21
"2345","2016-04-26",4.35
"2346","2016-04-27",4.32
"2347","2016-04-28",4.56
"2348","2016-04-29",4.95
"2349","2016-05-02",4.71
"2350","2016-05-03",4.55
"2351","2016-05-04",4.22
"2352","2016-05-05",4.5
"2353","2016-05-06",4.7
"2354","2016-05-09",4.33
"2355","2016-05-10",4.6
"2356","2016-05-11",4.8
"2357","2016-05-12",4.73
"2358","2016-05-13",4.75
"2359","2016-05-16",4.86
"2360","2016-05-17",5.06
"2361","2016-05-18",4.6
"2362","2016-05-19",4.76
"2363","2016-05-20",4.72
"2364","2016-05-23",4.61
"2365","2016-05-24",4.28
"2366","2016-05-25",4.38
"2367","2016-05-26",4.39
"2368","2016-05-27",4.17
"2369","2016-05-31",4.18
"2370","2016-06-01",4.21
"2371","2016-06-02",4.21
"2372","2016-06-03",4.8
"2373","2016-06-06",5.05
"2374","2016-06-07",5
"2375","2016-06-08",5.19
"2376","2016-06-09",5.27
"2377","2016-06-10",4.99
"2378","2016-06-13",4.88
"2379","2016-06-14",4.83
"2380","2016-06-15",5.08
"2381","2016-06-16",4.94
"2382","2016-06-17",4.83
"2383","2016-06-20",4.83
"2384","2016-06-21",4.71
"2385","2016-06-22",4.93
"2386","2016-06-23",4.85
"2387","2016-06-24",5.1
"2388","2016-06-27",5.08
"2389","2016-06-28",4.94
"2390","2016-06-29",5.22
"2391","2016-06-30",5.2
"2392","2016-07-01",5.48
"2393","2016-07-05",5.68
"2394","2016-07-06",5.85
"2395","2016-07-07",5.66
"2396","2016-07-08",5.9
"2397","2016-07-11",5.89
"2398","2016-07-12",5.74
"2399","2016-07-13",5.9
"2400","2016-07-14",5.88
"2401","2016-07-15",5.85
"2402","2016-07-18",5.92
"2403","2016-07-19",5.84
"2404","2016-07-20",5.34
"2405","2016-07-21",5.56
"2406","2016-07-22",5.43
"2407","2016-07-25",5.23
"2408","2016-07-26",5.46
"2409","2016-07-27",5.89
"2410","2016-07-28",5.87
"2411","2016-07-29",5.71
"2412","2016-08-01",5.77
"2413","2016-08-02",5.84
"2414","2016-08-03",5.78
"2415","2016-08-04",5.83
"2416","2016-08-05",5.65
"2417","2016-08-08",5.68
"2418","2016-08-09",5.7
"2419","2016-08-10",5.73
"2420","2016-08-11",5.68
"2421","2016-08-12",5.68
"2422","2016-08-15",5.61
"2423","2016-08-16",5.5
"2424","2016-08-17",5.4
"2425","2016-08-18",5.48
"2426","2016-08-19",5.25
"2427","2016-08-22",5.19
"2428","2016-08-23",4.99
"2429","2016-08-24",4.48
"2430","2016-08-25",4.46
"2431","2016-08-26",4.42
"2432","2016-08-29",4.45
"2433","2016-08-30",4.13
"2434","2016-08-31",4.03
"2435","2016-09-01",4.25
"2436","2016-09-02",4.57
"2437","2016-09-06",4.89
"2438","2016-09-07",4.86
"2439","2016-09-08",4.69
"2440","2016-09-09",4.4
"2441","2016-09-12",4.62
"2442","2016-09-13",4.44
"2443","2016-09-14",4.46
"2444","2016-09-15",4.51
"2445","2016-09-16",4.39
"2446","2016-09-19",4.4
"2447","2016-09-20",4.48
"2448","2016-09-21",4.82
"2449","2016-09-22",4.69
"2450","2016-09-23",4.49
"2451","2016-09-26",4.41
"2452","2016-09-27",4.32
"2453","2016-09-28",4.46
"2454","2016-09-29",4.43
"2455","2016-09-30",4.31
"2456","2016-10-03",4.29
"2457","2016-10-04",3.73
"2458","2016-10-05",3.8
"2459","2016-10-06",3.67
"2460","2016-10-07",3.66
"2461","2016-10-10",3.75
"2462","2016-10-11",3.64
"2463","2016-10-12",3.72
"2464","2016-10-13",3.76
"2465","2016-10-14",3.65
"2466","2016-10-17",3.69
"2467","2016-10-18",3.79
"2468","2016-10-19",3.87
"2469","2016-10-20",3.89
"2470","2016-10-21",3.82
"2471","2016-10-24",3.73
"2472","2016-10-25",3.84
"2473","2016-10-26",3.68
"2474","2016-10-27",3.6
"2475","2016-10-28",3.42
"2476","2016-10-31",3.56
"2477","2016-11-01",3.59
"2478","2016-11-02",3.64
"2479","2016-11-03",3.72
"2480","2016-11-04",3.7
"2481","2016-11-07",3.58
"2482","2016-11-08",3.53
"2483","2016-11-09",3.62
"2484","2016-11-10",3.33
"2485","2016-11-11",3.01
"2486","2016-11-14",3.08
"2487","2016-11-15",3.16
"2488","2016-11-16",3.15
"2489","2016-11-17",3.08
"2490","2016-11-18",3.04
"2491","2016-11-21",3.07
"2492","2016-11-22",3.1
"2493","2016-11-23",2.94
"2494","2016-11-25",2.92
"2495","2016-11-28",3.06
"2496","2016-11-29",2.99
"2497","2016-11-30",2.99
"2498","2016-12-01",2.91
"2499","2016-12-02",3.03
"2500","2016-12-05",3.02
"2501","2016-12-06",3.08
"2502","2016-12-07",3.07
"2503","2016-12-08",3.02
"2504","2016-12-09",2.89
"2505","2016-12-12",2.97
"2506","2016-12-13",2.99
"2507","2016-12-14",2.81
"2508","2016-12-15",2.63
"2509","2016-12-16",2.64
"2510","2016-12-19",2.55
"2511","2016-12-20",2.58
"2512","2016-12-21",2.56
"2513","2016-12-22",2.51
"2514","2016-12-23",2.54
"2515","2016-12-27",2.67
"2516","2016-12-28",2.74
"2517","2016-12-29",2.97
"2518","2016-12-30",2.81
"2519","2017-01-03",2.98
"2520","2017-01-04",3.02
"2521","2017-01-05",3.22
"2522","2017-01-06",3.1
"2523","2017-01-09",3.17
"2524","2017-01-10",3.18
"2525","2017-01-11",3.19
"2526","2017-01-12",3.13
"2527","2017-01-13",3.17
"2528","2017-01-17",3.26
"2529","2017-01-18",3.16
"2530","2017-01-19",3.15
"2531","2017-01-20",3.21
"2532","2017-01-23",3.3
"2533","2017-01-24",3.33
"2534","2017-01-25",3.25
"2535","2017-01-26",3.17
"2536","2017-01-27",3.19
"2537","2017-01-30",3.21
"2538","2017-01-31",3.31
"2539","2017-02-01",3.32
"2540","2017-02-02",3.35
"2541","2017-02-03",3.4
"2542","2017-02-06",3.57
"2543","2017-02-07",3.55
"2544","2017-02-08",3.62
"2545","2017-02-09",3.5
"2546","2017-02-10",3.53
"2547","2017-02-13",3.47
"2548","2017-02-14",3.43
"2549","2017-02-15",3.35
"2550","2017-02-16",3.44
"2551","2017-02-17",3.09
"2552","2017-02-21",2.97
"2553","2017-02-22",2.85
"2554","2017-02-23",2.83
"2555","2017-02-24",2.79
"2556","2017-02-27",2.74
"2557","2017-02-28",2.78
"2558","2017-03-01",2.75
"2559","2017-03-02",2.58
"2560","2017-03-03",2.62
"2561","2017-03-06",2.54
"2562","2017-03-07",2.5
"2563","2017-03-08",2.49
"2564","2017-03-09",2.49
"2565","2017-03-10",2.62
"2566","2017-03-13",2.62
"2567","2017-03-14",2.53
"2568","2017-03-15",2.77
"2569","2017-03-16",2.83
"2570","2017-03-17",2.77
"2571","2017-03-20",2.78
"2572","2017-03-21",2.85
"2573","2017-03-22",2.87
"2574","2017-03-23",2.79
"2575","2017-03-24",2.78
"2576","2017-03-27",2.88
"2577","2017-03-28",2.78
"2578","2017-03-29",2.83
"2579","2017-03-30",2.77
"2580","2017-03-31",2.76
"2581","2017-04-03",2.79
"2582","2017-04-04",2.83
"2583","2017-04-05",2.87
"2584","2017-04-06",2.84
"2585","2017-04-07",2.84
"2586","2017-04-10",2.88
"2587","2017-04-11",2.94
"2588","2017-04-12",3.02
"2589","2017-04-13",3.11
"2590","2017-04-17",3.15
"2591","2017-04-18",3.15
"2592","2017-04-19",2.96
"2593","2017-04-20",3
"2594","2017-04-21",3.01
"2595","2017-04-24",2.96
"2596","2017-04-25",2.75
"2597","2017-04-26",2.73
"2598","2017-04-27",2.63
"2599","2017-04-28",2.7
"2600","2017-05-01",2.61
"2601","2017-05-02",2.66
"2602","2017-05-03",2.67
"2603","2017-05-04",2.44
"2604","2017-05-05",2.48
"2605","2017-05-08",2.5
"2606","2017-05-09",2.5
"2607","2017-05-10",2.58
"2608","2017-05-11",2.71
"2609","2017-05-12",2.72
"2610","2017-05-15",2.73
"2611","2017-05-16",2.77
"2612","2017-05-17",2.82
"2613","2017-05-18",2.74
"2614","2017-05-19",2.81
"2615","2017-05-22",2.84
"2616","2017-05-23",2.73
"2617","2017-05-24",2.8
"2618","2017-05-25",2.78
"2619","2017-05-26",2.76
"2620","2017-05-30",2.68
"2621","2017-05-31",2.61
"2622","2017-06-01",2.54
"2623","2017-06-02",2.57
"2624","2017-06-05",2.57
"2625","2017-06-06",2.76
"2626","2017-06-07",2.74
"2627","2017-06-08",2.67
"2628","2017-06-09",2.63
"2629","2017-06-12",2.48
"2630","2017-06-13",2.54
"2631","2017-06-14",2.51
"2632","2017-06-15",2.48
"2633","2017-06-16",2.45
"2634","2017-06-19",2.37
"2635","2017-06-20",2.36
"2636","2017-06-21",2.43
"2637","2017-06-22",2.52
"2638","2017-06-23",2.66
"2639","2017-06-26",2.61
"2640","2017-06-27",2.57
"2641","2017-06-28",2.57
"2642","2017-06-29",2.46
"2643","2017-06-30",2.43
"2644","2017-07-03",2.38
"2645","2017-07-05",2.32
"2646","2017-07-06",2.31
"2647","2017-07-07",2.23
"2648","2017-07-10",2.33
"2649","2017-07-11",2.36
"2650","2017-07-12",2.38
"2651","2017-07-13",2.35
"2652","2017-07-14",2.38
"2653","2017-07-17",2.45
"2654","2017-07-18",2.51
"2655","2017-07-19",2.51
"2656","2017-07-20",2.54
"2657","2017-07-21",2.62
"2658","2017-07-24",2.49
"2659","2017-07-25",2.48
"2660","2017-07-26",2.62
"2661","2017-07-27",2.54
"2662","2017-07-28",2.59
"2663","2017-07-31",2.6
"2664","2017-08-01",2.6
"2665","2017-08-02",2.59
"2666","2017-08-03",2.57
"2667","2017-08-04",2.45
"2668","2017-08-07",2.46
"2669","2017-08-08",2.48
"2670","2017-08-09",2.56
"2671","2017-08-10",2.66
"2672","2017-08-11",2.69
"2673","2017-08-14",2.59
"2674","2017-08-15",2.58
"2675","2017-08-16",2.73
"2676","2017-08-17",2.74
"2677","2017-08-18",2.69
"2678","2017-08-21",2.76
"2679","2017-08-22",2.7
"2680","2017-08-23",2.75
"2681","2017-08-24",2.75
"2682","2017-08-25",2.75
"2683","2017-08-28",2.9
"2684","2017-08-29",2.89
"2685","2017-08-30",2.82
"2686","2017-08-31",2.96
"2687","2017-09-01",2.96
"2688","2017-09-05",3.16
"2689","2017-09-06",3.06
"2690","2017-09-07",3.14
"2691","2017-09-08",3.08
"2692","2017-09-11",2.88
"2693","2017-09-12",2.91
"2694","2017-09-13",2.81
"2695","2017-09-14",2.85
"2696","2017-09-15",2.86
"2697","2017-09-18",2.74
"2698","2017-09-19",2.77
"2699","2017-09-20",2.69
"2700","2017-09-21",2.7
"2701","2017-09-22",2.73
"2702","2017-09-25",2.82
"2703","2017-09-26",2.76
"2704","2017-09-27",2.68
"2705","2017-09-28",2.73
"2706","2017-09-29",2.65
"2707","2017-10-02",2.63
"2708","2017-10-03",2.65
"2709","2017-10-04",2.67
"2710","2017-10-05",2.61
"2711","2017-10-06",2.65
"2712","2017-10-09",2.67
"2713","2017-10-10",2.64
"2714","2017-10-11",2.64
"2715","2017-10-12",2.65
"2716","2017-10-13",2.65
"2717","2017-10-16",2.63
"2718","2017-10-17",2.71
"2719","2017-10-18",2.69
"2720","2017-10-19",2.74
"2721","2017-10-20",2.72
"2722","2017-10-23",2.64
"2723","2017-10-24",2.56
"2724","2017-10-25",2.52
"2725","2017-10-26",2.47
"2726","2017-10-27",2.55
"2727","2017-10-30",2.65
"2728","2017-10-31",2.61
"2729","2017-11-01",2.57
"2730","2017-11-02",2.6
"2731","2017-11-03",2.58
"2732","2017-11-06",2.66
"2733","2017-11-07",2.67
"2734","2017-11-08",2.68
"2735","2017-11-09",2.71
"2736","2017-11-10",2.68
"2737","2017-11-13",2.68
"2738","2017-11-14",2.6
"2739","2017-11-15",2.68
"2740","2017-11-16",2.68
"2741","2017-11-17",2.74
"2742","2017-11-20",2.65
"2743","2017-11-21",2.64
"2744","2017-11-22",2.71
"2745","2017-11-24",2.67
"2746","2017-11-27",2.71
"2747","2017-11-28",2.74
"2748","2017-11-29",2.66
"2749","2017-11-30",2.54
"2750","2017-12-01",2.58
"2751","2017-12-04",2.57
"2752","2017-12-05",2.5
"2753","2017-12-06",2.46
"2754","2017-12-07",2.4
"2755","2017-12-08",2.46
"2756","2017-12-11",2.49
"2757","2017-12-12",2.46
"2758","2017-12-13",2.61
"2759","2017-12-14",2.63
"2760","2017-12-15",2.63
"2761","2017-12-18",2.69
"2762","2017-12-19",2.76
"2763","2017-12-20",2.83
"2764","2017-12-21",2.86
"2765","2017-12-22",2.99
"2766","2017-12-26",3.14
"2767","2017-12-27",3.1
"2768","2017-12-28",3.11
"2769","2017-12-29",3.12
"2770","2018-01-02",3.29
"2771","2018-01-03",3.21
"2772","2018-01-04",3.26
"2773","2018-01-05",3.25
"2774","2018-01-08",3.17
"2775","2018-01-09",3.13
"2776","2018-01-10",3.18
"2777","2018-01-11",3.34
"2778","2018-01-12",3.44
"2779","2018-01-16",3.49
"2780","2018-01-17",3.42
"2781","2018-01-18",3.33
"2782","2018-01-19",3.34
"2783","2018-01-22",3.41
"2784","2018-01-23",3.58
"2785","2018-01-24",3.68
"2786","2018-01-25",3.56
"2787","2018-01-26",3.66
"2788","2018-01-29",3.46
"2789","2018-01-30",3.4
"2790","2018-01-31",3.44
"2791","2018-02-01",3.47
"2792","2018-02-02",3.28
"2793","2018-02-05",3.27
"2794","2018-02-06",3.18
"2795","2018-02-07",3.12
"2796","2018-02-08",3.13
"2797","2018-02-09",3.08
"2798","2018-02-12",3.27
"2799","2018-02-13",3.29
"2800","2018-02-14",3.46
"2801","2018-02-15",3.45
"2802","2018-02-16",3.12
"2803","2018-02-20",2.96
"2804","2018-02-21",3.01
"2805","2018-02-22",2.93
"2806","2018-02-23",2.95
"2807","2018-02-26",2.91
"2808","2018-02-27",2.89
"2809","2018-02-28",2.91
"2810","2018-03-01",2.98
"2811","2018-03-02",2.95
"2812","2018-03-05",2.9
"2813","2018-03-06",2.91
"2814","2018-03-07",2.82
"2815","2018-03-08",2.77
"2816","2018-03-09",2.62
"2817","2018-03-12",2.61
"2818","2018-03-13",2.62
"2819","2018-03-14",2.65
"2820","2018-03-15",2.61
"2821","2018-03-16",2.6
"2822","2018-03-19",2.63
"2823","2018-03-20",2.62
"2824","2018-03-21",2.77
"2825","2018-03-22",2.72
"2826","2018-03-23",2.84
"2827","2018-03-26",2.84
"2828","2018-03-27",2.78
"2829","2018-03-28",2.71
"2830","2018-03-29",2.76
"2831","2018-04-02",2.84
"2832","2018-04-03",2.77
"2833","2018-04-04",2.65
"2834","2018-04-05",2.68
"2835","2018-04-06",2.76
"2836","2018-04-09",2.81
"2837","2018-04-10",2.8
"2838","2018-04-11",2.98
"2839","2018-04-12",2.88
"2840","2018-04-13",2.91
"2841","2018-04-16",2.92
"2842","2018-04-17",2.94
"2843","2018-04-18",2.98
"2844","2018-04-19",2.97
"2845","2018-04-20",2.96
"2846","2018-04-23",2.87
"2847","2018-04-24",2.94
"2848","2018-04-25",2.89
"2849","2018-04-26",2.95
"2850","2018-04-27",3.01
"2851","2018-04-30",2.87
"2852","2018-05-01",2.85
"2853","2018-05-02",2.96
"2854","2018-05-03",3.01
"2855","2018-05-04",2.93
"2856","2018-05-07",2.92
"2857","2018-05-08",2.95
"2858","2018-05-09",2.95
"2859","2018-05-10",2.98
"2860","2018-05-11",2.93
