"","date","PACD"
"2034","2019-12-12",2.99
"2035","2019-12-13",3.2
"2036","2019-12-16",3.32
"2037","2019-12-17",3.21
"2038","2019-12-18",3.48
"2039","2019-12-19",3.65
"2040","2019-12-20",3.28
"2041","2019-12-23",3.46
"2042","2019-12-24",3.98
"2043","2019-12-26",3.88
"2044","2019-12-27",3.58
"2045","2019-12-30",3.91
"2046","2019-12-31",4.08
"2047","2020-01-02",4.08
"2048","2020-01-03",4.75
"2049","2020-01-06",6.33
"2050","2020-01-07",5.74
"2051","2020-01-08",5.16
"2052","2020-01-09",4.57
"2053","2020-01-10",4.47
"2054","2020-01-13",4.1
"2055","2020-01-14",3.99
"2056","2020-01-15",3.03
"2057","2020-01-16",2.89
"2058","2020-01-17",2.6
"2059","2020-01-21",2.55
"2060","2020-01-22",2.31
"2061","2020-01-23",2.13
"2062","2020-01-24",1.89
"2063","2020-01-27",1.71
"2064","2020-01-28",1.78
"2065","2020-01-29",1.83
"2066","2020-01-30",1.88
"2067","2020-01-31",1.84
"2068","2020-02-03",1.72
"2069","2020-02-04",1.62
"2070","2020-02-05",1.9
"2071","2020-02-06",1.73
"2072","2020-02-07",1.64
"2073","2020-02-10",1.55
"2074","2020-02-11",1.65
"2075","2020-02-12",1.81
"2076","2020-02-13",1.72
"2077","2020-02-14",1.68
"2078","2020-02-18",1.53
"2079","2020-02-19",1.59
"2080","2020-02-20",1.54
"2081","2020-02-21",1.5
"2082","2020-02-24",1.38
"2083","2020-02-25",1.26
"2084","2020-02-26",1.18
"2085","2020-02-27",1.25
"2086","2020-02-28",1.56
"2087","2020-03-02",1.49
"2088","2020-03-03",1.38
"2089","2020-03-04",1.39
"2090","2020-03-05",1.23
"2091","2020-03-06",1.15
"2092","2020-03-09",0.69
"2093","2020-03-10",0.8
"2094","2020-03-11",0.71
"2095","2020-03-12",0.76
"2096","2020-03-13",0.75
"2097","2020-03-16",0.73
"2098","2020-03-17",0.68
"2099","2020-03-18",0.45
"2100","2020-03-19",0.75
"2101","2020-03-20",0.68
"2102","2020-03-23",0.59
"2103","2020-03-24",0.61
"2104","2020-03-25",0.62
"2105","2020-03-26",0.6
"2106","2020-03-27",0.5
"2107","2020-03-30",0.43
"2108","2020-03-31",0.43
"2109","2020-04-01",0.37
"2110","2020-04-02",0.38
"2111","2020-04-03",0.36
"2112","2020-04-06",0.36
"2113","2020-04-07",0.38
"2114","2020-04-08",0.43
"2115","2020-04-09",0.66
"2116","2020-04-13",0.73
"2117","2020-04-14",0.59
"2118","2020-04-15",0.52
"2119","2020-04-16",0.49
"2120","2020-04-17",0.51
"2121","2020-04-20",0.47
"2122","2020-04-21",0.47
"2123","2020-04-22",0.51
"2124","2020-04-23",0.55
"2125","2020-04-24",0.53
"2126","2020-04-27",0.53
"2127","2020-04-28",0.52
"2128","2020-04-29",0.59
"2129","2020-04-30",0.64
"2130","2020-05-01",0.61
"2131","2020-05-04",0.6
"2132","2020-05-05",0.58
"2133","2020-05-06",0.5
"2134","2020-05-07",0.5
"2135","2020-05-08",0.48
"2136","2020-05-11",0.5
"2137","2020-05-12",0.48
"2138","2020-05-13",0.47
"2139","2020-05-14",0.47
"2140","2020-05-15",0.44
"2141","2020-05-18",0.46
"2142","2020-05-19",0.45
"2143","2020-05-20",0.44
"2144","2020-05-21",0.47
"2145","2020-05-22",0.46
"2146","2020-05-26",0.44
"2147","2020-05-27",0.43
"2148","2020-05-28",0.39
"2149","2020-05-29",0.41
"2150","2020-06-01",0.42
"2151","2020-06-02",0.41
"2152","2020-06-03",0.41
"2153","2020-06-04",0.4
"2154","2020-06-05",0.74
"2155","2020-06-08",1
"2156","2020-06-09",0.69
"2157","2020-06-10",0.57
"2158","2020-06-11",0.45
"2159","2020-06-12",0.52
"2160","2020-06-15",0.6
"2161","2020-06-16",0.64
"2162","2020-06-17",0.61
"2163","2020-06-18",0.6
"2164","2020-06-19",0.62
"2165","2020-06-22",0.58
"2166","2020-06-23",0.57
"2167","2020-06-24",0.51
"2168","2020-06-25",0.53
"2169","2020-06-26",0.52
"2170","2020-06-29",0.5
"2171","2020-06-30",0.49
"2172","2020-07-01",0.5
"2173","2020-07-02",0.49
"2174","2020-07-06",0.48
"2175","2020-07-07",0.47
"2176","2020-07-08",0.46
"2177","2020-07-09",0.43
"2178","2020-07-10",0.46
"2179","2020-07-13",0.45
"2180","2020-07-14",0.44
"2181","2020-07-15",0.46
"2182","2020-07-16",0.44
"2183","2020-07-17",0.45
"2184","2020-07-20",0.45
"2185","2020-07-21",0.52
"2186","2020-07-22",0.52
"2187","2020-07-23",0.51
"2188","2020-07-24",0.48
"2189","2020-07-27",0.47
"2190","2020-07-28",0.47
"2191","2020-07-29",0.46
"2192","2020-07-30",0.47
"2193","2020-07-31",0.45
"2194","2020-08-03",0.44
"2195","2020-08-04",0.44
"2196","2020-08-05",0.47
"2197","2020-08-06",0.45
"2198","2020-08-07",0.4
"2199","2020-08-10",0.4
"2200","2020-08-11",0.39
"2201","2020-08-12",0.38
"2202","2020-08-13",0.36
"2203","2020-08-14",0.33
"2204","2020-08-17",0.27
"2205","2020-08-18",0.28
"2206","2020-08-19",0.27
"2207","2020-08-20",0.24
"2208","2020-08-21",0.27
"2209","2020-08-24",0.25
"2210","2020-08-25",0.25
"2211","2020-08-26",0.27
"2212","2020-08-27",0.25
"2213","2020-08-28",0.26
"2214","2020-08-31",0.25
"2215","2020-09-01",0.25
"2216","2020-09-02",0.24
"2217","2020-09-03",0.24
"2218","2020-09-04",0.23
"2219","2020-09-08",0.23
"2220","2020-09-09",0.22
"2221","2020-09-10",0.21
"2222","2020-09-11",0.21
"2223","2020-09-14",0.22
"2224","2020-09-15",0.23
"2225","2020-09-16",0.25
"2226","2020-09-17",0.28
"2227","2020-09-18",0.31
"2228","2020-09-21",0.29
"2229","2020-09-22",0.27
"2230","2020-09-23",0.25
"2231","2020-09-24",0.25
"2232","2020-09-25",0.26
"2233","2020-09-28",0.27
"2234","2020-09-29",0.26
"2235","2020-09-30",0.24
"2236","2020-10-01",0.23
"2237","2020-10-02",0.28
"2238","2020-10-05",0.29
"2239","2020-10-06",0.26
"2240","2020-10-07",0.26
"2241","2020-10-08",0.27
"2242","2020-10-09",0.3
"2243","2020-10-12",0.28
"2244","2020-10-13",0.26
"2245","2020-10-14",0.27
"2246","2020-10-15",0.26
"2247","2020-10-16",0.26
"2248","2020-10-19",0.25
"2249","2020-10-20",0.25
"2250","2020-10-21",0.25
"2251","2020-10-22",0.26
"2252","2020-10-23",0.25
"2253","2020-10-26",0.24
"2254","2020-10-27",0.23
"2255","2020-10-28",0.23
"2256","2020-10-29",0.24
"2257","2020-10-30",0.23
"2258","2020-11-02",0.229
"2259","2020-11-03",0.0722
"2260","2020-11-04",0.0873
"2261","2020-11-05",0.0804
"2262","2020-11-06",0.071
"2263","2020-11-09",0.053
"2264","2020-11-10",0.049
"2265","2020-11-11",0.044
"2266","2020-11-12",0.0333
"2267","2020-11-13",0.0411
"2268","2020-11-16",0.042
"2269","2020-11-17",0.0412
"2270","2020-11-18",0.0404
"2271","2020-11-19",0.0355
"2272","2020-11-20",0.0331
"2273","2020-11-23",0.03275
"2274","2020-11-24",0.0264
"2275","2020-11-25",0.029
"2276","2020-11-27",0.0266
