"","date","SHSP"
"1950","2019-01-30",13.94
"1951","2019-01-31",14.26
"1952","2019-02-01",13.86
"1953","2019-02-04",14.28
"1954","2019-02-05",15.25
"1955","2019-02-06",15.05
"1956","2019-02-07",13.51
"1957","2019-02-08",13.67
"1958","2019-02-11",14.02
"1959","2019-02-12",14.58
"1960","2019-02-13",14.51
"1961","2019-02-14",13.85
"1962","2019-02-15",13.9
"1963","2019-02-19",13.81
"1964","2019-02-20",13.82
"1965","2019-02-21",13.88
"1966","2019-02-22",14.2
"1967","2019-02-25",15.04
"1968","2019-02-26",16.059999
"1969","2019-02-27",15.95
"1970","2019-02-28",15.05
"1971","2019-03-01",15.17
"1972","2019-03-04",14.72
"1973","2019-03-05",14.25
"1974","2019-03-06",14.01
"1975","2019-03-07",14.03
"1976","2019-03-08",14.96
"1977","2019-03-11",14.7
"1978","2019-03-12",14.94
"1979","2019-03-13",15.07
"1980","2019-03-14",14.99
"1981","2019-03-15",15.03
"1982","2019-03-18",15.2
"1983","2019-03-19",15.4
"1984","2019-03-20",15.2
"1985","2019-03-21",15.11
"1986","2019-03-22",15.75
"1987","2019-03-25",15.16
"1988","2019-03-26",15.17
"1989","2019-03-27",15.21
"1990","2019-03-28",15.5
"1991","2019-03-29",16.02
"1992","2019-04-01",16.51
"1993","2019-04-02",17.07
"1994","2019-04-03",17.290001
"1995","2019-04-04",16.799999
"1996","2019-04-05",17.280001
"1997","2019-04-08",17.889999
"1998","2019-04-09",18.01
"1999","2019-04-10",17.879999
"2000","2019-04-11",17.959999
"2001","2019-04-12",18.549999
"2002","2019-04-15",18.1
"2003","2019-04-16",18.870001
"2004","2019-04-17",19.559999
"2005","2019-04-18",19.49
"2006","2019-04-22",19.690001
"2007","2019-04-23",19.17
"2008","2019-04-24",19.17
"2009","2019-04-25",19.4
"2010","2019-04-26",19.91
"2011","2019-04-29",20.540001
"2012","2019-04-30",20.799999
"2013","2019-05-01",20.35
"2014","2019-05-02",20.16
"2015","2019-05-03",20.16
"2016","2019-05-06",19.620001
"2017","2019-05-07",19.219999
"2018","2019-05-08",19.459999
"2019","2019-05-09",19.9
"2020","2019-05-10",18.35
"2021","2019-05-13",17.42
"2022","2019-05-14",18.059999
"2023","2019-05-15",17.92
"2024","2019-05-16",18.030001
"2025","2019-05-17",18.43
"2026","2019-05-20",18.940001
"2027","2019-05-21",18.82
"2028","2019-05-22",17.549999
"2029","2019-05-23",16.65
"2030","2019-05-24",16.299999
"2031","2019-05-28",15.61
"2032","2019-05-29",14.81
"2033","2019-05-30",14.64
"2034","2019-05-31",14.58
"2035","2019-06-03",13.92
"2036","2019-06-04",13.64
"2037","2019-06-05",14.75
"2038","2019-06-06",14.57
"2039","2019-06-07",14.57
"2040","2019-06-10",14.5
"2041","2019-06-11",14.04
"2042","2019-06-12",15.17
"2043","2019-06-13",12.7
"2044","2019-06-14",12.87
"2045","2019-06-17",12.67
"2046","2019-06-18",12.71
"2047","2019-06-19",13.05
"2048","2019-06-20",13.23
"2049","2019-06-21",12.88
"2050","2019-06-24",12.88
"2051","2019-06-25",12.85
"2052","2019-06-26",12.2
"2053","2019-06-27",12.95
"2054","2019-06-28",12.99
"2055","2019-07-01",13.93
"2056","2019-07-02",13.1
"2057","2019-07-03",13.38
"2058","2019-07-05",13.53
"2059","2019-07-08",12.76
"2060","2019-07-09",12.3
"2061","2019-07-10",12.31
"2062","2019-07-11",12.05
"2063","2019-07-12",12
"2064","2019-07-15",11.8
"2065","2019-07-16",11.91
"2066","2019-07-17",10.24
"2067","2019-07-18",10.62
"2068","2019-07-19",10.25
"2069","2019-07-22",10.15
"2070","2019-07-23",10.37
"2071","2019-07-24",10.26
"2072","2019-07-25",9.92
"2073","2019-07-26",9.96
"2074","2019-07-29",9.92
"2075","2019-07-30",9.67
"2076","2019-07-31",9.52
"2077","2019-08-01",9.18
"2078","2019-08-02",9.22
"2079","2019-08-05",8.74
"2080","2019-08-06",9.09
"2081","2019-08-07",9.92
"2082","2019-08-08",10.97
"2083","2019-08-09",10.6
"2084","2019-08-12",10.5
"2085","2019-08-13",10.5
"2086","2019-08-14",9.73
"2087","2019-08-15",9.5
"2088","2019-08-16",10.42
"2089","2019-08-19",10.77
"2090","2019-08-20",11.28
"2091","2019-08-21",11.6
"2092","2019-08-22",11.59
"2093","2019-08-23",11.9
"2094","2019-08-26",11.72
"2095","2019-08-27",11.13
"2096","2019-08-28",11.11
"2097","2019-08-29",11.61
"2098","2019-08-30",11.6
"2099","2019-09-03",12.09
"2100","2019-09-04",11.86
"2101","2019-09-05",12.52
"2102","2019-09-06",12.33
"2103","2019-09-09",11.98
"2104","2019-09-10",11.89
"2105","2019-09-11",11.85
"2106","2019-09-12",11.94
"2107","2019-09-13",11.87
"2108","2019-09-16",11.43
"2109","2019-09-17",11.15
"2110","2019-09-18",10.91
"2111","2019-09-19",10.9
"2112","2019-09-20",10.47
"2113","2019-09-23",10.83
"2114","2019-09-24",9.99
"2115","2019-09-25",10.33
"2116","2019-09-26",10.16
"2117","2019-09-27",10.13
"2118","2019-09-30",9.7
"2119","2019-10-01",9.74
"2120","2019-10-02",9.56
"2121","2019-10-03",9.73
"2122","2019-10-04",9.76
"2123","2019-10-07",9.37
"2124","2019-10-08",9.24
"2125","2019-10-09",9.34
"2126","2019-10-10",9.24
"2127","2019-10-11",9.19
"2128","2019-10-14",9.02
"2129","2019-10-15",8.95
"2130","2019-10-16",8.75
"2131","2019-10-17",8.87
"2132","2019-10-18",8.65
"2133","2019-10-21",8.91
"2134","2019-10-22",8.4
"2135","2019-10-23",8.34
"2136","2019-10-24",8.44
"2137","2019-10-25",9.13
"2138","2019-10-28",9.91
"2139","2019-10-29",10.09
"2140","2019-10-30",10.26
"2141","2019-10-31",10.19
"2142","2019-11-01",10.3
"2143","2019-11-04",9.95
"2144","2019-11-05",9.9
"2145","2019-11-06",8.94
"2146","2019-11-07",9.49
"2147","2019-11-08",8.63
"2148","2019-11-11",9.14
"2149","2019-11-12",10.01
"2150","2019-11-13",9.91
"2151","2019-11-14",10.29
"2152","2019-11-15",10.49
"2153","2019-11-18",10.63
"2154","2019-11-19",10.65
"2155","2019-11-20",10.49
"2156","2019-11-21",10.43
"2157","2019-11-22",11.65
"2158","2019-11-25",11.9
"2159","2019-11-26",12.23
"2160","2019-11-27",12.28
"2161","2019-11-29",12.58
"2162","2019-12-02",11.82
"2163","2019-12-03",11.19
"2164","2019-12-04",10.95
"2165","2019-12-05",10.71
"2166","2019-12-06",10.71
"2167","2019-12-09",10.54
"2168","2019-12-10",10.18
"2169","2019-12-11",10.15
"2170","2019-12-12",10.14
"2171","2019-12-13",10.15
"2172","2019-12-16",10.16
"2173","2019-12-17",10.09
"2174","2019-12-18",10.02
"2175","2019-12-19",10.49
"2176","2019-12-20",11.4
"2177","2019-12-23",12.01
"2178","2019-12-24",11.99
"2179","2019-12-26",11.77
"2180","2019-12-27",11.4
"2181","2019-12-30",11.39
"2182","2019-12-31",11.47
"2183","2020-01-02",11.09
"2184","2020-01-03",10.61
"2185","2020-01-06",10.82
"2186","2020-01-07",11.44
"2187","2020-01-08",11.29
"2188","2020-01-09",10.73
"2189","2020-01-10",10.44
"2190","2020-01-13",10.28
"2191","2020-01-14",11.23
"2192","2020-01-15",10.96
"2193","2020-01-16",11.41
"2194","2020-01-17",11.78
"2195","2020-01-21",11.67
"2196","2020-01-22",11.94
"2197","2020-01-23",12.16
"2198","2020-01-24",12.27
"2199","2020-01-27",12.12
"2200","2020-01-28",12.31
"2201","2020-01-29",12.39
"2202","2020-01-30",12.52
"2203","2020-01-31",12.36
"2204","2020-02-03",12.77
"2205","2020-02-04",12.73
"2206","2020-02-05",12.53
"2207","2020-02-06",12.9
"2208","2020-02-07",12.93
"2209","2020-02-10",12.64
"2210","2020-02-11",12.3
"2211","2020-02-12",12.69
"2212","2020-02-13",12.81
"2213","2020-02-14",12.98
"2214","2020-02-18",13.15
"2215","2020-02-19",13.43
"2216","2020-02-20",13.5
"2217","2020-02-21",13.66
"2218","2020-02-24",13.8
"2219","2020-02-25",12.25
"2220","2020-02-26",12.4
"2221","2020-02-27",11.75
"2222","2020-02-28",11.4
"2223","2020-03-02",11.4
"2224","2020-03-03",11.65
"2225","2020-03-04",11.95
"2226","2020-03-05",11.69
"2227","2020-03-06",11.34
"2228","2020-03-09",10.33
"2229","2020-03-10",10.31
"2230","2020-03-11",9.64
"2231","2020-03-12",7.91
"2232","2020-03-13",8
"2233","2020-03-16",7.66
"2234","2020-03-17",7.9
"2235","2020-03-18",6.22
"2236","2020-03-19",6.95
"2237","2020-03-20",6.25
"2238","2020-03-23",5.9
"2239","2020-03-24",6.27
"2240","2020-03-25",6.1
"2241","2020-03-26",6.52
"2242","2020-03-27",5.71
"2243","2020-03-30",6.24
"2244","2020-03-31",6.06
"2245","2020-04-01",5.67
"2246","2020-04-02",5.4
"2247","2020-04-03",4.77
"2248","2020-04-06",5.75
"2249","2020-04-07",5.86
"2250","2020-04-08",5.53
"2251","2020-04-09",5.85
"2252","2020-04-13",5.65
"2253","2020-04-14",6.18
"2254","2020-04-15",6.83
"2255","2020-04-16",6.79
"2256","2020-04-17",6.56
"2257","2020-04-20",6.05
"2258","2020-04-21",5.95
"2259","2020-04-22",6.92
"2260","2020-04-23",6.71
"2261","2020-04-24",6.54
"2262","2020-04-27",7.15
"2263","2020-04-28",6.96
"2264","2020-04-29",7.43
"2265","2020-04-30",6.89
"2266","2020-05-01",6.85
"2267","2020-05-04",6.84
"2268","2020-05-05",6.67
"2269","2020-05-06",6.96
"2270","2020-05-07",7.2
"2271","2020-05-08",7.3
"2272","2020-05-11",8.6
"2273","2020-05-12",7.9
"2274","2020-05-13",7.85
"2275","2020-05-14",8
"2276","2020-05-15",8.29
"2277","2020-05-18",9.33
"2278","2020-05-19",9.68
"2279","2020-05-20",10.18
"2280","2020-05-21",9.57
"2281","2020-05-22",9.83
"2282","2020-05-26",9.75
"2283","2020-05-27",10.07
"2284","2020-05-28",10.22
"2285","2020-05-29",9.9
"2286","2020-06-01",9.5
"2287","2020-06-02",8.95
"2288","2020-06-03",9.12
"2289","2020-06-04",8.66
"2290","2020-06-05",9.43
"2291","2020-06-08",8.71
"2292","2020-06-09",9.08
"2293","2020-06-10",9.13
"2294","2020-06-11",8.49
"2295","2020-06-12",8.67
"2296","2020-06-15",8.97
"2297","2020-06-16",8.85
"2298","2020-06-17",8.65
"2299","2020-06-18",8.56
"2300","2020-06-19",8.33
"2301","2020-06-22",8.06
"2302","2020-06-23",8.12
"2303","2020-06-24",7.8
"2304","2020-06-25",8.23
"2305","2020-06-26",8.73
"2306","2020-06-29",8.63
"2307","2020-06-30",8.78
"2308","2020-07-01",9
"2309","2020-07-02",9.11
"2310","2020-07-06",9.4
"2311","2020-07-07",9.29
"2312","2020-07-08",8.97
"2313","2020-07-09",8.79
"2314","2020-07-10",9.02
"2315","2020-07-13",8.97
"2316","2020-07-14",8.94
"2317","2020-07-15",8.9
"2318","2020-07-16",8.8
"2319","2020-07-17",8.92
"2320","2020-07-20",8.97
"2321","2020-07-21",8.63
"2322","2020-07-22",8.01
"2323","2020-07-23",7.38
"2324","2020-07-24",7.57
"2325","2020-07-27",7.68
"2326","2020-07-28",7.85
"2327","2020-07-29",7.84
"2328","2020-07-30",8.09
"2329","2020-07-31",8.07
"2330","2020-08-03",7.97
"2331","2020-08-04",7.91
"2332","2020-08-05",8.02
"2333","2020-08-06",8.68
"2334","2020-08-07",8.61
"2335","2020-08-10",8.96
"2336","2020-08-11",8.99
"2337","2020-08-12",9.08
"2338","2020-08-13",9.29
"2339","2020-08-14",9.97
"2340","2020-08-17",9.66
"2341","2020-08-18",10.62
"2342","2020-08-19",11.84
"2343","2020-08-20",11.61
"2344","2020-08-21",9.83
"2345","2020-08-24",9.79
"2346","2020-08-25",9.79
"2347","2020-08-26",10.51
"2348","2020-08-27",11.37
"2349","2020-08-28",11.02
"2350","2020-08-31",10.98
"2351","2020-09-01",11.45
"2352","2020-09-02",11.54
"2353","2020-09-03",11.07
"2354","2020-09-04",9.94
"2355","2020-09-08",9.3
"2356","2020-09-09",9.56
"2357","2020-09-10",9.78
"2358","2020-09-11",9.96
"2359","2020-09-14",10.15
"2360","2020-09-15",10.51
"2361","2020-09-16",10.51
"2362","2020-09-17",10.55
"2363","2020-09-18",10.46
"2364","2020-09-21",10.49
"2365","2020-09-22",10.62
"2366","2020-09-23",10.51
"2367","2020-09-24",10.5
"2368","2020-09-25",10.45
"2369","2020-09-28",10.74
"2370","2020-09-29",10.58
"2371","2020-09-30",11.15
"2372","2020-10-01",11.6
"2373","2020-10-02",11.41
"2374","2020-10-05",11.23
"2375","2020-10-06",11
"2376","2020-10-07",11.22
"2377","2020-10-08",11.33
"2378","2020-10-09",10.6
"2379","2020-10-12",10.74
"2380","2020-10-13",10.66
"2381","2020-10-14",10.41
"2382","2020-10-15",10.8
"2383","2020-10-16",10.52
"2384","2020-10-19",10.66
"2385","2020-10-20",10.66
"2386","2020-10-21",10.8
"2387","2020-10-22",11.11
"2388","2020-10-23",11.38
"2389","2020-10-26",10.77
"2390","2020-10-27",10.92
"2391","2020-10-28",10.4
"2392","2020-10-29",10.45
"2393","2020-10-30",10.69
"2394","2020-11-02",10.85
"2395","2020-11-03",11.2
"2396","2020-11-04",11.41
"2397","2020-11-05",11.75
"2398","2020-11-06",13.56
"2399","2020-11-09",14.38
"2400","2020-11-10",13.2
"2401","2020-11-11",13.06
"2402","2020-11-12",14.05
"2403","2020-11-13",14.25
"2404","2020-11-16",15.2
"2405","2020-11-17",16.709999
"2406","2020-11-18",17.950001
"2407","2020-11-19",16.18
"2408","2020-11-20",16
"2409","2020-11-23",14.6
"2410","2020-11-24",15.36
"2411","2020-11-25",15.19
"2412","2020-11-27",15.61
