"","date","XTLB"
"2965","2018-10-10",2.37
"2966","2018-10-11",2.39
"2967","2018-10-12",2.4
"2968","2018-10-15",2.96
"2969","2018-10-16",2.84
"2970","2018-10-17",2.51
"2971","2018-10-18",2.51
"2972","2018-10-19",2.57
"2973","2018-10-22",2.53
"2974","2018-10-23",2.49
"2975","2018-10-24",2.35
"2976","2018-10-25",2.18
"2977","2018-10-26",2.34
"2978","2018-10-29",2.21
"2979","2018-10-30",2.33
"2980","2018-10-31",2.52
"2981","2018-11-01",2.26
"2982","2018-11-02",2.44
"2983","2018-11-05",2.6
"2984","2018-11-06",2.38
"2985","2018-11-07",2.38
"2986","2018-11-08",2.75
"2987","2018-11-09",2.7
"2988","2018-11-12",2.98
"2989","2018-11-13",2.92
"2990","2018-11-14",2.67
"2991","2018-11-15",2.71
"2992","2018-11-16",2.6
"2993","2018-11-19",2.6
"2994","2018-11-20",2.79
"2995","2018-11-21",2.8
"2996","2018-11-23",2.71
"2997","2018-11-26",2.4
"2998","2018-11-27",2.26
"2999","2018-11-28",2.45
"3000","2018-11-29",2.45
"3001","2018-11-30",2.44
"3002","2018-12-03",2.39
"3003","2018-12-04",2.29
"3004","2018-12-06",2.19
"3005","2018-12-07",2.24
"3006","2018-12-10",2.2
"3007","2018-12-11",2.18
"3008","2018-12-12",2.2
"3009","2018-12-13",2.66
"3010","2018-12-14",2.45
"3011","2018-12-17",2
"3012","2018-12-18",2.06
"3013","2018-12-19",1.86
"3014","2018-12-20",1.67
"3015","2018-12-21",1.56
"3016","2018-12-24",1.43
"3017","2018-12-26",1.85
"3018","2018-12-27",1.81
"3019","2018-12-28",1.82
"3020","2018-12-31",1.73
"3021","2019-01-02",1.76
"3022","2019-01-03",1.74
"3023","2019-01-04",1.9
"3024","2019-01-07",1.72
"3025","2019-01-08",2.12
"3026","2019-01-09",1.95
"3027","2019-01-10",1.89
"3028","2019-01-11",1.95
"3029","2019-01-14",1.89
"3030","2019-01-15",1.89
"3031","2019-01-16",1.85
"3032","2019-01-17",1.86
"3033","2019-01-18",1.91
"3034","2019-01-22",2.18
"3035","2019-01-23",2.5
"3036","2019-01-24",2.39
"3037","2019-01-25",2.59
"3038","2019-01-28",2.41
"3039","2019-01-29",2.36
"3040","2019-01-30",2.41
"3041","2019-01-31",2.45
"3042","2019-02-01",2.38
"3043","2019-02-04",2.2
"3044","2019-02-05",2.15
"3045","2019-02-06",2.34
"3046","2019-02-07",2.47
"3047","2019-02-08",2.48
"3048","2019-02-11",2.59
"3049","2019-02-12",2.56
"3050","2019-02-13",2.49
"3051","2019-02-14",2.25
"3052","2019-02-15",2.61
"3053","2019-02-19",2.38
"3054","2019-02-20",2.37
"3055","2019-02-21",2.35
"3056","2019-02-22",2.49
"3057","2019-02-25",2.49
"3058","2019-02-26",2.34
"3059","2019-02-27",2.35
"3060","2019-02-28",2.3
"3061","2019-03-01",2.3
"3062","2019-03-04",2.25
"3063","2019-03-05",2.38
"3064","2019-03-06",2.36
"3065","2019-03-07",2.28
"3066","2019-03-08",2.25
"3067","2019-03-11",2.44
"3068","2019-03-12",2.44
"3069","2019-03-13",2.41
"3070","2019-03-14",2.41
"3071","2019-03-15",2.45
"3072","2019-03-18",2.31
"3073","2019-03-19",2.16
"3074","2019-03-20",2.22
"3075","2019-03-21",2.31
"3076","2019-03-22",2.25
"3077","2019-03-25",2.3
"3078","2019-03-26",2.3
"3079","2019-03-27",2.3
"3080","2019-03-28",2.3
"3081","2019-03-29",2.36
"3082","2019-04-01",2.33
"3083","2019-04-02",2.28
"3084","2019-04-03",2.2
"3085","2019-04-04",2.28
"3086","2019-04-05",2.28
"3087","2019-04-08",2.34
"3088","2019-04-09",2.34
"3089","2019-04-10",2.34
"3090","2019-04-11",2.15
"3091","2019-04-12",2.15
"3092","2019-04-15",2.34
"3093","2019-04-16",2.5
"3094","2019-04-17",2.3
"3095","2019-04-18",2.44
"3096","2019-04-22",2.44
"3097","2019-04-23",2.26
"3098","2019-04-24",2.32
"3099","2019-04-25",2.32
"3100","2019-04-26",2.32
"3101","2019-04-29",2.32
"3102","2019-04-30",2.32
"3103","2019-05-01",2.25
"3104","2019-05-02",2.25
"3105","2019-05-03",2.25
"3106","2019-05-06",2.32
"3107","2019-05-07",2.31
"3108","2019-05-08",2.38
"3109","2019-05-09",2.38
"3110","2019-05-10",2.38
"3111","2019-05-13",2.38
"3112","2019-05-14",2.38
"3113","2019-05-15",2.38
"3114","2019-05-16",2.38
"3115","2019-05-17",2.38
"3116","2019-05-20",2.38
"3117","2019-05-21",2.38
"3118","2019-05-22",2.38
"3119","2019-05-23",2.15
"3120","2019-05-24",2.16
"3121","2019-05-28",2.15
"3122","2019-05-29",1.99
"3123","2019-05-30",2.06
"3124","2019-05-31",2
"3125","2019-06-03",2.05
"3126","2019-06-04",2.05
"3127","2019-06-05",2.33
"3128","2019-06-06",2.1
"3129","2019-06-07",2.1
"3130","2019-06-10",2.1
"3131","2019-06-11",2.1
"3132","2019-06-12",2.1
"3133","2019-06-13",2.09
"3134","2019-06-14",2.09
"3135","2019-06-17",2.05
"3136","2019-06-18",2.05
"3137","2019-06-19",2.05
"3138","2019-06-20",1.99
"3139","2019-06-21",2
"3140","2019-06-24",2.08
"3141","2019-06-25",2.08
"3142","2019-06-26",1.95
"3143","2019-06-27",2.04
"3144","2019-06-28",2
"3145","2019-07-01",2
"3146","2019-07-02",2
"3147","2019-07-03",1.87
"3148","2019-07-05",1.89
"3149","2019-07-08",2.1
"3150","2019-07-09",2.1
"3151","2019-07-10",2.07
"3152","2019-07-11",1.98
"3153","2019-07-12",1.98
"3154","2019-07-15",1.98
"3155","2019-07-16",1.98
"3156","2019-07-17",2.06
"3157","2019-07-18",2.06
"3158","2019-07-19",1.95
"3159","2019-07-22",1.95
"3160","2019-07-23",1.95
"3161","2019-07-24",1.95
"3162","2019-07-25",1.95
"3163","2019-07-26",1.95
"3164","2019-07-29",1.95
"3165","2019-07-30",1.95
"3166","2019-07-31",1.95
"3167","2019-08-01",1.95
"3168","2019-08-02",1.83
"3169","2019-08-05",1.83
"3170","2019-08-06",1.83
"3171","2019-08-07",1.83
"3172","2019-08-08",1.83
"3173","2019-08-09",1.83
"3174","2019-08-12",1.83
"3175","2019-08-13",1.77
"3176","2019-08-14",1.71
"3177","2019-08-15",1.71
"3178","2019-08-16",1.71
"3179","2019-08-19",1.71
"3180","2019-08-20",1.71
"3181","2019-08-21",1.92
"3182","2019-08-22",1.92
"3183","2019-08-23",1.92
"3184","2019-08-26",1.92
"3185","2019-08-27",1.91
"3186","2019-08-28",1.91
"3187","2019-08-29",1.91
"3188","2019-08-30",1.91
"3189","2019-09-03",1.95
"3190","2019-09-04",1.91
"3191","2019-09-05",1.91
"3192","2019-09-06",1.74
"3193","2019-09-09",1.97
"3194","2019-09-10",1.88
"3195","2019-09-11",1.87
"3196","2019-09-12",1.89
"3197","2019-09-13",1.88
"3198","2019-09-16",1.8
"3199","2019-09-17",1.89
"3200","2019-09-18",1.89
"3201","2019-09-19",1.89
"3202","2019-09-20",1.89
"3203","2019-09-23",1.65
"3204","2019-09-24",1.65
"3205","2019-09-25",1.52
"3206","2019-09-26",1.56
"3207","2019-09-27",1.44
"3208","2019-09-30",1.44
"3209","2019-10-01",1.4
"3210","2019-10-02",1.4
"3211","2019-10-03",1.37
"3212","2019-10-04",1.42
"3213","2019-10-07",1.42
"3214","2019-10-08",1.42
"3215","2019-10-09",1.4
"3216","2019-10-10",1.4
"3217","2019-10-11",1.67
"3218","2019-10-14",1.67
"3219","2019-10-15",1.67
"3220","2019-10-16",1.67
"3221","2019-10-17",1.67
"3222","2019-10-18",1.67
"3223","2019-10-21",1.35
"3224","2019-10-22",1.38
"3225","2019-10-23",1.38
"3226","2019-10-24",1.38
"3227","2019-10-25",1.31
"3228","2019-10-28",1.44
"3229","2019-10-29",1.44
"3230","2019-10-30",1.44
"3231","2019-10-31",1.39
"3232","2019-11-01",1.59
"3233","2019-11-04",1.59
"3234","2019-11-05",1.35
"3235","2019-11-06",1.4
"3236","2019-11-07",1.4
"3237","2019-11-08",1.4
"3238","2019-11-11",1.28
"3239","2019-11-12",1.28
"3240","2019-11-13",1.38
"3241","2019-11-14",1.31
"3242","2019-11-15",1.31
"3243","2019-11-18",1.31
"3244","2019-11-19",1.35
"3245","2019-11-20",1.2
"3246","2019-11-21",1.32
"3247","2019-11-22",1.32
"3248","2019-11-25",1.34
"3249","2019-11-26",1.33
"3250","2019-11-27",1.31
"3251","2019-11-29",1.33
"3252","2019-12-02",1.33
"3253","2019-12-03",1.3
"3254","2019-12-04",1.29
"3255","2019-12-05",1.3
"3256","2019-12-06",1.3
"3257","2019-12-09",1.3
"3258","2019-12-10",1.3
"3259","2019-12-11",1.3
"3260","2019-12-12",1.28
"3261","2019-12-13",1.27
"3262","2019-12-16",1.26
"3263","2019-12-17",1.26
"3264","2019-12-18",1.26
"3265","2019-12-19",1.26
"3266","2019-12-20",1.26
"3267","2019-12-23",1.25
"3268","2019-12-24",1.25
"3269","2019-12-26",1.3
"3270","2019-12-27",1.3
"3271","2019-12-30",1.46
"3272","2019-12-31",1.37
"3273","2020-01-02",1.3
"3274","2020-01-03",1.41
"3275","2020-01-06",1.42
"3276","2020-01-07",1.41
"3277","2020-01-08",1.26
"3278","2020-01-09",1.3
"3279","2020-01-10",1.28
"3280","2020-01-13",1.21
"3281","2020-01-14",1.3
"3282","2020-01-15",1.3
"3283","2020-01-16",1.3
"3284","2020-01-17",1.3
"3285","2020-01-21",1.33
"3286","2020-01-22",1.28
"3287","2020-01-23",1.36
"3288","2020-01-24",1.31
"3289","2020-01-27",1.36
"3290","2020-01-28",1.36
"3291","2020-01-29",1.48
"3292","2020-01-30",1.54
"3293","2020-01-31",1.64
"3294","2020-02-03",1.6
"3295","2020-02-04",1.5
"3296","2020-02-05",1.51
"3297","2020-02-06",1.5
"3298","2020-02-07",1.4
"3299","2020-02-10",1.45
"3300","2020-02-11",1.45
"3301","2020-02-12",1.37
"3302","2020-02-13",1.4
"3303","2020-02-14",1.4
"3304","2020-02-18",1.47
"3305","2020-02-19",1.43
"3306","2020-02-20",1.43
"3307","2020-02-21",1.5
"3308","2020-02-24",1.48
"3309","2020-02-25",1.46
"3310","2020-02-26",1.4
"3311","2020-02-27",1.34
"3312","2020-02-28",1.34
"3313","2020-03-02",1.31
"3314","2020-03-03",1.31
"3315","2020-03-04",1.31
"3316","2020-03-05",1.25
"3317","2020-03-06",1.19
"3318","2020-03-09",1.28
"3319","2020-03-10",1.07
"3320","2020-03-11",1.03
"3321","2020-03-12",0.94
"3322","2020-03-13",1.05
"3323","2020-03-16",1.05
"3324","2020-03-17",1.01
"3325","2020-03-18",0.96
"3326","2020-03-19",0.98
"3327","2020-03-20",1
"3328","2020-03-23",1
"3329","2020-03-24",1
"3330","2020-03-25",1
"3331","2020-03-26",1.03
"3332","2020-03-27",0.9
"3333","2020-03-30",1.18
"3334","2020-03-31",1.18
"3335","2020-04-01",1
"3336","2020-04-02",0.99
"3337","2020-04-03",1
"3338","2020-04-06",0.92
"3339","2020-04-07",0.92
"3340","2020-04-08",1.21
"3341","2020-04-09",1.04
"3342","2020-04-13",1.17
"3343","2020-04-14",1.15
"3344","2020-04-15",1.15
"3345","2020-04-16",1.11
"3346","2020-04-17",1.13
"3347","2020-04-20",1.2
"3348","2020-04-21",1.1
"3349","2020-04-22",1.04
"3350","2020-04-23",1.04
"3351","2020-04-24",0.95
"3352","2020-04-27",1.18
"3353","2020-04-28",1.32
"3354","2020-04-29",1.21
"3355","2020-04-30",1.21
"3356","2020-05-01",1.16
"3357","2020-05-04",1.23
"3358","2020-05-05",1.44
"3359","2020-05-06",1.44
"3360","2020-05-07",1.44
"3361","2020-05-08",1.44
"3362","2020-05-11",1.44
"3363","2020-05-12",1.45
"3364","2020-05-13",1.3
"3365","2020-05-14",1.39
"3366","2020-05-15",1.39
"3367","2020-05-18",1.39
"3368","2020-05-19",1.4
"3369","2020-05-20",1.31
"3370","2020-05-21",1.12
"3371","2020-05-22",1.12
"3372","2020-05-26",1.31
"3373","2020-05-27",1.45
"3374","2020-05-28",1.37
"3375","2020-05-29",1.34
"3376","2020-06-01",1.31
"3377","2020-06-02",1.25
"3378","2020-06-03",1.25
"3379","2020-06-04",1.25
"3380","2020-06-05",1.25
"3381","2020-06-08",1.36
"3382","2020-06-09",1.34
"3383","2020-06-10",1.38
"3384","2020-06-11",1.34
"3385","2020-06-12",1.38
"3386","2020-06-15",1.63
"3387","2020-06-16",1.65
"3388","2020-06-17",1.49
"3389","2020-06-18",1.47
"3390","2020-06-19",1.5
"3391","2020-06-22",1.62
"3392","2020-06-23",1.59
"3393","2020-06-24",1.3
"3394","2020-06-25",1.41
"3395","2020-06-26",1.46
"3396","2020-06-29",1.55
"3397","2020-06-30",1.59
"3398","2020-07-01",1.59
"3399","2020-07-02",1.59
"3400","2020-07-06",1.59
"3401","2020-07-07",1.52
"3402","2020-07-08",1.47
"3403","2020-07-09",1.37
"3404","2020-07-10",1.48
"3405","2020-07-13",1.49
"3406","2020-07-14",1.53
"3407","2020-07-15",1.5
"3408","2020-07-16",1.42
"3409","2020-07-17",1.49
"3410","2020-07-20",1.47
"3411","2020-07-21",1.42
"3412","2020-07-22",1.5
"3413","2020-07-23",1.5
"3414","2020-07-24",1.45
"3415","2020-07-27",1.56
"3416","2020-07-28",1.81
"3417","2020-07-29",1.63
"3418","2020-07-30",1.58
"3419","2020-07-31",1.58
"3420","2020-08-03",1.61
"3421","2020-08-04",1.63
"3422","2020-08-05",1.71
"3423","2020-08-06",1.72
"3424","2020-08-07",1.7
"3425","2020-08-10",1.71
"3426","2020-08-11",1.68
"3427","2020-08-12",1.9
"3428","2020-08-13",1.81
"3429","2020-08-14",1.71
"3430","2020-08-17",1.7
"3431","2020-08-18",1.83
"3432","2020-08-19",1.7
"3433","2020-08-20",1.66
"3434","2020-08-21",1.75
"3435","2020-08-24",1.7
"3436","2020-08-25",1.61
"3437","2020-08-26",1.69
"3438","2020-08-27",1.61
"3439","2020-08-28",1.7
"3440","2020-08-31",1.7
"3441","2020-09-01",1.83
"3442","2020-09-02",1.81
"3443","2020-09-03",1.74
"3444","2020-09-04",1.75
"3445","2020-09-08",1.94
"3446","2020-09-09",2.21
"3447","2020-09-10",2.07
"3448","2020-09-11",2.08
"3449","2020-09-14",2.15
"3450","2020-09-15",2.17
"3451","2020-09-16",2.14
"3452","2020-09-17",2.11
"3453","2020-09-18",2.07
"3454","2020-09-21",2.07
"3455","2020-09-22",2.11
"3456","2020-09-23",1.99
"3457","2020-09-24",1.86
"3458","2020-09-25",1.86
"3459","2020-09-28",1.85
"3460","2020-09-29",1.89
"3461","2020-09-30",1.9
"3462","2020-10-01",1.85
"3463","2020-10-02",1.83
"3464","2020-10-05",1.95
"3465","2020-10-06",1.97
"3466","2020-10-07",2
"3467","2020-10-08",2.06
"3468","2020-10-09",2.15
"3469","2020-10-12",2
"3470","2020-10-13",2.07
"3471","2020-10-14",2.18
"3472","2020-10-15",2
"3473","2020-10-16",1.95
"3474","2020-10-19",2.03
"3475","2020-10-20",2.38
"3476","2020-10-21",2.35
"3477","2020-10-22",2.29
"3478","2020-10-23",2.37
"3479","2020-10-26",2.22
"3480","2020-10-27",2.12
"3481","2020-10-28",2.06
"3482","2020-10-29",2.2
"3483","2020-10-30",2.14
"3484","2020-11-02",2.17
"3485","2020-11-03",2.14
"3486","2020-11-04",2.2
"3487","2020-11-05",2.29
"3488","2020-11-06",2.28
"3489","2020-11-09",2.3
"3490","2020-11-10",2.36
"3491","2020-11-11",2.38
"3492","2020-11-12",2.29
"3493","2020-11-13",2.3
"3494","2020-11-16",2.38
"3495","2020-11-17",2.3
"3496","2020-11-18",2.29
"3497","2020-11-19",2.4
"3498","2020-11-20",2.41
"3499","2020-11-23",2.44
"3500","2020-11-24",2.4
"3501","2020-11-25",2.49
"3502","2020-11-27",2.51
