"","date","CCXI"
"1936","2019-10-17",7.99
"1937","2019-10-18",7.74
"1938","2019-10-21",7.97
"1939","2019-10-22",7.92
"1940","2019-10-23",7.69
"1941","2019-10-24",7.63
"1942","2019-10-25",7.9
"1943","2019-10-28",7.74
"1944","2019-10-29",8.5
"1945","2019-10-30",8.98
"1946","2019-10-31",8.6
"1947","2019-11-01",9.04
"1948","2019-11-04",9.36
"1949","2019-11-05",10
"1950","2019-11-06",9.9
"1951","2019-11-07",10.04
"1952","2019-11-08",9.7
"1953","2019-11-11",9.37
"1954","2019-11-12",9.63
"1955","2019-11-13",9.2
"1956","2019-11-14",8.75
"1957","2019-11-15",8.84
"1958","2019-11-18",8.7
"1959","2019-11-19",8.7
"1960","2019-11-20",8.62
"1961","2019-11-21",8.36
"1962","2019-11-22",7.94
"1963","2019-11-25",8.06
"1964","2019-11-26",30.73
"1965","2019-11-27",29.76
"1966","2019-11-29",30.33
"1967","2019-12-02",29.120001
"1968","2019-12-03",29.360001
"1969","2019-12-04",28.08
"1970","2019-12-05",31.049999
"1971","2019-12-06",31.280001
"1972","2019-12-09",29.629999
"1973","2019-12-10",31.129999
"1974","2019-12-11",31.209999
"1975","2019-12-12",33.279999
"1976","2019-12-13",31.41
"1977","2019-12-16",33.77
"1978","2019-12-17",34.060001
"1979","2019-12-18",33.240002
"1980","2019-12-19",34.630001
"1981","2019-12-20",36.25
"1982","2019-12-23",36.110001
"1983","2019-12-24",37.240002
"1984","2019-12-26",37.34
"1985","2019-12-27",36.23
"1986","2019-12-30",38
"1987","2019-12-31",39.549999
"1988","2020-01-02",36.439999
"1989","2020-01-03",35.950001
"1990","2020-01-06",34.77
"1991","2020-01-07",35.400002
"1992","2020-01-08",36.790001
"1993","2020-01-09",38.470001
"1994","2020-01-10",38.209999
"1995","2020-01-13",36.689999
"1996","2020-01-14",37.91
"1997","2020-01-15",37.650002
"1998","2020-01-16",40.93
"1999","2020-01-17",43.66
"2000","2020-01-21",42.720001
"2001","2020-01-22",42.52
"2002","2020-01-23",40.740002
"2003","2020-01-24",41.27
"2004","2020-01-27",40.619999
"2005","2020-01-28",41.169998
"2006","2020-01-29",40.75
"2007","2020-01-30",40.900002
"2008","2020-01-31",42.419998
"2009","2020-02-03",44.889999
"2010","2020-02-04",45.259998
"2011","2020-02-05",47.16
"2012","2020-02-06",47.799999
"2013","2020-02-07",47.490002
"2014","2020-02-10",48.77
"2015","2020-02-11",49.040001
"2016","2020-02-12",49.259998
"2017","2020-02-13",49.290001
"2018","2020-02-14",48
"2019","2020-02-18",48.82
"2020","2020-02-19",50.52
"2021","2020-02-20",49.59
"2022","2020-02-21",48.869999
"2023","2020-02-24",47
"2024","2020-02-25",46.369999
"2025","2020-02-26",46.049999
"2026","2020-02-27",44.18
"2027","2020-02-28",44.75
"2028","2020-03-02",46.52
"2029","2020-03-03",46.59
"2030","2020-03-04",50.779999
"2031","2020-03-05",49.490002
"2032","2020-03-06",47.32
"2033","2020-03-09",44.139999
"2034","2020-03-10",45.779999
"2035","2020-03-11",41.540001
"2036","2020-03-12",39.09
"2037","2020-03-13",44.439999
"2038","2020-03-16",34.43
"2039","2020-03-17",35.049999
"2040","2020-03-18",32.73
"2041","2020-03-19",34.970001
"2042","2020-03-20",36.830002
"2043","2020-03-23",37.549999
"2044","2020-03-24",39.279999
"2045","2020-03-25",38.860001
"2046","2020-03-26",39.91
"2047","2020-03-27",38.549999
"2048","2020-03-30",39.599998
"2049","2020-03-31",40.18
"2050","2020-04-01",38.580002
"2051","2020-04-02",39.75
"2052","2020-04-03",38.959999
"2053","2020-04-06",43.5
"2054","2020-04-07",42.599998
"2055","2020-04-08",43.240002
"2056","2020-04-09",44.990002
"2057","2020-04-13",46.380001
"2058","2020-04-14",48.66
"2059","2020-04-15",46.060001
"2060","2020-04-16",46.84
"2061","2020-04-17",49.389999
"2062","2020-04-20",51.66
"2063","2020-04-21",48.389999
"2064","2020-04-22",48.630001
"2065","2020-04-23",48.950001
"2066","2020-04-24",50.990002
"2067","2020-04-27",52.299999
"2068","2020-04-28",52.029999
"2069","2020-04-29",53.080002
"2070","2020-04-30",53.009998
"2071","2020-05-01",51.32
"2072","2020-05-04",54.540001
"2073","2020-05-05",54.450001
"2074","2020-05-06",53.75
"2075","2020-05-07",53.700001
"2076","2020-05-08",54.389999
"2077","2020-05-11",55.939999
"2078","2020-05-12",56.52
"2079","2020-05-13",51.68
"2080","2020-05-14",52.220001
"2081","2020-05-15",53.799999
"2082","2020-05-18",58.490002
"2083","2020-05-19",56.02
"2084","2020-05-20",59.150002
"2085","2020-05-21",59.73
"2086","2020-05-22",60.27
"2087","2020-05-26",59.200001
"2088","2020-05-27",63.139999
"2089","2020-05-28",60.380001
"2090","2020-05-29",62.389999
"2091","2020-06-01",60.959999
"2092","2020-06-02",61.950001
"2093","2020-06-03",60.580002
"2094","2020-06-04",60
"2095","2020-06-05",59.990002
"2096","2020-06-08",61.779999
"2097","2020-06-09",62.48
"2098","2020-06-10",60.25
"2099","2020-06-11",58.040001
"2100","2020-06-12",65.07
"2101","2020-06-15",62.470001
"2102","2020-06-16",62.16
"2103","2020-06-17",60.639999
"2104","2020-06-18",60.279999
"2105","2020-06-19",58.389999
"2106","2020-06-22",58.75
"2107","2020-06-23",57.560001
"2108","2020-06-24",55.439999
"2109","2020-06-25",56.639999
"2110","2020-06-26",53.790001
"2111","2020-06-29",54.720001
"2112","2020-06-30",57.540001
"2113","2020-07-01",58.150002
"2114","2020-07-02",58.009998
"2115","2020-07-06",57.84
"2116","2020-07-07",58.799999
"2117","2020-07-08",61.689999
"2118","2020-07-09",59.080002
"2119","2020-07-10",59.700001
"2120","2020-07-13",56.57
"2121","2020-07-14",58.599998
"2122","2020-07-15",59.41
"2123","2020-07-16",56.119999
"2124","2020-07-17",54.900002
"2125","2020-07-20",56.119999
"2126","2020-07-21",55.490002
"2127","2020-07-22",55.66
"2128","2020-07-23",53.5
"2129","2020-07-24",52.200001
"2130","2020-07-27",53.700001
"2131","2020-07-28",52.98
"2132","2020-07-29",52.650002
"2133","2020-07-30",54.810001
"2134","2020-07-31",52.709999
"2135","2020-08-03",54.73
"2136","2020-08-04",54.299999
"2137","2020-08-05",55.349998
"2138","2020-08-06",54.490002
"2139","2020-08-07",55.240002
"2140","2020-08-10",55.720001
"2141","2020-08-11",53.66
"2142","2020-08-12",52.990002
"2143","2020-08-13",53.220001
"2144","2020-08-14",52.639999
"2145","2020-08-17",52.200001
"2146","2020-08-18",54.139999
"2147","2020-08-19",54.189999
"2148","2020-08-20",54.599998
"2149","2020-08-21",53.650002
"2150","2020-08-24",52.810001
"2151","2020-08-25",53.360001
"2152","2020-08-26",52.060001
"2153","2020-08-27",52.049999
"2154","2020-08-28",52.860001
"2155","2020-08-31",53.5
"2156","2020-09-01",52.369999
"2157","2020-09-02",51.310001
"2158","2020-09-03",48.119999
"2159","2020-09-04",47.549999
"2160","2020-09-08",46.349998
"2161","2020-09-09",48.669998
"2162","2020-09-10",47.380001
"2163","2020-09-11",48.07
"2164","2020-09-14",52.59
"2165","2020-09-15",52.959999
"2166","2020-09-16",53.68
"2167","2020-09-17",52.57
"2168","2020-09-18",55.310001
"2169","2020-09-21",52.23
"2170","2020-09-22",52.830002
"2171","2020-09-23",50.959999
"2172","2020-09-24",51.700001
"2173","2020-09-25",52.740002
"2174","2020-09-28",53.5
"2175","2020-09-29",53.529999
"2176","2020-09-30",54.799999
"2177","2020-10-01",54.889999
"2178","2020-10-02",53.689999
"2179","2020-10-05",59.150002
"2180","2020-10-06",58.900002
"2181","2020-10-07",59.279999
"2182","2020-10-08",59.060001
"2183","2020-10-09",59.27
"2184","2020-10-12",59.099998
"2185","2020-10-13",58.369999
"2186","2020-10-14",59.27
"2187","2020-10-15",57.669998
"2188","2020-10-16",56.830002
"2189","2020-10-19",53.650002
"2190","2020-10-20",53.439999
"2191","2020-10-21",52.040001
"2192","2020-10-22",54.98
"2193","2020-10-23",58.799999
"2194","2020-10-26",53.200001
"2195","2020-10-27",52.439999
"2196","2020-10-28",52.240002
"2197","2020-10-29",49.52
"2198","2020-10-30",48
"2199","2020-11-02",47.25
"2200","2020-11-03",48.27
"2201","2020-11-04",53.080002
"2202","2020-11-05",54.57
"2203","2020-11-06",54.990002
"2204","2020-11-09",57.98
"2205","2020-11-10",57.950001
"2206","2020-11-11",60.779999
"2207","2020-11-12",58.189999
"2208","2020-11-13",59.009998
"2209","2020-11-16",59.549999
"2210","2020-11-17",59.869999
"2211","2020-11-18",57.869999
"2212","2020-11-19",56.919998
"2213","2020-11-20",56.060001
"2214","2020-11-23",57.279999
"2215","2020-11-24",55.950001
"2216","2020-11-25",54
"2217","2020-11-27",55.810001
