"","date","OTRK"
"3005","2018-12-07",11.36
"3006","2018-12-10",11.56
"3007","2018-12-11",11.89
"3008","2018-12-12",11.77
"3009","2018-12-13",11.43
"3010","2018-12-14",10.88
"3011","2018-12-17",10.75
"3012","2018-12-18",10.71
"3013","2018-12-19",10.11
"3014","2018-12-20",10
"3015","2018-12-21",9.89
"3016","2018-12-24",9.08
"3017","2018-12-26",9.29
"3018","2018-12-27",9.25
"3019","2018-12-28",9.55
"3020","2018-12-31",9.37
"3021","2019-01-02",9.46
"3022","2019-01-03",9.52
"3023","2019-01-04",9.51
"3024","2019-01-07",9.4
"3025","2019-01-08",9.2
"3026","2019-01-09",9.38
"3027","2019-01-10",9.25
"3028","2019-01-11",9.18
"3029","2019-01-14",9.25
"3030","2019-01-15",9.72
"3031","2019-01-16",10.66
"3032","2019-01-17",10.51
"3033","2019-01-18",10.6
"3034","2019-01-22",10.36
"3035","2019-01-23",10.65
"3036","2019-01-24",11.25
"3037","2019-01-25",11.1
"3038","2019-01-28",12.24
"3039","2019-01-29",12.87
"3040","2019-01-30",11.66
"3041","2019-01-31",11.18
"3042","2019-02-01",11.66
"3043","2019-02-04",12.26
"3044","2019-02-05",12.64
"3045","2019-02-06",12.46
"3046","2019-02-07",12.35
"3047","2019-02-08",12.04
"3048","2019-02-11",12.39
"3049","2019-02-12",12.12
"3050","2019-02-13",11.86
"3051","2019-02-14",11.96
"3052","2019-02-15",11.8
"3053","2019-02-19",11.75
"3054","2019-02-20",11.17
"3055","2019-02-21",10.72
"3056","2019-02-22",10.89
"3057","2019-02-25",10
"3058","2019-02-26",9.93
"3059","2019-02-27",9.8
"3060","2019-02-28",10.09
"3061","2019-03-01",11.12
"3062","2019-03-04",10.28
"3063","2019-03-05",10.14
"3064","2019-03-06",9.88
"3065","2019-03-07",9.73
"3066","2019-03-08",9.75
"3067","2019-03-11",9.98
"3068","2019-03-12",10
"3069","2019-03-13",9.98
"3070","2019-03-14",10.98
"3071","2019-03-15",13.82
"3072","2019-03-18",13.93
"3073","2019-03-19",14.18
"3074","2019-03-20",13.77
"3075","2019-03-21",13.59
"3076","2019-03-22",13.16
"3077","2019-03-25",13.8
"3078","2019-03-26",13.47
"3079","2019-03-27",12.46
"3080","2019-03-28",12.8
"3081","2019-03-29",12.23
"3082","2019-04-01",13.95
"3083","2019-04-02",13.74
"3084","2019-04-03",12.9
"3085","2019-04-04",13.23
"3086","2019-04-05",12.91
"3087","2019-04-08",13.25
"3088","2019-04-09",12.9
"3089","2019-04-10",12.96
"3090","2019-04-11",13.65
"3091","2019-04-12",12.49
"3092","2019-04-15",13.25
"3093","2019-04-16",13.6
"3094","2019-04-17",12.71
"3095","2019-04-18",13.14
"3096","2019-04-22",12.95
"3097","2019-04-23",13.82
"3098","2019-04-24",15
"3099","2019-04-25",15.19
"3100","2019-04-26",15.97
"3101","2019-04-29",15.3
"3102","2019-04-30",15.52
"3103","2019-05-01",15.15
"3104","2019-05-02",15.53
"3105","2019-05-03",15.45
"3106","2019-05-06",15.8
"3107","2019-05-07",16.98
"3108","2019-05-08",16.76
"3109","2019-05-09",16.99
"3110","2019-05-10",17.440001
"3111","2019-05-13",18.280001
"3112","2019-05-14",18.139999
"3113","2019-05-15",18.389999
"3114","2019-05-16",18.709999
"3115","2019-05-17",18.879999
"3116","2019-05-20",20.48
"3117","2019-05-21",20.15
"3118","2019-05-22",20.450001
"3119","2019-05-23",19.799999
"3120","2019-05-24",18.959999
"3121","2019-05-28",18.4
"3122","2019-05-29",17.389999
"3123","2019-05-30",17.17
"3124","2019-05-31",17.76
"3125","2019-06-03",17.190001
"3126","2019-06-04",17.66
"3127","2019-06-05",17.74
"3128","2019-06-06",17.9
"3129","2019-06-07",18.030001
"3130","2019-06-10",17.950001
"3131","2019-06-11",17.83
"3132","2019-06-12",18.08
"3133","2019-06-13",18.24
"3134","2019-06-14",18.879999
"3135","2019-06-17",18.67
"3136","2019-06-18",18.610001
"3137","2019-06-19",18.08
"3138","2019-06-20",18.639999
"3139","2019-06-21",19.129999
"3140","2019-06-24",18.77
"3141","2019-06-25",18.58
"3142","2019-06-26",18.200001
"3143","2019-06-27",18.799999
"3144","2019-06-28",19.219999
"3145","2019-07-01",19.200001
"3146","2019-07-02",18.93
"3147","2019-07-03",18.950001
"3148","2019-07-05",18.33
"3149","2019-07-08",17.99
"3150","2019-07-09",17.91
"3151","2019-07-10",18.84
"3152","2019-07-11",19.129999
"3153","2019-07-12",19.6
"3154","2019-07-15",19.93
"3155","2019-07-16",20.27
"3156","2019-07-17",19.01
"3157","2019-07-18",18.65
"3158","2019-07-19",18.049999
"3159","2019-07-22",17.82
"3160","2019-07-23",16.4
"3161","2019-07-24",17.4
"3162","2019-07-25",17.51
"3163","2019-07-26",17.4
"3164","2019-07-29",17.610001
"3165","2019-07-30",17.719999
"3166","2019-07-31",17.42
"3167","2019-08-01",17.15
"3168","2019-08-02",17.15
"3169","2019-08-05",16.139999
"3170","2019-08-06",16.26
"3171","2019-08-07",16.5
"3172","2019-08-08",16.450001
"3173","2019-08-09",15.74
"3174","2019-08-12",16.68
"3175","2019-08-13",17.83
"3176","2019-08-14",17.780001
"3177","2019-08-15",15.45
"3178","2019-08-16",15.7
"3179","2019-08-19",15.5
"3180","2019-08-20",15.52
"3181","2019-08-21",15.4
"3182","2019-08-22",14.9
"3183","2019-08-23",14.59
"3184","2019-08-26",14.4
"3185","2019-08-27",13.45
"3186","2019-08-28",13.7
"3187","2019-08-29",13.89
"3188","2019-08-30",14.04
"3189","2019-09-03",13.68
"3190","2019-09-04",13.68
"3191","2019-09-05",15.3
"3192","2019-09-06",15.79
"3193","2019-09-09",15.12
"3194","2019-09-10",15.31
"3195","2019-09-11",16.42
"3196","2019-09-12",15.82
"3197","2019-09-13",16.450001
"3198","2019-09-16",17
"3199","2019-09-17",17.209999
"3200","2019-09-18",17.370001
"3201","2019-09-19",17.02
"3202","2019-09-20",17.690001
"3203","2019-09-23",17.34
"3204","2019-09-24",17.719999
"3205","2019-09-25",17.200001
"3206","2019-09-26",17.309999
"3207","2019-09-27",16.5
"3208","2019-09-30",15.76
"3209","2019-10-01",14.89
"3210","2019-10-02",14.95
"3211","2019-10-03",15.03
"3212","2019-10-04",15.35
"3213","2019-10-07",15.72
"3214","2019-10-08",15.32
"3215","2019-10-09",14.84
"3216","2019-10-10",14.65
"3217","2019-10-11",15.01
"3218","2019-10-14",14.56
"3219","2019-10-15",14.45
"3220","2019-10-16",13.83
"3221","2019-10-17",13.96
"3222","2019-10-18",13.05
"3223","2019-10-21",13.41
"3224","2019-10-22",13.47
"3225","2019-10-23",13.29
"3226","2019-10-24",13.39
"3227","2019-10-25",13.14
"3228","2019-10-28",13.66
"3229","2019-10-29",14.69
"3230","2019-10-30",15.51
"3231","2019-10-31",15.61
"3232","2019-11-01",15.77
"3233","2019-11-04",14.81
"3234","2019-11-05",14.43
"3235","2019-11-06",14.68
"3236","2019-11-07",14.92
"3237","2019-11-08",14.86
"3238","2019-11-11",14.77
"3239","2019-11-12",15.09
"3240","2019-11-13",14.75
"3241","2019-11-14",15.6
"3242","2019-11-15",15.1
"3243","2019-11-18",14.59
"3244","2019-11-19",14.44
"3245","2019-11-20",15.12
"3246","2019-11-21",15.19
"3247","2019-11-22",15.21
"3248","2019-11-25",15.12
"3249","2019-11-26",15.12
"3250","2019-11-27",15.17
"3251","2019-11-29",15.4
"3252","2019-12-02",15.55
"3253","2019-12-03",17.01
"3254","2019-12-04",17.290001
"3255","2019-12-05",17.25
"3256","2019-12-06",17.360001
"3257","2019-12-09",17.809999
"3258","2019-12-10",18.049999
"3259","2019-12-11",17.290001
"3260","2019-12-12",17.190001
"3261","2019-12-13",16.85
"3262","2019-12-16",16.48
"3263","2019-12-17",16.290001
"3264","2019-12-18",16.219999
"3265","2019-12-19",16.379999
"3266","2019-12-20",16.58
"3267","2019-12-23",16.18
"3268","2019-12-24",16.120001
"3269","2019-12-26",16.120001
"3270","2019-12-27",16.309999
"3271","2019-12-30",15.73
"3272","2019-12-31",16.309999
"3273","2020-01-02",15.88
"3274","2020-01-03",15.66
"3275","2020-01-06",15.15
"3276","2020-01-07",15.18
"3277","2020-01-08",14.92
"3278","2020-01-09",15.71
"3279","2020-01-10",15.71
"3280","2020-01-13",16.59
"3281","2020-01-14",16.6
"3282","2020-01-15",16.33
"3283","2020-01-16",17.08
"3284","2020-01-17",17.58
"3285","2020-01-21",17.01
"3286","2020-01-22",17.18
"3287","2020-01-23",17.52
"3288","2020-01-24",17.15
"3289","2020-01-27",16.98
"3290","2020-01-28",17.34
"3291","2020-01-29",16.98
"3292","2020-01-30",17.25
"3293","2020-01-31",17.120001
"3294","2020-02-03",17.32
"3295","2020-02-04",17.780001
"3296","2020-02-05",18.799999
"3297","2020-02-06",17.93
"3298","2020-02-07",16.610001
"3299","2020-02-10",16.959999
"3300","2020-02-11",16.6
"3301","2020-02-12",16.01
"3302","2020-02-13",16.459999
"3303","2020-02-14",16.629999
"3304","2020-02-18",17.969999
"3305","2020-02-19",18.719999
"3306","2020-02-20",17.700001
"3307","2020-02-21",17.309999
"3308","2020-02-24",16.09
"3309","2020-02-25",15.56
"3310","2020-02-26",15.38
"3311","2020-02-27",15.44
"3312","2020-02-28",15.12
"3313","2020-03-02",16.35
"3314","2020-03-03",15.4
"3315","2020-03-04",16.27
"3316","2020-03-05",16.08
"3317","2020-03-06",16
"3318","2020-03-09",14.75
"3319","2020-03-10",15.23
"3320","2020-03-11",13.17
"3321","2020-03-12",9.56
"3322","2020-03-13",10.56
"3323","2020-03-16",10.09
"3324","2020-03-17",13.21
"3325","2020-03-18",9.84
"3326","2020-03-19",10.97
"3327","2020-03-20",9.69
"3328","2020-03-23",9.55
"3329","2020-03-24",10.9
"3330","2020-03-25",14.38
"3331","2020-03-26",15.26
"3332","2020-03-27",14.2
"3333","2020-03-30",15.2
"3334","2020-03-31",15.23
"3335","2020-04-01",14.73
"3336","2020-04-02",16.08
"3337","2020-04-03",16.290001
"3338","2020-04-06",18.25
"3339","2020-04-07",19.65
"3340","2020-04-08",20.48
"3341","2020-04-09",20.110001
"3342","2020-04-13",23.799999
"3343","2020-04-14",23.190001
"3344","2020-04-15",24.719999
"3345","2020-04-16",24.5
"3346","2020-04-17",25.549999
"3347","2020-04-20",29.549999
"3348","2020-04-21",28.889999
"3349","2020-04-22",29.559999
"3350","2020-04-23",28.43
"3351","2020-04-24",30.559999
"3352","2020-04-27",29.24
"3353","2020-04-28",29.57
"3354","2020-04-29",30.790001
"3355","2020-04-30",30.440001
"3356","2020-05-01",27.75
"3357","2020-05-04",24.6
"3358","2020-05-05",24.200001
"3359","2020-05-06",23.530001
"3360","2020-05-07",26.790001
"3361","2020-05-08",22.23
"3362","2020-05-11",21.559999
"3363","2020-05-12",20.35
"3364","2020-05-13",19.52
"3365","2020-05-14",20.75
"3366","2020-05-15",21.25
"3367","2020-05-18",21.26
"3368","2020-05-19",20.549999
"3369","2020-05-20",20.209999
"3370","2020-05-21",19.469999
"3371","2020-05-22",20.049999
"3372","2020-05-26",19.440001
"3373","2020-05-27",18.860001
"3374","2020-05-28",19.24
"3375","2020-05-29",19.809999
"3376","2020-06-01",20.139999
"3377","2020-06-02",20.4
"3378","2020-06-03",18.950001
"3379","2020-06-04",17.93
"3380","2020-06-05",19.139999
"3381","2020-06-08",20.799999
"3382","2020-06-09",20.139999
"3383","2020-06-10",19.950001
"3384","2020-06-11",18.43
"3385","2020-06-12",19.700001
"3386","2020-06-15",20.07
"3387","2020-06-16",21.139999
"3388","2020-06-17",21.18
"3389","2020-06-18",22.719999
"3390","2020-06-19",22.059999
"3391","2020-06-22",22.780001
"3392","2020-06-23",22.08
"3393","2020-06-24",21.92
"3394","2020-06-25",21.43
"3395","2020-06-26",20.950001
"3396","2020-06-29",21.530001
"3397","2020-06-30",24.74
"3398","2020-07-01",25.48
"3399","2020-07-02",25.889999
"3400","2020-07-06",25.950001
"3401","2020-07-07",27.370001
"3402","2020-07-08",27.75
"3403","2020-07-09",27.77
"3404","2020-07-10",28.469999
"3405","2020-07-13",27.610001
"3406","2020-07-14",26.940001
"3407","2020-07-15",28.16
"3408","2020-07-16",29.809999
"3409","2020-07-17",29.639999
"3410","2020-07-20",30.389999
"3411","2020-07-21",32.630001
"3412","2020-07-22",34.509998
"3413","2020-07-23",34.73
"3414","2020-07-24",35.790001
"3415","2020-07-27",37.560001
"3416","2020-07-28",37.880001
"3417","2020-07-29",38.720001
"3418","2020-07-30",38.52
"3419","2020-07-31",38.259998
"3420","2020-08-03",36.490002
"3421","2020-08-04",36
"3422","2020-08-05",39.330002
"3423","2020-08-06",56.470001
"3424","2020-08-07",57.990002
"3425","2020-08-10",59.360001
"3426","2020-08-11",48.549999
"3427","2020-08-12",45.439999
"3428","2020-08-13",48.259998
"3429","2020-08-14",49.580002
"3430","2020-08-17",53.57
"3431","2020-08-18",53.549999
"3432","2020-08-19",65.330002
"3433","2020-08-20",68.860001
"3434","2020-08-21",68.330002
"3435","2020-08-24",66.989998
"3436","2020-08-25",67.389999
"3437","2020-08-26",63.400002
"3438","2020-08-27",67.790001
"3439","2020-08-28",69.300003
"3440","2020-08-31",72.949997
"3441","2020-09-01",73.510002
"3442","2020-09-02",74.559998
"3443","2020-09-03",68.93
"3444","2020-09-04",67.199997
"3445","2020-09-08",68.989998
"3446","2020-09-09",80.32
"3447","2020-09-10",74.860001
"3448","2020-09-11",73.959999
"3449","2020-09-14",75.089996
"3450","2020-09-15",71.830002
"3451","2020-09-16",61.799999
"3452","2020-09-17",58.439999
"3453","2020-09-18",65.629997
"3454","2020-09-21",63.810001
"3455","2020-09-22",62.860001
"3456","2020-09-23",61.32
"3457","2020-09-24",59.709999
"3458","2020-09-25",64.059998
"3459","2020-09-28",60.189999
"3460","2020-09-29",60.25
"3461","2020-09-30",60
"3462","2020-10-01",62.869999
"3463","2020-10-02",65.709999
"3464","2020-10-05",74.790001
"3465","2020-10-06",71
"3466","2020-10-07",69.389999
"3467","2020-10-08",63.799999
"3468","2020-10-09",64.080002
"3469","2020-10-12",62.349998
"3470","2020-10-13",66.629997
"3471","2020-10-14",64.169998
"3472","2020-10-15",61.720001
"3473","2020-10-16",60.049999
"3474","2020-10-19",60.16
"3475","2020-10-20",59.310001
"3476","2020-10-21",56.040001
"3477","2020-10-22",63.59
"3478","2020-10-23",62.759998
"3479","2020-10-26",65.209999
"3480","2020-10-27",66.75
"3481","2020-10-28",67.139999
"3482","2020-10-29",63.560001
"3483","2020-10-30",61.240002
"3484","2020-11-02",61.310001
"3485","2020-11-03",63.110001
"3486","2020-11-04",64.489998
"3487","2020-11-05",68.199997
"3488","2020-11-06",58.830002
"3489","2020-11-09",54.299999
"3490","2020-11-10",58.490002
"3491","2020-11-11",58.25
"3492","2020-11-12",58.290001
"3493","2020-11-13",55.59
"3494","2020-11-16",50.82
"3495","2020-11-17",50.709999
"3496","2020-11-18",53.669998
"3497","2020-11-19",52.290001
"3498","2020-11-20",54.02
"3499","2020-11-23",51.5
"3500","2020-11-24",48.18
"3501","2020-11-25",47.779999
"3502","2020-11-27",50.599998
