"","date","OCSL"
"1934","2016-02-17",4.92
"1935","2016-02-18",4.85
"1936","2016-02-19",4.62
"1937","2016-02-22",4.61
"1938","2016-02-23",4.55
"1939","2016-02-24",4.54
"1940","2016-02-25",4.73
"1941","2016-02-26",4.88
"1942","2016-02-29",4.95
"1943","2016-03-01",4.81
"1944","2016-03-02",5.02
"1945","2016-03-03",5.16
"1946","2016-03-04",5.16
"1947","2016-03-07",5.16
"1948","2016-03-08",5
"1949","2016-03-09",5.04
"1950","2016-03-10",5.05
"1951","2016-03-11",4.98
"1952","2016-03-14",4.99
"1953","2016-03-15",4.9
"1954","2016-03-16",4.97
"1955","2016-03-17",4.98
"1956","2016-03-18",5
"1957","2016-03-21",5.15
"1958","2016-03-22",5.19
"1959","2016-03-23",4.97
"1960","2016-03-24",5
"1961","2016-03-28",4.91
"1962","2016-03-29",5.03
"1963","2016-03-30",4.95
"1964","2016-03-31",5.02
"1965","2016-04-01",5.14
"1966","2016-04-04",5.17
"1967","2016-04-05",5.15
"1968","2016-04-06",5.19
"1969","2016-04-07",5.12
"1970","2016-04-08",5.11
"1971","2016-04-11",5.16
"1972","2016-04-12",5.26
"1973","2016-04-13",5.31
"1974","2016-04-14",5.3
"1975","2016-04-15",5.34
"1976","2016-04-18",5.26
"1977","2016-04-19",5.37
"1978","2016-04-20",5.43
"1979","2016-04-21",5.39
"1980","2016-04-22",5.48
"1981","2016-04-25",5.48
"1982","2016-04-26",5.46
"1983","2016-04-27",5.43
"1984","2016-04-28",5.38
"1985","2016-04-29",5.42
"1986","2016-05-02",5.36
"1987","2016-05-03",5.28
"1988","2016-05-04",5.21
"1989","2016-05-05",5.18
"1990","2016-05-06",5.15
"1991","2016-05-09",5.1
"1992","2016-05-10",5.22
"1993","2016-05-11",5.15
"1994","2016-05-12",5.17
"1995","2016-05-13",5.13
"1996","2016-05-16",5.1
"1997","2016-05-17",5.15
"1998","2016-05-18",5.1
"1999","2016-05-19",5.01
"2000","2016-05-20",5.02
"2001","2016-05-23",4.99
"2002","2016-05-24",4.95
"2003","2016-05-25",5
"2004","2016-05-26",5.01
"2005","2016-05-27",4.99
"2006","2016-05-31",4.93
"2007","2016-06-01",5.02
"2008","2016-06-02",5.01
"2009","2016-06-03",5.03
"2010","2016-06-06",5.01
"2011","2016-06-07",4.99
"2012","2016-06-08",4.98
"2013","2016-06-09",5
"2014","2016-06-10",4.97
"2015","2016-06-13",4.91
"2016","2016-06-14",4.85
"2017","2016-06-15",4.8
"2018","2016-06-16",4.78
"2019","2016-06-17",4.81
"2020","2016-06-20",4.85
"2021","2016-06-21",4.9
"2022","2016-06-22",4.9
"2023","2016-06-23",4.94
"2024","2016-06-24",4.88
"2025","2016-06-27",4.75
"2026","2016-06-28",4.82
"2027","2016-06-29",4.85
"2028","2016-06-30",4.85
"2029","2016-07-01",5.09
"2030","2016-07-05",5.09
"2031","2016-07-06",5.08
"2032","2016-07-07",5.15
"2033","2016-07-08",5.21
"2034","2016-07-11",5.38
"2035","2016-07-12",5.43
"2036","2016-07-13",5.32
"2037","2016-07-14",5.25
"2038","2016-07-15",5.34
"2039","2016-07-18",5.44
"2040","2016-07-19",5.42
"2041","2016-07-20",5.46
"2042","2016-07-21",5.46
"2043","2016-07-22",5.48
"2044","2016-07-25",5.58
"2045","2016-07-26",5.56
"2046","2016-07-27",5.57
"2047","2016-07-28",5.55
"2048","2016-07-29",5.6
"2049","2016-08-01",5.61
"2050","2016-08-02",5.56
"2051","2016-08-03",5.55
"2052","2016-08-04",5.48
"2053","2016-08-05",5.63
"2054","2016-08-08",5.83
"2055","2016-08-09",5.93
"2056","2016-08-10",5.86
"2057","2016-08-11",5.74
"2058","2016-08-12",5.8
"2059","2016-08-15",5.86
"2060","2016-08-16",5.83
"2061","2016-08-17",5.82
"2062","2016-08-18",5.89
"2063","2016-08-19",5.92
"2064","2016-08-22",5.98
"2065","2016-08-23",6.08
"2066","2016-08-24",6.07
"2067","2016-08-25",6.06
"2068","2016-08-26",6.21
"2069","2016-08-29",6.22
"2070","2016-08-30",6.26
"2071","2016-08-31",6.27
"2072","2016-09-01",6.26
"2073","2016-09-02",6.29
"2074","2016-09-06",6.26
"2075","2016-09-07",6.24
"2076","2016-09-08",6.23
"2077","2016-09-09",6.05
"2078","2016-09-12",6.01
"2079","2016-09-13",5.76
"2080","2016-09-14",5.6
"2081","2016-09-15",5.61
"2082","2016-09-16",5.56
"2083","2016-09-19",5.59
"2084","2016-09-20",5.67
"2085","2016-09-21",5.62
"2086","2016-09-22",5.76
"2087","2016-09-23",5.72
"2088","2016-09-26",5.73
"2089","2016-09-27",5.77
"2090","2016-09-28",5.83
"2091","2016-09-29",5.78
"2092","2016-09-30",5.81
"2093","2016-10-03",5.85
"2094","2016-10-04",5.8
"2095","2016-10-05",5.84
"2096","2016-10-06",5.81
"2097","2016-10-07",5.79
"2098","2016-10-10",5.83
"2099","2016-10-11",5.78
"2100","2016-10-12",5.74
"2101","2016-10-13",5.7
"2102","2016-10-14",5.61
"2103","2016-10-17",5.46
"2104","2016-10-18",5.53
"2105","2016-10-19",5.64
"2106","2016-10-20",5.61
"2107","2016-10-21",5.64
"2108","2016-10-24",5.63
"2109","2016-10-25",5.69
"2110","2016-10-26",5.59
"2111","2016-10-27",5.51
"2112","2016-10-28",5.52
"2113","2016-10-31",5.39
"2114","2016-11-01",5.22
"2115","2016-11-02",5.16
"2116","2016-11-03",5.13
"2117","2016-11-04",5.13
"2118","2016-11-07",5.28
"2119","2016-11-08",5.37
"2120","2016-11-09",5.48
"2121","2016-11-10",5.59
"2122","2016-11-11",5.6
"2123","2016-11-14",5.67
"2124","2016-11-15",5.67
"2125","2016-11-16",5.67
"2126","2016-11-17",5.69
"2127","2016-11-18",5.7
"2128","2016-11-21",5.73
"2129","2016-11-22",5.76
"2130","2016-11-23",5.76
"2131","2016-11-25",5.89
"2132","2016-11-28",5.84
"2133","2016-11-29",5.9
"2134","2016-11-30",5.37
"2135","2016-12-01",5.4
"2136","2016-12-02",5.31
"2137","2016-12-05",5.41
"2138","2016-12-06",5.54
"2139","2016-12-07",5.51
"2140","2016-12-08",5.59
"2141","2016-12-09",5.63
"2142","2016-12-12",5.61
"2143","2016-12-13",5.53
"2144","2016-12-14",5.45
"2145","2016-12-15",5.38
"2146","2016-12-16",5.38
"2147","2016-12-19",5.42
"2148","2016-12-20",5.47
"2149","2016-12-21",5.49
"2150","2016-12-22",5.48
"2151","2016-12-23",5.53
"2152","2016-12-27",5.43
"2153","2016-12-28",5.41
"2154","2016-12-29",5.36
"2155","2016-12-30",5.37
"2156","2017-01-03",5.48
"2157","2017-01-04",5.59
"2158","2017-01-05",5.6
"2159","2017-01-06",5.61
"2160","2017-01-09",5.64
"2161","2017-01-10",5.68
"2162","2017-01-11",5.54
"2163","2017-01-12",5.56
"2164","2017-01-13",5.56
"2165","2017-01-17",5.58
"2166","2017-01-18",5.56
"2167","2017-01-19",5.52
"2168","2017-01-20",5.47
"2169","2017-01-23",5.49
"2170","2017-01-24",5.46
"2171","2017-01-25",5.48
"2172","2017-01-26",5.46
"2173","2017-01-27",5.46
"2174","2017-01-30",5.46
"2175","2017-01-31",5.44
"2176","2017-02-01",5.49
"2177","2017-02-02",5.45
"2178","2017-02-03",5.46
"2179","2017-02-06",5.56
"2180","2017-02-07",5.6
"2181","2017-02-08",5.61
"2182","2017-02-09",4.63
"2183","2017-02-10",4.56
"2184","2017-02-13",4.51
"2185","2017-02-14",4.6
"2186","2017-02-15",4.72
"2187","2017-02-16",4.67
"2188","2017-02-17",4.62
"2189","2017-02-21",4.6
"2190","2017-02-22",4.6
"2191","2017-02-23",4.61
"2192","2017-02-24",4.59
"2193","2017-02-27",4.57
"2194","2017-02-28",4.44
"2195","2017-03-01",4.46
"2196","2017-03-02",4.42
"2197","2017-03-03",4.38
"2198","2017-03-06",4.4
"2199","2017-03-07",4.38
"2200","2017-03-08",4.32
"2201","2017-03-09",4.4
"2202","2017-03-10",4.44
"2203","2017-03-13",4.52
"2204","2017-03-14",4.5
"2205","2017-03-15",4.51
"2206","2017-03-16",4.58
"2207","2017-03-17",4.59
"2208","2017-03-20",4.67
"2209","2017-03-21",4.64
"2210","2017-03-22",4.63
"2211","2017-03-23",4.64
"2212","2017-03-24",4.66
"2213","2017-03-27",4.72
"2214","2017-03-28",4.77
"2215","2017-03-29",4.7
"2216","2017-03-30",4.56
"2217","2017-03-31",4.62
"2218","2017-04-03",4.52
"2219","2017-04-04",4.48
"2220","2017-04-05",4.38
"2221","2017-04-06",4.44
"2222","2017-04-07",4.4
"2223","2017-04-10",4.39
"2224","2017-04-11",4.42
"2225","2017-04-12",4.39
"2226","2017-04-13",4.36
"2227","2017-04-17",4.35
"2228","2017-04-18",4.32
"2229","2017-04-19",4.44
"2230","2017-04-20",4.43
"2231","2017-04-21",4.43
"2232","2017-04-24",4.44
"2233","2017-04-25",4.55
"2234","2017-04-26",4.58
"2235","2017-04-27",4.56
"2236","2017-04-28",4.59
"2237","2017-05-01",4.48
"2238","2017-05-02",4.5
"2239","2017-05-03",4.41
"2240","2017-05-04",4.46
"2241","2017-05-05",4.4
"2242","2017-05-08",4.32
"2243","2017-05-09",4.31
"2244","2017-05-10",4.28
"2245","2017-05-11",4.33
"2246","2017-05-12",4.31
"2247","2017-05-15",4.31
"2248","2017-05-16",4.32
"2249","2017-05-17",4.2
"2250","2017-05-18",4.18
"2251","2017-05-19",4.23
"2252","2017-05-22",4.24
"2253","2017-05-23",4.27
"2254","2017-05-24",4.25
"2255","2017-05-25",4.13
"2256","2017-05-26",4.17
"2257","2017-05-30",4.08
"2258","2017-05-31",4.09
"2259","2017-06-01",4.16
"2260","2017-06-02",4.12
"2261","2017-06-05",4.06
"2262","2017-06-06",4.01
"2263","2017-06-07",3.98
"2264","2017-06-08",4.07
"2265","2017-06-09",4.06
"2266","2017-06-12",4.08
"2267","2017-06-13",4.06
"2268","2017-06-14",4.01
"2269","2017-06-15",3.97
"2270","2017-06-16",3.98
"2271","2017-06-19",3.97
"2272","2017-06-20",4
"2273","2017-06-21",3.96
"2274","2017-06-22",3.92
"2275","2017-06-23",3.94
"2276","2017-06-26",3.97
"2277","2017-06-27",3.94
"2278","2017-06-28",3.93
"2279","2017-06-29",4.64
"2280","2017-06-30",4.86
"2281","2017-07-03",5.01
"2282","2017-07-05",4.83
"2283","2017-07-06",4.84
"2284","2017-07-07",4.78
"2285","2017-07-10",4.65
"2286","2017-07-11",4.58
"2287","2017-07-12",4.63
"2288","2017-07-13",4.67
"2289","2017-07-14",5.44
"2290","2017-07-17",5.48
"2291","2017-07-18",5.68
"2292","2017-07-19",5.55
"2293","2017-07-20",5.49
"2294","2017-07-21",5.46
"2295","2017-07-24",5.34
"2296","2017-07-25",5.36
"2297","2017-07-26",5.3
"2298","2017-07-27",5.37
"2299","2017-07-28",5.33
"2300","2017-07-31",5.3
"2301","2017-08-01",5.36
"2302","2017-08-02",5.37
"2303","2017-08-03",5.3
"2304","2017-08-04",5.36
"2305","2017-08-07",5.31
"2306","2017-08-08",5.23
"2307","2017-08-09",5.33
"2308","2017-08-10",5.3
"2309","2017-08-11",5.29
"2310","2017-08-14",5.4
"2311","2017-08-15",5.4
"2312","2017-08-16",5.42
"2313","2017-08-17",5.39
"2314","2017-08-18",5.45
"2315","2017-08-21",5.41
"2316","2017-08-22",5.35
"2317","2017-08-23",5.38
"2318","2017-08-24",5.41
"2319","2017-08-25",5.43
"2320","2017-08-28",5.48
"2321","2017-08-29",5.52
"2322","2017-08-30",5.49
"2323","2017-08-31",5.4
"2324","2017-09-01",5.5
"2325","2017-09-05",5.5
"2326","2017-09-06",5.56
"2327","2017-09-07",5.54
"2328","2017-09-08",5.54
"2329","2017-09-11",5.45
"2330","2017-09-12",5.44
"2331","2017-09-13",5.49
"2332","2017-09-14",5.38
"2333","2017-09-15",5.32
"2334","2017-09-18",5.32
"2335","2017-09-19",5.3
"2336","2017-09-20",5.33
"2337","2017-09-21",5.29
"2338","2017-09-22",5.34
"2339","2017-09-25",5.34
"2340","2017-09-26",5.35
"2341","2017-09-27",5.39
"2342","2017-09-28",5.38
"2343","2017-09-29",5.47
"2344","2017-10-02",5.58
"2345","2017-10-03",5.56
"2346","2017-10-04",5.52
"2347","2017-10-05",5.62
"2348","2017-10-06",5.6
"2349","2017-10-09",5.6
"2350","2017-10-10",5.55
"2351","2017-10-11",5.55
"2352","2017-10-12",5.57
"2353","2017-10-13",5.61
"2354","2017-10-16",5.65
"2355","2017-10-17",5.63
"2356","2017-10-18",5.64
"2357","2017-10-19",5.71
"2358","2017-10-20",5.87
"2359","2017-10-23",5.76
"2360","2017-10-24",5.88
"2361","2017-10-25",5.79
"2362","2017-10-26",5.77
"2363","2017-10-27",5.84
"2364","2017-10-30",5.81
"2365","2017-10-31",5.81
"2366","2017-11-01",5.76
"2367","2017-11-02",5.63
"2368","2017-11-03",5.74
"2369","2017-11-06",5.74
"2370","2017-11-07",5.74
"2371","2017-11-08",5.68
"2372","2017-11-09",5.64
"2373","2017-11-10",5.56
"2374","2017-11-13",5.43
"2375","2017-11-14",5.47
"2376","2017-11-15",5.46
"2377","2017-11-16",5.47
"2378","2017-11-17",5.53
"2379","2017-11-20",5.47
"2380","2017-11-21",5.42
"2381","2017-11-22",5.46
"2382","2017-11-24",5.33
"2383","2017-11-27",5.25
"2384","2017-11-28",5.2
"2385","2017-11-29",5.03
"2386","2017-11-30",4.82
"2387","2017-12-01",4.88
"2388","2017-12-04",4.85
"2389","2017-12-05",4.81
"2390","2017-12-06",4.81
"2391","2017-12-07",4.76
"2392","2017-12-08",4.79
"2393","2017-12-11",4.78
"2394","2017-12-12",4.77
"2395","2017-12-13",4.8
"2396","2017-12-14",4.74
"2397","2017-12-15",4.63
"2398","2017-12-18",4.75
"2399","2017-12-19",4.79
"2400","2017-12-20",4.83
"2401","2017-12-21",4.92
"2402","2017-12-22",4.85
"2403","2017-12-26",5.05
"2404","2017-12-27",4.91
"2405","2017-12-28",4.91
"2406","2017-12-29",4.89
"2407","2018-01-02",4.98
"2408","2018-01-03",4.99
"2409","2018-01-04",4.99
"2410","2018-01-05",4.91
"2411","2018-01-08",4.86
"2412","2018-01-09",4.86
"2413","2018-01-10",4.89
"2414","2018-01-11",4.97
"2415","2018-01-12",4.99
"2416","2018-01-16",4.91
"2417","2018-01-17",5.01
"2418","2018-01-18",5.01
"2419","2018-01-19",5.01
"2420","2018-01-22",5.05
"2421","2018-01-23",5.09
"2422","2018-01-24",5.09
"2423","2018-01-25",5.1
"2424","2018-01-26",5.09
"2425","2018-01-29",5.05
"2426","2018-01-30",5
"2427","2018-01-31",4.94
"2428","2018-02-01",5.02
"2429","2018-02-02",4.93
"2430","2018-02-05",4.8
"2431","2018-02-06",4.8
"2432","2018-02-07",4.72
"2433","2018-02-08",4.36
"2434","2018-02-09",4.42
"2435","2018-02-12",4.41
"2436","2018-02-13",4.47
"2437","2018-02-14",4.42
"2438","2018-02-15",4.37
"2439","2018-02-16",4.41
"2440","2018-02-20",4.36
"2441","2018-02-21",4.34
"2442","2018-02-22",4.35
"2443","2018-02-23",4.35
"2444","2018-02-26",4.34
"2445","2018-02-27",4.31
"2446","2018-02-28",4.3
"2447","2018-03-01",4.3
"2448","2018-03-02",4.36
"2449","2018-03-05",4.39
"2450","2018-03-06",4.38
"2451","2018-03-07",4.44
"2452","2018-03-08",4.53
"2453","2018-03-09",4.5
"2454","2018-03-12",4.52
"2455","2018-03-13",4.5
"2456","2018-03-14",4.38
"2457","2018-03-15",4.32
"2458","2018-03-16",4.32
"2459","2018-03-19",4.31
"2460","2018-03-20",4.29
"2461","2018-03-21",4.31
"2462","2018-03-22",4.33
"2463","2018-03-23",4.25
"2464","2018-03-26",4.25
"2465","2018-03-27",4.21
"2466","2018-03-28",4.22
"2467","2018-03-29",4.21
"2468","2018-04-02",4.23
"2469","2018-04-03",4.33
"2470","2018-04-04",4.36
"2471","2018-04-05",4.34
"2472","2018-04-06",4.34
"2473","2018-04-09",4.32
"2474","2018-04-10",4.33
"2475","2018-04-11",4.34
"2476","2018-04-12",4.31
"2477","2018-04-13",4.3
"2478","2018-04-16",4.35
"2479","2018-04-17",4.34
"2480","2018-04-18",4.35
"2481","2018-04-19",4.35
"2482","2018-04-20",4.31
"2483","2018-04-23",4.32
"2484","2018-04-24",4.32
"2485","2018-04-25",4.29
"2486","2018-04-26",4.36
"2487","2018-04-27",4.34
"2488","2018-04-30",4.36
"2489","2018-05-01",4.33
"2490","2018-05-02",4.32
"2491","2018-05-03",4.34
"2492","2018-05-04",4.34
"2493","2018-05-07",4.33
"2494","2018-05-08",4.66
"2495","2018-05-09",4.71
"2496","2018-05-10",4.78
"2497","2018-05-11",4.87
"2498","2018-05-14",4.89
"2499","2018-05-15",4.92
"2500","2018-05-16",4.96
"2501","2018-05-17",5
"2502","2018-05-18",4.95
"2503","2018-05-21",4.99
"2504","2018-05-22",5.01
"2505","2018-05-23",4.98
"2506","2018-05-24",4.95
"2507","2018-05-25",5
"2508","2018-05-29",4.95
"2509","2018-05-30",5
"2510","2018-05-31",4.92
"2511","2018-06-01",4.98
"2512","2018-06-04",5
"2513","2018-06-05",4.97
"2514","2018-06-06",4.95
"2515","2018-06-07",4.95
"2516","2018-06-08",4.98
"2517","2018-06-11",4.91
"2518","2018-06-12",4.88
"2519","2018-06-13",4.8
"2520","2018-06-14",4.71
"2521","2018-06-15",4.72
"2522","2018-06-18",4.68
"2523","2018-06-19",4.69
"2524","2018-06-20",4.68
"2525","2018-06-21",4.69
"2526","2018-06-22",4.66
"2527","2018-06-25",4.67
"2528","2018-06-26",4.74
"2529","2018-06-27",4.67
"2530","2018-06-28",4.63
"2531","2018-06-29",4.78
"2532","2018-07-02",4.73
"2533","2018-07-03",4.7
"2534","2018-07-05",4.71
"2535","2018-07-06",4.67
"2536","2018-07-09",4.71
"2537","2018-07-10",4.72
"2538","2018-07-11",4.7
"2539","2018-07-12",4.68
"2540","2018-07-13",4.67
"2541","2018-07-16",4.7
"2542","2018-07-17",4.72
"2543","2018-07-18",4.78
"2544","2018-07-19",4.75
"2545","2018-07-20",4.7
"2546","2018-07-23",4.74
"2547","2018-07-24",4.81
"2548","2018-07-25",4.76
"2549","2018-07-26",4.76
"2550","2018-07-27",4.78
"2551","2018-07-30",4.87
"2552","2018-07-31",4.91
"2553","2018-08-01",4.89
"2554","2018-08-02",5.01
"2555","2018-08-03",5.01
"2556","2018-08-06",4.97
"2557","2018-08-07",4.99
"2558","2018-08-08",4.93
"2559","2018-08-09",4.98
"2560","2018-08-10",4.98
"2561","2018-08-13",5
"2562","2018-08-14",4.97
"2563","2018-08-15",5
"2564","2018-08-16",5
"2565","2018-08-17",5.02
"2566","2018-08-20",4.98
"2567","2018-08-21",4.99
"2568","2018-08-22",5.04
"2569","2018-08-23",5.05
"2570","2018-08-24",5.05
"2571","2018-08-27",5.07
"2572","2018-08-28",5.08
"2573","2018-08-29",5.08
"2574","2018-08-30",5.09
"2575","2018-08-31",5.08
"2576","2018-09-04",5.04
"2577","2018-09-05",5.06
"2578","2018-09-06",5.04
"2579","2018-09-07",4.96
"2580","2018-09-10",5
"2581","2018-09-11",5.07
"2582","2018-09-12",5.05
"2583","2018-09-13",5.01
"2584","2018-09-14",5.02
"2585","2018-09-17",5.03
"2586","2018-09-18",4.98
"2587","2018-09-19",5.02
"2588","2018-09-20",5.02
"2589","2018-09-21",4.99
"2590","2018-09-24",4.96
"2591","2018-09-25",4.97
"2592","2018-09-26",4.95
"2593","2018-09-27",4.96
"2594","2018-09-28",4.96
"2595","2018-10-01",4.97
"2596","2018-10-02",4.96
"2597","2018-10-03",4.97
"2598","2018-10-04",4.94
"2599","2018-10-05",4.94
"2600","2018-10-08",4.87
"2601","2018-10-09",4.91
"2602","2018-10-10",4.83
"2603","2018-10-11",4.74
"2604","2018-10-12",4.66
"2605","2018-10-15",4.66
"2606","2018-10-16",4.66
"2607","2018-10-17",4.63
"2608","2018-10-18",4.61
"2609","2018-10-19",4.56
"2610","2018-10-22",4.55
"2611","2018-10-23",4.53
"2612","2018-10-24",4.39
"2613","2018-10-25",4.43
"2614","2018-10-26",4.4
"2615","2018-10-29",4.51
"2616","2018-10-30",4.55
"2617","2018-10-31",4.55
"2618","2018-11-01",4.67
"2619","2018-11-02",4.55
"2620","2018-11-05",4.63
"2621","2018-11-06",4.68
"2622","2018-11-07",4.7
"2623","2018-11-08",4.69
"2624","2018-11-09",4.69
"2625","2018-11-12",4.55
"2626","2018-11-13",4.49
"2627","2018-11-14",4.47
"2628","2018-11-15",4.48
"2629","2018-11-16",4.49
"2630","2018-11-19",4.52
"2631","2018-11-20",4.42
"2632","2018-11-21",4.44
"2633","2018-11-23",4.48
"2634","2018-11-26",4.43
"2635","2018-11-27",4.53
"2636","2018-11-28",4.57
"2637","2018-11-29",4.75
"2638","2018-11-30",4.76
"2639","2018-12-03",4.78
"2640","2018-12-04",4.73
"2641","2018-12-06",4.65
"2642","2018-12-07",4.55
"2643","2018-12-10",4.53
"2644","2018-12-11",4.49
"2645","2018-12-12",4.5
"2646","2018-12-13",4.41
"2647","2018-12-14",4.3
"2648","2018-12-17",4.23
"2649","2018-12-18",4.25
"2650","2018-12-19",4.24
"2651","2018-12-20",4.15
"2652","2018-12-21",4.21
"2653","2018-12-24",4.24
"2654","2018-12-26",4.33
"2655","2018-12-27",4.25
"2656","2018-12-28",4.32
"2657","2018-12-31",4.23
"2658","2019-01-02",4.34
"2659","2019-01-03",4.32
"2660","2019-01-04",4.42
"2661","2019-01-07",4.46
"2662","2019-01-08",4.51
"2663","2019-01-09",4.49
"2664","2019-01-10",4.5
"2665","2019-01-11",4.48
"2666","2019-01-14",4.45
"2667","2019-01-15",4.56
"2668","2019-01-16",4.57
"2669","2019-01-17",4.65
"2670","2019-01-18",4.64
"2671","2019-01-22",4.6
"2672","2019-01-23",4.6
"2673","2019-01-24",4.66
"2674","2019-01-25",4.76
"2675","2019-01-28",4.76
"2676","2019-01-29",4.73
"2677","2019-01-30",4.79
"2678","2019-01-31",4.88
"2679","2019-02-01",4.87
"2680","2019-02-04",4.93
"2681","2019-02-05",4.95
"2682","2019-02-06",4.96
"2683","2019-02-07",5.06
"2684","2019-02-08",5.23
"2685","2019-02-11",5.24
"2686","2019-02-12",5.23
"2687","2019-02-13",5.25
"2688","2019-02-14",5.26
"2689","2019-02-15",5.27
"2690","2019-02-19",5.23
"2691","2019-02-20",5.19
"2692","2019-02-21",5.16
"2693","2019-02-22",5.26
"2694","2019-02-25",5.27
"2695","2019-02-26",5.21
"2696","2019-02-27",5.22
"2697","2019-02-28",5.2
"2698","2019-03-01",5.16
"2699","2019-03-04",5.24
"2700","2019-03-05",5.21
"2701","2019-03-06",5.2
"2702","2019-03-07",5.2
"2703","2019-03-08",5.16
"2704","2019-03-11",5.22
"2705","2019-03-12",5.22
"2706","2019-03-13",5.22
"2707","2019-03-14",5.2
"2708","2019-03-15",5.21
"2709","2019-03-18",5.22
"2710","2019-03-19",5.21
"2711","2019-03-20",5.16
"2712","2019-03-21",5.19
"2713","2019-03-22",5.16
"2714","2019-03-25",5.13
"2715","2019-03-26",5.15
"2716","2019-03-27",5.13
"2717","2019-03-28",5.21
"2718","2019-03-29",5.18
"2719","2019-04-01",5.23
"2720","2019-04-02",5.22
"2721","2019-04-03",5.19
"2722","2019-04-04",5.23
"2723","2019-04-05",5.28
"2724","2019-04-08",5.3
"2725","2019-04-09",5.27
"2726","2019-04-10",5.32
"2727","2019-04-11",5.28
"2728","2019-04-12",5.26
"2729","2019-04-15",5.24
"2730","2019-04-16",5.25
"2731","2019-04-17",5.23
"2732","2019-04-18",5.22
"2733","2019-04-22",5.27
"2734","2019-04-23",5.3
"2735","2019-04-24",5.3
"2736","2019-04-25",5.26
"2737","2019-04-26",5.25
"2738","2019-04-29",5.3
"2739","2019-04-30",5.28
"2740","2019-05-01",5.27
"2741","2019-05-02",5.3
"2742","2019-05-03",5.27
"2743","2019-05-06",5.25
"2744","2019-05-07",5.27
"2745","2019-05-08",5.51
"2746","2019-05-09",5.48
"2747","2019-05-10",5.5
"2748","2019-05-13",5.5
"2749","2019-05-14",5.53
"2750","2019-05-15",5.58
"2751","2019-05-16",5.71
"2752","2019-05-17",5.66
"2753","2019-05-20",5.65
"2754","2019-05-21",5.65
"2755","2019-05-22",5.63
"2756","2019-05-23",5.54
"2757","2019-05-24",5.55
"2758","2019-05-28",5.52
"2759","2019-05-29",5.45
"2760","2019-05-30",5.36
"2761","2019-05-31",5.32
"2762","2019-06-03",5.39
"2763","2019-06-04",5.42
"2764","2019-06-05",5.42
"2765","2019-06-06",5.44
"2766","2019-06-07",5.45
"2767","2019-06-10",5.51
"2768","2019-06-11",5.46
"2769","2019-06-12",5.44
"2770","2019-06-13",5.43
"2771","2019-06-14",5.47
"2772","2019-06-17",5.48
"2773","2019-06-18",5.43
"2774","2019-06-19",5.42
"2775","2019-06-20",5.38
"2776","2019-06-21",5.44
"2777","2019-06-24",5.39
"2778","2019-06-25",5.33
"2779","2019-06-26",5.4
"2780","2019-06-27",5.38
"2781","2019-06-28",5.42
"2782","2019-07-01",5.39
"2783","2019-07-02",5.45
"2784","2019-07-03",5.49
"2785","2019-07-05",5.44
"2786","2019-07-08",5.39
"2787","2019-07-09",5.38
"2788","2019-07-10",5.36
"2789","2019-07-11",5.32
"2790","2019-07-12",5.34
"2791","2019-07-15",5.34
"2792","2019-07-16",5.34
"2793","2019-07-17",5.33
"2794","2019-07-18",5.35
"2795","2019-07-19",5.32
"2796","2019-07-22",5.27
"2797","2019-07-23",5.27
"2798","2019-07-24",5.3
"2799","2019-07-25",5.28
"2800","2019-07-26",5.28
"2801","2019-07-29",5.27
"2802","2019-07-30",5.35
"2803","2019-07-31",5.33
"2804","2019-08-01",5.25
"2805","2019-08-02",5.27
"2806","2019-08-05",5.15
"2807","2019-08-06",5.16
"2808","2019-08-07",5.28
"2809","2019-08-08",5.28
"2810","2019-08-09",5.16
"2811","2019-08-12",5.04
"2812","2019-08-13",5.15
"2813","2019-08-14",5.1
"2814","2019-08-15",5.15
"2815","2019-08-16",5.14
"2816","2019-08-19",5.2
"2817","2019-08-20",5.24
"2818","2019-08-21",5.25
"2819","2019-08-22",5.19
"2820","2019-08-23",5.18
"2821","2019-08-26",5.12
"2822","2019-08-27",5.08
"2823","2019-08-28",5.12
"2824","2019-08-29",5.14
"2825","2019-08-30",5.19
"2826","2019-09-03",5.2
"2827","2019-09-04",5.22
"2828","2019-09-05",5.24
"2829","2019-09-06",5.22
"2830","2019-09-09",5.24
"2831","2019-09-10",5.24
"2832","2019-09-11",5.34
"2833","2019-09-12",5.25
"2834","2019-09-13",5.26
"2835","2019-09-16",5.27
"2836","2019-09-17",5.22
"2837","2019-09-18",5.24
"2838","2019-09-19",5.18
"2839","2019-09-20",5.17
"2840","2019-09-23",5.16
"2841","2019-09-24",5.11
"2842","2019-09-25",5.11
"2843","2019-09-26",5.21
"2844","2019-09-27",5.2
"2845","2019-09-30",5.18
"2846","2019-10-01",5.13
"2847","2019-10-02",5.06
"2848","2019-10-03",5.02
"2849","2019-10-04",5.1
"2850","2019-10-07",5.14
"2851","2019-10-08",5.08
"2852","2019-10-09",5.09
"2853","2019-10-10",5.19
"2854","2019-10-11",5.18
"2855","2019-10-14",5.14
"2856","2019-10-15",5.18
"2857","2019-10-16",5.15
"2858","2019-10-17",5.16
"2859","2019-10-18",5.18
"2860","2019-10-21",5.19
"2861","2019-10-22",5.2
"2862","2019-10-23",5.15
"2863","2019-10-24",5.17
"2864","2019-10-25",5.18
"2865","2019-10-28",5.17
"2866","2019-10-29",5.13
"2867","2019-10-30",5.19
