"","date","PFMT"
"1937","2020-04-23",0.73
"1938","2020-04-24",0.7
"1939","2020-04-27",0.72
"1940","2020-04-28",0.72
"1941","2020-04-29",0.72
"1942","2020-04-30",0.7
"1943","2020-05-01",0.65
"1944","2020-05-04",0.69
"1945","2020-05-05",0.76
"1946","2020-05-06",0.77
"1947","2020-05-07",0.79
"1948","2020-05-08",0.79
"1949","2020-05-11",0.68
"1950","2020-05-12",0.72
"1951","2020-05-13",0.7
"1952","2020-05-14",0.73
"1953","2020-05-15",0.7
"1954","2020-05-18",0.76
"1955","2020-05-19",0.78
"1956","2020-05-20",0.72
"1957","2020-05-21",0.69
"1958","2020-05-22",0.72
"1959","2020-05-26",0.7
"1960","2020-05-27",0.68
"1961","2020-05-28",0.6
"1962","2020-05-29",0.6
"1963","2020-06-01",0.57
"1964","2020-06-02",0.59
"1965","2020-06-03",0.61
"1966","2020-06-04",0.61
"1967","2020-06-05",0.64
"1968","2020-06-08",0.65
"1969","2020-06-09",0.67
"1970","2020-06-10",0.66
"1971","2020-06-11",0.66
"1972","2020-06-12",0.67
"1973","2020-06-15",0.66
"1974","2020-06-16",0.67
"1975","2020-06-17",0.65
"1976","2020-06-18",0.65
"1977","2020-06-19",0.65
"1978","2020-06-22",0.63
"1979","2020-06-23",0.64
"1980","2020-06-24",0.66
"1981","2020-06-25",0.66
"1982","2020-06-26",0.65
"1983","2020-06-29",0.65
"1984","2020-06-30",0.65
"1985","2020-07-01",0.65
"1986","2020-07-02",0.67
"1987","2020-07-06",0.66
"1988","2020-07-07",0.63
"1989","2020-07-08",0.63
"1990","2020-07-09",0.65
"1991","2020-07-10",0.66
"1992","2020-07-13",0.61
"1993","2020-07-14",0.6
"1994","2020-07-15",0.6
"1995","2020-07-16",0.62
"1996","2020-07-17",0.6
"1997","2020-07-20",0.6
"1998","2020-07-21",0.59
"1999","2020-07-22",0.61
"2000","2020-07-23",0.58
"2001","2020-07-24",0.59
"2002","2020-07-27",0.58
"2003","2020-07-28",0.59
"2004","2020-07-29",0.65
"2005","2020-07-30",0.64
"2006","2020-07-31",0.59
"2007","2020-08-03",0.59
"2008","2020-08-04",0.6
"2009","2020-08-05",0.58
"2010","2020-08-06",0.61
"2011","2020-08-07",0.61
"2012","2020-08-10",0.6
"2013","2020-08-11",0.58
"2014","2020-08-12",0.6
"2015","2020-08-13",0.59
"2016","2020-08-14",0.61
"2017","2020-08-17",0.6
"2018","2020-08-18",0.63
"2019","2020-08-19",0.64
"2020","2020-08-20",0.65
"2021","2020-08-21",0.64
"2022","2020-08-24",0.65
"2023","2020-08-25",0.65
"2024","2020-08-26",0.65
"2025","2020-08-27",0.65
"2026","2020-08-28",0.64
"2027","2020-08-31",0.61
"2028","2020-09-01",0.62
"2029","2020-09-02",0.67
"2030","2020-09-03",0.66
"2031","2020-09-04",0.67
"2032","2020-09-08",0.79
"2033","2020-09-09",0.67
"2034","2020-09-10",0.7
"2035","2020-09-11",0.65
"2036","2020-09-14",0.74
"2037","2020-09-15",0.74
"2038","2020-09-16",0.66
"2039","2020-09-17",0.64
"2040","2020-09-18",0.6
"2041","2020-09-21",0.62
"2042","2020-09-22",0.6
"2043","2020-09-23",0.62
"2044","2020-09-24",0.61
"2045","2020-09-25",0.64
"2046","2020-09-28",1.02
"2047","2020-09-29",0.84
"2048","2020-09-30",0.94
"2049","2020-10-01",0.96
"2050","2020-10-02",1.1
"2051","2020-10-05",1.21
"2052","2020-10-06",1.35
"2053","2020-10-07",1.34
"2054","2020-10-08",1.35
"2055","2020-10-09",1.62
"2056","2020-10-12",2.03
"2057","2020-10-13",1.91
"2058","2020-10-14",2.06
"2059","2020-10-15",1.85
"2060","2020-10-16",1.74
"2061","2020-10-19",1.5
"2062","2020-10-20",1.47
"2063","2020-10-21",1.34
"2064","2020-10-22",1.16
"2065","2020-10-23",1.16
"2066","2020-10-26",1.12
"2067","2020-10-27",1.13
"2068","2020-10-28",1.09
"2069","2020-10-29",1.06
"2070","2020-10-30",1.04
"2071","2020-11-02",1.07
"2072","2020-11-03",1.02
"2073","2020-11-04",1.05
"2074","2020-11-05",1.03
"2075","2020-11-06",1
"2076","2020-11-09",0.96
"2077","2020-11-10",0.94
"2078","2020-11-11",0.84
"2079","2020-11-12",0.77
"2080","2020-11-13",0.7
"2081","2020-11-16",0.66
"2082","2020-11-17",0.62
"2083","2020-11-18",0.65
"2084","2020-11-19",0.76
"2085","2020-11-20",0.88
"2086","2020-11-23",0.82
"2087","2020-11-24",0.82
"2088","2020-11-25",0.82
"2089","2020-11-27",0.77
