"","date","JAZZ"
"1887","2014-11-25",170.429993
"1888","2014-11-26",176.649994
"1889","2014-11-28",177.089996
"1890","2014-12-01",170.889999
"1891","2014-12-02",174.279999
"1892","2014-12-03",178.679993
"1893","2014-12-04",178.279999
"1894","2014-12-05",178.360001
"1895","2014-12-08",183.029999
"1896","2014-12-09",178.190002
"1897","2014-12-10",175.440002
"1898","2014-12-11",173.210007
"1899","2014-12-12",165.119995
"1900","2014-12-15",162.600006
"1901","2014-12-16",159.649994
"1902","2014-12-17",166.399994
"1903","2014-12-18",169.880005
"1904","2014-12-19",169.029999
"1905","2014-12-22",164.960007
"1906","2014-12-23",163.5
"1907","2014-12-24",165.330002
"1908","2014-12-26",166.550003
"1909","2014-12-29",166.770004
"1910","2014-12-30",163.139999
"1911","2014-12-31",163.729996
"1912","2015-01-02",163.429993
"1913","2015-01-05",160.309998
"1914","2015-01-06",158.119995
"1915","2015-01-07",162.990005
"1916","2015-01-08",163.75
"1917","2015-01-09",161.789993
"1918","2015-01-12",162.110001
"1919","2015-01-13",161.669998
"1920","2015-01-14",162.259995
"1921","2015-01-15",159.119995
"1922","2015-01-16",164.970001
"1923","2015-01-20",169.600006
"1924","2015-01-21",174.979996
"1925","2015-01-22",176.190002
"1926","2015-01-23",175.559998
"1927","2015-01-26",176.779999
"1928","2015-01-27",174.529999
"1929","2015-01-28",170.759995
"1930","2015-01-29",172.070007
"1931","2015-01-30",169.339996
"1932","2015-02-02",167.740005
"1933","2015-02-03",167.309998
"1934","2015-02-04",166.830002
"1935","2015-02-05",171.860001
"1936","2015-02-06",171.789993
"1937","2015-02-09",166.970001
"1938","2015-02-10",167.979996
"1939","2015-02-11",165.929993
"1940","2015-02-12",162.809998
"1941","2015-02-13",169.690002
"1942","2015-02-17",171.399994
"1943","2015-02-18",171.679993
"1944","2015-02-19",170.800003
"1945","2015-02-20",172.419998
"1946","2015-02-23",173.179993
"1947","2015-02-24",176.130005
"1948","2015-02-25",179.100006
"1949","2015-02-26",175.190002
"1950","2015-02-27",170.089996
"1951","2015-03-02",174.419998
"1952","2015-03-03",176.300003
"1953","2015-03-04",172.740005
"1954","2015-03-05",174.759995
"1955","2015-03-06",172.119995
"1956","2015-03-09",173.729996
"1957","2015-03-10",169.990005
"1958","2015-03-11",169.009995
"1959","2015-03-12",174.410004
"1960","2015-03-13",175.089996
"1961","2015-03-16",179.070007
"1962","2015-03-17",182.460007
"1963","2015-03-18",186.360001
"1964","2015-03-19",187.119995
"1965","2015-03-20",189.009995
"1966","2015-03-23",182.169998
"1967","2015-03-24",181
"1968","2015-03-25",173.100006
"1969","2015-03-26",173.389999
"1970","2015-03-27",175.419998
"1971","2015-03-30",175.419998
"1972","2015-03-31",172.789993
"1973","2015-04-01",171.029999
"1974","2015-04-02",168.860001
"1975","2015-04-06",167.869995
"1976","2015-04-07",168.770004
"1977","2015-04-08",180.389999
"1978","2015-04-09",180.830002
"1979","2015-04-10",183.960007
"1980","2015-04-13",183.360001
"1981","2015-04-14",182.809998
"1982","2015-04-15",187
"1983","2015-04-16",189.919998
"1984","2015-04-17",187.179993
"1985","2015-04-20",186.740005
"1986","2015-04-21",186.550003
"1987","2015-04-22",186.130005
"1988","2015-04-23",189.089996
"1989","2015-04-24",189.419998
"1990","2015-04-27",182.990005
"1991","2015-04-28",182.800003
"1992","2015-04-29",183.160004
"1993","2015-04-30",178.699997
"1994","2015-05-01",180.740005
"1995","2015-05-04",183.229996
"1996","2015-05-05",176.419998
"1997","2015-05-06",174.899994
"1998","2015-05-07",176.949997
"1999","2015-05-08",175.440002
"2000","2015-05-11",176.509995
"2001","2015-05-12",176.600006
"2002","2015-05-13",173.960007
"2003","2015-05-14",175.5
"2004","2015-05-15",178.009995
"2005","2015-05-18",180.059998
"2006","2015-05-19",181.449997
"2007","2015-05-20",180.839996
"2008","2015-05-21",180.779999
"2009","2015-05-22",183.059998
"2010","2015-05-26",179.130005
"2011","2015-05-27",179.419998
"2012","2015-05-28",179.929993
"2013","2015-05-29",179.350006
"2014","2015-06-01",179.470001
"2015","2015-06-02",181.710007
"2016","2015-06-03",181.779999
"2017","2015-06-04",177.440002
"2018","2015-06-05",180.580002
"2019","2015-06-08",174.270004
"2020","2015-06-09",174.860001
"2021","2015-06-10",177.600006
"2022","2015-06-11",179.25
"2023","2015-06-12",178.589996
"2024","2015-06-15",177.259995
"2025","2015-06-16",177.910004
"2026","2015-06-17",178.940002
"2027","2015-06-18",180.660004
"2028","2015-06-19",179.990005
"2029","2015-06-22",181.289993
"2030","2015-06-23",182.809998
"2031","2015-06-24",179.410004
"2032","2015-06-25",179.929993
"2033","2015-06-26",174.119995
"2034","2015-06-29",170.600006
"2035","2015-06-30",176.070007
"2036","2015-07-01",177.130005
"2037","2015-07-02",177.369995
"2038","2015-07-06",178.009995
"2039","2015-07-07",177.410004
"2040","2015-07-08",172.779999
"2041","2015-07-09",176.190002
"2042","2015-07-10",178.770004
"2043","2015-07-13",178.850006
"2044","2015-07-14",183.490005
"2045","2015-07-15",180.300003
"2046","2015-07-16",182.699997
"2047","2015-07-17",183.919998
"2048","2015-07-20",182.990005
"2049","2015-07-21",184.100006
"2050","2015-07-22",184.369995
"2051","2015-07-23",186.339996
"2052","2015-07-24",184.399994
"2053","2015-07-27",185.039993
"2054","2015-07-28",193.020004
"2055","2015-07-29",190.679993
"2056","2015-07-30",190.380005
"2057","2015-07-31",192.240005
"2058","2015-08-03",192.770004
"2059","2015-08-04",190.660004
"2060","2015-08-05",191.899994
"2061","2015-08-06",184.240005
"2062","2015-08-07",181.789993
"2063","2015-08-10",181.479996
"2064","2015-08-11",178.800003
"2065","2015-08-12",183.600006
"2066","2015-08-13",186.270004
"2067","2015-08-14",184.460007
"2068","2015-08-17",186.289993
"2069","2015-08-18",187.660004
"2070","2015-08-19",186.199997
"2071","2015-08-20",181.699997
"2072","2015-08-21",170.320007
"2073","2015-08-24",161.949997
"2074","2015-08-25",160.619995
"2075","2015-08-26",165.369995
"2076","2015-08-27",170.770004
"2077","2015-08-28",172.820007
"2078","2015-08-31",168.820007
"2079","2015-09-01",164.929993
"2080","2015-09-02",167.710007
"2081","2015-09-03",164.25
"2082","2015-09-04",162.179993
"2083","2015-09-08",166.429993
"2084","2015-09-09",163.720001
"2085","2015-09-10",160.830002
"2086","2015-09-11",160.619995
"2087","2015-09-14",158.399994
"2088","2015-09-15",161.270004
"2089","2015-09-16",163.990005
"2090","2015-09-17",161.729996
"2091","2015-09-18",160.009995
"2092","2015-09-21",155.479996
"2093","2015-09-22",150.25
"2094","2015-09-23",149.050003
"2095","2015-09-24",143.119995
"2096","2015-09-25",134.770004
"2097","2015-09-28",124.459999
"2098","2015-09-29",124.809998
"2099","2015-09-30",132.809998
"2100","2015-10-01",132.449997
"2101","2015-10-02",137.5
"2102","2015-10-05",132.800003
"2103","2015-10-06",130.529999
"2104","2015-10-07",130.940002
"2105","2015-10-08",133.029999
"2106","2015-10-09",133.399994
"2107","2015-10-12",133.389999
"2108","2015-10-13",128.880005
"2109","2015-10-14",132.580002
"2110","2015-10-15",136.649994
"2111","2015-10-16",138.270004
"2112","2015-10-19",136.460007
"2113","2015-10-20",126
"2114","2015-10-21",121.940002
"2115","2015-10-22",124.959999
"2116","2015-10-23",131.339996
"2117","2015-10-26",131.910004
"2118","2015-10-27",130.279999
"2119","2015-10-28",133.399994
"2120","2015-10-29",136.490005
"2121","2015-10-30",137.279999
"2122","2015-11-02",142.839996
"2123","2015-11-03",141.679993
"2124","2015-11-04",142.910004
"2125","2015-11-05",140.559998
"2126","2015-11-06",142.580002
"2127","2015-11-09",139.990005
"2128","2015-11-10",136.139999
"2129","2015-11-11",135.740005
"2130","2015-11-12",134.009995
"2131","2015-11-13",134.770004
"2132","2015-11-16",137.380005
"2133","2015-11-17",141.630005
"2134","2015-11-18",145.899994
"2135","2015-11-19",145.039993
"2136","2015-11-20",143.929993
"2137","2015-11-23",147.820007
"2138","2015-11-24",147.020004
"2139","2015-11-25",150.449997
"2140","2015-11-27",149.419998
"2141","2015-11-30",146.589996
"2142","2015-12-01",148.720001
"2143","2015-12-02",145.600006
"2144","2015-12-03",142.179993
"2145","2015-12-04",145.179993
"2146","2015-12-07",142.800003
"2147","2015-12-08",141.789993
"2148","2015-12-09",138.429993
"2149","2015-12-10",140.360001
"2150","2015-12-11",134.259995
"2151","2015-12-14",135.210007
"2152","2015-12-15",138.470001
"2153","2015-12-16",142.380005
"2154","2015-12-17",138.889999
"2155","2015-12-18",139.960007
"2156","2015-12-21",139.449997
"2157","2015-12-22",142.419998
"2158","2015-12-23",144.889999
"2159","2015-12-24",142.740005
"2160","2015-12-28",141.649994
"2161","2015-12-29",142.970001
"2162","2015-12-30",142.949997
"2163","2015-12-31",140.559998
"2164","2016-01-04",137.259995
"2165","2016-01-05",137.389999
"2166","2016-01-06",132.740005
"2167","2016-01-07",129.089996
"2168","2016-01-08",128
"2169","2016-01-11",123.580002
"2170","2016-01-12",129.960007
"2171","2016-01-13",122.93
"2172","2016-01-14",126.489998
"2173","2016-01-15",124.400002
"2174","2016-01-19",120.68
"2175","2016-01-20",128.610001
"2176","2016-01-21",130.160004
"2177","2016-01-22",132.820007
"2178","2016-01-25",131.399994
"2179","2016-01-26",132.649994
"2180","2016-01-27",128.210007
"2181","2016-01-28",124.599998
"2182","2016-01-29",128.740005
"2183","2016-02-01",127.239998
"2184","2016-02-02",122
"2185","2016-02-03",123.449997
"2186","2016-02-04",124.870003
"2187","2016-02-05",121.769997
"2188","2016-02-08",114.160004
"2189","2016-02-09",116.699997
"2190","2016-02-10",116.489998
"2191","2016-02-11",112.720001
"2192","2016-02-12",113.779999
"2193","2016-02-16",119
"2194","2016-02-17",122.790001
"2195","2016-02-18",121.639999
"2196","2016-02-19",123.07
"2197","2016-02-22",125.449997
"2198","2016-02-23",121.919998
"2199","2016-02-24",121.830002
"2200","2016-02-25",123.360001
"2201","2016-02-26",125
"2202","2016-02-29",121.580002
"2203","2016-03-01",123.709999
"2204","2016-03-02",125.82
"2205","2016-03-03",125.459999
"2206","2016-03-04",123.760002
"2207","2016-03-07",127.839996
"2208","2016-03-08",125.959999
"2209","2016-03-09",126.559998
"2210","2016-03-10",127.779999
"2211","2016-03-11",133.800003
"2212","2016-03-14",130.089996
"2213","2016-03-15",120.849998
"2214","2016-03-16",120.970001
"2215","2016-03-17",118.650002
"2216","2016-03-18",118.300003
"2217","2016-03-21",119.209999
"2218","2016-03-22",122.360001
"2219","2016-03-23",121.110001
"2220","2016-03-24",118.589996
"2221","2016-03-28",118.129997
"2222","2016-03-29",120.949997
"2223","2016-03-30",124.029999
"2224","2016-03-31",130.550003
"2225","2016-04-01",133.820007
"2226","2016-04-04",135.550003
"2227","2016-04-05",133.740005
"2228","2016-04-06",140.990005
"2229","2016-04-07",140.070007
"2230","2016-04-08",140.009995
"2231","2016-04-11",138.190002
"2232","2016-04-12",139.669998
"2233","2016-04-13",147.339996
"2234","2016-04-14",146.289993
"2235","2016-04-15",144.789993
"2236","2016-04-18",147.770004
"2237","2016-04-19",149.520004
"2238","2016-04-20",151.020004
"2239","2016-04-21",156.119995
"2240","2016-04-22",157.160004
"2241","2016-04-25",154.550003
"2242","2016-04-26",154.660004
"2243","2016-04-27",152.970001
"2244","2016-04-28",152
"2245","2016-04-29",150.699997
"2246","2016-05-02",152.570007
"2247","2016-05-03",152.470001
"2248","2016-05-04",148.580002
"2249","2016-05-05",145.75
"2250","2016-05-06",144.350006
"2251","2016-05-09",147.690002
"2252","2016-05-10",147.820007
"2253","2016-05-11",148.759995
"2254","2016-05-12",145.229996
"2255","2016-05-13",145.660004
"2256","2016-05-16",148.960007
"2257","2016-05-17",149.460007
"2258","2016-05-18",150.789993
"2259","2016-05-19",147.309998
"2260","2016-05-20",149.639999
"2261","2016-05-23",148.25
"2262","2016-05-24",151.690002
"2263","2016-05-25",152.770004
"2264","2016-05-26",152.770004
"2265","2016-05-27",152.089996
"2266","2016-05-31",151.559998
"2267","2016-06-01",154.720001
"2268","2016-06-02",155.990005
"2269","2016-06-03",152.75
"2270","2016-06-06",155.630005
"2271","2016-06-07",154.910004
"2272","2016-06-08",154.960007
"2273","2016-06-09",156.020004
"2274","2016-06-10",150.759995
"2275","2016-06-13",148.570007
"2276","2016-06-14",148.440002
"2277","2016-06-15",147.779999
"2278","2016-06-16",145.839996
"2279","2016-06-17",143.630005
"2280","2016-06-20",144.309998
"2281","2016-06-21",141.919998
"2282","2016-06-22",142.940002
"2283","2016-06-23",145
"2284","2016-06-24",137.899994
"2285","2016-06-27",132.610001
"2286","2016-06-28",137.070007
"2287","2016-06-29",140.539993
"2288","2016-06-30",141.309998
"2289","2016-07-01",141.039993
"2290","2016-07-05",138.979996
"2291","2016-07-06",140.110001
"2292","2016-07-07",138.479996
"2293","2016-07-08",139.880005
"2294","2016-07-11",140.160004
"2295","2016-07-12",142.259995
"2296","2016-07-13",141.389999
"2297","2016-07-14",142.429993
"2298","2016-07-15",142.380005
"2299","2016-07-18",142.509995
"2300","2016-07-19",140.800003
"2301","2016-07-20",143.259995
"2302","2016-07-21",143.539993
"2303","2016-07-22",141.960007
"2304","2016-07-25",141.339996
"2305","2016-07-26",138.919998
"2306","2016-07-27",141.910004
"2307","2016-07-28",152.820007
"2308","2016-07-29",150.970001
"2309","2016-08-01",150.529999
"2310","2016-08-02",149.850006
"2311","2016-08-03",151.149994
"2312","2016-08-04",149.639999
"2313","2016-08-05",150.630005
"2314","2016-08-08",149.020004
"2315","2016-08-09",150.009995
"2316","2016-08-10",140.009995
"2317","2016-08-11",138.080002
"2318","2016-08-12",136.559998
"2319","2016-08-15",137.979996
"2320","2016-08-16",136.529999
"2321","2016-08-17",136.309998
"2322","2016-08-18",136.330002
"2323","2016-08-19",136.220001
"2324","2016-08-22",135.509995
"2325","2016-08-23",134.729996
"2326","2016-08-24",129.960007
"2327","2016-08-25",127.360001
"2328","2016-08-26",128.520004
"2329","2016-08-29",126.730003
"2330","2016-08-30",126.230003
"2331","2016-08-31",123.830002
"2332","2016-09-01",123.309998
"2333","2016-09-02",120.839996
"2334","2016-09-06",121.419998
"2335","2016-09-07",121.919998
"2336","2016-09-08",121.629997
"2337","2016-09-09",118.120003
"2338","2016-09-12",121.370003
"2339","2016-09-13",119.919998
"2340","2016-09-14",122.540001
"2341","2016-09-15",127.809998
"2342","2016-09-16",126.040001
"2343","2016-09-19",126.18
"2344","2016-09-20",126.309998
"2345","2016-09-21",128.809998
"2346","2016-09-22",126.650002
"2347","2016-09-23",127.190002
"2348","2016-09-26",123.790001
"2349","2016-09-27",125.889999
"2350","2016-09-28",125.760002
"2351","2016-09-29",123.010002
"2352","2016-09-30",121.480003
"2353","2016-10-03",121.910004
"2354","2016-10-04",122.559998
"2355","2016-10-05",124.790001
"2356","2016-10-06",122.910004
"2357","2016-10-07",122.809998
"2358","2016-10-10",125.349998
"2359","2016-10-11",122.470001
"2360","2016-10-12",120.699997
"2361","2016-10-13",121.120003
"2362","2016-10-14",118.339996
"2363","2016-10-17",117.690002
"2364","2016-10-18",119.349998
"2365","2016-10-19",120.07
"2366","2016-10-20",121.610001
"2367","2016-10-21",121.260002
"2368","2016-10-24",118.910004
"2369","2016-10-25",118.959999
"2370","2016-10-26",117.559998
"2371","2016-10-27",119.129997
"2372","2016-10-28",113.599998
"2373","2016-10-31",109.470001
"2374","2016-11-01",109.900002
"2375","2016-11-02",107
"2376","2016-11-03",96.739998
"2377","2016-11-04",103.099998
"2378","2016-11-07",107.510002
"2379","2016-11-08",106.190002
"2380","2016-11-09",112.589996
"2381","2016-11-10",114.309998
"2382","2016-11-11",113.110001
"2383","2016-11-14",112.860001
"2384","2016-11-15",112.349998
"2385","2016-11-16",111.540001
"2386","2016-11-17",110.239998
"2387","2016-11-18",109.25
"2388","2016-11-21",110.529999
"2389","2016-11-22",108.830002
"2390","2016-11-23",111.650002
"2391","2016-11-25",110.980003
"2392","2016-11-28",108.040001
"2393","2016-11-29",105.839996
"2394","2016-11-30",103.629997
"2395","2016-12-01",101.760002
"2396","2016-12-02",102.32
"2397","2016-12-05",101.620003
"2398","2016-12-06",103.879997
"2399","2016-12-07",100.599998
"2400","2016-12-08",101.800003
"2401","2016-12-09",102.300003
"2402","2016-12-12",102.699997
"2403","2016-12-13",103.230003
"2404","2016-12-14",103.389999
"2405","2016-12-15",104.300003
"2406","2016-12-16",105.389999
"2407","2016-12-19",107.120003
"2408","2016-12-20",107.830002
"2409","2016-12-21",108.029999
"2410","2016-12-22",106.610001
"2411","2016-12-23",110.400002
"2412","2016-12-27",112.199997
"2413","2016-12-28",108.360001
"2414","2016-12-29",107.540001
"2415","2016-12-30",109.029999
"2416","2017-01-03",111.459999
"2417","2017-01-04",115.830002
"2418","2017-01-05",115.75
"2419","2017-01-06",115.160004
"2420","2017-01-09",116.580002
"2421","2017-01-10",116.120003
"2422","2017-01-11",115.699997
"2423","2017-01-12",117.550003
"2424","2017-01-13",117.300003
"2425","2017-01-17",115.57
"2426","2017-01-18",128.610001
"2427","2017-01-19",124.419998
"2428","2017-01-20",123.879997
"2429","2017-01-23",121.43
"2430","2017-01-24",120.190002
"2431","2017-01-25",120.75
"2432","2017-01-26",119.459999
"2433","2017-01-27",119.480003
"2434","2017-01-30",119.330002
"2435","2017-01-31",121.919998
"2436","2017-02-01",123.230003
"2437","2017-02-02",123.190002
"2438","2017-02-03",124.449997
"2439","2017-02-06",125.550003
"2440","2017-02-07",125.050003
"2441","2017-02-08",127.309998
"2442","2017-02-09",128.800003
"2443","2017-02-10",130.919998
"2444","2017-02-13",132.050003
"2445","2017-02-14",133.779999
"2446","2017-02-15",137.889999
"2447","2017-02-16",136.410004
"2448","2017-02-17",137.190002
"2449","2017-02-21",135.929993
"2450","2017-02-22",134.949997
"2451","2017-02-23",135.399994
"2452","2017-02-24",136.110001
"2453","2017-02-27",136.970001
"2454","2017-02-28",132.619995
"2455","2017-03-01",135.729996
"2456","2017-03-02",136.179993
"2457","2017-03-03",134.009995
"2458","2017-03-06",132.809998
"2459","2017-03-07",132.990005
"2460","2017-03-08",132.960007
"2461","2017-03-09",133.039993
"2462","2017-03-10",134.830002
"2463","2017-03-13",137.410004
"2464","2017-03-14",136.889999
"2465","2017-03-15",138.820007
"2466","2017-03-16",135.850006
"2467","2017-03-17",134.770004
"2468","2017-03-20",144.080002
"2469","2017-03-21",142.949997
"2470","2017-03-22",142.339996
"2471","2017-03-23",142.5
"2472","2017-03-24",143.139999
"2473","2017-03-27",146.979996
"2474","2017-03-28",145.910004
"2475","2017-03-29",146.050003
"2476","2017-03-30",145.679993
"2477","2017-03-31",145.130005
"2478","2017-04-03",142.910004
"2479","2017-04-04",143.210007
"2480","2017-04-05",140.649994
"2481","2017-04-06",153.880005
"2482","2017-04-07",153.779999
"2483","2017-04-10",152.880005
"2484","2017-04-11",152.979996
"2485","2017-04-12",152.210007
"2486","2017-04-13",153.110001
"2487","2017-04-17",152.880005
"2488","2017-04-18",152.110001
"2489","2017-04-19",151.509995
"2490","2017-04-20",154.220001
"2491","2017-04-21",152.839996
"2492","2017-04-24",154.529999
"2493","2017-04-25",154.899994
"2494","2017-04-26",157.75
"2495","2017-04-27",162.009995
"2496","2017-04-28",159.279999
"2497","2017-05-01",160.699997
"2498","2017-05-02",159.710007
"2499","2017-05-03",158.380005
"2500","2017-05-04",158.089996
"2501","2017-05-05",159.059998
"2502","2017-05-08",156.669998
"2503","2017-05-09",158.350006
"2504","2017-05-10",156.860001
"2505","2017-05-11",155.179993
"2506","2017-05-12",153.789993
"2507","2017-05-15",154.970001
"2508","2017-05-16",151.289993
"2509","2017-05-17",148.190002
"2510","2017-05-18",149.139999
"2511","2017-05-19",149.149994
"2512","2017-05-22",151.970001
"2513","2017-05-23",150.610001
"2514","2017-05-24",150.100006
"2515","2017-05-25",152.050003
"2516","2017-05-26",151.110001
"2517","2017-05-30",148.169998
"2518","2017-05-31",145.559998
"2519","2017-06-01",149.330002
"2520","2017-06-02",148.589996
"2521","2017-06-05",147.419998
"2522","2017-06-06",145.190002
"2523","2017-06-07",151.619995
"2524","2017-06-08",154.419998
"2525","2017-06-09",154.910004
"2526","2017-06-12",149.270004
"2527","2017-06-13",149.490005
"2528","2017-06-14",151.220001
"2529","2017-06-15",149.970001
"2530","2017-06-16",149.960007
"2531","2017-06-19",151.080002
"2532","2017-06-20",152.25
"2533","2017-06-21",154.259995
"2534","2017-06-22",159.479996
"2535","2017-06-23",158.800003
"2536","2017-06-26",158.800003
"2537","2017-06-27",154.860001
"2538","2017-06-28",155.179993
"2539","2017-06-29",155.75
"2540","2017-06-30",155.5
"2541","2017-07-03",156.839996
"2542","2017-07-05",155.75
"2543","2017-07-06",154.050003
"2544","2017-07-07",154.490005
"2545","2017-07-10",153.139999
"2546","2017-07-11",152.940002
"2547","2017-07-12",155.929993
"2548","2017-07-13",155.380005
"2549","2017-07-14",154.470001
"2550","2017-07-17",155.380005
"2551","2017-07-18",155.850006
"2552","2017-07-19",156.139999
"2553","2017-07-20",159.850006
"2554","2017-07-21",161.130005
"2555","2017-07-24",160.979996
"2556","2017-07-25",161.25
"2557","2017-07-26",161.520004
"2558","2017-07-27",158.639999
"2559","2017-07-28",156.800003
"2560","2017-07-31",153.610001
"2561","2017-08-01",150.970001
"2562","2017-08-02",150.410004
"2563","2017-08-03",154.410004
"2564","2017-08-04",155.600006
"2565","2017-08-07",155.559998
"2566","2017-08-08",152.289993
"2567","2017-08-09",142.899994
"2568","2017-08-10",143.660004
"2569","2017-08-11",142.710007
"2570","2017-08-14",143.970001
"2571","2017-08-15",146.630005
"2572","2017-08-16",147.399994
"2573","2017-08-17",146.009995
"2574","2017-08-18",144.399994
"2575","2017-08-21",142.619995
"2576","2017-08-22",146.740005
"2577","2017-08-23",146.5
"2578","2017-08-24",148.320007
"2579","2017-08-25",146
"2580","2017-08-28",146.089996
"2581","2017-08-29",145.860001
"2582","2017-08-30",145.940002
"2583","2017-08-31",149.360001
"2584","2017-09-01",147.570007
"2585","2017-09-05",147.619995
"2586","2017-09-06",148.600006
"2587","2017-09-07",150.789993
"2588","2017-09-08",152.279999
"2589","2017-09-11",153.210007
"2590","2017-09-12",155.5
"2591","2017-09-13",152.679993
"2592","2017-09-14",150.720001
"2593","2017-09-15",151.479996
"2594","2017-09-18",152.649994
"2595","2017-09-19",151.179993
"2596","2017-09-20",148.070007
"2597","2017-09-21",147.779999
"2598","2017-09-22",147.889999
"2599","2017-09-25",149.490005
"2600","2017-09-26",148.160004
"2601","2017-09-27",149.160004
"2602","2017-09-28",148.130005
"2603","2017-09-29",146.25
"2604","2017-10-02",150.130005
"2605","2017-10-03",149.610001
"2606","2017-10-04",150.389999
"2607","2017-10-05",149.309998
"2608","2017-10-06",146.470001
"2609","2017-10-09",145.309998
"2610","2017-10-10",143.570007
"2611","2017-10-11",142.570007
"2612","2017-10-12",141.600006
"2613","2017-10-13",141.380005
"2614","2017-10-16",140.5
"2615","2017-10-17",140.5
"2616","2017-10-18",140.460007
"2617","2017-10-19",145
"2618","2017-10-20",144.050003
"2619","2017-10-23",140.160004
"2620","2017-10-24",142
"2621","2017-10-25",140.270004
"2622","2017-10-26",138.460007
"2623","2017-10-27",133.949997
"2624","2017-10-30",136.309998
"2625","2017-10-31",141.529999
"2626","2017-11-01",141.470001
"2627","2017-11-02",136.940002
"2628","2017-11-03",137.889999
"2629","2017-11-06",140.25
"2630","2017-11-07",132.820007
"2631","2017-11-08",136.399994
"2632","2017-11-09",135.309998
"2633","2017-11-10",138.699997
"2634","2017-11-13",136.470001
"2635","2017-11-14",134.240005
"2636","2017-11-15",134.169998
"2637","2017-11-16",133.529999
"2638","2017-11-17",133.869995
"2639","2017-11-20",136.270004
"2640","2017-11-21",137.190002
"2641","2017-11-22",138.039993
"2642","2017-11-24",138.699997
"2643","2017-11-27",138.179993
"2644","2017-11-28",139.610001
"2645","2017-11-29",137.869995
"2646","2017-11-30",139.740005
"2647","2017-12-01",138.190002
"2648","2017-12-04",136.559998
"2649","2017-12-05",135.75
"2650","2017-12-06",133.660004
"2651","2017-12-07",134.830002
"2652","2017-12-08",138.970001
"2653","2017-12-11",140
"2654","2017-12-12",140.550003
"2655","2017-12-13",140.630005
"2656","2017-12-14",135.5
"2657","2017-12-15",135.529999
"2658","2017-12-18",134.089996
"2659","2017-12-19",133.550003
"2660","2017-12-20",131.059998
"2661","2017-12-21",133.509995
"2662","2017-12-22",132.779999
"2663","2017-12-26",135.270004
"2664","2017-12-27",135.029999
"2665","2017-12-28",136.570007
"2666","2017-12-29",134.649994
"2667","2018-01-02",137.399994
"2668","2018-01-03",138.929993
"2669","2018-01-04",136.740005
"2670","2018-01-05",135.589996
"2671","2018-01-08",136.529999
"2672","2018-01-09",143.039993
"2673","2018-01-10",142.139999
"2674","2018-01-11",148.5
"2675","2018-01-12",150.190002
"2676","2018-01-16",149.800003
"2677","2018-01-17",149.710007
"2678","2018-01-18",149.25
"2679","2018-01-19",148.699997
"2680","2018-01-22",152.419998
"2681","2018-01-23",153.039993
"2682","2018-01-24",152.860001
"2683","2018-01-25",153.119995
"2684","2018-01-26",155.789993
"2685","2018-01-29",155.770004
"2686","2018-01-30",149.869995
"2687","2018-01-31",145.740005
"2688","2018-02-01",146.350006
"2689","2018-02-02",143.830002
"2690","2018-02-05",139.259995
"2691","2018-02-06",143
"2692","2018-02-07",143.009995
"2693","2018-02-08",138.509995
"2694","2018-02-09",139.929993
"2695","2018-02-12",139.919998
"2696","2018-02-13",141.410004
"2697","2018-02-14",145.839996
"2698","2018-02-15",143.990005
"2699","2018-02-16",145.759995
"2700","2018-02-20",144.779999
"2701","2018-02-21",145.389999
"2702","2018-02-22",144.419998
"2703","2018-02-23",147.460007
"2704","2018-02-26",147.440002
"2705","2018-02-27",143.800003
"2706","2018-02-28",144.800003
"2707","2018-03-01",140.669998
"2708","2018-03-02",141.449997
"2709","2018-03-05",143.389999
"2710","2018-03-06",144.850006
"2711","2018-03-07",145.289993
"2712","2018-03-08",147.660004
"2713","2018-03-09",152.429993
"2714","2018-03-12",154
"2715","2018-03-13",150.979996
"2716","2018-03-14",150.740005
"2717","2018-03-15",148.699997
"2718","2018-03-16",154.089996
"2719","2018-03-19",157.160004
"2720","2018-03-20",154.259995
"2721","2018-03-21",153.740005
"2722","2018-03-22",150.679993
"2723","2018-03-23",147.979996
"2724","2018-03-26",151.029999
"2725","2018-03-27",146.509995
"2726","2018-03-28",147.660004
"2727","2018-03-29",150.990005
"2728","2018-04-02",146.330002
"2729","2018-04-03",147.419998
"2730","2018-04-04",150.179993
"2731","2018-04-05",152.610001
"2732","2018-04-06",149.910004
"2733","2018-04-09",150.860001
"2734","2018-04-10",155.940002
"2735","2018-04-11",154.970001
"2736","2018-04-12",156.460007
"2737","2018-04-13",156.070007
"2738","2018-04-16",155.960007
"2739","2018-04-17",157.589996
"2740","2018-04-18",158.039993
"2741","2018-04-19",158.720001
"2742","2018-04-20",157.949997
"2743","2018-04-23",155.639999
"2744","2018-04-24",154.509995
"2745","2018-04-25",154.669998
"2746","2018-04-26",154.089996
"2747","2018-04-27",153.789993
"2748","2018-04-30",152.039993
"2749","2018-05-01",154.380005
"2750","2018-05-02",151.520004
"2751","2018-05-03",148.029999
"2752","2018-05-04",147.259995
"2753","2018-05-07",147.029999
"2754","2018-05-08",147.559998
"2755","2018-05-09",156.309998
"2756","2018-05-10",161.080002
"2757","2018-05-11",164.419998
"2758","2018-05-14",166
"2759","2018-05-15",162.860001
"2760","2018-05-16",161.240005
"2761","2018-05-17",165.009995
"2762","2018-05-18",167.509995
"2763","2018-05-21",166.050003
"2764","2018-05-22",167.089996
"2765","2018-05-23",164.949997
