"","date","VIPS"
"1919","2019-11-06",11.71
"1920","2019-11-07",11.94
"1921","2019-11-08",11.88
"1922","2019-11-11",12.07
"1923","2019-11-12",12.02
"1924","2019-11-13",11.4
"1925","2019-11-14",12.05
"1926","2019-11-15",12.5
"1927","2019-11-18",12.21
"1928","2019-11-19",12.26
"1929","2019-11-20",12.27
"1930","2019-11-21",12.12
"1931","2019-11-22",12.18
"1932","2019-11-25",12.66
"1933","2019-11-26",12.67
"1934","2019-11-27",13.08
"1935","2019-11-29",12.78
"1936","2019-12-02",12.85
"1937","2019-12-03",13.06
"1938","2019-12-04",12.84
"1939","2019-12-05",13.14
"1940","2019-12-06",13.44
"1941","2019-12-09",13.3
"1942","2019-12-10",13.76
"1943","2019-12-11",13.74
"1944","2019-12-12",13.57
"1945","2019-12-13",13.63
"1946","2019-12-16",13.85
"1947","2019-12-17",14.34
"1948","2019-12-18",14.2
"1949","2019-12-19",13.91
"1950","2019-12-20",14.46
"1951","2019-12-23",14.44
"1952","2019-12-24",14.61
"1953","2019-12-26",14.59
"1954","2019-12-27",14.52
"1955","2019-12-30",14.47
"1956","2019-12-31",14.17
"1957","2020-01-02",14.8
"1958","2020-01-03",14.91
"1959","2020-01-06",14.74
"1960","2020-01-07",14.97
"1961","2020-01-08",15.13
"1962","2020-01-09",14.98
"1963","2020-01-10",14.9
"1964","2020-01-13",15.26
"1965","2020-01-14",14.85
"1966","2020-01-15",14.55
"1967","2020-01-16",14.41
"1968","2020-01-17",14.41
"1969","2020-01-21",14.31
"1970","2020-01-22",14.02
"1971","2020-01-23",13.95
"1972","2020-01-24",13.58
"1973","2020-01-27",13.17
"1974","2020-01-28",13.23
"1975","2020-01-29",13.26
"1976","2020-01-30",12.91
"1977","2020-01-31",12.73
"1978","2020-02-03",12.9
"1979","2020-02-04",13.34
"1980","2020-02-05",13.47
"1981","2020-02-06",13.86
"1982","2020-02-07",13.63
"1983","2020-02-10",13.7
"1984","2020-02-11",14.18
"1985","2020-02-12",14.85
"1986","2020-02-13",14.34
"1987","2020-02-14",14.3
"1988","2020-02-18",14.06
"1989","2020-02-19",13.67
"1990","2020-02-20",13.72
"1991","2020-02-21",13.37
"1992","2020-02-24",12.8
"1993","2020-02-25",12.71
"1994","2020-02-26",13.01
"1995","2020-02-27",12.25
"1996","2020-02-28",12.83
"1997","2020-03-02",12.62
"1998","2020-03-03",12.56
"1999","2020-03-04",13.12
"2000","2020-03-05",16.66
"2001","2020-03-06",16.51
"2002","2020-03-09",17.129999
"2003","2020-03-10",16.82
"2004","2020-03-11",16.129999
"2005","2020-03-12",15.01
"2006","2020-03-13",14.25
"2007","2020-03-16",13.9
"2008","2020-03-17",14.46
"2009","2020-03-18",13.25
"2010","2020-03-19",14.36
"2011","2020-03-20",14.6
"2012","2020-03-23",15
"2013","2020-03-24",15.25
"2014","2020-03-25",14.16
"2015","2020-03-26",14.59
"2016","2020-03-27",14.13
"2017","2020-03-30",14.98
"2018","2020-03-31",15.58
"2019","2020-04-01",15.67
"2020","2020-04-02",15.04
"2021","2020-04-03",14.11
"2022","2020-04-06",15.78
"2023","2020-04-07",16.280001
"2024","2020-04-08",15.5
"2025","2020-04-09",15.49
"2026","2020-04-13",15.66
"2027","2020-04-14",16.57
"2028","2020-04-15",17.639999
"2029","2020-04-16",18.799999
"2030","2020-04-17",17.84
"2031","2020-04-20",17.67
"2032","2020-04-21",17.379999
"2033","2020-04-22",17.549999
"2034","2020-04-23",16.209999
"2035","2020-04-24",16.09
"2036","2020-04-27",16.620001
"2037","2020-04-28",16.35
"2038","2020-04-29",16.700001
"2039","2020-04-30",15.93
"2040","2020-05-01",15.2
"2041","2020-05-04",14.95
"2042","2020-05-05",15.16
"2043","2020-05-06",14.43
"2044","2020-05-07",15.14
"2045","2020-05-08",17.18
"2046","2020-05-11",17.219999
"2047","2020-05-12",17.370001
"2048","2020-05-13",17.309999
"2049","2020-05-14",16.700001
"2050","2020-05-15",16.85
"2051","2020-05-18",16.620001
"2052","2020-05-19",15.9
"2053","2020-05-20",15.2
"2054","2020-05-21",15.1
"2055","2020-05-22",14.98
"2056","2020-05-26",15.98
"2057","2020-05-27",16.5
"2058","2020-05-28",15.77
"2059","2020-05-29",17.34
"2060","2020-06-01",17.139999
"2061","2020-06-02",17.620001
"2062","2020-06-03",17.48
"2063","2020-06-04",17.540001
"2064","2020-06-05",17.969999
"2065","2020-06-08",17.18
"2066","2020-06-09",17.440001
"2067","2020-06-10",18.26
"2068","2020-06-11",17.35
"2069","2020-06-12",17.719999
"2070","2020-06-15",18.719999
"2071","2020-06-16",18.91
"2072","2020-06-17",19.82
"2073","2020-06-18",20.68
"2074","2020-06-19",21.190001
"2075","2020-06-22",21.110001
"2076","2020-06-23",20.65
"2077","2020-06-24",20.24
"2078","2020-06-25",19.709999
"2079","2020-06-26",19.620001
"2080","2020-06-29",19.83
"2081","2020-06-30",19.91
"2082","2020-07-01",19.77
"2083","2020-07-02",20.48
"2084","2020-07-06",20.540001
"2085","2020-07-07",20.65
"2086","2020-07-08",22.200001
"2087","2020-07-09",22.6
"2088","2020-07-10",21.85
"2089","2020-07-13",21.92
"2090","2020-07-14",21.190001
"2091","2020-07-15",21.620001
"2092","2020-07-16",21.35
"2093","2020-07-17",20.99
"2094","2020-07-20",21.68
"2095","2020-07-21",21.690001
"2096","2020-07-22",21.76
"2097","2020-07-23",20.889999
"2098","2020-07-24",20.43
"2099","2020-07-27",21.549999
"2100","2020-07-28",21.280001
"2101","2020-07-29",21.91
"2102","2020-07-30",21.790001
"2103","2020-07-31",22.77
"2104","2020-08-03",22.9
"2105","2020-08-04",22.52
"2106","2020-08-05",23.52
"2107","2020-08-06",23.889999
"2108","2020-08-07",23.110001
"2109","2020-08-10",22.139999
"2110","2020-08-11",22.17
"2111","2020-08-12",22.940001
"2112","2020-08-13",22.860001
"2113","2020-08-14",22.59
"2114","2020-08-17",23.969999
"2115","2020-08-18",23.91
"2116","2020-08-19",19.26
"2117","2020-08-20",18.049999
"2118","2020-08-21",17.51
"2119","2020-08-24",17.200001
"2120","2020-08-25",17.030001
"2121","2020-08-26",17.16
"2122","2020-08-27",17.25
"2123","2020-08-28",17.09
"2124","2020-08-31",16.51
"2125","2020-09-01",16.33
"2126","2020-09-02",16.49
"2127","2020-09-03",17.23
"2128","2020-09-04",16.98
"2129","2020-09-08",16.9
"2130","2020-09-09",16.700001
"2131","2020-09-10",16.639999
"2132","2020-09-11",16.4
"2133","2020-09-14",16.76
"2134","2020-09-15",16.75
"2135","2020-09-16",16.690001
"2136","2020-09-17",16.709999
"2137","2020-09-18",16.65
"2138","2020-09-21",17.280001
"2139","2020-09-22",17.190001
"2140","2020-09-23",16.92
"2141","2020-09-24",16.73
"2142","2020-09-25",16.98
"2143","2020-09-28",15.9
"2144","2020-09-29",15.41
"2145","2020-09-30",15.64
"2146","2020-10-01",15.85
"2147","2020-10-02",15.35
"2148","2020-10-05",14.98
"2149","2020-10-06",15.07
"2150","2020-10-07",15.29
"2151","2020-10-08",15.25
"2152","2020-10-09",15.6
"2153","2020-10-12",16.780001
"2154","2020-10-13",17.75
"2155","2020-10-14",17.16
"2156","2020-10-15",17.65
"2157","2020-10-16",19.4
"2158","2020-10-19",18.92
"2159","2020-10-20",18.969999
"2160","2020-10-21",19.09
"2161","2020-10-22",18.799999
"2162","2020-10-23",18.969999
"2163","2020-10-26",19.26
"2164","2020-10-27",20.66
"2165","2020-10-28",20.77
"2166","2020-10-29",20.85
"2167","2020-10-30",21.4
"2168","2020-11-02",21.360001
"2169","2020-11-03",21.360001
"2170","2020-11-04",21.25
"2171","2020-11-05",22.09
"2172","2020-11-06",22.67
"2173","2020-11-09",21.4
"2174","2020-11-10",20.690001
"2175","2020-11-11",20.9
"2176","2020-11-12",22.15
"2177","2020-11-13",23.030001
"2178","2020-11-16",23.459999
"2179","2020-11-17",23.74
"2180","2020-11-18",23.4
"2181","2020-11-19",23.32
"2182","2020-11-20",24.24
"2183","2020-11-23",24.799999
"2184","2020-11-24",25.799999
"2185","2020-11-25",25.85
"2186","2020-11-27",26
