"","date","HTH"
"1927","2014-08-27",21.48
"1928","2014-08-28",21.219999
"1929","2014-08-29",21.17
"1930","2014-09-02",21.66
"1931","2014-09-03",21.09
"1932","2014-09-04",20.549999
"1933","2014-09-05",20.67
"1934","2014-09-08",20.540001
"1935","2014-09-09",20.16
"1936","2014-09-10",20.389999
"1937","2014-09-11",20.860001
"1938","2014-09-12",20.58
"1939","2014-09-15",20.030001
"1940","2014-09-16",20.16
"1941","2014-09-17",20.02
"1942","2014-09-18",20.459999
"1943","2014-09-19",20.24
"1944","2014-09-22",20.4
"1945","2014-09-23",20.200001
"1946","2014-09-24",20.35
"1947","2014-09-25",20.059999
"1948","2014-09-26",20.440001
"1949","2014-09-29",20.4
"1950","2014-09-30",20.049999
"1951","2014-10-01",20.030001
"1952","2014-10-02",20.469999
"1953","2014-10-03",21
"1954","2014-10-06",20.85
"1955","2014-10-07",20.299999
"1956","2014-10-08",20.450001
"1957","2014-10-09",19.84
"1958","2014-10-10",19.709999
"1959","2014-10-13",19.76
"1960","2014-10-14",20.360001
"1961","2014-10-15",20.6
"1962","2014-10-16",20.67
"1963","2014-10-17",20.389999
"1964","2014-10-20",20.6
"1965","2014-10-21",20.92
"1966","2014-10-22",20.440001
"1967","2014-10-23",20.629999
"1968","2014-10-24",21.059999
"1969","2014-10-27",20.77
"1970","2014-10-28",21.68
"1971","2014-10-29",21.620001
"1972","2014-10-30",21.799999
"1973","2014-10-31",22.030001
"1974","2014-11-03",21.76
"1975","2014-11-04",21.870001
"1976","2014-11-05",20.57
"1977","2014-11-06",21.02
"1978","2014-11-07",20.950001
"1979","2014-11-10",21.280001
"1980","2014-11-11",21.139999
"1981","2014-11-12",21.190001
"1982","2014-11-13",21.27
"1983","2014-11-14",20.799999
"1984","2014-11-17",20.85
"1985","2014-11-18",20.52
"1986","2014-11-19",20.440001
"1987","2014-11-20",20.41
"1988","2014-11-21",20.540001
"1989","2014-11-24",20.84
"1990","2014-11-25",20.780001
"1991","2014-11-26",20.889999
"1992","2014-11-28",20.379999
"1993","2014-12-01",20.15
"1994","2014-12-02",20.25
"1995","2014-12-03",20.530001
"1996","2014-12-04",20.52
"1997","2014-12-05",20.690001
"1998","2014-12-08",20.51
"1999","2014-12-09",20.76
"2000","2014-12-10",19.98
"2001","2014-12-11",20.01
"2002","2014-12-12",19.549999
"2003","2014-12-15",19.370001
"2004","2014-12-16",19.49
"2005","2014-12-17",19.889999
"2006","2014-12-18",20.139999
"2007","2014-12-19",20.110001
"2008","2014-12-22",20.040001
"2009","2014-12-23",19.99
"2010","2014-12-24",19.82
"2011","2014-12-26",20.02
"2012","2014-12-29",20.120001
"2013","2014-12-30",19.959999
"2014","2014-12-31",19.950001
"2015","2015-01-02",19.73
"2016","2015-01-05",19
"2017","2015-01-06",17.700001
"2018","2015-01-07",17.91
"2019","2015-01-08",18.27
"2020","2015-01-09",18.09
"2021","2015-01-12",18.02
"2022","2015-01-13",18.129999
"2023","2015-01-14",18.09
"2024","2015-01-15",17.84
"2025","2015-01-16",18.02
"2026","2015-01-20",18.15
"2027","2015-01-21",18.219999
"2028","2015-01-22",18.469999
"2029","2015-01-23",18.24
"2030","2015-01-26",18.42
"2031","2015-01-27",18.35
"2032","2015-01-28",18.25
"2033","2015-01-29",18.379999
"2034","2015-01-30",18.15
"2035","2015-02-02",18.6
"2036","2015-02-03",19.209999
"2037","2015-02-04",18.940001
"2038","2015-02-05",19.110001
"2039","2015-02-06",19.440001
"2040","2015-02-09",19.299999
"2041","2015-02-10",19.18
"2042","2015-02-11",19.18
"2043","2015-02-12",19.290001
"2044","2015-02-13",19.42
"2045","2015-02-17",19.459999
"2046","2015-02-18",19.52
"2047","2015-02-19",19.440001
"2048","2015-02-20",19.440001
"2049","2015-02-23",19.34
"2050","2015-02-24",19.280001
"2051","2015-02-25",19.33
"2052","2015-02-26",19.530001
"2053","2015-02-27",18.6
"2054","2015-03-02",19.02
"2055","2015-03-03",19.299999
"2056","2015-03-04",19
"2057","2015-03-05",18.98
"2058","2015-03-06",18.780001
"2059","2015-03-09",19.190001
"2060","2015-03-10",19.209999
"2061","2015-03-11",19.65
"2062","2015-03-12",20.049999
"2063","2015-03-13",19.99
"2064","2015-03-16",20
"2065","2015-03-17",19.98
"2066","2015-03-18",19.969999
"2067","2015-03-19",19.690001
"2068","2015-03-20",19.91
"2069","2015-03-23",19.65
"2070","2015-03-24",19.84
"2071","2015-03-25",19.33
"2072","2015-03-26",19.450001
"2073","2015-03-27",19.26
"2074","2015-03-30",19.389999
"2075","2015-03-31",19.440001
"2076","2015-04-01",19.389999
"2077","2015-04-02",19.469999
"2078","2015-04-06",19.469999
"2079","2015-04-07",19.709999
"2080","2015-04-08",19.76
"2081","2015-04-09",19.809999
"2082","2015-04-10",19.93
"2083","2015-04-13",19.98
"2084","2015-04-14",19.940001
"2085","2015-04-15",19.950001
"2086","2015-04-16",19.93
"2087","2015-04-17",19.41
"2088","2015-04-20",19.59
"2089","2015-04-21",19.440001
"2090","2015-04-22",19.709999
"2091","2015-04-23",19.65
"2092","2015-04-24",19.57
"2093","2015-04-27",19.620001
"2094","2015-04-28",19.98
"2095","2015-04-29",19.790001
"2096","2015-04-30",20.110001
"2097","2015-05-01",20.15
"2098","2015-05-04",20.139999
"2099","2015-05-05",20.110001
"2100","2015-05-06",20.209999
"2101","2015-05-07",20.790001
"2102","2015-05-08",21
"2103","2015-05-11",21.49
"2104","2015-05-12",21.43
"2105","2015-05-13",21.34
"2106","2015-05-14",21.48
"2107","2015-05-15",21.17
"2108","2015-05-18",21.6
"2109","2015-05-19",21.9
"2110","2015-05-20",21.780001
"2111","2015-05-21",21.74
"2112","2015-05-22",21.620001
"2113","2015-05-26",21.530001
"2114","2015-05-27",21.870001
"2115","2015-05-28",21.98
"2116","2015-05-29",21.83
"2117","2015-06-01",22.09
"2118","2015-06-02",21.82
"2119","2015-06-03",22.280001
"2120","2015-06-04",22.34
"2121","2015-06-05",23
"2122","2015-06-08",22.860001
"2123","2015-06-09",23.110001
"2124","2015-06-10",24
"2125","2015-06-11",24.129999
"2126","2015-06-12",23.99
"2127","2015-06-15",23.639999
"2128","2015-06-16",23.790001
"2129","2015-06-17",23.52
"2130","2015-06-18",23.66
"2131","2015-06-19",23.67
"2132","2015-06-22",23.99
"2133","2015-06-23",24.5
"2134","2015-06-24",24.389999
"2135","2015-06-25",24.35
"2136","2015-06-26",24.41
"2137","2015-06-29",23.91
"2138","2015-06-30",24.09
"2139","2015-07-01",24.059999
"2140","2015-07-02",23.67
"2141","2015-07-06",23.709999
"2142","2015-07-07",23.059999
"2143","2015-07-08",22.959999
"2144","2015-07-09",23.26
"2145","2015-07-10",23.65
"2146","2015-07-13",24.08
"2147","2015-07-14",24.08
"2148","2015-07-15",23.98
"2149","2015-07-16",24.18
"2150","2015-07-17",23.93
"2151","2015-07-20",23.83
"2152","2015-07-21",23.66
"2153","2015-07-22",23.719999
"2154","2015-07-23",23.379999
"2155","2015-07-24",23.01
"2156","2015-07-27",22.639999
"2157","2015-07-28",22.5
"2158","2015-07-29",22.559999
"2159","2015-07-30",21.08
"2160","2015-07-31",21.049999
"2161","2015-08-03",21.040001
"2162","2015-08-04",21.08
"2163","2015-08-05",21.17
"2164","2015-08-06",21.18
"2165","2015-08-07",21.030001
"2166","2015-08-10",21.49
"2167","2015-08-11",21.42
"2168","2015-08-12",21.110001
"2169","2015-08-13",21.16
"2170","2015-08-14",21.290001
"2171","2015-08-17",20.99
"2172","2015-08-18",21
"2173","2015-08-19",20.790001
"2174","2015-08-20",20.120001
"2175","2015-08-21",19.860001
"2176","2015-08-24",18.870001
"2177","2015-08-25",18.790001
"2178","2015-08-26",19.610001
"2179","2015-08-27",20.42
"2180","2015-08-28",20.58
"2181","2015-08-31",20.65
"2182","2015-09-01",20.02
"2183","2015-09-02",20.200001
"2184","2015-09-03",20.09
"2185","2015-09-04",19.809999
"2186","2015-09-08",20.23
"2187","2015-09-09",20.16
"2188","2015-09-10",20.48
"2189","2015-09-11",20.57
"2190","2015-09-14",20.41
"2191","2015-09-15",20.639999
"2192","2015-09-16",20.889999
"2193","2015-09-17",20.51
"2194","2015-09-18",20.049999
"2195","2015-09-21",20.18
"2196","2015-09-22",19.940001
"2197","2015-09-23",20.02
"2198","2015-09-24",20.33
"2199","2015-09-25",20.07
"2200","2015-09-28",19.73
"2201","2015-09-29",19.73
"2202","2015-09-30",19.809999
"2203","2015-10-01",20.059999
"2204","2015-10-02",19.549999
"2205","2015-10-05",20.389999
"2206","2015-10-06",20.41
"2207","2015-10-07",20.860001
"2208","2015-10-08",21.15
"2209","2015-10-09",20.85
"2210","2015-10-12",20.84
"2211","2015-10-13",20.389999
"2212","2015-10-14",19.629999
"2213","2015-10-15",19.74
"2214","2015-10-16",20.02
"2215","2015-10-19",19.959999
"2216","2015-10-20",20.030001
"2217","2015-10-21",19.799999
"2218","2015-10-22",20.07
"2219","2015-10-23",20.620001
"2220","2015-10-26",20.629999
"2221","2015-10-27",20.17
"2222","2015-10-28",21.08
"2223","2015-10-29",21.02
"2224","2015-10-30",20.969999
"2225","2015-11-02",21.76
"2226","2015-11-03",21.59
"2227","2015-11-04",21.4
"2228","2015-11-05",22.01
"2229","2015-11-06",22.790001
"2230","2015-11-09",22.67
"2231","2015-11-10",22.33
"2232","2015-11-11",21.860001
"2233","2015-11-12",21.549999
"2234","2015-11-13",21.15
"2235","2015-11-16",21.280001
"2236","2015-11-17",21.08
"2237","2015-11-18",21.59
"2238","2015-11-19",21.41
"2239","2015-11-20",21.799999
"2240","2015-11-23",22.110001
"2241","2015-11-24",22.290001
"2242","2015-11-25",22.35
"2243","2015-11-27",22.33
"2244","2015-11-30",22.309999
"2245","2015-12-01",22.530001
"2246","2015-12-02",22.030001
"2247","2015-12-03",21.51
"2248","2015-12-04",22
"2249","2015-12-07",21.48
"2250","2015-12-08",21.33
"2251","2015-12-09",21.17
"2252","2015-12-10",20.68
"2253","2015-12-11",19.6
"2254","2015-12-14",19.73
"2255","2015-12-15",19.969999
"2256","2015-12-16",19.98
"2257","2015-12-17",19.85
"2258","2015-12-18",19.459999
"2259","2015-12-21",19.4
"2260","2015-12-22",19.68
"2261","2015-12-23",19.83
"2262","2015-12-24",19.93
"2263","2015-12-28",19.629999
"2264","2015-12-29",20.01
"2265","2015-12-30",19.57
"2266","2015-12-31",19.219999
"2267","2016-01-04",18.790001
"2268","2016-01-05",18.360001
"2269","2016-01-06",18.120001
"2270","2016-01-07",17.51
"2271","2016-01-08",17.26
"2272","2016-01-11",17.51
"2273","2016-01-12",17.690001
"2274","2016-01-13",16.52
"2275","2016-01-14",16.200001
"2276","2016-01-15",15.39
"2277","2016-01-19",15.32
"2278","2016-01-20",15.11
"2279","2016-01-21",14.61
"2280","2016-01-22",15.04
"2281","2016-01-25",14.31
"2282","2016-01-26",14.83
"2283","2016-01-27",14.93
"2284","2016-01-28",15.34
"2285","2016-01-29",15.97
"2286","2016-02-01",15.8
"2287","2016-02-02",15.41
"2288","2016-02-03",15.53
"2289","2016-02-04",15.71
"2290","2016-02-05",15.42
"2291","2016-02-08",14.61
"2292","2016-02-09",15.2
"2293","2016-02-10",15.09
"2294","2016-02-11",14.95
"2295","2016-02-12",15.39
"2296","2016-02-16",15.98
"2297","2016-02-17",16.07
"2298","2016-02-18",15.75
"2299","2016-02-19",15.75
"2300","2016-02-22",16.32
"2301","2016-02-23",15.93
"2302","2016-02-24",15.53
"2303","2016-02-25",16.26
"2304","2016-02-26",16.77
"2305","2016-02-29",16.68
"2306","2016-03-01",18.129999
"2307","2016-03-02",18.059999
"2308","2016-03-03",18.52
"2309","2016-03-04",18.84
"2310","2016-03-07",18.719999
"2311","2016-03-08",18.040001
"2312","2016-03-09",18.07
"2313","2016-03-10",18.129999
"2314","2016-03-11",18.639999
"2315","2016-03-14",18.379999
"2316","2016-03-15",18.059999
"2317","2016-03-16",18.15
"2318","2016-03-17",18.68
"2319","2016-03-18",18.959999
"2320","2016-03-21",18.809999
"2321","2016-03-22",18.690001
"2322","2016-03-23",18.440001
"2323","2016-03-24",18.540001
"2324","2016-03-28",18.370001
"2325","2016-03-29",18.76
"2326","2016-03-30",18.84
"2327","2016-03-31",18.879999
"2328","2016-04-01",18.68
"2329","2016-04-04",18.58
"2330","2016-04-05",18.48
"2331","2016-04-06",18.42
"2332","2016-04-07",18.15
"2333","2016-04-08",18.4
"2334","2016-04-11",18.629999
"2335","2016-04-12",19.1
"2336","2016-04-13",19.780001
"2337","2016-04-14",19.82
"2338","2016-04-15",19.860001
"2339","2016-04-18",19.9
"2340","2016-04-19",20
"2341","2016-04-20",20.09
"2342","2016-04-21",20.040001
"2343","2016-04-22",19.950001
"2344","2016-04-25",20.030001
"2345","2016-04-26",20.33
"2346","2016-04-27",20.209999
"2347","2016-04-28",20.25
"2348","2016-04-29",19.860001
"2349","2016-05-02",19.82
"2350","2016-05-03",19.540001
"2351","2016-05-04",19.209999
"2352","2016-05-05",19.120001
"2353","2016-05-06",19.209999
"2354","2016-05-09",19.16
"2355","2016-05-10",19.42
"2356","2016-05-11",19.35
"2357","2016-05-12",19.17
"2358","2016-05-13",18.879999
"2359","2016-05-16",19.1
"2360","2016-05-17",18.809999
"2361","2016-05-18",19.6
"2362","2016-05-19",19.25
"2363","2016-05-20",19.5
"2364","2016-05-23",19.440001
"2365","2016-05-24",19.9
"2366","2016-05-25",20.1
"2367","2016-05-26",20.16
"2368","2016-05-27",20.379999
"2369","2016-05-31",20.440001
"2370","2016-06-01",20.360001
"2371","2016-06-02",20.52
"2372","2016-06-03",20.42
"2373","2016-06-06",20.98
"2374","2016-06-07",21.02
"2375","2016-06-08",21.16
"2376","2016-06-09",21.23
"2377","2016-06-10",21.059999
"2378","2016-06-13",21.02
"2379","2016-06-14",21
"2380","2016-06-15",21.08
"2381","2016-06-16",20.889999
"2382","2016-06-17",21.129999
"2383","2016-06-20",21.389999
"2384","2016-06-21",21.32
"2385","2016-06-22",21.219999
"2386","2016-06-23",22.049999
"2387","2016-06-24",20.379999
"2388","2016-06-27",19.299999
"2389","2016-06-28",19.700001
"2390","2016-06-29",20.59
"2391","2016-06-30",20.99
"2392","2016-07-01",20.82
"2393","2016-07-05",20.41
"2394","2016-07-06",20.68
"2395","2016-07-07",20.950001
"2396","2016-07-08",21.360001
"2397","2016-07-11",21.73
"2398","2016-07-12",22.07
"2399","2016-07-13",21.92
"2400","2016-07-14",21.959999
"2401","2016-07-15",22.1
"2402","2016-07-18",22.030001
"2403","2016-07-19",21.940001
"2404","2016-07-20",22
"2405","2016-07-21",21.860001
"2406","2016-07-22",22.17
"2407","2016-07-25",21.99
"2408","2016-07-26",22.190001
"2409","2016-07-27",22.389999
"2410","2016-07-28",21.959999
"2411","2016-07-29",21.780001
"2412","2016-08-01",21.809999
"2413","2016-08-02",21.709999
"2414","2016-08-03",21.93
"2415","2016-08-04",21.9
"2416","2016-08-05",22.5
"2417","2016-08-08",22.5
"2418","2016-08-09",22.65
"2419","2016-08-10",22.43
"2420","2016-08-11",22.379999
"2421","2016-08-12",22.15
"2422","2016-08-15",22.41
"2423","2016-08-16",22.139999
"2424","2016-08-17",22.190001
"2425","2016-08-18",22.32
"2426","2016-08-19",22.18
"2427","2016-08-22",22.18
"2428","2016-08-23",22.290001
"2429","2016-08-24",22.16
"2430","2016-08-25",22.219999
"2431","2016-08-26",22.389999
"2432","2016-08-29",22.559999
"2433","2016-08-30",22.700001
"2434","2016-08-31",22.639999
"2435","2016-09-01",22.549999
"2436","2016-09-02",22.65
"2437","2016-09-06",22.309999
"2438","2016-09-07",22.6
"2439","2016-09-08",22.75
"2440","2016-09-09",22.52
"2441","2016-09-12",22.780001
"2442","2016-09-13",22.07
"2443","2016-09-14",21.99
"2444","2016-09-15",22.219999
"2445","2016-09-16",22
"2446","2016-09-19",21.77
"2447","2016-09-20",21.84
"2448","2016-09-21",22.110001
"2449","2016-09-22",22.549999
"2450","2016-09-23",22.41
"2451","2016-09-26",21.879999
"2452","2016-09-27",22.1
"2453","2016-09-28",22.35
"2454","2016-09-29",22.190001
"2455","2016-09-30",22.459999
"2456","2016-10-03",22.25
"2457","2016-10-04",22.75
"2458","2016-10-05",23.200001
"2459","2016-10-06",23.200001
"2460","2016-10-07",23.08
"2461","2016-10-10",23.620001
"2462","2016-10-11",23.379999
"2463","2016-10-12",23.309999
"2464","2016-10-13",22.99
"2465","2016-10-14",23.15
"2466","2016-10-17",23.07
"2467","2016-10-18",23.59
"2468","2016-10-19",24.059999
"2469","2016-10-20",24.049999
"2470","2016-10-21",24.129999
"2471","2016-10-24",24.51
"2472","2016-10-25",24.610001
"2473","2016-10-26",24.469999
"2474","2016-10-27",24.450001
"2475","2016-10-28",24.4
"2476","2016-10-31",24.700001
"2477","2016-11-01",24.450001
"2478","2016-11-02",24.08
"2479","2016-11-03",24.440001
"2480","2016-11-04",24.299999
"2481","2016-11-07",24.940001
"2482","2016-11-08",24.85
"2483","2016-11-09",25.48
"2484","2016-11-10",26.370001
"2485","2016-11-11",26.809999
"2486","2016-11-14",27.34
"2487","2016-11-15",27.5
"2488","2016-11-16",27.379999
"2489","2016-11-17",27.209999
"2490","2016-11-18",27.9
"2491","2016-11-21",27.879999
"2492","2016-11-22",28.219999
"2493","2016-11-23",28.25
"2494","2016-11-25",28.23
"2495","2016-11-28",27.889999
"2496","2016-11-29",27.799999
"2497","2016-11-30",28.09
"2498","2016-12-01",28.639999
"2499","2016-12-02",28.139999
"2500","2016-12-05",28.67
"2501","2016-12-06",28.98
"2502","2016-12-07",29.18
"2503","2016-12-08",29.799999
"2504","2016-12-09",29.82
"2505","2016-12-12",29.27
"2506","2016-12-13",29.459999
"2507","2016-12-14",29.07
"2508","2016-12-15",29.360001
"2509","2016-12-16",29.190001
"2510","2016-12-19",29.440001
"2511","2016-12-20",29.92
"2512","2016-12-21",29.969999
"2513","2016-12-22",29.700001
"2514","2016-12-23",29.82
"2515","2016-12-27",30.139999
"2516","2016-12-28",29.85
"2517","2016-12-29",29.74
"2518","2016-12-30",29.799999
"2519","2017-01-03",30.07
"2520","2017-01-04",30.309999
"2521","2017-01-05",29.75
"2522","2017-01-06",29.469999
"2523","2017-01-09",28.84
"2524","2017-01-10",29.620001
"2525","2017-01-11",29.860001
"2526","2017-01-12",29.049999
"2527","2017-01-13",28.219999
"2528","2017-01-17",27.42
"2529","2017-01-18",27.469999
"2530","2017-01-19",27.6
"2531","2017-01-20",27.77
"2532","2017-01-23",27.49
"2533","2017-01-24",28.030001
"2534","2017-01-25",28.360001
"2535","2017-01-26",28.67
"2536","2017-01-27",28.24
"2537","2017-01-30",27.110001
"2538","2017-01-31",27.379999
"2539","2017-02-01",27.32
"2540","2017-02-02",26.68
"2541","2017-02-03",27.459999
"2542","2017-02-06",27.200001
"2543","2017-02-07",27.450001
"2544","2017-02-08",26.75
"2545","2017-02-09",27.190001
"2546","2017-02-10",27.4
"2547","2017-02-13",27.690001
"2548","2017-02-14",27.959999
"2549","2017-02-15",27.98
"2550","2017-02-16",28.32
"2551","2017-02-17",28.17
"2552","2017-02-21",28.5
"2553","2017-02-22",28.6
"2554","2017-02-23",28.440001
"2555","2017-02-24",28.059999
"2556","2017-02-27",28.4
"2557","2017-02-28",28.379999
"2558","2017-03-01",29.290001
"2559","2017-03-02",28.389999
"2560","2017-03-03",28.49
"2561","2017-03-06",28.25
"2562","2017-03-07",28.32
"2563","2017-03-08",28.18
"2564","2017-03-09",27.959999
"2565","2017-03-10",27.66
"2566","2017-03-13",27.860001
"2567","2017-03-14",27.76
"2568","2017-03-15",27.84
"2569","2017-03-16",27.98
"2570","2017-03-17",27.969999
"2571","2017-03-20",27.74
"2572","2017-03-21",26.41
"2573","2017-03-22",26.25
"2574","2017-03-23",26.459999
"2575","2017-03-24",26.42
"2576","2017-03-27",26.299999
"2577","2017-03-28",26.6
"2578","2017-03-29",26.49
"2579","2017-03-30",27.41
"2580","2017-03-31",27.469999
"2581","2017-04-03",27.49
"2582","2017-04-04",27.27
"2583","2017-04-05",26.969999
"2584","2017-04-06",27.18
"2585","2017-04-07",27.25
"2586","2017-04-10",27.059999
"2587","2017-04-11",27.1
"2588","2017-04-12",26.620001
"2589","2017-04-13",25.93
"2590","2017-04-17",26.42
"2591","2017-04-18",26.549999
"2592","2017-04-19",26.709999
"2593","2017-04-20",27.27
"2594","2017-04-21",27.41
"2595","2017-04-24",28.139999
"2596","2017-04-25",28.34
"2597","2017-04-26",28.719999
"2598","2017-04-27",28.49
"2599","2017-04-28",27.809999
"2600","2017-05-01",28.48
"2601","2017-05-02",27.790001
"2602","2017-05-03",27.91
"2603","2017-05-04",27.969999
"2604","2017-05-05",27.82
"2605","2017-05-08",27.870001
"2606","2017-05-09",27.49
"2607","2017-05-10",26.450001
"2608","2017-05-11",26.08
"2609","2017-05-12",25.84
"2610","2017-05-15",25.959999
"2611","2017-05-16",26.030001
"2612","2017-05-17",24.950001
"2613","2017-05-18",25.110001
"2614","2017-05-19",25.139999
"2615","2017-05-22",25.24
"2616","2017-05-23",25.540001
"2617","2017-05-24",25.610001
"2618","2017-05-25",25.75
"2619","2017-05-26",25.66
"2620","2017-05-30",25.309999
"2621","2017-05-31",24.99
"2622","2017-06-01",25.469999
"2623","2017-06-02",25.43
"2624","2017-06-05",25.27
"2625","2017-06-06",25.18
"2626","2017-06-07",25.389999
"2627","2017-06-08",26.120001
"2628","2017-06-09",27.23
"2629","2017-06-12",26.790001
"2630","2017-06-13",26.74
"2631","2017-06-14",26.77
"2632","2017-06-15",26.610001
"2633","2017-06-16",26.42
"2634","2017-06-19",26.690001
"2635","2017-06-20",26.08
"2636","2017-06-21",25.559999
"2637","2017-06-22",25.35
"2638","2017-06-23",25.209999
"2639","2017-06-26",25.48
"2640","2017-06-27",25.5
"2641","2017-06-28",26.059999
"2642","2017-06-29",26.32
"2643","2017-06-30",26.209999
"2644","2017-07-03",26.709999
"2645","2017-07-05",26.620001
"2646","2017-07-06",26.5
"2647","2017-07-07",26.530001
"2648","2017-07-10",26.26
"2649","2017-07-11",26.120001
"2650","2017-07-12",26.290001
"2651","2017-07-13",26.33
"2652","2017-07-14",26
"2653","2017-07-17",25.93
"2654","2017-07-18",25.799999
"2655","2017-07-19",25.84
"2656","2017-07-20",25.879999
"2657","2017-07-21",25.700001
"2658","2017-07-24",25.75
"2659","2017-07-25",26.200001
"2660","2017-07-26",25.58
"2661","2017-07-27",25.370001
"2662","2017-07-28",25.969999
"2663","2017-07-31",25.030001
"2664","2017-08-01",26.049999
"2665","2017-08-02",26.030001
"2666","2017-08-03",25.719999
"2667","2017-08-04",25.85
"2668","2017-08-07",25.52
"2669","2017-08-08",26.139999
"2670","2017-08-09",26.01
"2671","2017-08-10",25.549999
"2672","2017-08-11",25.33
"2673","2017-08-14",26.299999
"2674","2017-08-15",25.959999
"2675","2017-08-16",25.9
"2676","2017-08-17",24.690001
"2677","2017-08-18",24.530001
"2678","2017-08-21",24.49
"2679","2017-08-22",24.65
"2680","2017-08-23",24.77
"2681","2017-08-24",24.639999
"2682","2017-08-25",24.809999
"2683","2017-08-28",24
"2684","2017-08-29",23.780001
"2685","2017-08-30",23.889999
"2686","2017-08-31",23.67
"2687","2017-09-01",23.75
"2688","2017-09-05",22.700001
"2689","2017-09-06",22.200001
"2690","2017-09-07",21.860001
"2691","2017-09-08",22.040001
"2692","2017-09-11",22.42
"2693","2017-09-12",24.01
"2694","2017-09-13",24.02
"2695","2017-09-14",23.959999
"2696","2017-09-15",24.120001
"2697","2017-09-18",24.52
"2698","2017-09-19",24.620001
"2699","2017-09-20",24.98
"2700","2017-09-21",24.879999
"2701","2017-09-22",24.9
"2702","2017-09-25",24.950001
"2703","2017-09-26",25.299999
"2704","2017-09-27",26.059999
"2705","2017-09-28",26.190001
"2706","2017-09-29",26
"2707","2017-10-02",26.34
"2708","2017-10-03",26.309999
"2709","2017-10-04",26.120001
"2710","2017-10-05",26.1
"2711","2017-10-06",26.08
"2712","2017-10-09",26
"2713","2017-10-10",26.290001
"2714","2017-10-11",26.190001
"2715","2017-10-12",26.18
"2716","2017-10-13",26.049999
"2717","2017-10-16",26.33
"2718","2017-10-17",25.58
"2719","2017-10-18",25.83
"2720","2017-10-19",25.889999
"2721","2017-10-20",26.030001
"2722","2017-10-23",25.49
"2723","2017-10-24",25.49
"2724","2017-10-25",25.370001
"2725","2017-10-26",25.620001
"2726","2017-10-27",25.4
"2727","2017-10-30",23.950001
"2728","2017-10-31",23.559999
"2729","2017-11-01",23.16
"2730","2017-11-02",23.74
"2731","2017-11-03",23.49
"2732","2017-11-06",23.450001
"2733","2017-11-07",22.6
"2734","2017-11-08",22.219999
"2735","2017-11-09",22.17
"2736","2017-11-10",22.27
"2737","2017-11-13",22.5
"2738","2017-11-14",22.6
"2739","2017-11-15",22.65
"2740","2017-11-16",22.74
"2741","2017-11-17",22.93
"2742","2017-11-20",23.120001
"2743","2017-11-21",23.32
"2744","2017-11-22",23.16
"2745","2017-11-24",23.01
"2746","2017-11-27",23.059999
"2747","2017-11-28",24.15
"2748","2017-11-29",25
"2749","2017-11-30",24.870001
"2750","2017-12-01",24.940001
"2751","2017-12-04",25.299999
"2752","2017-12-05",24.26
"2753","2017-12-06",23.83
"2754","2017-12-07",23.889999
"2755","2017-12-08",23.629999
"2756","2017-12-11",23.59
"2757","2017-12-12",23.969999
"2758","2017-12-13",23.889999
"2759","2017-12-14",23.91
"2760","2017-12-15",24.610001
"2761","2017-12-18",25.01
"2762","2017-12-19",25.030001
"2763","2017-12-20",25.1
"2764","2017-12-21",25.190001
"2765","2017-12-22",25.26
"2766","2017-12-26",25.209999
"2767","2017-12-27",25.18
"2768","2017-12-28",25.41
"2769","2017-12-29",25.33
"2770","2018-01-02",25.379999
"2771","2018-01-03",25.43
"2772","2018-01-04",25.690001
"2773","2018-01-05",25.75
"2774","2018-01-08",25.76
"2775","2018-01-09",26.440001
"2776","2018-01-10",26.280001
"2777","2018-01-11",26.42
"2778","2018-01-12",26.43
"2779","2018-01-16",26.370001
"2780","2018-01-17",26.67
"2781","2018-01-18",26.639999
"2782","2018-01-19",26.98
"2783","2018-01-22",26.889999
"2784","2018-01-23",26.940001
"2785","2018-01-24",26.809999
"2786","2018-01-25",26.620001
"2787","2018-01-26",27.469999
"2788","2018-01-29",26.309999
"2789","2018-01-30",26.209999
"2790","2018-01-31",26.190001
"2791","2018-02-01",26.5
"2792","2018-02-02",25.709999
"2793","2018-02-05",24.58
"2794","2018-02-06",24.639999
"2795","2018-02-07",24.610001
"2796","2018-02-08",24.08
"2797","2018-02-09",24.52
"2798","2018-02-12",24.120001
"2799","2018-02-13",24.370001
"2800","2018-02-14",25.200001
"2801","2018-02-15",25.33
"2802","2018-02-16",25.4
"2803","2018-02-20",25.389999
"2804","2018-02-21",25.48
"2805","2018-02-22",24.99
"2806","2018-02-23",24.99
"2807","2018-02-26",25.379999
"2808","2018-02-27",24.82
"2809","2018-02-28",24.309999
"2810","2018-03-01",24.219999
"2811","2018-03-02",24.59
"2812","2018-03-05",24.83
"2813","2018-03-06",25.17
"2814","2018-03-07",25.299999
"2815","2018-03-08",25.040001
"2816","2018-03-09",25.6
"2817","2018-03-12",25.52
"2818","2018-03-13",25.290001
"2819","2018-03-14",24.950001
"2820","2018-03-15",25.219999
"2821","2018-03-16",25.49
"2822","2018-03-19",25.139999
"2823","2018-03-20",25.059999
"2824","2018-03-21",25.27
"2825","2018-03-22",24.17
"2826","2018-03-23",23.15
"2827","2018-03-26",24
"2828","2018-03-27",23.17
"2829","2018-03-28",23.43
"2830","2018-03-29",23.459999
"2831","2018-04-02",22.92
"2832","2018-04-03",23.09
"2833","2018-04-04",23.629999
